
[00:00:00.000 --> 00:00:04.040]  今日的題目是馬太福音25章1到13節
[00:04:35.600 --> 00:04:36.440]  很清楚了
[00:04:36.440 --> 00:04:38.240]  是講到最後那陣子
[00:04:38.240 --> 00:04:41.160]  就是耶穌回來之前那段時間
[00:04:41.160 --> 00:04:43.480]  人照上喫喝嫁娶
[00:04:43.480 --> 00:04:45.480]  即是說其實個個都覺得
[00:04:45.480 --> 00:04:47.680]  不會有什麼問題的
[00:04:47.680 --> 00:04:49.680]  世界都是這樣繼續下去的
[00:04:49.680 --> 00:04:51.640]  我們現在打完疫苗就沒事了
[00:04:51.640 --> 00:04:54.200]  很多以爲都是這樣的
[00:04:54.200 --> 00:04:55.800]  所以他們覺得
[00:04:55.800 --> 00:04:57.640]  所有東西是可以叫做
[00:04:57.640 --> 00:04:59.760]  馬照跑舞照跳
[00:04:59.760 --> 00:05:01.560]  當時香港的解釋
[00:05:01.560 --> 00:05:05.400]  究竟這個末世的時限是什麼時候呢
[00:05:05.400 --> 00:05:06.880]  他說你們不知道
[00:05:06.880 --> 00:05:08.880]  很清楚我們都不知道的
[00:05:08.880 --> 00:05:11.280]  雖然現在很多的預言四起
[00:05:11.280 --> 00:05:14.600]  所以其實那個時間性是不重要的
[00:05:14.600 --> 00:05:17.720]  重要的是怎樣去準備
[00:05:17.720 --> 00:05:19.720]  他就講了天國會怎樣
[00:05:19.720 --> 00:05:21.200]  就好像一個婚禮
[00:05:21.200 --> 00:05:23.600]  這個我們經常都會講的
[00:05:23.600 --> 00:05:25.960]  我們就是神的新娘
[00:05:25.960 --> 00:05:28.280]  教會是基督的新婦
[00:05:28.280 --> 00:05:31.600]  我們準備參加一個婚宴
[00:05:31.600 --> 00:05:33.880]  教會在末世的時候
[00:05:33.880 --> 00:05:37.920]  其實末世的時候是耶穌昇天之後已經開始了
[00:05:37.920 --> 00:05:40.120]  兩千年了
[00:05:40.120 --> 00:05:43.040]  是呀,但現在越來越近了
[00:05:43.040 --> 00:05:45.880]  教會在末世有一個很特定的角色
[00:05:45.880 --> 00:05:49.880]  我請問你參加婚禮會怎樣的
[00:05:49.880 --> 00:05:51.720]  當然是裝扮整齊的
[00:05:51.720 --> 00:05:53.160]  很整齊的
[00:05:53.160 --> 00:05:56.600]  究竟在末世的時候教會是怎樣的呢
[00:05:56.600 --> 00:05:59.080]  我們要準備得很好
[00:05:59.080 --> 00:06:02.040]  你人朝上喫喝嫁娶
[00:06:02.040 --> 00:06:03.920]  你又覺得很漂亮
[00:06:03.920 --> 00:06:07.680]  但是原來教會有一個很特定的角色
[00:06:07.680 --> 00:06:12.600]  你要示範給人看等待耶穌回來的態度是怎樣的
[00:06:12.600 --> 00:06:14.280]  是相當重要的
[00:06:14.280 --> 00:06:19.880]  所以這十個童女給予警告的對象就是
[00:06:19.880 --> 00:06:23.120]  現在你仍然生存的基督徒
[00:06:23.120 --> 00:06:25.240]  很重要,就是我們
[00:06:25.240 --> 00:06:29.440]  有機會見到主回來的
[00:06:29.440 --> 00:06:31.800]  當堂很不同
[00:06:31.800 --> 00:06:34.840]  如果我們在生之年可以見到主
[00:06:34.840 --> 00:06:38.960]  我猜你現在的生活態度是會完全不一樣
[00:06:38.960 --> 00:06:40.640]  其實比喻的道理很簡單
[00:06:40.640 --> 00:06:41.720]  只有一個
[00:06:41.720 --> 00:06:42.840]  警告我們
[00:06:42.840 --> 00:06:48.360]  請你準備好主要回來的情況
[00:06:48.360 --> 00:06:49.080]  好了
[00:06:49.080 --> 00:06:53.760]  我們看看十個童女的結構是很簡單的
[00:06:53.760 --> 00:06:57.360]  在身份上我們是沒有什麼大分別的
[00:06:57.360 --> 00:06:58.080]  你看不出來的
[00:06:58.080 --> 00:07:00.080]  因爲十個女生走出來
[00:07:00.080 --> 00:07:03.080]  我很記得淑怡結婚的時候
[00:07:03.080 --> 00:07:05.000]  一羣姐妹衝出來
[00:07:05.000 --> 00:07:07.160]  每個都很漂亮,粉紅色的
[00:07:07.160 --> 00:07:08.640]  嚇了我一跳
[00:07:08.640 --> 00:07:10.720]  很特別的
[00:07:10.720 --> 00:07:13.600]  你看她的樣子是不知道的
[00:07:13.600 --> 00:07:15.760]  大家都是十個童女
[00:07:15.760 --> 00:07:17.240]  但在抉擇的行動上
[00:07:17.240 --> 00:07:21.600]  原來有五個就已經準備好
[00:07:21.600 --> 00:07:22.760]  有了準備
[00:07:22.760 --> 00:07:25.600]  有五個就大安旨意的
[00:07:25.600 --> 00:07:26.880]  都是這樣的
[00:07:26.880 --> 00:07:28.440]  婚禮都是這樣的情況
[00:07:28.440 --> 00:07:30.680]  我不需要有什麼特別的
[00:07:30.680 --> 00:07:34.160]  所以在這個抉擇的行動裏面
[00:07:34.160 --> 00:07:35.720]  主耶穌就定義了
[00:07:35.720 --> 00:07:36.960]  有五個是聰明
[00:07:36.960 --> 00:07:39.040]  有五個是蠢的
[00:07:39.040 --> 00:07:42.200]  這個蠢不是智商
[00:07:42.200 --> 00:07:44.040]  因爲智商
[00:07:44.040 --> 00:07:47.200]  即是聰明和智慧是有點天生的
[00:07:47.200 --> 00:07:48.120]  是不能怪的
[00:07:48.120 --> 00:07:49.560]  但這個抉擇
[00:07:49.560 --> 00:07:53.240]  是在說你有沒有特意爲主去準備
[00:07:53.240 --> 00:07:56.240]  還是每天都是這樣過呢
[00:07:56.240 --> 00:07:57.640]  在態度上
[00:07:57.640 --> 00:07:59.760]  這羣聰明的童女
[00:07:59.760 --> 00:08:01.640]  去警醒預備
[00:08:01.640 --> 00:08:03.720]  那些的態度是什麼呢
[00:08:03.720 --> 00:08:07.080]  其實就是習慣了
[00:08:07.080 --> 00:08:07.640]  我告訴你
[00:08:07.640 --> 00:08:09.920]  我真的很感謝這個疫情
[00:08:09.920 --> 00:08:11.600]  因爲如果不是
[00:08:11.600 --> 00:08:13.200]  我們說到牙血都出來了
[00:08:13.200 --> 00:08:16.120]  你都不會覺得崇拜很重要
[00:08:16.120 --> 00:08:18.240]  但今天就不用再教了
[00:08:18.240 --> 00:08:21.200]  有得回來你就能哭回來了
[00:08:21.200 --> 00:08:21.880]  是不是
[00:08:21.880 --> 00:08:23.920]  在過往我60年的人生
[00:08:23.920 --> 00:08:26.480]  上教會是沒問題的
[00:08:26.480 --> 00:08:29.200]  但這次就不用再講了
[00:08:29.200 --> 00:08:32.720]  所以我們是粗心大意慣了
[00:08:32.720 --> 00:08:34.840]  但現在知道要警醒
[00:08:34.840 --> 00:08:37.720]  這次有得回來就快點好回來
[00:08:37.720 --> 00:08:39.160]  不知何時又再過
[00:08:39.160 --> 00:08:43.280]  你知道我們都三上三落的
[00:08:43.280 --> 00:08:45.200]  這是一個警告
[00:08:45.200 --> 00:08:46.720]  一個真實的信仰
[00:08:46.720 --> 00:08:49.000]  我們要對這個世界有貢獻
[00:08:49.000 --> 00:08:53.000]  我講了教會是有一個特定的角色的
[00:08:53.000 --> 00:08:54.600]  如果不是那五個童女
[00:08:54.600 --> 00:08:57.520]  愚蠢的就是一種消費式的信仰
[00:08:57.520 --> 00:09:00.040]  我來到教會我想買什麼
[00:09:00.040 --> 00:09:01.720]  我選我要的東西
[00:09:01.720 --> 00:09:03.360]  你這間教會給不了我
[00:09:03.360 --> 00:09:04.880]  我去另外一間買
[00:09:04.880 --> 00:09:07.160]  好像超市一樣
[00:09:07.160 --> 00:09:09.080]  買到我要的東西我就留在這裏
[00:09:09.080 --> 00:09:11.800]  買不到我就不理你了
[00:09:11.800 --> 00:09:13.440]  用腳投票
[00:09:13.440 --> 00:09:15.960]  現在很感恩就是你用腳都沒得投票
[00:09:15.960 --> 00:09:18.240]  因爲全港教會都關閉了
[00:09:18.240 --> 00:09:19.520]  你選都沒得選
[00:09:19.520 --> 00:09:22.160]  那你唯一就是上YouTube選了
[00:09:22.160 --> 00:09:25.440]  哪個大目者在哪裏講到
[00:09:25.440 --> 00:09:27.200]  那我就聽了
[00:09:27.200 --> 00:09:29.680]  這個就是現實
[00:09:29.680 --> 00:09:33.280]  結果是帶出一個很嚴重的後果
[00:09:33.280 --> 00:09:37.680]  有準備的人可以進入婚宴的筵席
[00:09:37.680 --> 00:09:40.800]  將來在天上
[00:09:40.800 --> 00:09:44.160]  主耶穌爲我們娶這羣新婦的時候
[00:09:44.160 --> 00:09:45.800]  我們每個都能進去
[00:09:45.800 --> 00:09:50.640]  那五個在門外哀哭切齒
[00:09:50.640 --> 00:09:53.640]  非常之小心
[00:09:53.640 --> 00:09:55.760]  十個童女表面上沒有分別
[00:09:55.760 --> 00:09:58.200]  有燈有油
[00:09:58.200 --> 00:10:01.840]  預測的就在時間上出事了
[00:10:01.840 --> 00:10:03.600]  久了
[00:10:03.600 --> 00:10:05.760]  這個也是我們傳道人
[00:10:05.760 --> 00:10:10.080]  執事 牧者 長老
[00:10:10.080 --> 00:10:12.440]  侍奉人員要小心的
[00:10:12.440 --> 00:10:15.280]  你久了就習慣了
[00:10:15.280 --> 00:10:17.920]  習慣了你就會很不小心
[00:10:17.920 --> 00:10:20.360]  還有你覺得很輕鬆
[00:10:20.360 --> 00:10:23.720]  你初次去服侍去領師或者去廣道
[00:10:23.720 --> 00:10:28.360]  我記得我第一次去廣道 哀哭了四次
[00:10:28.360 --> 00:10:29.560]  現在呢
[00:10:29.560 --> 00:10:32.440]  你這些老馬識途
[00:10:32.440 --> 00:10:33.000]  很不一樣
[00:10:33.000 --> 00:10:35.400]  但我還是很謹慎小心預備廣章
[00:10:35.400 --> 00:10:38.120]  到今天都是
[00:10:38.120 --> 00:10:40.360]  初信初侍奉的日子
[00:10:40.360 --> 00:10:41.360]  很好的
[00:10:41.360 --> 00:10:42.960]  久了去變質
[00:10:42.960 --> 00:10:46.720]  還有不法的事增多
[00:10:46.720 --> 00:10:49.920]  張先生經常叫我寫一本《黑木手記》
[00:10:49.920 --> 00:10:52.120]  因爲我見到太多不法的事
[00:10:52.120 --> 00:10:53.280]  嚇到他說
[00:10:53.280 --> 00:10:54.640]  你不要說了 你再說
[00:10:54.640 --> 00:10:58.000]  我真的覺得你們全道界有問題
[00:10:58.000 --> 00:10:59.000]  這個就是現實
[00:10:59.000 --> 00:11:01.680]  我們會面對很多事情
[00:11:01.680 --> 00:11:04.800]  我們會不會冷淡呢
[00:11:04.800 --> 00:11:07.320]  我在崗位上退了下來
[00:11:07.320 --> 00:11:09.080]  我現在是沒有拿人工
[00:11:09.080 --> 00:11:10.520]  我以前叫做童工
[00:11:10.520 --> 00:11:12.280]  現在叫做義工
[00:11:12.280 --> 00:11:14.040]  都是工
[00:11:14.040 --> 00:11:15.520]  不會變的
[00:11:15.520 --> 00:11:19.800]  傳道人的生命是不會因着崗位而變質的
[00:11:19.800 --> 00:11:23.360]  我是嚴格來說就是因爲沒有拿錢
[00:11:23.360 --> 00:11:26.200]  但我仍然做很多事
[00:11:26.200 --> 00:11:30.200]  我們要努力
[00:11:30.200 --> 00:11:32.200]  比喻很簡單 直接
[00:11:32.200 --> 00:11:35.080]  我是否常常預備足夠的油
[00:11:35.080 --> 00:11:37.120]  還是我從前有油
[00:11:37.120 --> 00:11:38.840]  我曾經有油
[00:11:38.840 --> 00:11:41.360]  當日子久了
[00:11:41.360 --> 00:11:43.120]  失業
[00:11:43.120 --> 00:11:44.440]  病患
[00:11:44.440 --> 00:11:47.840]  我上一個月總共有五個喪禮
[00:11:47.840 --> 00:11:50.880]  各種情況都會發生
[00:11:50.880 --> 00:11:53.000]  生活各種困難
[00:11:53.000 --> 00:11:55.720]  慢慢慢慢你就不加油
[00:11:55.720 --> 00:11:58.280]  那你的油就不夠
[00:11:58.280 --> 00:11:59.280]  現在的油不夠
[00:11:59.280 --> 00:12:03.320]  是我們覺得很久了 習慣了
[00:12:03.320 --> 00:12:05.440]  我上個星期遇到一些弟兄姊妹
[00:12:05.440 --> 00:12:07.720]  叫他們回教會
[00:12:07.720 --> 00:12:11.480]  他說我習慣了在網上
[00:12:11.480 --> 00:12:13.440]  他們都不想出街
[00:12:13.440 --> 00:12:15.680]  我說這樣都可以嗎
[00:12:15.680 --> 00:12:18.280]  所以什麼可能性都有
[00:12:18.280 --> 00:12:22.080]  有些我們很想回教會見到大家
[00:12:22.080 --> 00:12:23.280]  有些原來說
[00:12:23.280 --> 00:12:26.320]  路途遙遠 都習慣了在網上
[00:12:26.320 --> 00:12:29.080]  在上網 在YouTube就可以了
[00:12:29.080 --> 00:12:31.640]  你想想是否有可能性發生
[00:12:31.640 --> 00:12:34.040]  還有油是不夠兩個人用的
[00:12:34.040 --> 00:12:36.720]  無法借的
[00:12:36.720 --> 00:12:38.680]  那五個童女想去借
[00:12:38.680 --> 00:12:40.440]  沒有的 自己救自己
[00:12:40.440 --> 00:12:41.920]  這是什麼意思
[00:12:41.920 --> 00:12:44.480]  你不要認爲那個人很熟悉你
[00:12:44.480 --> 00:12:47.160]  你黏在一起就可以了
[00:12:47.160 --> 00:12:49.520]  不能很熟悉
[00:12:49.520 --> 00:12:53.160]  我很記得有個姐妹來找我祈禱
[00:12:53.160 --> 00:12:54.720]  爲她婚姻祈禱
[00:12:54.720 --> 00:12:56.360]  我說一起去禱告
[00:12:56.360 --> 00:12:58.880]  我就問她爲什麼找我祈禱
[00:12:58.880 --> 00:13:02.600]  全道人祈禱靚一點
[00:13:02.600 --> 00:13:06.680]  這些要打屁股的
[00:13:06.680 --> 00:13:09.400]  全道人祈禱不是靚一點的
[00:13:09.400 --> 00:13:11.200]  每一個人的祈禱
[00:13:11.200 --> 00:13:13.680]  去到神的面前都是一樣的
[00:13:13.680 --> 00:13:15.240]  你專心祈禱
[00:13:15.240 --> 00:13:20.680]  上帝只有兒子 沒有孫子
[00:13:20.680 --> 00:13:24.120]  阿成英的女兒不會自動變成基督徒
[00:13:24.120 --> 00:13:25.720]  成英是上帝的女兒
[00:13:25.720 --> 00:13:27.200]  她的女兒也是上帝的女兒
[00:13:27.200 --> 00:13:29.280]  她不是上帝的孫
[00:13:29.280 --> 00:13:34.480]  你不可以自動交給她
[00:13:34.480 --> 00:13:35.760]  不可以的
[00:13:35.760 --> 00:13:37.200]  阿佳抱着兒子
[00:13:37.200 --> 00:13:38.960]  兒子你也要帶他去信耶穌
[00:13:38.960 --> 00:13:41.680]  你不可以把他變成上帝的孫子
[00:13:41.680 --> 00:13:43.320]  我們的屬靈的生命
[00:13:43.320 --> 00:13:48.360]  是需要我們自己去努力的
[00:13:48.360 --> 00:13:49.800]  去買油
[00:13:49.800 --> 00:13:53.280]  但是原來
[00:13:53.280 --> 00:13:54.080]  沒辦法
[00:13:54.080 --> 00:13:55.640]  買了的
[00:13:55.640 --> 00:13:56.960]  趕回來的
[00:13:56.960 --> 00:13:58.960]  但不行 太遲了
[00:13:58.960 --> 00:14:00.040]  趕不及了
[00:14:00.040 --> 00:14:01.640]  所以我們千萬不要用
[00:14:01.640 --> 00:14:03.520]  別人屬靈的經驗
[00:14:03.520 --> 00:14:05.400]  去當做自己的經驗
[00:14:05.400 --> 00:14:08.280]  請你自己努力去經歷上帝
[00:14:08.280 --> 00:14:10.400]  不要靠別人
[00:14:10.400 --> 00:14:12.480]  這兩年香港世界的變化
[00:14:12.480 --> 00:14:16.520]  其實信仰從未受過這麼嚴峻的考驗
[00:14:16.520 --> 00:14:18.360]  從未試過
[00:14:18.360 --> 00:14:20.560]  不過等下我會分享一些很興奮的事
[00:14:20.560 --> 00:14:21.760]  但同樣的
[00:14:21.760 --> 00:14:24.760]  神也做了很多的功夫
[00:14:24.760 --> 00:14:26.840]  如何去定聰明還是蠢呢
[00:14:26.840 --> 00:14:28.520]  很簡單
[00:14:28.520 --> 00:14:30.360]  「凡聽了我這些話又去做的
[00:14:30.360 --> 00:14:33.560]  好比一個聰明人把房子蓋在盤石上
[00:14:33.560 --> 00:14:35.160]  風吹雨打
[00:14:35.160 --> 00:14:37.280]  水衝撞擊那房子
[00:14:37.280 --> 00:14:38.920]  房子總不倒塌」
[00:14:38.920 --> 00:14:40.760]  這就是聰明
[00:14:40.760 --> 00:14:45.240]  將你的信仰建基在耶穌基督這個盤石上
[00:14:45.240 --> 00:14:47.400]  「凡聽了我這些話又去做的
[00:14:47.400 --> 00:14:50.680]  好比一個聰明人把房子蓋在沙土上
[00:14:50.680 --> 00:14:53.080]  風吹雨打水衝撞擊那房子
[00:14:53.080 --> 00:14:54.200]  這些疫情
[00:14:54.200 --> 00:14:55.320]  這些困難
[00:14:55.320 --> 00:14:56.920]  這些病患
[00:14:56.920 --> 00:14:59.040]  就是這些風吹雨打
[00:14:59.040 --> 00:15:01.400]  一推你你就倒塌
[00:15:01.400 --> 00:15:03.640]  神的說話怎麼教你就怎麼去做
[00:15:03.640 --> 00:15:04.760]  很簡單
[00:15:04.760 --> 00:15:06.320]  你不要說我們屬靈一點
[00:15:06.320 --> 00:15:07.920]  你就可以不用理
[00:15:07.920 --> 00:15:12.800]  其實你自己都要很屬靈
[00:15:12.800 --> 00:15:15.480]  如果沒有由的下場會是怎樣的
[00:15:15.480 --> 00:15:17.480]  是很嚴厲的
[00:15:17.480 --> 00:15:19.040]  《施洗約翰》說
[00:15:19.040 --> 00:15:23.200]  「你要結出果子來與悔改的心相情
[00:15:23.200 --> 00:15:26.520]  受針不等於得救」
[00:15:26.520 --> 00:15:28.880]  這是其中一個儀式
[00:15:28.880 --> 00:15:29.920]  你要去做
[00:15:29.920 --> 00:15:32.040]  但是你一定要結出一些果子來
[00:15:32.040 --> 00:15:34.520]  跟你悔改的心相情
[00:15:34.520 --> 00:15:38.320]  你不結好樹不能結壞果子
[00:15:38.320 --> 00:15:40.560]  壞樹不能結好果子
[00:15:40.560 --> 00:15:45.280]  凡不結好果子的樹就嵌在雕在火裏
[00:15:45.280 --> 00:15:47.040]  主耶穌說的也很嚴格
[00:15:47.040 --> 00:15:51.200]  所以憑着他們的果子就可以認出他們來
[00:15:51.200 --> 00:15:52.680]  這個就很簡單
[00:15:52.680 --> 00:15:57.760]  究竟你是不是一個基督徒
[00:15:57.760 --> 00:16:00.680]  別人看你是不是有一個真實的信仰
[00:16:00.680 --> 00:16:01.920]  很重要
[00:16:01.920 --> 00:16:04.680]  否則別人就會覺得爲什麼要信耶穌
[00:16:04.680 --> 00:16:06.200]  爲什麼要回教會
[00:16:06.200 --> 00:16:09.480]  我很感恩我家裏的大姐
[00:16:09.480 --> 00:16:11.160]  她覺得我信了耶穌之後
[00:16:11.160 --> 00:16:13.680]  這個妹妹真的很好
[00:16:13.680 --> 00:16:17.960]  然後就推她的子女跟着去醫學教會
[00:16:17.960 --> 00:16:22.960]  我不知道你家裏有沒有這種情況
[00:16:22.960 --> 00:16:26.000]  什麼是有足夠的油呢
[00:16:26.000 --> 00:16:30.800]  就是把燈放在鬥底上面
[00:16:30.800 --> 00:16:31.960]  不要放在下面
[00:16:31.960 --> 00:16:33.560]  你的燈要照亮別人
[00:16:33.560 --> 00:16:40.040]  然後將榮耀歸給天上的父
[00:16:40.040 --> 00:16:42.360]  我也認識不少基督徒的老闆
[00:16:42.360 --> 00:16:44.560]  開不同的店鋪
[00:16:44.560 --> 00:16:47.200]  他跟我說我一定不請基督徒
[00:16:47.200 --> 00:16:49.360]  他說基督徒很麻煩
[00:16:49.360 --> 00:16:52.720]  回來又說要靈脩
[00:16:52.720 --> 00:16:53.800]  叫他做些什麼
[00:16:53.800 --> 00:16:57.880]  又說我禮拜天不能上班
[00:16:57.880 --> 00:17:00.520]  有些事要趕緊做他又不幫手
[00:17:00.520 --> 00:17:03.960]  回頭又說要回團契
[00:17:03.960 --> 00:17:05.560]  我聽了很多
[00:17:05.560 --> 00:17:07.600]  不是說他不對
[00:17:07.600 --> 00:17:09.920]  但起碼你要令到你的老闆
[00:17:09.920 --> 00:17:11.640]  滿意你的工作
[00:17:11.640 --> 00:17:15.440]  認爲我請到基督徒真的可以收拾
[00:17:15.440 --> 00:17:17.800]  而不是說我請了你之後
[00:17:17.800 --> 00:17:21.240]  我覺得我要很多東西很麻煩
[00:17:21.240 --> 00:17:23.720]  當你有好的見證的時候
[00:17:23.720 --> 00:17:27.880]  你的老闆是會很樂意跟你去配合的
[00:17:27.880 --> 00:17:30.840]  他覺得我真的不能放過這個員工
[00:17:30.840 --> 00:17:33.560]  他有多少要求我都會答應他
[00:17:33.560 --> 00:17:38.640]  這就是成功將榮耀歸給天上的父
[00:17:38.640 --> 00:17:40.880]  我講一個故事給大家聽
[00:17:40.880 --> 00:17:44.640]  在第二次世界大戰的時候
[00:17:44.640 --> 00:17:47.480]  一場航空母艦戰打完仗回來
[00:17:47.480 --> 00:17:51.720]  在一個很黑夜的地方航行
[00:17:51.720 --> 00:17:55.720]  離遠他看到一個很小的燈
[00:17:55.720 --> 00:18:00.360]  他自己就開很大的燈因爲是航空母艦
[00:18:00.360 --> 00:18:03.360]  水手就報告艦長
[00:18:03.360 --> 00:18:06.720]  前面有一個很小的燈可能是一個很小的小艇
[00:18:06.720 --> 00:18:07.960]  我們要發出警告
[00:18:07.960 --> 00:18:09.240]  他在我正前方
[00:18:09.240 --> 00:18:11.520]  如果我再這樣向前行
[00:18:11.520 --> 00:18:14.360]  他一定會撞碎的
[00:18:14.360 --> 00:18:15.600]  他就發電報
[00:18:15.600 --> 00:18:18.320]  快點要轉舵
[00:18:18.320 --> 00:18:21.200]  你不轉舵的時候
[00:18:21.200 --> 00:18:23.560]  你就會撞碎了
[00:18:23.560 --> 00:18:25.760]  那邊好像沒有什麼反應
[00:18:25.760 --> 00:18:27.400]  他就問
[00:18:27.400 --> 00:18:29.200]  我是上尉
[00:18:29.200 --> 00:18:31.640]  你那邊是什麼崗位
