
[00:00:00.000 --> 00:00:02.000]  1940年8月
[00:06:24.000 --> 00:06:26.000]  現在轉為拜巴力
[00:06:26.000 --> 00:06:27.000]  拜摩洛
[00:06:27.000 --> 00:06:30.000]  巫術占卜盛行
[00:06:30.000 --> 00:06:33.000]  甚至有人離譜到在耶和華的殿裡
[00:06:33.000 --> 00:06:36.000]  將祂的嬰兒驚火
[00:06:36.000 --> 00:06:37.000]  什麼意思呢
[00:06:37.000 --> 00:06:39.000]  將祂自己親生的兒子劏開
[00:06:39.000 --> 00:06:42.000]  然後燒了祂獻給摩洛的神
[00:06:42.000 --> 00:06:43.000]  所以
[00:06:43.000 --> 00:06:44.000]  如果
[00:06:44.000 --> 00:06:45.000]  大家記住
[00:06:45.000 --> 00:06:47.000]  全國都罵罵教教
[00:06:47.000 --> 00:06:53.000]  如果約西亞想進行一些信仰的更新改革的運動
[00:06:53.000 --> 00:06:58.000]  他就等於一個人和整個國家和社會宣戰
[00:06:58.000 --> 00:06:59.000]  這是第一個原因
[00:06:59.000 --> 00:07:00.000]  第二個原因
[00:07:00.000 --> 00:07:02.000]  約西亞什麼時候做軍王呢
[00:07:02.000 --> 00:07:03.000]  八歲
[00:07:03.000 --> 00:07:05.000]  為什麼這麼年幼做軍王呢
[00:07:05.000 --> 00:07:07.000]  因為他的父親阿滿王就被人殺了
[00:07:07.000 --> 00:07:09.000]  所以八歲登基
[00:07:09.000 --> 00:07:11.000]  大家都可以想像那些宮廷戲
[00:07:11.000 --> 00:07:14.000]  一定有人輔助朝政
[00:07:14.000 --> 00:07:16.000]  當時整個國家這麼敗壞
[00:07:16.000 --> 00:07:19.000]  輔助朝政那幫人就絕對不會敬畏神
[00:07:19.000 --> 00:07:20.000]  所以
[00:07:20.000 --> 00:07:22.000]  約西亞就好像傀儡一樣
[00:07:22.000 --> 00:07:23.000]  被人侮辱
[00:07:23.000 --> 00:07:26.000]  任人去侮辱他
[00:07:26.000 --> 00:07:29.000]  任人去控制他
[00:07:29.000 --> 00:07:30.000]  他無能為力
[00:07:30.000 --> 00:07:31.000]  做什麼都做不到
[00:07:31.000 --> 00:07:33.000]  第三個原因
[00:07:33.000 --> 00:07:36.000]  約西亞十六歲就開始尋求神了
[00:07:36.000 --> 00:07:39.000]  二十歲就清除聖殿
[00:07:39.000 --> 00:07:41.000]  拆除那些偶像
[00:07:41.000 --> 00:07:45.000]  二十六歲就重新修葺聖殿
[00:07:45.000 --> 00:07:47.000]  為什麼這麼長的時間呢
[00:07:47.000 --> 00:07:49.000]  可想而知
[00:07:49.000 --> 00:07:51.000]  困難重重
[00:07:51.000 --> 00:07:53.000]  阻力極之大
[00:07:53.000 --> 00:07:54.000]  非常之巨大
[00:07:54.000 --> 00:07:56.000]  雖然是困難重重
[00:07:56.000 --> 00:07:58.000]  但是列王記下
[00:07:58.000 --> 00:08:01.000]  神很稱讚約西亞
[00:08:01.000 --> 00:08:03.000]  讓我們一起看列王記下
[00:08:03.000 --> 00:08:04.000]  二十三章二十五節
[00:08:04.000 --> 00:08:05.000]  神怎樣稱讚他
[00:08:05.000 --> 00:08:06.000]  讓我們一起讀
[00:08:06.000 --> 00:08:07.000]  一二三
[00:08:07.000 --> 00:08:09.000]  在約西亞以前
[00:08:09.000 --> 00:08:12.000]  沒有皇將他盡心盡性
[00:08:12.000 --> 00:08:15.000]  盡力地歸向耶和華
[00:08:15.000 --> 00:08:18.000]  遵行摩西一切律法
[00:08:18.000 --> 00:08:19.000]  在他以後
[00:08:19.000 --> 00:08:22.000]  也沒有興起一個皇將他
[00:08:22.000 --> 00:08:24.000]  前無古人
[00:08:24.000 --> 00:08:26.000]  後無來者
[00:08:26.000 --> 00:08:28.000]  神稱讚他很厲害
[00:08:28.000 --> 00:08:30.000]  那麼究竟約西亞為主發光
[00:08:30.000 --> 00:08:31.000]  興起發光
[00:08:31.000 --> 00:08:33.000]  他有什麼原因呢
[00:08:33.000 --> 00:08:35.000]  他背後又做了些什麼呢
[00:08:35.000 --> 00:08:37.000]  以下時間我跟大家講這兩個原因
[00:08:37.000 --> 00:08:39.000]  約西亞怎樣為主發光呢
[00:08:39.000 --> 00:08:40.000]  第一
[00:08:40.000 --> 00:08:42.000]  約西亞立定心志
[00:08:42.000 --> 00:08:46.000]  堅定不移地實踐信仰
[00:08:46.000 --> 00:08:48.000]  一心去這樣做
[00:08:48.000 --> 00:08:49.000]  為什麼我這樣說呢
[00:08:49.000 --> 00:08:50.000]  有兩件事
[00:08:50.000 --> 00:08:52.000]  第一件事我們一起看
[00:08:52.000 --> 00:08:53.000]  歷代之下
[00:08:53.000 --> 00:08:55.000]  三十四章三節
[00:08:55.000 --> 00:08:56.000]  讓我們一起讀
[00:08:56.000 --> 00:08:57.000]  一二三
[00:08:57.000 --> 00:08:58.000]  他作皇第八年
[00:08:58.000 --> 00:09:00.000]  上請年幼
[00:09:00.000 --> 00:09:03.000]  就尋求他祖大衛的神
[00:09:03.000 --> 00:09:05.000]  到了十二年才
[00:09:05.000 --> 00:09:08.000]  潔淨猶大和耶路撒冷
[00:09:08.000 --> 00:09:10.000]  除掉幽蠶
[00:09:10.000 --> 00:09:11.000]  木偶
[00:09:11.000 --> 00:09:12.000]  雕刻的像
[00:09:12.000 --> 00:09:14.000]  和珠造的像
[00:09:14.000 --> 00:09:16.000]  約西亞呢
[00:09:16.000 --> 00:09:18.000]  小時候八歲登基
[00:09:18.000 --> 00:09:20.000]  接著慢慢長大
[00:09:20.000 --> 00:09:22.000]  真是掌權
[00:09:22.000 --> 00:09:26.000]  當他掌權緊握實際權力的時候
[00:09:26.000 --> 00:09:29.000]  他就不像宮廷鬥爭那樣
[00:09:29.000 --> 00:09:30.000]  掌權之後
[00:09:30.000 --> 00:09:31.000]  第一件事做什麼
[00:09:31.000 --> 00:09:32.000]  通常是清除異己
[00:09:32.000 --> 00:09:35.000]  你那幫負政的大臣在欺壓我
[00:09:35.000 --> 00:09:37.000]  我現在就剷除你
[00:09:37.000 --> 00:09:38.000]  消滅你
[00:09:38.000 --> 00:09:39.000]  他沒有這樣做
[00:09:39.000 --> 00:09:41.000]  他第一件事做什麼呢
[00:09:41.000 --> 00:09:43.000]  恢復對耶和華的敬拜
[00:09:43.000 --> 00:09:50.000]  恢復整個猶大國對神的信仰
[00:09:50.000 --> 00:09:51.000]  為什麼要這樣做
[00:09:51.000 --> 00:09:55.000]  因為當時全國已經在拜偶像很久了
[00:09:55.000 --> 00:09:57.000]  超過六十年我剛才說
[00:09:57.000 --> 00:09:58.000]  不單止這樣
[00:09:58.000 --> 00:10:01.000]  當全國是這樣做的時候
[00:10:01.000 --> 00:10:04.000]  所有全國人的日常生活
[00:10:04.000 --> 00:10:06.000]  就和拜偶像有關
[00:10:06.000 --> 00:10:09.000]  所有人覺得這些是日常生活的一部分
[00:10:09.000 --> 00:10:11.000]  完全不知道這樣是得罪耶和華
[00:10:11.000 --> 00:10:13.000]  因為超過六十多年
[00:10:13.000 --> 00:10:14.000]  還有不單止這樣
[00:10:14.000 --> 00:10:16.000]  不單止是日常生活習慣
[00:10:16.000 --> 00:10:19.000]  還有當中拜偶像的行為所牽涉的
[00:10:19.000 --> 00:10:22.000]  錯綜複雜的利益交割
[00:10:22.000 --> 00:10:25.000]  那些利益集團已經形成了
[00:10:25.000 --> 00:10:26.000]  包括什麼
[00:10:26.000 --> 00:10:28.000]  經營妙妓
[00:10:28.000 --> 00:10:30.000]  拜偶像有妙妓
[00:10:30.000 --> 00:10:32.000]  經營妙妓的妓院
[00:10:32.000 --> 00:10:35.000]  當然拜偶像的雕像
[00:10:35.000 --> 00:10:36.000]  器具
[00:10:36.000 --> 00:10:37.000]  製物
[00:10:37.000 --> 00:10:38.000]  全部都可以買賣
[00:10:38.000 --> 00:10:41.000]  所以有很多人在拜偶像的活動上
[00:10:41.000 --> 00:10:43.000]  在賺錢
[00:10:43.000 --> 00:10:45.000]  所以如果你改變這些東西
[00:10:45.000 --> 00:10:46.000]  牽涉很多人的利益
[00:10:46.000 --> 00:10:49.000]  所以他必須要下定很大很大的決心
[00:10:49.000 --> 00:10:51.000]  才可以做這個
[00:10:51.000 --> 00:10:55.000]  這麼大的信仰更新運動
[00:10:55.000 --> 00:10:57.000]  我們今天有沒有這麼大的決心
[00:10:57.000 --> 00:10:59.000]  去更新我們自己的信仰
[00:10:59.000 --> 00:11:00.000]  不單止是這樣
[00:11:00.000 --> 00:11:02.000]  其實有時候我還要說一件事
[00:11:02.000 --> 00:11:05.000]  我們一起看看
[00:11:05.000 --> 00:11:08.000]  歷代之下三十四章六節
[00:11:08.000 --> 00:11:09.000]  我們一起讀
[00:11:09.000 --> 00:11:10.000]  一二三
[00:11:10.000 --> 00:11:11.000]  又在馬拿西
[00:11:11.000 --> 00:11:12.000]  以法連
[00:11:12.000 --> 00:11:13.000]  西緬
[00:11:13.000 --> 00:11:15.000]  拿佛他利各城
[00:11:15.000 --> 00:11:17.000]  和四維破壞之處
[00:11:17.000 --> 00:11:19.000]  都這樣
[00:11:19.000 --> 00:11:22.000]  約瑟不單止在郵大裡面
[00:11:22.000 --> 00:11:25.000]  推行那種信仰更新運動
[00:11:25.000 --> 00:11:27.000]  他前後用了十年的時間
[00:11:27.000 --> 00:11:28.000]  定下計劃
[00:11:28.000 --> 00:11:30.000]  精心部署
[00:11:30.000 --> 00:11:34.000]  一步一步地推行信仰的改革
[00:11:34.000 --> 00:11:36.000]  他不單止在郵大國
[00:11:36.000 --> 00:11:41.000]  他並且把這個信仰更新運動推演到
[00:11:41.000 --> 00:11:42.000]  馬拿西
[00:11:42.000 --> 00:11:43.000]  以法連
[00:11:43.000 --> 00:11:44.000]  西緬
[00:11:44.000 --> 00:11:46.000]  拿佛他利那些地方
[00:11:46.000 --> 00:11:48.000]  這些地方是什麼地方
[00:11:48.000 --> 00:11:50.000]  是北角以色列的地方
[00:11:50.000 --> 00:11:54.000]  但是在約瑟的時期
[00:11:54.000 --> 00:11:57.000]  北角以色列被一個更強大的國家
[00:11:57.000 --> 00:11:59.000]  阿述消滅了
[00:11:59.000 --> 00:12:02.000]  所以那個地方現在是阿述的地方
[00:12:02.000 --> 00:12:07.000]  阿述不是敬拜耶和華的國家
[00:12:07.000 --> 00:12:08.000]  所以你想想
[00:12:08.000 --> 00:12:11.000]  如果約瑟把那個信仰更新運動
[00:12:11.000 --> 00:12:12.000]  推展到那個地方
[00:12:12.000 --> 00:12:15.000]  就等於在那個地方搞事
[00:12:15.000 --> 00:12:18.000]  你在別人的地方搞事
[00:12:18.000 --> 00:12:21.000]  就會帶來嚴重的政治後果
[00:12:21.000 --> 00:12:22.000]  可能會引發戰爭
[00:12:22.000 --> 00:12:24.000]  但是約瑟是很聰明
[00:12:24.000 --> 00:12:25.000]  他很有策略
[00:12:25.000 --> 00:12:26.000]  很聰明
[00:12:26.000 --> 00:12:28.000]  他慢慢等
[00:12:28.000 --> 00:12:30.000]  他很有耐心地等
[00:12:30.000 --> 00:12:32.000]  等那個阿述平時又打這裡打那裡
[00:12:32.000 --> 00:12:33.000]  好戰
[00:12:33.000 --> 00:12:35.000]  那個國王過身了
[00:12:35.000 --> 00:12:36.000]  死了
[00:12:36.000 --> 00:12:37.000]  然後
[00:12:37.000 --> 00:12:41.000]  阿述國對於之前那個控制的地方
[00:12:41.000 --> 00:12:43.000]  即是剛才說的那些地方
[00:12:43.000 --> 00:12:45.000]  那個控制慢慢鬆懈了
[00:12:45.000 --> 00:12:46.000]  他才出手
[00:12:46.000 --> 00:12:48.000]  他才這樣推行這個運動
[00:12:48.000 --> 00:12:50.000]  所以非常成功
[00:12:50.000 --> 00:12:54.000]  等於他定下目標
[00:12:54.000 --> 00:12:56.000]  堅定不移
[00:12:56.000 --> 00:12:57.000]  很有部署
[00:12:57.000 --> 00:12:59.000]  很有計劃地這樣做
[00:12:59.000 --> 00:13:01.000]  在我們生命裡面
[00:13:01.000 --> 00:13:03.000]  我們會不會都學他
[00:13:03.000 --> 00:13:06.000]  我們立定志向
[00:13:06.000 --> 00:13:07.000]  堅定不移
[00:13:07.000 --> 00:13:09.000]  這樣活出我們的信仰
[00:13:09.000 --> 00:13:10.000]  為什麼活出信仰法
[00:13:10.000 --> 00:13:13.000]  在約瑟有兩個我們學習的地方
[00:13:13.000 --> 00:13:14.000]  第一個
[00:13:14.000 --> 00:13:16.000]  他不隨波逐流
[00:13:16.000 --> 00:13:17.000]  你記住
[00:13:17.000 --> 00:13:18.000]  約瑟的時代
[00:13:18.000 --> 00:13:20.000]  全部都扮偶像
[00:13:20.000 --> 00:13:21.000]  其實他很簡單
[00:13:21.000 --> 00:13:22.000]  他跟風
[00:13:22.000 --> 00:13:24.000]  他學其他人做的事
[00:13:24.000 --> 00:13:25.000]  一樣
[00:13:25.000 --> 00:13:26.000]  他就很簡單的生活
[00:13:26.000 --> 00:13:28.000]  但是他沒有這樣做
[00:13:28.000 --> 00:13:30.000]  他不隨波逐流
[00:13:30.000 --> 00:13:32.000]  等於我們今天的社會
[00:13:32.000 --> 00:13:36.000]  跟古代那個敬拜偶像的社會差不多
[00:13:36.000 --> 00:13:37.000]  雖然未必有人
[00:13:37.000 --> 00:13:40.000]  未必人人都拜些實體的偶像
[00:13:40.000 --> 00:13:41.000]  但是在這個世界上
[00:13:41.000 --> 00:13:43.000]  有很多東西都重要過神的
[00:13:43.000 --> 00:13:44.000]  譬如什麼呢
[00:13:44.000 --> 00:13:46.000]  有人敬拜成功
[00:13:46.000 --> 00:13:47.000]  有錢
[00:13:47.000 --> 00:13:48.000]  有權
[00:13:48.000 --> 00:13:49.000]  有地位
[00:13:49.000 --> 00:13:50.000]  就聰明
[00:13:50.000 --> 00:13:51.000]  你就很好了
[00:13:51.000 --> 00:13:52.000]  就是成功
[00:13:52.000 --> 00:13:53.000]  說成功
[00:13:53.000 --> 00:13:56.000]  說到神學都有成功神學
[00:13:56.000 --> 00:13:58.000]  有人敬拜物質
[00:13:58.000 --> 00:13:59.000]  哇
[00:13:59.000 --> 00:14:00.000]  我買得越多越好
[00:14:00.000 --> 00:14:02.000]  擁有越多越好
[00:14:02.000 --> 00:14:03.000]  就越幸福
[00:14:03.000 --> 00:14:05.000]  是敬拜物質
[00:14:05.000 --> 00:14:07.000]  有人敬拜性愛
[00:14:07.000 --> 00:14:08.000]  大家知不知道
[00:14:08.000 --> 00:14:11.000]  現在有個terms叫做試車
[00:14:11.000 --> 00:14:13.000]  拍拖之前試車是什麼意思呢
[00:14:13.000 --> 00:14:15.000]  拍拖之前上床
[00:14:15.000 --> 00:14:16.000]  試下有沒有feel
[00:14:16.000 --> 00:14:18.000]  然後才開始拍拖
[00:14:18.000 --> 00:14:20.000]  現在流行這樣的步驟
[00:14:20.000 --> 00:14:22.000]  敬拜性愛
[00:14:22.000 --> 00:14:23.000]  有些人敬拜
[00:14:23.000 --> 00:14:24.000]  個個都like我
[00:14:24.000 --> 00:14:26.000]  這裡有幾百人個個都like我
[00:14:26.000 --> 00:14:28.000]  沒有人討厭我
[00:14:28.000 --> 00:14:29.000]  個個都like我
[00:14:29.000 --> 00:14:30.000]  敬拜
[00:14:30.000 --> 00:14:32.000]  個個都like我
[00:14:32.000 --> 00:14:36.000]  以至因為這樣而放棄他的誠信
[00:14:36.000 --> 00:14:38.000]  這個世界有很多很多東西
[00:14:38.000 --> 00:14:39.000]  但是
[00:14:39.000 --> 00:14:43.000]  約瑟牙並沒有隨波逐流
[00:14:43.000 --> 00:14:44.000]  有人這樣說
[00:14:44.000 --> 00:14:48.000]  他說設計只有死魚才隨波逐流
[00:14:48.000 --> 00:14:49.000]  大家都明白
[00:14:49.000 --> 00:14:50.000]  死魚是不會游的
[00:14:50.000 --> 00:14:51.000]  所以你河水沖去哪裡
[00:14:51.000 --> 00:14:53.000]  但是如果你是活魚就不同了
[00:14:53.000 --> 00:14:54.000]  你不隨波逐流
[00:14:54.000 --> 00:14:56.000]  你就好像可能三文魚一樣
[00:14:56.000 --> 00:14:58.000]  逆流而上
[00:14:58.000 --> 00:15:00.000]  無論洪流是怎樣
[00:15:00.000 --> 00:15:03.000]  你都有能力去做好見證
[00:15:03.000 --> 00:15:04.000]  活出你的信仰
[00:15:04.000 --> 00:15:05.000]  甚至影響其他人
[00:15:05.000 --> 00:15:09.000]  這個是不隨波逐流
[00:15:09.000 --> 00:15:11.000]  第二個約瑟牙的學習就是
[00:15:11.000 --> 00:15:12.000]  多大困難都好
[00:15:12.000 --> 00:15:13.000]  在你人生裡面
[00:15:13.000 --> 00:15:15.000]  多少的困難都好
[00:15:15.000 --> 00:15:17.000]  你不放棄你的信仰
[00:15:17.000 --> 00:15:18.000]  這個很重要
[00:15:18.000 --> 00:15:19.000]  約瑟牙一樣
[00:15:19.000 --> 00:15:20.000]  剛才講了很多
[00:15:20.000 --> 00:15:21.000]  很艱難
[00:15:21.000 --> 00:15:22.000]  但是他一點都不放棄
[00:15:22.000 --> 00:15:24.000]  並且立定志向
[00:15:24.000 --> 00:15:26.000]  一定要活出他的信仰
[00:15:26.000 --> 00:15:28.000]  今天可能我們人生裡面
[00:15:28.000 --> 00:15:32.000]  都有很多很多不同年代
[00:15:32.000 --> 00:15:33.000]  不同階段
[00:15:33.000 --> 00:15:35.000]  我們面對不同的困難
[00:15:35.000 --> 00:15:37.000]  我一次在《少年崇拜》講
[00:15:37.000 --> 00:15:42.000]  我給一堆的苦難
[00:15:42.000 --> 00:15:43.000]  他們覺得哪是苦難
[00:15:43.000 --> 00:15:46.000]  你知道很多人覺得苦難是什麼嗎
[00:15:46.000 --> 00:15:48.000]  可能少年的時候
[00:15:48.000 --> 00:15:51.000]  他們覺得不能上網就是苦難
[00:15:51.000 --> 00:15:54.000]  但是我們現在就不覺得是
[00:15:54.000 --> 00:15:56.000]  但是可能在他們的年代就是
[00:15:56.000 --> 00:15:57.000]  再大一點的年紀
[00:15:57.000 --> 00:16:00.000]  可能就是失戀
[00:16:00.000 --> 00:16:01.000]  找不到一份好工作
[00:16:01.000 --> 00:16:03.000]  找不到自己喜歡做的工作
[00:16:03.000 --> 00:16:05.000]  又或者買不到房子
[00:16:05.000 --> 00:16:06.000]  再大一點
[00:16:06.000 --> 00:16:08.000]  可能就是失業的問題
[00:16:08.000 --> 00:16:09.000]  婚姻的問題
[00:16:09.000 --> 00:16:11.000]  子女學業的問題
[00:16:11.000 --> 00:16:14.000]  可能身體健康無病的問題
[00:16:14.000 --> 00:16:15.000]  很多這些
[00:16:15.000 --> 00:16:17.000]  無論我們幾大年紀都好
[00:16:17.000 --> 00:16:18.000]  不同的時代
[00:16:18.000 --> 00:16:20.000]  都一樣會有問題
[00:16:20.000 --> 00:16:22.000]  但是你會不會面對這些問題的時候
[00:16:22.000 --> 00:16:27.000]  你的信仰基礎是強不強
[00:16:27.000 --> 00:16:29.000]  你跟神的關係究竟怎樣
[00:16:29.000 --> 00:16:31.000]  所以若瑟亞給我們學習的地方
[00:16:31.000 --> 00:16:34.000]  無論是任何的處境
[00:16:34.000 --> 00:16:37.000]  我們同神仍然保持那個信心的關係
[00:16:37.000 --> 00:16:40.000]  同神仍然保持那個親密的關係
[00:16:40.000 --> 00:16:41.000]  這是第一個
[00:16:41.000 --> 00:16:42.000]  若瑟亞給我們學習
[00:16:42.000 --> 00:16:44.000]  她生命裡面給我們學習的功課
