
[00:00:00.000 --> 00:00:02.000]  從前我在教會侍奉的時候
[00:04:24.000 --> 00:04:26.000]  你猜你會漏了什麼呢?
[00:04:26.000 --> 00:04:28.000]  當你漏了一件東西的時候
[00:04:28.000 --> 00:04:30.000]  其實你會怎樣反應呢?
[00:04:30.000 --> 00:04:32.000]  他給了幾個選擇
[00:04:32.000 --> 00:04:34.000]  A是手機
[00:04:34.000 --> 00:04:36.000]  B是筆
[00:04:36.000 --> 00:04:38.000]  C是手錶
[00:04:38.000 --> 00:04:40.000]  D是毛巾
[00:04:40.000 --> 00:04:44.000]  你旅行會漏了什麼呢?
[00:04:44.000 --> 00:04:48.000]  如果你漏了手機你會有什麼反應呢?
[00:04:48.000 --> 00:04:53.000]  馬上坐飛機回香港拿回來
[00:04:53.000 --> 00:04:55.000]  這個問題讓我們去反思
[00:04:55.000 --> 00:04:59.000]  原來我們每天面對著千千萬萬的壓力
[00:04:59.000 --> 00:05:01.000]  有些來自朋友
[00:05:01.000 --> 00:05:03.000]  有些來自工作
[00:05:03.000 --> 00:05:04.000]  有些來自家庭
[00:05:04.000 --> 00:05:06.000]  有些來自自己
[00:05:06.000 --> 00:05:08.000]  過去在侍奉裡面
[00:05:08.000 --> 00:05:10.000]  我負責中派裡面的
[00:05:10.000 --> 00:05:12.000]  每年一次的童工退休日
[00:05:12.000 --> 00:05:15.000]  每次我安排這個童工退休日的時候
[00:05:15.000 --> 00:05:17.000]  退休營的時候
[00:05:17.000 --> 00:05:21.000]  我都會將退休營安排在國內
[00:05:21.000 --> 00:05:22.000]  為什麼呢?
[00:05:22.000 --> 00:05:26.000]  因為當童工回到國內退休的時候
[00:05:26.000 --> 00:05:28.000]  即使他帶著手機
[00:05:28.000 --> 00:05:30.000]  還有長途電話
[00:05:30.000 --> 00:05:31.000]  但是收到電話
[00:05:31.000 --> 00:05:34.000]  他都不方便衝回來香港
[00:05:34.000 --> 00:05:38.000]  所以讓他可以暫時放下繁忙的侍奉
[00:05:38.000 --> 00:05:41.000]  如果他沒有漫遊更加好
[00:05:41.000 --> 00:05:42.000]  可以在那幾天放下手機
[00:05:42.000 --> 00:05:45.000]  真正在神面前安靜下來
[00:05:45.000 --> 00:05:48.000]  似乎人的一生裡面
[00:05:48.000 --> 00:05:50.000]  到處都是面對著憂愁
[00:05:50.000 --> 00:05:53.000]  而且不容易可以放下
[00:05:53.000 --> 00:05:57.000]  曾經在醫院裡面探訪一位末期癌症的年輕人
[00:05:57.000 --> 00:05:59.000]  當我和他聊天的時候
[00:05:59.000 --> 00:06:00.000]  他告訴我
[00:06:00.000 --> 00:06:03.000]  他一生裡面最開心的時刻
[00:06:03.000 --> 00:06:05.000]  就是在他小時候
[00:06:05.000 --> 00:06:08.000]  小時候無憂無慮
[00:06:08.000 --> 00:06:10.000]  可以很開心地玩
[00:06:10.000 --> 00:06:11.000]  什麼都不管
[00:06:11.000 --> 00:06:13.000]  不過他這個分享
[00:06:13.000 --> 00:06:16.000]  今天已經不對了
[00:06:16.000 --> 00:06:18.000]  今天那些兩歲的小朋友
[00:06:18.000 --> 00:06:21.000]  他需要去一間幼稚園算面試
[00:06:21.000 --> 00:06:24.000]  然後又去第二間幼稚園算面試
[00:06:24.000 --> 00:06:27.000]  再去第三間幼稚園算面試
[00:06:27.000 --> 00:06:29.000]  不知道健力士紀錄大全
[00:06:29.000 --> 00:06:33.000]  小朋友去面試的紀錄是多少呢
[00:06:33.000 --> 00:06:34.000]  你可以想像一下
[00:06:34.000 --> 00:06:36.000]  那些小朋友多麼辛苦
[00:06:36.000 --> 00:06:38.000]  多麼不容易
[00:06:38.000 --> 00:06:41.000]  我見過一些家長安排小朋友
[00:06:41.000 --> 00:06:43.000]  上午讀A幼稚園
[00:06:43.000 --> 00:06:46.000]  下午讀B幼稚園
[00:06:46.000 --> 00:06:47.000]  其實我心裡想
[00:06:47.000 --> 00:06:50.000]  可能因為爸爸媽媽沒什麼時間看他
[00:06:50.000 --> 00:06:52.000]  所以就去幼稚園
[00:06:52.000 --> 00:06:54.000]  如果他還要開通宵的話
[00:06:54.000 --> 00:06:57.000]  應該晚上還要去第三間幼稚園
[00:06:57.000 --> 00:06:59.000]  所以現代的小朋友
[00:06:59.000 --> 00:07:00.000]  當他長大之後
[00:07:00.000 --> 00:07:02.000]  他兒時的回憶
[00:07:02.000 --> 00:07:05.000]  再不是開心快樂的日子
[00:07:05.000 --> 00:07:07.000]  到大白小學之後
[00:07:07.000 --> 00:07:09.000]  我們又會聽到家長投訴
[00:07:09.000 --> 00:07:13.000]  和小朋友溫習功課簡直是困獸鬥
[00:07:13.000 --> 00:07:15.000]  大家都痛苦
[00:07:15.000 --> 00:07:17.000]  到了晚上十點多的時候
[00:07:17.000 --> 00:07:19.000]  還要為明天的功課
[00:07:19.000 --> 00:07:23.000]  後天的墨書來勞累
[00:07:23.000 --> 00:07:25.000]  功課似乎帶給很多小朋友
[00:07:25.000 --> 00:07:27.000]  很多的壓力
[00:07:27.000 --> 00:07:29.000]  其實真的很痛苦
[00:07:29.000 --> 00:07:31.000]  終於上到中學了
[00:07:31.000 --> 00:07:33.000]  那就好了
[00:07:33.000 --> 00:07:34.000]  不過我記得
[00:07:34.000 --> 00:07:38.000]  我才是輔導教會的弟兄姊妹
[00:07:38.000 --> 00:07:39.000]  有一位姊妹
[00:07:39.000 --> 00:07:42.000]  她一段很長的時間都很不開心
[00:07:42.000 --> 00:07:43.000]  為什麼呢
[00:07:43.000 --> 00:07:45.000]  因為上了中學之後
[00:07:45.000 --> 00:07:47.000]  她面對著同學的排斥
[00:07:47.000 --> 00:07:50.000]  於是乎面對著同輩的排斥
[00:07:50.000 --> 00:07:53.000]  原來是一點都不容易的
[00:07:53.000 --> 00:07:55.000]  我記得當時
[00:07:55.000 --> 00:07:57.000]  我有機會去醫院探訪
[00:07:57.000 --> 00:08:00.000]  一些正在讀中學的青少年人
[00:08:00.000 --> 00:08:03.000]  其中一位醫生說
[00:08:03.000 --> 00:08:04.000]  他其實沒有病的
[00:08:04.000 --> 00:08:06.000]  只不過是面對著壓力
[00:08:06.000 --> 00:08:08.000]  其實他是頂尖學生
[00:08:08.000 --> 00:08:09.000]  他會考三十分
[00:08:09.000 --> 00:08:10.000]  拔尖入U
[00:08:10.000 --> 00:08:12.000]  不過每一次考試之前
[00:08:12.000 --> 00:08:14.000]  他都要進醫院
[00:08:14.000 --> 00:08:16.000]  我去探訪他家
[00:08:16.000 --> 00:08:17.000]  他媽媽很光榮
[00:08:17.000 --> 00:08:19.000]  很興奮地告訴我
[00:08:19.000 --> 00:08:21.000]  他先生的哥哥
[00:08:21.000 --> 00:08:23.000]  這是什麼關係
[00:08:23.000 --> 00:08:24.000]  我都不懂得怎麼稱呼
[00:08:24.000 --> 00:08:25.000]  大伯
[00:08:25.000 --> 00:08:28.000]  那些兒女在英國的時候
[00:08:28.000 --> 00:08:30.000]  是考了多少A的
[00:08:30.000 --> 00:08:31.000]  聽完之後
[00:08:31.000 --> 00:08:32.000]  我心裡就明白
[00:08:32.000 --> 00:08:33.000]  為什麼這位信徒
[00:08:33.000 --> 00:08:35.000]  每一次考試之前
[00:08:35.000 --> 00:08:37.000]  雖然半隻腳已經插進大學了
[00:08:37.000 --> 00:08:41.000]  但是他都要考試前進醫院
[00:08:41.000 --> 00:08:43.000]  不是進大學
[00:08:43.000 --> 00:08:45.000]  我家裡面的孩子
[00:08:45.000 --> 00:08:47.000]  明年就要考試了
[00:08:47.000 --> 00:08:50.000]  我常常都見到他沉默不語
[00:08:50.000 --> 00:08:52.000]  當他沉默不語
[00:08:52.000 --> 00:08:55.000]  就反映他都面對著考試的壓力
[00:08:55.000 --> 00:08:58.000]  雖然不容易去表達
[00:08:58.000 --> 00:09:00.000]  不過在無言當中
[00:09:00.000 --> 00:09:03.000]  就傳遞著面對著的壓力
[00:09:03.000 --> 00:09:05.000]  有一次他很晚才回家
[00:09:05.000 --> 00:09:06.000]  於是我就問他
[00:09:06.000 --> 00:09:07.000]  這麼晚呀
[00:09:07.000 --> 00:09:08.000]  他說是呀
[00:09:08.000 --> 00:09:10.000]  和同學在吹水
[00:09:10.000 --> 00:09:11.000]  吹到這麼晚
[00:09:11.000 --> 00:09:12.000]  我心裡就想
[00:09:12.000 --> 00:09:13.000]  這樣也好
[00:09:13.000 --> 00:09:14.000]  吹吹水
[00:09:14.000 --> 00:09:17.000]  也是一個減壓的方法
[00:09:17.000 --> 00:09:19.000]  可能在座的頂尖姐妹
[00:09:19.000 --> 00:09:20.000]  這麼容易
[00:09:20.000 --> 00:09:21.000]  終於入到大學了
[00:09:21.000 --> 00:09:22.000]  入到大學
[00:09:22.000 --> 00:09:23.000]  其實是很興奮的
[00:09:23.000 --> 00:09:24.000]  因為入到大學之後
[00:09:24.000 --> 00:09:25.000]  可以離開家裡
[00:09:25.000 --> 00:09:27.000]  不用被媽媽管
[00:09:27.000 --> 00:09:29.000]  甚至不回家過夜
[00:09:29.000 --> 00:09:30.000]  即是不在家過夜
[00:09:30.000 --> 00:09:31.000]  媽媽都不知道
[00:09:31.000 --> 00:09:32.000]  多好呀
[00:09:32.000 --> 00:09:35.000]  同學晚上可以下去喝下糖水
[00:09:35.000 --> 00:09:36.000]  但是在家裡的時候
[00:09:36.000 --> 00:09:38.000]  就不可以和爸爸媽媽下去喝糖水
[00:09:38.000 --> 00:09:39.000]  因為爸爸媽媽說
[00:09:39.000 --> 00:09:40.000]  喝糖水就在家裡
[00:09:40.000 --> 00:09:41.000]  煲給你
[00:09:41.000 --> 00:09:43.000]  到了大學畢業的時候
[00:09:43.000 --> 00:09:45.000]  就開始面對什麼
[00:09:45.000 --> 00:09:46.000]  找工作了
[00:09:46.000 --> 00:09:48.000]  其實找工作真的很有壓力
[00:09:48.000 --> 00:09:51.000]  當其他的同輩都找到工作的時候
[00:09:51.000 --> 00:09:53.000]  你還沒有找到工作
[00:09:53.000 --> 00:09:55.000]  心裡就覺得很擔心
[00:09:55.000 --> 00:09:56.000]  還沒有著落
[00:09:56.000 --> 00:09:59.000]  好像自己不如人一樣
[00:09:59.000 --> 00:10:02.000]  當自己的同學被四大所聘請了
[00:10:02.000 --> 00:10:04.000]  你就被四小聘請
[00:10:04.000 --> 00:10:06.000]  你會有什麼反應呢
[00:10:06.000 --> 00:10:08.000]  其實我不太知道四大是哪四大
[00:10:08.000 --> 00:10:10.000]  也不知道四小是什麼
[00:10:10.000 --> 00:10:13.000]  然後同學開始聊天的時候
[00:10:13.000 --> 00:10:14.000]  大家就會問
[00:10:14.000 --> 00:10:15.000]  你在工作裡面
[00:10:15.000 --> 00:10:17.000]  你有多少K
[00:10:17.000 --> 00:10:19.000]  是雙位數字還是單位數字
[00:10:19.000 --> 00:10:21.000]  是個位還是雙位
[00:10:21.000 --> 00:10:24.000]  如果別人告訴你是雙位的K
[00:10:24.000 --> 00:10:25.000]  你是單位的K
[00:10:25.000 --> 00:10:27.000]  那你有什麼反應呢
[00:10:27.000 --> 00:10:31.000]  好像不太明白
[00:10:31.000 --> 00:10:32.000]  K就是一千
[00:10:32.000 --> 00:10:34.000]  雙位的K就代表
[00:10:34.000 --> 00:10:37.000]  收入是雙位多少萬
[00:10:37.000 --> 00:10:40.000]  如果單位一個個位的K
[00:10:40.000 --> 00:10:41.000]  譬如九
[00:10:41.000 --> 00:10:43.000]  就代表你九千
[00:10:43.000 --> 00:10:44.000]  當你聽到的時候
[00:10:44.000 --> 00:10:47.000]  你會感覺自己不如人
[00:10:47.000 --> 00:10:49.000]  我記得以前教會有位姊妹
[00:10:49.000 --> 00:10:52.000]  她四月的時候快要大學畢業了
[00:10:52.000 --> 00:10:54.000]  還沒有找到工作就很擔心
[00:10:54.000 --> 00:10:56.000]  我就跟她開玩笑地說
[00:10:56.000 --> 00:10:58.000]  在外國的大學生
[00:10:58.000 --> 00:11:00.000]  大學畢業之後
[00:11:00.000 --> 00:11:03.000]  她首先去非洲那裡做義工一年
[00:11:03.000 --> 00:11:05.000]  為什麼你不想一下
[00:11:05.000 --> 00:11:07.000]  去非洲那裡流浪一年呢
[00:11:07.000 --> 00:11:09.000]  當然她也不理睬我
[00:11:09.000 --> 00:11:12.000]  大家都明白到
[00:11:12.000 --> 00:11:15.000]  在非洲流浪不知道發生什麼事
[00:11:15.000 --> 00:11:18.000]  所以找到工作其實是最重要的
[00:11:18.000 --> 00:11:20.000]  到了找到工作
[00:11:20.000 --> 00:11:22.000]  其實也是很辛苦的
[00:11:22.000 --> 00:11:24.000]  想像在座很多姊妹都深深體會
[00:11:24.000 --> 00:11:25.000]  當你做工的時候
[00:11:25.000 --> 00:11:29.000]  就會覺得讀書是最好的
[00:11:29.000 --> 00:11:31.000]  有一次我在聯合醫院那裡探病後
[00:11:31.000 --> 00:11:34.000]  就坐小巴下去觀塘
[00:11:34.000 --> 00:11:36.000]  坐在旁邊的一個女孩子
[00:11:36.000 --> 00:11:37.000]  應該二十多歲的女孩子
[00:11:37.000 --> 00:11:39.000]  她就打電話給媽媽
[00:11:39.000 --> 00:11:40.000]  她就跟媽媽說
[00:11:40.000 --> 00:11:42.000]  媽媽,我今晚不回來吃飯了
[00:11:42.000 --> 00:11:44.000]  我不太聽到她的對話
[00:11:44.000 --> 00:11:45.000]  不過我估計
[00:11:45.000 --> 00:11:46.000]  她媽媽就問她
[00:11:46.000 --> 00:11:47.000]  為什麼不回來
[00:11:47.000 --> 00:11:49.000]  她媽媽追問發生什麼事
[00:11:49.000 --> 00:11:52.000]  這個女孩子就哭著說
[00:11:52.000 --> 00:11:55.000]  不要問了,我很辛苦
[00:11:55.000 --> 00:11:56.000]  每天上班的時候
[00:11:56.000 --> 00:11:57.000]  就說我這樣不對
[00:11:57.000 --> 00:11:58.000]  那樣做得不好
[00:11:58.000 --> 00:11:59.000]  又不達標
[00:11:59.000 --> 00:12:01.000]  我只是想靜下來
[00:12:01.000 --> 00:12:04.000]  我想想事情
[00:12:04.000 --> 00:12:06.000]  你想想坐在小巴那裡
[00:12:06.000 --> 00:12:07.000]  一男一女坐在那裡
[00:12:07.000 --> 00:12:09.000]  旁邊的女孩子在哭
[00:12:09.000 --> 00:12:11.000]  你會有什麼反應呢
[00:12:11.000 --> 00:12:14.000]  所以我坐在那裡不敢動
[00:12:14.000 --> 00:12:17.000]  只是留意著她滿眼眼淚
[00:12:17.000 --> 00:12:19.000]  也深深體會
[00:12:19.000 --> 00:12:20.000]  她的眼淚
[00:12:20.000 --> 00:12:23.000]  一定是一些很傷痛的眼淚
[00:12:23.000 --> 00:12:25.000]  過了工作這一關
[00:12:25.000 --> 00:12:28.000]  又要面對著婚姻這一關
[00:12:28.000 --> 00:12:30.000]  如果過不了這一關
[00:12:30.000 --> 00:12:33.000]  你就會有一個新的名稱
[00:12:33.000 --> 00:12:35.000]  名稱叫做性男性女
[00:12:35.000 --> 00:12:37.000]  即是賣性的性
[00:12:37.000 --> 00:12:39.000]  意思就是賣性借
[00:12:39.000 --> 00:12:42.000]  賣性借就是表示不如人
[00:12:42.000 --> 00:12:44.000]  幸好我們的社會
[00:12:44.000 --> 00:12:46.000]  很明白這個情況
[00:12:46.000 --> 00:12:48.000]  所以就將賣性的性
[00:12:48.000 --> 00:12:50.000]  改為豐盛的性
[00:12:50.000 --> 00:12:54.000]  表示著生命不是以有婚姻
[00:12:54.000 --> 00:12:55.000]  沒有婚姻
[00:12:55.000 --> 00:12:58.000]  作為成敗好壞的準則
[00:12:58.000 --> 00:13:00.000]  但是有了婚姻
[00:13:00.000 --> 00:13:02.000]  是不是特別幸福快樂呢
[00:13:02.000 --> 00:13:04.000]  的確在婚禮的時候
[00:13:04.000 --> 00:13:07.000]  我們見到那對新人都很興奮
[00:13:07.000 --> 00:13:08.000]  如果在婚禮裏面
[00:13:08.000 --> 00:13:10.000]  見到那對新人滿面愁容
[00:13:10.000 --> 00:13:13.000]  那就真是可悲了
[00:13:13.000 --> 00:13:15.000]  不過大了婚姻之後
[00:13:15.000 --> 00:13:16.000]  我們就開始明白到
[00:13:16.000 --> 00:13:19.000]  家家有本難念的經
[00:13:19.000 --> 00:13:21.000]  夫妻表面恩愛
[00:13:21.000 --> 00:13:22.000]  但是心底裏面
[00:13:22.000 --> 00:13:25.000]  可能彷彿好像麥奴人一樣
[00:13:25.000 --> 00:13:27.000]  甚至我們見到有些人
[00:13:27.000 --> 00:13:29.000]  視身邊的伴侶
[00:13:29.000 --> 00:13:32.000]  是毀了自己一生的那個人
[00:13:32.000 --> 00:13:34.000]  所以我們又會見到
[00:13:34.000 --> 00:13:35.000]  新聞裏面
[00:13:35.000 --> 00:13:38.000]  有些新聞說到家庭裏面
[00:13:38.000 --> 00:13:40.000]  怎樣刀斬死了他
[00:13:40.000 --> 00:13:42.000]  然後自己又跳了下來
[00:13:42.000 --> 00:13:43.000]  有了兒女
[00:13:43.000 --> 00:13:45.000]  同樣又面對擔子
[00:13:45.000 --> 00:13:48.000]  不但是小朋友小時候抱著他
[00:13:48.000 --> 00:13:51.000]  那十幾公斤多沉重
[00:13:51.000 --> 00:13:53.000]  的確真的很沉重
[00:13:53.000 --> 00:13:56.000]  就算當那些小朋友會走路
[00:13:56.000 --> 00:13:58.000]  其實在父母的心靈裏面
[00:13:58.000 --> 00:14:01.000]  仍然是很沉重
[00:14:01.000 --> 00:14:03.000]  到小朋友進入青春期之後
[00:14:03.000 --> 00:14:07.000]  仍然不能放下心靈的擔子
[00:14:07.000 --> 00:14:09.000]  我聽到一位姐妹跟我說
[00:14:09.000 --> 00:14:13.000]  她的兒子將門關上之後
[00:14:13.000 --> 00:14:17.000]  他就坐在客廳看電視
[00:14:17.000 --> 00:14:19.000]  這麼好這麼爽
[00:14:19.000 --> 00:14:21.000]  不是電視沒有開
[00:14:21.000 --> 00:14:23.000]  他看著電視機裏面的玻璃
[00:14:23.000 --> 00:14:25.000]  反映著自己坐在那裏
[00:14:25.000 --> 00:14:27.000]  滿眼眼淚
[00:14:27.000 --> 00:14:28.000]  你想想這幅圖畫
[00:14:28.000 --> 00:14:30.000]  多麼傷痛
[00:14:30.000 --> 00:14:32.000]  耶穌基督在馬太福音
[00:14:32.000 --> 00:14:34.000]  六章二十五到三十四節的書
[00:14:34.000 --> 00:14:37.000]  教導門徒提到憂慮
[00:14:37.000 --> 00:14:39.000]  說當時的人為了吃甚麼
[00:14:39.000 --> 00:14:42.000]  學甚麼穿甚麼來憂慮
[00:14:42.000 --> 00:14:44.000]  似乎古人面對的憂慮
[00:14:44.000 --> 00:14:45.000]  比我們少很多
[00:14:45.000 --> 00:14:46.000]  不過古人面對的憂慮
[00:14:46.000 --> 00:14:47.000]  我們今天都面對
[00:14:47.000 --> 00:14:49.000]  我們常常見到弟兄姊妹
[00:14:49.000 --> 00:14:50.000]  今天吃甚麼好呢
[00:14:50.000 --> 00:14:53.000]  泰國菜好還是日本菜好呢
[00:14:53.000 --> 00:14:55.000]  韓國菜好還是越南菜好呢
[00:14:55.000 --> 00:14:59.000]  即是今天去公司買衣服的時候
[00:14:59.000 --> 00:15:01.000]  買哪種衣服好呢
[00:15:01.000 --> 00:15:03.000]  哪個新款哪個潮流好呢
[00:15:03.000 --> 00:15:05.000]  所以古人憂慮吃甚麼
[00:15:05.000 --> 00:15:07.000]  學甚麼穿甚麼
[00:15:07.000 --> 00:15:09.000]  今日的人都憂慮這些
[00:15:09.000 --> 00:15:13.000]  不過古人是因為他們缺乏去憂慮
[00:15:13.000 --> 00:15:15.000]  我們今天就因為我們太多
[00:15:15.000 --> 00:15:17.000]  所以去憂慮
[00:15:17.000 --> 00:15:20.000]  自古以來古今中外
[00:15:20.000 --> 00:15:24.000]  人面對憂慮是不爭的事實
[00:15:24.000 --> 00:15:26.000]  創世紀一早就告訴我們
[00:15:26.000 --> 00:15:28.000]  當人類犯罪之後
[00:15:28.000 --> 00:15:31.000]  神宣告罪的結果
[00:15:31.000 --> 00:15:34.000]  罪的結果就是人要終身勞苦
[00:15:34.000 --> 00:15:37.000]  汗流滿面財得戶厚
[00:15:37.000 --> 00:15:38.000]  所以可以這樣說
[00:15:38.000 --> 00:15:43.000]  憂慮是罪帶給人的一個結果
[00:15:43.000 --> 00:15:46.000]  中國古人都很深體會到這些情況
[00:15:46.000 --> 00:15:48.000]  所以中國人一早就這樣說
[00:15:48.000 --> 00:15:51.000]  人無遠慮必有近憂
[00:15:51.000 --> 00:15:53.000]  我聽到弟兄姊妹說
[00:15:53.000 --> 00:15:57.000]  養兒一百歲長憂九十九
[00:15:57.000 --> 00:16:02.000]  似乎人一生都應該被很多憂慮捆綁住
[00:16:02.000 --> 00:16:04.000]  無法得到自由
[00:16:04.000 --> 00:16:06.000]  耶穌基督對當時的門徒
[00:16:06.000 --> 00:16:07.000]  對每位跟從的人
[00:16:07.000 --> 00:16:10.000]  對著今日的你和我來說
