
[00:00:00.000 --> 00:00:02.000]  今天是父親節,很特別的日子
[00:03:38.480 --> 00:03:40.000]  在巴士上有衝突
[00:03:40.000 --> 00:03:41.360]  在排隊的時候有衝突
[00:03:41.360 --> 00:03:43.440]  在甚麼時候都會有衝突
[00:03:43.440 --> 00:03:44.720]  很多的問題
[00:03:44.720 --> 00:03:45.520]  吵架
[00:03:45.520 --> 00:03:46.480]  吵個不停
[00:03:46.480 --> 00:03:47.600]  說髒話
[00:03:47.600 --> 00:03:48.560]  動手
[00:03:48.560 --> 00:03:50.000]  很多很多的原因
[00:03:50.000 --> 00:03:51.440]  憤怒就是這樣出現
[00:03:51.440 --> 00:03:53.200]  今天我們很想看看
[00:03:53.200 --> 00:03:55.440]  其實聖經是怎樣教導
[00:03:55.440 --> 00:03:57.280]  忍耐這件事情
[00:03:57.280 --> 00:03:58.800]  在《雅各書》第五章裏面
[00:03:58.800 --> 00:04:01.440]  講到忍耐是一個很大的主題
[00:04:01.440 --> 00:04:03.040]  在很多的試煉當中
[00:04:03.040 --> 00:04:04.880]  甚至如果大家明白
[00:04:04.880 --> 00:04:06.400]  當時可能即將
[00:04:06.400 --> 00:04:09.120]  或者一直都是面對著羅馬政府
[00:04:09.120 --> 00:04:10.560]  或者當時是猶太教
[00:04:10.560 --> 00:04:11.600]  一種是逼迫
[00:04:11.600 --> 00:04:16.080]  當時猶太是給了基督徒很多的逼迫
[00:04:16.080 --> 00:04:17.520]  羅馬政府都是這樣
[00:04:17.520 --> 00:04:18.800]  或者主要是70年
[00:04:18.800 --> 00:04:21.040]  甚至是來到一個大的逼迫
[00:04:21.040 --> 00:04:23.280]  《雅各》是在預備這些信徒
[00:04:23.280 --> 00:04:24.960]  在不同的環境裏面
[00:04:24.960 --> 00:04:27.120]  怎樣面對著這些壓力
[00:04:27.120 --> 00:04:28.880]  這些張力
[00:04:28.880 --> 00:04:30.640]  在經文裏面
[00:04:30.640 --> 00:04:33.040]  第七至第十二節
[00:04:33.040 --> 00:04:35.760]  《雅各》用了三個的比喻
[00:04:35.760 --> 00:04:39.600]  去講到忍耐的典範
[00:04:39.600 --> 00:04:41.360]  第一它用了農夫的比喻
[00:04:41.360 --> 00:04:44.160]  我想請大家跟我讀出第七和第八節
[00:04:44.160 --> 00:04:45.440]  好 請讀
[00:04:45.440 --> 00:04:47.440]  《帝興門》
[00:04:47.440 --> 00:04:49.440]  (字幕: 羅馬政府)
[00:04:49.440 --> 00:04:51.440]  (字幕: 羅馬政府)
[00:04:51.440 --> 00:04:53.440]  (字幕: 羅馬政府)
[00:04:53.440 --> 00:04:55.440]  (字幕: 羅馬政府)
[00:04:55.440 --> 00:04:57.440]  (字幕: 羅馬政府)
[00:04:57.440 --> 00:04:59.440]  (字幕: 羅馬政府)
[00:04:59.440 --> 00:05:01.440]  (字幕: 羅馬政府)
[00:05:01.440 --> 00:05:03.440]  (字幕: 羅馬政府)
[00:05:03.440 --> 00:05:05.440]  好 這裡是
[00:05:05.440 --> 00:05:07.440]  《雅各》所以在
[00:05:07.440 --> 00:05:09.440]  五章第七至第十二節
[00:05:09.440 --> 00:05:11.440]  用了六次的忍耐
[00:05:11.440 --> 00:05:13.440]  在第七第八節用了三次的忍耐
[00:05:13.440 --> 00:05:15.440]  第一個比喻是講到農夫的忍耐
[00:05:15.440 --> 00:05:17.440]  (笑)
[00:05:17.440 --> 00:05:19.440]  但我想問大家
[00:05:19.440 --> 00:05:21.440]  忍耐其實忍到何時
[00:05:21.440 --> 00:05:23.440]  有些人問很難忍耐
[00:05:23.440 --> 00:05:25.440]  很難忍耐 忍到何時
[00:05:25.440 --> 00:05:27.440]  這個家庭 這些關係
[00:05:27.440 --> 00:05:29.440]  這個同事 這些朋友
[00:05:29.440 --> 00:05:31.440]  甚至這個同工 很難忍耐
[00:05:31.440 --> 00:05:33.440]  忍到何時 但《雅各書》給了我們一個答案
[00:05:33.440 --> 00:05:35.440]  其實由頭到尾我都要問你這個答案
[00:05:35.440 --> 00:05:37.440]  《帝興門》你們要忍耐到何時
[00:05:37.440 --> 00:05:39.440]  《帝興門》你們要忍耐到何時
[00:05:39.440 --> 00:05:41.440]  忍耐到主回來
[00:05:41.440 --> 00:05:43.440]  主有段時間都不知道何時回來
[00:05:43.440 --> 00:05:45.440]  我們不敢說主何時回來
[00:05:45.440 --> 00:05:47.440]  但是可能主還沒回來的時候
[00:05:47.440 --> 00:05:49.440]  你都要忍耐
[00:05:49.440 --> 00:05:51.440]  因為長遠的功夫
[00:05:51.440 --> 00:05:53.440]  所以上次我講到 講了差不多前十三章
[00:05:53.440 --> 00:05:55.440]  愛是恆久忍耐
[00:05:55.440 --> 00:05:57.440]  是一個長期的
[00:05:57.440 --> 00:05:59.440]  學習 忍耐的功夫
[00:05:59.440 --> 00:06:01.440]  不單止是夫婦
[00:06:01.440 --> 00:06:03.440]  不單止是父母子女
[00:06:03.440 --> 00:06:05.440]  不單止是家庭朋友
[00:06:05.440 --> 00:06:07.440]  各個層面都要忍耐
[00:06:07.440 --> 00:06:09.440]  《雅各》用了這個比喻講到
[00:06:09.440 --> 00:06:11.440]  農夫忍耐等候地裡的出產
[00:06:11.440 --> 00:06:13.440]  直到秋雨春雨
[00:06:13.440 --> 00:06:15.440]  秋雨春雨是
[00:06:15.440 --> 00:06:17.440]  在
[00:06:17.440 --> 00:06:19.440]  殺種和收割的時候
[00:06:19.440 --> 00:06:21.440]  神的雨水的那種濃度
[00:06:21.440 --> 00:06:23.440]  以至這些植物能夠生長
[00:06:23.440 --> 00:06:25.440]  我不知道大家認不認識這個農夫
[00:06:25.440 --> 00:06:27.440]  很多年前當我在元朗侍奉的時候
[00:06:27.440 --> 00:06:29.440]  二十多年前
[00:06:29.440 --> 00:06:31.440]  我還認識一些做務農的工作
[00:06:31.440 --> 00:06:33.440]  很少人 已經很少
[00:06:33.440 --> 00:06:35.440]  我去探訪他 因為這個長者
[00:06:35.440 --> 00:06:37.440]  他未順主的老人家是女士
[00:06:37.440 --> 00:06:39.440]  他的幾個女兒
[00:06:39.440 --> 00:06:41.440]  都有回教會
[00:06:41.440 --> 00:06:43.440]  所以很想跟他傳福音 很想去探訪他
[00:06:43.440 --> 00:06:45.440]  他去探訪這個長者
[00:06:45.440 --> 00:06:47.440]  一見到他
[00:06:47.440 --> 00:06:49.440]  身材矮小
[00:06:49.440 --> 00:06:51.440]  再看一看 他的腳
[00:06:51.440 --> 00:06:53.440]  是一個像弧形的腳 不是直的
[00:06:53.440 --> 00:06:55.440]  已經是很扭曲了
[00:06:55.440 --> 00:06:57.440]  就是弧形
[00:06:57.440 --> 00:06:59.440]  不應該是這樣的腳
[00:06:59.440 --> 00:07:01.440]  所以他很痛 壓力壓到他的腳
[00:07:01.440 --> 00:07:03.440]  已經是弧形
[00:07:03.440 --> 00:07:05.440]  照我看他應該是退休
[00:07:05.440 --> 00:07:07.440]  照我看他可能要去醫院做治療
[00:07:07.440 --> 00:07:09.440]  但是他仍然是一個
[00:07:09.440 --> 00:07:11.440]  沒有停下來的
[00:07:11.440 --> 00:07:13.440]  一個務農的長者
[00:07:13.440 --> 00:07:15.440]  當我去探訪他的時候
[00:07:15.440 --> 00:07:17.440]  他帶我走他的田
[00:07:17.440 --> 00:07:19.440]  一路走 一路走的時候
[00:07:19.440 --> 00:07:21.440]  他如數家珍地說
[00:07:21.440 --> 00:07:23.440]  這棵是什麼菜 這個是什麼
[00:07:23.440 --> 00:07:25.440]  我都看不到 我只看到一片泥在上面
[00:07:25.440 --> 00:07:27.440]  他就看到泥下面的東西
[00:07:27.440 --> 00:07:29.440]  他說這個是什麼東西 這個是什麼東西
[00:07:29.440 --> 00:07:31.440]  對於我來說 所有綠色的東西都是一樣
[00:07:31.440 --> 00:07:33.440]  但是對於他來說 每一個都是不同
[00:07:33.440 --> 00:07:35.440]  每一棵的田地
[00:07:35.440 --> 00:07:37.440]  甚至在土裡面下面的東西
[00:07:37.440 --> 00:07:39.440]  都是他的寶貝 他是知道他們的
[00:07:39.440 --> 00:07:41.440]  他是認識他的
[00:07:41.440 --> 00:07:43.440]  我真的不認識 於是跟他聊天
[00:07:43.440 --> 00:07:45.440]  可能每天四五點就起床
[00:07:45.440 --> 00:07:47.440]  開始他一天幹活的生活
[00:07:47.440 --> 00:07:49.440]  一早吃飯
[00:07:49.440 --> 00:07:51.440]  然後就很忙地去做 很忙地去做
[00:07:51.440 --> 00:07:53.440]  做到腳都是這樣
[00:07:53.440 --> 00:07:55.440]  其實很痛 所以為他禱告
[00:07:55.440 --> 00:07:57.440]  但是他不能夠停下來
[00:07:57.440 --> 00:07:59.440]  他不能夠說 我很痛 我停下來
[00:07:59.440 --> 00:08:01.440]  我不做 因為他兒女都成材
[00:08:01.440 --> 00:08:03.440]  已經出手去做事 他沒有人幫他做
[00:08:03.440 --> 00:08:05.440]  仍然幾十歲
[00:08:05.440 --> 00:08:07.440]  可能六七十歲
[00:08:07.440 --> 00:08:09.440]  仍然腳是這樣 每天都這樣去耕種
[00:08:09.440 --> 00:08:11.440]  我試過
[00:08:11.440 --> 00:08:13.440]  在大陸做了幾天
[00:08:13.440 --> 00:08:15.440]  不是幾天 是幾個字
[00:08:15.440 --> 00:08:17.440]  我忘記多久了 可能一個小時之內
[00:08:17.440 --> 00:08:19.440]  但是很辛苦 把腰扭下來
[00:08:19.440 --> 00:08:21.440]  蹲下來又不能蹲下來
[00:08:21.440 --> 00:08:23.440]  因為蹲下來會濕的 水都會在田裡面
[00:08:23.440 --> 00:08:25.440]  蹲下來你的腹囊會濕了
[00:08:25.440 --> 00:08:27.440]  你要彎下身去殺種
[00:08:27.440 --> 00:08:29.440]  在這裡做事
[00:08:29.440 --> 00:08:31.440]  很辛苦 但是他每天都不停地去做
[00:08:31.440 --> 00:08:33.440]  當時我是
[00:08:33.440 --> 00:08:35.440]  當時是一晚去探望他
[00:08:35.440 --> 00:08:37.440]  當我們預備吃飯的時候
[00:08:37.440 --> 00:08:39.440]  坐下來 很想和這個伯母
[00:08:39.440 --> 00:08:41.440]  繼續聊天 和她傳福音
[00:08:41.440 --> 00:08:43.440]  誰知 轉眼又不見了她
[00:08:43.440 --> 00:08:45.440]  問她去哪了 我忘記關水喉
[00:08:45.440 --> 00:08:47.440]  我忘記蓋好這個東西 我忘記做那件事
[00:08:47.440 --> 00:08:49.440]  又去田間工作
[00:08:49.440 --> 00:08:51.440]  由早到晚 她都繼續忙碌
[00:08:51.440 --> 00:08:53.440]  她有很大的忍耐
[00:08:53.440 --> 00:08:55.440]  不是一般人可以
[00:08:55.440 --> 00:08:57.440]  一種能力
[00:08:57.440 --> 00:08:59.440]  是很痛的腳
[00:08:59.440 --> 00:09:01.440]  我肯定很痛 她經常都叫痛
[00:09:01.440 --> 00:09:03.440]  所以她女兒要幫她按摩
[00:09:03.440 --> 00:09:05.440]  她要看醫生
[00:09:05.440 --> 00:09:07.440]  不要因為自己的痛
[00:09:07.440 --> 00:09:09.440]  不要因為已經去到退休的年齡
[00:09:09.440 --> 00:09:11.440]  已經可以享福的年齡
[00:09:11.440 --> 00:09:13.440]  她就退下來 她繼續忍耐
[00:09:13.440 --> 00:09:15.440]  每天這樣去做
[00:09:15.440 --> 00:09:17.440]  好像聖經說 她要等候秋雨春雨
[00:09:17.440 --> 00:09:19.440]  其實每一個農民
[00:09:19.440 --> 00:09:21.440]  無論你多努力
[00:09:21.440 --> 00:09:23.440]  都不是完全保證可以有一個出產的
[00:09:23.440 --> 00:09:25.440]  因為氣候的變化
[00:09:25.440 --> 00:09:27.440]  因為陽光 雨水
[00:09:27.440 --> 00:09:29.440]  甚至在這些地方
[00:09:29.440 --> 00:09:31.440]  都會有時下雨
[00:09:31.440 --> 00:09:33.440]  是很繁忙 並且沒有保障
[00:09:33.440 --> 00:09:35.440]  一定會有出產
[00:09:35.440 --> 00:09:37.440]  但是
[00:09:37.440 --> 00:09:39.440]  她心裡有一個期望
[00:09:39.440 --> 00:09:41.440]  一種期望
[00:09:41.440 --> 00:09:43.440]  我努力 努力 忍耐
[00:09:43.440 --> 00:09:45.440]  無論多麼痛 多麼早起
[00:09:45.440 --> 00:09:47.440]  人家可以這樣娛樂
[00:09:47.440 --> 00:09:49.440]  早上去喝早茶 做什麼
[00:09:49.440 --> 00:09:51.440]  這個伯母 這個農夫
[00:09:51.440 --> 00:09:53.440]  忠心 努力
[00:09:53.440 --> 00:09:55.440]  這樣耕耘 每天這樣去種
[00:09:55.440 --> 00:09:57.440]  當這些菜 這些植物
[00:09:57.440 --> 00:09:59.440]  出產的時候 她就很開心
[00:09:59.440 --> 00:10:01.440]  每天
[00:10:01.440 --> 00:10:03.440]  每天所盡的努力
[00:10:03.440 --> 00:10:05.440]  她就好像她的寶貝
[00:10:05.440 --> 00:10:07.440]  就出產
[00:10:07.440 --> 00:10:09.440]  雅各用了這個比喻
[00:10:09.440 --> 00:10:11.440]  告訴我們
[00:10:11.440 --> 00:10:13.440]  今天我們在很多人際關係
[00:10:13.440 --> 00:10:15.440]  很多事情上面 面對別人的迫迫
[00:10:15.440 --> 00:10:17.440]  面對不如的環境
[00:10:17.440 --> 00:10:19.440]  我們都要繼續這樣努力
[00:10:19.440 --> 00:10:21.440]  去盡上我們的責任
[00:10:21.440 --> 00:10:23.440]  是我們的責任去耕耘 以致有出產
[00:10:23.440 --> 00:10:25.440]  這些東西 不是你
[00:10:25.440 --> 00:10:27.440]  翹起雙手 它就會出現
[00:10:27.440 --> 00:10:29.440]  你是要很努力地耕耘
[00:10:29.440 --> 00:10:31.440]  在我們所處身的環境裡面
[00:10:31.440 --> 00:10:33.440]  我們有沒有懶惰下來
[00:10:33.440 --> 00:10:35.440]  我們有沒有很消極
[00:10:35.440 --> 00:10:37.440]  很被動 還是我們很積極
[00:10:37.440 --> 00:10:39.440]  盡我們所能去獻上自己
[00:10:39.440 --> 00:10:41.440]  第二個比喻
[00:10:41.440 --> 00:10:43.440]  在第十節
[00:10:43.440 --> 00:10:45.440]  請大家讀出來
[00:10:45.440 --> 00:10:47.440]  弟兄們
[00:10:47.440 --> 00:10:57.440]  第二個的
[00:10:57.440 --> 00:10:59.440]  榜樣
[00:10:59.440 --> 00:11:01.440]  雅各所給我們的
[00:11:01.440 --> 00:11:03.440]  就好像先前奉主名說話的
[00:11:03.440 --> 00:11:05.440]  眾先知
[00:11:05.440 --> 00:11:07.440]  其實雅各沒有指明是哪個先知
[00:11:07.440 --> 00:11:09.440]  所以我們港島的人可以發揮
[00:11:09.440 --> 00:11:11.440]  很多的先知都是受苦
[00:11:11.440 --> 00:11:13.440]  不知道大家知不知道先知
[00:11:13.440 --> 00:11:15.440]  當然一方面他明白神的話語
[00:11:15.440 --> 00:11:17.440]  但真正明白神的話語
[00:11:17.440 --> 00:11:19.440]  要說出來 有時候是很痛苦
[00:11:19.440 --> 00:11:21.440]  以塞亞是其中一個先知
[00:11:21.440 --> 00:11:23.440]  在《以塞亞書第六章第九節》
[00:11:23.440 --> 00:11:25.440]  那裡這樣說
[00:11:25.440 --> 00:11:27.440]  你去告訴百姓
[00:11:27.440 --> 00:11:29.440]  他們要聽
[00:11:29.440 --> 00:11:31.440]  是聽見
[00:11:31.440 --> 00:11:33.440]  但卻不明白
[00:11:33.440 --> 00:11:35.440]  看是看到 卻是不曉得
[00:11:35.440 --> 00:11:37.440]  要令到百姓心無滋擾
[00:11:37.440 --> 00:11:39.440]  耳朵發沉 眼睛昏迷
[00:11:39.440 --> 00:11:41.440]  恐怕眼睛看見 耳朵聽見
[00:11:41.440 --> 00:11:43.440]  心裡明白
[00:11:43.440 --> 00:11:45.440]  回轉過來 便得醫治
[00:11:45.440 --> 00:11:47.440]  當然這個經文解釋
[00:11:47.440 --> 00:11:49.440]  是百姓根本就是
[00:11:49.440 --> 00:11:51.440]  一個偏離上帝的華語
[00:11:51.440 --> 00:11:53.440]  根本不想聽
[00:11:53.440 --> 00:11:55.440]  所以說他也不明白
[00:11:55.440 --> 00:11:57.440]  但以塞亞是一個苦差
[00:11:57.440 --> 00:11:59.440]  因為他要對人說
[00:11:59.440 --> 00:12:01.440]  傳講神的話語
[00:12:01.440 --> 00:12:03.440]  但這些人是不會聽的
[00:12:03.440 --> 00:12:05.440]  聽不明白 聽不見 看不見
[00:12:05.440 --> 00:12:07.440]  這樣去傳道是很辛苦
[00:12:07.440 --> 00:12:09.440]  有時我會想
[00:12:09.440 --> 00:12:11.440]  坐在上面的人是不是這些人
[00:12:11.440 --> 00:12:13.440]  對不起 我不是這個意思
[00:12:13.440 --> 00:12:15.440]  我只是說 在我們的會場當中
[00:12:15.440 --> 00:12:17.440]  也有些人是這樣
[00:12:17.440 --> 00:12:19.440]  你講他也不會聽 也不會明白
[00:12:19.440 --> 00:12:21.440]  你去教導他也不會悔改
[00:12:21.440 --> 00:12:23.440]  他不會領受
[00:12:23.440 --> 00:12:25.440]  當時
[00:12:25.440 --> 00:12:27.440]  以塞亞面對著這樣的群體
[00:12:27.440 --> 00:12:31.440]  他這樣去侍奉的時候
[00:12:31.440 --> 00:12:33.440]  有些人就會放棄
[00:12:33.440 --> 00:12:35.440]  不會接受這樣的差事
[00:12:35.440 --> 00:12:37.440]  為什麼要這樣侍奉呢
[00:12:37.440 --> 00:12:39.440]  某個程度
[00:12:39.440 --> 00:12:41.440]  甚至基督教圈子其實有些傳道人
[00:12:41.440 --> 00:12:43.440]  做到不做 是有這樣的同工
[00:12:43.440 --> 00:12:45.440]  因為侍奉是受不了
[00:12:45.440 --> 00:12:47.440]  侍奉是不能夠接受
[00:12:47.440 --> 00:12:49.440]  很多的事情 可能是同工關係
[00:12:49.440 --> 00:12:51.440]  可能是侍奉的對象
[00:12:51.440 --> 00:12:53.440]  可能是教會 都有這樣的情況
[00:12:53.440 --> 00:12:55.440]  以塞亞會不會
[00:12:55.440 --> 00:12:57.440]  算了 不做了 離開了
[00:12:57.440 --> 00:12:59.440]  不是
[00:12:59.440 --> 00:13:01.440]  這個能夠忍耐的先知
[00:13:01.440 --> 00:13:03.440]  之一
[00:13:03.440 --> 00:13:05.440]  在希伯來書去稱頌
[00:13:05.440 --> 00:13:07.440]  很多先知的信心偉人的時候
[00:13:07.440 --> 00:13:09.440]  相信其中一個是講到
[00:13:09.440 --> 00:13:11.440]  以塞亞 以塞亞相傳
[00:13:11.440 --> 00:13:13.440]  是被人夾在
[00:13:13.440 --> 00:13:15.440]  木板上鋸死的一個先知
[00:13:17.440 --> 00:13:19.440]  我不知道你有沒有被人
[00:13:19.440 --> 00:13:21.440]  不是你被人鋸過
[00:13:21.440 --> 00:13:23.440]  你有沒有鋸過自己的手
[00:13:23.440 --> 00:13:25.440]  有沒有被釘子打傷手
[00:13:25.440 --> 00:13:27.440]  有沒有被鉗子鉗傷手
[00:13:27.440 --> 00:13:29.440]  有沒有被電過
[00:13:29.440 --> 00:13:31.440]  這些我都試過
[00:13:31.440 --> 00:13:33.440]  因為我做很多這些工作
[00:13:33.440 --> 00:13:35.440]  電過很多次
[00:13:35.440 --> 00:13:37.440]  不是很久 很短的
[00:13:37.440 --> 00:13:39.440]  一打下去
[00:13:39.440 --> 00:13:41.440]  一聲的手 哎呀 好痛
[00:13:41.440 --> 00:13:43.440]  或者鋸的時候不小心鋸傷手
[00:13:43.440 --> 00:13:45.440]  都有 因為我以前是做竇木
[00:13:45.440 --> 00:13:47.440]  手鋸會鋸傷
[00:13:47.440 --> 00:13:49.440]  特別是學師的時候不小心鋸傷
[00:13:49.440 --> 00:13:51.440]  我們正式用手指甲
[00:13:51.440 --> 00:13:53.440]  頂住鋸鞭
[00:13:53.440 --> 00:13:55.440]  大家懂不懂
[00:13:55.440 --> 00:13:57.440]  鋸就像拿菜刀一樣
[00:13:57.440 --> 00:13:59.440]  你不會伸手指出來這樣切下去
[00:13:59.440 --> 00:14:01.440]  你會這樣垂直的手指
[00:14:01.440 --> 00:14:03.440]  鋸的時候不會鋸到手
[00:14:03.440 --> 00:14:05.440]  最多學的時候不懂
[00:14:05.440 --> 00:14:07.440]  或者多了出來的手指弓
[00:14:07.440 --> 00:14:09.440]  鋸下去會鋸到
[00:14:09.440 --> 00:14:11.440]  是很痛的
[00:14:11.440 --> 00:14:13.440]  但我們講的以塞亞
[00:14:13.440 --> 00:14:15.440]  傳統的技術
[00:14:15.440 --> 00:14:17.440]  如果一個忠心侍奉的人
[00:14:17.440 --> 00:14:19.440]  下場是這樣 如果他明知的話
[00:14:19.440 --> 00:14:21.440]  他會不會侍奉呢
[00:14:21.440 --> 00:14:23.440]  你會不會這樣侍奉呢
[00:14:23.440 --> 00:14:25.440]  會 如果你是忠心的話
[00:14:25.440 --> 00:14:27.440]  如果你是有忍耐的先知的話
[00:14:27.440 --> 00:14:29.440]  你會繼續這樣侍奉
[00:14:29.440 --> 00:14:31.440]  第二個
[00:14:31.440 --> 00:14:33.440]  我想講的就是耶利米
[00:14:33.440 --> 00:14:35.440]  耶利米先知
[00:14:35.440 --> 00:14:37.440]  第20章也講到
[00:14:37.440 --> 00:14:39.440]  你曾勸導我 也聽到你的勸導
[00:14:39.440 --> 00:14:41.440]  你給我有力量
[00:14:41.440 --> 00:14:43.440]  你勸導了我
[00:14:43.440 --> 00:14:45.440]  我終日成為笑話
[00:14:45.440 --> 00:14:47.440]  人人都戲弄我
[00:14:47.440 --> 00:14:49.440]  我每逢講論的時候就發出愛聲
[00:14:49.440 --> 00:14:51.440]  我喊叫說
[00:14:51.440 --> 00:14:53.440]  有強暴和毀滅
