
[00:00:00.000 --> 00:00:04.400]  今天和大家分享建立健康家庭的教會
[00:08:14.320 --> 00:08:16.000]  不是教會
[00:08:16.000 --> 00:08:16.880]  是你自己
[00:08:16.880 --> 00:08:20.800]  責任仍然在你自己的身上
[00:08:20.800 --> 00:08:24.000]  所以我們現在看到已不所述
[00:08:24.000 --> 00:08:25.600]  今天看第五章
[00:08:25.600 --> 00:08:26.640]  第五章裏面
[00:08:26.640 --> 00:08:28.160]  其實你看下去的時候會發覺
[00:08:28.160 --> 00:08:29.600]  原來它告訴我們
[00:08:29.600 --> 00:08:32.320]  如果我們真的希望有一個健康的家庭的話
[00:08:32.320 --> 00:08:34.800]  到底健康家庭的基礎是什麼呢
[00:08:34.800 --> 00:08:36.400]  有什麼祕訣沒有呢
[00:08:36.400 --> 00:08:38.400]  怎麼去實踐呢
[00:08:38.400 --> 00:08:42.160]  這是今天早上我想和大家分享的信息
[00:08:42.160 --> 00:08:46.080]  首先我們說要建立一個健康的家庭
[00:08:46.080 --> 00:08:48.560]  它的基礎是什麼呢
[00:08:48.560 --> 00:08:49.200]  很簡單
[00:08:49.200 --> 00:08:53.280]  基礎就是一個親屬的關係
[00:08:53.280 --> 00:08:54.960]  一個親屬的關係
[00:08:54.960 --> 00:08:56.560]  這個親屬的關係
[00:08:56.560 --> 00:08:59.280]  就是讓那些可能是各不相干的
[00:08:59.280 --> 00:09:00.320]  你想想你和你先生
[00:09:00.320 --> 00:09:02.880]  你和你太太
[00:09:02.880 --> 00:09:04.640]  在兩個很不同的家庭裏面長大
[00:09:04.640 --> 00:09:05.920]  大家本來各不相干的
[00:09:05.920 --> 00:09:07.440]  不然之間
[00:09:07.440 --> 00:09:08.960]  我們信耶穌和臥神的恩典
[00:09:08.960 --> 00:09:09.920]  兩個碰頭了
[00:09:09.920 --> 00:09:10.960]  大家相愛了
[00:09:10.960 --> 00:09:11.520]  結婚
[00:09:11.520 --> 00:09:13.120]  本來是大家各不相干的人
[00:09:13.120 --> 00:09:14.000]  但是
[00:09:14.000 --> 00:09:16.000]  透過婚姻產生了一個
[00:09:16.000 --> 00:09:17.680]  是緊密
[00:09:17.680 --> 00:09:22.400]  不可以分割的一個聯繫在這裏
[00:09:22.400 --> 00:09:23.680]  然後我們生子女了
[00:09:23.680 --> 00:09:24.960]  更加緊密
[00:09:24.960 --> 00:09:26.960]  自己所出的小朋友
[00:09:26.960 --> 00:09:29.600]  所以就好像保羅在這本書的第五章
[00:09:29.600 --> 00:09:30.800]  第一節那裏說
[00:09:30.800 --> 00:09:33.760]  你們既然是蒙愛的兒女
[00:09:33.760 --> 00:09:36.800]  就應當效法神
[00:09:36.800 --> 00:09:39.200]  因爲如果你們是蒙愛的子女
[00:09:39.200 --> 00:09:40.560]  本來我們和神是各不相干
[00:09:40.560 --> 00:09:42.320]  沒有關係的
[00:09:42.320 --> 00:09:44.240]  神問神說我是我的
[00:09:44.240 --> 00:09:45.040]  就算有神也好
[00:09:45.040 --> 00:09:45.600]  我不相信
[00:09:45.600 --> 00:09:46.880]  但是信了之後
[00:09:46.880 --> 00:09:48.240]  原來我們和神的關係就
[00:09:48.240 --> 00:09:50.240]  不是說我相信神這麼簡單
[00:09:50.240 --> 00:09:53.440]  是神接受了我們
[00:09:53.440 --> 00:09:54.720]  做祂的子女
[00:09:54.720 --> 00:09:55.440]  所以聖經說
[00:09:55.440 --> 00:09:59.280]  我們是蒙慈愛的兒女
[00:09:59.280 --> 00:10:00.960]  那你做了神的子女
[00:10:00.960 --> 00:10:02.240]  我們是神的子女
[00:10:02.240 --> 00:10:04.160]  很自然你要怎麼樣
[00:10:04.160 --> 00:10:05.040]  要效法神
[00:10:05.040 --> 00:10:07.120]  有神的模樣
[00:10:07.120 --> 00:10:09.360]  如果我們和神沒有這麼
[00:10:09.360 --> 00:10:10.240]  親密的
[00:10:10.240 --> 00:10:14.080]  好像父神與子女的關係的時候
[00:10:14.080 --> 00:10:15.360]  那我們就不在乎了
[00:10:15.360 --> 00:10:16.560]  我們不需要女兒護神
[00:10:16.560 --> 00:10:18.720]  又不需要爲神做些什麼
[00:10:18.720 --> 00:10:21.280]  更加不需要效法祂
[00:10:21.280 --> 00:10:22.320]  要有些什麼表演
[00:10:22.320 --> 00:10:23.840]  不,我們不需要
[00:10:23.840 --> 00:10:25.200]  但既然我們相信主
[00:10:25.200 --> 00:10:26.720]  既然成爲神的子女的時候
[00:10:26.720 --> 00:10:28.480]  我們就很自然地
[00:10:28.480 --> 00:10:31.840]  也應該去這樣做
[00:10:31.840 --> 00:10:34.960]  因爲我們和神有一個很密切的關係
[00:10:34.960 --> 00:10:37.120]  而這種這麼密切的
[00:10:37.120 --> 00:10:40.400]  我稱之爲親屬的關係
[00:10:40.400 --> 00:10:43.680]  其實就不能單單用我們的理性
[00:10:43.680 --> 00:10:45.760]  去完全瞭解
[00:10:45.760 --> 00:10:49.600]  要去體會,要去feel,要去get
[00:10:49.600 --> 00:10:52.240]  但是這種關係
[00:10:52.240 --> 00:10:53.600]  這麼緊密
[00:10:53.600 --> 00:10:56.000]  這麼親切的一種關係
[00:10:56.000 --> 00:11:00.880]  卻是建立一個健康快樂的家庭
[00:11:00.880 --> 00:11:04.320]  不可以少的一個基礎
[00:11:04.320 --> 00:11:07.120]  心理學家Dr. Sue Johnson
[00:11:07.120 --> 00:11:08.320]  她告訴我們
[00:11:08.320 --> 00:11:09.920]  什麼是一個健康的婚姻
[00:11:09.920 --> 00:11:11.360]  當然她說是婚姻
[00:11:11.360 --> 00:11:12.640]  但是我發覺
[00:11:12.640 --> 00:11:14.720]  她所講的原則
[00:11:14.720 --> 00:11:16.560]  不單可以應用在婚姻裏面
[00:11:16.560 --> 00:11:19.600]  甚至也可以應用在家庭裏面
[00:11:19.600 --> 00:11:22.160]  所以我們看看Dr. Johnson
[00:11:22.160 --> 00:11:22.960]  她怎麼說
[00:11:22.960 --> 00:11:25.920]  什麼是一個健康的婚姻
[00:11:44.880 --> 00:11:48.000]  因爲這15年的研究
[00:11:48.000 --> 00:11:50.000]  社會精神病患的研究
[00:11:50.000 --> 00:11:51.520]  還有像我這樣的人
[00:11:51.520 --> 00:11:55.120]  在我專注於情侶治療的工作中
[00:11:55.120 --> 00:11:55.920]  這些研究
[00:11:55.920 --> 00:11:57.840]  實際上都在說一樣的東西
[00:11:57.840 --> 00:12:00.880]  一個健康的婚姻的基本元素
[00:12:00.880 --> 00:12:02.160]  不是說你不要爭
[00:12:02.160 --> 00:12:03.600]  所有情侶都爭
[00:12:03.600 --> 00:12:05.200]  不是說你必須
[00:12:05.200 --> 00:12:06.320]  完全相似
[00:12:06.320 --> 00:12:07.440]  在各種角度
[00:12:07.440 --> 00:12:09.280]  所有情侶都有不同
[00:12:09.280 --> 00:12:12.080]  一個健康的婚姻的基本元素
[00:12:12.080 --> 00:12:15.360]  就是情感反應
[00:12:15.360 --> 00:12:16.800]  Houston在他的研究中
[00:12:16.800 --> 00:12:18.400]  看了新結婚的情侶
[00:12:18.400 --> 00:12:20.400]  然後他再看了5年後
[00:12:20.400 --> 00:12:22.560]  就是情感反應
[00:12:22.560 --> 00:12:23.920]  在那些情侶之間
[00:12:23.920 --> 00:12:25.840]  讓情侶之間的區別變化
[00:12:25.840 --> 00:12:28.800]  健康的情侶和不健康的情侶
[00:12:28.800 --> 00:12:30.560]  情感反應意味着
[00:12:30.560 --> 00:12:32.320]  你對兩個人有足夠的信任
[00:12:32.320 --> 00:12:35.760]  和情感的關係
[00:12:35.760 --> 00:12:37.920]  你對彼此有足夠的信任
[00:12:37.920 --> 00:12:39.120]  即使你爭鬥
[00:12:39.120 --> 00:12:40.640]  你也有區別
[00:12:40.640 --> 00:12:43.520]  你知道如何向彼此轉動
[00:12:43.520 --> 00:12:44.480]  對彼此有足夠的接觸
[00:12:44.480 --> 00:12:46.240]  當這件事真正重要時
[00:12:46.240 --> 00:12:48.000]  你會有我們稱之爲
[00:12:48.000 --> 00:12:50.240]  "安全的接觸"
[00:12:50.240 --> 00:12:52.640]  我看到在我做的情侶治療
[00:12:52.640 --> 00:12:55.680]  我們有25年的研究
[00:12:55.680 --> 00:12:57.840]  基本上我們教導
[00:12:57.840 --> 00:12:59.360]  傷害情侶
[00:12:59.360 --> 00:13:00.560]  幫助她們明白
[00:13:00.560 --> 00:13:03.680]  她們會被困在很低調的情況下
[00:13:03.680 --> 00:13:05.040]  然後我們幫助她們學習
[00:13:05.040 --> 00:13:06.720]  如何對彼此有足夠的接觸
[00:13:06.720 --> 00:13:09.760]  並創造出這種情感反應
[00:13:09.760 --> 00:13:11.440]  這種強烈的關係
[00:13:11.440 --> 00:13:13.200]  如果你問別人
[00:13:13.200 --> 00:13:15.200]  結婚最基本的事情是什麼
[00:13:15.200 --> 00:13:16.400]  別人會說
[00:13:16.400 --> 00:13:18.800]  結婚最基本的問題是
[00:13:18.800 --> 00:13:20.080]  我會對我的伴侶說
[00:13:20.080 --> 00:13:21.440]  你爲我存在嗎
[00:13:21.440 --> 00:13:23.120]  我對你重要嗎
[00:13:23.120 --> 00:13:24.960]  我是特別的嗎
[00:13:24.960 --> 00:13:26.400]  你會珍惜我嗎
[00:13:26.400 --> 00:13:28.480]  我會先來陪你嗎
[00:13:28.480 --> 00:13:29.440]  如果我需要
[00:13:29.440 --> 00:13:30.160]  如果我打電話
[00:13:30.160 --> 00:13:31.600]  你會來嗎
[00:13:31.600 --> 00:13:32.800]  健康的結婚
[00:13:32.800 --> 00:13:34.320]  回答這個問題
[00:13:34.320 --> 00:13:37.440]  並非完全無可厚非的
[00:13:37.440 --> 00:13:38.560]  是的
[00:13:38.560 --> 00:13:40.320]  如果你有那種意識
[00:13:40.320 --> 00:13:42.880]  你有這種安全的情感關係
[00:13:42.880 --> 00:13:45.360]  你能夠應付幾乎任何事情
[00:13:45.360 --> 00:13:47.520]  我們與受傷的人合作
[00:13:47.520 --> 00:13:49.680]  我們與癌症受害者合作
[00:13:49.680 --> 00:13:51.120]  我們與醫護人員合作
[00:13:51.120 --> 00:13:54.080]  我們與來自伊拉克的人合作
[00:13:54.080 --> 00:13:56.160]  我認爲很奇妙的是
[00:13:56.160 --> 00:13:59.600]  兩個人能夠互相扶持
[00:13:59.600 --> 00:14:00.800]  互相支持
[00:14:00.800 --> 00:14:03.680]  並且能夠應付幾乎任何事情
[00:14:03.680 --> 00:14:06.720]  如果他們有這種安全的情感關係
[00:14:06.720 --> 00:14:08.720]  這就是幸福的婚姻
[00:14:08.720 --> 00:14:10.720]  事實上我們知道的是
[00:14:10.720 --> 00:14:11.360]  如果你有這種幸福的婚姻
[00:14:11.360 --> 00:14:14.560]  或者我們停止這裏也可以
[00:14:14.560 --> 00:14:16.800]  不知道大家能否理解我說的什麼
[00:14:16.800 --> 00:14:18.240]  OK
[00:14:18.240 --> 00:14:20.480]  Dr. Johnson告訴我們
[00:14:20.480 --> 00:14:22.080]  什麼能夠讓我們知道
[00:14:22.080 --> 00:14:28.800]  或者什麼能夠幫助我們健康的婚姻
[00:14:28.800 --> 00:14:30.640]  他提出一個詞
[00:14:30.640 --> 00:14:33.440]  Emotional responsiveness
[00:14:33.440 --> 00:14:38.240]  就是說我們對我們的配偶的感覺
[00:14:38.240 --> 00:14:40.240]  或者情緒
[00:14:40.240 --> 00:14:43.040]  喜怒哀樂愛護慾
[00:14:43.040 --> 00:14:45.920]  當我們表達這些情緒反應的時候
[00:14:45.920 --> 00:14:48.640]  我們就有反應
[00:14:48.640 --> 00:14:52.240]  如果我們的配偶落在這些不同的情緒當中
[00:14:52.240 --> 00:14:54.560]  我們一點反應都沒有的時候
[00:14:54.560 --> 00:14:57.120]  你的關係就會越來越疏隔
[00:14:57.120 --> 00:14:58.240]  到那個地步
[00:14:58.240 --> 00:15:00.320]  我們就不會信得過對方
[00:15:00.320 --> 00:15:01.440]  我需要你的時候
[00:15:01.440 --> 00:15:02.320]  你在我們身邊
[00:15:02.320 --> 00:15:04.000]  所以另一個詞他用的是什麼
[00:15:04.000 --> 00:15:07.280]  是Secure attachment
[00:15:07.280 --> 00:15:10.480]  對配偶有一種安全的依附
[00:15:10.480 --> 00:15:13.600]  信得過在你自己需要他在你身邊的時候
[00:15:13.600 --> 00:15:15.360]  他第一個就會來到你身邊
[00:15:15.360 --> 00:15:16.400]  無論遇到什麼問題
[00:15:16.400 --> 00:15:17.840]  他會站在你的旁邊
[00:15:17.840 --> 00:15:19.840]  去幫助你和支持你
[00:15:19.840 --> 00:15:21.760]  大家想想很簡單的道理
[00:15:21.760 --> 00:15:23.600]  當太太和你說話的時候
[00:15:23.600 --> 00:15:24.320]  你毫無反應
[00:15:24.320 --> 00:15:26.720]  即是看着電視機看球賽
[00:15:26.720 --> 00:15:29.840]  或者你丈夫做了一天工作回來很辛苦
[00:15:29.840 --> 00:15:32.480]  雖然你也很辛苦煮飯看小孩
[00:15:32.480 --> 00:15:33.840]  但是他回來的時候
[00:15:33.840 --> 00:15:34.800]  一大步門口
[00:15:34.800 --> 00:15:36.320]  你就只去做一件事
[00:15:36.320 --> 00:15:38.160]  幫我這件事 幫我那件事
[00:15:38.160 --> 00:15:42.480]  其實可能我們大家對配偶那種情感的需要
[00:15:42.480 --> 00:15:47.360]  是不夠敏銳
[00:15:47.360 --> 00:15:50.480]  甚至就算知道沒有反應
[00:15:50.480 --> 00:15:52.080]  十分的冷漠
[00:15:52.080 --> 00:15:55.680]  大家想想如果大家這樣相處生活的時候
[00:15:55.680 --> 00:15:59.840]  心中的怨氣是不是會越來越多
[00:15:59.840 --> 00:16:00.880]  但如果不是
[00:16:00.880 --> 00:16:05.040]  我們對對方的情感反應和需要很敏銳
[00:16:05.040 --> 00:16:06.080]  有些不開心的時候
[00:16:06.080 --> 00:16:07.760]  我們就會問什麼事不開心
[00:16:07.760 --> 00:16:09.200]  什麼事那麼快樂
[00:16:09.200 --> 00:16:13.120]  什麼事令你那麼upset
[00:16:13.120 --> 00:16:14.880]  你想想如果我們
[00:16:14.880 --> 00:16:17.120]  大家之間的關係是這樣的時候
[00:16:17.120 --> 00:16:19.280]  我相信我們有一個strong bonding
[00:16:19.280 --> 00:16:20.800]  好像Dr.Johnson所說
[00:16:20.800 --> 00:16:24.000]  有一個很密切緊密的關係
[00:16:24.000 --> 00:16:25.360]  我們support one another
