
[00:00:00.000 --> 00:00:05.420]  今天我們所講的信息也是繼續上一講
[00:02:55.420 --> 00:02:57.420]  也就是說
[00:02:57.420 --> 00:02:59.420]  當有任何的聚集的時候
[00:02:59.420 --> 00:03:04.420]  當有任何的政治或者軍事或者民事
[00:03:04.420 --> 00:03:10.420]  讓百姓來宣告來報告的時候
[00:03:10.420 --> 00:03:12.420]  他們聚集在一起
[00:03:12.420 --> 00:03:14.420]  也是可以用這個字
[00:03:14.420 --> 00:03:19.420]  所以並不是一些很特別的用語
[00:03:19.420 --> 00:03:21.420]  可是聖經用這個字的時候
[00:03:21.420 --> 00:03:23.420]  就把它專用了
[00:03:23.420 --> 00:03:26.420]  所以教會聖經用這個字的時候
[00:03:26.420 --> 00:03:31.420]  就成爲一個專用性的詞彙
[00:03:31.420 --> 00:03:34.420]  那在西約時代裏面
[00:03:34.420 --> 00:03:37.420]  今天我們所讀的這一段新聞
[00:03:37.420 --> 00:03:39.420]  那就很有意思
[00:03:39.420 --> 00:03:44.420]  他說教會是他用自己的血所埋的
[00:03:44.420 --> 00:03:49.420]  就給我們看到教會的本質是什麼
[00:03:49.420 --> 00:03:51.420]  教會的本質不是說
[00:03:51.420 --> 00:03:52.420]  你要來我要來
[00:03:52.420 --> 00:03:54.420]  我就成爲教會的一員
[00:03:54.420 --> 00:03:56.420]  教會的本質裏面就是說
[00:03:56.420 --> 00:04:03.420]  當神藉助他的俗教來呼喚來呼召的時候
[00:04:03.420 --> 00:04:07.420]  我們人回應得到神的救恩
[00:04:07.420 --> 00:04:12.420]  我們就成爲教會里面的一員
[00:04:12.420 --> 00:04:15.420]  所以我們看到在西約聖經裏面
[00:04:15.420 --> 00:04:17.420]  無論寫給菲律賓教會
[00:04:17.420 --> 00:04:19.420]  貼薩羅尼加的教會
[00:04:19.420 --> 00:04:21.420]  或是哥林多的教會
[00:04:21.420 --> 00:04:23.420]  以福所的教會
[00:04:23.420 --> 00:04:26.420]  都是在當地有一個地方
[00:04:26.420 --> 00:04:29.420]  有一羣基督徒
[00:04:29.420 --> 00:04:34.420]  屬主的人聚集在一起的教會
[00:04:34.420 --> 00:04:36.420]  寫給他們
[00:04:36.420 --> 00:04:38.420]  所以不是寫給一個建築物
[00:04:38.420 --> 00:04:41.420]  也不是寫給一般的團體
[00:04:41.420 --> 00:04:45.420]  乃是寫給屬主的人
[00:04:45.420 --> 00:04:48.420]  所以我剛剛說教會在希臘文裏面
[00:04:48.420 --> 00:04:50.420]  是用ecclesia這個字
[00:04:50.420 --> 00:04:55.420]  可是英文用的church這個字
[00:04:55.420 --> 00:05:00.420]  在希臘文裏面是屬主的
[00:05:00.420 --> 00:05:02.420]  有這個意思
[00:05:02.420 --> 00:05:03.420]  換句話說
[00:05:03.420 --> 00:05:06.420]  這兩個字放在一起都是教會的
[00:05:06.420 --> 00:05:07.420]  從英文字來說
[00:05:07.420 --> 00:05:09.420]  或是從希臘文來說
[00:05:09.420 --> 00:05:11.420]  一個是主的呼召出來
[00:05:11.420 --> 00:05:14.420]  另外church這個字呢
[00:05:14.420 --> 00:05:16.420]  就是屬於主的
[00:05:16.420 --> 00:05:20.420]  所以這兩個字我們看就很清楚了
[00:05:20.420 --> 00:05:22.420]  是他自己建造的
[00:05:22.420 --> 00:05:25.420]  是基督建造的
[00:05:25.420 --> 00:05:28.420]  是基督用他的血所呼召出來
[00:05:28.420 --> 00:05:31.420]  所以在不同地方有不同
[00:05:31.420 --> 00:05:33.420]  比如在Orangeville
[00:05:33.420 --> 00:05:36.420]  我們這裏有這個聚會
[00:05:36.420 --> 00:05:39.420]  這是有地區性的
[00:05:39.420 --> 00:05:42.420]  可是在聖經裏面又有普世性的
[00:05:42.420 --> 00:05:46.420]  普世性的church of universe
[00:05:46.420 --> 00:05:50.420]  這普世性的教會是什麼呢
[00:05:50.420 --> 00:05:52.420]  凡是所有信主的人
[00:05:52.420 --> 00:05:55.420]  在普世性的一個教會里面
[00:05:55.420 --> 00:05:58.420]  都是歸入基督裏面
[00:05:58.420 --> 00:06:00.420]  比如說今天早上
[00:06:00.420 --> 00:06:03.420]  我們和美國教會一起崇拜
[00:06:03.420 --> 00:06:05.420]  我們獻詞
[00:06:05.420 --> 00:06:07.420]  這裏坐得滿滿的
[00:06:07.420 --> 00:06:09.420]  你可以看到後面椅子也排得滿滿
[00:06:09.420 --> 00:06:12.420]  我相信今天早上大概有兩百多位
[00:06:12.420 --> 00:06:14.420]  在這裏崇拜
[00:06:14.420 --> 00:06:17.420]  那不同的團體
[00:06:17.420 --> 00:06:19.420]  可是在基督裏面呢
[00:06:19.420 --> 00:06:21.420]  就是一個團體
[00:06:21.420 --> 00:06:23.420]  可能在不同的地方
[00:06:23.420 --> 00:06:25.420]  都有教會崇拜
[00:06:25.420 --> 00:06:28.420]  可是在基督裏面
[00:06:28.420 --> 00:06:30.420]  都屬於一個教會
[00:06:30.420 --> 00:06:33.420]  就沒有分是你這個那個
[00:06:33.420 --> 00:06:34.420]  因爲在基督裏面
[00:06:34.420 --> 00:06:37.420]  都是合而爲一同一個教會
[00:06:37.420 --> 00:06:39.420]  所以在教會里面
[00:06:39.420 --> 00:06:42.420]  有普世性有地區性
[00:06:42.420 --> 00:06:44.420]  在新約裏面
[00:06:44.420 --> 00:06:49.420]  就把教會特別劃分出來
[00:06:49.420 --> 00:06:51.420]  比如說保羅在
[00:06:51.420 --> 00:06:54.420]  哥林多前書的十章三十二節
[00:06:54.420 --> 00:06:56.420]  那裏所寫的
[00:06:56.420 --> 00:06:58.420]  他在世人中
[00:06:58.420 --> 00:07:01.420]  他把它分成三類
[00:07:01.420 --> 00:07:04.420]  所以在哥林多前書十章三十二節
[00:07:04.420 --> 00:07:05.420]  他怎麼分呢
[00:07:05.420 --> 00:07:09.420]  他說有外邦人
[00:07:09.420 --> 00:07:12.420]  當你我還沒有信主的時候
[00:07:12.420 --> 00:07:14.420]  我們是在外邦人
[00:07:14.420 --> 00:07:16.420]  是基督以外
[00:07:16.420 --> 00:07:17.420]  猶太人以外
[00:07:17.420 --> 00:07:18.420]  外邦人
[00:07:18.420 --> 00:07:21.420]  這是一個族羣
[00:07:21.420 --> 00:07:24.420]  第二他說猶太人
[00:07:24.420 --> 00:07:26.420]  那是專門講到
[00:07:26.420 --> 00:07:28.420]  神在舊約中
[00:07:28.420 --> 00:07:31.420]  選招亞伯拉罕
[00:07:31.420 --> 00:07:32.420]  亞伯拉罕的後裔
[00:07:32.420 --> 00:07:35.420]  以色列民猶太人
[00:07:35.420 --> 00:07:36.420]  這是第二者
[00:07:36.420 --> 00:07:37.420]  在聖經中
[00:07:37.420 --> 00:07:38.420]  在神的計劃中
[00:07:38.420 --> 00:07:40.420]  有特別的意義
[00:07:40.420 --> 00:07:41.420]  在舊約的時候
[00:07:41.420 --> 00:07:44.420]  以色列民是要來見證
[00:07:44.420 --> 00:07:46.420]  那位獨一的神
[00:07:46.420 --> 00:07:48.420]  神要藉助一個民族
[00:07:48.420 --> 00:07:49.420]  一個國家
[00:07:49.420 --> 00:07:53.420]  來見證那位神的信使
[00:07:53.420 --> 00:07:56.420]  他講教會在那一節裏面
[00:07:56.420 --> 00:07:58.420]  把他分成三類
[00:07:58.420 --> 00:07:59.420]  換句話說
[00:07:59.420 --> 00:08:01.420]  在新約時代裏面
[00:08:01.420 --> 00:08:04.420]  教會有他特別的用意
[00:08:04.420 --> 00:08:07.420]  所以今天我們對教會定義
[00:08:07.420 --> 00:08:08.420]  我們明白的時候
[00:08:08.420 --> 00:08:09.420]  我們就會看到
[00:08:09.420 --> 00:08:12.420]  教會在神的信義中
[00:08:12.420 --> 00:08:14.420]  何等的重要
[00:08:14.420 --> 00:08:15.420]  不是我今天
[00:08:15.420 --> 00:08:17.420]  我來教會我就熟
[00:08:17.420 --> 00:08:18.420]  你來教會很好
[00:08:18.420 --> 00:08:19.420]  你來教會之後
[00:08:19.420 --> 00:08:21.420]  你對教會有歸屬感
[00:08:21.420 --> 00:08:23.420]  你對教會有個負擔
[00:08:23.420 --> 00:08:25.420]  你體會神的信義
[00:08:25.420 --> 00:08:27.420]  在末世的時候
[00:08:27.420 --> 00:08:29.420]  要在不同的地方
[00:08:29.420 --> 00:08:32.420]  來彰顯祂的信使
[00:08:32.420 --> 00:08:34.420]  來彰顯祂的救恩
[00:08:34.420 --> 00:08:36.420]  這是在教會
[00:08:36.420 --> 00:08:38.420]  以後我會繼續講的時候
[00:08:38.420 --> 00:08:41.420]  教會在地上有兩大使命
[00:08:41.420 --> 00:08:43.420]  不但是傳福音對外
[00:08:43.420 --> 00:08:45.420]  對內是建造信徒
[00:08:45.420 --> 00:08:48.420]  是教會是必備的條件
[00:08:48.420 --> 00:08:51.420]  必備一定要做的工作
[00:08:51.420 --> 00:08:53.420]  所以我剛剛講這麼多
[00:08:53.420 --> 00:08:56.420]  我們就可以劃分出來了
[00:08:56.420 --> 00:08:58.420]  教會跟一般的社團
[00:08:58.420 --> 00:08:59.420]  是不一樣的
[00:08:59.420 --> 00:09:02.420]  跟一般的聚集是不一樣的
[00:09:02.420 --> 00:09:03.420]  比如說我們
[00:09:03.420 --> 00:09:05.420]  星期六去hiking的時候
[00:09:05.420 --> 00:09:07.420]  我們不是說
[00:09:07.420 --> 00:09:10.420]  那個是一個聚集
[00:09:10.420 --> 00:09:13.420]  在希臘文裏面可以說教會
[00:09:13.420 --> 00:09:15.420]  所謂的普通的教會
[00:09:15.420 --> 00:09:18.420]  因爲你從家裏出來
[00:09:18.420 --> 00:09:20.420]  八點半要在哪裏集合
[00:09:20.420 --> 00:09:22.420]  因爲你出來的時候
[00:09:22.420 --> 00:09:24.420]  你知道你今天要去hiking
[00:09:24.420 --> 00:09:26.420]  所以有特別的一個聚集
[00:09:26.420 --> 00:09:28.420]  呼召出來
[00:09:28.420 --> 00:09:30.420]  聖經用這個字的時候
[00:09:30.420 --> 00:09:31.420]  就不一樣了
[00:09:31.420 --> 00:09:34.420]  他呼召出來是耶穌基督
[00:09:34.420 --> 00:09:37.420]  用他的寶血呼召我們出來
[00:09:37.420 --> 00:09:41.420]  所以有特別的使命
[00:09:41.420 --> 00:09:43.420]  所以這個是講到
[00:09:43.420 --> 00:09:44.420]  教會這個定義
[00:09:44.420 --> 00:09:46.420]  這個字的時候
[00:09:46.420 --> 00:09:48.420]  我們對它的瞭解
[00:09:48.420 --> 00:09:50.420]  那第二部分呢
[00:09:50.420 --> 00:09:52.420]  我們就要來看
[00:09:52.420 --> 00:09:56.420]  神的恩典呼召的一羣
[00:09:56.420 --> 00:09:59.420]  所以你我都是神的恩典
[00:09:59.420 --> 00:10:01.420]  呼召的一羣
[00:10:01.420 --> 00:10:04.420]  那
[00:10:04.420 --> 00:10:05.420]  神
[00:10:05.420 --> 00:10:06.420]  因爲這一節說
[00:10:06.420 --> 00:10:09.420]  神用他自己的血
[00:10:09.420 --> 00:10:11.420]  把我們買來
[00:10:11.420 --> 00:10:13.420]  當我們讀聖經的時候
[00:10:13.420 --> 00:10:15.420]  在聖經中
[00:10:15.420 --> 00:10:19.420]  神做了兩個最大的事情
[00:10:19.420 --> 00:10:22.420]  第一個最大的事情是什麼
[00:10:22.420 --> 00:10:24.420]  就在創世紀
[00:10:24.420 --> 00:10:26.420]  他創造宇宙
[00:10:26.420 --> 00:10:28.420]  神創造宇宙
[00:10:28.420 --> 00:10:30.420]  從無變爲有
[00:10:30.420 --> 00:10:32.420]  所以這宇宙
[00:10:32.420 --> 00:10:34.420]  不是從單細胞
[00:10:34.420 --> 00:10:37.420]  這宇宙不是從任何開始的
[00:10:37.420 --> 00:10:40.420]  是從神話裏
[00:10:40.420 --> 00:10:42.420]  他創造有就有
[00:10:42.420 --> 00:10:45.420]  這是我們無法想象
[00:10:45.420 --> 00:10:46.420]  因爲我們是被造的
[00:10:46.420 --> 00:10:48.420]  我們沒有辦法去想象
[00:10:48.420 --> 00:10:50.420]  造我們的主
[00:10:50.420 --> 00:10:51.420]  他用他的全能
[00:10:51.420 --> 00:10:53.420]  他用他的智慧
[00:10:53.420 --> 00:10:55.420]  他用他的方式
[00:10:55.420 --> 00:10:58.420]  創造這個宇宙
[00:10:58.420 --> 00:11:00.420]  最近我們看到
[00:11:00.420 --> 00:11:05.420]  嫦娥三號登上月球
[00:11:05.420 --> 00:11:07.420]  慢慢慢慢落到月球
[00:11:07.420 --> 00:11:08.420]  對中國來說
[00:11:08.420 --> 00:11:12.420]  是一個大的進步
[00:11:12.420 --> 00:11:13.420]  我們可以飛得那麼遠
[00:11:13.420 --> 00:11:15.420]  去登陸月球
[00:11:15.420 --> 00:11:16.420]  可是你有想
[00:11:16.420 --> 00:11:18.420]  多少的這個宇宙裏面
[00:11:18.420 --> 00:11:20.420]  我們人還所不知道的
[00:11:20.420 --> 00:11:24.420]  一些神所創造
[00:11:24.420 --> 00:11:25.420]  我們看到我們的神
[00:11:25.420 --> 00:11:27.420]  是何等偉大
[00:11:27.420 --> 00:11:28.420]  何等奇妙
[00:11:28.420 --> 00:11:30.420]  所以詩篇十九篇說
[00:11:30.420 --> 00:11:33.420]  朱天書說神的榮耀
[00:11:33.420 --> 00:11:36.420]  窮昌傳揚他的手段
[00:11:36.420 --> 00:11:39.420]  這是神第一個最大的作爲
[00:11:39.420 --> 00:11:43.420]  第二個最大的作爲是什麼
[00:11:43.420 --> 00:11:45.420]  就是今天我們要講
[00:11:45.420 --> 00:11:48.420]  神的救贖
[00:11:48.420 --> 00:11:51.420]  神的救贖是第二最大的作爲
[00:11:51.420 --> 00:11:53.420]  我們不要把神的救恩
[00:11:53.420 --> 00:11:56.420]  是很廉價
[00:11:56.420 --> 00:11:58.420]  不值得的
[00:11:58.420 --> 00:11:59.420]  當你那樣想的時候
[00:11:59.420 --> 00:12:02.420]  你已經完全完全錯誤
[00:12:02.420 --> 00:12:04.420]  神爲什麼會
[00:12:04.420 --> 00:12:06.420]  他的救贖是
[00:12:06.420 --> 00:12:08.420]  最大的工程裏面的之一
[00:12:08.420 --> 00:12:10.420]  創造宇宙的時候
[00:12:10.420 --> 00:12:14.420]  是給人類來管理來享受
[00:12:14.420 --> 00:12:15.420]  犯罪之後
[00:12:15.420 --> 00:12:18.420]  這整個宇宙就受到咒詛
[00:12:18.420 --> 00:12:21.420]  這宇宙就在嘆息當中
[00:12:21.420 --> 00:12:23.420]  這宇宙就落在
[00:12:23.420 --> 00:12:27.420]  這世界就落在魔鬼的手下
[00:12:27.420 --> 00:12:30.420]  始祖亞當的犯罪
[00:12:30.420 --> 00:12:36.420]  人人都要進入死亡
[00:12:36.420 --> 00:12:41.420]  我們也是如此
[00:12:41.420 --> 00:12:44.420]  所以神用他的愛子
[00:12:44.420 --> 00:12:48.420]  把我們救贖出來
[00:12:48.420 --> 00:12:51.420]  這是大工程裏面的
[00:12:51.420 --> 00:12:54.420]  另外一項的工程
[00:12:54.420 --> 00:12:56.420]  所以除了宇宙創造之外
[00:12:56.420 --> 00:13:00.420]  神的救贖有什麼
[00:13:00.420 --> 00:13:02.420]  重點我們可以看
[00:13:02.420 --> 00:13:06.420]  跟我們人有什麼關係呢
[00:13:06.420 --> 00:13:07.420]  我們剛剛講到
[00:13:07.420 --> 00:13:10.420]  爲什麼誰要救贖
[00:13:10.420 --> 00:13:13.420]  當亞當夏娃犯罪之後
[00:13:13.420 --> 00:13:15.420]  神就說
[00:13:15.420 --> 00:13:18.420]  喫了這個禁果就必定死
[00:13:18.420 --> 00:13:21.420]  可是亞當夏娃並沒有死啊
[00:13:21.420 --> 00:13:24.420]  可是他們在當時
[00:13:24.420 --> 00:13:28.420]  就與神隔絕了
[00:13:28.420 --> 00:13:32.420]  與神隔絕是靈性的死
[00:13:32.420 --> 00:13:36.420]  第二個死是肉體的死亡
[00:13:36.420 --> 00:13:39.420]  是第二種死
[00:13:39.420 --> 00:13:41.420]  還有第三種死
[00:13:41.420 --> 00:13:44.420]  是永遠在刑罰中
[00:13:44.420 --> 00:13:45.420]  在地獄裏
[00:13:45.420 --> 00:13:48.420]  在火屋裏面是永遠的死
[00:13:48.420 --> 00:13:51.420]  所以有三種死
[00:13:51.420 --> 00:13:54.420]  所以有人說
[00:13:54.420 --> 00:14:00.420]  基督徒可以死一次
[00:14:00.420 --> 00:14:03.420]  可以是生兩次
[00:14:03.420 --> 00:14:05.420]  不信主的人
[00:14:05.420 --> 00:14:09.420]  生一次死兩次
[00:14:09.420 --> 00:14:11.420]  第一個是身體的死亡
[00:14:11.420 --> 00:14:15.420]  最後永遠的死
[00:14:15.420 --> 00:14:16.420]  所以我們看到
[00:14:16.420 --> 00:14:19.420]  救恩跟我們有什麼關係
[00:14:19.420 --> 00:14:21.420]  因爲始祖的犯罪
[00:14:21.420 --> 00:14:23.420]  從舊約開始
[00:14:23.420 --> 00:14:26.420]  當他們趕出伊甸園的時候
[00:14:26.420 --> 00:14:29.420]  神就爲他們預備了
[00:14:29.420 --> 00:14:33.420]  一個皮衣給他們戴上
[00:14:33.420 --> 00:14:34.420]  在聖經裏面
[00:14:34.420 --> 00:14:38.420]  當講到身處死的時候
[00:14:38.420 --> 00:14:43.420]  他代表罪得到赦免
[00:14:43.420 --> 00:14:45.420]  替人 人類
[00:14:45.420 --> 00:14:48.420]  在神面前的罪得到赦免
[00:14:48.420 --> 00:14:51.420]  所以神用皮衣給他們遮住
[00:14:51.420 --> 00:14:55.420]  所以從舊約就一直用這獻祭
[00:14:55.420 --> 00:14:58.420]  用獻祭來代表
[00:14:58.420 --> 00:15:03.420]  人在神面前得蒙贖罪之後
[00:15:03.420 --> 00:15:06.420]  我們才能親近神
[00:15:06.420 --> 00:15:09.420]  這樣的一個相當長的一段時間
[00:15:09.420 --> 00:15:12.420]  到主耶穌來的時候
[00:15:12.420 --> 00:15:17.420]  就完全應驗在舊約所預表的那件事
[00:15:17.420 --> 00:15:21.420]  耶穌就是爲我們死
[00:15:21.420 --> 00:15:25.420]  來拯救我們
[00:15:25.420 --> 00:15:27.420]  所以在舊約的時候
[00:15:27.420 --> 00:15:29.420]  是用牛羊的血
[00:15:29.420 --> 00:15:31.420]  是經常的
[00:15:31.420 --> 00:15:33.420]  可到新約的時候
[00:15:33.420 --> 00:15:36.420]  耶穌爲我們的死
[00:15:36.420 --> 00:15:38.420]  是一次的死
[00:15:38.420 --> 00:15:39.420]  一次的獻上
[00:15:39.420 --> 00:15:44.420]  就永遠接近我們
[00:15:44.420 --> 00:15:47.420]  所以看到神的救恩
[00:15:47.420 --> 00:15:49.420]  神的恩典
[00:15:49.420 --> 00:15:52.420]  神的救贖的恩典
[00:15:52.420 --> 00:15:57.420]  是我們可以歸回到神面前
[00:15:57.420 --> 00:16:01.420]  始祖亞當他們的犯罪遠離了神
[00:16:01.420 --> 00:16:04.420]  可是接受耶穌基督的死
[00:16:04.420 --> 00:16:06.420]  祂的救贖
[00:16:06.420 --> 00:16:13.420]  讓我們回到神的面前
[00:16:13.420 --> 00:16:18.420]  所以我常常會對有覺知的弟兄姐妹
[00:16:18.420 --> 00:16:22.420]  我會這樣很忠實地勸告他們
[00:16:22.420 --> 00:16:24.420]  當你們打開心門
[00:16:24.420 --> 00:16:26.420]  當你們禱告
[00:16:26.420 --> 00:16:30.420]  可以接受耶穌基督成爲你們個人的救贖
[00:16:30.420 --> 00:16:33.420]  赦免你們個人的罪的時候
[00:16:33.420 --> 00:16:36.420]  那是第一步
[00:16:36.420 --> 00:16:38.420]  不要把那樣的禱告
[00:16:38.420 --> 00:16:41.420]  很輕易地就忘記
[00:16:41.420 --> 00:16:45.420]  當你有第一步踏出去的時候
[00:16:45.420 --> 00:16:48.420]  你繼續來尋求真理
[00:16:48.420 --> 00:16:51.420]  繼續聽神的話語
[00:16:51.420 --> 00:16:56.420]  證明必定在你心中動奇妙的工作
[00:16:56.420 --> 00:16:58.420]  這是必定的
[00:16:58.420 --> 00:17:01.420]  可是神的作爲是如何
[00:17:01.420 --> 00:17:03.420]  我們沒有辦法知道
[00:17:03.420 --> 00:17:05.420]  可能神用這個方式
[00:17:05.420 --> 00:17:08.420]  神用那個方式
[00:17:08.420 --> 00:17:10.420]  神在我身上
[00:17:10.420 --> 00:17:12.420]  用什麼方式呢
[00:17:12.420 --> 00:17:16.420]  我只能簡單地講一下
[00:17:16.420 --> 00:17:19.420]  我是在一個基督教家庭長大
[00:17:19.420 --> 00:17:22.420]  假如你說要聽道理
[00:17:22.420 --> 00:17:24.420]  我可能從小就聽
[00:17:24.420 --> 00:17:29.420]  你說傳道人來傳福音
[00:17:29.420 --> 00:17:32.420]  舉手我也舉過手
[00:17:32.420 --> 00:17:35.420]  可是我對救恩
[00:17:35.420 --> 00:17:38.420]  我所認識的
[00:17:38.420 --> 00:17:40.420]  好像很膚淺的
[00:17:40.420 --> 00:17:42.420]  從外表膚淺
[00:17:42.420 --> 00:17:48.420]  還沒有真正進入到神的救恩裏面
[00:17:48.420 --> 00:17:50.420]  只等到
[00:17:50.420 --> 00:17:52.420]  有一天我們要
[00:17:52.420 --> 00:17:56.420]  七七年要來美國之前
[00:17:56.420 --> 00:17:59.420]  那我們家中發生了一件事
[00:17:59.420 --> 00:18:02.420]  那我的妻子懷孕
[00:18:02.420 --> 00:18:03.420]  剛懷孕
[00:18:03.420 --> 00:18:06.420]  我們也就是準備要來美國的時候
[00:18:06.420 --> 00:18:08.420]  她就跌倒
[00:18:08.420 --> 00:18:10.420]  下樓梯的時候跌倒
[00:18:10.420 --> 00:18:11.420]  跌倒之後
[00:18:11.420 --> 00:18:14.420]  那就經常會出血
[00:18:14.420 --> 00:18:19.420]  因爲那個時候剛剛懷孕又跌倒
[00:18:19.420 --> 00:18:21.420]  我所謂的基督徒
[00:18:21.420 --> 00:18:24.420]  那個時候我第一個意念是什麼
[00:18:24.420 --> 00:18:26.420]  我第一個意念說
[00:18:26.420 --> 00:18:27.420]  沒有關係
[00:18:27.420 --> 00:18:29.420]  有的是醫生
[00:18:29.420 --> 00:18:32.420]  我花錢找醫生
[00:18:32.420 --> 00:18:35.420]  就可以醫治
[00:18:35.420 --> 00:18:37.420]  假如基督徒的話
[00:18:37.420 --> 00:18:39.420]  應該說我來先求告神
[00:18:39.420 --> 00:18:40.420]  我需要醫生
[00:18:40.420 --> 00:18:42.420]  可是我先求告神
[00:18:42.420 --> 00:18:44.420]  可是那個時候
[00:18:44.420 --> 00:18:47.420]  我是剛好相反
[00:18:47.420 --> 00:18:48.420]  沒有關係
[00:18:48.420 --> 00:18:52.420]  花一點錢應該解決的了
[00:18:52.420 --> 00:18:55.420]  你說那個時候花錢會不會吝嗇
[00:18:55.420 --> 00:18:57.420]  絕對不會吝嗇
[00:18:57.420 --> 00:19:01.420]  醫生找的是找最好
[00:19:01.420 --> 00:19:04.420]  馬偕醫院的婦產科主任
[00:19:04.420 --> 00:19:08.420]  等等這種
[00:19:08.420 --> 00:19:10.420]  一個月過去
[00:19:10.420 --> 00:19:13.420]  兩個月過去
[00:19:13.420 --> 00:19:17.420]  那個時候你就不同了
[00:19:17.420 --> 00:19:21.420]  等到三個月之後
[00:19:21.420 --> 00:19:25.420]  我對醫生的信心已經沒有了
[00:19:25.420 --> 00:19:27.420]  曾經我都跟醫生說
[00:19:27.420 --> 00:19:28.420]  有沒有辦法
[00:19:28.420 --> 00:19:29.420]  就不要
[00:19:29.420 --> 00:19:31.420]  因爲你坐飛機的時候
[00:19:31.420 --> 00:19:33.420]  你不曉得在空中三萬尺
[00:19:33.420 --> 00:19:35.420]  兩萬五千尺
[00:19:35.420 --> 00:19:39.420]  萬一大量出血的時候
[00:19:39.420 --> 00:19:41.420]  只有一條路
[00:19:41.420 --> 00:19:44.420]  沒有回頭路
[00:19:44.420 --> 00:19:47.420]  那個時候我就跟醫生說
[00:19:47.420 --> 00:19:48.420]  有沒有辦法
[00:19:48.420 --> 00:19:50.420]  不要
[00:19:50.420 --> 00:19:51.420]  那醫生說
[00:19:51.420 --> 00:19:53.420]  不行
[00:19:53.420 --> 00:19:55.420]  我說有沒有可能
[00:19:55.420 --> 00:19:56.420]  就上飛機
[00:19:56.420 --> 00:19:57.420]  就不管
[00:19:57.420 --> 00:19:58.420]  醫生出個名
[00:19:58.420 --> 00:20:00.420]  因爲航空公司知道
[00:20:00.420 --> 00:20:03.420]  我們一直延期是因爲
[00:20:03.420 --> 00:20:04.420]  懷孕
[00:20:04.420 --> 00:20:06.420]  有見紅
[00:20:06.420 --> 00:20:07.420]  流血
