
[00:00:00.000 --> 00:00:06.600]  很開心能夠實體地一齊去敬拜神
[00:08:04.300 --> 00:08:08.200]  我們一起看五章一至十二節
[00:08:08.200 --> 00:08:09.400]  經文是這樣的
[00:08:09.400 --> 00:08:11.100]  留意信心和愛心
[00:08:11.100 --> 00:08:14.400]  也是常常重複出現的
[00:08:14.400 --> 00:08:16.400]  「凡信耶穌是基督的
[00:08:16.400 --> 00:08:18.900]  都是從神而生」
[00:08:18.900 --> 00:08:21.600]  「凡愛生祂的神的
[00:08:21.600 --> 00:08:24.300]  也必愛從神生的」
[00:08:24.300 --> 00:08:25.800]  「我們若愛神
[00:08:25.800 --> 00:08:27.100]  又遵守祂的命令
[00:08:27.100 --> 00:08:30.000]  從此就知道我們愛神的兒女了」
[00:08:30.000 --> 00:08:32.300]  「我們遵守神的誡命
[00:08:32.300 --> 00:08:35.100]  這個就是愛神了」
[00:08:35.100 --> 00:08:39.500]  「並且神的誡命不是難守的」
[00:08:39.500 --> 00:08:42.000]  「因為凡從神生的
[00:08:42.000 --> 00:08:43.700]  就是會勝過世界」
[00:08:43.700 --> 00:08:45.500]  「使我們勝過了世界的
[00:08:45.500 --> 00:08:47.800]  就是我們的信心」
[00:08:47.800 --> 00:08:50.000]  「勝過世界是誰?
[00:08:50.000 --> 00:08:55.700]  不是那個信耶穌基督為神的兒子嗎?」
[00:08:55.700 --> 00:08:58.800]  「這藉著水和血而來的
[00:08:58.800 --> 00:09:01.600]  就是耶穌基督」
[00:09:01.600 --> 00:09:03.800]  「不是單用水
[00:09:03.800 --> 00:09:08.100]  乃是用水又用血」
[00:09:08.100 --> 00:09:10.100]  「並且有聖靈作見證
[00:09:10.100 --> 00:09:12.500]  因為聖靈就是真理作見證的
[00:09:12.500 --> 00:09:13.300]  原來有三
[00:09:13.300 --> 00:09:15.600]  就是聖靈、水和血
[00:09:15.600 --> 00:09:18.600]  這三樣也都歸於一」
[00:09:18.600 --> 00:09:20.600]  我們既領受人的見證
[00:09:20.600 --> 00:09:23.100]  神的見證就更加要領受
[00:09:23.100 --> 00:09:27.400]  因為神的見證是為祂的兒子來做的
[00:09:27.400 --> 00:09:29.700]  信神而止的
[00:09:29.700 --> 00:09:34.200]  就有這見證在祂的心裡面
[00:09:34.200 --> 00:09:36.400]  不信神的
[00:09:36.400 --> 00:09:40.100]  就是將神看作為說謊
[00:09:40.100 --> 00:09:45.200]  因為不信神為祂的兒子去做見證
[00:09:45.200 --> 00:09:49.700]  這個見證就是神賜給我們有永遠的生命
[00:09:49.700 --> 00:09:54.200]  這個永生也是在祂的兒子裡面
[00:09:54.200 --> 00:09:57.400]  人有了神的兒子
[00:09:57.400 --> 00:09:59.200]  就有生命
[00:09:59.200 --> 00:10:01.600]  沒有神的兒子
[00:10:01.600 --> 00:10:04.100]  就沒有生命
[00:10:04.100 --> 00:10:06.400]  在今日的經文當中
[00:10:06.400 --> 00:10:11.300]  約翰繼續暗暗沉沉講回之前的課題
[00:10:11.300 --> 00:10:12.300]  所以我沒有辦法
[00:10:12.300 --> 00:10:13.300]  弟兄姊妹們
[00:10:13.300 --> 00:10:14.500]  對不起
[00:10:14.500 --> 00:10:19.000]  我都要暗暗沉沉講回之前所講的
[00:10:19.000 --> 00:10:20.100]  約翰講什麼
[00:10:20.100 --> 00:10:21.800]  我就跟著他講
[00:10:21.800 --> 00:10:24.600]  在今天中午的時間
[00:10:24.600 --> 00:10:27.100]  我們思想的第一個問題就是
[00:10:27.100 --> 00:10:31.000]  怎樣能夠勝過世界
[00:10:31.000 --> 00:10:34.400]  這個世界的道德是混亂的
[00:10:34.400 --> 00:10:39.100]  人常常在當中行惡
[00:10:39.100 --> 00:10:42.700]  我們和我們的肉體和魔鬼在爭戰
[00:10:42.700 --> 00:10:47.500]  我們怎樣能夠勝過這個世界
[00:10:47.500 --> 00:10:50.400]  約翰是十分堅定的
[00:10:50.400 --> 00:10:51.700]  他這樣講
[00:10:51.700 --> 00:10:54.500]  因為凡從神生的
[00:10:54.500 --> 00:10:56.500]  就勝過世界
[00:10:56.500 --> 00:10:59.000]  使我們勝過世界的
[00:10:59.000 --> 00:11:02.200]  就是我們的信心
[00:11:02.200 --> 00:11:04.700]  勝過世界是誰呢?
[00:11:04.700 --> 00:11:10.000]  不是那信耶穌是神兒子的嗎?
[00:11:10.000 --> 00:11:12.900]  約翰被耶穌基督的應許所堅定
[00:11:12.900 --> 00:11:17.400]  他跟耶穌已經跟了有六十年的時間
[00:11:17.400 --> 00:11:19.300]  去講出以下的訊息
[00:11:19.300 --> 00:11:20.800]  以下的訊息就是
[00:11:20.800 --> 00:11:23.100]  你發覺在四至五節當中
[00:11:23.100 --> 00:11:27.000]  有三次是講勝過
[00:11:27.000 --> 00:11:29.300]  約翰他強調
[00:11:29.300 --> 00:11:33.300]  相信是叫人勝過世界
[00:11:33.300 --> 00:11:36.600]  你勝過世界就是要相信耶穌基督
[00:11:36.600 --> 00:11:37.700]  你相信什麼?
[00:11:37.700 --> 00:11:40.300]  凡信耶穌是基督的
[00:11:40.300 --> 00:11:44.400]  就是從神生的
[00:11:44.400 --> 00:11:47.000]  每一個相信耶穌基督的人
[00:11:47.000 --> 00:11:48.300]  就是神生的
[00:11:48.300 --> 00:11:50.500]  就是神的孩子
[00:11:50.500 --> 00:11:53.200]  這些人是相信耶穌是基督
[00:11:53.200 --> 00:11:55.700]  相信耶穌是神的孩子
[00:11:55.700 --> 00:11:57.600]  是尼塞亞
[00:11:57.600 --> 00:12:00.700]  這位尼塞亞來到這個世界上
[00:12:00.700 --> 00:12:01.900]  他道成肉身
[00:12:01.900 --> 00:12:06.500]  在人的中間去成就救恩
[00:12:06.500 --> 00:12:10.300]  這樣的相信就是勝利
[00:12:10.300 --> 00:12:13.000]  得勝的確居
[00:12:13.000 --> 00:12:15.500]  那麼信心有什麼特徵呢?
[00:12:15.500 --> 00:12:17.800]  第一,信心是一種尊崇
[00:12:17.800 --> 00:12:18.800]  是一種榮譽
[00:12:18.800 --> 00:12:20.600]  信心的意思就是說
[00:12:20.600 --> 00:12:23.400]  我們是信耶穌基督
[00:12:23.400 --> 00:12:25.900]  是我們的救主和主人
[00:12:25.900 --> 00:12:27.500]  當周圍的人在笑
[00:12:27.500 --> 00:12:31.200]  「哎呀!你們怎會相信耶穌這個人?」
[00:12:31.200 --> 00:12:32.500]  「說他的救主是主人」
[00:12:32.500 --> 00:12:33.200]  其實我們是說
[00:12:33.200 --> 00:12:35.500]  我們尊崇祂的名字
[00:12:35.500 --> 00:12:37.700]  祂是我們的救主
[00:12:37.700 --> 00:12:39.000]  是我們的主人
[00:12:39.000 --> 00:12:41.200]  祂是神的兒子
[00:12:41.200 --> 00:12:44.400]  祂是尼塞亞
[00:12:44.400 --> 00:12:48.200]  第二,信心是絕對的忠誠
[00:12:48.200 --> 00:12:49.000]  意思就是說
[00:12:49.000 --> 00:12:51.700]  我們只會選擇一個
[00:12:51.700 --> 00:12:54.200]  我們只會站一邊
[00:12:54.200 --> 00:12:57.000]  任何的中立是背叛
[00:12:57.000 --> 00:13:01.300]  任何的妥協是不能夠容忍
[00:13:01.300 --> 00:13:03.500]  我們只能夠忠於基督
[00:13:03.500 --> 00:13:07.300]  或者不忠於基督
[00:13:07.300 --> 00:13:10.500]  第三,信心是傳言的信靠
[00:13:10.500 --> 00:13:12.100]  是Trust
[00:13:12.100 --> 00:13:13.300]  意思就是說
[00:13:13.300 --> 00:13:16.600]  我們知道我們是何等的光景
[00:13:16.600 --> 00:13:19.100]  你知道你是一個怎樣的人
[00:13:19.100 --> 00:13:21.900]  我知道我是一個怎樣的人
[00:13:21.900 --> 00:13:25.000]  我們是何等的軟弱
[00:13:25.000 --> 00:13:28.400]  我們需要依靠神
[00:13:28.400 --> 00:13:32.100]  我們無助的靈魂的盼望
[00:13:32.100 --> 00:13:36.600]  是唯有在耶穌基督
[00:13:36.600 --> 00:13:39.900]  這種信心是Honor
[00:13:39.900 --> 00:13:42.300]  是Loyalty
[00:13:42.300 --> 00:13:44.500]  是Trust
[00:13:44.500 --> 00:13:47.700]  這種是一種信心的勝利
[00:13:47.700 --> 00:13:49.000]  因為知道
[00:13:49.000 --> 00:13:51.300]  相信我們是神所生的
[00:13:51.300 --> 00:13:52.700]  我們是神所生的
[00:13:52.700 --> 00:13:54.500]  所以我們有權柄
[00:13:54.500 --> 00:13:56.600]  我們有力量繼續去生活
[00:13:56.600 --> 00:14:00.100]  我們能夠勝過世界
[00:14:00.100 --> 00:14:03.400]  大家有沒有聽過Fido這個故事
[00:14:03.400 --> 00:14:07.500]  是1941年在意大利一個小鎮
[00:14:07.500 --> 00:14:10.200]  一個先生遇到一隻受傷的狗
[00:14:10.200 --> 00:14:12.300]  他將這隻狗帶回家
[00:14:12.300 --> 00:14:13.900]  治好這隻狗
[00:14:13.900 --> 00:14:15.400]  自此之後
[00:14:15.400 --> 00:14:19.600]  主人和這隻狗結伴同行
[00:14:19.600 --> 00:14:21.800]  主人給這隻狗的名字叫Fido
[00:14:21.800 --> 00:14:23.400]  Fido就是Faithful
[00:14:23.400 --> 00:14:25.200]  忠信的意思
[00:14:25.200 --> 00:14:26.700]  在每一天的早上
[00:14:26.700 --> 00:14:28.400]  當主人要去巴士站
[00:14:28.400 --> 00:14:31.000]  就和這隻狗一起去到巴士站
[00:14:31.000 --> 00:14:32.600]  每一天的黃昏的時候
[00:14:32.600 --> 00:14:35.600]  這隻狗Fido就會跑去巴士站
[00:14:35.600 --> 00:14:37.800]  去迎接主人
[00:14:37.800 --> 00:14:40.200]  看到主人的時候很多的動作
[00:14:40.200 --> 00:14:41.200]  很多的聲音
[00:14:41.200 --> 00:14:43.300]  是表達非常的歡迎
[00:14:43.300 --> 00:14:46.200]  非常的歡喜
[00:14:46.200 --> 00:14:47.300]  在兩年之後
[00:14:47.300 --> 00:14:49.600]  在1943年的十二月份
[00:14:49.600 --> 00:14:54.000]  民軍、聯軍空襲
[00:14:54.000 --> 00:14:57.200]  空襲到主人的家鄉
[00:14:57.200 --> 00:15:01.800]  主人在空襲當中離世
[00:15:01.800 --> 00:15:03.400]  接著的十四年
[00:15:03.400 --> 00:15:07.800]  總共超過五千天
[00:15:07.800 --> 00:15:11.600]  Fido在每一天的黃昏跑到巴士站
[00:15:11.600 --> 00:15:15.800]  要等他的主人回家
[00:15:15.800 --> 00:15:19.600]  這隻狗對主人很有感情
[00:15:19.600 --> 00:15:21.600]  聽到都叫人感動
[00:15:21.600 --> 00:15:24.200]  所以當地的人都建了一個銅像
[00:15:24.200 --> 00:15:28.000]  去讚揚Fido
[00:15:28.000 --> 00:15:31.600]  為什麼這隻狗會有這樣的表現呢?
[00:15:31.600 --> 00:15:35.400]  是不是Fido看到主人幫助有需要的人
[00:15:35.400 --> 00:15:38.200]  因此他很敬佩主人呢?
[00:15:38.200 --> 00:15:41.000]  是不是Fido看到主人
[00:15:41.000 --> 00:15:43.000]  是何等的高大威武
[00:15:43.000 --> 00:15:44.400]  何等的神秘
[00:15:44.400 --> 00:15:46.400]  因此很敬畏?
[00:15:46.400 --> 00:15:52.600]  是不是Fido只要對主人能夠忠信
[00:15:52.600 --> 00:15:57.000]  他就得到很多很多的獎賞?
[00:15:57.000 --> 00:16:01.200]  答案不是
[00:16:01.200 --> 00:16:03.400]  Fido相信他的主人
[00:16:03.400 --> 00:16:05.200]  愛他的主人
[00:16:05.200 --> 00:16:08.200]  因為主人揀選了他
[00:16:08.200 --> 00:16:10.200]  給他名字
[00:16:10.200 --> 00:16:12.400]  給他家
[00:16:12.400 --> 00:16:14.000]  保護他
[00:16:14.000 --> 00:16:16.400]  醫治他
[00:16:16.400 --> 00:16:18.400]  愛他
[00:16:18.400 --> 00:16:21.600]  為了感謝Fido的表達回應
[00:16:21.600 --> 00:16:24.600]  就是對主人的信服
[00:16:24.600 --> 00:16:27.200]  這種信服是忠信
[00:16:27.200 --> 00:16:29.200]  是Fidelity
[00:16:29.200 --> 00:16:33.200]  是十分信任他的主人
[00:16:33.200 --> 00:16:38.200]  最近這兩個月我想起Tindale的故事
[00:16:38.200 --> 00:16:40.200]  Tindale是一個很重要的人物
[00:16:40.200 --> 00:16:44.200]  他將聖經翻譯為英文
[00:16:44.200 --> 00:16:48.600]  但是這個做法在英國的時候是不受歡迎的
[00:16:48.600 --> 00:16:51.600]  很多人很憎惡這個人
[00:16:51.600 --> 00:16:58.800]  甚至後來他們一起殺死了Tindale
[00:16:58.800 --> 00:17:00.600]  他們殺死了Tindale
[00:17:00.600 --> 00:17:02.000]  燒死了Tindale
[00:17:02.000 --> 00:17:06.800]  因為他們認為他們的看法是真的
[00:17:06.800 --> 00:17:10.600]  他們認為他們的信仰信心只是真實的信心
[00:17:10.600 --> 00:17:14.400]  他們認為Tindale的信心是一個不好的信心
[00:17:14.400 --> 00:17:15.800]  所以他們要懲治他
[00:17:15.800 --> 00:17:17.400]  甚至燒死他
[00:17:17.400 --> 00:17:23.000]  他們是依靠自己的聰明去行惡
[00:17:23.000 --> 00:17:26.600]  他們信奉的神
[00:17:26.600 --> 00:17:30.400]  神是他們自己
[00:17:30.400 --> 00:17:33.600]  相反Tindale他明白神的心意
[00:17:33.600 --> 00:17:34.600]  他仰望神
[00:17:34.600 --> 00:17:36.600]  他追神忠信
[00:17:36.600 --> 00:17:44.000]  他的信心叫他無畏無懼地去到神那裡
[00:17:44.000 --> 00:17:48.200]  信心叫他尊崇基督
[00:17:48.200 --> 00:17:51.000]  忠於基督
[00:17:51.000 --> 00:17:54.200]  信靠基督
[00:17:54.200 --> 00:17:59.600]  一個信心的人跟神有這麼特別的關係
[00:17:59.600 --> 00:18:00.400]  除此之外
[00:18:00.400 --> 00:18:05.200]  我們看到信心是引領人去到愛那裡
[00:18:05.200 --> 00:18:06.200]  是打孖賞的
[00:18:06.200 --> 00:18:07.800]  不能分的
[00:18:07.800 --> 00:18:10.800]  所以我又暗暗沉沉讀回第一節
[00:18:10.800 --> 00:18:12.800]  「凡信耶穌是基督的
[00:18:12.800 --> 00:18:15.600]  都是從神而生」
[00:18:15.600 --> 00:18:17.000]  「凡愛」又說「愛」
[00:18:17.000 --> 00:18:21.200]  「生他之神的也必愛從神生的」
[00:18:21.200 --> 00:18:23.200]  結果是什麼呢?
[00:18:23.200 --> 00:18:25.600]  就是這種對神的信心
[00:18:25.600 --> 00:18:27.800]  是產生兩樣的事情
[00:18:27.800 --> 00:18:29.200]  第一樣的事情
[00:18:29.200 --> 00:18:34.800]  我們愛神是因為我們對神的信教和信服
[00:18:34.800 --> 00:18:36.800]  愛神不是單單是情感
[00:18:36.800 --> 00:18:40.400]  而是我們信心的回應和行動
[00:18:40.400 --> 00:18:42.200]  第二個結果就是
[00:18:42.200 --> 00:18:44.800]  我們會愛別人
[00:18:44.800 --> 00:18:51.200]  原來愛別人是愛神的表述之一
[00:18:51.200 --> 00:18:52.400]  為什麼這麼說呢?
[00:18:52.400 --> 00:18:55.800]  我們集中在第二個結果
[00:18:55.800 --> 00:19:02.400]  為什麼說愛別人是我們對愛神的表述之一呢?
[00:19:02.400 --> 00:19:06.000]  我們再細心去看這幾節經文
[00:19:06.000 --> 00:19:09.800]  「凡愛生他之神的也必愛從神生的」
[00:19:09.800 --> 00:19:11.200]  應該是熟悉了
[00:19:11.200 --> 00:19:11.800]  讀這麼多次
[00:19:11.800 --> 00:19:13.400]  第二節這樣說
[00:19:13.400 --> 00:19:14.800]  「我們若愛神
[00:19:14.800 --> 00:19:17.800]  又遵守他的誡命」
[00:19:17.800 --> 00:19:19.600]  即是愛人
[00:19:19.600 --> 00:19:24.800]  「從此就知道我們愛神的兒女」
[00:19:24.800 --> 00:19:28.400]  「我們遵守神的誡命」
[00:19:28.400 --> 00:19:32.200]  「這就是愛他了」
[00:19:32.200 --> 00:19:35.000]  在過往我們見到
[00:19:35.000 --> 00:19:37.000]  約翰的論題
[00:19:37.000 --> 00:19:39.000]  他的論點是這樣說的
[00:19:39.000 --> 00:19:40.600]  如果你愛神的話
[00:19:40.600 --> 00:19:42.000]  你就會愛人
[00:19:42.000 --> 00:19:43.400]  就會彼此相愛
