
[00:00:00.000 --> 00:00:04.880]  好 我先讀出今天講道的經文
[00:04:24.580 --> 00:04:29.880]  後來我發現原來我大大都養成了嘆氣的習慣
[00:04:29.880 --> 00:04:32.280]  開始越來越多嘆氣
[00:04:32.280 --> 00:04:37.480]  特別經過經常幫我們製造失敗經驗的教育制度
[00:04:37.480 --> 00:04:41.880]  我長時間畢業後出來工作是沒什麼意義的
[00:04:41.880 --> 00:04:44.080]  我不知道為什麼要工作
[00:04:44.080 --> 00:04:46.680]  社會就朝令夕改
[00:04:46.680 --> 00:04:48.380]  去到一個位置
[00:04:48.380 --> 00:04:51.980]  原來我們發現已經人到差不多中年
[00:04:51.980 --> 00:04:54.580]  已經開始要面對生老病死
[00:04:54.580 --> 00:05:01.680]  差不多要準備接受自己身體那種out of control
[00:05:01.680 --> 00:05:04.280]  好像似乎人生就是這麼短暫
[00:05:04.280 --> 00:05:08.280]  但是在短暫裏面我們充滿了很多無奈
[00:05:08.280 --> 00:05:10.080]  和很多痛苦
[00:05:10.080 --> 00:05:11.180]  聖經在這裏說
[00:05:11.180 --> 00:05:14.480]  他說不單止是未信的人
[00:05:14.480 --> 00:05:15.880]  是信了的人
[00:05:15.880 --> 00:05:20.180]  我們都會經驗到這種無奈和虛空
[00:05:20.180 --> 00:05:26.980]  所以我們都服應了在這個受造世界裏面一同嘆息
[00:05:26.980 --> 00:05:29.880]  聖靈說祂是幫助我們
[00:05:29.880 --> 00:05:31.380]  聖靈祂怎樣幫助我們呢?
[00:05:31.380 --> 00:05:34.880]  祂說就是在我們勞苦嘆息的時候
[00:05:34.880 --> 00:05:37.480]  替我們去祈禱
[00:05:37.480 --> 00:05:39.080]  有幾個關鍵詞
[00:05:39.080 --> 00:05:41.480]  其實我們在這段經文都會看到
[00:05:41.480 --> 00:05:46.080]  第一就是聖靈原來來幫助我們
[00:05:46.080 --> 00:05:48.680]  那個幫助我們不是一個
[00:05:48.680 --> 00:05:51.780]  如果用英文的times來講
[00:05:51.780 --> 00:05:53.680]  它不是一次過
[00:05:53.680 --> 00:05:55.480]  也不是將來才幫助
[00:05:55.480 --> 00:05:57.480]  是現在這一刻
[00:05:57.480 --> 00:06:01.480]  就是在我們最勞苦嘆息的此時此刻
[00:06:01.480 --> 00:06:04.380]  去幫助我們
[00:06:04.380 --> 00:06:07.980]  我想說我們的嘆息
[00:06:07.980 --> 00:06:10.480]  人很多機會會哭
[00:06:10.480 --> 00:06:14.580]  小朋友一出生就會哭
[00:06:14.580 --> 00:06:16.380]  青年會哭
[00:06:16.380 --> 00:06:17.680]  但是我發現
[00:06:17.680 --> 00:06:21.380]  我近來越來越多接觸很多成年人
[00:06:21.380 --> 00:06:23.580]  他們那種勞苦嘆息
[00:06:23.580 --> 00:06:27.180]  原來他們是深層次到說不出來
[00:06:27.180 --> 00:06:30.080]  當你面對到一種很
[00:06:30.080 --> 00:06:33.480]  內心深深處有一種很鬱結
[00:06:33.480 --> 00:06:35.180]  或者很無奈
[00:06:35.180 --> 00:06:37.480]  自己都好像
[00:06:37.480 --> 00:06:41.180]  不能夠用各樣的詞語去表達出來
[00:06:41.180 --> 00:06:44.580]  只能夠用眼淚去表達出來
[00:06:44.580 --> 00:06:46.680]  原來在我們的嘆息裡面
[00:06:46.680 --> 00:06:49.080]  是我們自己都沒辦法說到
[00:06:49.080 --> 00:06:53.080]  自己都沒辦法用詞彙去表達到
[00:06:53.080 --> 00:06:56.580]  所以聖靈就在這個時間
[00:06:56.580 --> 00:06:58.280]  正正我們自己都表達不到
[00:06:58.280 --> 00:07:01.080]  我們自己都不知道自己的狀況的時候
[00:07:01.080 --> 00:07:03.280]  聖靈就是幫我們
[00:07:03.280 --> 00:07:05.380]  幫我們做什麼呢?
[00:07:05.380 --> 00:07:07.580]  幫我們說出我們的感受
[00:07:07.580 --> 00:07:09.980]  所以在第26節他說
[00:07:09.980 --> 00:07:13.180]  聖靈替眾聖徒祈禱也幫我們
[00:07:13.180 --> 00:07:15.980]  就在我們不能夠說到的時候
[00:07:15.980 --> 00:07:18.580]  祂用說不出的嘆息替我們禱告
[00:07:18.580 --> 00:07:21.480]  意思就是當我們說不到的時候
[00:07:21.480 --> 00:07:25.180]  聖靈就好像朋友一樣陪著在我們旁邊
[00:07:25.180 --> 00:07:27.180]  甚至我可以這樣形容
[00:07:27.180 --> 00:07:30.180]  就是聖靈站在我們同一個位置
[00:07:30.180 --> 00:07:33.480]  看著同一個景象
[00:07:33.480 --> 00:07:36.380]  向我們同一個方向
[00:07:36.380 --> 00:07:39.580]  這樣去幫我們說出我們的感受
[00:07:39.580 --> 00:07:40.980]  所以聖靈第一件事
[00:07:40.980 --> 00:07:43.580]  其實是共鳴我們的感受
[00:07:43.580 --> 00:07:48.380]  在我們自己都不能夠說出我們的感受
[00:07:48.380 --> 00:07:51.080]  或者不能夠用言詞的時候
[00:07:51.080 --> 00:07:53.180]  聖靈就在旁邊陪著我們
[00:07:53.180 --> 00:07:54.680]  站在我們的位置
[00:07:54.680 --> 00:07:57.180]  看著同一個景象
[00:07:57.180 --> 00:07:59.980]  幫我們說出這個感受
[00:07:59.980 --> 00:08:01.480]  這個就是聖靈第一件事
[00:08:01.480 --> 00:08:04.180]  去幫我們共鳴我們的感受
[00:08:04.180 --> 00:08:06.780]  我們的社會其實都是一種
[00:08:06.780 --> 00:08:10.180]  很要求我們正向思考的社會
[00:08:10.180 --> 00:08:11.580]  凡是你有感受
[00:08:11.580 --> 00:08:14.580]  社會都會說你不要那麼情緒化
[00:08:14.580 --> 00:08:16.580]  或者你可不可以理性一點
[00:08:16.580 --> 00:08:18.480]  或者你可不可以
[00:08:18.480 --> 00:08:20.980]  給一些正面的能量
[00:08:20.980 --> 00:08:21.880]  正面的思想
[00:08:21.880 --> 00:08:25.780]  似乎我們好像都很拒絕感受這件事
[00:08:25.780 --> 00:08:27.380]  很拒絕情感
[00:08:27.380 --> 00:08:28.880]  如果你有憤怒
[00:08:28.880 --> 00:08:31.680]  更加好像覺得是罪惡
[00:08:31.680 --> 00:08:35.880]  就是上帝都不容許有憤怒
[00:08:35.880 --> 00:08:38.980]  我們似乎都活在這種狀態裡面
[00:08:38.980 --> 00:08:41.680]  我們是不懂得表達自己的感受
[00:08:41.680 --> 00:08:43.680]  很多時候我叫信徒
[00:08:43.680 --> 00:08:46.380]  分享完他自己很偉大的理論的時候
[00:08:46.380 --> 00:08:47.180]  我都會問
[00:08:47.180 --> 00:08:49.180]  那你覺得怎樣
[00:08:49.180 --> 00:08:51.480]  我希望他返回自身問一下
[00:08:51.480 --> 00:08:53.480]  想一下自己覺得怎樣的時候
[00:08:53.480 --> 00:08:56.080]  其實很多人是回答不出來的
[00:08:56.080 --> 00:08:59.380]  很多人好像彷彿不認識自己
[00:08:59.380 --> 00:09:00.780]  生命裡面
[00:09:00.780 --> 00:09:02.380]  那個感受裡面的我
[00:09:02.380 --> 00:09:04.880]  究竟犯起什麼問題
[00:09:04.880 --> 00:09:06.180]  可能就是這麼深
[00:09:06.180 --> 00:09:08.680]  我們不能夠表達
[00:09:08.680 --> 00:09:10.480]  或者我們不認識自己
[00:09:10.480 --> 00:09:11.780]  聖靈就在這一刻裡面
[00:09:11.780 --> 00:09:12.980]  去幫我們
[00:09:12.980 --> 00:09:18.080]  用祂的說話去替我們說了出來
[00:09:18.080 --> 00:09:22.180]  我來這裡我經常都會想起一批目
[00:09:22.180 --> 00:09:24.080]  因為有時候都會發訊息給我
[00:09:24.080 --> 00:09:26.780]  知道去了崇基
[00:09:26.780 --> 00:09:30.280]  我記得有一次在崇基上完課
[00:09:30.280 --> 00:09:36.580]  老師在班房打了一幅三位一體的聖像畫
[00:09:36.580 --> 00:09:39.080]  大家都應該知道那一幅
[00:09:39.080 --> 00:09:41.980]  那次他講這幅聖像畫的時候
[00:09:41.980 --> 00:09:46.380]  講到最後他問這幅畫有沒有第四個人
[00:09:46.380 --> 00:09:48.280]  聖父聖子聖靈
[00:09:48.280 --> 00:09:50.180]  我們一群人就在找
[00:09:50.180 --> 00:09:52.780]  究竟哪裡有第四個人
[00:09:52.780 --> 00:09:57.480]  原來第四個人大家不知道在哪裡
[00:09:57.480 --> 00:10:00.480]  原來在三位一體這幅畫裡面
[00:10:00.480 --> 00:10:03.980]  看畫的人就成為了第四個人
[00:10:03.980 --> 00:10:07.280]  那一刻不知道為什麼突然間很感動
[00:10:07.280 --> 00:10:08.880]  我就不斷流眼淚
[00:10:08.880 --> 00:10:10.580]  在班房裡面
[00:10:10.580 --> 00:10:12.280]  然後那兩個星期做什麼呢
[00:10:12.280 --> 00:10:15.380]  那兩個星期我就不斷把這幅畫
[00:10:15.380 --> 00:10:17.180]  發給我的朋友
[00:10:17.180 --> 00:10:19.680]  然後很樂此不疲地解釋給他們聽
[00:10:19.680 --> 00:10:21.680]  你看不看到有第四個人
[00:10:21.680 --> 00:10:23.180]  我解釋給你聽
[00:10:23.180 --> 00:10:27.180]  那兩個星期是很瘋狂地去做這件事
[00:10:27.180 --> 00:10:28.680]  我也不知道為什麼
[00:10:28.680 --> 00:10:31.980]  但是我就覺得很感動很感動
[00:10:31.980 --> 00:10:35.280]  於是我在這種
[00:10:35.280 --> 00:10:38.080]  自己都不知道發生什麼事的狀況裡面
[00:10:38.080 --> 00:10:41.080]  我太太其實是讀輔導的
[00:10:41.080 --> 00:10:43.380]  她其實很冷靜地看到我這個位置
[00:10:43.380 --> 00:10:45.880]  差不多的時候她就開始出手了
[00:10:45.880 --> 00:10:48.980]  她看到我失去了理性
[00:10:48.980 --> 00:10:50.980]  發給別人又騷擾別人
[00:10:50.980 --> 00:10:53.980]  她就問我其實你知不知道
[00:10:53.980 --> 00:10:57.280]  為什麼你會有這樣的反應
[00:10:57.280 --> 00:10:59.780]  我就通常給她
[00:10:59.780 --> 00:11:02.280]  讀輔導的那些人一是不問問題
[00:11:02.280 --> 00:11:04.880]  一問問題好像要逼你埋牆角
[00:11:04.880 --> 00:11:06.280]  要你面對自己
[00:11:06.280 --> 00:11:08.980]  其實我那時候是很不想回答的
[00:11:08.980 --> 00:11:10.880]  但是我也不知道為什麼
[00:11:10.880 --> 00:11:13.180]  我想了很久究竟為什麼呢
[00:11:13.180 --> 00:11:15.280]  她就說了一句
[00:11:15.280 --> 00:11:19.480]  解決了我這樣的疑團
[00:11:19.480 --> 00:11:22.080]  她說因為你孤單
[00:11:22.080 --> 00:11:23.380]  因為你孤單
[00:11:23.380 --> 00:11:25.880]  所以當你看到這幅畫的時候
[00:11:25.880 --> 00:11:27.980]  你是第四個人
[00:11:27.980 --> 00:11:30.780]  你好像彷彿自己被上帝這個團契
[00:11:30.780 --> 00:11:33.080]  納入了在他的團契裡面
[00:11:33.080 --> 00:11:34.780]  你好像找到一些朋友
[00:11:34.780 --> 00:11:36.880]  你好像找到一些同行者
[00:11:36.880 --> 00:11:39.780]  你找到一個夥伴
[00:11:39.780 --> 00:11:41.080]  她這樣說完之後
[00:11:41.080 --> 00:11:45.080]  我彷彿是的,我突然間好像明白到自己
[00:11:45.080 --> 00:11:47.580]  在我自己也不明白自己說不到的時候
[00:11:47.580 --> 00:11:51.280]  原來旁邊有一個人能夠幫我說到我的感受
[00:11:51.280 --> 00:11:55.180]  原來是一種很重要的事
[00:11:55.180 --> 00:11:58.480]  兄弟姐妹聖靈第一個工作
[00:11:58.480 --> 00:12:00.180]  在祈禱裡面
[00:12:00.180 --> 00:12:03.680]  它彷彿不是要糾正我們什麼
[00:12:03.680 --> 00:12:05.480]  而是在我們最無奈
[00:12:05.480 --> 00:12:07.080]  最傷心
[00:12:07.080 --> 00:12:07.880]  最絕望
[00:12:07.880 --> 00:12:11.080]  或者我們自己也辨認不到自己的情緒
[00:12:11.080 --> 00:12:14.280]  或者我們不能夠用詞彙去表達的時候
[00:12:14.280 --> 00:12:16.880]  它就站在同一個位置
[00:12:16.880 --> 00:12:18.280]  看著同一個景象的時候
[00:12:18.280 --> 00:12:20.080]  去幫我們說出
[00:12:20.080 --> 00:12:22.580]  這個我們也說不出的感受
[00:12:22.580 --> 00:12:26.380]  聖靈就是這樣用說不出的嘆息去禱告
[00:12:26.380 --> 00:12:28.980]  我每次想到這裡的時候
[00:12:28.980 --> 00:12:34.180]  我在教會經驗都有很多很挫敗的經驗
[00:12:34.180 --> 00:12:36.580]  因為在我成長裡面
[00:12:36.580 --> 00:12:41.380]  其實很多回教會的日子都很挫敗
[00:12:41.380 --> 00:12:47.780]  當我嘗試有時帶著很不開心的心情回來的時候
[00:12:47.780 --> 00:12:49.680]  很多弟兄姐妹
[00:12:49.680 --> 00:12:51.780]  可能他們也不加思索
[00:12:51.780 --> 00:12:53.180]  他們就回答了一堆
[00:12:53.180 --> 00:12:56.780]  他們以為很明白和很安慰我的說話
[00:12:56.780 --> 00:12:58.880]  但其實我彷彿好像
[00:12:58.880 --> 00:13:01.180]  他們沒有進入過我的生命
[00:13:01.180 --> 00:13:03.080]  就是那些宗教術語
[00:13:03.080 --> 00:13:06.080]  我講完一些我很不開心的事情的時候
[00:13:06.080 --> 00:13:08.780]  總是有幾句我經常聽到的
[00:13:08.780 --> 00:13:10.280]  就是求主憐憫
[00:13:10.280 --> 00:13:11.480]  求主赦免
[00:13:11.480 --> 00:13:13.580]  和求主紀念
[00:13:13.580 --> 00:13:15.480]  這樣對話就結束了
[00:13:15.480 --> 00:13:18.180]  其實我那一刻彷彿不是要這些
[00:13:18.180 --> 00:13:20.680]  我那一刻好像想他講
[00:13:20.680 --> 00:13:22.680]  不如你先共鳴我的感受
[00:13:22.680 --> 00:13:24.180]  你進入我的處境
[00:13:24.180 --> 00:13:26.880]  你進入我的生命
[00:13:26.880 --> 00:13:30.780]  這對我來說也是一個公式的答案
[00:13:30.780 --> 00:13:33.880]  但更加重要的是一種真誠的聆聽
[00:13:33.880 --> 00:13:36.180]  和真誠的對話
[00:13:36.180 --> 00:13:37.680]  聖靈彷彿就是這樣
[00:13:37.680 --> 00:13:41.080]  站在我們最傷痛之處去表達
[00:13:41.080 --> 00:13:42.180]  所以第一件事
[00:13:42.180 --> 00:13:45.280]  二十六節聖靈是在共鳴我們的感受
[00:13:45.280 --> 00:13:47.680]  然後再推進多一步二十七節
[00:13:47.680 --> 00:13:50.080]  聖靈不單止是共鳴我們的感受
[00:13:50.080 --> 00:13:53.980]  聖靈更加是為我們去禱告
[00:13:53.980 --> 00:13:56.580]  在禱告的時候
[00:13:56.580 --> 00:13:59.280]  你說什麼時候是為我們去禱告呢?
[00:13:59.280 --> 00:14:02.280]  其實就是在我們也不懂得禱告的時候
[00:14:02.280 --> 00:14:04.680]  所以當我們承認自己不懂得禱告的時候
[00:14:04.680 --> 00:14:09.180]  聖靈就表達 開始去說話
[00:14:09.180 --> 00:14:12.080]  不懂得禱告我這個也是一個很深的經驗
[00:14:12.080 --> 00:14:14.180]  因為我記得我回教會
[00:14:14.180 --> 00:14:16.680]  還在中學的時候回來
[00:14:16.680 --> 00:14:18.680]  都好像還沒夠三個月
[00:14:18.680 --> 00:14:21.680]  我導師就要叫我祈禱
[00:14:21.680 --> 00:14:24.980]  我說我不懂得祈禱
[00:14:24.980 --> 00:14:27.480]  導師說你試一下 你試一下就懂得了
[00:14:27.480 --> 00:14:29.880]  我就很清楚什麼叫做不懂得祈禱
[00:14:29.880 --> 00:14:33.480]  因為當我一祈禱 我當時還沒信主
[00:14:33.480 --> 00:14:36.980]  但每個人都要帶一次祈禱
[00:14:36.980 --> 00:14:39.580]  的時候我就開始怎樣去祈禱呢?
[00:14:39.580 --> 00:14:42.680]  我就開始抄別人的禱文
[00:14:42.680 --> 00:14:45.680]  看看哪個導師說的言詞說得好
[00:14:45.680 --> 00:14:47.480]  我就抄那些禱文
[00:14:47.480 --> 00:14:49.880]  但我越這樣做的時候
[00:14:49.880 --> 00:14:51.480]  我告訴你 我越這樣做的時候
[00:14:51.480 --> 00:14:53.280]  我越不是在祈禱
[00:14:53.280 --> 00:14:54.680]  我越是這樣做的時候
[00:14:54.680 --> 00:14:57.080]  我越知道自己不是在祈禱
[00:14:57.080 --> 00:15:00.680]  我只是在自言自語地說一堆話
[00:15:00.680 --> 00:15:03.680]  不過聖靈說當你承認自己
[00:15:03.680 --> 00:15:06.880]  不懂得祈禱 願意停下來的時候
[00:15:06.880 --> 00:15:09.480]  那個時間就是聖靈祈禱的時間
[00:15:09.480 --> 00:15:10.280]  為什麼呢?
[00:15:10.280 --> 00:15:13.480]  因為當你原來不出聲 靜下來的時候
[00:15:13.480 --> 00:15:15.080]  你就騰出一個空間
[00:15:15.080 --> 00:15:17.680]  讓聖靈可以去說話
[00:15:17.680 --> 00:15:20.180]  這個正正就是祈禱的開始
[00:15:20.180 --> 00:15:22.880]  有時候我們也是 跟別人聊天的時候
[00:15:22.880 --> 00:15:25.180]  當我們不斷一論嘴去說話
[00:15:25.180 --> 00:15:27.280]  其實對方是沒有機會說話
[00:15:27.280 --> 00:15:29.780]  或者對方是沒有機會有任何空間
[00:15:29.780 --> 00:15:31.580]  可以插進來去說話
[00:15:31.580 --> 00:15:33.780]  直到什麼時候對方可以說話?
[00:15:33.780 --> 00:15:35.480]  就是當你停下了
[00:15:35.480 --> 00:15:36.980]  當你願意不出聲
[00:15:36.980 --> 00:15:38.780]  當你願意安靜
[00:15:38.780 --> 00:15:40.680]  騰出一個空間的時候
[00:15:40.680 --> 00:15:42.480]  對方開始表達
[00:15:42.480 --> 00:15:44.780]  這個彷彿都是我們的經驗
[00:15:44.780 --> 00:15:47.380]  我們祈禱裡面 其實我們一開始
[00:15:47.380 --> 00:15:50.780]  或者祈禱我們習慣了不斷出聲
[00:15:50.780 --> 00:15:55.380]  但是我們卻沒有給一個空間 讓聖靈去說話
[00:15:55.380 --> 00:15:57.880]  所以當我們承認自己不懂祈禱
[00:15:57.880 --> 00:16:00.180]  願意停下來這一刻
[00:16:00.180 --> 00:16:02.180]  其實祈禱就開始
[00:16:02.180 --> 00:16:03.880]  聖靈就開始去禱告
[00:16:03.880 --> 00:16:05.480]  並且在二十七節說
[00:16:05.480 --> 00:16:08.980]  聖靈不是照著我們的意思去祈禱
[00:16:08.980 --> 00:16:13.080]  聖靈是照著那個聖父的心意去祈禱
[00:16:13.080 --> 00:16:17.780]  而聖父也很清楚我們需要什麼
[00:16:17.780 --> 00:16:18.980]  所以在祈禱裡面
[00:16:18.980 --> 00:16:23.280]  原來聖靈不是照著我們的意思
[00:16:23.280 --> 00:16:26.180]  而是照著聖父的意思
[00:16:26.180 --> 00:16:29.480]  聖父有時候可以向我們說yes
[00:16:29.480 --> 00:16:32.480]  但也可以同時說no
[00:16:32.480 --> 00:16:35.880]  可以是一種叫我們向前走
[00:16:35.880 --> 00:16:39.780]  但同時間也可以叫我們停下來的聖父
[00:16:39.780 --> 00:16:42.680]  我就覺得好像一個生命師傅
[00:16:42.680 --> 00:16:45.480]  去跟一個學員聊天
[00:16:45.480 --> 00:16:49.080]  我有時候也會見一些導師
[00:16:49.080 --> 00:16:50.380]  一個好的導師
[00:16:50.380 --> 00:16:57.780]  他的指引通常都是指點
[00:16:57.780 --> 00:17:00.680]  他能夠指出我的光景
[00:17:00.680 --> 00:17:02.680]  點出一個方向
[00:17:02.680 --> 00:17:06.980]  這就是聖靈帶我們祈禱一個很重要的功課
[00:17:06.980 --> 00:17:08.680]  當我們停下來
[00:17:08.680 --> 00:17:09.780]  願意安靜的時候
[00:17:09.780 --> 00:17:12.380]  原來聖靈就在指點我們的生命
[00:17:12.380 --> 00:17:14.380]  他指出我們的光景
[00:17:14.380 --> 00:17:16.380]  我們究竟處在什麼光景
[00:17:16.380 --> 00:17:19.680]  但同時他也點出一個方向
[00:17:19.680 --> 00:17:21.480]  他不是按照我們的意思
[00:17:21.480 --> 00:17:24.680]  而是聖父帶領我們的意思
[00:17:24.680 --> 00:17:27.680]  我剛才說我回到團契
[00:17:27.680 --> 00:17:29.280]  一開始不懂得祈禱
[00:17:29.280 --> 00:17:32.680]  但我正正經歷到上帝又在祈禱裡面
[00:17:32.680 --> 00:17:34.680]  因為有一次
[00:17:34.680 --> 00:17:36.280]  我記得我信主的時候
[00:17:36.280 --> 00:17:37.780]  中四的時候
[00:17:37.780 --> 00:17:41.480]  有一次其實是很失意的
[00:17:41.480 --> 00:17:43.180]  不知道怎麼算好的時候
[00:17:43.180 --> 00:17:45.880]  我有一個團友
[00:17:45.880 --> 00:17:47.580]  其實我很憎恨他
[00:17:47.580 --> 00:17:49.080]  是死對頭
[00:17:49.080 --> 00:17:53.580]  但有一次我跟他說很失意的時候
[00:17:53.580 --> 00:17:58.080]  他突然很不經意地說
[00:17:58.080 --> 00:17:59.980]  不如你祈禱吧
[00:17:59.980 --> 00:18:01.980]  我突然好像記了入心
[00:18:01.980 --> 00:18:06.480]  為什麼近水樓台我不會嘗試找上帝呢
[00:18:06.480 --> 00:18:10.380]  我回到家的時候就祈禱
[00:18:10.380 --> 00:18:14.280]  但我現在回顧那個祈禱
[00:18:14.280 --> 00:18:16.180]  其實我發覺真的聖靈正在帶領我
[00:18:16.180 --> 00:18:17.780]  因為我真的不懂得祈禱
[00:18:17.780 --> 00:18:19.180]  當我閉上眼睛的時候
[00:18:19.180 --> 00:18:22.580]  我發現我講了十分鐘那個祈禱
[00:18:22.580 --> 00:18:25.880]  如果我回顧這個祈禱的內容
[00:18:25.880 --> 00:18:29.380]  我覺得都是非常合神學
[00:18:29.380 --> 00:18:32.180]  我發現我祈完禱之後
[00:18:32.180 --> 00:18:33.780]  那個經驗就是
