
[00:00:00.000 --> 00:00:03.580]  頂耳媒平安
[00:03:41.680 --> 00:03:44.000]  不過可能我們會覺得
[00:03:44.000 --> 00:03:46.560]  如果你要給最好的媽媽
[00:03:46.560 --> 00:03:50.640]  其實未必用這個方法是最好的
[00:03:50.640 --> 00:03:53.720]  對我們來說可能我們會覺得有很多的事情
[00:03:53.720 --> 00:03:54.740]  很多的體會
[00:03:54.740 --> 00:03:56.280]  都是我們覺得
[00:03:56.280 --> 00:03:58.080]  是這樣的了
[00:03:58.080 --> 00:04:00.640]  我們想將最好的給神
[00:04:00.640 --> 00:04:04.720]  但那個可能是我們自以為最好的
[00:04:04.720 --> 00:04:07.800]  我記得我年輕的時候有首詩歌
[00:04:07.800 --> 00:04:09.600]  當時唱的時候
[00:04:09.600 --> 00:04:11.640]  都很有感受的
[00:04:11.640 --> 00:04:15.220]  將你最好的獻給神
[00:04:15.220 --> 00:04:18.800]  獻你年輕的力量
[00:04:18.800 --> 00:04:22.900]  當慢慢成長之後覺得年輕不再與我的時候
[00:04:22.900 --> 00:04:26.740]  那我獻什麼給神?
[00:04:26.740 --> 00:04:27.520]  我想
[00:04:27.520 --> 00:04:31.100]  那首詩歌在我年輕的時候的確提醒我們這樣做
[00:04:31.100 --> 00:04:32.120]  但當年日
[00:04:32.120 --> 00:04:34.940]  一直過去我們的經歷越來越多的時候
[00:04:34.940 --> 00:04:35.960]  我相信
[00:04:35.960 --> 00:04:38.000]  在不同的階段不同的時候
[00:04:38.000 --> 00:04:39.800]  我們仍然有最好的東西
[00:04:39.800 --> 00:04:41.860]  可以獻給上帝
[00:04:41.860 --> 00:04:45.440]  關鍵在於我們願不願意
[00:04:45.440 --> 00:04:48.760]  今天對我們來說可能我們覺得我們擁有很多
[00:04:48.760 --> 00:04:53.380]  我們覺得我們有能力去掌控很多
[00:04:53.380 --> 00:04:55.680]  正因為這樣
[00:04:55.680 --> 00:04:59.000]  我想我們有很多的掙扎
[00:04:59.000 --> 00:05:03.360]  在侍奉裡面可能我們會掙扎很多時間
[00:05:03.360 --> 00:05:04.900]  精神
[00:05:04.900 --> 00:05:07.960]  心力
[00:05:07.960 --> 00:05:11.560]  對我們來說每一樣東西我們都可以有很好的理由說
[00:05:11.560 --> 00:05:13.600]  我需要
[00:05:13.600 --> 00:05:15.140]  但如果上帝說
[00:05:15.140 --> 00:05:18.460]  他需要又如何呢?
[00:05:18.460 --> 00:05:20.520]  我今天就想藉著
[00:05:20.520 --> 00:05:23.080]  《舊約聖經》裡面的一個人物
[00:05:23.080 --> 00:05:25.120]  他在一個禱告裡面
[00:05:25.120 --> 00:05:29.220]  來表示他對上帝的認識和認知
[00:05:29.220 --> 00:05:32.540]  重要的是他經歷了一些困難的事情
[00:05:32.540 --> 00:05:34.600]  一些他渴求的事情
[00:05:34.600 --> 00:05:36.900]  上帝回應
[00:05:36.900 --> 00:05:38.700]  回應之後
[00:05:38.700 --> 00:05:40.240]  他對神
[00:05:40.240 --> 00:05:42.280]  在禱告裡面表達
[00:05:42.280 --> 00:05:44.080]  他的認識
[00:05:44.080 --> 00:05:46.640]  這個就是在撒姆爾記上
[00:05:46.640 --> 00:05:49.200]  第二章一至十節
[00:05:49.200 --> 00:05:51.240]  一個哈拿
[00:05:51.240 --> 00:05:54.560]  一個作為媽媽的禱告
[00:05:54.560 --> 00:05:56.880]  這個禱文很簡單
[00:05:56.880 --> 00:05:59.680]  他說:我的心因耶和華快樂
[00:05:59.680 --> 00:06:02.240]  我的國因耶和華高舉
[00:06:02.240 --> 00:06:04.800]  我的口向囚敵張開
[00:06:04.800 --> 00:06:06.460]  我因耶和華的救恩
[00:06:06.460 --> 00:06:08.380]  喚恩
[00:06:08.380 --> 00:06:10.180]  只有耶和華為聖
[00:06:10.180 --> 00:06:11.460]  除他以外
[00:06:11.460 --> 00:06:13.240]  沒有可比的
[00:06:13.240 --> 00:06:14.580]  也沒有盤石
[00:06:14.580 --> 00:06:17.080]  像我們的神
[00:06:17.080 --> 00:06:20.420]  人不要誇口講驕傲的話
[00:06:20.420 --> 00:06:23.480]  也不要出狂妄的言語
[00:06:23.480 --> 00:06:25.800]  因耶和華是大有知識的神
[00:06:25.800 --> 00:06:28.600]  人的行為被他衡量
[00:06:28.600 --> 00:06:31.160]  勇士的功都已截斷
[00:06:31.160 --> 00:06:33.720]  跌倒的人以力量束腰
[00:06:33.720 --> 00:06:35.000]  素來飽足的
[00:06:35.000 --> 00:06:37.060]  反作用人求食
[00:06:37.060 --> 00:06:39.100]  飢餓的再不飢餓
[00:06:39.100 --> 00:06:40.120]  不生育的
[00:06:40.120 --> 00:06:41.660]  生了七個兒子
[00:06:41.660 --> 00:06:42.940]  多有兒女的
[00:06:42.940 --> 00:06:45.240]  反倒衰微
[00:06:45.240 --> 00:06:47.300]  耶和華使人死也使人活
[00:06:47.300 --> 00:06:50.360]  使人下陰間也使人往上升
[00:06:50.360 --> 00:06:52.920]  他使人貧窮也使人富足
[00:06:52.920 --> 00:06:56.000]  使人卑微也使人高貴
[00:06:56.000 --> 00:06:59.060]  他從灰塵裡抬舉貧寒人
[00:06:59.060 --> 00:07:02.120]  從粉堆中提拔窮乏人
[00:07:02.120 --> 00:07:04.180]  使他們與王子同坐
[00:07:04.180 --> 00:07:06.480]  得著榮耀的座位
[00:07:06.480 --> 00:07:08.780]  地的處子屬於耶和華
[00:07:08.780 --> 00:07:11.600]  他將世界納在其上
[00:07:11.600 --> 00:07:13.900]  他必保護聖民的腳步
[00:07:13.900 --> 00:07:16.460]  使惡人在黑暗中寂然不動
[00:07:16.460 --> 00:07:19.800]  人都不能靠力量得救
[00:07:19.800 --> 00:07:21.080]  與耶和華爭競的
[00:07:21.080 --> 00:07:22.600]  必被打碎
[00:07:22.600 --> 00:07:25.420]  耶和華必從天上以雷攻擊他
[00:07:25.420 --> 00:07:27.480]  必審判地極的人
[00:07:27.480 --> 00:07:30.300]  將力量賜予所納的王
[00:07:30.300 --> 00:07:33.100]  高舉受高者的國
[00:07:33.100 --> 00:07:37.460]  這是一個作為母親的哈拿
[00:07:37.460 --> 00:07:42.320]  她在禱告裡表示對上帝的那種認識
[00:07:42.320 --> 00:07:43.880]  經歷一些艱難
[00:07:43.880 --> 00:07:45.900]  經歷一些等候之後
[00:07:45.900 --> 00:07:49.240]  我相信上帝的回應是幫助我們
[00:07:49.240 --> 00:07:51.800]  又或者是讓我們去知道
[00:07:51.800 --> 00:07:55.900]  上帝祂的心意或者祂的慈愛
[00:07:55.900 --> 00:07:57.700]  這一段的禱文
[00:07:57.700 --> 00:08:00.500]  在很多學者裡面他們認為
[00:08:00.500 --> 00:08:03.840]  就是舊約裡面的專主頌
[00:08:03.840 --> 00:08:05.880]  我們記得在新約裡面
[00:08:05.880 --> 00:08:08.960]  瑪利亞被聖靈來感動
[00:08:08.960 --> 00:08:12.280]  她知道上帝在生命裡面的作為的時候
[00:08:12.280 --> 00:08:14.580]  她唱出了這個專主頌
[00:08:14.580 --> 00:08:16.900]  我心專主為大
[00:08:16.900 --> 00:08:20.480]  我靈以我救主為樂
[00:08:20.480 --> 00:08:24.820]  我想唯有我們在神面前謙卑下來
[00:08:24.820 --> 00:08:30.960]  我們才真真正正能夠尊我們的神為大為重
[00:08:30.960 --> 00:08:33.260]  今天對我們來說在這個世界
[00:08:33.260 --> 00:08:35.820]  實在太多的事情去影響著
[00:08:35.820 --> 00:08:39.420]  特別是我們個人的自我的膨脹
[00:08:39.420 --> 00:08:43.000]  我相信我們都體會
[00:08:43.000 --> 00:08:45.040]  特別是在小朋友
[00:08:45.040 --> 00:08:48.620]  很容易在他們生命裡面看到這種自我
[00:08:48.620 --> 00:08:51.440]  在這個世界裡面的那種擴張
[00:08:51.440 --> 00:08:53.740]  特別是我經常說
[00:08:53.740 --> 00:08:56.300]  四五歲的小朋友和他出街的時候
[00:08:56.300 --> 00:08:58.600]  你看到他的自我
[00:08:58.600 --> 00:09:00.660]  過馬路的時候他怎樣?
[00:09:00.660 --> 00:09:02.960]  通常都甩掉你的手
[00:09:02.960 --> 00:09:04.760]  因為覺得他長大了
[00:09:04.760 --> 00:09:06.280]  在學習的過程裡面
[00:09:06.280 --> 00:09:09.620]  他覺得他可以做成年人都做的事情
[00:09:09.620 --> 00:09:11.400]  他去模仿
[00:09:11.400 --> 00:09:16.520]  於是他就會自己來決定怎樣去做
[00:09:16.520 --> 00:09:18.060]  今天對我們來說
[00:09:18.060 --> 00:09:20.620]  衝擊的確很大
[00:09:20.620 --> 00:09:24.980]  這也影響著我們對上帝那份回應
[00:09:24.980 --> 00:09:27.020]  在這個禱文裡面
[00:09:27.020 --> 00:09:29.580]  我們可以看第一第二節是說
[00:09:29.580 --> 00:09:33.160]  哈拿他經歷了上帝的恩典之後
[00:09:33.160 --> 00:09:36.500]  他來去感恩來去讚頌
[00:09:36.500 --> 00:09:38.800]  他說我的心因爺和華快樂
[00:09:38.800 --> 00:09:40.580]  我的國因爺和華高舉
[00:09:40.580 --> 00:09:42.380]  我的口向酬狄張開
[00:09:42.380 --> 00:09:45.460]  因爺和華的救恩寬恩
[00:09:45.460 --> 00:09:47.240]  全部都是因為神
[00:09:47.240 --> 00:09:48.780]  不是因為人做什麼
[00:09:48.780 --> 00:09:51.860]  因為發生什麼事是因為神的緣故
[00:09:51.860 --> 00:09:53.900]  神垂聽他的禱告
[00:09:53.900 --> 00:09:59.280]  神應允向他來回應
[00:09:59.280 --> 00:10:00.820]  心裡面的快樂
[00:10:00.820 --> 00:10:02.860]  是能夠湧現的
[00:10:02.860 --> 00:10:04.660]  國因爺和華高舉
[00:10:04.660 --> 00:10:08.740]  國在舊約裡面很多時候代表著力量能力
[00:10:08.740 --> 00:10:11.300]  我們的力量我們的能力從哪裡來?
[00:10:11.300 --> 00:10:12.580]  從神而來
[00:10:12.580 --> 00:10:15.660]  要不然因為上帝的緣故靠我們自己的能力其實
[00:10:15.660 --> 00:10:17.700]  我們很快就會發覺
[00:10:17.700 --> 00:10:19.740]  我們是無能為力的
[00:10:19.740 --> 00:10:21.800]  特別是在現在的生活
[00:10:21.800 --> 00:10:24.100]  在很多的需要上面
[00:10:24.100 --> 00:10:27.180]  如果只是用我們在肉身裡面
[00:10:27.180 --> 00:10:29.480]  我們的努力我們的能力
[00:10:29.480 --> 00:10:31.020]  其實真的很有限
[00:10:31.020 --> 00:10:32.800]  要不然上帝的恩典
[00:10:32.800 --> 00:10:34.080]  我們今天
[00:10:34.080 --> 00:10:38.440]  可能面對的是一個更加艱難的局面
[00:10:38.440 --> 00:10:40.740]  他的口向酬狄張開
[00:10:40.740 --> 00:10:42.780]  因爺和華的救恩寬恩
[00:10:42.780 --> 00:10:45.600]  因為經歷上帝的同座
[00:10:45.600 --> 00:10:50.200]  所以第一第二節是在表達哈拿經歷了上帝的恩典
[00:10:50.200 --> 00:10:51.740]  他去感謝讚美
[00:10:51.740 --> 00:10:55.840]  然後第三節是一個警告一個提醒
[00:10:55.840 --> 00:10:58.160]  人不要誇口講驕傲的話
[00:10:58.160 --> 00:11:00.200]  也不要出狂妄的言語
[00:11:00.200 --> 00:11:02.240]  因為爺和華是大有智慧的
[00:11:02.240 --> 00:11:04.800]  人的行為被他衡量
[00:11:04.800 --> 00:11:06.840]  可能我們就這樣看這個圖文
[00:11:06.840 --> 00:11:10.940]  不是很了解哈拿為什麼會這樣表達
[00:11:10.940 --> 00:11:13.500]  或者他經歷過什麼
[00:11:13.500 --> 00:11:16.060]  待會我們回到第一章
[00:11:16.060 --> 00:11:18.360]  我們了解那件事的時候
[00:11:18.360 --> 00:11:19.900]  我們就知道
[00:11:19.900 --> 00:11:22.720]  原來哈拿所經歷的是讓他
[00:11:22.720 --> 00:11:25.800]  體會到上帝那種快慰
[00:11:25.800 --> 00:11:28.360]  那種恩典帶來的寬恩
[00:11:28.360 --> 00:11:30.660]  也同時因為神的緣故
[00:11:30.660 --> 00:11:33.480]  他可以面對酬狄
[00:11:33.480 --> 00:11:36.800]  但他提醒人不要誇口
[00:11:36.800 --> 00:11:40.640]  其實人有什麼可以誇呢?
[00:11:40.640 --> 00:11:43.460]  我們只不過在這個地上幾十年
[00:11:43.460 --> 00:11:47.300]  我們可以做的很有限
[00:11:47.300 --> 00:11:49.080]  我們可以做些什麼呢?
[00:11:49.080 --> 00:11:51.400]  如果不是因為上帝的緣故
[00:11:51.400 --> 00:11:55.740]  我想我們連我們每天的生活都相當艱難
[00:11:55.740 --> 00:11:59.320]  因為我們面對實在很多的衝擊很多的挑戰
[00:11:59.320 --> 00:12:01.880]  做父母的記掛兒女
[00:12:01.880 --> 00:12:05.220]  做長輩的擔心你們的年輕人
[00:12:05.220 --> 00:12:08.540]  在這個世界裏面很多的事情
[00:12:08.540 --> 00:12:09.820]  每一天發生的事情
[00:12:09.820 --> 00:12:12.900]  都是令我們心裏面受煩
[00:12:12.900 --> 00:12:13.920]  美國
[00:12:13.920 --> 00:12:16.740]  剛剛通過了同性婚姻
[00:12:16.740 --> 00:12:19.560]  我想帶來的又是一段的衝擊
[00:12:19.560 --> 00:12:20.840]  一段的掙扎
[00:12:20.840 --> 00:12:22.020]  如果不是上帝的恩典
[00:12:22.020 --> 00:12:25.180]  我們真的覺得地上的日子一天都多的
[00:12:25.180 --> 00:12:26.720]  但因為上帝的緣故
[00:12:26.720 --> 00:12:30.040]  我們知道每一天我們都有我們的責任
[00:12:30.040 --> 00:12:32.860]  每一天上帝的恩典都是足夠的
[00:12:32.860 --> 00:12:34.660]  然後在第四節八節裏面
[00:12:34.660 --> 00:12:36.960]  講了很多生活上的對比
[00:12:36.960 --> 00:12:40.020]  包括貧窮與富足
[00:12:40.020 --> 00:12:42.080]  生與死
[00:12:42.080 --> 00:12:46.440]  其實我想在生活上很多時候我們都會這樣去看
[00:12:46.440 --> 00:12:48.400]  如果不是因為上帝的恩典的時候
[00:12:48.400 --> 00:12:50.280]  我們經常都會比較
[00:12:50.280 --> 00:12:53.860]  為什麼?為什麼?為什麼?
[00:12:53.860 --> 00:12:55.140]  如果你問我
[00:12:55.140 --> 00:12:56.160]  可能我就會問
[00:12:56.160 --> 00:12:58.980]  上帝為什麼你比我這麼矮呢?
[00:12:58.980 --> 00:13:00.520]  上帝你比我矮都不要緊了
[00:13:00.520 --> 00:13:03.080]  你又比我肥呢?
[00:13:03.080 --> 00:13:05.380]  你比我矮肥都不要緊了
[00:13:05.380 --> 00:13:07.160]  你比我蠢呢?
[00:13:07.160 --> 00:13:08.700]  當你比較的時候
[00:13:08.700 --> 00:13:11.000]  你通常都會覺得別人是好一點的
[00:13:11.000 --> 00:13:12.800]  你才會比較的
[00:13:12.800 --> 00:13:15.620]  如果你比別人好,你不會比較的
[00:13:15.620 --> 00:13:18.180]  為什麼要比較呢?我比你好,是不是?
[00:13:18.180 --> 00:13:19.460]  所以其實生活裏面
[00:13:19.460 --> 00:13:21.260]  很多時候我們就在這些掙扎
[00:13:21.260 --> 00:13:23.300]  在這些困難裏面
[00:13:23.300 --> 00:13:26.880]  但是第四至八節裏面最主要講到什麼呢?
[00:13:26.880 --> 00:13:29.440]  主權在神的手裏面
[00:13:29.440 --> 00:13:30.980]  沒得解的
[00:13:30.980 --> 00:13:34.300]  為什麼別人經歷這些呢?
[00:13:34.300 --> 00:13:35.580]  中國人
[00:13:35.580 --> 00:13:37.120]  我們有一句說話
[00:13:37.120 --> 00:13:39.160]  人比人就比死人
[00:13:39.160 --> 00:13:40.960]  通常你當然是比
[00:13:40.960 --> 00:13:42.500]  別人好的
[00:13:42.500 --> 00:13:44.780]  但是別人給你困難的時候
[00:13:44.780 --> 00:13:48.640]  你不會覺得有些什麼的
[00:13:48.640 --> 00:13:51.460]  哈拿經歷了一些的掙扎
[00:13:51.460 --> 00:13:54.520]  以到他能夠體會人生
[00:13:54.520 --> 00:13:55.300]  最終
[00:13:55.300 --> 00:13:56.840]  他很清楚講
[00:13:56.840 --> 00:13:58.620]  主權在神的手裏面
[00:13:58.620 --> 00:14:00.920]  所以第九第十節裏面
[00:14:00.920 --> 00:14:03.240]  他講出一些的預表的說話
[00:14:03.240 --> 00:14:05.540]  就是基督的降臨
[00:14:05.540 --> 00:14:06.300]  所以
[00:14:06.300 --> 00:14:08.100]  很多的學者就會覺得
[00:14:08.100 --> 00:14:11.180]  這個是在舊約裏面的專注中
[00:14:11.180 --> 00:14:11.940]  好了
[00:14:11.940 --> 00:14:15.020]  究竟哈拿發生了什麼事呢?
[00:14:15.020 --> 00:14:16.040]  哈拿
[00:14:16.040 --> 00:14:18.080]  她是舊約裏面
[00:14:18.080 --> 00:14:21.160]  一個很重要的人物的媽媽
[00:14:21.160 --> 00:14:24.220]  就是薩姆爾
[00:14:24.220 --> 00:14:25.760]  聖經裏面告訴我們
[00:14:25.760 --> 00:14:28.580]  她和她的丈夫在一起的時候
[00:14:28.580 --> 00:14:31.900]  她去渴求有自己的兒女
[00:14:31.900 --> 00:14:34.980]  但是很長時間都沒有
[00:14:34.980 --> 00:14:37.020]  她的丈夫是一個很敬畏神的人
[00:14:37.020 --> 00:14:38.560]  按著律法
[00:14:38.560 --> 00:14:40.360]  他定期去到聖殿
[00:14:40.360 --> 00:14:44.180]  來去敬拜和獻祭
[00:14:44.180 --> 00:14:45.980]  當時那個文化背景
[00:14:45.980 --> 00:14:47.780]  也是容若
[00:14:47.780 --> 00:14:51.620]  一個男性有多過一個太太
[00:14:51.620 --> 00:14:52.900]  問題就來了
[00:14:52.900 --> 00:14:56.740]  因為她丈夫的另一個太太有兒女
[00:14:56.740 --> 00:14:57.760]  這個
[00:14:57.760 --> 00:14:59.300]  女士
[00:14:59.300 --> 00:15:03.140]  亦都針對哈拿沒有兒女的緣故
[00:15:03.140 --> 00:15:07.740]  聖經裏面說她用很多的說話來跟她作對
[00:15:07.740 --> 00:15:10.300]  我想這個我們大家都會體會的
[00:15:10.300 --> 00:15:12.860]  今天在現代社會可能我們會覺得
[00:15:12.860 --> 00:15:15.420]  沒有小朋友不是一件很大的事
[00:15:15.420 --> 00:15:19.020]  不過要看你個人的觀念
[00:15:19.020 --> 00:15:20.540]  但是當時來說
[00:15:20.540 --> 00:15:21.820]  沒有她的後裔
[00:15:21.820 --> 00:15:25.420]  其實的而且確在當時來說是一個很大的困難
[00:15:25.420 --> 00:15:27.980]  在民族在家族裏面
[00:15:27.980 --> 00:15:30.800]  帶來很大的壓力
[00:15:30.800 --> 00:15:32.320]  聖經裏面說
[00:15:32.320 --> 00:15:33.860]  她的丈夫
[00:15:33.860 --> 00:15:35.400]  不單只愛神
[00:15:35.400 --> 00:15:37.700]  愛哈拿
[00:15:37.700 --> 00:15:39.760]  每當他們獻祭的時候
[00:15:39.760 --> 00:15:41.540]  他就
[00:15:41.540 --> 00:15:44.880]  分給另一個太太比利娜和她的兒女
[00:15:44.880 --> 00:15:47.180]  是按著應有的份
[00:15:47.180 --> 00:15:48.200]  分給他們
[00:15:48.200 --> 00:15:52.040]  但對哈拿他是雙份的給他
[00:15:52.040 --> 00:15:54.600]  他亦都對哈拿說
[00:15:54.600 --> 00:15:56.400]  你不要這麼不開心啦
[00:15:56.400 --> 00:15:57.680]  有我愛你
[00:15:57.680 --> 00:16:00.240]  不是比有十個兒女愛你
[00:16:00.240 --> 00:16:03.060]  更加好嗎
[00:16:03.060 --> 00:16:06.640]  我想這個丈夫又不是很明白太太那種感受
[00:16:06.640 --> 00:16:11.260]  亦都不了解她那種憂愁
[00:16:11.260 --> 00:16:15.860]  當然我們會覺得有個愛錫你的配偶是非常好的事
[00:16:15.860 --> 00:16:17.900]  但作為一個女士
[00:16:17.900 --> 00:16:20.980]  作為一個太太
[00:16:20.980 --> 00:16:22.000]  她覺得
[00:16:22.000 --> 00:16:24.300]  在她的身份在她的責任裏面
[00:16:24.300 --> 00:16:28.400]  有自己的後裔是非常之重要
[00:16:28.400 --> 00:16:30.960]  所以聖經裏面形容哈拿
[00:16:30.960 --> 00:16:34.280]  在這件事上的不開心是怎樣呢
[00:16:34.280 --> 00:16:35.560]  不吃飯
[00:16:35.560 --> 00:16:36.840]  不說話
[00:16:36.840 --> 00:16:38.640]  在哭
[00:16:38.640 --> 00:16:40.440]  今日來說可能我們會覺得
[00:16:40.440 --> 00:16:42.480]  這個很嚴重因為
[00:16:42.480 --> 00:16:45.300]  抑鬱症的先兆
[00:16:45.300 --> 00:16:49.640]  我不知道大家有沒有試過你不開心到不說話呢
[00:16:49.640 --> 00:16:52.720]  不說話其實很辛苦
[00:16:52.720 --> 00:16:55.020]  不說話是很辛苦的
[00:16:55.020 --> 00:16:57.080]  特別是女士不說話
[00:16:57.080 --> 00:17:01.160]  因為我記得去年有一份報告研究過
[00:17:01.160 --> 00:17:04.500]  女士每天說話的字數
[00:17:04.500 --> 00:17:06.280]  比男士
[00:17:06.280 --> 00:17:08.340]  多很多倍
[00:17:08.340 --> 00:17:13.960]  多多少倍實際數字我不說因為都幾驚人
[00:17:13.960 --> 00:17:18.320]  但基本上在生活上跟人接觸或者生活的環境裏面
[00:17:18.320 --> 00:17:21.900]  不說話你都可以想像是一件幾辛苦的事
[00:17:21.900 --> 00:17:22.920]  是不是
[00:17:22.920 --> 00:17:26.000]  中國人就說有苦自己知
[00:17:26.000 --> 00:17:28.820]  即是說你連那種不開心
[00:17:28.820 --> 00:17:30.600]  或者你的感受
[00:17:30.600 --> 00:17:32.140]  或者你的期盼
[00:17:32.140 --> 00:17:34.700]  你都不再跟別人說的時候有少少
[00:17:34.700 --> 00:17:38.540]  似乎是心死的那種狀態
[00:17:38.540 --> 00:17:40.600]  不吃東西
[00:17:40.600 --> 00:17:41.880]  沒有胃口
[00:17:41.880 --> 00:17:43.660]  心情不好
[00:17:43.660 --> 00:17:45.200]  我經常都說笑
[00:17:45.200 --> 00:17:46.740]  其實呢
[00:17:46.740 --> 00:17:47.760]  人呢
[00:17:47.760 --> 00:17:51.080]  最好不要去生氣
[00:17:51.080 --> 00:17:54.420]  因為你生氣一次會死很多細胞
[00:17:54.420 --> 00:17:55.180]  是不是
[00:17:55.180 --> 00:17:56.460]  生氣一次
[00:17:56.460 --> 00:17:57.480]  很難
[00:17:57.480 --> 00:18:00.820]  才能夠再一次的去復原
[00:18:00.820 --> 00:18:01.840]  好了
[00:18:01.840 --> 00:18:03.120]  還要是痛哭
[00:18:03.120 --> 00:18:04.400]  不開心
[00:18:04.400 --> 00:18:09.520]  我想這種是表示在內心裏面是極度的一個哀傷
[00:18:09.520 --> 00:18:11.820]  一個掙扎
[00:18:11.820 --> 00:18:13.100]  聖經裏面說
[00:18:13.100 --> 00:18:14.640]  她如常的
[00:18:14.640 --> 00:18:17.200]  跟她的丈夫跟她的家人
[00:18:17.200 --> 00:18:18.740]  來到去聖殿
[00:18:18.740 --> 00:18:21.040]  來到去獻祭過節
[00:18:21.040 --> 00:18:23.340]  聖經裏面說當她去聖殿的時候
[00:18:23.340 --> 00:18:24.880]  哈拿心裏面
[00:18:24.880 --> 00:18:26.420]  愁苦
[00:18:26.420 --> 00:18:27.960]  痛痛的哭泣
[00:18:27.960 --> 00:18:32.560]  向耶和華祈禱
[00:18:32.560 --> 00:18:33.580]  對我們來說
[00:18:33.580 --> 00:18:34.860]  可能我們有時候
[00:18:34.860 --> 00:18:40.500]  我不知道你在禱告裏面去期望等候上帝的回應會不會灰心
[00:18:40.500 --> 00:18:44.080]  可能有些情況下你為一些事情祈禱了很久
[00:18:44.080 --> 00:18:45.100]  你會覺得
[00:18:45.100 --> 00:18:47.660]  上帝好像不垂聽
[00:18:47.660 --> 00:18:48.940]  可能
