
[00:00:00.000 --> 00:00:07.740]  我們說天長地久,我相信我們每一個人都很珍惜我們身邊一些很親密的關係
[00:06:28.900 --> 00:06:32.540]  當然是拿額美和路德回到法庭之後
[00:06:32.540 --> 00:06:33.540]  聖經是怎樣說的呢?
[00:06:33.540 --> 00:06:36.380]  第二章第一節一起留心看
[00:06:36.380 --> 00:06:38.300]  我讀給大家聽
[00:06:38.300 --> 00:06:41.140]  拿額美有一個親族叫波阿斯
[00:06:41.140 --> 00:06:42.900]  既有錢又有地位
[00:06:42.900 --> 00:06:45.460]  是他丈夫以利物的親族
[00:06:45.460 --> 00:06:48.460]  有一天路德對拿額美說
[00:06:48.460 --> 00:06:52.740]  讓我到田裏去撿人家掉落的墨水
[00:06:52.740 --> 00:06:56.660]  我一定會遇到一個肯善待我的人
[00:06:56.660 --> 00:06:57.900]  拿額美說
[00:06:57.900 --> 00:06:59.700]  你去吧女兒
[00:06:59.700 --> 00:07:01.660]  於是路德到田裏去
[00:07:01.660 --> 00:07:06.660]  跟在收割工人背後撿掉下的墨水
[00:07:06.660 --> 00:07:09.460]  正巧路德撿墨水的這塊田
[00:07:09.460 --> 00:07:11.060]  是波阿斯的
[00:07:11.060 --> 00:07:14.740]  不久波阿斯從伯利行來
[00:07:14.740 --> 00:07:17.900]  他向收割工人問暗說
[00:07:17.900 --> 00:07:20.380]  上主與你們同在
[00:07:20.380 --> 00:07:21.500]  他們回答
[00:07:21.500 --> 00:07:24.020]  上主祝福給你
[00:07:24.020 --> 00:07:25.820]  波阿斯問領班
[00:07:25.820 --> 00:07:29.820]  那是誰家的女孩子
[00:07:29.820 --> 00:07:32.620]  開始有些浪漫的氣氛出來了
[00:07:32.620 --> 00:07:35.220]  看回聖經
[00:07:35.220 --> 00:07:38.940]  先看路德和拿額美
[00:07:38.940 --> 00:07:40.220]  剛纔我提過
[00:07:40.220 --> 00:07:43.740]  當婆媳離開了摩厄
[00:07:43.740 --> 00:07:47.660]  回到以色列伯利行城的時候
[00:07:47.660 --> 00:07:51.460]  其實他們兩個是一無所有的
[00:07:51.460 --> 00:07:53.460]  但爲什麼還回去呢
[00:07:53.460 --> 00:07:54.460]  聖經沒有詳細說
[00:07:54.460 --> 00:07:55.980]  不過我相信是由於
[00:07:55.980 --> 00:07:57.900]  他們相信神有預備
[00:07:57.900 --> 00:07:59.940]  與其在陌生的地方
[00:07:59.940 --> 00:08:02.700]  不如回到一個我熟悉的環境
[00:08:02.700 --> 00:08:04.580]  就是去老家伯利行
[00:08:04.580 --> 00:08:06.140]  他相信神有預備
[00:08:06.140 --> 00:08:07.380]  雖然心裏很苦
[00:08:07.380 --> 00:08:10.180]  但好過留在那個地方
[00:08:10.180 --> 00:08:11.820]  回到老家
[00:08:11.820 --> 00:08:13.900]  而路德肯跟他們回去
[00:08:13.900 --> 00:08:15.500]  也是因爲他相信
[00:08:15.500 --> 00:08:17.660]  神必定有安排
[00:08:17.660 --> 00:08:18.660]  所以第一樣東西
[00:08:18.660 --> 00:08:20.380]  我相信我們要學習的是什麼呢
[00:08:20.380 --> 00:08:21.540]  當我們看我們人生
[00:08:21.540 --> 00:08:23.340]  看我們信仰的生命的時候
[00:08:23.340 --> 00:08:25.220]  如果我們相信有神
[00:08:25.220 --> 00:08:26.980]  我們要信得過
[00:08:26.980 --> 00:08:31.820]  我們要信賴神在我們的生命當中有安排
[00:08:31.820 --> 00:08:34.460]  在第一章第十六節
[00:08:34.460 --> 00:08:36.060]  當拿額美說
[00:08:36.060 --> 00:08:38.860]  你走吧 別跟我回去
[00:08:38.860 --> 00:08:40.860]  路德就和婆婆說
[00:08:40.860 --> 00:08:42.260]  這部聖經我們看過了
[00:08:42.260 --> 00:08:43.700]  溫習一下
[00:08:43.700 --> 00:08:45.420]  路德對婆婆說
[00:08:45.420 --> 00:08:47.020]  請不要叫我離開你
[00:08:47.020 --> 00:08:48.940]  讓我跟你一起去吧
[00:08:48.940 --> 00:08:50.020]  你到哪裏
[00:08:50.020 --> 00:08:51.100]  我也到哪裏
[00:08:51.100 --> 00:08:52.180]  你住哪裏
[00:08:52.180 --> 00:08:53.460]  我也住哪裏
[00:08:53.460 --> 00:08:55.260]  你的民族就是我的民族
[00:08:55.260 --> 00:08:57.220]  你的上帝就是我的上帝
[00:08:57.220 --> 00:08:58.140]  這部聖經
[00:08:58.140 --> 00:09:00.180]  如果你去婚禮多的話
[00:09:00.180 --> 00:09:02.420]  時不時都會聽到的
[00:09:02.420 --> 00:09:03.780]  特別是開頭那兩句
[00:09:03.780 --> 00:09:04.700]  一聽下去
[00:09:04.700 --> 00:09:06.100]  我們都很感動
[00:09:06.100 --> 00:09:07.500]  結婚的時候交換誓約
[00:09:07.500 --> 00:09:08.940]  然後無論你去哪裏
[00:09:08.940 --> 00:09:09.380]  我去哪裏
[00:09:09.380 --> 00:09:09.980]  你去哪裏
[00:09:09.980 --> 00:09:11.580]  我去哪裏
[00:09:11.580 --> 00:09:13.860]  是不是很溫馨呢
[00:09:13.860 --> 00:09:16.620]  但是如果我們留心去看這部聖經的時候
[00:09:16.620 --> 00:09:18.220]  其實重點不是這兩句
[00:09:18.220 --> 00:09:19.820]  不過婚禮的時候當然是拿那兩句
[00:09:19.820 --> 00:09:22.100]  很棒啊
[00:09:22.100 --> 00:09:24.620]  其實重點是後面那兩句
[00:09:24.620 --> 00:09:26.220]  沒有後面那兩句的時候
[00:09:26.220 --> 00:09:29.340]  前面那兩句說話是沒有了基礎的
[00:09:29.340 --> 00:09:30.860]  後面那兩句是什麼
[00:09:30.860 --> 00:09:33.260]  你的國就是我的國
[00:09:33.260 --> 00:09:34.980]  然後最重要的是
[00:09:34.980 --> 00:09:38.580]  你的神就是我的神
[00:09:38.580 --> 00:09:41.100]  是由於這兩句說話奠定了
[00:09:41.100 --> 00:09:46.580]  我們永遠在一起的基礎
[00:09:46.580 --> 00:09:53.060]  路德他相信婆婆拿娥美所相信的神
[00:09:53.060 --> 00:09:59.540]  他也認同了以色列人的神權管治的婚姻觀
[00:09:59.540 --> 00:10:02.220]  所以他願意去承擔
[00:10:02.220 --> 00:10:04.780]  去照顧婆婆的責任
[00:10:04.780 --> 00:10:05.740]  如果不是這樣的話
[00:10:05.740 --> 00:10:10.060]  他就不會要求婆婆不要逼他離開他
[00:10:10.060 --> 00:10:13.100]  要和他一起生活
[00:10:13.100 --> 00:10:16.460]  由於路德的信心
[00:10:16.460 --> 00:10:21.460]  他知道自己所相信的以色列人的神是可靠的
[00:10:21.460 --> 00:10:24.260]  他相信無論去到哪裏
[00:10:24.260 --> 00:10:28.100]  神必定會安排他前面的道路
[00:10:28.100 --> 00:10:30.260]  所以他就義無反顧
[00:10:30.260 --> 00:10:31.540]  不知道前面是怎樣的
[00:10:31.540 --> 00:10:35.860]  就跟着婆婆走了
[00:10:35.860 --> 00:10:38.780]  事實上在路德的句子裏
[00:10:38.780 --> 00:10:45.420]  我們可以看到神在背後做了很多安排和準備
[00:10:45.420 --> 00:10:51.180]  首先聖經說拿娥美和她的姨父摩合女子路德
[00:10:51.180 --> 00:10:54.740]  從摩合地回到伯利恆
[00:10:54.740 --> 00:10:56.540]  這是一章二十二章所說的
[00:10:56.540 --> 00:10:57.460]  一句話很重要
[00:10:57.460 --> 00:11:01.500]  正是動手割大麥的時候
[00:11:01.500 --> 00:11:03.340]  在這個時機
[00:11:03.340 --> 00:11:04.260]  他們沒有計劃好
[00:11:04.260 --> 00:11:06.540]  不過說走了就走了
[00:11:06.540 --> 00:11:08.380]  回到伯利恆的時候
[00:11:08.380 --> 00:11:09.660]  剛剛聖經說
[00:11:09.660 --> 00:11:12.100]  就是人們要收割大麥的時候
[00:11:12.100 --> 00:11:15.140]  在伯利恆城有很多麥田
[00:11:15.140 --> 00:11:17.380]  通常一年裏有兩次收割的時間
[00:11:17.380 --> 00:11:18.580]  但是他回到去的時候
[00:11:18.580 --> 00:11:22.620]  剛剛就是其中一個收割大麥的時候
[00:11:22.620 --> 00:11:23.700]  剛纔我們也提過
[00:11:23.700 --> 00:11:25.700]  他們兩婆回到去的時候
[00:11:25.700 --> 00:11:28.020]  一無所靠
[00:11:28.020 --> 00:11:31.180]  沒有東西可以依靠
[00:11:31.180 --> 00:11:33.740]  但是竟然遇上了一個
[00:11:33.740 --> 00:11:37.580]  讓他們有謀生機會的時候
[00:11:37.580 --> 00:11:41.420]  原來以色列人在收割的時候
[00:11:41.420 --> 00:11:42.420]  有一個規矩
[00:11:42.420 --> 00:11:44.900]  是一個持位的工作
[00:11:44.900 --> 00:11:46.380]  這個規矩是什麼呢
[00:11:46.380 --> 00:11:49.940]  就是讓那些窮苦、沒得喫的人
[00:11:49.940 --> 00:11:52.420]  可以在收割的人後面
[00:11:52.420 --> 00:11:56.140]  拾取掉到地上的麥水
[00:11:56.140 --> 00:11:57.860]  掉到地上的那些是不能收拾的
[00:11:57.860 --> 00:11:59.380]  這是規矩
[00:11:59.380 --> 00:12:00.820]  一邊割一邊割
[00:12:00.820 --> 00:12:02.060]  就像打菌一樣
[00:12:02.060 --> 00:12:04.340]  但是有些也會掉到地上的
[00:12:04.340 --> 00:12:05.580]  那些零碎掉到地上
[00:12:05.580 --> 00:12:07.180]  有一個規矩就是不能收拾的
[00:12:07.180 --> 00:12:09.620]  甚至他們收割的時候
[00:12:09.620 --> 00:12:11.900]  譬如一個塊田有四方
[00:12:11.900 --> 00:12:13.700]  角落他們是不收割的
[00:12:13.700 --> 00:12:14.980]  用意是什麼呢
[00:12:14.980 --> 00:12:16.980]  讓那些沒錢的貧窮的人
[00:12:16.980 --> 00:12:19.060]  有機會去收割這些麥水
[00:12:19.060 --> 00:12:20.660]  或者這些大麥
[00:12:20.660 --> 00:12:22.900]  就小小的可以拿回家
[00:12:22.900 --> 00:12:25.020]  自己就有食用
[00:12:25.020 --> 00:12:27.420]  可以繼續生活
[00:12:27.420 --> 00:12:29.940]  所以這是一個持位的工作
[00:12:29.940 --> 00:12:32.940]  就是照顧窮人的工作
[00:12:32.940 --> 00:12:35.900]  而路德和拿俄美
[00:12:35.900 --> 00:12:36.940]  回到巴釐陀宗的時候
[00:12:36.940 --> 00:12:37.940]  剛好是這個時間
[00:12:37.940 --> 00:12:40.420]  所以起碼他們有得喫
[00:12:40.420 --> 00:12:42.660]  就不會餓着
[00:12:42.660 --> 00:12:43.740]  不單如此
[00:12:43.740 --> 00:12:45.020]  再看下去的時候
[00:12:45.020 --> 00:12:47.460]  神安排了路德
[00:12:47.460 --> 00:12:50.340]  有機會遇上了他公公
[00:12:50.340 --> 00:12:52.780]  他公公應該是老爺
[00:12:52.780 --> 00:12:57.940]  他老爺是爾利米勒的一個近親
[00:12:57.940 --> 00:12:59.180]  在路德記的時候我們發現
[00:12:59.180 --> 00:13:01.980]  這個近親後來成爲了丈夫
[00:13:01.980 --> 00:13:04.740]  第二章第一節裏說
[00:13:04.740 --> 00:13:05.780]  拿俄美有一個親族
[00:13:05.780 --> 00:13:06.700]  剛纔我們看過
[00:13:06.700 --> 00:13:08.020]  叫做波阿斯
[00:13:08.020 --> 00:13:09.540]  又有錢又有地位
[00:13:09.540 --> 00:13:12.060]  是他丈夫爾利米勒的親族
[00:13:12.060 --> 00:13:12.980]  第三節說
[00:13:12.980 --> 00:13:14.740]  路德去田裏
[00:13:14.740 --> 00:13:16.900]  跟在收割工人背後
[00:13:16.900 --> 00:13:20.180]  撿掉下來的麥水
[00:13:20.180 --> 00:13:22.180]  正巧
[00:13:22.180 --> 00:13:28.940]  路德撿掉的麥水是屬於波阿斯的
[00:13:28.940 --> 00:13:30.100]  無口不成話
[00:13:30.100 --> 00:13:32.380]  一來可以賺錢
[00:13:32.380 --> 00:13:32.980]  第二方面
[00:13:32.980 --> 00:13:35.500]  這麼多的麥田
[00:13:35.500 --> 00:13:36.580]  伯利恆有很多
[00:13:36.580 --> 00:13:40.020]  不止全部都是波阿斯所有的
[00:13:40.020 --> 00:13:42.260]  他不知道這些東西
[00:13:42.260 --> 00:13:48.300]  但路德竟然去到屬於波阿斯的麥田裏
[00:13:48.300 --> 00:13:50.140]  去吸麥水
[00:13:50.140 --> 00:13:57.340]  讓他和他婆婆有機會跟這個近親再次聯繫
[00:13:57.340 --> 00:13:59.420]  這又是另外一個背景
[00:13:59.420 --> 00:14:02.500]  按照以色列人的風俗
[00:14:02.500 --> 00:14:10.020]  兄弟有義務去娶已故弟兄的寡婦做老婆
[00:14:10.020 --> 00:14:10.620]  爲什麼呢
[00:14:10.620 --> 00:14:15.300]  因爲那時候的女士們是不可以自己生活的
[00:14:15.300 --> 00:14:17.180]  一定要靠男人的
[00:14:17.180 --> 00:14:21.060]  沒有男人就沒有可以生活的地方
[00:14:21.060 --> 00:14:23.380]  所以規矩就是
[00:14:23.380 --> 00:14:25.060]  如果哥哥或弟弟死了
[00:14:25.060 --> 00:14:30.580]  你的兄弟有責任娶寡婦爲妻
[00:14:30.580 --> 00:14:32.580]  讓他有人去照顧
[00:14:32.580 --> 00:14:34.020]  如果這個人沒有兄弟
[00:14:34.020 --> 00:14:36.740]  好像南和美兩個兒子都死了
[00:14:36.740 --> 00:14:38.740]  他的近親如果願意的話
[00:14:38.740 --> 00:14:39.620]  不是強迫的
[00:14:39.620 --> 00:14:40.900]  如果願意的話
[00:14:40.900 --> 00:14:43.260]  是可以娶這女子爲妻
[00:14:43.260 --> 00:14:45.820]  可以照顧她生活
[00:14:45.820 --> 00:14:47.220]  不然的話
[00:14:47.220 --> 00:14:51.660]  寡婦可能就會窮苦一生
[00:14:51.660 --> 00:14:56.420]  靠吸麥水或做乞丐過日子
[00:14:56.420 --> 00:14:59.860]  所以連上又有一個關係
[00:14:59.860 --> 00:15:01.740]  聖經又告訴我們
[00:15:01.740 --> 00:15:05.540]  路德正在田間去吸麥水的時候
[00:15:05.540 --> 00:15:08.500]  波阿斯剛剛來到田間視察
[00:15:08.500 --> 00:15:10.540]  第二章第五節講到
[00:15:10.540 --> 00:15:12.060]  這是大地主來的
[00:15:12.060 --> 00:15:13.660]  很多和田
[00:15:13.660 --> 00:15:15.220]  他不是經常出去巡視的
[00:15:15.220 --> 00:15:18.340]  不過當路德在田間吸麥水的時候
[00:15:18.340 --> 00:15:23.660]  波阿斯剛剛來到麥田裏巡視
[00:15:23.660 --> 00:15:24.820]  我相信
[00:15:24.820 --> 00:15:26.660]  憑想象
[00:15:26.660 --> 00:15:27.580]  收割的時候
[00:15:27.580 --> 00:15:29.860]  很多人在田裏
[00:15:29.860 --> 00:15:31.220]  我又相信
[00:15:31.220 --> 00:15:34.180]  不單單隻有路德是窮
[00:15:34.180 --> 00:15:35.940]  也有很多窮人
[00:15:35.940 --> 00:15:37.860]  所以在田間吸麥水的
[00:15:37.860 --> 00:15:40.860]  我相信不止路德一個
[00:15:40.860 --> 00:15:41.860]  大家都忙
[00:15:41.860 --> 00:15:42.860]  有些忙收割
[00:15:42.860 --> 00:15:43.860]  有些忙收割
[00:15:43.860 --> 00:15:48.180]  每個人低頭忙做工
[00:15:48.180 --> 00:15:49.140]  我真的不知道
[00:15:49.140 --> 00:15:54.580]  波阿斯如何碰到路德
[00:15:54.580 --> 00:15:57.100]  你相信這是巧合
[00:15:57.100 --> 00:16:03.380]  還是天父上帝的安排
[00:16:03.380 --> 00:16:04.380]  我看過一個故事
[00:16:04.380 --> 00:16:06.500]  關於林肯總統
[00:16:06.500 --> 00:16:08.140]  當他做總統以前
[00:16:08.140 --> 00:16:09.900]  他是律師出身的
[00:16:09.900 --> 00:16:11.180]  我看過這個故事
[00:16:11.180 --> 00:16:14.540]  就算是律師出身的
[00:16:14.540 --> 00:16:16.060]  林肯總統
[00:16:16.060 --> 00:16:17.380]  如果大家聽過他的故事
[00:16:17.380 --> 00:16:19.220]  有很多故事關於他
[00:16:19.220 --> 00:16:22.980]  他是一個屢敗屢戰的人
[00:16:22.980 --> 00:16:23.900]  他做很多事情
[00:16:23.900 --> 00:16:26.540]  其實一開始的時候都不成功
[00:16:26.540 --> 00:16:27.460]  我看到這個故事
[00:16:27.460 --> 00:16:30.540]  有一次他和他的拍檔Barry
[00:16:30.540 --> 00:16:32.980]  站在一個士多的門口
[00:16:32.980 --> 00:16:34.820]  開頭是做生意的
[00:16:34.820 --> 00:16:37.060]  兩個拍檔站在那裏
[00:16:37.060 --> 00:16:39.540]  看着街上聊天
[00:16:39.540 --> 00:16:42.900]  我們還能撐多久呢
[00:16:42.900 --> 00:16:44.380]  不行了
[00:16:44.380 --> 00:16:47.060]  什麼時候要倒閉呢
[00:16:47.060 --> 00:16:49.220]  當時的林肯總統說
[00:16:49.220 --> 00:16:52.100]  如果我能夠喜歡做自己的事
[00:16:52.100 --> 00:16:55.180]  我就會賣掉這個生意
[00:16:55.180 --> 00:16:57.140]  把賣掉的生意的錢
[00:16:57.140 --> 00:16:58.980]  還清所有債務之後
[00:16:58.980 --> 00:17:01.460]  如果我能夠剩下一些錢
[00:17:01.460 --> 00:17:04.180]  我就會去買一本書
[00:17:04.180 --> 00:17:05.020]  這本書叫
[00:17:05.020 --> 00:17:07.540]  Blackstone's Commentary on English Law
[00:17:08.260 --> 00:17:09.340]  法律一定要讀的
[00:17:09.340 --> 00:17:10.900]  是教科書
[00:17:10.900 --> 00:17:11.860]  如果我有錢的話
[00:17:11.860 --> 00:17:13.380]  我就會去買這本書
[00:17:13.380 --> 00:17:14.220]  不過我相信
[00:17:14.220 --> 00:17:15.820]  就算我賣掉這個生意
[00:17:15.820 --> 00:17:16.780]  還清所有債務
[00:17:16.780 --> 00:17:19.820]  我也沒有錢買這本書
[00:17:19.820 --> 00:17:21.020]  兩個人在聊天的時候
[00:17:21.020 --> 00:17:24.340]  忽然間有一個馬車在前面
[00:17:24.340 --> 00:17:25.940]  停在那裏
[00:17:25.940 --> 00:17:26.980]  一個人下來
[00:17:26.980 --> 00:17:27.780]  先生
[00:17:27.780 --> 00:17:31.340]  我有一個很大的木桶
[00:17:31.340 --> 00:17:32.740]  裝滿東西的
[00:17:32.740 --> 00:17:33.620]  我很需要錢
[00:17:33.620 --> 00:17:35.940]  我們預備一家人搬去西岸
[00:17:35.940 --> 00:17:37.660]  你可不可以幫我買這個木桶
[00:17:37.660 --> 00:17:40.140]  50 cents
[00:17:40.140 --> 00:17:42.140]  林肯總統就看着
[00:17:42.140 --> 00:17:44.140]  這個馬車上
[00:17:44.140 --> 00:17:46.140]  有一個女士坐在那裏
[00:17:46.140 --> 00:17:48.060]  應該是太太吧
[00:17:48.060 --> 00:17:49.340]  從她的眼神裏
[00:17:49.340 --> 00:17:50.700]  好像在求她
[00:17:50.700 --> 00:17:52.060]  幫幫忙吧
[00:17:52.060 --> 00:17:54.580]  我們真的沒有錢
[00:17:54.580 --> 00:17:57.420]  林肯總統就有一個很慈悲的心
[00:17:57.420 --> 00:17:58.900]  摸摸她的口袋
[00:17:58.900 --> 00:18:00.540]  剛好有5毛錢
[00:18:00.540 --> 00:18:02.140]  50 cents
[00:18:02.140 --> 00:18:04.940]  按照記載
[00:18:04.940 --> 00:18:07.660]  所有就是5毛錢
[00:18:07.660 --> 00:18:09.100]  我可能用得着
[00:18:09.100 --> 00:18:09.900]  這個大木桶
[00:18:09.900 --> 00:18:10.780]  就給了我吧
