
[00:00:00.000 --> 00:00:02.800]  各位弟兄姊妹、各位朋友,平安
[00:04:01.240 --> 00:04:02.720]  去親近神
[00:04:02.720 --> 00:04:04.320]  去過節期
[00:04:04.320 --> 00:04:06.640]  所以大家很開心的
[00:04:06.640 --> 00:04:08.960]  一早就預備好了
[00:04:08.960 --> 00:04:10.720]  帶好乾糧
[00:04:10.720 --> 00:04:12.720]  因為你走的路程
[00:04:12.720 --> 00:04:14.880]  可能走一天、兩天、三天
[00:04:14.880 --> 00:04:16.880]  或者更長一些也有的
[00:04:16.880 --> 00:04:19.440]  有些就帶著祭物
[00:04:19.440 --> 00:04:22.720]  也有些打算去到聖殿才買祭物
[00:04:22.720 --> 00:04:25.520]  因為第一件事你要去獻祭
[00:04:25.520 --> 00:04:27.520]  要流出寶血
[00:04:27.520 --> 00:04:29.280]  我們就認罪
[00:04:29.280 --> 00:04:31.600]  我們的罪就可以得贖
[00:04:31.600 --> 00:04:35.120]  所以以色列人就上去過節
[00:04:35.120 --> 00:04:37.120]  一家人
[00:04:37.120 --> 00:04:38.120]  起程
[00:04:38.120 --> 00:04:40.120]  那些親戚朋友
[00:04:40.120 --> 00:04:41.320]  大家很熟的
[00:04:41.320 --> 00:04:42.720]  又在路上
[00:04:42.720 --> 00:04:44.000]  所以很熱鬧
[00:04:44.000 --> 00:04:46.320]  我想那些小朋友也很開心的
[00:04:46.320 --> 00:04:49.640]  有的好像去郊外旅行似的
[00:04:49.640 --> 00:04:51.320]  而且是幾天的
[00:04:51.320 --> 00:04:54.200]  上到聖殿又守節
[00:04:54.200 --> 00:04:56.200]  守節完又回家
[00:04:56.200 --> 00:04:59.240]  所以他們每年忙忙碌碌
[00:04:59.240 --> 00:05:02.200]  應付這幾個節期
[00:05:02.200 --> 00:05:05.480]  所以上行之師就是他們
[00:05:05.480 --> 00:05:06.920]  由離開家鄉
[00:05:06.920 --> 00:05:10.440]  一路向耶路撒冷上去的時候
[00:05:10.440 --> 00:05:13.320]  唱的那些歌
[00:05:13.320 --> 00:05:15.800]  128篇
[00:05:15.800 --> 00:05:17.960]  這篇詩不是很長
[00:05:17.960 --> 00:05:19.960]  只有六節
[00:05:19.960 --> 00:05:24.360]  而且有一個標題給他的
[00:05:24.360 --> 00:05:26.360]  和合本的標題是什麼呢?
[00:05:26.360 --> 00:05:28.920]  敬畏耶和華
[00:05:28.920 --> 00:05:31.640]  遵行祈禱的人
[00:05:31.640 --> 00:05:33.640]  是有福的
[00:05:33.640 --> 00:05:38.840]  這篇詩其實是講了幾個福氣的
[00:05:38.840 --> 00:05:43.240]  讓我們一起來打開詩篇128篇
[00:05:43.240 --> 00:05:45.640]  你可以找一部聖經出來
[00:05:45.640 --> 00:05:47.800]  或者你可以用你的手機
[00:05:47.800 --> 00:05:52.760]  我們也可以回到詩篇128篇
[00:05:52.760 --> 00:05:56.440]  128篇第一句就說
[00:05:56.440 --> 00:05:59.800]  凡敬畏耶和華
[00:05:59.800 --> 00:06:03.240]  遵行他道的人
[00:06:03.240 --> 00:06:06.280]  便為有福
[00:06:06.280 --> 00:06:12.040]  第一節一開始就有一個很重要的宣告
[00:06:12.040 --> 00:06:15.880]  凡是聖經裡面出現「凡」字
[00:06:15.880 --> 00:06:18.600]  就是一個最寶貴的英許
[00:06:18.600 --> 00:06:20.600]  什麼叫「凡」呢?
[00:06:20.600 --> 00:06:22.600]  就是To Everyone
[00:06:22.600 --> 00:06:24.600]  向所有的人
[00:06:24.600 --> 00:06:27.240]  發出的一個英許
[00:06:27.240 --> 00:06:29.640]  就是無論你、他
[00:06:29.640 --> 00:06:31.400]  哪個人也好
[00:06:31.400 --> 00:06:39.720]  老臣、張三、二叔公、二叔婆、四嬸
[00:06:39.720 --> 00:06:41.400]  誰都好
[00:06:41.400 --> 00:06:45.240]  只要他敬畏耶和華
[00:06:45.240 --> 00:06:47.640]  遵行神的道
[00:06:47.640 --> 00:06:50.440]  他便為有福
[00:06:50.440 --> 00:06:52.040]  就有福了
[00:06:52.040 --> 00:06:54.040]  凡是這樣的人
[00:06:54.040 --> 00:06:57.240]  他們就有福了
[00:06:57.240 --> 00:07:00.840]  所以如果你想成為一個有福的人
[00:07:00.840 --> 00:07:03.400]  很簡單的
[00:07:03.400 --> 00:07:06.600]  我們每個人都說祝福一下我
[00:07:06.600 --> 00:07:08.840]  特別我們做牧師的
[00:07:08.840 --> 00:07:13.000]  經常被會友捉著去為他祈禱、為他祝福
[00:07:13.000 --> 00:07:16.520]  不知道是不是牧師的祈禱比較好
[00:07:16.520 --> 00:07:18.520]  好像你為他祝福
[00:07:18.520 --> 00:07:21.480]  神就會真的將福氣賜給他
[00:07:21.480 --> 00:07:25.400]  當然我們每個人都可以這樣向神求福
[00:07:25.400 --> 00:07:27.640]  神就將祂的福賜給我們
[00:07:27.640 --> 00:07:29.880]  所以這裡「凡」字真的好
[00:07:29.880 --> 00:07:31.000]  凡是
[00:07:31.000 --> 00:07:35.000]  你第一要敬畏耶和華
[00:07:35.000 --> 00:07:37.400]  Fear God
[00:07:37.400 --> 00:07:40.680]  敬畏就有懼怕
[00:07:40.680 --> 00:07:42.200]  有震驚
[00:07:42.200 --> 00:07:44.200]  一提起神
[00:07:44.200 --> 00:07:47.960]  就有一種心驚膽顫的感覺
[00:07:47.960 --> 00:07:49.880]  有點害怕
[00:07:49.880 --> 00:07:51.080]  為什麼呢?
[00:07:51.080 --> 00:07:54.760]  因為我們的神是全然聖潔的神
[00:07:54.760 --> 00:07:57.160]  聖潔講得很清晰
[00:07:57.160 --> 00:07:59.560]  人非聖潔
[00:07:59.560 --> 00:08:02.200]  就不能見主
[00:08:02.200 --> 00:08:03.400]  如果你不聖潔
[00:08:03.400 --> 00:08:04.840]  你怎麼見神呢?
[00:08:04.840 --> 00:08:06.200]  如果你帶著罪
[00:08:06.200 --> 00:08:08.120]  你怎麼可以親近神呢?
[00:08:08.120 --> 00:08:12.040]  所以你要敬畏祂
[00:08:12.040 --> 00:08:13.720]  害怕祂
[00:08:13.720 --> 00:08:15.720]  Fear God
[00:08:15.720 --> 00:08:17.880]  凡是敬畏耶和華
[00:08:17.880 --> 00:08:19.000]  第二
[00:08:19.000 --> 00:08:21.880]  遵行祂的道
[00:08:21.880 --> 00:08:24.040]  聽祂的道的人
[00:08:24.040 --> 00:08:26.760]  這裡將兩件事連在一起
[00:08:26.760 --> 00:08:28.440]  第一就是敬畏
[00:08:28.440 --> 00:08:31.400]  第二就是遵行
[00:08:31.400 --> 00:08:35.160]  敬畏就是Fear
[00:08:35.160 --> 00:08:38.200]  遵行就是Obedience
[00:08:38.200 --> 00:08:41.800]  將兩件事連結起來
[00:08:41.800 --> 00:08:43.480]  這兩個條件
[00:08:43.480 --> 00:08:46.920]  都是對每個基督徒發出的
[00:08:46.920 --> 00:08:50.520]  我們自己要敬畏神
[00:08:50.520 --> 00:08:53.720]  我們自己要行神的道
[00:08:53.720 --> 00:08:57.800]  敬畏是好像態度內心
[00:08:57.800 --> 00:08:59.240]  行神的道
[00:08:59.240 --> 00:09:01.400]  是外在的行為
[00:09:01.400 --> 00:09:03.560]  所以兩樣都要做到
[00:09:03.560 --> 00:09:06.040]  你的心要敬畏神
[00:09:06.040 --> 00:09:07.000]  親近神
[00:09:07.000 --> 00:09:08.040]  第二
[00:09:08.040 --> 00:09:10.920]  你的行為要顯出
[00:09:10.920 --> 00:09:13.400]  你是一個遵行
[00:09:13.400 --> 00:09:16.280]  去行神的道的人
[00:09:16.280 --> 00:09:18.680]  很多時候我都提醒弟兄姊妹
[00:09:18.680 --> 00:09:20.520]  你信了耶穌很多年
[00:09:20.520 --> 00:09:23.160]  每個星期你都回來做崇拜
[00:09:23.160 --> 00:09:25.240]  現在雖然可能疫情
[00:09:25.240 --> 00:09:26.440]  回不了教會
[00:09:26.440 --> 00:09:28.440]  沒有了那個實體敬拜
[00:09:28.440 --> 00:09:31.240]  但是我們可以在網上敬拜
[00:09:31.240 --> 00:09:33.560]  不能回教會開小組
[00:09:33.560 --> 00:09:36.360]  我們用Zoom來開小組
[00:09:36.360 --> 00:09:39.480]  小組可能以往是十幾人的
[00:09:39.480 --> 00:09:41.400]  有些組有些團契
[00:09:41.400 --> 00:09:42.440]  還多些人
[00:09:42.440 --> 00:09:44.760]  現在就打散它
[00:09:44.760 --> 00:09:47.560]  三個五個就可以Zoom
[00:09:47.560 --> 00:09:49.320]  有些住得近一些的
[00:09:49.320 --> 00:09:51.800]  甚至如果條件合適的
[00:09:51.800 --> 00:09:53.720]  香港最近就規定
[00:09:53.720 --> 00:09:56.760]  外出吃飯不可以超過四個人
[00:09:56.760 --> 00:09:58.840]  四個人去吃飯
[00:09:58.840 --> 00:09:59.480]  見面
[00:09:59.480 --> 00:10:01.320]  喝杯咖啡也好
[00:10:01.320 --> 00:10:02.680]  聊天
[00:10:02.680 --> 00:10:04.360]  彼此祈禱
[00:10:04.360 --> 00:10:05.720]  更加好
[00:10:05.720 --> 00:10:10.040]  餐廳、食肆疏疏落落
[00:10:10.040 --> 00:10:13.560]  一桌與一桌之間相隔很遠
[00:10:13.560 --> 00:10:17.720]  讓我們可以仍然有團契
[00:10:17.720 --> 00:10:18.840]  相交
[00:10:18.840 --> 00:10:20.760]  小組彼此分享
[00:10:20.760 --> 00:10:23.480]  弟兄姊妹互相扶持的生活
[00:10:23.480 --> 00:10:27.480]  所以千萬不要讓疫情影響我們
[00:10:27.480 --> 00:10:29.240]  打沉我們
[00:10:29.240 --> 00:10:32.440]  我們可以有很多靈活的方法
[00:10:32.440 --> 00:10:36.120]  叫神的教會繼續增長
[00:10:36.120 --> 00:10:41.240]  我聽說台灣有一些比較活潑的教會
[00:10:41.240 --> 00:10:43.160]  神祝福的教會
[00:10:43.160 --> 00:10:47.560]  在疫情人數已經不斷增加
[00:10:47.560 --> 00:10:52.920]  教會的小組本來是三百多個小組
[00:10:52.920 --> 00:10:55.240]  牧師就跟他們說
[00:10:55.240 --> 00:10:57.240]  你們要開枝散葉
[00:10:57.240 --> 00:10:59.080]  可以拆細它
[00:10:59.080 --> 00:11:01.240]  一個組本來十二個人
[00:11:01.240 --> 00:11:02.520]  變成三個組
[00:11:02.520 --> 00:11:04.040]  四個四個一組
[00:11:04.040 --> 00:11:06.360]  你再帶一些新人來
[00:11:06.360 --> 00:11:08.920]  於是他們教會由三百多組
[00:11:08.920 --> 00:11:11.160]  現在變成五百多組
[00:11:11.160 --> 00:11:14.280]  雖然每個組的人數是小了
[00:11:14.280 --> 00:11:16.840]  但是就增長了
[00:11:16.840 --> 00:11:19.560]  我心裏面真的充滿了感恩
[00:11:19.560 --> 00:11:25.000]  神的祝福、神的恩典就這樣臨到他們身上
[00:11:25.000 --> 00:11:26.280]  所以各位弟子們
[00:11:26.280 --> 00:11:28.760]  我們的神是一位活的神
[00:11:28.760 --> 00:11:30.760]  是一位工作的神
[00:11:30.760 --> 00:11:32.760]  他在哪一個時代
[00:11:32.760 --> 00:11:34.440]  他在哪一個時刻
[00:11:34.440 --> 00:11:37.160]  好像撒旦有很多的攻擊
[00:11:37.160 --> 00:11:40.360]  這個疫情令世界大不同
[00:11:40.360 --> 00:11:43.480]  但是神要更大的工作
[00:11:43.480 --> 00:11:49.240]  神要更大的在這個時代彰顯祂的作為
[00:11:49.720 --> 00:11:52.920]  所以讓我們記得我們要敬畏神
[00:11:52.920 --> 00:11:56.040]  我們要遵行祂的道
[00:11:56.040 --> 00:11:57.560]  好,第二節
[00:11:57.560 --> 00:12:03.320]  祂說你就要吃你勞碌得來的
[00:12:03.320 --> 00:12:06.920]  你要享福
[00:12:06.920 --> 00:12:10.200]  你就事成順利
[00:12:10.200 --> 00:12:13.880]  這裏出現了兩個「要」字
[00:12:13.880 --> 00:12:20.920]  第一就是你要吃那些勞碌得來的
[00:12:20.920 --> 00:12:23.160]  我想大家都很熟悉的
[00:12:23.160 --> 00:12:24.600]  在創世紀
[00:12:24.600 --> 00:12:26.360]  當神造人
[00:12:26.360 --> 00:12:29.240]  將人放在伊甸園裏面
[00:12:29.240 --> 00:12:34.680]  就叫他管理園中的樹木
[00:12:34.680 --> 00:12:37.240]  管理園中的果子
[00:12:37.240 --> 00:12:43.320]  當然亞當夏娃就可以吃園中樹上的果子
[00:12:43.320 --> 00:12:46.520]  後來由於亞當夏娃犯了罪
[00:12:46.520 --> 00:12:51.160]  神就要趕他們離開伊甸園
[00:12:51.160 --> 00:12:53.960]  於是神就對亞當說
[00:12:53.960 --> 00:12:57.000]  你要汗流浹背
[00:12:57.000 --> 00:12:59.320]  汗流滿面
[00:12:59.320 --> 00:13:03.160]  然後才能夠糊口
[00:13:03.160 --> 00:13:06.680]  人開始要工作
[00:13:06.680 --> 00:13:10.200]  工作到底是不是一個咒咒呢?
[00:13:10.200 --> 00:13:11.480]  不是
[00:13:11.480 --> 00:13:14.040]  工作是一個責任
[00:13:14.040 --> 00:13:15.960]  是一個Duty
[00:13:15.960 --> 00:13:18.680]  神將工作交給我們
[00:13:18.680 --> 00:13:22.440]  所以保羅在他的書信裏面也有講到
[00:13:22.440 --> 00:13:24.040]  你如果不做工
[00:13:24.040 --> 00:13:25.240]  就沒飯吃
[00:13:25.240 --> 00:13:26.280]  這麼簡單
[00:13:26.280 --> 00:13:27.480]  你不做事
[00:13:27.480 --> 00:13:28.920]  就沒飯吃
[00:13:28.920 --> 00:13:31.960]  沒得賺取你的收入
[00:13:31.960 --> 00:13:34.760]  所以我們吃勞碌得來的
[00:13:34.760 --> 00:13:37.880]  我們今天能夠有能力去工作
[00:13:37.880 --> 00:13:40.680]  我們有智力可以去找工作
[00:13:40.680 --> 00:13:44.440]  這一切都是神給我們的恩典
[00:13:44.440 --> 00:13:47.400]  當你負上代價的時候
[00:13:47.400 --> 00:13:51.560]  說工人得工價是應當的
[00:13:51.560 --> 00:13:53.880]  那些無良的僱主
[00:13:53.880 --> 00:13:55.880]  剝削員工
[00:13:55.880 --> 00:13:58.440]  不是給應得的酬勞
[00:13:58.440 --> 00:14:01.000]  那些是神所憎惡的
[00:14:01.000 --> 00:14:05.000]  所以我們一定要做一個好的老闆
[00:14:05.000 --> 00:14:07.000]  做一個好的員工
[00:14:07.000 --> 00:14:09.240]  盡力去做工
[00:14:09.240 --> 00:14:11.320]  吃勞碌得來的
[00:14:11.320 --> 00:14:14.200]  然後事情順利
[00:14:14.200 --> 00:14:16.520]  你就可以享福
[00:14:16.520 --> 00:14:20.920]  這是詩篇第128篇
[00:14:20.920 --> 00:14:23.960]  談論到家庭
[00:14:23.960 --> 00:14:25.880]  談論到工作
[00:14:25.880 --> 00:14:28.920]  談論到我們有作息的時間
[00:14:28.920 --> 00:14:30.920]  有勞碌的時間
[00:14:30.920 --> 00:14:33.080]  也有事情順利
[00:14:33.080 --> 00:14:35.720]  去享福的時間
[00:14:35.720 --> 00:14:37.720]  好,然後第三節
[00:14:37.720 --> 00:14:40.840]  開始描寫家庭的生活
[00:14:40.840 --> 00:14:44.120]  三、四節都是描寫家庭的
[00:14:44.120 --> 00:14:49.560]  那裡說你的妻子在你的內室
[00:14:49.560 --> 00:14:56.360]  她是很像多結果子的葡萄樹
[00:14:56.360 --> 00:14:59.960]  這裡我們需要思想一下
[00:14:59.960 --> 00:15:05.240]  妻子在你的內室裡面
[00:15:05.240 --> 00:15:08.760]  內室可以說是Inner Room
[00:15:08.760 --> 00:15:12.520]  一個最裡面的房間
[00:15:12.520 --> 00:15:17.080]  因為你很愛你的妻子
[00:15:17.080 --> 00:15:19.480]  所以你跟她結合
[00:15:19.480 --> 00:15:23.080]  當初你選擇一下哪個女孩適合
[00:15:23.080 --> 00:15:24.680]  就要追她
[00:15:24.680 --> 00:15:27.640]  相信大家都有很多的情史
[00:15:27.640 --> 00:15:29.800]  結果你追到了
[00:15:29.800 --> 00:15:32.920]  那個女孩都看得上你了
[00:15:32.920 --> 00:15:34.680]  於是開始拍拖
[00:15:34.680 --> 00:15:38.040]  拍拖就說不如你嫁給我
[00:15:38.040 --> 00:15:41.880]  現在很多人很流行很浪漫的求婚
[00:15:41.880 --> 00:15:46.440]  在沙灘上寫字
[00:15:46.440 --> 00:15:49.720]  又要去燭光晚餐
[00:15:49.720 --> 00:15:53.000]  對著星月盟誓
[00:15:53.000 --> 00:15:57.400]  跪下買一束很大的花
[00:15:57.400 --> 00:15:59.720]  我們教會也有一個男孩
[00:15:59.720 --> 00:16:03.800]  買了99枝玫瑰送給他的女朋友
[00:16:03.800 --> 00:16:05.480]  向她求婚
[00:16:05.480 --> 00:16:09.400]  所以有些追求很浪漫的
[00:16:09.400 --> 00:16:13.480]  你的妻子在你的內室
[00:16:13.480 --> 00:16:15.240]  你很珍貴
[00:16:15.240 --> 00:16:17.560]  你很寶貴這段婚姻
[00:16:17.560 --> 00:16:20.600]  然後她要像什麼呢?
[00:16:20.600 --> 00:16:23.000]  這裡有些人就很害怕
[00:16:23.000 --> 00:16:27.880]  好像多結果子的葡萄樹
[00:16:27.880 --> 00:16:33.240]  大家都知道葡萄樹是一吋一吋的
[00:16:33.240 --> 00:16:36.440]  一吋裡面已經很多了
[00:16:36.440 --> 00:16:40.360]  有時候超市的葡萄籽大減價
[00:16:40.360 --> 00:16:41.560]  很便宜
[00:16:41.560 --> 00:16:44.040]  一袋一袋的賣
[00:16:44.040 --> 00:16:48.600]  一袋裡面就大抽一大抽
[00:16:48.600 --> 00:16:50.840]  所以真的很害怕
[00:16:50.840 --> 00:16:55.320]  原來你的妻子好像多結果子的葡萄樹
[00:16:55.320 --> 00:16:59.080]  就是說她生養更多
[00:16:59.080 --> 00:17:01.640]  這裡大家一定要明白
[00:17:01.640 --> 00:17:05.160]  在猶太人的觀念裡面
[00:17:05.160 --> 00:17:10.600]  子女就是神的祝福
[00:17:10.600 --> 00:17:12.680]  如果神祝福你
[00:17:12.680 --> 00:17:15.080]  那你就有子女了
[00:17:15.080 --> 00:17:19.240]  越多代表神的祝福越大
[00:17:19.240 --> 00:17:21.720]  如果你只有一兩個子女
[00:17:21.720 --> 00:17:25.080]  他們就「什麼這麼少?」
[00:17:25.080 --> 00:17:26.680]  「什麼只有一兩個?」
[00:17:26.680 --> 00:17:27.720]  「不是啊」
[00:17:27.720 --> 00:17:29.960]  「每個都三個、四個、五個」
[00:17:29.960 --> 00:17:32.120]  「不是啊 有些六個、七個、八個」
[00:17:32.120 --> 00:17:35.080]  「有些不是啊 十個、十一個、十二個」
[00:17:35.080 --> 00:17:37.320]  你記不記得雅各
[00:17:37.320 --> 00:17:38.920]  他有多少個子女?
[00:17:38.920 --> 00:17:42.040]  起碼十二個以上
[00:17:42.040 --> 00:17:45.960]  所以有十二個支派
[00:17:45.960 --> 00:17:48.920]  當然雅各就偏心
[00:17:48.920 --> 00:17:51.640]  最疼惜的就是約瑟
[00:17:51.640 --> 00:17:53.480]  所以我們做父母
[00:17:53.480 --> 00:17:58.280]  千萬不要寵愛一些
[00:17:58.280 --> 00:18:00.840]  就不寵愛一些
[00:18:00.840 --> 00:18:05.560]  結果很多時候就引起家庭的問題
[00:18:05.560 --> 00:18:09.160]  但這就證明當時的猶太人
[00:18:09.160 --> 00:18:11.720]  很喜歡子女的
[00:18:11.720 --> 00:18:15.480]  一開飯整張桌子
[00:18:15.480 --> 00:18:19.320]  很多人住在房子裡面
[00:18:19.320 --> 00:18:21.720]  這才叫熱鬧
[00:18:21.720 --> 00:18:24.040]  這才叫開心
[00:18:24.040 --> 00:18:26.920]  這有點像中國人
[00:18:26.920 --> 00:18:33.320]  中國人說整個家族住在一起
[00:18:33.320 --> 00:18:35.160]  隔壁就是二叔
[00:18:35.160 --> 00:18:36.760]  三叔在那邊
[00:18:36.760 --> 00:18:38.600]  四叔又在哪裡
[00:18:38.600 --> 00:18:40.760]  子女大家玩在一起
[00:18:40.760 --> 00:18:43.320]  全部是堂兄弟姐妹
[00:18:43.320 --> 00:18:47.640]  表姐、表哥、表弟
[00:18:47.640 --> 00:18:50.600]  大家很多全部是親戚
[00:18:50.600 --> 00:18:54.120]  特別那些叫做圍村
[00:18:54.120 --> 00:18:57.880]  或者現在很流行古蹟
[00:18:57.880 --> 00:19:04.680]  特別在福建有很多圓形的大宅
[00:19:04.680 --> 00:19:06.600]  圓的一座樓
[00:19:06.600 --> 00:19:11.080]  譬如姓鄧的、姓陳的家族
[00:19:11.080 --> 00:19:13.000]  都住在那裡
[00:19:13.000 --> 00:19:17.960]  於是就代表大家很多親屬的關係
[00:19:17.960 --> 00:19:21.160]  這就是家族的情
[00:19:21.160 --> 00:19:23.160]  家族的喜樂
[00:19:23.160 --> 00:19:26.760]  所以神是願意祝福家庭的
[00:19:26.760 --> 00:19:29.160]  你的妻子在你的內室
[00:19:29.160 --> 00:19:34.040]  好像多結果子的葡萄樹
[00:19:34.040 --> 00:19:37.880]  又像橄欖栽子
[00:19:37.880 --> 00:19:43.880]  因為你的子女圍繞你的桌子
[00:19:43.880 --> 00:19:47.000]  中國人吃飯有個好處
[00:19:47.000 --> 00:19:49.000]  圓桌子
[00:19:49.000 --> 00:19:51.000]  一張大圓桌子
[00:19:51.000 --> 00:19:53.480]  起碼可以坐12人
[00:19:53.480 --> 00:19:57.880]  有些再大的坐16人都可以
[00:19:57.880 --> 00:20:02.120]  我記得有一次我去參加一個婚禮
[00:20:02.120 --> 00:20:04.680]  大家知道有主家席
[00:20:04.680 --> 00:20:07.560]  他的主家席厲害了
[00:20:07.560 --> 00:20:10.520]  特意做了張大桌子
[00:20:10.520 --> 00:20:12.680]  坐了20多人
[00:20:12.680 --> 00:20:15.080]  圓桌子20多人
[00:20:15.080 --> 00:20:18.040]  我真的大開眼界
[00:20:18.040 --> 00:20:21.560]  一張大圓桌子20多人坐
[00:20:21.560 --> 00:20:25.720]  當然我和對面那個離很遠
[00:20:25.720 --> 00:20:28.680]  我們坐在一起
[00:20:28.680 --> 00:20:30.680]  雖然我不是很看到他的樣子
[00:20:30.680 --> 00:20:32.920]  你知道我心近視
[00:20:32.920 --> 00:20:36.360]  也不知道他貴姓名
[00:20:36.360 --> 00:20:39.640]  總之大家知道這些都是VIP
[00:20:39.640 --> 00:20:41.960]  才有資格坐主家席
[00:20:41.960 --> 00:20:46.520]  所以是一個很特別的感覺
[00:20:46.520 --> 00:20:48.520]  你知不知道在家開飯
