
[00:00:00.000 --> 00:00:01.600]  那今天是福音主日
[00:02:34.740 --> 00:02:36.740]  神的靈成為一個肉身
[00:02:36.740 --> 00:02:40.140]  我們就稱他為主耶穌基督
[00:02:40.140 --> 00:02:42.340]  這個就是神的獨生子
[00:02:42.340 --> 00:02:44.440]  賜給我們
[00:02:44.440 --> 00:02:47.340]  這個賜字聽起來好像很開心
[00:02:47.340 --> 00:02:49.540]  好像一份禮物送給我們一樣
[00:02:49.540 --> 00:02:51.940]  但實質上這個賜字
[00:02:51.940 --> 00:02:54.240]  它是包含了死亡的意思
[00:02:54.240 --> 00:02:56.440]  它不只是送兒子給我們
[00:02:56.440 --> 00:02:59.640]  是讓他的兒子為了我們的罪的緣故
[00:02:59.640 --> 00:03:01.840]  去流血去死
[00:03:01.840 --> 00:03:04.640]  是很痛苦的經歷,對不對?
[00:03:04.640 --> 00:03:06.940]  而罪,我們說到罪
[00:03:06.940 --> 00:03:08.640]  就不是說罪惡
[00:03:08.640 --> 00:03:11.040]  不是打姦、劫舍
[00:03:11.040 --> 00:03:12.740]  罪就是說到什麼?
[00:03:12.740 --> 00:03:16.940]  說到貪心、自私、憎恨
[00:03:16.940 --> 00:03:22.040]  說到這些的時候,其實我自己每一天都是不停犯的罪
[00:03:22.040 --> 00:03:26.040]  所以沒有人可以倖免我們所有人都是罪人
[00:03:26.040 --> 00:03:29.040]  有沒有人是完全不自私的?
[00:03:29.040 --> 00:03:32.440]  我們每個人都會有自私和貪心的時間
[00:03:32.440 --> 00:03:35.040]  所以如果我們說這樣都是罪的時候
[00:03:35.040 --> 00:03:38.340]  沒辦法,我們唯有靠主耶穌一個無罪的身體
[00:03:38.340 --> 00:03:41.240]  去為我們獻上才可以解決罪的問題
[00:03:41.240 --> 00:03:43.240]  叫一切相信祂的
[00:03:43.240 --> 00:03:47.640]  這個「信」字不是說只相信神存在這麼簡單
[00:03:47.640 --> 00:03:51.240]  這個「信」字原來在原文是一個不停發生
[00:03:51.240 --> 00:03:54.340]  持續發生的這樣的一個狀態
[00:03:54.340 --> 00:03:56.240]  我們不只是要信有神
[00:03:56.240 --> 00:04:01.440]  我們是要不停持續地去相信、去信靠
[00:04:01.440 --> 00:04:04.640]  而這些人就不至滅亡了
[00:04:04.640 --> 00:04:07.440]  勝過死亡,反得永生
[00:04:07.440 --> 00:04:09.540]  真的很喜歡上個星期的《Pastor Gideon》
[00:04:09.540 --> 00:04:11.240]  我聽了你那篇講章
[00:04:11.240 --> 00:04:15.440]  這個說法我真的覺得很對
[00:04:15.440 --> 00:04:18.940]  我們信主的人不是一次得救永遠得救
[00:04:18.940 --> 00:04:22.540]  而是一旦得救,我們是不斷得救
[00:04:22.540 --> 00:04:26.840]  為什麼?因為我們要持續不斷地去尋求神的同時
[00:04:26.840 --> 00:04:30.240]  神也是持續不斷地去尋求我們
[00:04:30.240 --> 00:04:33.940]  我們就不停有這個繼續發生的關係
[00:04:33.940 --> 00:04:35.440]  越來越親密的時候
[00:04:35.440 --> 00:04:38.740]  我們就知道我們得救是有確據的
[00:04:38.740 --> 00:04:40.740]  是有真有實的,是不是?
[00:04:40.740 --> 00:04:42.540]  我們繼續來看看
[00:04:42.540 --> 00:04:45.840]  究竟基督信仰是不是阿Q精神呢?
[00:04:45.840 --> 00:04:47.240]  是不是我們自己騙自己呢?
[00:04:47.240 --> 00:04:49.340]  大家都說我們死去天堂、死去天堂
[00:04:49.340 --> 00:04:51.040]  是不是就是這樣呢?
[00:04:51.040 --> 00:04:54.240]  今天在希伯來書
[00:04:54.240 --> 00:04:56.740]  其實裡面是有很多人證、物證
[00:04:56.740 --> 00:05:00.040]  是可以幫助我們不單止認識主耶穌基督
[00:05:00.040 --> 00:05:02.140]  還可以幫助我們的信仰
[00:05:02.140 --> 00:05:04.240]  是有根有據,好不好?
[00:05:04.240 --> 00:05:05.440]  這裡這樣說
[00:05:05.440 --> 00:05:06.940]  希伯來書十一章一節說
[00:05:06.940 --> 00:05:09.940]  「信是所望之事的實底」
[00:05:09.940 --> 00:05:12.440]  「是未見之事的確據」
[00:05:12.440 --> 00:05:14.740]  這樣聽起來好像很圓
[00:05:14.740 --> 00:05:16.340]  什麼叫做「實底」呢?
[00:05:16.340 --> 00:05:20.240]  原來「實底」的意思是現實的意思
[00:05:20.240 --> 00:05:22.540]  是真正會發生的
[00:05:22.540 --> 00:05:27.440]  是有根據的
[00:05:27.440 --> 00:05:30.640]  而英文就翻譯成「reality」,是不是?
[00:05:30.640 --> 00:05:34.040]  原來信心是一個「reality」
[00:05:34.040 --> 00:05:37.340]  「reality」就令我想起「reality」
[00:05:37.340 --> 00:05:43.140]  「reality」呢,因為最近我和我先生很感謝主
[00:05:43.140 --> 00:05:48.740]  我們參加了加州的首期資助計劃
[00:05:48.740 --> 00:05:51.940]  我們真的抽中了
[00:05:51.940 --> 00:05:54.040]  六月底我們真的抽中了
[00:05:54.040 --> 00:05:57.140]  如果順利的話,明天就可以拿到鑰匙了
[00:05:57.140 --> 00:06:00.540]  這個就是一個「reality」,是一個實業
[00:06:00.540 --> 00:06:03.440]  不是那些「virtual office」
[00:06:03.440 --> 00:06:06.240]  或者網上虛擬貨幣,不是虛擬的
[00:06:06.240 --> 00:06:07.940]  是真的一個「實業」
[00:06:07.940 --> 00:06:09.540]  真的感謝主了
[00:06:09.540 --> 00:06:12.240]  還有「是未見之事的確據」
[00:06:12.240 --> 00:06:14.140]  何謂「確據」呢?
[00:06:14.140 --> 00:06:18.540]  原來「確據」的意思是證據的
[00:06:18.540 --> 00:06:21.340]  可以證明的,是不是?
[00:06:21.340 --> 00:06:25.140]  可以去證明,是一個客觀的證明
[00:06:25.140 --> 00:06:26.640]  很多時候大家覺得
[00:06:26.640 --> 00:06:29.940]  這一句聖經好像叫你去相信
[00:06:29.940 --> 00:06:31.840]  你閉上眼睛相信就可以了,是不是?
[00:06:31.840 --> 00:06:33.640]  好像很阿Q精神一樣
[00:06:33.640 --> 00:06:36.640]  但實質上,其實聖經如果我們閱讀
[00:06:36.640 --> 00:06:39.840]  就越知道是很多客觀的證據
[00:06:39.840 --> 00:06:43.940]  是可以幫助我們去了解我們的信仰的
[00:06:43.940 --> 00:06:47.540]  而我也很喜歡呂振宗這個譯本
[00:06:47.540 --> 00:06:49.340]  呂振宗這個譯本
[00:06:49.340 --> 00:06:51.540]  他就將這個「實」「實底」
[00:06:51.540 --> 00:06:53.540]  翻譯成「把握」
[00:06:53.540 --> 00:06:55.340]  何謂「把握」呢?
[00:06:55.340 --> 00:06:57.140]  弟兄姊妹,什麼叫做「把握」?
[00:06:57.140 --> 00:06:59.640]  信系所盼望之事的把握
[00:06:59.640 --> 00:07:02.540]  你做過的事,你才有把握的,是不是?
[00:07:02.540 --> 00:07:05.040]  你沒做過的事,你是不會有把握的
[00:07:05.040 --> 00:07:07.040]  譬如我問Jonathan
[00:07:07.040 --> 00:07:10.140]  你有沒有把握今天可以設立這些媒體?
[00:07:10.140 --> 00:07:11.640]  Jonathan說有把握
[00:07:11.640 --> 00:07:13.640]  為什麼?因為他做過
[00:07:13.640 --> 00:07:15.140]  而我們基督徒的信仰
[00:07:15.140 --> 00:07:17.040]  為什麼我們可以有把握呢?
[00:07:17.040 --> 00:07:19.740]  是因為我們不單止經歷過神
[00:07:19.740 --> 00:07:22.440]  我們是不停地去經歷神,是不是?
[00:07:22.440 --> 00:07:26.640]  而經歷神只不過是屬靈操練的其中一樣
[00:07:26.640 --> 00:07:31.040]  每當我們繼續去讀聖經、祈禱
[00:07:31.040 --> 00:07:33.740]  跟弟兄姊妹相交、激發愛心
[00:07:33.740 --> 00:07:36.040]  這些等等都是屬靈操練
[00:07:36.040 --> 00:07:40.240]  當我們不停地去重複這些屬靈操練的時候
[00:07:40.240 --> 00:07:44.140]  我們對我們的信仰就越來越有把握
[00:07:44.140 --> 00:07:45.340]  越來越有把握
[00:07:45.340 --> 00:07:47.440]  我們對我們看不到的東西
[00:07:47.440 --> 00:07:49.540]  我們才可以有一個確斷
[00:07:49.540 --> 00:07:51.540]  什麼叫確斷呢?
[00:07:51.540 --> 00:07:53.640]  確斷不是判斷
[00:07:53.640 --> 00:07:55.040]  確斷的意思
[00:07:55.040 --> 00:07:57.940]  我們就可以透過屬靈的操練
[00:07:57.940 --> 00:07:59.340]  透過讀聖經
[00:07:59.340 --> 00:08:01.740]  透過明白神的旨意
[00:08:01.740 --> 00:08:03.440]  我們可以去論證
[00:08:03.440 --> 00:08:05.240]  我們可以退校
[00:08:05.240 --> 00:08:08.140]  我們可以更加有看見
[00:08:08.140 --> 00:08:10.440]  看聖經的時候更加有領受
[00:08:10.440 --> 00:08:12.040]  更加有感動
[00:08:12.040 --> 00:08:14.440]  所以願意我們就算信了主的弟兄姊妹
[00:08:14.440 --> 00:08:19.040]  我們不要停留在一些基本的聖經知識
[00:08:19.040 --> 00:08:20.840]  我們還是要繼續去讀聖經,好不好?
[00:08:20.840 --> 00:08:22.040]  繼續去祈禱
[00:08:22.040 --> 00:08:23.340]  繼續去敬拜
[00:08:23.340 --> 00:08:27.540]  那我們對我們的信仰就越來越有把握了
[00:08:27.540 --> 00:08:29.640]  希伯來書十一章六節這麼說
[00:08:29.640 --> 00:08:34.040]  "人非有信,就不能得神的喜悅"
[00:08:34.040 --> 00:08:36.040]  因為到神面前來的人
[00:08:36.040 --> 00:08:38.240]  有兩個條件
[00:08:38.240 --> 00:08:41.240]  首先我們要先信有神
[00:08:41.240 --> 00:08:42.840]  這是其中一樣
[00:08:42.840 --> 00:08:44.840]  不單止要信有神
[00:08:44.840 --> 00:08:49.340]  我們還要信神是會賞賜那些尋求祂的人
[00:08:49.340 --> 00:08:51.340]  英文翻譯得非常好
[00:08:51.340 --> 00:08:53.040]  不是尋求這麼簡單
[00:08:53.040 --> 00:08:55.840]  是Earnestly Seek
[00:08:55.840 --> 00:08:57.840]  非常有火熱有熱誠
[00:08:57.840 --> 00:09:00.040]  不停不停去尋求神的人
[00:09:00.040 --> 00:09:00.540]  好不好?
[00:09:00.540 --> 00:09:02.240]  所以我們不要停留在
[00:09:02.240 --> 00:09:03.940]  只是星期天回來去尋求神
[00:09:03.940 --> 00:09:05.740]  我們每一天在我們家
[00:09:05.740 --> 00:09:07.940]  我們進行屬靈操練的時候
[00:09:07.940 --> 00:09:09.740]  不停去尋求神的時候
[00:09:09.740 --> 00:09:15.040]  我們要相信神是會喜悅我們這麼做,好不好?
[00:09:15.040 --> 00:09:18.040]  所以今天想跟大家分享三點
[00:09:18.040 --> 00:09:20.040]  我們要去尋求三樣東西
[00:09:20.040 --> 00:09:21.540]  希望微信主的朋友
[00:09:21.540 --> 00:09:22.540]  你在這裡
[00:09:22.540 --> 00:09:25.340]  今天可能坐在這裡也不是偶然
[00:09:25.340 --> 00:09:28.140]  神邀請了你回來
[00:09:28.140 --> 00:09:30.840]  我們嘗試去尋求神,好不好?
[00:09:30.840 --> 00:09:32.540]  我們尋求三樣東西
[00:09:32.540 --> 00:09:35.440]  第一樣東西就是邏輯思維
[00:09:35.440 --> 00:09:37.440]  我們通過邏輯思維
[00:09:37.440 --> 00:09:40.640]  我們去試想想究竟神是否存在的
[00:09:40.640 --> 00:09:44.140]  第二,我們去尋求神的啟示
[00:09:44.140 --> 00:09:45.640]  如果神不啟示我們
[00:09:45.640 --> 00:09:47.240]  我們很難認識神
[00:09:47.240 --> 00:09:51.140]  第三,我們要尋求一些見證的經歷
[00:09:51.140 --> 00:09:52.640]  聽聽別人怎麼說
[00:09:52.640 --> 00:09:57.040]  聽聽基督徒的見證和經歷
[00:09:57.040 --> 00:09:59.540]  其實網上有一句話很流行
[00:09:59.540 --> 00:10:02.540]  叫做「通過現象看本質」
[00:10:02.540 --> 00:10:03.840]  就是我們很多人很喜歡
[00:10:03.840 --> 00:10:06.640]  用我們眼睛看到的東西去觀察
[00:10:06.640 --> 00:10:08.840]  然後我們嘗試去看一下
[00:10:08.840 --> 00:10:10.140]  究竟實底是什麼
[00:10:10.140 --> 00:10:11.740]  那個現實是什麼
[00:10:11.740 --> 00:10:15.240]  但是其實我們看到的東西
[00:10:15.240 --> 00:10:16.940]  真的是冰山一角
[00:10:16.940 --> 00:10:18.640]  就是股票市場也是
[00:10:18.640 --> 00:10:19.840]  我們看不到的東西
[00:10:19.840 --> 00:10:22.140]  其實是多於我們看到的東西
[00:10:22.140 --> 00:10:25.340]  所以如果我們只靠我們看到的東西
[00:10:25.340 --> 00:10:27.940]  去判斷其實是有限制的
[00:10:27.940 --> 00:10:29.540]  很多未信主的人就說
[00:10:29.540 --> 00:10:31.740]  你叫神站在我面前
[00:10:31.740 --> 00:10:34.740]  我看到神我就相信了
[00:10:34.740 --> 00:10:36.740]  但是其實我們看到的東西
[00:10:36.740 --> 00:10:38.940]  是非常有限制的
[00:10:38.940 --> 00:10:42.640]  我想嘗試用帕拉圖這個動閱的語言
[00:10:42.640 --> 00:10:44.140]  跟大家講解一下
[00:10:44.140 --> 00:10:45.140]  他講得很好
[00:10:45.140 --> 00:10:46.740]  他是一個哲學家
[00:10:46.740 --> 00:10:48.740]  他就說
[00:10:48.740 --> 00:10:54.540]  把人比喻在動閱裡面有不同層的限制
[00:10:54.540 --> 00:10:56.340]  最底層的人
[00:10:56.340 --> 00:10:59.640]  他是限制在這個空間裡面
[00:10:59.640 --> 00:11:01.140]  他們看到
[00:11:01.140 --> 00:11:03.840]  他們只能夠看到影子而已
[00:11:03.840 --> 00:11:06.340]  在他們的認知世界裡面
[00:11:06.340 --> 00:11:08.640]  只有影子是真實的
[00:11:08.640 --> 00:11:11.140]  因為他沒有看過一些立體的東西
[00:11:11.140 --> 00:11:12.440]  你跟他說
[00:11:12.440 --> 00:11:14.340]  原來你看到的是影子
[00:11:14.340 --> 00:11:15.640]  他們不會相信的
[00:11:15.640 --> 00:11:19.240]  因為他沒有看過第二層人看到的東西
[00:11:19.240 --> 00:11:20.640]  第二層的人看到的東西
[00:11:20.640 --> 00:11:22.240]  就看到了立體
[00:11:22.240 --> 00:11:25.440]  但是他沒有辦法解釋給第一層的人聽
[00:11:25.440 --> 00:11:28.440]  原來你看到的東西是影子
[00:11:28.440 --> 00:11:31.840]  所以其實我們地球人是有限制的
[00:11:31.840 --> 00:11:34.340]  我們認為我們的科技很發達
[00:11:34.340 --> 00:11:36.840]  但是實質上我們去旁邊的火星也去不了
[00:11:36.840 --> 00:11:38.640]  你說我們是不是有限制
[00:11:38.640 --> 00:11:40.740]  我們做人是有很多限制的
[00:11:40.740 --> 00:11:43.540]  我們看到的東西也是非常有限
[00:11:43.540 --> 00:11:44.540]  所以如果你說
[00:11:44.540 --> 00:11:46.840]  我看到神我就相信了
[00:11:46.840 --> 00:11:48.040]  那未必
[00:11:48.040 --> 00:11:50.240]  這個未必是事實的全部
[00:11:50.240 --> 00:11:52.240]  我們首先要明白
[00:11:52.240 --> 00:11:55.340]  我們看到的東西是真的有限的
[00:11:55.340 --> 00:11:57.840]  但是神給了我們
[00:11:57.840 --> 00:12:00.440]  我們按照神的形象去做
[00:12:00.440 --> 00:12:03.140]  我們的思維其實是無限的
[00:12:03.140 --> 00:12:04.640]  就是我們想到的東西
[00:12:04.640 --> 00:12:07.040]  比我們摸到的東西是多很多的
[00:12:07.040 --> 00:12:10.340]  我們人體摸到的東西非常有限
[00:12:10.340 --> 00:12:13.140]  但是我們想到的東西就是無限的
[00:12:13.140 --> 00:12:14.240]  所以接下來
[00:12:14.240 --> 00:12:18.440]  我想用三個論證
[00:12:18.440 --> 00:12:19.240]  其實論證
[00:12:19.240 --> 00:12:21.840]  所謂論證不是說要爭拗什麼
[00:12:21.840 --> 00:12:23.640]  不是說要證實什麼
[00:12:23.640 --> 00:12:26.840]  論證希望可以幫助大家去思考一下
[00:12:26.840 --> 00:12:29.440]  究竟神是不是存在的
[00:12:29.440 --> 00:12:31.740]  激發一下大家的頭腦風暴
[00:12:31.740 --> 00:12:33.540]  第一件事有一個學者
[00:12:33.540 --> 00:12:35.440]  就是第一個論證William Crick
[00:12:35.440 --> 00:12:36.940]  他就論證說
[00:12:36.940 --> 00:12:39.640]  如果這個世界沒有神
[00:12:39.640 --> 00:12:41.940]  是不會有絕對的公義的
[00:12:41.940 --> 00:12:43.840]  如果沒有神就不會有公義了
[00:12:43.840 --> 00:12:47.540]  因為所有的道德都是相對論而已
[00:12:47.540 --> 00:12:49.740]  這邊永遠都說這個是六
[00:12:49.740 --> 00:12:51.440]  那個永遠都說九
[00:12:51.440 --> 00:12:54.940]  原來西藏附近有一個民族
[00:12:54.940 --> 00:12:58.540]  他們認為一妻多夫才是正常的
[00:12:58.540 --> 00:13:00.340]  在他的民族來說
[00:13:00.340 --> 00:13:02.340]  一妻多夫是對的
[00:13:02.340 --> 00:13:05.040]  我們一夫一妻是不對的
[00:13:05.040 --> 00:13:08.240]  所以在不同文化背景的情況下
[00:13:08.240 --> 00:13:10.140]  如果沒有神的話
[00:13:10.140 --> 00:13:12.240]  是不會有絕對的公義的
[00:13:12.240 --> 00:13:15.640]  我不知道大家是否相信絕對公義的存在
[00:13:15.640 --> 00:13:17.240]  但是如果沒有神的話
[00:13:17.240 --> 00:13:20.240]  所有東西都是相對論而已
[00:13:20.240 --> 00:13:23.240]  這個是第一個論證
[00:13:23.240 --> 00:13:25.540]  第二個論證就是說
[00:13:25.540 --> 00:13:28.140]  原來意識世界是不可以通過
[00:13:28.140 --> 00:13:30.440]  物質世界去解釋的
[00:13:30.440 --> 00:13:33.540]  譬如你今天的心情
[00:13:33.540 --> 00:13:35.040]  你不可以去衡量的
[00:13:35.040 --> 00:13:37.740]  你不可以放在秤上衡量你的心情
[00:13:37.740 --> 00:13:40.140]  你也不可以計算愛
[00:13:40.140 --> 00:13:42.640]  這些東西都是真實存在
[00:13:42.640 --> 00:13:45.640]  但是你摸不到、碰不到、量不到
[00:13:45.640 --> 00:13:48.540]  所以他就暗示了這個意識世界
[00:13:48.540 --> 00:13:50.240]  它是真實的存在
[00:13:50.240 --> 00:13:55.540]  並且就暗示了有一個意識世界的設計者存在
[00:13:55.540 --> 00:13:58.840]  而這個設計者我們就稱他為神了
[00:13:58.840 --> 00:14:00.140]  這是第二個論證
[00:14:00.140 --> 00:14:01.140]  有些東西看不到
[00:14:01.140 --> 00:14:02.540]  但是它還是存在的
[00:14:02.540 --> 00:14:03.840]  空氣也是看不到
[00:14:03.840 --> 00:14:05.540]  但是它還是存在的
[00:14:05.540 --> 00:14:07.040]  到最後一個
[00:14:07.040 --> 00:14:09.840]  就是C.S. Lewis他發表的
[00:14:09.840 --> 00:14:14.040]  就是說如果人的認知能力
[00:14:14.040 --> 00:14:18.340]  純粹是一個覓食能力的結果
[00:14:18.340 --> 00:14:19.540]  在大自然裡面
[00:14:19.540 --> 00:14:22.840]  有些人說動物比較進化得好
[00:14:22.840 --> 00:14:25.440]  是因為牠們謀生的能力強
[00:14:25.440 --> 00:14:27.840]  如果這個是真的話
[00:14:27.840 --> 00:14:31.040]  那就沒有人會去思考人生了
[00:14:31.040 --> 00:14:32.840]  如果每個人都顧著謀生
[00:14:32.840 --> 00:14:36.240]  就不會有人去思考人生的目的是什麼
[00:14:36.240 --> 00:14:38.540]  人生的價值是什麼
[00:14:38.540 --> 00:14:41.440]  所以C.S. Lewis就會爭論說
[00:14:41.440 --> 00:14:42.440]  如果是這樣
[00:14:42.440 --> 00:14:44.540]  我們就需要一個理性的來源
[00:14:44.540 --> 00:14:46.940]  我們就稱他為上帝了
[00:14:46.940 --> 00:14:49.740]  其實我們跟猴子的根本分別
[00:14:49.740 --> 00:14:52.440]  雖然我們做到的很多事情猴子都做到
[00:14:52.440 --> 00:14:54.240]  但是其實根本分別就是
[00:14:54.240 --> 00:14:56.840]  猴子是不會思考人生的
[00:14:56.840 --> 00:14:58.040]  他不會跟你說
[00:14:58.040 --> 00:15:00.240]  究竟我人生的意義是什麼
[00:15:00.240 --> 00:15:03.340]  只有人是按照神的形象去做
[00:15:03.340 --> 00:15:07.440]  只有我們才會去思考人生
[00:15:07.440 --> 00:15:10.340]  那麼來到第二點了
[00:15:10.340 --> 00:15:12.240]  《神學啟示的確據》
[00:15:12.240 --> 00:15:14.940]  不知道大家有沒有看過Netflix
[00:15:14.940 --> 00:15:17.840]  《三啟》這齣戲有沒有人看過
[00:15:17.840 --> 00:15:18.740]  有吧
[00:15:18.740 --> 00:15:19.540]  是啊
[00:15:19.540 --> 00:15:21.740]  我覺得它本身是一個小說
[00:15:21.740 --> 00:15:23.140]  寫得很好
[00:15:23.140 --> 00:15:26.640]  它具體的故事就是說80年代
[00:15:26.640 --> 00:15:31.040]  中國政府就很想去探索一下
[00:15:31.040 --> 00:15:32.740]  這個未知的世界
[00:15:32.740 --> 00:15:36.340]  因為其實地球是一個宇宙
[00:15:36.340 --> 00:15:37.940]  一個浩瀚的宇宙來講
[00:15:37.940 --> 00:15:40.740]  地球其實比一顆塵還小
[00:15:40.740 --> 00:15:42.840]  比一顆塵還小
[00:15:42.840 --> 00:15:47.040]  那麼你說是不是有一些比較高智慧的生物
[00:15:47.040 --> 00:15:50.240]  在外面存在的機會其實是很大的
[00:15:50.240 --> 00:15:51.540]  是很大的
[00:15:51.540 --> 00:15:54.540]  但是既然人這麼渺小
[00:15:54.540 --> 00:15:57.140]  它裡面其中一句話就是說到
[00:15:57.140 --> 00:15:59.640]  面對這個浩瀚的宇宙
[00:15:59.640 --> 00:16:03.940]  人類就好像一顆未發芽的種子
[00:16:03.940 --> 00:16:06.340]  渺小而脆弱
[00:16:06.340 --> 00:16:07.840]  這也說得是真的
[00:16:07.840 --> 00:16:10.740]  雖然我們的科技我們自己認為發達
[00:16:10.740 --> 00:16:13.040]  但是其實真的很渺小
[00:16:13.040 --> 00:16:15.740]  在一個宇宙這麼大的地方
[00:16:15.740 --> 00:16:18.740]  我們旁邊那顆火星也去不了
[00:16:18.740 --> 00:16:21.240]  所以在這樣的情況下
[00:16:21.240 --> 00:16:23.340]  我們怎麼去找到這些
[00:16:23.340 --> 00:16:27.240]  比我們更加高智慧的生物呢
[00:16:27.240 --> 00:16:29.740]  他們裡面就是說
[00:16:29.740 --> 00:16:32.540]  他們唯有發出信號而已
[00:16:32.540 --> 00:16:34.240]  我們唯有發出一個信號
[00:16:34.240 --> 00:16:36.040]  告訴你我們在這裡
[00:16:36.040 --> 00:16:37.940]  你們來找我吧
[00:16:37.940 --> 00:16:39.140]  因為我們找不到你了
[00:16:39.140 --> 00:16:41.540]  你太厲害了
[00:16:41.540 --> 00:16:43.540]  其實同一個邏輯就是說
[00:16:43.540 --> 00:16:47.040]  如果神是高過我們這麼多
[00:16:47.040 --> 00:16:49.340]  智慧是大過我們這麼多
[00:16:49.340 --> 00:16:51.540]  他這麼厲害的時候
[00:16:51.540 --> 00:16:54.940]  我們不可以憑著我們自己的能力
[00:16:54.940 --> 00:16:57.940]  去發掘神是怎樣的一位神
[00:16:57.940 --> 00:17:00.740]  只有神才可以告訴我們
[00:17:00.740 --> 00:17:02.740]  他是怎樣的一位神
[00:17:02.740 --> 00:17:04.540]  不可以反過來的
[00:17:04.540 --> 00:17:08.440]  所以我們只能夠是依賴神
[00:17:08.440 --> 00:17:11.040]  去告訴我們他是怎樣的一位神
[00:17:11.040 --> 00:17:12.840]  而神在這麼多年
[00:17:12.840 --> 00:17:18.740]  他從來沒有停止過對人類說話
[00:17:18.740 --> 00:17:20.740]  我們看回這本聖經
[00:17:20.740 --> 00:17:24.640]  橫跨了一千二百年至一千三百年
[00:17:24.640 --> 00:17:27.040]  超過四十位的作者
[00:17:27.040 --> 00:17:28.840]  神派超過四十位的作者
[00:17:28.840 --> 00:17:32.240]  去完成這本的啟示給我們看
[00:17:32.240 --> 00:17:35.240]  大家其實可以想一想
