
[00:00:00.000 --> 00:00:01.320]  各位定智妹早晨
[00:06:53.060 --> 00:06:56.060]  其實算不得什麼
[00:06:56.060 --> 00:06:58.060]  就算真是一個很艱大的困難
[00:06:58.060 --> 00:07:00.060]  上帝會藉著你的祈禱
[00:07:00.060 --> 00:07:04.060]  賜給你有智慧、有能力和平安
[00:07:04.060 --> 00:07:08.060]  更會教導你如何自處和面對
[00:07:08.060 --> 00:07:10.060]  最重要的是
[00:07:10.060 --> 00:07:13.060]  你會深信和確信
[00:07:13.060 --> 00:07:14.060]  耶穌在你身旁
[00:07:14.060 --> 00:07:16.060]  加給你力量
[00:07:16.060 --> 00:07:20.060]  有時當然是上帝看為好的
[00:07:20.060 --> 00:07:23.060]  祂甚至會為你解決問題
[00:07:23.060 --> 00:07:26.060]  你相不相信祈禱呢
[00:07:26.060 --> 00:07:28.060]  有時都很深奧
[00:07:28.060 --> 00:07:30.060]  為你祈禱
[00:07:30.060 --> 00:07:34.060]  祈禱可能變成一個
[00:07:34.060 --> 00:07:36.060]  終止大家彼此對話的
[00:07:36.060 --> 00:07:39.060]  一個很體面、很有禮貌的詞語
[00:07:39.060 --> 00:07:40.060]  就好像說
[00:07:40.060 --> 00:07:41.060]  「遲些找你談吧」
[00:07:41.060 --> 00:07:44.060]  「遲些找你吃飯再說吧」
[00:07:44.060 --> 00:07:45.060]  不過大家都知道
[00:07:45.060 --> 00:07:48.060]  是時候要說再見
[00:07:48.060 --> 00:07:49.060]  心裡也想到
[00:07:49.060 --> 00:07:50.060]  也不會期望大家
[00:07:50.060 --> 00:07:54.060]  真的認真坐下來約時間去談
[00:07:54.060 --> 00:07:56.060]  所以當聽到「為你祈禱」
[00:07:56.060 --> 00:07:58.060]  我們也不太相信
[00:07:58.060 --> 00:08:00.060]  耶穌會為我們祈禱
[00:08:00.060 --> 00:08:01.060]  有時祈禱變成
[00:08:01.060 --> 00:08:05.060]  沒有辦法之後的最後一個辦法
[00:08:05.060 --> 00:08:06.060]  也沒什麼好做
[00:08:06.060 --> 00:08:09.060]  我們就祈禱吧
[00:08:09.060 --> 00:08:12.060]  如果我們都不相信祈禱的話
[00:08:12.060 --> 00:08:14.060]  認真說
[00:08:14.060 --> 00:08:15.060]  坦白說
[00:08:15.060 --> 00:08:18.060]  其實我們也不太相信耶穌
[00:08:18.060 --> 00:08:21.060]  我們不太相信上帝
[00:08:21.060 --> 00:08:25.060]  祈禱是基督徒最有力的武器
[00:08:25.060 --> 00:08:29.060]  我們生活在一個恨惡上帝門徒的世界
[00:08:29.060 --> 00:08:30.060]  不是我說的
[00:08:30.060 --> 00:08:33.060]  這句話是耶穌在離世前的禱告裡
[00:08:33.060 --> 00:08:36.060]  確認了這件事
[00:08:36.060 --> 00:08:38.060]  活在恨惡上帝門徒的世界
[00:08:38.060 --> 00:08:41.060]  我們卻要做和平之子
[00:08:41.060 --> 00:08:43.060]  去愛恨惡我們的人
[00:08:43.060 --> 00:08:45.060]  怎麼做呢?
[00:08:45.060 --> 00:08:48.060]  只能靠祈禱
[00:08:48.060 --> 00:08:51.060]  禱告叫我們不要以眼還眼
[00:08:51.060 --> 00:08:54.060]  禱告叫我們因為敬畏耶和華
[00:08:54.060 --> 00:08:56.060]  而有智慧去面對一切的圈套
[00:08:56.060 --> 00:08:58.060]  而不跌下去
[00:08:58.060 --> 00:09:01.060]  禱告叫我們憑信不要憑眼見
[00:09:01.060 --> 00:09:05.060]  雖然這個世界告訴我們有圖有真相
[00:09:05.060 --> 00:09:09.060]  但上帝告訴我們要憑信不要憑眼見
[00:09:09.060 --> 00:09:14.060]  禱告叫我們從幻想進入真正的祈禱
[00:09:14.060 --> 00:09:18.060]  禱告叫我們去調教我們前行的方向
[00:09:18.060 --> 00:09:20.060]  而不去隨波逐流
[00:09:20.060 --> 00:09:26.060]  禱告叫我們像屍體犯那樣去愛我們的受敵
[00:09:26.060 --> 00:09:29.060]  普羅就是這樣深深相信禱告的力量
[00:09:29.060 --> 00:09:33.060]  所以他日以繼夜為信徒不絕的祈禱
[00:09:33.060 --> 00:09:35.060]  求上帝幫助他們
[00:09:35.060 --> 00:09:38.060]  普羅為了貼守羅尼加教會的禱告
[00:09:38.060 --> 00:09:40.060]  最主要有三件事
[00:09:40.060 --> 00:09:42.060]  就是期望信徒在信
[00:09:42.060 --> 00:09:43.060]  在忘
[00:09:43.060 --> 00:09:48.060]  在愛這三個基督徒最重要的品質裡不斷成長
[00:09:48.060 --> 00:09:50.060]  什麼叫信呢
[00:09:50.060 --> 00:09:54.060]  信就是落在患難裡仍然可以持守對上帝的確信
[00:09:54.060 --> 00:09:55.060]  更加重要的是
[00:09:55.060 --> 00:10:01.060]  因為深信我們所做的是上帝差派給我們的任務
[00:10:01.060 --> 00:10:04.060]  雖然做什麼都好像沒什麼結果
[00:10:04.060 --> 00:10:06.060]  好像原地踏步
[00:10:06.060 --> 00:10:08.060]  但我們仍然不會失望
[00:10:08.060 --> 00:10:10.060]  或者失去對上帝的確信
[00:10:10.060 --> 00:10:14.060]  仍然很努力去做上帝要我們做的事
[00:10:14.060 --> 00:10:16.060]  什麼是愛呢
[00:10:16.060 --> 00:10:19.060]  就是當我們沒看到成績沒看到結果
[00:10:19.060 --> 00:10:22.060]  卻仍然願意很辛勞地去做事
[00:10:22.060 --> 00:10:26.060]  背後是因為對上帝有一份的愛
[00:10:26.060 --> 00:10:28.060]  對人有一份的愛
[00:10:28.060 --> 00:10:31.060]  是出於愛心而不辭勞苦
[00:10:31.060 --> 00:10:33.060]  什麼叫忘呢
[00:10:33.060 --> 00:10:36.060]  就是在工作沒有成績結果
[00:10:36.060 --> 00:10:38.060]  有的只是辛苦艱難
[00:10:38.060 --> 00:10:41.060]  甚至是逼迫和羞辱
[00:10:41.060 --> 00:10:44.060]  什麼原因叫人去堅持呢
[00:10:44.060 --> 00:10:46.060]  就是一份盼望
[00:10:46.060 --> 00:10:47.060]  貼薩羅尼加的信徒
[00:10:47.060 --> 00:10:50.060]  就是對耶穌基督再次回來的那份盼望
[00:10:50.060 --> 00:10:52.060]  對新天新地的盼望
[00:10:52.060 --> 00:10:56.060]  以致他們在困苦和勞苦之中
[00:10:56.060 --> 00:10:59.060]  他們願意堅忍
[00:10:59.060 --> 00:11:06.060]  我們是中華基督教會裡面的一份子
[00:11:06.060 --> 00:11:11.060]  也是因為瑪利遜牧師來華傳道的原因
[00:11:11.060 --> 00:11:14.060]  瑪利遜牧師原來在他十九歲的時候
[00:11:14.060 --> 00:11:19.060]  就決志來到中華傳道
[00:11:19.060 --> 00:11:23.060]  六年之後他起了一隻新的來到中國
[00:11:23.060 --> 00:11:25.060]  出發之前是沒有飛機的
[00:11:25.060 --> 00:11:27.060]  是搭船的
[00:11:27.060 --> 00:11:30.060]  這個船長知道他要來中國傳道
[00:11:30.060 --> 00:11:32.060]  他就用很懷疑的口吻告訴他
[00:11:32.060 --> 00:11:35.060]  喂 你真的期望你自己
[00:11:35.060 --> 00:11:37.060]  就可以改變中國人崇拜偶像
[00:11:37.060 --> 00:11:40.060]  去改信耶穌基督嗎
[00:11:40.060 --> 00:11:42.060]  瑪利遜牧師怎麼回答
[00:11:42.060 --> 00:11:44.060]  我當然不行
[00:11:44.060 --> 00:11:48.060]  但我相信上帝可以做這一切的事情
[00:11:48.060 --> 00:11:51.060]  他在中國傳道二十七年
[00:11:51.060 --> 00:11:58.060]  信耶穌的人可能十隻手指都數不到
[00:11:58.060 --> 00:12:00.060]  寥寥可數
[00:12:00.060 --> 00:12:04.060]  面對的只有困難和艱苦
[00:12:04.060 --> 00:12:07.060]  他的妻子兒女都因為各種疾病
[00:12:07.060 --> 00:12:11.060]  才早他們離開這個世界
[00:12:11.060 --> 00:12:14.060]  而他自己早在五十二歲的時候
[00:12:14.060 --> 00:12:17.060]  在廣州患病
[00:12:17.060 --> 00:12:19.060]  在安息住
[00:12:19.060 --> 00:12:21.060]  他離世的時候
[00:12:21.060 --> 00:12:26.060]  看不到這個船長問他的問題
[00:12:26.060 --> 00:12:32.060]  他改變不了中國人拜偶像的文化和習慣
[00:12:32.060 --> 00:12:35.060]  未曾去改信耶穌
[00:12:35.060 --> 00:12:38.060]  但他深信他不行
[00:12:38.060 --> 00:12:40.060]  他的上帝可以
[00:12:40.060 --> 00:12:42.060]  我們看不到結果
[00:12:42.060 --> 00:12:45.060]  而仍然堅持做上帝要我們做的事情
[00:12:45.060 --> 00:12:47.060]  這份信心和堅忍
[00:12:47.060 --> 00:12:49.060]  只有從祈禱
[00:12:49.060 --> 00:12:54.060]  才會有回來得到的力量
[00:12:54.060 --> 00:12:56.060]  各位弟兄姊妹
[00:12:56.060 --> 00:12:58.060]  屬上你們的教會是怎樣的呢
[00:12:58.060 --> 00:13:00.060]  是不斷禱告的教會
[00:13:00.060 --> 00:13:03.060]  是牧者 是執事 是堂位 是侍奉人員
[00:13:03.060 --> 00:13:05.060]  是會友 是弟兄姊妹
[00:13:05.060 --> 00:13:09.060]  不論你在教會裡承擔的是怎樣的職責
[00:13:09.060 --> 00:13:13.060]  不論信主的年日是淺還是深
[00:13:13.060 --> 00:13:15.060]  當你願意為教會禱告
[00:13:15.060 --> 00:13:16.060]  為信徒禱告
[00:13:16.060 --> 00:13:17.060]  為弟兄姊妹禱告
[00:13:17.060 --> 00:13:19.060]  為你憂心的事禱告
[00:13:19.060 --> 00:13:22.060]  為你看不過眼的事禱告
[00:13:22.060 --> 00:13:24.060]  也為你自己和其他會友
[00:13:24.060 --> 00:13:26.060]  在信 在望 在愛
[00:13:26.060 --> 00:13:28.060]  這三個基督徒最重要的品質上
[00:13:28.060 --> 00:13:30.060]  去懇切祈禱
[00:13:30.060 --> 00:13:32.060]  不斷禱告
[00:13:32.060 --> 00:13:34.060]  並且願意去聆聽和信服
[00:13:34.060 --> 00:13:37.060]  上帝所差派你的事情
[00:13:37.060 --> 00:13:41.060]  梁佛堂就是屬於上帝的教會
[00:13:41.060 --> 00:13:43.060]  我敢保證
[00:13:43.060 --> 00:13:45.060]  當你不斷去禱告的時候
[00:13:45.060 --> 00:13:47.060]  你會看到令你驚訝 詫異
[00:13:47.060 --> 00:13:50.060]  因器的事情正在發生
[00:13:50.060 --> 00:13:51.060]  轉過頭來
[00:13:51.060 --> 00:13:55.060]  這些事情會更加堅固你對上帝的信 望 愛
[00:13:55.060 --> 00:13:58.060]  你更願意去付出愛心 去勞苦 去作功
[00:13:58.060 --> 00:14:03.060]  對你所信所做的更有把握 盼望
[00:14:03.060 --> 00:14:05.060]  不要被身邊有些人
[00:14:05.060 --> 00:14:09.060]  有沒有祈禱的海去影響你
[00:14:09.060 --> 00:14:12.060]  上帝向你呼籲
[00:14:12.060 --> 00:14:15.060]  上帝向你呼籲你要向祂祈禱
[00:14:15.060 --> 00:14:16.060]  就從今天開始
[00:14:16.060 --> 00:14:21.060]  祈求上帝賜給你對祂有更深的信賴和渴望
[00:14:21.060 --> 00:14:24.060]  祂願意不斷祈禱不是我們能夠
[00:14:24.060 --> 00:14:28.060]  是上帝賜給我們有一份渴望的心 信賴的心
[00:14:28.060 --> 00:14:30.060]  我們才可以
[00:14:30.060 --> 00:14:32.060]  我們有了這個恩典的時候
[00:14:32.060 --> 00:14:36.060]  我們才可以起步去為教會 為社會 為我們自己
[00:14:36.060 --> 00:14:41.060]  為我們身邊的人去不斷的祈禱
[00:14:41.060 --> 00:14:43.060]  禱告是改變世界
[00:14:43.060 --> 00:14:45.060]  改變社會
[00:14:45.060 --> 00:14:48.060]  改變教會最有力的武器
[00:14:48.060 --> 00:14:51.060]  我們千萬不要丟掉
[00:14:51.060 --> 00:14:54.060]  或者忘記了它
[00:14:54.060 --> 00:14:56.060]  接著保羅很肯定地去稱讚
[00:14:56.060 --> 00:14:58.060]  帖撒羅尼加教會的信徒
[00:14:58.060 --> 00:15:01.060]  他們效法保羅 西拉 提摩泰這一班的領袖
[00:15:01.060 --> 00:15:03.060]  他們效法主
[00:15:03.060 --> 00:15:06.060]  並且成為了馬其頓和阿該亞
[00:15:06.060 --> 00:15:08.060]  所有信主的人的榜樣
[00:15:08.060 --> 00:15:11.060]  英文聖經的message對第五次的翻譯是這樣
[00:15:11.060 --> 00:15:15.060]  帖撒羅尼加的信徒很小心地去觀察
[00:15:15.060 --> 00:15:19.060]  去觀察保羅 西拉 提摩泰的現行舉止
[00:15:19.060 --> 00:15:21.060]  然後自己決定
[00:15:21.060 --> 00:15:23.060]  沒錯 是自己決定
[00:15:23.060 --> 00:15:27.060]  都跟著保羅這一班人的模樣去生活
[00:15:27.060 --> 00:15:29.060]  縱然因為這樣
[00:15:29.060 --> 00:15:32.060]  他們跟著保羅的模樣生活的時候
[00:15:32.060 --> 00:15:35.060]  會遇上很大的困難
[00:15:35.060 --> 00:15:39.060]  因為當地的人對信耶穌的人有很大的迫害
[00:15:39.060 --> 00:15:42.060]  不過帖撒羅尼加的信徒仍然願意這樣做
[00:15:42.060 --> 00:15:48.060]  並且靠著聖靈在困迫之中去滿有喜樂
[00:15:48.060 --> 00:15:50.060]  困難不是愁眉苦臉的嗎?
[00:15:50.060 --> 00:15:53.060]  為什麼會有滿足的喜樂呢?
[00:15:53.060 --> 00:15:57.060]  效法保羅這一班的領袖真的不簡單
[00:15:57.060 --> 00:16:00.060]  保羅他們所過的不是很舒適的生活
[00:16:00.060 --> 00:16:02.060]  不是過著一些在世人的眼裡面
[00:16:02.060 --> 00:16:05.060]  覺得很蒙福令人很陰善的生活
[00:16:05.060 --> 00:16:07.060]  而是為著婚姻的緣故
[00:16:07.060 --> 00:16:09.060]  付上了高昂的代價
[00:16:09.060 --> 00:16:11.060]  不過最令人費解
[00:16:11.060 --> 00:16:14.060]  卻是同樣很有吸引力的地方就是
[00:16:14.060 --> 00:16:18.060]  他們在艱苦困難的當中仍然有滿足的喜樂
[00:16:18.060 --> 00:16:20.060]  好像我剛才說的
[00:16:20.060 --> 00:16:22.060]  不是應該愁眉苦臉的嗎?
[00:16:22.060 --> 00:16:23.060]  不是
[00:16:23.060 --> 00:16:25.060]  當你打開聖經的時候就會發現
[00:16:25.060 --> 00:16:28.060]  保羅他們被囚在腦子裡
[00:16:28.060 --> 00:16:30.060]  坐在冤獄裡
[00:16:30.060 --> 00:16:33.060]  他仍然開懷地唱詩
[00:16:33.060 --> 00:16:36.060]  禱告讚美上帝
[00:16:36.060 --> 00:16:38.060]  不過最令我感受深的是
[00:16:38.060 --> 00:16:41.060]  保羅說信徒是效法主耶穌基督
[00:16:41.060 --> 00:16:44.060]  第五節,你們知道
[00:16:44.060 --> 00:16:48.060]  我們在你們那裡為你們的緣故是怎樣為人
[00:16:48.060 --> 00:16:50.060]  然後中文、日本的翻譯就是
[00:16:50.060 --> 00:16:51.060]  我們,保羅說
[00:16:51.060 --> 00:16:55.060]  我們在你們那裡的生活是怎樣
[00:16:55.060 --> 00:16:59.060]  一切無非是為了你們的好處
[00:16:59.060 --> 00:17:01.060]  保羅在這裡告訴我們
[00:17:01.060 --> 00:17:04.060]  他為了信徒的好處去放下自己
[00:17:04.060 --> 00:17:06.060]  放下什麼?
[00:17:06.060 --> 00:17:07.060]  放下權益?
[00:17:07.060 --> 00:17:08.060]  放下榮辱?
[00:17:08.060 --> 00:17:09.060]  放下名譽?
[00:17:09.060 --> 00:17:10.060]  放下金錢?
[00:17:10.060 --> 00:17:14.060]  我想保羅是可以什麼都放下
[00:17:14.060 --> 00:17:17.060]  他說他看萬事如同糞土
[00:17:17.060 --> 00:17:19.060]  只要是為了信徒的好處
[00:17:19.060 --> 00:17:22.060]  他什麼都可以放下
[00:17:22.060 --> 00:17:25.060]  就好像愛我們的父母一樣
[00:17:25.060 --> 00:17:28.060]  保羅這樣做
[00:17:28.060 --> 00:17:30.060]  是因為他所學習的耶穌基督
[00:17:30.060 --> 00:17:32.060]  都是這樣
[00:17:32.060 --> 00:17:36.060]  在《肥禮比書》第二章六至八節這樣說
[00:17:36.060 --> 00:17:40.060]  耶穌原本有上帝的本質
[00:17:40.060 --> 00:17:43.060]  他沒有濫用和上帝同等的特權
[00:17:43.060 --> 00:17:44.060]  相反
[00:17:44.060 --> 00:17:46.060]  他自願放棄一切
[00:17:46.060 --> 00:17:48.060]  取了奴僕的本質
[00:17:48.060 --> 00:17:49.060]  他成為了人
[00:17:49.060 --> 00:17:51.060]  以人的形體出現
[00:17:51.060 --> 00:17:52.060]  他至今卑微
[00:17:52.060 --> 00:17:53.060]  信服至死
[00:17:53.060 --> 00:17:57.060]  且死在十字架上
[00:17:57.060 --> 00:17:59.060]  這樣一個人
[00:17:59.060 --> 00:18:03.060]  能夠不讓你去陰背嗎?
[00:18:03.060 --> 00:18:05.060]  能夠不讓你去學習嗎?
[00:18:05.060 --> 00:18:07.060]  各位弟兄姊妹
[00:18:07.060 --> 00:18:08.060]  在信仰的路上
[00:18:08.060 --> 00:18:12.060]  有沒有哪一個是你仿效的對象呢?
[00:18:12.060 --> 00:18:14.060]  你在學習哪一個呢?
