
[00:00:00.000 --> 00:00:06.000]  好,剛才說了,約書亞記,下一章的聖經,最後說五節。
[00:08:25.000 --> 00:08:29.000]  諸事不順,政治又不穩定
[00:08:29.000 --> 00:08:32.000]  有很多人移民,很多朋友離開
[00:08:32.000 --> 00:08:36.000]  疫情又未完,經濟就越來越差
[00:08:36.000 --> 00:08:40.000]  過去幾個星期,股市就不斷倒塌
[00:08:40.000 --> 00:08:43.000]  心裡其實很害怕
[00:08:43.000 --> 00:08:45.000]  怎樣可以剛強壯膽?
[00:08:45.000 --> 00:08:47.000]  是否假裝沒事?
[00:08:47.000 --> 00:08:50.000]  沒事的明天會更好?是否這樣?
[00:08:50.000 --> 00:08:52.000]  約書亞是否這樣說?不是!
[00:08:52.000 --> 00:08:54.000]  面對群情洶湧
[00:08:54.000 --> 00:08:59.000]  大部分以色列的百姓和領袖跟你說相反的話
[00:08:59.000 --> 00:09:03.000]  為甚麼約書亞可以剛強壯膽?
[00:09:03.000 --> 00:09:07.000]  因為他知道耶和華與我們同在
[00:09:07.000 --> 00:09:11.000]  所以他說,但你們不可以背叛耶和華
[00:09:11.000 --> 00:09:15.000]  也不可以怕,也不需要怕那些居民
[00:09:15.000 --> 00:09:20.000]  因為耶和華與我們同在
[00:09:20.000 --> 00:09:25.000]  不是說假裝沒事,不是說撐著勇敢一點
[00:09:25.000 --> 00:09:29.000]  而是明白無論外在環境多麼差
[00:09:29.000 --> 00:09:34.000]  生活多麼動盪,神都會與我們同在
[00:09:34.000 --> 00:09:36.000]  我再說一次
[00:09:36.000 --> 00:09:39.000]  無論外在環境多麼差
[00:09:39.000 --> 00:09:46.000]  生活多麼動盪,神都會與我們同在
[00:09:46.000 --> 00:09:51.000]  這位永生的上帝,復活的耶穌
[00:09:51.000 --> 00:09:58.000]  大能的聖靈,都會與我們同在
[00:09:58.000 --> 00:10:01.000]   Amen?
[00:10:01.000 --> 00:10:03.000]  但這不是頭腦的知識
[00:10:03.000 --> 00:10:07.000]  你回到教會,誰不知道神會與我一起?
[00:10:07.000 --> 00:10:11.000]  這說的是,當我們面對著一些很害怕的情況
[00:10:11.000 --> 00:10:16.000]  我們生命中有些軟弱,真是很害怕
[00:10:16.000 --> 00:10:19.000]  不是我知道,不是頭腦知道
[00:10:19.000 --> 00:10:23.000]  是讓我們生命當中很害怕的地方
[00:10:23.000 --> 00:10:30.000]  讓上帝的同在進入我的生命當中
[00:10:30.000 --> 00:10:32.000]  當面對著很大部份的人都說
[00:10:32.000 --> 00:10:37.000]  「不要去,人強馬壯,誠一堅固,死硬」
[00:10:37.000 --> 00:10:40.000]  我們回頭看,約書雅,她不害怕嗎?
[00:10:40.000 --> 00:10:43.000]  「我群情洶湧,你卻翹起手,不用怕」
[00:10:43.000 --> 00:10:47.000]  「你講錯話就被人打,沒事,做了一點」
[00:10:47.000 --> 00:10:50.000]  她害怕,但她怎樣?
[00:10:50.000 --> 00:10:53.000]  她是將她心中的理據告訴她
[00:10:53.000 --> 00:10:59.000]  不要背叛神,神與我們一起,我們一定贏
[00:10:59.000 --> 00:11:05.000]  我想說的是,真正的勇敢不是說我靠自己,不用害怕
[00:11:05.000 --> 00:11:12.000]  是讓我們的害怕帶到神的同在當中
[00:11:12.000 --> 00:11:19.000]  在敬拜當中,在祈禱或接受代祷服侍當中
[00:11:19.000 --> 00:11:22.000]  在神的說話當中
[00:11:22.000 --> 00:11:31.000]  讓我們真實脆弱的一面與真實的上帝相遇
[00:11:31.000 --> 00:11:36.000]  讓神的同在進入我們生命最真實的地方
[00:11:36.000 --> 00:11:41.000]  以致我從神裡面有勇氣
[00:11:41.000 --> 00:11:49.000]  這是約書雅留下給我們很寶貴的功課
[00:11:49.000 --> 00:11:55.000]  約瑟呢?約瑟又帶給我們一個甚麼功課?
[00:11:55.000 --> 00:11:58.000]  我先問問大家
[00:11:58.000 --> 00:12:03.000]  你知不知道約瑟的遺言記載在聖經的哪一段?
[00:12:03.000 --> 00:12:06.000]  考考你,約瑟的遺言有甚麼?
[00:12:06.000 --> 00:12:09.000]  有,聖經有記載
[00:12:09.000 --> 00:12:18.000]  約瑟的遺言記載在創世紀第五十章二十二到二十六節
[00:12:18.000 --> 00:12:21.000]  創世紀五十章二十二到二十六節
[00:12:21.000 --> 00:12:25.000]  如果你心水清的話,你要發覺一個很有趣的地方
[00:12:25.000 --> 00:12:32.000]  就是約瑟的遺言是記載在創世紀最後那章的聖經
[00:12:32.000 --> 00:12:35.000]  最後那五節的經文
[00:12:35.000 --> 00:12:40.000]  你記得我們今天讀的約書雅記是最後那章最後那五節的經文
[00:12:40.000 --> 00:12:47.000]  而且這五節的第一節都是說那個人物死的時候是一百一十歲
[00:12:47.000 --> 00:12:50.000]  你讀聖經的時候有沒有讀過這些?
[00:12:50.000 --> 00:12:52.000]  突然覺得很有趣
[00:12:52.000 --> 00:12:55.000]  差了幾百年的歷史
[00:12:55.000 --> 00:13:01.000]  讀下去最後那章最後那五節很相似
[00:13:01.000 --> 00:13:05.000]  所以當時為甚麼約書雅記突然說甚麼約瑟?
[00:13:05.000 --> 00:13:08.000]  原來是有原因的
[00:13:08.000 --> 00:13:14.000]  原來進入英許之地不是在摩西的時候開始的
[00:13:14.000 --> 00:13:16.000]  原來在創世紀已經說了
[00:13:16.000 --> 00:13:19.000]  創世紀第幾章?
[00:13:19.000 --> 00:13:25.000]  創世紀十二章六節七節
[00:13:25.000 --> 00:13:30.000]  阿伯蘭即阿伯拉罕經過的地方到了事件摩利像樹那裡
[00:13:30.000 --> 00:13:33.000]  你記得事件約瑟說你要葬我在事件是不是?
[00:13:33.000 --> 00:13:35.000]  事件摩利像樹那裡
[00:13:35.000 --> 00:13:38.000]  那時迦南人住在那個地方耶和華向阿伯蘭顯現
[00:13:38.000 --> 00:13:46.000]  他說我要將這個地賜給你的侯蕊
[00:13:46.000 --> 00:13:52.000]  原來約瑟和約書雅這兩個的人物
[00:13:52.000 --> 00:13:59.000]  是代表著神實現祂的英許的開始和結束
[00:13:59.000 --> 00:14:02.000]  一個頭一個尾
[00:14:02.000 --> 00:14:06.000]  由創世紀去到約書雅記
[00:14:06.000 --> 00:14:09.000]  由一個家族去到一個國家
[00:14:09.000 --> 00:14:19.000]  神怎樣帶領以色列人進入他答應了阿伯拉罕的流奶語脈之地
[00:14:19.000 --> 00:14:21.000]  是不是很有意思?
[00:14:21.000 --> 00:14:22.000]  有沒有試過這樣看聖經?
[00:14:22.000 --> 00:14:24.000]  聖經的說話很有意思
[00:14:24.000 --> 00:14:27.000]  不是亂說的不是亂寫的
[00:14:27.000 --> 00:14:29.000]  很有意思
[00:14:29.000 --> 00:14:32.000]  那約瑟呢?約瑟帶給我們甚麼功課?
[00:14:32.000 --> 00:14:35.000]  新約聖經怎樣去形容約瑟呢?
[00:14:35.000 --> 00:14:42.000]  希伯來書第十一章
[00:14:42.000 --> 00:14:46.000]  希伯來書第十一章有一段是講關於信心
[00:14:46.000 --> 00:14:49.000]  阿伯拉罕以撒雅各直接去到約瑟第二十二節
[00:14:49.000 --> 00:14:56.000]  他說約瑟因著信臨終的時候提到以色列族將來要出埃及
[00:14:56.000 --> 00:14:59.000]  為自己的骸骨留下遺命
[00:14:59.000 --> 00:15:03.000]  所以你看到他跟其他人說我快要死了
[00:15:03.000 --> 00:15:05.000]  還沒死的
[00:15:05.000 --> 00:15:07.000]  但是他說神必看顧你們
[00:15:07.000 --> 00:15:10.000]  說了兩次神必定看顧你們
[00:15:10.000 --> 00:15:14.000]  當神領你們從這個地上去
[00:15:14.000 --> 00:15:18.000]  去到他起誓應去給阿伯拉罕以撒雅各地方的時候
[00:15:18.000 --> 00:15:22.000]  你記得將我的骸骨拿上去
[00:15:22.000 --> 00:15:26.000]  約瑟怎樣學習到這一個信心的功課呢?
[00:15:26.000 --> 00:15:28.000]  他經歷過甚麼?
[00:15:28.000 --> 00:15:32.000]  我和你很簡單地去回顧一下他的人生
[00:15:32.000 --> 00:15:35.000]  約瑟出生的時候是怎樣的?你有沒有印象?
[00:15:35.000 --> 00:15:39.000]  天子叫子,萬千寵愛在一生
[00:15:39.000 --> 00:15:42.000]  當然啦,阿伯拉罕以撒雅各很喜歡他
[00:15:42.000 --> 00:15:44.000]  他為他做了一件甚麼衣服?
[00:15:44.000 --> 00:15:46.000]  彩衣
[00:15:46.000 --> 00:15:48.000]  他在外面買就可以了,很簡單
[00:15:48.000 --> 00:15:53.000]  那幾千年前你買一件彩衣,顏色的標靡
[00:15:53.000 --> 00:15:55.000]  那麼容易?
[00:15:55.000 --> 00:15:58.000]  只是給約瑟一件彩衣
[00:15:58.000 --> 00:16:00.000]  偏不偏心?
[00:16:00.000 --> 00:16:02.000]  偏心,偏心到不得了
[00:16:02.000 --> 00:16:04.000]  偏心到出面了
[00:16:04.000 --> 00:16:06.000]  所以他的哥哥很討厭他
[00:16:06.000 --> 00:16:08.000]  沒有好說話給他聽
[00:16:08.000 --> 00:16:09.000]  聖經是這樣形容的
[00:16:09.000 --> 00:16:10.000]  沒有好說話給他聽
[00:16:10.000 --> 00:16:13.000]  而且那些年輕人
[00:16:13.000 --> 00:16:15.000]  嘴巴是不會收的
[00:16:15.000 --> 00:16:18.000]  他發了兩個夢,發了兩個夢
[00:16:18.000 --> 00:16:20.000]  跟他們說,因為他們種田
[00:16:20.000 --> 00:16:22.000]  所以他們有些和菌
[00:16:22.000 --> 00:16:23.000]  他發了兩個夢,一個說
[00:16:23.000 --> 00:16:24.000]  我的和菌呢
[00:16:24.000 --> 00:16:25.000]  跟你的和菌一起的時候
[00:16:25.000 --> 00:16:27.000]  你的和菌要跪拜我的那些
[00:16:27.000 --> 00:16:31.000]  還有那些星星,日月頭,月亮那些
[00:16:31.000 --> 00:16:33.000]  你那些就跪拜我的那些
[00:16:33.000 --> 00:16:36.000]  很興奮,說得很雀躍
[00:16:36.000 --> 00:16:38.000]  童言無忌
[00:16:38.000 --> 00:16:40.000]  聽那個呢
[00:16:40.000 --> 00:16:43.000]  撐到頂住上胸口
[00:16:43.000 --> 00:16:46.000]  所以他的哥哥怎麼樣?去到最後
[00:16:46.000 --> 00:16:49.000]  想想賣掉他
[00:16:49.000 --> 00:16:51.000]  等待他們幾個的時候
[00:16:51.000 --> 00:16:53.000]  找個什麼米顛的人
[00:16:53.000 --> 00:16:54.000]  賣掉他,去了埃及
[00:16:54.000 --> 00:16:57.000]  所以約瑟去了埃及
[00:16:57.000 --> 00:16:59.000]  在護衛長科提佛的底下
[00:16:59.000 --> 00:17:01.000]  做工人
[00:17:01.000 --> 00:17:03.000]  很有趣
[00:17:03.000 --> 00:17:06.000]  聖經說,神要他同在
[00:17:06.000 --> 00:17:10.000]  所以他很多時候信你
[00:17:10.000 --> 00:17:13.000]  當然,信你也是被人出賣
[00:17:13.000 --> 00:17:14.000]  來香別井
[00:17:14.000 --> 00:17:15.000]  所以很多時候
[00:17:15.000 --> 00:17:18.000]  聖經說,神要他同在
[00:17:18.000 --> 00:17:21.000]  是那個場景信你
[00:17:21.000 --> 00:17:23.000]  不是說他人生什麼困難都沒有
[00:17:23.000 --> 00:17:24.000]  你明白嗎?
[00:17:24.000 --> 00:17:25.000]  所以這個我了解
[00:17:25.000 --> 00:17:27.000]  他很出信你
[00:17:27.000 --> 00:17:29.000]  那個護衛長就看得起他
[00:17:29.000 --> 00:17:30.000]  給他多些重要的任務
[00:17:30.000 --> 00:17:32.000]  但是跟著很壞
[00:17:32.000 --> 00:17:34.000]  他老婆就陷害他
[00:17:34.000 --> 00:17:35.000]  她不是只是煽他
[00:17:35.000 --> 00:17:36.000]  不是只是冤枉他
[00:17:36.000 --> 00:17:37.000]  就是陷害他
[00:17:37.000 --> 00:17:38.000]  陷害他,咸豬手
[00:17:38.000 --> 00:17:41.000]  然後怎樣?坐牢
[00:17:41.000 --> 00:17:44.000]  當時的監獄跟現在很多一樣
[00:17:44.000 --> 00:17:45.000]  都是有等級的
[00:17:45.000 --> 00:17:48.000]  不同的類別
[00:17:48.000 --> 00:17:52.000]  約瑟是一個御用的監獄
[00:17:52.000 --> 00:17:54.000]  你知道什麼叫御用嗎?
[00:17:54.000 --> 00:17:56.000]  就是皇室那些犯
[00:17:56.000 --> 00:18:00.000]  才可以鎖進去
[00:18:00.000 --> 00:18:01.000]  約瑟去到的時候
[00:18:01.000 --> 00:18:04.000]  他聖經繼續形容
[00:18:04.000 --> 00:18:07.000]  神又是繼續與他同在
[00:18:07.000 --> 00:18:09.000]  又很順利
[00:18:09.000 --> 00:18:11.000]  不過家裡都是坐牢順利
[00:18:11.000 --> 00:18:13.000]  人生也不是很順利
[00:18:13.000 --> 00:18:16.000]  但是跟著有兩個高官
[00:18:16.000 --> 00:18:17.000]  因為得罪了法老
[00:18:17.000 --> 00:18:19.000]  一個走證,一個善長
[00:18:19.000 --> 00:18:21.000]  就被人燉冬菇又坐下來了
[00:18:21.000 --> 00:18:23.000]  然後他們兩個就做夢
[00:18:23.000 --> 00:18:24.000]  然後做夢不知道怎麼辦
[00:18:24.000 --> 00:18:25.000]  約瑟說「你講一個夢給我聽」
[00:18:25.000 --> 00:18:26.000]  「我解給你聽」
[00:18:26.000 --> 00:18:28.000]  然後那兩個高官就說
[00:18:28.000 --> 00:18:30.000]  「這個小子解得挺好的」
[00:18:30.000 --> 00:18:31.000]  「是,是,是」
[00:18:31.000 --> 00:18:33.000]  「你將來放出去的時候」
[00:18:33.000 --> 00:18:35.000]  「你就請你記得我了」
[00:18:35.000 --> 00:18:37.000]  「好啊,好啊,好啊」
[00:18:37.000 --> 00:18:39.000]  然後回到外面
[00:18:39.000 --> 00:18:42.000]  這個走證就官服完職
[00:18:42.000 --> 00:18:44.000]  好了,你猜他記不記得藥室?
[00:18:44.000 --> 00:18:46.000]  當然不記得了
[00:18:46.000 --> 00:18:48.000]  我放假還記得你嗎?
[00:18:48.000 --> 00:18:52.000]  跟著如是者又過了兩年
[00:18:52.000 --> 00:18:54.000]  創世紀四十一章
[00:18:54.000 --> 00:18:58.000]  跟著這次到法老發夢
[00:18:58.000 --> 00:19:00.000]  以前的人經常都發夢
[00:19:00.000 --> 00:19:01.000]  我們也發夢
[00:19:01.000 --> 00:19:02.000]  不過我們發夢沒那麼緊張
[00:19:02.000 --> 00:19:03.000]  以前的人發夢很緊張
[00:19:03.000 --> 00:19:05.000]  法老就說「你誰幫我解了個夢」
[00:19:05.000 --> 00:19:07.000]  跟著那個高官的走證就說
[00:19:07.000 --> 00:19:09.000]  「兩年前有個小子幫我解夢」
[00:19:09.000 --> 00:19:10.000]  「是可以的」
[00:19:10.000 --> 00:19:11.000]  然後就立刻引薦
[00:19:11.000 --> 00:19:13.000]  他說「這個你試試他吧」
[00:19:13.000 --> 00:19:16.000]  然後最終幫法老解了個夢
[00:19:16.000 --> 00:19:21.000]  而法老賞識約瑟提拔他做宰相
[00:19:21.000 --> 00:19:26.000]  一人之下,萬人之上
[00:19:26.000 --> 00:19:29.000]  雖然約瑟最終都出了監
[00:19:29.000 --> 00:19:32.000]  但是你猜一下
[00:19:32.000 --> 00:19:36.000]  約瑟他的心裡苦不苦?
[00:19:36.000 --> 00:19:38.000]  你猜一下他的過程當中
[00:19:38.000 --> 00:19:40.000]  他是否覺得一人之下,萬人之上
[00:19:40.000 --> 00:19:42.000]  吐氣讓味,沒有東西了
[00:19:42.000 --> 00:19:45.000]  還是他裡面很多的痛苦是其他人
[00:19:45.000 --> 00:19:46.000]  你猜一下
[00:19:46.000 --> 00:19:49.000]  聖經有沒有說?
[00:19:49.000 --> 00:19:52.000]  我想說聖經有說
[00:19:52.000 --> 00:19:55.000]  有,聖經怎麼說?
[00:19:55.000 --> 00:19:58.000]  約瑟在埃及地生了兩個兒子
[00:19:58.000 --> 00:19:59.000]  一個叫馬拿西
[00:19:59.000 --> 00:20:01.000]  一個叫做爾法蓮
[00:20:01.000 --> 00:20:03.000]  你知以前的人改名字是有意思的
[00:20:03.000 --> 00:20:05.000]  馬拿西的名字是什麼意思呢?
[00:20:05.000 --> 00:20:07.000]  馬拿西的名字就說
[00:20:07.000 --> 00:20:11.000]  「神使我忘記了一切的困苦」
[00:20:11.000 --> 00:20:14.000]  「和我負的全家」
[00:20:14.000 --> 00:20:15.000]  苦啊
[00:20:15.000 --> 00:20:17.000]  爾法蓮呢?
[00:20:17.000 --> 00:20:27.000]  「神使我在受苦的地方昌盛」
[00:20:27.000 --> 00:20:31.000]  「被自己的兄弟出賣,來到埃及」
[00:20:31.000 --> 00:20:38.000]  「孤單一人,又不見出路」
[00:20:38.000 --> 00:20:43.000]  約瑟繼續的選擇相信神,等候神
[00:20:43.000 --> 00:20:46.000]  是否沒有任何情緒的反應?
[00:20:46.000 --> 00:20:47.000]  是否覺得沒事?
[00:20:47.000 --> 00:20:50.000]  沒有,心裡很苦
[00:20:50.000 --> 00:20:52.000]  表面可能其他人未必知道
[00:20:52.000 --> 00:20:54.000]  心裡很苦
[00:20:54.000 --> 00:20:57.000]  跟著故事去到《創世紀》第五十章
[00:20:57.000 --> 00:20:59.000]  說「雅各就死了」
[00:20:59.000 --> 00:21:01.000]  即是爸爸去世了
[00:21:01.000 --> 00:21:03.000]  他的哥哥就害怕了
[00:21:03.000 --> 00:21:04.000]  為甚麼呢?
[00:21:04.000 --> 00:21:07.000]  小時候把他賣去埃及
[00:21:07.000 --> 00:21:11.000]  現在罩著他
[00:21:11.000 --> 00:21:13.000]  看著他的爸爸
[00:21:13.000 --> 00:21:14.000]  死了
[00:21:14.000 --> 00:21:16.000]  約瑟是誰?
[00:21:16.000 --> 00:21:18.000]  除了自己的弟弟
[00:21:18.000 --> 00:21:20.000]  何許人在上
[00:21:20.000 --> 00:21:22.000]  一人之下,萬人之上
[00:21:22.000 --> 00:21:25.000]  他用手指尾動一動
[00:21:25.000 --> 00:21:26.000]  你也死了,是嗎?
[00:21:26.000 --> 00:21:28.000]  他的兄弟很害怕
[00:21:28.000 --> 00:21:29.000]  他的哥哥
[00:21:29.000 --> 00:21:31.000]  跟著去到約瑟那裡
[00:21:31.000 --> 00:21:33.000]  「我們是你的僕人」
[00:21:33.000 --> 00:21:37.000]  即是姿態多麼低
[00:21:37.000 --> 00:21:40.000]  跟著約瑟跟他說了一番說話
[00:21:40.000 --> 00:21:45.000]  我想邀請大家一起讀出來
[00:21:45.000 --> 00:21:47.000]  預備,一二三
[00:21:47.000 --> 00:22:16.000]  (約瑟用親愛的話安慰他們)
[00:22:16.000 --> 00:22:18.000]  因為相信神
[00:22:18.000 --> 00:22:22.000]  所以約瑟繼續等
[00:22:22.000 --> 00:22:24.000]  等候神的時間
[00:22:24.000 --> 00:22:28.000]  等候神的方式和作為
[00:22:28.000 --> 00:22:31.000]  無論環境多麼困難
[00:22:31.000 --> 00:22:36.000]  他仍然相信神掌管明天
[00:22:36.000 --> 00:22:38.000]  秘訣是甚麼?
[00:22:38.000 --> 00:22:40.000]  是否因為他覺得
[00:22:40.000 --> 00:22:42.000]  他沒有情緒反應
[00:22:42.000 --> 00:22:44.000]  他覺得自己很強壯
[00:22:44.000 --> 00:22:47.000]  他的情緒很強壯
[00:22:47.000 --> 00:22:48.000]  我知道他沒有情緒反應
[00:22:48.000 --> 00:22:50.000]  不是,他仍然有很多困苦
[00:22:50.000 --> 00:22:51.000]  我剛才讀過
[00:22:51.000 --> 00:22:53.000]  心裡有很多苦
[00:22:53.000 --> 00:22:54.000]  其他人未必知道
[00:22:54.000 --> 00:22:56.000]  在裡面苦
[00:22:56.000 --> 00:22:57.000]  但為甚麼?
[00:22:57.000 --> 00:23:00.000]  因為他說了一句很重要的說話
[00:23:00.000 --> 00:23:07.000]  他說神的意思原是好的
[00:23:07.000 --> 00:23:08.000]  丁姐妹,你有沒有試過
[00:23:08.000 --> 00:23:10.000]  當你面對困難環境的時候
[00:23:10.000 --> 00:23:13.000]  最令你心動的是甚麼?
[00:23:13.000 --> 00:23:15.000]  不是困難,有時是
[00:23:15.000 --> 00:23:16.000]  我們人人都知道
[00:23:16.000 --> 00:23:18.000]  人生不會過得順利
[00:23:18.000 --> 00:23:20.000]  但最令你心動的是甚麼?
[00:23:20.000 --> 00:23:21.000]  當你一直祈禱
[00:23:21.000 --> 00:23:22.000]  沒有果效
[00:23:22.000 --> 00:23:24.000]  有時更加差
[00:23:24.000 --> 00:23:25.000]  然後你會發現
[00:23:25.000 --> 00:23:28.000]  你開始有一個懷疑的念頭
[00:23:28.000 --> 00:23:29.000]  講得更熟悉
[00:23:29.000 --> 00:23:31.000]  神是否在耍花樣?
[00:23:31.000 --> 00:23:33.000]  很令你心動
[00:23:33.000 --> 00:23:34.000]  你知道神是好的
[00:23:34.000 --> 00:23:36.000]  但你面對著那些環境
[00:23:36.000 --> 00:23:38.000]  不是一樣一樣都不順利
[00:23:38.000 --> 00:23:39.000]  不是,這樣又不行
[00:23:39.000 --> 00:23:41.000]  那樣又不好
[00:23:41.000 --> 00:23:44.000]  你有情緒的反應,好像弱智一樣
[00:23:44.000 --> 00:23:45.000]  但弱智為甚麼可以
[00:23:45.000 --> 00:23:46.000]  在這些困難的環境中
[00:23:46.000 --> 00:23:47.000]  仍然可以相信神?
[00:23:47.000 --> 00:23:48.000]  因為他說甚麼?
[00:23:48.000 --> 00:23:52.000]  他說神的意思原是好的
[00:23:52.000 --> 00:23:53.000]  是一個perspective
[00:23:53.000 --> 00:23:55.000]  一個眼光
[00:23:55.000 --> 00:23:56.000]  一個看得到
[00:23:56.000 --> 00:23:59.000]  不只是看面前的環境
[00:23:59.000 --> 00:24:03.000]  而是他看得到神背後的工作
[00:24:03.000 --> 00:24:04.000]  仍然是辛苦
[00:24:04.000 --> 00:24:06.000]  仍然是在監獄當中
[00:24:06.000 --> 00:24:08.000]  仍然是孤單的等候
[00:24:08.000 --> 00:24:10.000]  又過了兩年
[00:24:10.000 --> 00:24:12.000]  講了幾個字
[00:24:12.000 --> 00:24:14.000]  等呢?
[00:24:14.000 --> 00:24:15.000]  我不知道
[00:24:15.000 --> 00:24:17.000]  我沒有試過
[00:24:17.000 --> 00:24:20.000]  但若是回頭看
[00:24:20.000 --> 00:24:21.000]  當他的哥哥來到
[00:24:21.000 --> 00:24:22.000]  很害怕的時候
[00:24:22.000 --> 00:24:23.000]  他說不要害怕
[00:24:23.000 --> 00:24:25.000]  我豈能代替神呢?
[00:24:25.000 --> 00:24:26.000]  他說出來的時候
[00:24:26.000 --> 00:24:30.000]  原來如果他賣了去埃及
[00:24:30.000 --> 00:24:33.000]  他不是在波提佛底下的話
[00:24:33.000 --> 00:24:35.000]  他犯事
[00:24:35.000 --> 00:24:37.000]  他怎會在皇家監獄?
[00:24:37.000 --> 00:24:39.000]  皇家監獄你說去就去?
[00:24:39.000 --> 00:24:40.000]  你明白我的意思嗎?
[00:24:40.000 --> 00:24:42.000]  你想坐牢就坐在那裡
[00:24:42.000 --> 00:24:45.000]  一般平民百姓坐牢的地方
[00:24:45.000 --> 00:24:47.000]  如果不是在皇家監獄的話
[00:24:47.000 --> 00:24:50.000]  他怎會見到那兩個高官?
[00:24:50.000 --> 00:24:53.000]  如果不是那兩個高官做夢的話
[00:24:53.000 --> 00:24:56.000]  他怎會有機會幫助他?
[00:24:56.000 --> 00:25:00.000]  如果不是那兩個高官做完夢後離開
[00:25:00.000 --> 00:25:03.000]  兩年後再做一個夢
[00:25:03.000 --> 00:25:05.000]  想找人幫忙的時候
[00:25:05.000 --> 00:25:06.000]  怎會找到藥實?
[00:25:06.000 --> 00:25:07.000]  你明白我的意思嗎?
[00:25:07.000 --> 00:25:09.000]  如果不是因為這樣的緣故
[00:25:09.000 --> 00:25:13.000]  法律怎可以提拔一個外邦的人
[00:25:13.000 --> 00:25:16.000]  去管那些糧食
[00:25:16.000 --> 00:25:19.000]  以至在饑荒的裏面
[00:25:19.000 --> 00:25:25.000]  可以保住雅閣全家?
[00:25:25.000 --> 00:25:27.000]  饑荒的時候你去黑
[00:25:27.000 --> 00:25:28.000]  個個都去法律面前黑
[00:25:28.000 --> 00:25:30.000]  何時到你?
[00:25:30.000 --> 00:25:32.000]  如果不是這樣的話
[00:25:32.000 --> 00:25:34.000]  神怎可以保住雅閣全家?
[00:25:34.000 --> 00:25:37.000]  當約瑟1,2,3,4,5
[00:25:37.000 --> 00:25:39.000]  每個篇章都揭開的時候
[00:25:39.000 --> 00:25:40.000]  他看到
[00:25:40.000 --> 00:25:42.000]  他不是說他沒有苦
[00:25:42.000 --> 00:25:43.000]  他不是說他放過他
[00:25:43.000 --> 00:25:44.000]  他不是當沒事
[00:25:44.000 --> 00:25:45.000]  他說什麼?
[00:25:45.000 --> 00:25:48.000]  從前你們的意思是要害我
[00:25:48.000 --> 00:25:49.000]  他還說了出口
[00:25:49.000 --> 00:25:50.000]  是嗎?
[00:25:50.000 --> 00:25:53.000]  不過他有一個看法
[00:25:53.000 --> 00:26:00.000]  但神的意思原是好的
[00:26:00.000 --> 00:26:03.000]  不是在說當沒事
[00:26:03.000 --> 00:26:06.000]  他在困苦的過程
[00:26:06.000 --> 00:26:09.000]  他其實看到神和他在一起
[00:26:09.000 --> 00:26:11.000]  有時候我們在困難當中
[00:26:11.000 --> 00:26:12.000]  我們只看著困難
