
[00:00:00.000 --> 00:00:02.300]  來到約翰一書的第四章
[00:02:13.800 --> 00:02:16.660]  彼此相愛是這麼重要
[00:02:16.660 --> 00:02:20.540]  而每一段在接近中間或者結束的時候
[00:02:20.540 --> 00:02:22.600]  再用上一個if
[00:02:22.600 --> 00:02:25.500]  如果,或者在這裏翻譯為「若」
[00:02:25.500 --> 00:02:28.740]  若果,用來做什麼的?
[00:02:28.740 --> 00:02:30.840]  上個星期你記得四章一節、七節
[00:02:30.840 --> 00:02:35.900]  是要我們去判斷靈、判辨靈
[00:02:35.900 --> 00:02:37.060]  所以緊接這段經文
[00:02:37.060 --> 00:02:39.460]  約翰同樣要我們屬於神的人
[00:02:39.460 --> 00:02:44.140]  屬神的兒女去判辨一下、去分辨一下
[00:02:44.140 --> 00:02:45.960]  透過這三次的「若」
[00:02:45.960 --> 00:02:48.500]  if,去分辨一下
[00:02:48.500 --> 00:02:52.140]  我們裏面內心的生命狀態是怎麼樣
[00:02:52.140 --> 00:02:53.360]  讓你好好看清楚
[00:02:53.360 --> 00:02:56.600]  內裏的生命現在到底是怎樣的狀態
[00:02:56.600 --> 00:02:58.300]  幫你不要模糊模糊
[00:02:58.300 --> 00:02:59.740]  先檢測清楚
[00:02:59.740 --> 00:03:02.240]  留意你的維生指數是否正確
[00:03:02.240 --> 00:03:03.400]  不要糊裡糊塗
[00:03:03.400 --> 00:03:05.900]  一直模糊模糊走到最後
[00:03:05.900 --> 00:03:06.860]  都不知道發生什麼事
[00:03:06.860 --> 00:03:09.500]  就到審判台前
[00:03:09.500 --> 00:03:10.400]  這三個段落
[00:03:10.400 --> 00:03:16.700]  都是問我們能不能夠坦言無懼
[00:03:16.700 --> 00:03:20.100]  坦言無懼的另一個翻譯是「確信」
[00:03:20.100 --> 00:03:21.500]  你在這一刻能不能夠確信
[00:03:21.500 --> 00:03:23.900]  你就是去到神面前
[00:03:23.900 --> 00:03:27.340]  很安然、很安樂、不怕
[00:03:27.340 --> 00:03:31.000]  坦言無懼是這一段的重點
[00:03:31.000 --> 00:03:34.300]  所以我先講了今天的總結
[00:03:34.300 --> 00:03:36.060]  約翰最後他給我們理解到
[00:03:36.060 --> 00:03:38.060]  若果我們能夠彼此相愛
[00:03:38.060 --> 00:03:40.300]  就表明出神的愛
[00:03:40.300 --> 00:03:42.360]  真是在我們生命裏面
[00:03:42.360 --> 00:03:46.100]  於是乎我們就坦言無懼
[00:03:46.100 --> 00:03:48.060]  我們有一個相愛的表現
[00:03:48.060 --> 00:03:52.000]  但同樣我們內在已有基督的認信
[00:03:52.000 --> 00:03:53.060]  如果是這樣的話
[00:03:53.060 --> 00:03:56.360]  去到神面前坦言無懼
[00:03:56.360 --> 00:03:58.560]  若果我們不只是一張嘴
[00:03:58.560 --> 00:04:00.360]  真是走出來的
[00:04:00.360 --> 00:04:01.660]  完成了神的愛
[00:04:01.660 --> 00:04:03.740]  進入我們生命裏面的任務
[00:04:03.740 --> 00:04:09.100]  去到神面前坦言無懼
[00:04:09.100 --> 00:04:10.400]  所以我們再一次禱告
[00:04:10.400 --> 00:04:14.100]  將我們接下來聽到的時間交託給主
[00:04:14.100 --> 00:04:18.660]  天父我們認識到你的愛很多
[00:04:18.660 --> 00:04:21.660]  但有時候我們很多事情的混淆
[00:04:21.660 --> 00:04:24.300]  很多的道理
[00:04:24.300 --> 00:04:27.140]  我們都擺在心裏面
[00:04:27.140 --> 00:04:28.540]  很混亂
[00:04:28.540 --> 00:04:31.600]  我們只是知道要聽話
[00:04:31.600 --> 00:04:34.540]  我們又發現有時候我們做不到
[00:04:34.540 --> 00:04:36.460]  神下求你的真理進入我們裏面
[00:04:36.460 --> 00:04:38.340]  讓我們有自由
[00:04:38.340 --> 00:04:41.300]  能夠去好感受到相信你的自由
[00:04:41.300 --> 00:04:43.500]  亦都可以自由地回應你的愛
[00:04:43.500 --> 00:04:45.300]  幫助我們聽到的時間
[00:04:45.300 --> 00:04:46.800]  求聖靈指教我們
[00:04:46.800 --> 00:04:47.600]  我們的祈禱是
[00:04:47.600 --> 00:04:50.100]  奉著耶穌基督得聖名節祈求
[00:04:50.100 --> 00:04:52.600]  阿們
[00:04:52.600 --> 00:04:56.200]  剛才說三段的從者一點
[00:04:56.200 --> 00:04:58.840]  第九、第十三和第十七
[00:04:58.840 --> 00:04:59.940]  我們先看第一段
[00:04:59.940 --> 00:05:02.140]  第九節的部分
[00:05:02.140 --> 00:05:03.400]  一起讀這次經文
[00:05:03.400 --> 00:05:04.240]  預備起
[00:05:04.240 --> 00:05:08.700]  神差遣他的獨一兒子來世上
[00:05:08.700 --> 00:05:11.540]  使我們藉著他得生命
[00:05:11.540 --> 00:05:17.200]  從者一點 神的愛就在我們裏面顯明了
[00:05:17.200 --> 00:05:18.100]  我們聽過的
[00:05:18.100 --> 00:05:19.300]  學過的
[00:05:19.300 --> 00:05:20.900]  愛的源頭就是神
[00:05:20.900 --> 00:05:22.140]  愛是出於神的
[00:05:22.140 --> 00:05:24.040]  今天的講題
[00:05:24.040 --> 00:05:25.900]  但是神的愛不是只有一把口
[00:05:25.900 --> 00:05:27.040]  祂有實際的行動
[00:05:27.040 --> 00:05:27.600]  你知道的
[00:05:27.600 --> 00:05:30.040]  就是祂差敗了祂的獨一兒子
[00:05:30.040 --> 00:05:30.800]  沒有別的了
[00:05:30.800 --> 00:05:32.240]  是唯一一個
[00:05:32.240 --> 00:05:34.300]  我們眾人都會成為神的兒女
[00:05:34.300 --> 00:05:35.540]  好像神有很多兒女
[00:05:35.540 --> 00:05:38.140]  但是祂得獨一的愛子
[00:05:38.140 --> 00:05:40.740]  是跟祂一樣的
[00:05:40.740 --> 00:05:42.940]  是出於祂的
[00:05:42.940 --> 00:05:46.440]  祂就將這個兒子給了我們
[00:05:46.440 --> 00:05:50.340]  所以神愛我們不是一個感受
[00:05:50.340 --> 00:05:53.040]  不是一個很好的氣氛
[00:05:53.040 --> 00:05:56.740]  而是實際的透過行動表達出來
[00:05:56.740 --> 00:05:58.240]  所以你明白為什麼
[00:05:58.240 --> 00:05:59.940]  上帝常常要我們彼此相愛
[00:05:59.940 --> 00:06:02.140]  就是要行動 行出來的
[00:06:02.140 --> 00:06:04.640]  不是只是口講「我愛你」
[00:06:04.640 --> 00:06:06.240]  製造一個很溫馨的氣氛
[00:06:06.240 --> 00:06:07.640]  不是這些
[00:06:07.640 --> 00:06:09.040]  實際的行動
[00:06:09.040 --> 00:06:11.440]  這就是第九節所講的
[00:06:11.440 --> 00:06:12.540]  神這樣的行動
[00:06:12.540 --> 00:06:13.840]  讓祂的兒子來到
[00:06:13.840 --> 00:06:15.340]  帶我們出死入生
[00:06:15.340 --> 00:06:16.640]  這個行動顯出了
[00:06:16.640 --> 00:06:18.840]  顯明了祂的愛
[00:06:18.840 --> 00:06:21.440]  耶穌基督就是神對世人
[00:06:21.440 --> 00:06:27.240]  最深、最大愛的行動
[00:06:27.240 --> 00:06:31.740]  第十節再重複講
[00:06:31.740 --> 00:06:33.840]  祂差遠了祂的兒子來
[00:06:33.840 --> 00:06:35.240]  成為了贖罪兒子
[00:06:35.240 --> 00:06:36.940]  這就是愛了
[00:06:36.940 --> 00:06:40.340]  就是在這裏不斷重複講的愛的內容
[00:06:40.340 --> 00:06:42.240]  愛的意義
[00:06:42.240 --> 00:06:44.540]  約翰重申這個基本到不得了的真理
[00:06:44.540 --> 00:06:47.740]  我們初入門信耶穌
[00:06:47.740 --> 00:06:51.040]  知道的 缺志的時候都知道的
[00:06:51.040 --> 00:06:53.040]  但是因為當時有敵黨神的人
[00:06:53.040 --> 00:06:55.640]  他們從教會中間分離出去
[00:06:55.640 --> 00:06:57.840]  又潛入回來的假教師
[00:06:57.840 --> 00:07:01.740]  他們就是否定這麼重要的基本真理
[00:07:01.740 --> 00:07:02.640]  他們貶低耶穌
[00:07:02.640 --> 00:07:04.840]  不認耶穌是神的兒子
[00:07:04.840 --> 00:07:06.940]  否定耶穌是毒成肉身的
[00:07:06.940 --> 00:07:10.740]  所以上個星期就說要試驗靈
[00:07:10.740 --> 00:07:12.640]  如果他們否認耶穌基督是毒成肉身的
[00:07:12.640 --> 00:07:15.840]  他們就是出於虛荒的靈
[00:07:15.840 --> 00:07:17.540]  所以我們都要小心去分辨
[00:07:17.540 --> 00:07:21.940]  辨別一下自己的狀態
[00:07:21.940 --> 00:07:25.240]  神差遣祂的獨一兒子來到世上
[00:07:25.240 --> 00:07:29.340]  祂使我們藉著「祂得生命」
[00:07:29.340 --> 00:07:31.940]  這是第二項綠色的字
[00:07:31.940 --> 00:07:33.340]  在表達什麼?
[00:07:33.340 --> 00:07:34.540]  在我們得救之前
[00:07:34.540 --> 00:07:36.840]  我們就不是一個生的狀態
[00:07:36.840 --> 00:07:38.740]  是一個死的狀態
[00:07:38.740 --> 00:07:39.540]  現在藉著耶穌
[00:07:39.540 --> 00:07:42.940]  我們得回這個生的狀態
[00:07:42.940 --> 00:07:44.540]  從這一點
[00:07:44.540 --> 00:07:48.840]  我們就知道出於神的愛
[00:07:48.840 --> 00:07:52.940]  這個愛使我們能夠彼此相愛
[00:07:52.940 --> 00:07:54.940]  第七節這樣說
[00:07:54.940 --> 00:07:55.840]  我們彼此相愛
[00:07:55.840 --> 00:07:58.340]  因為愛是出於神的
[00:07:58.340 --> 00:07:59.840]  十一節更加清楚地說
[00:07:59.840 --> 00:08:01.540]  一起讀下面那一段
[00:08:01.540 --> 00:08:06.340]  親愛的弟兄們 神既然這樣愛我們
[00:08:06.340 --> 00:08:09.340]  我們也應該彼此相愛
[00:08:09.340 --> 00:08:11.440]  一說到「應該」
[00:08:11.440 --> 00:08:12.640]  有人又覺得
[00:08:12.640 --> 00:08:14.740]  是要求我們了
[00:08:14.740 --> 00:08:16.940]  你應份這樣做
[00:08:16.940 --> 00:08:18.140]  不過讓下這裡的表達
[00:08:18.140 --> 00:08:22.340]  是帶有「你應該能救」的意思
[00:08:22.340 --> 00:08:24.540]  你應該可以的
[00:08:24.540 --> 00:08:25.340]  上兩個星期
[00:08:25.340 --> 00:08:26.740]  我小朋友的學校
[00:08:26.740 --> 00:08:28.940]  派發了一棵植物的幼苗
[00:08:28.940 --> 00:08:30.540]  一棵小小的植物
[00:08:30.540 --> 00:08:32.540]  給每一個同學
[00:08:32.540 --> 00:08:34.040]  最初孩子帶回家的時候
[00:08:34.040 --> 00:08:35.040]  他很小心翼翼地
[00:08:35.040 --> 00:08:36.240]  捧著這棵幼苗
[00:08:36.240 --> 00:08:39.040]  很怕它掉到地上
[00:08:39.040 --> 00:08:41.940]  很小心地放在窗台上
[00:08:41.940 --> 00:08:44.540]  誰知他放在窗台的窗簾附近
[00:08:44.540 --> 00:08:45.940]  後來那一天
[00:08:45.940 --> 00:08:47.240]  不知道為什麼拉了窗簾
[00:08:47.240 --> 00:08:49.740]  他就忘記了這個植物的存在
[00:08:49.740 --> 00:08:50.840]  幾天之後我問他
[00:08:50.840 --> 00:08:52.740]  「那棵幼苗怎樣了?」
[00:08:52.740 --> 00:08:53.140]  他才發現
[00:08:53.140 --> 00:08:55.040]  「哎呀!忘記了」
[00:08:55.040 --> 00:08:55.940]  於是四處找
[00:08:55.940 --> 00:08:58.640]  終於在窗簾後找到了
[00:08:58.640 --> 00:09:00.340]  那時候那棵幼苗的葉
[00:09:00.340 --> 00:09:02.940]  已經垂在泥上
[00:09:02.940 --> 00:09:05.040]  瘦瘦乾乾的
[00:09:05.040 --> 00:09:06.940]  沒有水份
[00:09:06.940 --> 00:09:09.540]  這個幼苗是等待死亡
[00:09:09.540 --> 00:09:12.040]  好像死亡的狀態差不多
[00:09:12.040 --> 00:09:13.340]  我立即拿一些水
[00:09:13.340 --> 00:09:15.340]  給它灑在葉上
[00:09:15.340 --> 00:09:18.740]  又換多一點營養泥
[00:09:18.740 --> 00:09:20.840]  第二天
[00:09:20.840 --> 00:09:25.240]  那些葉再一次抬起來
[00:09:25.240 --> 00:09:27.640]  有了生機
[00:09:27.640 --> 00:09:30.740]  之後的日子逐漸漸漲高
[00:09:30.740 --> 00:09:31.540]  原本是一個窗簾
[00:09:31.540 --> 00:09:32.940]  遮住黑暗的角落
[00:09:32.940 --> 00:09:34.340]  沒有希望了
[00:09:34.340 --> 00:09:35.440]  如果被人遺忘
[00:09:35.440 --> 00:09:38.340]  再過幾天就真的死了
[00:09:38.340 --> 00:09:40.440]  但這棵小幼苗獲救之後
[00:09:40.440 --> 00:09:44.740]  它恢復了一個成長的潛能
[00:09:44.740 --> 00:09:48.040]  展現了它這個生命的potential
[00:09:48.040 --> 00:09:50.040]  講的是潛能表示
[00:09:50.040 --> 00:09:52.040]  它最終是能夠完全實現
[00:09:52.040 --> 00:09:54.340]  能夠長成一棵植物的
[00:09:54.340 --> 00:09:58.940]  不過在現在還未完全實行出來
[00:09:58.940 --> 00:10:00.140]  從前我們人都是這樣的
[00:10:00.140 --> 00:10:03.940]  我們是被我們的自我捆綁著
[00:10:03.940 --> 00:10:06.340]  不懂得愛
[00:10:06.340 --> 00:10:07.940]  只懂得明爭暗鬥
[00:10:07.940 --> 00:10:10.640]  我們小時候就懂得恨別人
[00:10:10.640 --> 00:10:11.440]  妒忌別人
[00:10:11.440 --> 00:10:13.640]  眼紅別人
[00:10:13.640 --> 00:10:14.240]  兩個星期前
[00:10:14.240 --> 00:10:17.540]  我們講到人類歷史第一宗的謀殺案
[00:10:17.540 --> 00:10:21.040]  那個人殺了自己的兄弟阿伯
[00:10:21.040 --> 00:10:22.840]  就是因為妒忌他的好
[00:10:22.840 --> 00:10:24.940]  不喜歡他的好
[00:10:24.940 --> 00:10:27.440]  這樣就殺死他了
[00:10:27.440 --> 00:10:30.440]  耶穌基督是神對世人最深
[00:10:30.440 --> 00:10:33.240]  最大愛的行動
[00:10:33.240 --> 00:10:36.040]  恢復了相信祂的人
[00:10:36.040 --> 00:10:40.140]  能夠有這個相愛的潛在的可能
[00:10:40.140 --> 00:10:43.240]  恢復了這個potential
[00:10:43.240 --> 00:10:44.840]  我又用第二個比例
[00:10:44.840 --> 00:10:49.240]  比喻就好像這支火箭一樣
[00:10:49.240 --> 00:10:52.140]  這支火箭放在那裡
[00:10:52.140 --> 00:10:53.440]  弄好了
[00:10:53.440 --> 00:10:56.540]  它有升空的潛在能力
[00:10:56.540 --> 00:10:58.640]  當它灌滿了那些沖天的燃料
[00:10:58.640 --> 00:11:01.940]  裝了那幾支輔助的火箭仔之後
[00:11:01.940 --> 00:11:03.940]  那個主火箭點燃
[00:11:03.940 --> 00:11:05.040]  發射升空的時候
[00:11:05.040 --> 00:11:06.940]  它就能夠擺脫地心吸力
[00:11:06.940 --> 00:11:09.440]  衝出地球
[00:11:09.440 --> 00:11:11.640]  有那個potential
[00:11:11.640 --> 00:11:14.440]  但是很多時候我們是放在那裡
[00:11:14.440 --> 00:11:15.740]  有個潛在的可能
[00:11:15.740 --> 00:11:19.140]  但是我們沒有去實行
[00:11:19.140 --> 00:11:24.540]  如果是這樣的話 這支火箭是沒有用的
[00:11:24.540 --> 00:11:25.740]  剛才說的每一段
[00:11:25.740 --> 00:11:30.540]  都有一次從者點和若
[00:11:30.540 --> 00:11:34.840]  第十二節就接著說到若
[00:11:34.840 --> 00:11:36.240]  若果我們彼此相愛
[00:11:36.240 --> 00:11:39.640]  這個情況出現的時候
[00:11:39.640 --> 00:11:43.040]  經文怎麼說呢
[00:11:43.040 --> 00:11:44.140]  一起讀吧
[00:11:44.140 --> 00:11:47.040]  從來沒有人見過神
[00:11:47.040 --> 00:11:49.540]  如果我們彼此相愛
[00:11:49.540 --> 00:11:52.140]  神就住在我們裡面
[00:11:52.140 --> 00:11:54.340]  他的愛在我們裡面
[00:11:54.340 --> 00:11:56.940]  就得以完全了
[00:11:56.940 --> 00:11:58.440]  如果我們這樣彼此相愛
[00:11:58.440 --> 00:12:01.140]  不單止有個潛在的可能性恢復了
[00:12:01.140 --> 00:12:03.140]  還去實行的話
[00:12:03.140 --> 00:12:04.640]  就達到一個情形
[00:12:04.640 --> 00:12:06.240]  經文這裡說
[00:12:06.240 --> 00:12:07.240]  我打了幾個顏色的
[00:12:07.240 --> 00:12:09.540]  如果我們彼此相愛
[00:12:09.540 --> 00:12:11.940]  神就住在我們裡面
[00:12:11.940 --> 00:12:15.040]  小心這個不是一個因果關係
[00:12:15.040 --> 00:12:16.340]  約翰絕對不是說
[00:12:16.340 --> 00:12:17.740]  首先你是彼此相愛
[00:12:17.740 --> 00:12:19.340]  然後神就住在我們裡面
[00:12:19.340 --> 00:12:20.740]  不是這個意思
[00:12:20.740 --> 00:12:22.740]  原文反而是去表達
[00:12:22.740 --> 00:12:28.040]  我們信徒生命裡面常有的一種狀態
[00:12:28.040 --> 00:12:30.940]  我們應該是有這一種狀態的
[00:12:30.940 --> 00:12:32.840]  如果我們有彼此相愛
[00:12:32.840 --> 00:12:36.640]  就能夠分辨到 判辨到 判斷到
[00:12:36.640 --> 00:12:39.440]  我們裡面這個內在
[00:12:39.440 --> 00:12:41.940]  我們這個生命是能夠和神結連的
[00:12:41.940 --> 00:12:44.540]  是結連中的一個常設的狀態
[00:12:44.540 --> 00:12:47.540]  一向都是這樣的
[00:12:47.540 --> 00:12:48.640]  有這個彼此相愛
[00:12:48.640 --> 00:12:51.240]  就發現我們一直都是這樣
[00:12:51.240 --> 00:12:52.940]  所以不是一個因果關係
[00:12:52.940 --> 00:12:55.740]  是透過我們能夠彼此相愛
[00:12:55.740 --> 00:13:00.440]  以至去判斷到我們真的常常是這樣
[00:13:00.440 --> 00:13:03.840]  所以你就明白為什麼一開始會說
[00:13:03.840 --> 00:13:08.340]  從來沒有人見過神
[00:13:08.340 --> 00:13:09.240]  沒有人見過神
[00:13:09.240 --> 00:13:13.140]  那怎麼知道神住在你裡面
[00:13:13.140 --> 00:13:14.940]  你的彼此相愛反映了
[00:13:14.940 --> 00:13:17.240]  你常常同神的這個結連
[00:13:17.240 --> 00:13:21.240]  反映出你的內在這個常設的狀態
[00:13:21.240 --> 00:13:25.440]  我怎麼知道那棵植物的幼苗有生機
[00:13:25.440 --> 00:13:28.240]  怎麼知道它吸了水
[00:13:28.240 --> 00:13:30.440]  它的葉子變直了
[00:13:30.440 --> 00:13:31.540]  不再垂低了
[00:13:31.540 --> 00:13:34.040]  葉子的顏色變回綠了
[00:13:34.040 --> 00:13:36.140]  是一個生長的狀態
[00:13:36.140 --> 00:13:40.040]  是一個它本應是這樣的
[00:13:40.040 --> 00:13:42.440]  得到養分應該是成長的
[00:13:42.440 --> 00:13:44.340]  正常的狀態
[00:13:44.340 --> 00:13:48.040]  頂著我們彼此相愛的這個事實
[00:13:48.040 --> 00:13:49.340]  旁邊的人就可以推論到
[00:13:49.340 --> 00:13:52.440]  神真的常常住在我們裡面
[00:13:52.440 --> 00:13:55.540]  所以頂著剛才我一開始問你的問題
[00:13:55.540 --> 00:13:57.640]  是要你去想一想
[00:13:57.640 --> 00:13:59.940]  我的常設狀態
[00:13:59.940 --> 00:14:02.040]  我的內在生命
[00:14:02.040 --> 00:14:05.140]  是不是這樣
[00:14:05.140 --> 00:14:09.140]  還是你是缺水
[00:14:09.140 --> 00:14:10.640]  很貧乏
[00:14:10.640 --> 00:14:16.740]  在一個角落裡面又變回黑暗了
[00:14:16.740 --> 00:14:18.840]  求主幫助我們
[00:14:18.840 --> 00:14:20.740]  我們有這個愛的潛能
[00:14:20.740 --> 00:14:23.440]  我們可以常常有神的愛
[00:14:23.440 --> 00:14:26.440]  有這一份的結連
[00:14:26.440 --> 00:14:30.140]  第二個從者一點
[00:14:30.140 --> 00:14:34.940]  再清晰講出神怎麼住在我們裡面
[00:14:34.940 --> 00:14:36.440]  第一個講了我們有一個結連
[00:14:36.440 --> 00:14:37.940]  常設的狀態
[00:14:37.940 --> 00:14:46.340]  第二點就是講神怎麼住在我們裡面
[00:14:46.340 --> 00:14:49.040]  第十三節這裡講了
[00:14:49.040 --> 00:14:50.040]  最下的兩項
[00:14:50.040 --> 00:14:51.640]  我們是住在祂裡面的
[00:14:51.640 --> 00:14:52.440]  住在神裡面的
[00:14:52.440 --> 00:14:55.040]  神又住在我們裡面的
[00:14:55.040 --> 00:14:56.640]  不知道我們聽了這一大段
[00:14:56.640 --> 00:14:58.440]  其實重複了很多次
[00:14:58.440 --> 00:14:59.540]  我們又在神裡面
[00:14:59.540 --> 00:15:00.740]  神又在我們裡面
[00:15:00.740 --> 00:15:01.540]  祂又在我們裡面
[00:15:01.540 --> 00:15:02.540]  我們又在祂裡面
[00:15:02.540 --> 00:15:04.540]  我不知道你聽會不會似明非明
[00:15:04.540 --> 00:15:08.440]  其實也會雲朵朵的
[00:15:08.440 --> 00:15:09.840]  即是怎樣
[00:15:09.840 --> 00:15:12.740]  或者我嘗試這樣去講解
[00:15:12.740 --> 00:15:16.440]  我們是不是都住在一個有空氣的地方
[00:15:16.440 --> 00:15:17.140]  是嗎
[00:15:17.140 --> 00:15:19.040]  我們人需要呼吸空氣
[00:15:19.040 --> 00:15:19.840]  有氧氣
[00:15:19.840 --> 00:15:20.640]  最重要有氧氣
[00:15:20.640 --> 00:15:22.740]  我們才可以生存
[00:15:22.740 --> 00:15:23.440]  同一時間
[00:15:23.440 --> 00:15:25.340]  這些氧氣又在我們裡面
[00:15:25.340 --> 00:15:28.040]  對不對
[00:15:28.040 --> 00:15:29.040]  如果我們缺乏氧氣
[00:15:29.040 --> 00:15:30.040]  我們就會死
[00:15:30.040 --> 00:15:32.340]  但是這些氧氣需要進入我們裡面
[00:15:32.340 --> 00:15:38.040]  我們的血液將氧氣輸送到不同的細胞
[00:15:38.040 --> 00:15:41.640]  所以就好像我們住在一個有空氣的地方
[00:15:41.640 --> 00:15:45.340]  而事實上這些空氣又在我們裡面的
[00:15:45.340 --> 00:15:46.840]  好像住在我們裡面那樣
[00:15:46.840 --> 00:15:49.540]  停留在我們裡面那樣
[00:15:49.540 --> 00:15:51.440]  有一種的互動
[00:15:51.440 --> 00:15:53.240]  有來往
[00:15:53.240 --> 00:15:53.940]  有關連
[00:15:53.940 --> 00:15:57.140]  很緊密的
[00:15:57.140 --> 00:15:58.940]  神在我們裡面
[00:15:58.940 --> 00:16:00.840]  我們在神裡面
[00:16:00.840 --> 00:16:05.040]  也都是表達出我們實際是和神有這種的互動
[00:16:05.040 --> 00:16:08.240]  祂的愛在我們裡面
[00:16:08.240 --> 00:16:09.840]  我們和神有來往
[00:16:09.840 --> 00:16:10.540]  有結連
[00:16:10.540 --> 00:16:13.240]  很緊密
[00:16:13.240 --> 00:16:15.340]  從這一點
[00:16:15.340 --> 00:16:16.040]  經文更加講
[00:16:16.040 --> 00:16:19.840]  神是賜了聖靈給我們每一個人
[00:16:19.840 --> 00:16:23.440]  他說這個是很明顯的證據
[00:16:23.440 --> 00:16:25.240]  我們是住在神裡面
[00:16:25.240 --> 00:16:27.040]  我們的生活離不開聖靈
[00:16:27.040 --> 00:16:28.940]  對我們在外在的幫助
[00:16:28.940 --> 00:16:30.240]  人靈
[00:16:30.240 --> 00:16:33.540]  也都聖靈在我們的內心
[00:16:33.540 --> 00:16:34.540]  常常提醒我們
[00:16:34.540 --> 00:16:36.640]  為我們代討
[00:16:36.640 --> 00:16:37.440]  引導我們
[00:16:37.440 --> 00:16:38.840]  安慰我們
[00:16:38.840 --> 00:16:40.640]  指教我們
[00:16:40.640 --> 00:16:45.440]  約翰又提醒這些很基本的信仰真理
[00:16:45.440 --> 00:16:45.740]  是的
[00:16:45.740 --> 00:16:47.140]  接著十三節之後
[00:16:47.140 --> 00:16:48.140]  他講完聖靈這裡
[00:16:48.140 --> 00:16:49.340]  他又繼續講一節
[00:16:49.340 --> 00:16:52.640]  我們都很熟悉的
[00:16:52.640 --> 00:16:53.240]  一起讀吧
[00:16:53.240 --> 00:16:54.040]  預備起
[00:16:54.040 --> 00:16:56.040]  夫差顯了子
[00:16:56.040 --> 00:16:58.140]  作世人的救主
[00:16:58.140 --> 00:17:00.740]  這是我們從前見過
[00:17:00.740 --> 00:17:03.640]  現在又作見證的
[00:17:03.640 --> 00:17:06.140]  有人講到彼此相愛
[00:17:06.140 --> 00:17:07.940]  作為顯明這幫人
[00:17:07.940 --> 00:17:09.140]  有神在其中的時候
[00:17:09.140 --> 00:17:10.740]  為什麼他又回到一個
