
[00:00:00.000 --> 00:00:04.740]  今天會繼續跟大家講列王紀夏第二章
[00:05:47.800 --> 00:05:51.240]  當耶穌呼召一些人跟隨他的時候
[00:05:51.240 --> 00:05:53.240]  那些人怎麼回答他呢?
[00:05:53.240 --> 00:05:55.240]  其中有些人這樣回答
[00:05:55.240 --> 00:05:57.240]  第一個是
[00:05:57.240 --> 00:06:00.380]  「容我先去辭別我家裡的人」
[00:06:00.380 --> 00:06:05.840]  另一個是「容我先去埋葬我的父親」
[00:06:05.840 --> 00:06:09.460]  耶穌回答說
[00:06:09.460 --> 00:06:11.460]  「手扶著泥」
[00:06:11.460 --> 00:06:14.980]  「向後看的人不配進神的國」
[00:06:14.980 --> 00:06:19.020]  因為主耶穌知道那些人所說的
[00:06:19.020 --> 00:06:22.020]  其實只不過是一個藉口
[00:06:22.020 --> 00:06:24.020]  是推遲
[00:06:24.020 --> 00:06:26.020]  或者是退縮
[00:06:26.020 --> 00:06:28.700]  不肯去接受耶穌的呼召
[00:06:30.940 --> 00:06:34.360]  那以利沙現在這樣回答
[00:06:34.360 --> 00:06:37.560]  他是不是又想藉口推遲呢?
[00:06:37.560 --> 00:06:39.940]  不是
[00:06:39.940 --> 00:06:43.460]  因為從他接著的反應行動
[00:06:43.460 --> 00:06:49.260]  我們證明他是堅決地跟隨以利亞的
[00:06:49.260 --> 00:06:55.800]  以利亞所說的這一句話
[00:06:55.800 --> 00:06:59.560]  「你會虛罷 我向你作了什麼呢?」
[00:07:00.460 --> 00:07:03.600]  這句話可以有兩面的意思
[00:07:03.600 --> 00:07:05.600]  其中一面的意思是
[00:07:05.600 --> 00:07:10.880]  「好啊 你可以回家向父母告別」
[00:07:10.880 --> 00:07:12.880]  「不過你要記得我」
[00:07:12.880 --> 00:07:16.300]  「或者記得神對你的呼召」
[00:07:16.300 --> 00:07:18.300]  「記得要回來」
[00:07:18.300 --> 00:07:22.300]  另一面的意思是
[00:07:22.300 --> 00:07:26.040]  「你當然可以回家啦」
[00:07:26.040 --> 00:07:28.040]  「我呼召你」
[00:07:28.040 --> 00:07:30.040]  「不是要勉強你」
[00:07:30.040 --> 00:07:32.040]  「不是要刁難你」
[00:07:32.040 --> 00:07:35.300]  「你自己好自為之 想想吧」
[00:07:35.300 --> 00:07:41.240]  無論是哪一方面的意思也好
[00:07:41.240 --> 00:07:43.240]  這句話
[00:07:43.240 --> 00:07:49.460]  也是令我想起耶利米先知所說的話
[00:07:49.460 --> 00:07:54.040]  我們看耶利米書29章11節
[00:07:56.540 --> 00:08:01.540]  「我知道我向你們所懷的意念 是賜平安的意念」
[00:08:01.540 --> 00:08:04.040]  「不是降災禍的意念」
[00:08:04.040 --> 00:08:06.540]  「要叫你們末後有子望」
[00:08:06.540 --> 00:08:10.540]  大家記住
[00:08:10.540 --> 00:08:12.540]  神呼召我們去侍奉
[00:08:12.540 --> 00:08:15.540]  不是要難為我們
[00:08:15.540 --> 00:08:19.540]  不是要勉強我們
[00:08:19.540 --> 00:08:22.540]  而是要藉著侍奉去賜福我們
[00:08:22.540 --> 00:08:26.540]  使我們在侍奉中去蒙福、成長
[00:08:26.540 --> 00:08:29.540]  去經歷神更多的恩典和能力
[00:08:29.540 --> 00:08:33.540]  侍奉的人、侍奉過的人
[00:08:33.540 --> 00:08:36.540]  都可以告訴我們是這樣
[00:08:36.540 --> 00:08:46.540]  我們再看聶皇紀上19章21節
[00:08:48.540 --> 00:08:52.540]  「以利沙就離開她回去 載了一對牛」
[00:08:52.540 --> 00:08:55.540]  「用吐牛的器具煮肉給民吃」
[00:08:55.540 --> 00:08:59.540]  「隨後就起身跟隨以利亞服侍她」
[00:08:59.540 --> 00:09:04.540]  「載了一對牛 又用連吐牛的木器」
[00:09:04.540 --> 00:09:06.540]  主要是指那個鴨
[00:09:06.540 --> 00:09:09.540]  木器用來當柴燒 燒掉它
[00:09:09.540 --> 00:09:14.540]  這是所謂破釜沉舟
[00:09:14.540 --> 00:09:18.540]  是絕不猶豫的一個毀身的表示
[00:09:18.540 --> 00:09:23.540]  也等於手扶著泥
[00:09:23.540 --> 00:09:26.540]  不再向後看的一個決心
[00:09:26.540 --> 00:09:31.540]  煮肉給民吃
[00:09:31.540 --> 00:09:36.540]  這也是一個可以說是公開的儀式
[00:09:36.540 --> 00:09:39.540]  是表示告訴眾人
[00:09:39.540 --> 00:09:42.540]  他是願意獻身做神的僕人
[00:09:45.540 --> 00:09:51.540]  於是以利沙就做了以利亞先知的入室弟子
[00:09:51.540 --> 00:09:56.540]  將來他會繼承他做先知的職位
[00:09:56.540 --> 00:10:01.540]  他在這段時間就會跟隨以利亞
[00:10:01.540 --> 00:10:04.540]  去學習做先知
[00:10:04.540 --> 00:10:11.540]  我們現代的信徒
[00:10:11.540 --> 00:10:15.540]  其實我們也需要努力去學習侍奉
[00:10:15.540 --> 00:10:21.540]  將來要承接做各種侍奉崗位的工作
[00:10:21.540 --> 00:10:24.540]  譬如要承接做老師
[00:10:24.540 --> 00:10:27.540]  做執事 做長老 甚至做傳道人
[00:10:27.540 --> 00:10:33.540]  如是者隔了很多年
[00:10:36.540 --> 00:10:41.540]  我們再看列王幾下今天的經文
[00:10:41.540 --> 00:10:43.540]  二章一節
[00:10:43.540 --> 00:10:50.540]  耶和華要用旋風接以利亞升天的時候
[00:10:50.540 --> 00:10:54.540]  以利亞與以利沙從吉格前往
[00:10:54.540 --> 00:10:59.540]  自古以來在人類歷史的記載裡
[00:10:59.540 --> 00:11:04.540]  只有兩個人是未經死亡或沒有被埋葬
[00:11:04.540 --> 00:11:06.540]  而能夠升天
[00:11:06.540 --> 00:11:12.540]  第一個是《創世紀》所記載的以洛
[00:11:12.540 --> 00:11:15.540]  與神同行後來就被神取去
[00:11:15.540 --> 00:11:18.540]  第二個就是以利亞
[00:11:18.540 --> 00:11:21.540]  他被神用旋風接去
[00:11:21.540 --> 00:11:27.540]  我們又想想以洛是怎樣被接去的呢?
[00:11:27.540 --> 00:11:30.540]  這是一個很有趣的問題
[00:11:30.540 --> 00:11:35.540]  每次有人查經查到一定會有很多猜測和討論
[00:11:35.540 --> 00:11:39.540]  以洛是怎樣被神接去的呢?
[00:11:39.540 --> 00:11:43.540]  不知道 因為聖經沒有說
[00:11:43.540 --> 00:11:49.540]  我們又可以想想耶穌是怎樣被升天的呢?
[00:11:49.540 --> 00:11:55.540]  是被雲彩接去的
[00:11:55.540 --> 00:11:57.540]  被雲彩接去
[00:11:58.540 --> 00:12:01.540]  這是《仕途行傳》一章記載的
[00:12:01.540 --> 00:12:07.540]  我們又想想以洛會不會被旋風接去呢?
[00:12:07.540 --> 00:12:09.540]  還是被雲彩接去
[00:12:09.540 --> 00:12:11.540]  或者有其他方法接去呢?
[00:12:11.540 --> 00:12:14.540]  不知道
[00:12:14.540 --> 00:12:17.540]  我想說的是
[00:12:17.540 --> 00:12:19.540]  將來有一天
[00:12:19.540 --> 00:12:21.540]  當主再來的時候
[00:12:21.540 --> 00:12:24.540]  仍然活在世上的信徒
[00:12:24.540 --> 00:12:26.540]  會被提到雲裡
[00:12:26.540 --> 00:12:28.540]  在空中與主相遇
[00:12:28.540 --> 00:12:32.540]  這也表示
[00:12:32.540 --> 00:12:36.540]  在那一刻是未經死亡或埋葬而升天
[00:12:36.540 --> 00:12:42.540]  這是貼薩羅尼加前書四章十七節提到的
[00:12:42.540 --> 00:12:47.540]  到時會怎樣被提到雲裡呢?
[00:12:47.540 --> 00:12:50.540]  不知道
[00:12:52.540 --> 00:12:57.540]  很可能旋風、雲彩或其他方法就這樣升天
[00:12:57.540 --> 00:12:59.540]  不知道
[00:12:59.540 --> 00:13:01.540]  不過我想提醒大家的是
[00:13:01.540 --> 00:13:04.540]  神的應許是真實的
[00:13:04.540 --> 00:13:08.540]  神將來會接信徒升天
[00:13:08.540 --> 00:13:10.540]  或者所謂被提
[00:13:10.540 --> 00:13:16.540]  升天與神與主同在
[00:13:16.540 --> 00:13:22.540]  這個應許不是抽象的神話
[00:13:22.540 --> 00:13:24.540]  而是有跡可尋
[00:13:24.540 --> 00:13:28.540]  有勵可援的一件事情
[00:13:28.540 --> 00:13:34.540]  所以我們對將來
[00:13:34.540 --> 00:13:38.540]  永遠與主同在的盼望
[00:13:38.540 --> 00:13:41.540]  會更加有信心
[00:13:41.540 --> 00:13:45.540]  說回經文
[00:13:45.540 --> 00:13:47.540]  以利亞在升天之前
[00:13:47.540 --> 00:13:52.540]  做了一個聖地重遊的旅程
[00:13:52.540 --> 00:13:58.540]  地點包括吉格、伯特利、耶利哥和約旦河
[00:13:58.540 --> 00:14:03.540]  這些地方在以色列人的歷史裡
[00:14:03.540 --> 00:14:06.540]  都是非常有價值、非常重要的
[00:14:06.540 --> 00:14:09.540]  是有紀念價值的地點
[00:14:13.540 --> 00:14:15.540]  但是我認為
[00:14:15.540 --> 00:14:18.540]  記載這幾個地方的重點
[00:14:18.540 --> 00:14:20.540]  不是因為他們有歷史價值
[00:14:20.540 --> 00:14:23.540]  而是為了要突出
[00:14:23.540 --> 00:14:28.540]  以利沙是被神揀選做以色列人的先知
[00:14:28.540 --> 00:14:30.540]  這個獨特的地位
[00:14:30.540 --> 00:14:34.540]  為什麼可以這樣說呢?
[00:14:34.540 --> 00:14:38.540]  因為經文告訴我們
[00:14:38.540 --> 00:14:42.540]  以利沙知道神將會接走以利亞
[00:14:43.540 --> 00:14:47.540]  伯特利和耶利哥的先知們徒
[00:14:47.540 --> 00:14:51.540]  他們都知道神將會接走以利亞
[00:14:51.540 --> 00:14:54.540]  他們是怎麼知道的呢?
[00:14:54.540 --> 00:15:03.540]  我相信是聖靈感動他們
[00:15:03.540 --> 00:15:05.540]  讓他們知道
[00:15:05.540 --> 00:15:10.540]  但是我也相信聖靈並沒有將細節告訴他們
[00:15:10.540 --> 00:15:15.540]  我相信他們不知道
[00:15:15.540 --> 00:15:20.540]  神是用旋風將以利亞接走的
[00:15:20.540 --> 00:15:23.540]  很可能他們得到的啟示
[00:15:23.540 --> 00:15:26.540]  就是知道以利亞將會被神接走
[00:15:26.540 --> 00:15:29.540]  在他們傳統用人、用世俗的想法
[00:15:29.540 --> 00:15:31.540]  是什麼意思呢?
[00:15:31.540 --> 00:15:34.540]  某人升天了
[00:15:34.540 --> 00:15:35.540]  是什麼意思呢?
[00:15:35.540 --> 00:15:37.540]  將會死亡而已
[00:15:39.540 --> 00:15:43.540]  他們以為以利亞將會離開這個世界
[00:15:43.540 --> 00:15:50.540]  以利沙只不過是因為見到火車、火馬
[00:15:50.540 --> 00:15:57.540]  他的屬靈眼界提高了十倍、百倍
[00:15:57.540 --> 00:16:03.540]  因此他看到以利亞是乘旋風升天
[00:16:03.540 --> 00:16:06.540]  但是其他的先知們徒
[00:16:06.540 --> 00:16:08.540]  很可能他們看到的
[00:16:08.540 --> 00:16:10.540]  他們看不到火車、火馬
[00:16:10.540 --> 00:16:12.540]  他們所看到的是
[00:16:12.540 --> 00:16:15.540]  以利亞被旋風捲了去
[00:16:15.540 --> 00:16:17.540]  不知道去了哪裡
[00:16:17.540 --> 00:16:21.540]  因此他們要求
[00:16:21.540 --> 00:16:25.540]  要發散人去找以利亞
[00:16:25.540 --> 00:16:30.540]  所以
[00:16:30.540 --> 00:16:33.540]  以利沙可以證明
[00:16:33.540 --> 00:16:36.540]  這段經文證明
[00:16:36.540 --> 00:16:42.540]  以利沙是聖靈特別所揀選做先知
[00:16:42.540 --> 00:16:48.540]  讓他與其他先知們徒有所分別
[00:16:48.540 --> 00:16:56.540]  怎樣可以令其他的先知們徒
[00:16:56.540 --> 00:17:00.540]  都知道以利沙是聖靈所揀選的呢?
[00:17:02.540 --> 00:17:06.540]  用神蹟來告訴他們
[00:17:06.540 --> 00:17:09.540]  我們看第十三節
[00:17:09.540 --> 00:17:15.540]  他拾起以利亞身上掉下來的外衣
[00:17:15.540 --> 00:17:17.540]  回去站在約旦河邊
[00:17:17.540 --> 00:17:18.540]  十四節
[00:17:18.540 --> 00:17:22.540]  他用以利亞身上掉下來的外衣打水
[00:17:22.540 --> 00:17:26.540]  說耶和華以利亞的神在哪裡呢?
[00:17:26.540 --> 00:17:29.540]  打水之後水也左右分開
[00:17:29.540 --> 00:17:31.540]  以利沙就過來了
[00:17:33.540 --> 00:17:41.540]  耶和華以利亞的神在哪裡呢?
[00:17:41.540 --> 00:17:43.540]  在哪裡呢?
[00:17:43.540 --> 00:17:48.540]  在以利沙身上
[00:17:48.540 --> 00:17:54.540]  因為神的能力彰顯在以利沙身上
[00:17:54.540 --> 00:17:58.540]  這一點不用很多解釋
[00:17:58.540 --> 00:18:01.540]  那些先知們徒都明白
[00:18:01.540 --> 00:18:07.540]  因為眼睛看到他跟以利亞所行的神蹟一樣
[00:18:07.540 --> 00:18:10.540]  就是他用外衣打水,水就分開
[00:18:10.540 --> 00:18:13.540]  這個神蹟不簡單
[00:18:13.540 --> 00:18:15.540]  所以他們怎樣呢?
[00:18:15.540 --> 00:18:17.540]  俯伏在他面前
[00:18:17.540 --> 00:18:23.540]  第十五節
[00:18:25.540 --> 00:18:33.540]  主耶利哥的先知們徒從對面看見他就說:感動以利亞的靈,感動以利沙了
[00:18:33.540 --> 00:18:39.540]  他們就來迎接他,在他面前俯伏於地
[00:18:39.540 --> 00:18:42.540]  這是表示願意信服
[00:18:42.540 --> 00:18:48.540]  願意承認和接納以利沙為最高的先知
[00:18:48.540 --> 00:18:50.540]  或者可以說是先知的領袖
[00:18:53.540 --> 00:18:58.540]  於是以利沙就順利地承接了先知的職位
[00:18:58.540 --> 00:19:03.540]  我們又回到第九節
[00:19:03.540 --> 00:19:09.540]  第九節,以利亞對以利沙說:
[00:19:09.540 --> 00:19:16.540]  我未曾被接去離開你,你要我為你做什麼,你只管求
[00:19:16.540 --> 00:19:22.540]  以利沙說:願感動你的靈,加倍地感動我
[00:19:23.540 --> 00:19:38.540]  第十節,以利亞說:你所求的難得
[00:19:38.540 --> 00:19:53.540]  不過,雖然如此,我被接去離開你的時候,你若看見我,就必得著,不然,必得不著
[00:19:53.540 --> 00:19:59.540]  以利亞的意思不是要靠運氣
[00:19:59.540 --> 00:20:04.540]  如果你看到就行了,你看不到就沒有了
[00:20:04.540 --> 00:20:10.540]  不是,他這句話的意思是,你得不得到聖靈特別的感動呢?
[00:20:10.540 --> 00:20:17.540]  是由聖靈決定,是否需要賜給你加倍的恩賜能力
[00:20:17.540 --> 00:20:19.540]  是聖靈
[00:20:19.540 --> 00:20:26.540]  正如我們看哥林多前書十二章十一節
[00:20:26.540 --> 00:20:29.540]  正如哥林多前書這裡說
[00:20:29.540 --> 00:20:36.540]  這一切,即是各種的恩賜,這裡說的是各種聖靈的恩賜
[00:20:36.540 --> 00:20:46.540]  這一切都是這位聖靈所運行,隨己以分給各人的恩賜
[00:20:46.540 --> 00:20:49.540]  是聖靈按他自己的心意賜給人
[00:20:49.540 --> 00:20:57.540]  人可以求,但最終都是由聖靈賜給人某一種的恩賜
[00:20:59.540 --> 00:21:09.540]  我們再看經文,列王幾夏二章十一節
[00:21:09.540 --> 00:21:17.540]  他們正走著說話,忽有火車、火馬將二人隔開
[00:21:17.540 --> 00:21:21.540]  以利亞就乘旋風升天去了
[00:21:21.540 --> 00:21:35.540]  第十二節,以利沙看見,就呼叫說:我父啊,我父啊,以色列的戰車馬兵啊,以後不再見他了
[00:21:35.540 --> 00:21:40.540]  以利沙得到特別的聖靈的恩賜
[00:21:40.540 --> 00:21:44.540]  他看到靈界的火車、火馬
[00:21:44.540 --> 00:21:48.540]  也表示他得到聖靈加倍的感動
[00:21:48.540 --> 00:21:53.540]  聖靈給他特別的恩賜
[00:21:53.540 --> 00:22:04.540]  根據聖經的記載,以利沙行神蹟的數量的確比以利亞多很多
[00:22:04.540 --> 00:22:12.540]  以利沙的一生,他與百姓的來往較多
[00:22:12.540 --> 00:22:19.540]  他與以後幾代以色列的王的關係也較為好
[00:22:19.540 --> 00:22:23.540]  但是在歷世歷代以色列人的眼中
[00:22:23.540 --> 00:22:31.540]  以利亞的地位比以利沙高很多
[00:22:31.540 --> 00:22:35.540]  在新約的時候,耶穌登山變相的時候
[00:22:35.540 --> 00:22:45.540]  他會見摩西和以利亞,以利沙部分
[00:22:45.540 --> 00:22:55.540]  從以利亞和以利沙身上,我們可以學到的功課是侍奉心態
[00:22:55.540 --> 00:23:01.540]  我們一起看看他們兩個的侍奉心態
[00:23:01.540 --> 00:23:04.540]  也希望作為我們的侍奉心態
[00:23:04.540 --> 00:23:11.540]  第一,一個願意放手,另一個願意接手
[00:23:11.540 --> 00:23:15.540]  一個願意交棒,另一個願意接棒
[00:23:15.540 --> 00:23:18.540]  以利亞有這麼好的表現
[00:23:18.540 --> 00:23:24.540]  我相信他不是太老,被接升天的時候不是太老
[00:23:24.540 --> 00:23:28.540]  他表現這麼好,為什麼不繼續做下去呢?
[00:23:28.540 --> 00:23:34.540]  但是神要他放手,他就放手
[00:23:34.540 --> 00:23:39.540]  他將先知的職位和工作交給以利沙
[00:23:39.540 --> 00:23:42.540]  而以利沙得到神的呼召
[00:23:42.540 --> 00:23:51.540]  他就樂意接受做先知的職事,繼承各個工作
[00:23:51.540 --> 00:23:55.540]  我們在教會侍奉也需要這樣
[00:23:55.540 --> 00:24:00.540]  需要這種侍奉心態,就是拿得起放得下
[00:24:00.540 --> 00:24:05.540]  很成功也好,到時候就應該要交棒
[00:24:05.540 --> 00:24:11.540]  而後來的人也有勇氣,有負擔去接棒
[00:24:11.540 --> 00:24:15.540]  去承接那個工作
[00:24:15.540 --> 00:24:22.540]  這是今天的經文對我們的啟示
[00:24:22.540 --> 00:24:29.540]  第二,神呼召人去侍奉是賜福的事情
[00:24:29.540 --> 00:24:33.540]  不是要難為我們,不是要勉強我們
[00:24:33.540 --> 00:24:40.540]  所以我們應該不要害怕去參與侍奉
[00:24:40.540 --> 00:24:43.540]  當有人邀請我們參與侍奉的時候
[00:24:43.540 --> 00:24:48.540]  我們不要覺得是為難,不要覺得勉強
[00:24:48.540 --> 00:24:55.540]  我們要想一想,神就是要藉這個機會來賜福我們
[00:24:55.540 --> 00:25:04.540]  第三,求恩賜來侍奉不是為了自己揚名
[00:25:04.540 --> 00:25:06.540]  或者是去表現自己
[00:25:06.540 --> 00:25:11.540]  而是為了更好地去服侍神,服侍人
[00:25:11.540 --> 00:25:18.540]  因此我們需要求更多或更大的恩賜
[00:25:18.540 --> 00:25:23.540]  同時我們也需要付上更大的委身
[00:25:23.540 --> 00:25:27.540]  甚至會有所犧牲
[00:25:27.540 --> 00:25:36.540]  我們要做到所謂懷大志,求大事,做大事
[00:25:36.540 --> 00:25:45.540]  所謂Dream Big, Ask Big, Do Big
[00:25:45.540 --> 00:25:53.540]  剛才Philip在領土裡有說
[00:25:53.540 --> 00:25:59.540]  他在祈禱的時候,我們正在混淆
[00:25:59.540 --> 00:26:02.540]  他說我們以為自己很好,很滿足
[00:26:02.540 --> 00:26:07.540]  其實可能我們設定的目標很小
[00:26:07.540 --> 00:26:16.540]  我們以為神生路走得很成功,其實我們只是走得很短
[00:26:16.540 --> 00:26:23.540]  做大事,有大的夢想,做多一點
[00:26:23.540 --> 00:26:26.540]  福氣會更多
[00:26:26.540 --> 00:26:31.540]  我呼籲弟兄姊妹,我們一起努力
[00:26:31.540 --> 00:26:37.540]  第四,雖然有神有聖靈呼召我們侍奉
[00:26:37.540 --> 00:26:43.540]  但這並不是表示前面就會一帆風順,沒有困難
[00:26:43.540 --> 00:26:48.540]  我們仍需要面對很多各種挑戰和困難
[00:26:48.540 --> 00:26:52.540]  因此我們更加需要神,需要聖靈
[00:26:52.540 --> 00:26:58.540]  加倍去感動我們,加倍賜恩典能力給我們
[00:26:58.540 --> 00:27:02.540]  我們需要這樣去侍奉
[00:27:02.540 --> 00:27:16.540]  說回以利沙,他雖然很順利地承接了先知的職位
[00:27:16.540 --> 00:27:22.540]  但他立即需要面對各方面的壓力
[00:27:22.540 --> 00:27:25.540]  第一方面是來自童宮的壓力
[00:27:25.540 --> 00:27:31.540]  例如那些先知門徒不斷求他去找以利亞先知
[00:27:31.540 --> 00:27:35.540]  他不知道被前鋒甩到哪裡去了
[00:27:35.540 --> 00:27:38.540]  要去救他
[00:27:38.540 --> 00:27:40.540]  以利沙知道不是這回事
[00:27:40.540 --> 00:27:46.540]  但你怎樣去說服那些屬靈程度較低的先知門徒呢?
[00:27:46.540 --> 00:27:51.540]  這是壓力,你要委屈自己
[00:27:51.540 --> 00:27:54.540]  自己知道不是,但你要順從他們
[00:27:54.540 --> 00:27:57.540]  令他們心服口服
[00:27:57.540 --> 00:28:01.540]  這是一個壓力
[00:28:01.540 --> 00:28:06.540]  另外就是會眾的壓力,或者百姓的壓力
[00:28:06.540 --> 00:28:09.540]  因為今天沒時間說那一段
[00:28:09.540 --> 00:28:11.540]  耶利哥的門徒要求他說
[00:28:11.540 --> 00:28:14.540]  例如水很差,有毒的,毒死人
[00:28:14.540 --> 00:28:17.540]  土產又不出
[00:28:17.540 --> 00:28:21.540]  以利沙用鹽治了那些水
[00:28:21.540 --> 00:28:24.540]  即是說
[00:28:24.540 --> 00:28:30.540]  會眾,百姓對先知的要求不只是屬靈上的慰養
[00:28:30.540 --> 00:28:34.540]  生活上也要幫他們解決困難
[00:28:34.540 --> 00:28:38.540]  做牧師做長老也不只是屬靈的慰養
[00:28:38.540 --> 00:28:43.540]  有時會眾也會要求生活上要照顧他們
[00:28:43.540 --> 00:28:45.540]  不過感謝神
[00:28:45.540 --> 00:28:53.540]  在我們教會很多弟兄姊妹主動幫助或支持弟兄姊妹在生活上或各方面的困難
[00:28:53.540 --> 00:28:57.540]  減輕了牧師,如果只有牧師長老去做
[00:28:57.540 --> 00:29:02.540]  那麼多事情是做不來的
[00:29:02.540 --> 00:29:04.540]  第三樣就是
