
[00:00:00.000 --> 00:00:03.880]  今天的經文就是出自啟示錄
[00:03:45.000 --> 00:03:48.040]  我們知道啟示錄有二十二章
[00:03:48.040 --> 00:03:50.440]  所以如果我們今天看到第八章
[00:03:50.440 --> 00:03:52.480]  我們心裏有個打算
[00:03:52.480 --> 00:03:54.680]  知道故事還未完
[00:03:54.680 --> 00:03:57.760]  但是當時的約翰
[00:03:57.760 --> 00:03:59.480]  其實他不知道自己
[00:03:59.480 --> 00:04:02.360]  還要看多少個二章
[00:04:02.360 --> 00:04:06.240]  當他看完第六印之後
[00:04:06.240 --> 00:04:08.080]  說到神的審判
[00:04:08.080 --> 00:04:09.800]  說到神的拯救
[00:04:09.800 --> 00:04:14.920]  又說到神擦去所有信徒的眼淚
[00:04:14.920 --> 00:04:17.960]  照道理 合理的解釋
[00:04:17.960 --> 00:04:20.080]  一個這麼好的結局
[00:04:20.080 --> 00:04:24.080]  應該是二章的終點
[00:04:24.080 --> 00:04:26.280]  但是當他打開了第七印
[00:04:26.280 --> 00:04:28.360]  他就進入了另外一個層面
[00:04:28.360 --> 00:04:30.360]  就是第一至到第四號
[00:04:30.360 --> 00:04:33.720]  約翰以為是好結局
[00:04:33.720 --> 00:04:38.000]  突然之間他又看到不同的苦難
[00:04:38.000 --> 00:04:41.960]  彷彿就是原本他以為的結局
[00:04:41.960 --> 00:04:43.840]  其實未是真正的結局
[00:04:43.840 --> 00:04:46.280]  再一次回到循環裏面
[00:04:46.280 --> 00:04:48.880]  或者我們要去問
[00:04:48.880 --> 00:04:52.680]  神為什麼要這樣安排呢?
[00:04:52.680 --> 00:04:54.880]  其實我覺得每一個人
[00:04:54.880 --> 00:04:56.840]  在每一個程度上
[00:04:56.840 --> 00:05:01.240]  我們都是活在一個時間的循環之中
[00:05:01.240 --> 00:05:03.360]  你懼怕的事情
[00:05:03.360 --> 00:05:06.480]  或者將來你會再懼怕
[00:05:06.480 --> 00:05:09.080]  我們曾經犯錯的事情
[00:05:09.080 --> 00:05:12.680]  我們可能會再一次重犯
[00:05:12.680 --> 00:05:15.960]  曾經遇過的身體問題
[00:05:15.960 --> 00:05:19.440]  有可能會再循環一次去騷擾我們
[00:05:19.440 --> 00:05:21.080]  當然正面的說
[00:05:21.080 --> 00:05:22.160]  快樂的事情
[00:05:22.160 --> 00:05:26.280]  都可能會再一次為我們帶來快樂
[00:05:26.280 --> 00:05:31.000]  我和Winnie都不是很喜歡做運動
[00:05:31.000 --> 00:05:32.720]  我們一次又一次聽到
[00:05:32.720 --> 00:05:35.360]  很多次就是坐得太久
[00:05:35.360 --> 00:05:37.480]  對身體有害
[00:05:37.480 --> 00:05:39.640]  當然我們現在每個人都坐在這裏
[00:05:39.640 --> 00:05:42.000]  在聽道 參與崇拜
[00:05:42.000 --> 00:05:44.800]  但我們仍然日復一日地坐在這裏
[00:05:44.800 --> 00:05:50.000]  工作 看書 看電視
[00:05:50.000 --> 00:05:52.080]  人就是這樣
[00:05:52.080 --> 00:05:53.920]  其實或多或少
[00:05:53.920 --> 00:05:58.760]  我們每一個人都是活在一個循環之中
[00:05:58.760 --> 00:06:01.720]  不過循環未必一定是壞事
[00:06:01.720 --> 00:06:03.520]  在今天的經文裏面
[00:06:03.520 --> 00:06:06.800]  約翰在一個循環當中看到苦難
[00:06:06.800 --> 00:06:08.240]  但同一個時間
[00:06:08.240 --> 00:06:10.760]  第一世紀的信徒和我們
[00:06:10.760 --> 00:06:13.800]  都看到一個循環的苦難
[00:06:13.800 --> 00:06:15.320]  奇妙的是
[00:06:15.320 --> 00:06:19.000]  目的並非要我們懼怕
[00:06:19.000 --> 00:06:21.520]  而是要我們在那些
[00:06:21.520 --> 00:06:26.520]  彷彿不會得到安慰的苦難之中
[00:06:26.520 --> 00:06:28.800]  我們能夠得到安慰
[00:06:28.800 --> 00:06:31.440]  這是神讓我們看見
[00:06:31.440 --> 00:06:33.880]  今天苦難的心願
[00:06:33.880 --> 00:06:35.880]  我們首先低頭祈禱
[00:06:35.880 --> 00:06:40.960]  請愛的恩主我們求祢保守我們 保守我們的心
[00:06:40.960 --> 00:06:45.800]  願以現在一切煩擾我們的事求主祢都羅開
[00:06:45.800 --> 00:06:49.120]  叫到我們清心來到主祢的私人寶座面前
[00:06:49.120 --> 00:06:50.960]  更加求神祢藉著祢的大能
[00:06:50.960 --> 00:06:52.400]  藉著主祢的經文
[00:06:52.400 --> 00:06:54.360]  藉著主祢的這篇信息
[00:06:54.360 --> 00:06:56.200]  親自和我們說話
[00:06:56.200 --> 00:06:58.360]  叫我們在主耶穌基督的裏面
[00:06:58.360 --> 00:07:00.480]  在十字架的光照之中
[00:07:00.480 --> 00:07:02.960]  我們看見主祢的安慰 祢的拯救
[00:07:02.960 --> 00:07:05.720]  並且看見主祢是以馬來尼的主
[00:07:05.720 --> 00:07:09.760]  我們求主祢親自引領我們去到祢的同在當中
[00:07:09.760 --> 00:07:12.760]  祈禱奉耶穌祢的名求 阿們
[00:07:12.760 --> 00:07:15.560]  進入信息之前
[00:07:15.560 --> 00:07:20.600]  我想和大家先上一個迷你的主日學
[00:07:20.600 --> 00:07:23.400]  迷你的主日學不會很長
[00:07:23.400 --> 00:07:25.840]  因為有幾個關於啟示錄的問題
[00:07:25.840 --> 00:07:27.160]  我們說了啟示錄這麼久
[00:07:27.160 --> 00:07:29.160]  我覺得我們需要處理一下
[00:07:29.160 --> 00:07:33.920]  好叫我們之後能夠更容易明白接著下來的經文
[00:07:33.920 --> 00:07:35.920]  只有三點 第一點
[00:07:35.920 --> 00:07:40.280]  我們常常說帝王崇拜
[00:07:40.280 --> 00:07:42.760]  我們常常說啟示錄
[00:07:42.760 --> 00:07:44.240]  你要記住那個數字
[00:07:44.240 --> 00:07:49.640]  就是寫於公元九十多年
[00:07:49.640 --> 00:07:51.680]  當時的世界是怎樣
[00:07:51.680 --> 00:07:54.600]  我們就會提到帝王崇拜
[00:07:54.600 --> 00:07:58.000]  帝王崇拜即是什麼呢
[00:07:58.000 --> 00:08:00.280]  說一個故事給大家聽
[00:08:00.280 --> 00:08:02.640]  就是在公元一百年的時候
[00:08:02.640 --> 00:08:04.480]  有一個羅馬的官員
[00:08:04.480 --> 00:08:07.600]  他的名稱叫做普林尼
[00:08:07.600 --> 00:08:12.520]  當時他準備去處決一班基督徒
[00:08:12.520 --> 00:08:16.000]  不過他就給他們一個機會
[00:08:16.000 --> 00:08:17.480]  這個機會是這樣
[00:08:17.480 --> 00:08:24.800]  凡是願意向皇帝和諸神像獻香獻酒的
[00:08:24.800 --> 00:08:27.760]  甚至乎咒罵基督的
[00:08:27.760 --> 00:08:29.920]  不需要處決
[00:08:29.920 --> 00:08:35.800]  拒絕妥協的基督徒就要處決
[00:08:35.800 --> 00:08:39.120]  這個既是一個機會又是一個測試
[00:08:39.120 --> 00:08:43.960]  反過來如果我們今天有人用槍指著我們
[00:08:43.960 --> 00:08:46.880]  叫我們不認耶穌基督
[00:08:46.880 --> 00:08:53.680]  那我們心裏面其實我們會怎樣
[00:08:53.680 --> 00:08:57.400]  第二點就是啟示錄說到七人七號七碗
[00:08:57.400 --> 00:09:02.640]  很多人以為是時間的先後次序
[00:09:02.640 --> 00:09:04.400]  以為七人之後就是七號
[00:09:04.400 --> 00:09:06.320]  接著就是七碗
[00:09:06.320 --> 00:09:10.080]  其實不少學者現在並非如此去理解
[00:09:10.080 --> 00:09:14.880]  正如剛才所說是一個時間循環的題材
[00:09:14.880 --> 00:09:19.000]  其實七人七號和七碗
[00:09:19.000 --> 00:09:24.920]  是從不同的角度描述同一件的事情
[00:09:24.920 --> 00:09:33.000]  是叫讀者一次又一次去對同一件事更深去看到真相
[00:09:33.000 --> 00:09:38.120]  最後啟示錄裏面很令人害怕的就是各種的苦難
[00:09:38.120 --> 00:09:43.280]  首先我想說啟示錄並非一套恐怖片
[00:09:43.280 --> 00:09:48.560]  啟示錄理論上應該是一套充滿盼望的溫情片
[00:09:48.560 --> 00:09:57.200]  其實是叫我們看到在各種的苦難背後其實神仍然是掌權
[00:09:57.200 --> 00:10:01.280]  是一本書教導我們怎樣在神的當中
[00:10:01.280 --> 00:10:04.600]  我們能夠學懂有韌力和堅持
[00:10:04.600 --> 00:10:06.920]  並且看到耶穌基督的救贖
[00:10:06.920 --> 00:10:08.760]  藉而得到安慰
[00:10:08.760 --> 00:10:11.240]  帶著這個角度去看啟示錄
[00:10:11.240 --> 00:10:14.120]  啟示錄就會有一點點的不同
[00:10:14.120 --> 00:10:17.160]  現在我們很快回到經文當中
[00:10:17.160 --> 00:10:21.000]  在經文裏面有些地方值得我們注意
[00:10:21.000 --> 00:10:24.840]  之前第七印打開大家嘗試去記得
[00:10:24.840 --> 00:10:28.920]  有一段很短的時間講到天上是靜寂
[00:10:28.920 --> 00:10:32.520]  聖徒在祈禱以為暫告一段落
[00:10:32.520 --> 00:10:39.320]  誰不知七位拿著號的天使就準備要吹號角
[00:10:39.320 --> 00:10:42.840]  並且再一次看到不同的苦難
[00:10:42.840 --> 00:10:44.840]  我們不會逐個講
[00:10:44.840 --> 00:10:47.640]  第一號 講到地 講到樹
[00:10:47.640 --> 00:10:52.760]  和一切的青草的三分之一都被燒了
[00:10:52.760 --> 00:10:56.440]  第二號 海變了做血
[00:10:56.440 --> 00:10:59.320]  海中的活物死去
[00:10:59.320 --> 00:11:01.240]  船隻毀壞
[00:11:01.240 --> 00:11:06.760]  第三號 江河和水的泉源變成菌塵
[00:11:06.760 --> 00:11:09.320]  水變了苦 不適合飲用
[00:11:09.320 --> 00:11:15.160]  第四號 日月升三分之一變黑
[00:11:15.160 --> 00:11:19.560]  白晝 黑夜都失去了光
[00:11:19.560 --> 00:11:23.160]  這裏到底想表達些甚麼給我們知道
[00:11:23.160 --> 00:11:26.760]  你要嘗試比較第一印至第四印
[00:11:26.760 --> 00:11:30.760]  和第一號至第四號裏面的詳情
[00:11:30.760 --> 00:11:33.480]  上一次譚存道有講
[00:11:33.480 --> 00:11:39.000]  第一印到第四印講到戰爭 征服 飢餓 死亡
[00:11:39.000 --> 00:11:45.640]  這些事情是人本身的行為主動產生出來的
[00:11:45.640 --> 00:11:48.440]  現在後者所講的很不同
[00:11:48.440 --> 00:11:54.440]  講到地 講到海 講到江河 講到天體
[00:11:54.440 --> 00:11:58.680]  是在講受造世界受到破壞
[00:11:58.680 --> 00:12:02.200]  苦難由人的層面
[00:12:02.200 --> 00:12:08.280]  由人受苦已經講到整個世界一同受苦
[00:12:08.280 --> 00:12:10.280]  你再貼近些來看
[00:12:10.280 --> 00:12:12.760]  你再貼近些來看的時候
[00:12:12.760 --> 00:12:18.680]  你就會見到第一號講到地和樹都燒毀
[00:12:18.680 --> 00:12:21.880]  影響的就是農業和糧食
[00:12:21.880 --> 00:12:25.560]  而當時的羅馬人口很多的這個城市
[00:12:25.560 --> 00:12:29.880]  其實他是靠入口食物才能夠養活整個城
[00:12:29.880 --> 00:12:33.880]  沒了樹 沒了青草 沒了食物
[00:12:33.880 --> 00:12:37.320]  海中的活物死亡 船隻毀壞
[00:12:37.320 --> 00:12:42.200]  沒了海產 令到混糧食的船都中斷
[00:12:42.200 --> 00:12:46.040]  第三 江河的泉源變苦
[00:12:46.040 --> 00:12:51.400]  飲用水受到污染 乾旱 死亡
[00:12:51.400 --> 00:12:53.400]  日月星辰
[00:12:53.400 --> 00:12:56.440]  你今晚試下望住日月星
[00:12:56.440 --> 00:12:58.440]  第一種的感覺就是
[00:12:58.440 --> 00:13:01.000]  他們彷彿是不變的自然定律
[00:13:01.000 --> 00:13:04.200]  那顆星永遠在那裏 他就一直都在那裏
[00:13:04.200 --> 00:13:07.400]  但是同樣受到打擊
[00:13:07.400 --> 00:13:12.680]  講的是整個世界的秩序都受到破壞
[00:13:12.680 --> 00:13:17.480]  不過這一層面都是一種描述
[00:13:17.480 --> 00:13:20.680]  更重要的是屬靈的意義
[00:13:20.680 --> 00:13:25.480]  第一至第四號其實都連繫到舊約的典故
[00:13:25.480 --> 00:13:29.160]  我沒辦法每一個展示給大家看
[00:13:29.160 --> 00:13:33.640]  包子和火 海水變紅變血
[00:13:33.640 --> 00:13:39.000]  令人想起的是出埃及的十災
[00:13:39.000 --> 00:13:42.600]  耶利米書51章提到燒著的火山
[00:13:42.600 --> 00:13:45.720]  就是在呼應第二號裏面燒著的山
[00:13:45.720 --> 00:13:47.720]  第三號講的是水變苦
[00:13:47.720 --> 00:13:52.360]  耶利米書裏面就講到
[00:13:52.360 --> 00:13:55.160]  陰塵變苦水
[00:13:55.160 --> 00:13:59.800]  正正就是在講喝的水變成苦
[00:13:59.800 --> 00:14:03.320]  但是是不是在講這些事情呢?
[00:14:03.320 --> 00:14:08.200]  這幾段經文用舊約的意思
[00:14:08.200 --> 00:14:13.000]  是在講法老的心硬
[00:14:13.000 --> 00:14:17.880]  以色列人在耶利米書的叛逆
[00:14:17.880 --> 00:14:21.880]  先知在耶利米書的不忠
[00:14:21.880 --> 00:14:25.320]  他是在講人的問題
[00:14:25.320 --> 00:14:27.960]  神再次叫約翰看到苦難
[00:14:27.960 --> 00:14:31.560]  藉著舊約的典故 他想講一件事
[00:14:31.560 --> 00:14:34.760]  七人當中所造成的破壞
[00:14:34.760 --> 00:14:39.000]  還是現在我們所看到這個世界的苦難
[00:14:39.000 --> 00:14:42.520]  其實都是源於人
[00:14:42.520 --> 00:14:46.680]  一次又一次在一個循環裏面
[00:14:46.680 --> 00:14:49.960]  的心硬 叛逆和不忠
[00:14:49.960 --> 00:14:53.880]  總括而言 就是人的罪
[00:14:53.880 --> 00:14:57.880]  我們的罪不單止影響我們自己
[00:14:57.880 --> 00:15:00.200]  更加會影響別人
[00:15:00.200 --> 00:15:05.560]  甚至影響整個世界
[00:15:05.560 --> 00:15:08.440]  我住的地方 我有一個鄰居
[00:15:08.440 --> 00:15:11.320]  他是一個六十多歲的波蘭人
[00:15:11.320 --> 00:15:13.240]  他英文名叫George
[00:15:13.240 --> 00:15:16.200]  他身高很高大 很健碩
[00:15:16.200 --> 00:15:19.720]  他講話很大聲 他又很喜歡開玩笑
[00:15:19.720 --> 00:15:23.000]  所以有時候我都喜歡跟他寒暄幾句
[00:15:23.000 --> 00:15:26.120]  聽聽他以前生活上的經歷一些趣事
[00:15:26.120 --> 00:15:28.360]  他又特別喜歡告訴我
[00:15:28.360 --> 00:15:32.680]  有一次他講起他小時候在波蘭這個地方
[00:15:32.680 --> 00:15:35.480]  當時仍然受到蘇聯的統治
[00:15:35.480 --> 00:15:38.200]  一段他親身的經歷
[00:15:38.200 --> 00:15:40.520]  當時他只是幾歲
[00:15:40.520 --> 00:15:43.720]  他住的社區不是特別富裕
[00:15:43.720 --> 00:15:47.480]  有一天他見到一班軍人
[00:15:47.480 --> 00:15:52.920]  揹著在旁邊一桶桶綠色的噴漆
[00:15:52.920 --> 00:15:56.040]  就將路旁邊的枯黃了
[00:15:56.040 --> 00:16:00.200]  平時沒人打理那些草 打理一下收回命
[00:16:00.200 --> 00:16:02.440]  並且用綠色的噴漆
[00:16:02.440 --> 00:16:04.360]  將那些黃色的草
[00:16:04.360 --> 00:16:06.840]  你猜到做什麼了嗎
[00:16:06.840 --> 00:16:09.160]  噴成綠色
[00:16:09.160 --> 00:16:13.080]  因為原來有一位當時蘇聯的高官
[00:16:13.080 --> 00:16:17.240]  就要從莫斯科那裡來視察一下環境
[00:16:17.240 --> 00:16:19.720]  那樣枯黃了的草就不好看
[00:16:19.720 --> 00:16:22.920]  所以就要車經過的地方
[00:16:22.920 --> 00:16:24.360]  視察的地方
[00:16:24.360 --> 00:16:28.200]  將黃色的草噴成綠色
[00:16:28.200 --> 00:16:30.520]  噴了沒多久
[00:16:30.520 --> 00:16:33.320]  就全部草都枯死了
[00:16:33.320 --> 00:16:35.240]  原本黃色的草
[00:16:35.240 --> 00:16:37.640]  都還可能有一線生機
[00:16:37.640 --> 00:16:39.480]  噴了之後
[00:16:39.480 --> 00:16:41.000]  過了一陣子
[00:16:41.000 --> 00:16:42.520]  枯萎了
[00:16:42.520 --> 00:16:44.520]  人為了權力
[00:16:44.520 --> 00:16:47.000]  為了這些的安排
[00:16:47.000 --> 00:16:50.280]  我們可以連草都照殺死
[00:16:50.280 --> 00:16:53.560]  樹木都不要緊
[00:16:53.560 --> 00:16:57.000]  這個這麼簡單的故事提醒我們一件事
[00:16:57.000 --> 00:17:00.600]  我們的罪真的不只是影響我們自己
[00:17:00.600 --> 00:17:01.800]  影響別人
[00:17:01.800 --> 00:17:03.800]  犯罪的時候想清楚
[00:17:03.800 --> 00:17:05.400]  一個丈夫出軌
[00:17:05.400 --> 00:17:08.360]  你影響的肯定不是他自己
[00:17:08.360 --> 00:17:11.160]  一個商人為了省錢
[00:17:11.160 --> 00:17:15.080]  在城民裡面加了一些有害的添加劑
[00:17:15.080 --> 00:17:17.080]  害了很多人
[00:17:17.080 --> 00:17:21.720]  無論是七因描述人的苦難
[00:17:21.720 --> 00:17:25.800]  還是我們現在看到這個世界的苦難
[00:17:25.800 --> 00:17:29.400]  其實都是源於一個根源
[00:17:29.400 --> 00:17:31.560]  人的不忠
[00:17:31.560 --> 00:17:32.600]  心硬
[00:17:32.600 --> 00:17:34.040]  和叛逆
[00:17:34.040 --> 00:17:35.560]  這句話很長
[00:17:35.560 --> 00:17:37.720]  再精簡一點
[00:17:37.720 --> 00:17:38.600]  我會想說
[00:17:38.600 --> 00:17:41.720]  其實是人的自我中心
[00:17:41.720 --> 00:17:43.960]  我覺得我們人很特別
[00:17:43.960 --> 00:17:45.080]  我們真的很特別
[00:17:45.080 --> 00:17:46.680]  你覺得自己特別嗎?
[00:17:46.680 --> 00:17:48.840]  我覺得我們很特別
[00:17:48.840 --> 00:17:50.920]  我們自然地覺得
[00:17:50.920 --> 00:17:52.920]  整個世界大部分的事情
[00:17:52.920 --> 00:17:54.840]  甚至乎是所有事情
[00:17:54.840 --> 00:17:56.040]  容許我說
[00:17:56.040 --> 00:17:59.640]  其實都是為了我們人而存在的
[00:17:59.640 --> 00:18:01.400]  不覺得吧
[00:18:01.400 --> 00:18:03.000]  說幾個問題就覺得
[00:18:03.000 --> 00:18:03.880]  我們會問
[00:18:03.880 --> 00:18:05.480]  江河為什麼存在
[00:18:05.480 --> 00:18:07.880]  為什麼這個世界要有淡水
[00:18:07.880 --> 00:18:11.400]  因為我們人需要飲用水
[00:18:11.400 --> 00:18:13.240]  樹木為什麼要存在
[00:18:13.240 --> 00:18:15.240]  因為樹木的光合作用
[00:18:15.240 --> 00:18:17.240]  需要少一點氧化炭
[00:18:17.240 --> 00:18:18.120]  多一點氧氣
[00:18:18.120 --> 00:18:20.120]  所以樹木是為我們存在的
[00:18:20.120 --> 00:18:22.360]  現在說到月亮
[00:18:22.360 --> 00:18:25.240]  知道為什麼要存在嗎?
[00:18:25.240 --> 00:18:27.240]  天上面那個
[00:18:27.240 --> 00:18:28.680]  以前的人說用來照明
[00:18:28.680 --> 00:18:29.480]  現在不是
[00:18:29.480 --> 00:18:31.640]  上面有很多稀有礦物
[00:18:31.640 --> 00:18:32.760]  我們可以派些人上去
[00:18:32.760 --> 00:18:34.760]  挖一些東西下來
[00:18:34.760 --> 00:18:36.520]  整個世界
[00:18:36.520 --> 00:18:38.440]  遠至月亮太陽
[00:18:38.440 --> 00:18:40.920]  其實都是為了我們存在
[00:18:40.920 --> 00:18:44.440]  其實最徹底扭曲了我們
[00:18:44.440 --> 00:18:48.120]  我們以為普天下所有的事情
[00:18:48.120 --> 00:18:51.480]  都是圍繞著我們人類
[00:18:51.480 --> 00:18:53.480]  而值得存在的
[00:18:53.480 --> 00:18:55.480]  但我問一下大家
[00:18:55.480 --> 00:18:57.480]  如果萬物
[00:18:57.480 --> 00:18:59.480]  都是為了我們人類
[00:18:59.480 --> 00:19:02.680]  為了我們而存在
[00:19:02.680 --> 00:19:04.920]  那麼我們自己
[00:19:04.920 --> 00:19:09.080]  其實我們為了什麼而存在呢?
[00:19:09.080 --> 00:19:10.280]  有人說
[00:19:10.280 --> 00:19:13.720]  歷史總是不斷地重複
[00:19:13.720 --> 00:19:15.240]  聖經有句說話
[00:19:15.240 --> 00:19:17.800]  叫做「日光之下並無生辭」
[00:19:17.800 --> 00:19:20.360]  一次又一次的苦難
[00:19:20.360 --> 00:19:22.600]  到底在聖經裏面
[00:19:22.600 --> 00:19:26.280]  想跟我們說明些什麼事情?
[00:19:26.280 --> 00:19:28.280]  其實我們需要知道
[00:19:28.280 --> 00:19:31.000]  苦難不斷地出現
[00:19:31.000 --> 00:19:33.400]  源於我們作為人
[00:19:33.400 --> 00:19:35.400]  不斷重複
[00:19:35.400 --> 00:19:39.880]  活在自我中心之中
[00:19:39.880 --> 00:19:40.920]  弟兄姊妹
[00:19:40.920 --> 00:19:42.920]  各位朋友
[00:19:42.920 --> 00:19:45.320]  如果我們遇到一些不幸
[00:19:45.320 --> 00:19:48.360]  或者你曾經傷害過別人
[00:19:48.360 --> 00:19:50.360]  而我們心裏面
[00:19:50.360 --> 00:19:51.960]  現在去反思
[00:19:51.960 --> 00:19:54.360]  覺得跟我們的自我中心有關
[00:19:54.360 --> 00:19:57.000]  可能說了些不太好的說話
[00:19:57.000 --> 00:19:59.000]  做了些不太好的事情
[00:19:59.000 --> 00:20:01.480]  我們應該問一問自己
[00:20:01.480 --> 00:20:04.760]  其實我們打算怎樣去面對呢?
[00:20:04.760 --> 00:20:07.640]  我們有沒有地方可以補救呢?
[00:20:07.640 --> 00:20:10.520]  第一至第四號的苦難
[00:20:10.520 --> 00:20:13.720]  令我們想起的是神的審判
[00:20:13.720 --> 00:20:14.760]  很簡單的
[00:20:14.760 --> 00:20:17.800]  人犯罪 神審判
[00:20:17.800 --> 00:20:19.800]  苦難就來了
[00:20:19.800 --> 00:20:21.800]  一切這樣去理解的話
[00:20:21.800 --> 00:20:24.600]  苦難就是因為人犯罪
[00:20:24.600 --> 00:20:26.600]  所以不少人對啟示錄的印象
[00:20:26.600 --> 00:20:28.200]  就是神要審判世界
[00:20:28.200 --> 00:20:29.720]  我們知道的是真的
[00:20:29.720 --> 00:20:32.520]  耶穌有一天會再回來審判萬民
[00:20:32.520 --> 00:20:33.880]  包括我們
[00:20:33.880 --> 00:20:36.120]  不過
[00:20:36.120 --> 00:20:37.560]  漏了一點
[00:20:37.560 --> 00:20:40.680]  我們要知道苦難不單止是審判
[00:20:40.680 --> 00:20:44.600]  其實苦難不單止是神對人的懲罰
[00:20:44.600 --> 00:20:46.600]  可以有更深的意思
[00:20:46.600 --> 00:20:50.680]  在第一至第四號讓我們看到更深的意思
[00:20:50.680 --> 00:20:53.080]  這個意義有幾點讓大家看到
[00:20:53.080 --> 00:20:55.640]  第一點
