
[00:00:00.000 --> 00:00:01.260]  各位兄弟姊妹早安
[00:07:50.540 --> 00:07:51.540]  但是同學說不是
[00:07:51.540 --> 00:07:53.540]  Thomas這個名字很好聽
[00:07:53.540 --> 00:07:55.540]  我們當中也有電視節目叫Thomas
[00:07:55.540 --> 00:07:56.540]  也很好聽
[00:07:56.540 --> 00:07:58.540]  究竟是不是這個意思呢
[00:07:58.540 --> 00:08:02.540]  教會歷史告訴我們
[00:08:02.540 --> 00:08:05.540]  後期多瑪是一位很忠心的門徒
[00:08:05.540 --> 00:08:07.540]  甚至教會傳說說
[00:08:07.540 --> 00:08:09.540]  他去到很遠的地方
[00:08:09.540 --> 00:08:11.540]  去印度傳教
[00:08:11.540 --> 00:08:14.540]  讓信仰傳到更遠的地方
[00:08:14.540 --> 00:08:18.540]  到底多瑪的信心
[00:08:18.540 --> 00:08:22.540]  或者多瑪在這裡展現的是一個什麼狀態呢
[00:08:22.540 --> 00:08:24.540]  第一次看這段英文的時候
[00:08:24.540 --> 00:08:25.540]  我常常在想
[00:08:25.540 --> 00:08:28.540]  如果我是當時的門徒
[00:08:28.540 --> 00:08:30.540]  又或者你和我是多瑪
[00:08:30.540 --> 00:08:31.540]  剛好
[00:08:31.540 --> 00:08:32.540]  也不知道是不是不幸運
[00:08:32.540 --> 00:08:34.540]  當門徒見到耶穌顯現的時候
[00:08:34.540 --> 00:08:36.540]  看不到
[00:08:36.540 --> 00:08:37.540]  然後門徒就說
[00:08:37.540 --> 00:08:39.540]  見到了耶穌是真的
[00:08:39.540 --> 00:08:40.540]  手上真的有個洞
[00:08:40.540 --> 00:08:43.540]  肋旁真的有個傷口
[00:08:43.540 --> 00:08:45.540]  他真的是耶穌
[00:08:45.540 --> 00:08:47.540]  你信不信呢
[00:08:47.540 --> 00:08:49.540]  可能有些門徒就說
[00:08:49.540 --> 00:08:50.540]  信啊門徒當然信啊
[00:08:50.540 --> 00:08:51.540]  彼得港還不信嗎
[00:08:51.540 --> 00:08:53.540]  約翰港還不信嗎
[00:08:53.540 --> 00:08:54.540]  安德烈港還不信嗎
[00:08:54.540 --> 00:08:55.540]  那些這麼好的
[00:08:55.540 --> 00:08:56.540]  和我一起的死黨
[00:08:56.540 --> 00:08:58.540]  跟著耶穌出生死了幾年的
[00:08:58.540 --> 00:09:01.540]  他提到當然信了
[00:09:01.540 --> 00:09:02.540]  不過可能有些人
[00:09:02.540 --> 00:09:03.540]  或者你可以和我一樣
[00:09:03.540 --> 00:09:04.540]  就是想一想
[00:09:04.540 --> 00:09:05.540]  都可能是的
[00:09:05.540 --> 00:09:07.540]  不過我都見不到
[00:09:07.540 --> 00:09:09.540]  你見到當然好了
[00:09:09.540 --> 00:09:10.540]  我都見不到
[00:09:10.540 --> 00:09:11.540]  見到我就信了
[00:09:11.540 --> 00:09:12.540]  甚至想一想
[00:09:12.540 --> 00:09:14.540]  可能那些門徒這麼害怕
[00:09:14.540 --> 00:09:16.540]  害怕到有幻覺
[00:09:16.540 --> 00:09:18.540]  可能不是真的
[00:09:18.540 --> 00:09:19.540]  不知道
[00:09:19.540 --> 00:09:20.540]  總之
[00:09:20.540 --> 00:09:22.540]  總覺得我見不到
[00:09:22.540 --> 00:09:25.540]  我就不信了
[00:09:25.540 --> 00:09:26.540]  可能不少弟兄姊妹
[00:09:26.540 --> 00:09:27.540]  甚至不少朋友
[00:09:27.540 --> 00:09:29.540]  你回來教會或者認識信仰
[00:09:29.540 --> 00:09:31.540]  你都是這樣想的
[00:09:31.540 --> 00:09:33.540]  我都見不到
[00:09:33.540 --> 00:09:34.540]  我都見不清楚
[00:09:34.540 --> 00:09:36.540]  我都不知道是不是
[00:09:36.540 --> 00:09:37.540]  我們經常都問上帝
[00:09:37.540 --> 00:09:39.540]  上帝你讓我看清楚一點
[00:09:39.540 --> 00:09:40.540]  有些弟兄姊妹經常跟我說
[00:09:40.540 --> 00:09:41.540]  牧師有沒有辦法呢
[00:09:41.540 --> 00:09:42.540]  上帝顯現
[00:09:42.540 --> 00:09:43.540]  最好有個神蹟在我身上
[00:09:43.540 --> 00:09:44.540]  或者上帝突然間
[00:09:44.540 --> 00:09:45.540]  嘭一聲
[00:09:45.540 --> 00:09:46.540]  耶穌在我身邊出現
[00:09:46.540 --> 00:09:48.540]  那我就信了
[00:09:48.540 --> 00:09:49.540]  我經常說笑
[00:09:49.540 --> 00:09:50.540]  如果耶穌嘭一聲
[00:09:50.540 --> 00:09:51.540]  在你身邊出現
[00:09:51.540 --> 00:09:52.540]  你都嚇死了
[00:09:52.540 --> 00:09:53.540]  你都不用信
[00:09:53.540 --> 00:09:54.540]  馬上回天家
[00:09:54.540 --> 00:09:55.540]  已經嚇到
[00:09:55.540 --> 00:09:56.540]  是的
[00:09:56.540 --> 00:09:57.540]  但是有時候我們覺得
[00:09:57.540 --> 00:09:59.540]  真的好像沒什麼把握
[00:09:59.540 --> 00:10:00.540]  我們甚至問上帝
[00:10:00.540 --> 00:10:01.540]  你是不是呼召我的
[00:10:01.540 --> 00:10:03.540]  你是不是跟我說的
[00:10:03.540 --> 00:10:05.540]  你是不是叫我這樣做的
[00:10:05.540 --> 00:10:06.540]  好像沒什麼把握
[00:10:06.540 --> 00:10:08.540]  因為好像不是很有確信
[00:10:08.540 --> 00:10:11.540]  或者很多上帝給我的證據
[00:10:11.540 --> 00:10:12.540]  甚至我們在想
[00:10:12.540 --> 00:10:14.540]  我們那種懷疑想法都很合理
[00:10:14.540 --> 00:10:16.540]  人需要經過理性思考
[00:10:16.540 --> 00:10:18.540]  理性都是上帝給我們的
[00:10:18.540 --> 00:10:19.540]  我們要有理性思考
[00:10:19.540 --> 00:10:20.540]  理解上帝
[00:10:20.540 --> 00:10:22.540]  很合情合理
[00:10:22.540 --> 00:10:23.540]  是不是?
[00:10:23.540 --> 00:10:24.540]  沒理由人說我就相信
[00:10:24.540 --> 00:10:26.540]  當然最好自己聽清楚
[00:10:26.540 --> 00:10:28.540]  看清楚
[00:10:28.540 --> 00:10:29.540]  留意聖經
[00:10:29.540 --> 00:10:30.540]  聖經裡面怎麼說呢?
[00:10:30.540 --> 00:10:32.540]  第26節
[00:10:32.540 --> 00:10:34.540]  過了八天
[00:10:34.540 --> 00:10:37.540]  門徒又在屋裡
[00:10:37.540 --> 00:10:40.540]  多瑪也和他們在一起
[00:10:40.540 --> 00:10:43.540]  門都關了
[00:10:43.540 --> 00:10:46.540]  這四個字我們有時候不留意
[00:10:46.540 --> 00:10:48.540]  為什麼門關?
[00:10:48.540 --> 00:10:50.540]  如果記得八天之前
[00:10:50.540 --> 00:10:51.540]  就是上個星期日
[00:10:51.540 --> 00:10:54.540]  當耶穌上午早上復活了的時候
[00:10:54.540 --> 00:10:56.540]  那些門徒躲起來
[00:10:56.540 --> 00:10:58.540]  耶穌在那天晚上顯現
[00:10:58.540 --> 00:11:00.540]  當時門是關
[00:11:00.540 --> 00:11:02.540]  因為門徒很害怕
[00:11:02.540 --> 00:11:03.540]  害怕被人抓了
[00:11:03.540 --> 00:11:05.540]  不知道發生什麼事
[00:11:05.540 --> 00:11:06.540]  耶穌顯現了
[00:11:06.540 --> 00:11:07.540]  將能力賜給他們了
[00:11:07.540 --> 00:11:08.540]  差遣了他們
[00:11:08.540 --> 00:11:11.540]  告訴他們他們有上帝聖靈給的能力了
[00:11:11.540 --> 00:11:12.540]  剛才我不是說了
[00:11:12.540 --> 00:11:15.540]  門徒應該很有力量就出去傳福音了
[00:11:15.540 --> 00:11:16.540]  是不是?
[00:11:16.540 --> 00:11:18.540]  聖經裡面說過了八天之後
[00:11:18.540 --> 00:11:21.540]  他們仍然在屋裡
[00:11:21.540 --> 00:11:25.540]  門仍然都關上
[00:11:25.540 --> 00:11:27.540]  不知道為什麼
[00:11:27.540 --> 00:11:29.540]  可能他們還是有很多擔心
[00:11:29.540 --> 00:11:31.540]  可能還是有些憂慮
[00:11:31.540 --> 00:11:34.540]  可能當中就好像有多瑪這些門徒
[00:11:34.540 --> 00:11:36.540]  我都沒看到是不是真的
[00:11:36.540 --> 00:11:37.540]  真的現在出去
[00:11:37.540 --> 00:11:38.540]  行不行的?
[00:11:38.540 --> 00:11:39.540]  會不會出去就被人抓的?
[00:11:39.540 --> 00:11:40.540]  會不會不行的?
[00:11:40.540 --> 00:11:42.540]  有些門徒可能他得了能力
[00:11:42.540 --> 00:11:44.540]  有些門徒可能還在疑惑
[00:11:44.540 --> 00:11:46.540]  這就是當時的群體
[00:11:46.540 --> 00:11:47.540]  當時過了一個禮拜
[00:11:47.540 --> 00:11:51.540]  他們繼續關上門
[00:11:51.540 --> 00:11:53.540]  為什麼他們會關上門呢?
[00:11:53.540 --> 00:11:55.540]  是不是他們繼續害怕呢?
[00:11:55.540 --> 00:11:56.540]  是不是他們繼續疑惑呢?
[00:11:56.540 --> 00:11:58.540]  還是其實還有一些東西
[00:11:58.540 --> 00:12:01.540]  讓他們在思考呢?
[00:12:01.540 --> 00:12:04.540]  這個時候耶穌就顯現了
[00:12:04.540 --> 00:12:06.540]  耶穌就站在當中說
[00:12:06.540 --> 00:12:07.540]  願你們平安
[00:12:07.540 --> 00:12:08.540]  一模一樣
[00:12:08.540 --> 00:12:09.540]  一個禮拜前出現的事
[00:12:09.540 --> 00:12:10.540]  在八天之後
[00:12:10.540 --> 00:12:12.540]  耶穌同樣出現多一次
[00:12:12.540 --> 00:12:14.540]  然後耶穌特意跟多瑪說
[00:12:14.540 --> 00:12:15.540]  他說什麼呢?
[00:12:15.540 --> 00:12:17.540]  將你的指頭伸過來
[00:12:17.540 --> 00:12:19.540]  看看我的手
[00:12:19.540 --> 00:12:20.540]  將你的手伸過來
[00:12:20.540 --> 00:12:22.540]  看看我的肋旁
[00:12:22.540 --> 00:12:23.540]  不要疑惑
[00:12:23.540 --> 00:12:26.540]  總要信
[00:12:26.540 --> 00:12:27.540]  在這段經文裡面
[00:12:27.540 --> 00:12:28.540]  第一個令我很安慰
[00:12:28.540 --> 00:12:30.540]  很開心的想法就是
[00:12:30.540 --> 00:12:31.540]  當這個很多疑
[00:12:31.540 --> 00:12:33.540]  或者懷疑的多瑪
[00:12:33.540 --> 00:12:34.540]  這個用理性分析
[00:12:34.540 --> 00:12:35.540]  還沒看到
[00:12:35.540 --> 00:12:37.540]  還沒肯信的多瑪
[00:12:37.540 --> 00:12:38.540]  耶穌有沒有罵他?
[00:12:38.540 --> 00:12:39.540]  耶穌有沒有第一句說
[00:12:39.540 --> 00:12:41.540]  多瑪你為什麼不信我?
[00:12:41.540 --> 00:12:42.540]  耶穌沒有
[00:12:42.540 --> 00:12:43.540]  耶穌第一句說
[00:12:43.540 --> 00:12:44.540]  來呀
[00:12:44.540 --> 00:12:45.540]  看看
[00:12:45.540 --> 00:12:46.540]  來呀
[00:12:46.540 --> 00:12:47.540]  摸摸
[00:12:47.540 --> 00:12:52.540]  耶穌是特意去顯現給多瑪看的
[00:12:52.540 --> 00:12:53.540]  是不是?
[00:12:53.540 --> 00:12:54.540]  上一個禮拜
[00:12:54.540 --> 00:12:55.540]  耶穌已經顯現給其他門徒看了
[00:12:55.540 --> 00:12:57.540]  耶穌再一次顯現
[00:12:57.540 --> 00:12:59.540]  是為了讓多瑪
[00:12:59.540 --> 00:13:00.540]  當然和門徒一起
[00:13:00.540 --> 00:13:03.540]  讓他真正去看到
[00:13:03.540 --> 00:13:06.540]  這位復活的主顯現的模樣
[00:13:06.540 --> 00:13:09.540]  耶穌更主動邀請多瑪
[00:13:09.540 --> 00:13:10.540]  來摸摸
[00:13:10.540 --> 00:13:11.540]  來看看
[00:13:11.540 --> 00:13:14.540]  伸手來摸摸
[00:13:14.540 --> 00:13:16.540]  耶穌特意為他顯現的
[00:13:16.540 --> 00:13:18.540]  耶穌特意為那個
[00:13:18.540 --> 00:13:19.540]  努力掙扎思考
[00:13:19.540 --> 00:13:20.540]  用理性思考
[00:13:20.540 --> 00:13:23.540]  還在疑惑那位多瑪顯現的
[00:13:23.540 --> 00:13:25.540]  耶穌不是先來譴責他
[00:13:25.540 --> 00:13:26.540]  不是先來罵他
[00:13:26.540 --> 00:13:28.540]  不是先來覺得他不對
[00:13:28.540 --> 00:13:30.540]  耶穌是特意為他顯現的
[00:13:30.540 --> 00:13:32.540]  接著呢
[00:13:32.540 --> 00:13:34.540]  接著多瑪怎麼做?
[00:13:34.540 --> 00:13:35.540]  聖經裡面說
[00:13:35.540 --> 00:13:37.540]  多瑪就回答對耶穌說
[00:13:37.540 --> 00:13:41.540]  我的主,我的上帝
[00:13:41.540 --> 00:13:44.540]  當耶穌親自向他顯現的時候
[00:13:44.540 --> 00:13:45.540]  他就很謙卑
[00:13:45.540 --> 00:13:47.540]  純屬去到主的面前
[00:13:47.540 --> 00:13:49.540]  認得這位主是他的上帝
[00:13:49.540 --> 00:13:50.540]  是他的拯救
[00:13:50.540 --> 00:13:53.540]  並且是他的主人
[00:13:53.540 --> 00:13:57.540]  多瑪有沒有伸手去摸耶穌的手和肋旁?
[00:13:57.540 --> 00:13:59.540]  聖經沒有說他有
[00:13:59.540 --> 00:14:00.540]  不用摸了
[00:14:00.540 --> 00:14:01.540]  看到就已經
