
[00:00:00.000 --> 00:00:03.640]  基督教和其他的宗教信仰
[00:06:27.800 --> 00:06:30.520]  並且去勸勉眾人立定心智
[00:06:30.520 --> 00:06:32.160]  恆久的靠主
[00:06:32.160 --> 00:06:33.360]  有沒有留意到?
[00:06:33.360 --> 00:06:34.560]  很清楚的
[00:06:34.560 --> 00:06:37.120]  巴拿巴是被耶路撒冷教會
[00:06:37.120 --> 00:06:37.960]  差一步去到
[00:06:37.960 --> 00:06:39.200]  看看他們怎樣的時候
[00:06:39.200 --> 00:06:41.120]  嘩!一去到他就會覺得
[00:06:41.120 --> 00:06:43.240]  嘩!很多恩典
[00:06:43.240 --> 00:06:44.360]  所以他就怎樣?
[00:06:44.360 --> 00:06:46.640]  是歡喜快樂
[00:06:46.640 --> 00:06:49.000]  一個屬神的人看見神賜的恩典的時候
[00:06:49.000 --> 00:06:50.560]  嘩!很多感動的
[00:06:50.560 --> 00:06:51.960]  很雀躍的
[00:06:51.960 --> 00:06:53.520]  然後有一個很大的衝動
[00:06:53.520 --> 00:06:55.240]  就是我要回報神
[00:06:55.240 --> 00:06:57.080]  真正的屬神的人是這樣
[00:06:57.080 --> 00:06:59.520]  而我們透過巴拿巴的眼睛
[00:06:59.520 --> 00:07:01.520]  他親身的體驗看到
[00:07:01.520 --> 00:07:04.800]  安提厄教會是很蒙恩
[00:07:04.800 --> 00:07:08.160]  所以這裏竟然再是「恩」
[00:07:08.160 --> 00:07:09.840]  好了,如果我問你
[00:07:09.840 --> 00:07:11.440]  他們有甚麼恩典呢?
[00:07:11.440 --> 00:07:13.280]  你會怎樣去想呢?
[00:07:13.280 --> 00:07:15.160]  這裏說巴拿巴看見很多恩典
[00:07:15.160 --> 00:07:16.960]  那即是甚麼恩典呢?
[00:07:16.960 --> 00:07:20.320]  那個具體的展示是甚麼呢?
[00:07:20.320 --> 00:07:23.600]  你會怎樣去思想、怎樣去說呢?
[00:07:23.600 --> 00:07:24.560]  如果問我的時候
[00:07:24.560 --> 00:07:26.360]  我就去思想
[00:07:26.360 --> 00:07:28.160]  在安提厄教會有甚麼恩典
[00:07:28.160 --> 00:07:32.160]  是彰顯了出來呢?
[00:07:32.160 --> 00:07:33.280]  當我想這個問題的時候
[00:07:33.280 --> 00:07:35.040]  我第一想到的
[00:07:35.040 --> 00:07:37.520]  原來就是當有人
[00:07:37.520 --> 00:07:41.240]  去到安提厄教會傳福音
[00:07:41.240 --> 00:07:42.840]  使得有人信主
[00:07:42.840 --> 00:07:48.080]  這件事本身就是上帝的「恩」的臨到
[00:07:48.080 --> 00:07:48.920]  大家有沒有留意到
[00:07:48.920 --> 00:07:50.800]  在第十九節開始的時候
[00:07:50.800 --> 00:07:54.480]  當門徒被逼迫四散的時候
[00:07:54.480 --> 00:07:56.080]  去到不同的城市
[00:07:56.080 --> 00:08:00.800]  他們都是邊散開邊傳福音
[00:08:00.800 --> 00:08:02.560]  但是有沒有留意到聖經說甚麼呢?
[00:08:02.560 --> 00:08:06.800]  他們只是向猶太人來說而已
[00:08:06.800 --> 00:08:10.360]  在第十九節那裏
[00:08:10.360 --> 00:08:11.160]  從猶太人
[00:08:11.160 --> 00:08:14.440]  即是某一個範圍、某一個族群來說
[00:08:14.440 --> 00:08:17.000]  但是當有人去到安提厄的時候
[00:08:17.000 --> 00:08:21.320]  這裡說到有居比路和古利內人
[00:08:21.320 --> 00:08:23.000]  就是有些人他們覺得
[00:08:23.000 --> 00:08:24.600]  我們去到安提厄這個地方
[00:08:24.600 --> 00:08:29.640]  我們不應該只是向猶太人傳福音
[00:08:29.640 --> 00:08:31.040]  在我所知道
[00:08:31.040 --> 00:08:33.760]  安提厄這個城市大概有五十萬人
[00:08:33.760 --> 00:08:37.000]  大概有兩三萬是猶太人
[00:08:37.000 --> 00:08:39.640]  但是他說還有那四十多萬人怎麼辦呢?
[00:08:39.640 --> 00:08:42.160]  所以我們不應該局限在這兩萬多人
[00:08:42.160 --> 00:08:45.720]  我們要傳給希臘人、希利利人
[00:08:45.720 --> 00:08:47.480]  那四十多萬人是未信主的
[00:08:47.480 --> 00:08:49.680]  我們就要突破這個界線
[00:08:49.680 --> 00:08:52.160]  跨越障礙、跨越族群的界線
[00:08:52.160 --> 00:08:54.240]  向他們傳福音
[00:08:54.240 --> 00:08:56.400]  所以這裡說到他們是向希利利人
[00:08:56.400 --> 00:08:57.120]  即是希臘人
[00:08:57.120 --> 00:08:59.000]  即是外邦人傳福音
[00:08:59.000 --> 00:08:59.640]  而弟兄姊妹
[00:08:59.640 --> 00:09:01.760]  安提厄教會出名的地方
[00:09:01.760 --> 00:09:05.080]  就是由很多不同的族群所組成的教會
[00:09:05.080 --> 00:09:07.520]  他們不只是猶太人
[00:09:07.520 --> 00:09:09.440]  為甚麼會這樣呢?
[00:09:09.440 --> 00:09:13.400]  是因為有人願意克服很多的困難
[00:09:13.400 --> 00:09:14.720]  跨越很多的障礙
[00:09:14.720 --> 00:09:15.760]  突破了
[00:09:15.760 --> 00:09:18.040]  將福音帶給希臘人
[00:09:18.040 --> 00:09:20.200]  然後讓他們信主
[00:09:20.200 --> 00:09:22.960]  然後才可以出現教會
[00:09:22.960 --> 00:09:24.400]  出現基督徒
[00:09:24.400 --> 00:09:25.920]  所以這是一個因點
[00:09:25.920 --> 00:09:28.600]  上帝臨到這間教會的時候
[00:09:28.600 --> 00:09:32.160]  是因為他曾經興起一些人
[00:09:32.160 --> 00:09:33.240]  跨越障礙
[00:09:33.240 --> 00:09:35.440]  將福音無論如何都帶出去
[00:09:35.440 --> 00:09:37.840]  然後讓他們來信主
[00:09:37.840 --> 00:09:39.680]  是因點來的
[00:09:39.680 --> 00:09:41.840]  但是不只是這樣
[00:09:41.840 --> 00:09:42.920]  當我們思想的時候
[00:09:42.920 --> 00:09:45.280]  不是說只是有人傳福音已經是因點
[00:09:45.280 --> 00:09:47.520]  而且我們慢慢思想的時候發現
[00:09:47.520 --> 00:09:50.560]  原來當那些人能夠打開心門
[00:09:50.560 --> 00:09:52.760]  很多願意去接受福音
[00:09:52.760 --> 00:09:55.920]  這個都是一個很大的因點來的
[00:09:55.920 --> 00:09:57.800]  心田預備好
[00:09:57.800 --> 00:09:59.880]  然後他們就去接受福音
[00:09:59.880 --> 00:10:02.760]  是一件很美好的事
[00:10:02.760 --> 00:10:05.280]  我們有沒有試過猛向人傳福音
[00:10:05.280 --> 00:10:08.000]  那些人心硬抗拒
[00:10:08.000 --> 00:10:08.480]  你就發現
[00:10:08.480 --> 00:10:10.760]  哎呀,我都很努力去做
[00:10:10.760 --> 00:10:11.840]  但是不容易
[00:10:11.840 --> 00:10:14.600]  但是你發現神已經預備了安提阿人
[00:10:14.600 --> 00:10:16.320]  已經有很多人
[00:10:16.320 --> 00:10:18.000]  心田已經預備好了
[00:10:18.000 --> 00:10:19.800]  只要有福音的種子播下去
[00:10:19.800 --> 00:10:21.640]  就會開花結果了
[00:10:21.640 --> 00:10:23.000]  而且很多人信主
[00:10:23.000 --> 00:10:26.280]  第21節和24節就很清楚告訴我們
[00:10:26.280 --> 00:10:27.960]  信而歸主的人就很多
[00:10:27.960 --> 00:10:30.520]  於是有許多人歸服了主
[00:10:30.520 --> 00:10:31.240]  是不是?
[00:10:31.240 --> 00:10:33.240]  就是說心田預備好
[00:10:33.240 --> 00:10:34.880]  不簡單的
[00:10:34.880 --> 00:10:36.240]  我們知道有些地區
[00:10:36.240 --> 00:10:37.600]  有些國家
[00:10:37.600 --> 00:10:40.040]  你怎樣去開狠傳福音
[00:10:40.040 --> 00:10:42.760]  他們都是硬討
[00:10:42.760 --> 00:10:44.240]  不肯信
[00:10:44.240 --> 00:10:45.880]  但是我們看到這裡不是
[00:10:45.880 --> 00:10:47.840]  神已經預備好了
[00:10:47.840 --> 00:10:49.720]  所以這個就是教會
[00:10:49.720 --> 00:10:50.920]  是蒙恩的教會
[00:10:50.920 --> 00:10:53.600]  就是準備將他們來做什麼?
[00:10:53.600 --> 00:10:56.040]  是來興起信福音
[00:10:56.040 --> 00:10:57.720]  是恩典來的
[00:10:57.720 --> 00:10:58.720]  不單止這樣
[00:10:58.720 --> 00:11:00.080]  當我們繼續思想下去的時候
[00:11:00.080 --> 00:11:00.960]  我們發現
[00:11:00.960 --> 00:11:03.120]  開頭去突破界線
[00:11:03.120 --> 00:11:04.720]  來傳福音的那一班
[00:11:04.720 --> 00:11:07.920]  很有智慧、聰明、很有策略
[00:11:07.920 --> 00:11:09.400]  是做什麼呢?
[00:11:09.400 --> 00:11:11.880]  是怎樣來讓福音的果子
[00:11:11.880 --> 00:11:13.920]  可以凝聚起來
[00:11:13.920 --> 00:11:16.600]  以致建立教會
[00:11:16.600 --> 00:11:19.040]  讓我們都清楚知道
[00:11:19.040 --> 00:11:21.120]  我們傳福音不要只是被人信了之後
[00:11:21.120 --> 00:11:23.400]  就不理它,讓它做獨行俠
[00:11:23.400 --> 00:11:24.760]  信了,開心了
[00:11:24.760 --> 00:11:26.880]  這樣就不用理,不是的
[00:11:26.880 --> 00:11:29.680]  因為教會是一個群體
[00:11:29.680 --> 00:11:32.000]  不是獨行俠的基督徒
[00:11:32.000 --> 00:11:34.400]  所以當他們帶領了很多人信主的時候
[00:11:34.400 --> 00:11:37.240]  他們又想著我們怎樣去凝聚他們
[00:11:37.240 --> 00:11:38.760]  成為一個信仰群體
[00:11:38.760 --> 00:11:39.680]  一個門徒群體
[00:11:39.680 --> 00:11:41.360]  是要有策略去做的
[00:11:41.360 --> 00:11:43.880]  不是單純個人信了主就算數
[00:11:43.880 --> 00:11:44.680]  不是
[00:11:44.680 --> 00:11:47.920]  所以後來為何可以有安特柯教會出現
[00:11:47.920 --> 00:11:49.760]  是因為他們有策略
[00:11:49.760 --> 00:11:52.920]  要將這些信的人凝聚在一起
[00:11:52.920 --> 00:11:54.320]  沒錯,他們聚集的時候
[00:11:54.320 --> 00:11:56.600]  有時候小組在不同的地方聚集
[00:11:56.600 --> 00:11:59.680]  但是他們是聯繫成為一個教會
[00:11:59.680 --> 00:12:01.720]  所以在第十三章
[00:12:01.720 --> 00:12:04.080]  他們差派保羅巴拿巴出外的時候
[00:12:04.080 --> 00:12:06.760]  那裡說到「在安特柯的教會」
[00:12:06.760 --> 00:12:09.120]  是說到一個群體
[00:12:09.120 --> 00:12:11.000]  這個背後是有策略
[00:12:11.000 --> 00:12:12.480]  是他們運用神的
[00:12:12.480 --> 00:12:13.680]  給他們聰明智慧
[00:12:13.680 --> 00:12:16.400]  以及知道怎樣來建立神的家的時候
[00:12:16.400 --> 00:12:19.640]  去左右主導這些東西
[00:12:19.640 --> 00:12:23.240]  所以教會蒙福原來是有原因
[00:12:23.240 --> 00:12:25.880]  我們看到這個就是因典
[00:12:25.880 --> 00:12:27.880]  我相信巴拿巴去到那裡做
[00:12:27.880 --> 00:12:30.000]  發現很多信主的人
[00:12:30.000 --> 00:12:33.560]  發現他們的心門很容易打開接受主
[00:12:33.560 --> 00:12:35.600]  發現這個教會在凝聚
[00:12:35.600 --> 00:12:37.640]  不是信了主之後各散東西
[00:12:37.640 --> 00:12:38.800]  各自各做基督徒
[00:12:38.800 --> 00:12:39.520]  不是
[00:12:39.520 --> 00:12:42.120]  他看見就是上帝將因典
[00:12:42.120 --> 00:12:43.720]  淋到在這個城市
[00:12:43.720 --> 00:12:45.840]  也淋到在這個群體
[00:12:45.840 --> 00:12:49.960]  所以他就歡喜快樂
[00:12:49.960 --> 00:12:54.320]  這是我所看到的起碼三樣的因典
[00:12:54.320 --> 00:12:58.960]  透過巴拿巴的體驗
[00:12:58.960 --> 00:13:00.720]  但是當我們再想的時候
[00:13:00.720 --> 00:13:02.600]  還有沒有因典呢?
[00:13:02.600 --> 00:13:04.440]  當我們思想的時候
[00:13:04.440 --> 00:13:05.760]  放回當日的情景
[00:13:05.760 --> 00:13:07.960]  你會不會還想到有些因典
[00:13:07.960 --> 00:13:11.520]  是神特別給這一間教會呢?
[00:13:11.520 --> 00:13:12.880]  當我再思想下去的時候
[00:13:12.880 --> 00:13:15.080]  我發現是有的
[00:13:15.080 --> 00:13:16.880]  是甚麼呢?
[00:13:16.880 --> 00:13:21.240]  原來巴拿巴能夠去到安提阿
[00:13:21.240 --> 00:13:26.560]  本身就是一個很大的因典
[00:13:26.560 --> 00:13:29.720]  當耶路撒冷教會知道安提阿教會
[00:13:29.720 --> 00:13:31.320]  好像很興旺的時候
[00:13:31.320 --> 00:13:33.480]  但是又不知道他們的情況會怎樣
[00:13:33.480 --> 00:13:38.440]  於是他們就猜派巴拿巴去到那裡
[00:13:38.440 --> 00:13:41.160]  原來能夠猜派巴拿巴去到安提阿教會
[00:13:41.160 --> 00:13:43.680]  這個已經是一個莫大的因典
[00:13:43.680 --> 00:13:44.920]  為甚麼呢?
[00:13:44.920 --> 00:13:47.280]  頂姐妹,在那個時候
[00:13:47.280 --> 00:13:51.880]  蘇羅都不是一些重要的人物
[00:13:51.880 --> 00:13:53.760]  在那個時代
[00:13:53.760 --> 00:13:55.560]  重量級的人物
[00:13:55.560 --> 00:13:59.160]  屬靈的人物是巴拿巴
[00:13:59.160 --> 00:14:00.360]  蘇羅還是怎樣呢?
[00:14:00.360 --> 00:14:02.000]  剛剛信主沒多久
[00:14:02.000 --> 00:14:04.480]  不是響噹噹的神的僕人
[00:14:04.480 --> 00:14:06.400]  是巴拿巴耶路撒冷教會
[00:14:06.400 --> 00:14:08.200]  將一個重量級的人物
[00:14:08.200 --> 00:14:12.480]  猜派去一個很新成立的教會
[00:14:12.480 --> 00:14:14.400]  那個就是巴拿巴
[00:14:14.400 --> 00:14:16.680]  是非常重要的
[00:14:16.680 --> 00:14:18.160]  而且我們發現
[00:14:18.160 --> 00:14:22.200]  巴拿巴是一個很能夠服侍人的人
[00:14:22.200 --> 00:14:26.160]  大家知道他有個別號叫做「勸惠子」
[00:14:26.160 --> 00:14:28.000]  勸惠子是很懂得凝聚人
[00:14:28.000 --> 00:14:30.440]  很懂得去鼓勵人、幫助人
[00:14:30.440 --> 00:14:31.720]  這個很重要的
[00:14:31.720 --> 00:14:33.400]  所以你發現聖經記載
[00:14:33.400 --> 00:14:34.960]  當他去到那裡的時候
[00:14:34.960 --> 00:14:35.880]  聖經怎樣說呢?
[00:14:35.880 --> 00:14:37.320]  他看見那些人很歡喜
[00:14:37.320 --> 00:14:38.280]  然後他做甚麼呢?
[00:14:38.280 --> 00:14:41.360]  他勸勉眾人立定心智
[00:14:41.360 --> 00:14:43.920]  恆久的靠主
[00:14:43.920 --> 00:14:46.200]  是一種鼓勵性的
[00:14:46.200 --> 00:14:47.760]  是一種勉勵性的
[00:14:47.760 --> 00:14:49.680]  我們今天用的英文叫做
[00:14:49.680 --> 00:14:51.520]  Empowering
[00:14:51.520 --> 00:14:52.600]  幫助他
[00:14:52.600 --> 00:14:53.920]  他就是這樣
[00:14:53.920 --> 00:14:55.760]  這個很重要的
[00:14:55.760 --> 00:14:57.000]  為甚麼這麼重要?
[00:14:57.000 --> 00:14:58.440]  因為他去到
[00:14:58.440 --> 00:15:01.000]  不是對著這班外邦人的基督徒說
[00:15:01.000 --> 00:15:04.960]  喂,你有沒有守摩西的律法?
[00:15:04.960 --> 00:15:09.320]  你熟不熟悉聖經?
[00:15:09.320 --> 00:15:10.960]  你有沒有行過割禮?
[00:15:10.960 --> 00:15:13.160]  不是問這些
[00:15:13.160 --> 00:15:16.320]  他是勉勵他們
[00:15:16.320 --> 00:15:21.240]  所以你看到他這樣去祝福這間教會
[00:15:21.240 --> 00:15:23.920]  而且當我們發現
[00:15:23.920 --> 00:15:26.880]  耶路撒冷教會差派巴拿巴去的時候
[00:15:26.880 --> 00:15:30.240]  他是將一個很美好的人才差給他們
[00:15:30.240 --> 00:15:31.640]  因為聖經告訴我們
[00:15:31.640 --> 00:15:34.840]  這位巴拿巴原是一個好人
[00:15:34.840 --> 00:15:37.360]  好人是良善
[00:15:37.360 --> 00:15:40.880]  意思是在品格上是美好的
[00:15:40.880 --> 00:15:43.080]  而且他是被聖靈充滿的
[00:15:43.080 --> 00:15:45.080]  意思是他是靈性都很好的
[00:15:45.080 --> 00:15:46.360]  不單是品格好
[00:15:46.360 --> 00:15:47.720]  是靈性很好
[00:15:47.720 --> 00:15:48.800]  常是聖靈充滿
[00:15:48.800 --> 00:15:52.520]  意思是常常被聖靈主導著他
[00:15:52.520 --> 00:15:54.280]  掌握著他的意思
[00:15:54.280 --> 00:15:55.120]  不單是這樣
[00:15:55.120 --> 00:15:57.440]  這裡說到他是大有信心
[00:15:57.440 --> 00:16:00.640]  意思是侍奉上是非常美好的
[00:16:00.640 --> 00:16:04.560]  信心是開拓時宮的很重要的元素
[00:16:04.560 --> 00:16:06.040]  所以巴拿巴就是這樣
[00:16:06.040 --> 00:16:07.840]  品格、靈性、侍奉
[00:16:07.840 --> 00:16:09.360]  都是美好的時候
[00:16:09.360 --> 00:16:10.360]  一個這樣的人物
[00:16:10.360 --> 00:16:15.520]  神竟然引領他去到這間教會
[00:16:15.520 --> 00:16:17.520]  是不是一個很大的恩典?
[00:16:17.520 --> 00:16:19.360]  如果你在當中是安提拉教會
[00:16:19.360 --> 00:16:22.360]  就知道竟然有巴拿巴來到
[00:16:22.360 --> 00:16:24.040]  教會能夠繼續興旺
[00:16:24.040 --> 00:16:25.440]  是真的有原因
[00:16:25.440 --> 00:16:26.720]  是一個很大的恩典
[00:16:26.720 --> 00:16:28.160]  而且當我們留意一下
[00:16:28.160 --> 00:16:31.560]  巴拿巴的背景是居比路人
[00:16:31.560 --> 00:16:34.480]  在其他聖經我們知道
