
[00:00:00.000 --> 00:00:02.000]  好,大仙姊妹,晚安
[00:03:19.000 --> 00:03:22.000]  因爲剛剛第二段,耶穌回答他的時候
[00:03:22.000 --> 00:03:24.000]  說了一堆戒命的時候
[00:03:24.000 --> 00:03:26.000]  他都說他都遵守了
[00:03:26.000 --> 00:03:30.000]  所以推斷呢,其實他應該是一個猶太人來的
[00:03:30.000 --> 00:03:32.000]  而這個人還要是什麼呢?
[00:03:32.000 --> 00:03:35.000]  是一個年輕人,是一個少年來的
[00:03:35.000 --> 00:03:39.000]  按照一個我們普世的價值觀
[00:03:39.000 --> 00:03:41.000]  我們的標準來看這個人
[00:03:41.000 --> 00:03:43.000]  其實好像挺厲害的
[00:03:43.000 --> 00:03:45.000]  是不是?好像人生勝利組那些人
[00:03:45.000 --> 00:03:47.000]  又帥,不是帥,沒說的
[00:03:47.000 --> 00:03:49.000]  年輕啦
[00:03:49.000 --> 00:03:51.000]  有錢啦,還要什麼呢?
[00:03:51.000 --> 00:03:53.000]  還要愛主
[00:03:53.000 --> 00:03:55.000]  就是可能在我們當中
[00:03:55.000 --> 00:03:57.000]  如果想找另一半的時候
[00:03:57.000 --> 00:03:59.000]  這幾個條件可能都在你考慮範圍的裏面
[00:03:59.000 --> 00:04:01.000]  不過
[00:04:01.000 --> 00:04:04.000]  這個在我們的眼光裏面
[00:04:04.000 --> 00:04:07.000]  看上去好像人生很美滿的這個人
[00:04:07.000 --> 00:04:09.000]  他沒有滿足他
[00:04:09.000 --> 00:04:11.000]  啊,我人生已經有這些東西
[00:04:11.000 --> 00:04:13.000]  他沒有停在那裏
[00:04:13.000 --> 00:04:16.000]  在故事裏面,他仍然願意選擇
[00:04:16.000 --> 00:04:19.000]  很謙卑的來到耶穌面前去問
[00:04:19.000 --> 00:04:23.000]  去找究竟如何獲得永生
[00:04:23.000 --> 00:04:25.000]  我會說他謙卑的原因是因爲
[00:04:25.000 --> 00:04:27.000]  他一來到耶穌面前
[00:04:27.000 --> 00:04:31.000]  他稱呼他是夫子,就是稱呼他是老師
[00:04:31.000 --> 00:04:35.000]  如果你說他來的時候
[00:04:35.000 --> 00:04:38.000]  他不像那些一般福音書裏面
[00:04:38.000 --> 00:04:40.000]  很多時候有法理菜人、聞事
[00:04:40.000 --> 00:04:44.000]  他們來的時候是想挑剔耶穌說話
[00:04:44.000 --> 00:04:47.000]  看你有沒有說錯東西,從而挑剔
[00:04:47.000 --> 00:04:48.000]  很多時候都是這樣
[00:04:48.000 --> 00:04:50.000]  但是這個少年人不是
[00:04:50.000 --> 00:04:53.000]  他來到的時候就找耶穌的時候,啊,是夫子
[00:04:53.000 --> 00:04:55.000]  而如果我們看回剛剛說的
[00:04:55.000 --> 00:04:58.000]  其他福音書都有形容這個故事
[00:04:58.000 --> 00:05:01.000]  在馬可方形容這個人來到耶穌面前的時候
[00:05:01.000 --> 00:05:04.000]  他直接一來的時候就跪在耶穌面前
[00:05:04.000 --> 00:05:06.000]  去求問耶穌
[00:05:06.000 --> 00:05:10.000]  所以說的是,無論他對耶穌的一個稱呼
[00:05:10.000 --> 00:05:13.000]  又或者他跪低的行動
[00:05:13.000 --> 00:05:17.000]  都代表着他有一個很謙卑的態度
[00:05:17.000 --> 00:05:21.000]  很顯得出他其實是真心來到耶穌面前
[00:05:21.000 --> 00:05:24.000]  去尋求永生之道
[00:05:24.000 --> 00:05:27.000]  甚至剛剛在故事裏面看到
[00:05:27.000 --> 00:05:29.000]  他直接問了耶穌
[00:05:29.000 --> 00:05:32.000]  要做什麼善事纔可以有永生
[00:05:32.000 --> 00:05:35.000]  耶穌回答了他,要遵守戒命
[00:05:35.000 --> 00:05:37.000]  他認爲耶穌所說的
[00:05:37.000 --> 00:05:40.000]  我都做了,那些戒命我都遵守了
[00:05:40.000 --> 00:05:42.000]  他還要繼續去問
[00:05:42.000 --> 00:05:45.000]  那我還有什麼需要做
[00:05:45.000 --> 00:05:47.000]  我先不要去想
[00:05:47.000 --> 00:05:49.000]  究竟他是不是真的明白
[00:05:49.000 --> 00:05:52.000]  耶穌答他的戒命的意思
[00:05:52.000 --> 00:05:55.000]  但是有一樣東西我們其實可以很肯定
[00:05:55.000 --> 00:05:58.000]  就是這個少年人
[00:05:58.000 --> 00:06:04.000]  其實是一個很熱切去追求的心
[00:06:04.000 --> 00:06:08.000]  我想我們跟這個少年人相比
[00:06:08.000 --> 00:06:10.000]  其實我們有沒有想過
[00:06:10.000 --> 00:06:12.000]  究竟我們今天回教會是爲了什麼
[00:06:12.000 --> 00:06:16.000]  我們究竟爲了什麼來到耶穌面前
[00:06:16.000 --> 00:06:21.000]  可能你會覺得,我習慣了,回來了
[00:06:21.000 --> 00:06:24.000]  我自小回大了,那就繼續回來了
[00:06:24.000 --> 00:06:26.000]  可能有些人是這樣
[00:06:26.000 --> 00:06:28.000]  可能我們會覺得
[00:06:28.000 --> 00:06:30.000]  在我心靈裏面有些東西
[00:06:30.000 --> 00:06:32.000]  或者我在信仰的真度裏面有些東西
[00:06:32.000 --> 00:06:34.000]  我好像那個少年人一樣
[00:06:34.000 --> 00:06:36.000]  我覺得我缺少了一些東西
[00:06:36.000 --> 00:06:38.000]  我來尋找中,但是我還不知道是什麼
[00:06:38.000 --> 00:06:40.000]  可能是這樣
[00:06:40.000 --> 00:06:42.000]  我不知道大家有沒有覺得
[00:06:42.000 --> 00:06:44.000]  在你自己的信仰裏面
[00:06:44.000 --> 00:06:46.000]  有些東西總是差一點點
[00:06:46.000 --> 00:06:48.000]  我不知道大家有沒有
[00:06:48.000 --> 00:06:51.000]  剛剛說的這個系列
[00:06:51.000 --> 00:06:53.000]  或者其實是由這下半年
[00:06:53.000 --> 00:06:57.000]  就是我們說要實踐愛的那樣東西的時候
[00:06:57.000 --> 00:06:59.000]  我們說我們很想鼓勵弟兄姐妹
[00:06:59.000 --> 00:07:03.000]  要去服侍人,要去傳福音
[00:07:03.000 --> 00:07:05.000]  但是當我自己去想
[00:07:05.000 --> 00:07:07.000]  究竟爲什麼我們這一羣人
[00:07:07.000 --> 00:07:11.000]  其實每每說這些東西
[00:07:11.000 --> 00:07:13.000]  我們都沒什麼動力
[00:07:13.000 --> 00:07:15.000]  好像很提不起勁要做
[00:07:15.000 --> 00:07:19.000]  或者要你去做的時候是一件很辛苦的事
[00:07:19.000 --> 00:07:21.000]  我會想究竟是不是我們不明白
[00:07:21.000 --> 00:07:23.000]  聖經怎麼說呢
[00:07:23.000 --> 00:07:26.000]  又或者是不是我們其實沒什麼途徑
[00:07:26.000 --> 00:07:30.000]  讓我們去完成這些東西
[00:07:30.000 --> 00:07:33.000]  我想當然很明顯不是
[00:07:33.000 --> 00:07:35.000]  我想過去幾個月都說了很多偏道
[00:07:35.000 --> 00:07:37.000]  在說這些東西
[00:07:37.000 --> 00:07:39.000]  而活動都搞給大家去參加
[00:07:39.000 --> 00:07:41.000]  要體驗嘛
[00:07:41.000 --> 00:07:44.000]  但是當我們繼續去
[00:07:44.000 --> 00:07:46.000]  大家報名的時候
[00:07:46.000 --> 00:07:48.000]  有人告訴我我們的報名人數
[00:07:48.000 --> 00:07:53.000]  我們真的願意走出來去參加的人
[00:07:53.000 --> 00:07:57.000]  是佔很少的
[00:07:57.000 --> 00:08:00.000]  我認爲我們其實明知道要做
[00:08:00.000 --> 00:08:02.000]  但是不做
[00:08:02.000 --> 00:08:04.000]  其實部分的原因
[00:08:04.000 --> 00:08:06.000]  就好像那個少年人
[00:08:06.000 --> 00:08:08.000]  我們缺少了這個少年人的那個
[00:08:08.000 --> 00:08:10.000]  很想追求
[00:08:10.000 --> 00:08:13.000]  對信仰有追求的那樣東西
[00:08:13.000 --> 00:08:15.000]  我們對信仰
[00:08:15.000 --> 00:08:18.000]  是不是滿足於現在呢
[00:08:18.000 --> 00:08:20.000]  那個少年人其實剛剛說
[00:08:20.000 --> 00:08:22.000]  他熟識律法
[00:08:22.000 --> 00:08:24.000]  就愛着
[00:08:24.000 --> 00:08:26.000]  是不是什麼都做了
[00:08:26.000 --> 00:08:30.000]  但是他對信仰仍然不滿足
[00:08:30.000 --> 00:08:32.000]  剛剛說這個少年人
[00:08:32.000 --> 00:08:35.000]  其實很有可能是一個猶太人
[00:08:35.000 --> 00:08:38.000]  甚至是一個很敬虔的猶太人
[00:08:38.000 --> 00:08:40.000]  如果看回舊約
[00:08:40.000 --> 00:08:46.000]  說的是上帝與以色列人立的那個文約
[00:08:46.000 --> 00:08:48.000]  這個少年人其實理應
[00:08:48.000 --> 00:08:51.000]  已經因爲他聽了上帝的說話
[00:08:51.000 --> 00:08:53.000]  去守律法那件事
[00:08:53.000 --> 00:08:56.000]  他邏輯上按他的血統
[00:08:56.000 --> 00:08:59.000]  他已經可以進入上帝的國內
[00:08:59.000 --> 00:09:02.000]  永遠做他的子民
[00:09:02.000 --> 00:09:04.000]  再加上剛剛說
[00:09:04.000 --> 00:09:06.000]  他是一個有錢人
[00:09:06.000 --> 00:09:08.000]  是一個富有的財主
[00:09:08.000 --> 00:09:12.000]  在猶太人的文化裏面
[00:09:12.000 --> 00:09:14.000]  財富其實是代表着
[00:09:14.000 --> 00:09:16.000]  上帝對人的祝福
[00:09:16.000 --> 00:09:19.000]  在舊約有不同經文說
[00:09:19.000 --> 00:09:22.000]  但是他對着這個信仰
[00:09:22.000 --> 00:09:24.000]  他仍然不滿足於現在
[00:09:24.000 --> 00:09:26.000]  驅使到他
[00:09:26.000 --> 00:09:28.000]  就算我已經有愛主
[00:09:28.000 --> 00:09:29.000]  有守律法
[00:09:29.000 --> 00:09:30.000]  又有錢
[00:09:30.000 --> 00:09:31.000]  又有神的祝福
[00:09:31.000 --> 00:09:34.000]  我都要來到耶穌的面前
[00:09:34.000 --> 00:09:38.000]  去繼續追求
[00:09:38.000 --> 00:09:41.000]  去看回我們今天的信套
[00:09:41.000 --> 00:09:43.000]  我們很多時候的問題是什麼呢
[00:09:43.000 --> 00:09:44.000]  就是我們覺得
[00:09:44.000 --> 00:09:50.000]  我們現在自己的信仰的現狀足夠了
[00:09:50.000 --> 00:09:52.000]  我們對信仰沒有那個好追求
[00:09:52.000 --> 00:09:57.000]  或者想追求更多更深的那個心
[00:09:57.000 --> 00:09:59.000]  如果我問大家
[00:09:59.000 --> 00:10:07.000]  你最近一次和上帝的經歷是什麼時候呢
[00:10:07.000 --> 00:10:11.000]  你會想到是什麼時候呢
[00:10:11.000 --> 00:10:13.000]  可能很久了
[00:10:13.000 --> 00:10:16.000]  我相信未必到初期信耶穌
[00:10:16.000 --> 00:10:19.000]  可能你未必會坐在這裏
[00:10:19.000 --> 00:10:22.000]  但是應該可能是一件很久的事
[00:10:22.000 --> 00:10:23.000]  如果你發現
[00:10:23.000 --> 00:10:25.000]  我剛剛問你這個問題
[00:10:25.000 --> 00:10:29.000]  你第一樣想到是一件很久的事的話
[00:10:29.000 --> 00:10:32.000]  你有沒有進一步去想一下
[00:10:32.000 --> 00:10:35.000]  其實你想不想改善這件事
[00:10:35.000 --> 00:10:40.000]  你想不想和上帝的關係可以變一下
[00:10:40.000 --> 00:10:45.000]  你的信仰有多一些突破呢
[00:10:45.000 --> 00:10:46.000]  不過
[00:10:46.000 --> 00:10:48.000]  有趣的是
[00:10:48.000 --> 00:10:51.000]  我們的矛盾是什麼呢
[00:10:51.000 --> 00:10:55.000]  我們一方面其實是很想經歷上帝多一些
[00:10:55.000 --> 00:10:56.000]  普遍應該是
[00:10:56.000 --> 00:10:58.000]  不是的,舉個手
[00:10:58.000 --> 00:10:59.000]  是的,沒有,OK
[00:10:59.000 --> 00:11:01.000]  但是呢
[00:11:01.000 --> 00:11:03.000]  同時的是什麼呢
[00:11:03.000 --> 00:11:06.000]  我們又不願意做更多的事
[00:11:06.000 --> 00:11:08.000]  我們單純就是覺得
[00:11:08.000 --> 00:11:10.000]  我繼續着我的現狀
[00:11:10.000 --> 00:11:13.000]  上帝你讓我經歷更多
[00:11:13.000 --> 00:11:15.000]  我們是這樣想的
[00:11:15.000 --> 00:11:16.000]  不要做更多的事
[00:11:16.000 --> 00:11:18.000]  要我走出去
[00:11:18.000 --> 00:11:20.000]  宣教那些當然是經歷上帝
[00:11:20.000 --> 00:11:22.000]  不過不是我做的
[00:11:22.000 --> 00:11:24.000]  我繼續坐在教會
[00:11:24.000 --> 00:11:26.000]  但是上帝又繼續讓我經歷
[00:11:26.000 --> 00:11:29.000]  我們是想這樣
[00:11:29.000 --> 00:11:34.000]  在馬太坊五章六節裏面說
[00:11:34.000 --> 00:11:36.000]  飢渴無耳的人有福尿
[00:11:36.000 --> 00:11:39.000]  因爲他們必得飽足
[00:11:39.000 --> 00:11:41.000]  在我們的信仰裏面
[00:11:41.000 --> 00:11:43.000]  其實我們是否缺少了一樣東西
[00:11:43.000 --> 00:11:50.000]  就是對上帝的那份飢渴
[00:11:50.000 --> 00:11:54.000]  這個飢渴
[00:11:54.000 --> 00:11:57.000]  其實有多重要呢
[00:11:57.000 --> 00:12:01.000]  大家有沒有打開機
[00:12:01.000 --> 00:12:03.000]  有打機的舉手
[00:12:03.000 --> 00:12:05.000]  有部分人有,是的
[00:12:05.000 --> 00:12:07.000]  打機是怎樣的呢
[00:12:07.000 --> 00:12:09.000]  打機有一個慣性
[00:12:09.000 --> 00:12:12.000]  如果你剛開始一隻新的遊戲
[00:12:12.000 --> 00:12:14.000]  你很喜歡玩的話
[00:12:14.000 --> 00:12:18.000]  你會玩到不睡覺的
[00:12:18.000 --> 00:12:21.000]  你會在你的遊戲當中
[00:12:21.000 --> 00:12:23.000]  你會設置一些目標
[00:12:23.000 --> 00:12:25.000]  例如可能是
[00:12:25.000 --> 00:12:27.000]  我要打到一定的排名
[00:12:27.000 --> 00:12:29.000]  現在的遊戲有很多排名
[00:12:29.000 --> 00:12:31.000]  又或者是
[00:12:31.000 --> 00:12:35.000]  要處齊遊戲裏面的某些角色
[00:12:35.000 --> 00:12:37.000]  可能我們會是這樣
[00:12:37.000 --> 00:12:39.000]  甚至可能我爲了要過關
[00:12:39.000 --> 00:12:43.000]  或者要怎麼能夠升級快一點
[00:12:43.000 --> 00:12:45.000]  我們上網找工作
[00:12:45.000 --> 00:12:47.000]  找一下有什麼方法是快一點的
[00:12:47.000 --> 00:12:49.000]  我們會這樣
[00:12:49.000 --> 00:12:52.000]  但當玩久了又會怎樣呢
[00:12:52.000 --> 00:12:55.000]  升級又要打十年
[00:12:55.000 --> 00:12:57.000]  都不是升一個
[00:12:57.000 --> 00:12:58.000]  打很久
[00:12:58.000 --> 00:13:02.000]  這個遊戲好像來來回回都在做那些事情
[00:13:02.000 --> 00:13:04.000]  但是
[00:13:04.000 --> 00:13:05.000]  玩了這麼久
[00:13:05.000 --> 00:13:06.000]  都玩了半年了
[00:13:06.000 --> 00:13:08.000]  我沒理由放棄的
[00:13:08.000 --> 00:13:09.000]  對不對
[00:13:09.000 --> 00:13:10.000]  那怎麼辦呢
[00:13:10.000 --> 00:13:13.000]  我仍然每天都打開我的電話
[00:13:13.000 --> 00:13:14.000]  按進去
[00:13:14.000 --> 00:13:18.000]  拿了它的日常計劃
[00:13:18.000 --> 00:13:20.000]  然後就放棄遊戲
[00:13:20.000 --> 00:13:22.000]  至少有這件事在做
[00:13:22.000 --> 00:13:23.000]  對不對
[00:13:23.000 --> 00:13:24.000]  不過
[00:13:24.000 --> 00:13:26.000]  這個舉動
[00:13:26.000 --> 00:13:28.000]  做着做着又怎樣呢
[00:13:28.000 --> 00:13:30.000]  慢慢地你就會發覺
[00:13:30.000 --> 00:13:32.000]  其實我不是很明白
[00:13:32.000 --> 00:13:34.000]  爲什麼我要做這件事
[00:13:34.000 --> 00:13:36.000]  然後
[00:13:36.000 --> 00:13:38.000]  因爲某個情況你明知道
[00:13:38.000 --> 00:13:40.000]  你自己不會再打下去了
[00:13:40.000 --> 00:13:42.000]  因爲你升不了等級也好
[00:13:42.000 --> 00:13:44.000]  你每天只拿那個日常的東西
[00:13:44.000 --> 00:13:46.000]  好像很沒意義
[00:13:46.000 --> 00:13:48.000]  也不知道拿來做什麼
[00:13:48.000 --> 00:13:49.000]  拿來坐着坐着
[00:13:49.000 --> 00:13:51.000]  其實你又不會有更進一步的一件事
[00:13:51.000 --> 00:13:55.000]  然後我們就會選擇刪除遊戲
[00:13:55.000 --> 00:13:59.000]  或者找另一款遊戲去取代這款遊戲
[00:13:59.000 --> 00:14:02.000]  我們的信仰一樣
[00:14:02.000 --> 00:14:05.000]  剛剛說的那個飢渴感
[00:14:05.000 --> 00:14:07.000]  有多麼重要
[00:14:07.000 --> 00:14:11.000]  其實和打機一樣
[00:14:11.000 --> 00:14:16.000]  當大家對上帝缺乏了這份飢渴的時候
[00:14:16.000 --> 00:14:19.000]  我們周而復始地
[00:14:19.000 --> 00:14:21.000]  不是很明白爲什麼
[00:14:21.000 --> 00:14:23.000]  每個星期要回來坐一個多小時
[00:14:23.000 --> 00:14:25.000]  然後又走
[00:14:25.000 --> 00:14:27.000]  下個星期又回來
[00:14:27.000 --> 00:14:31.000]  就開始做第二階段的事了
[00:14:31.000 --> 00:14:33.000]  第三階段是什麼呢
[00:14:33.000 --> 00:14:35.000]  就是到了有一天
[00:14:35.000 --> 00:14:37.000]  開始發覺不知道爲什麼回來的時候
[00:14:37.000 --> 00:14:43.000]  你就會選擇棄遊戲
[00:14:43.000 --> 00:14:45.000]  所以第一點想提醒大家的是
[00:14:45.000 --> 00:14:48.000]  我們要學那個少年人
[00:14:48.000 --> 00:14:53.000]  信仰不應該放在周而復始地
[00:14:53.000 --> 00:14:55.000]  重複做一些事情
[00:14:55.000 --> 00:14:58.000]  但是其實你不知道自己在做什麼
[00:14:58.000 --> 00:15:01.000]  你要對上帝有那份渴求
[00:15:01.000 --> 00:15:03.000]  有那個飢渴
[00:15:03.000 --> 00:15:08.000]  我們要保持有追求他更多的心
[00:15:08.000 --> 00:15:11.000]  這個是第一點
[00:15:11.000 --> 00:15:13.000]  看回今天的故事
[00:15:13.000 --> 00:15:16.000]  說的是這個少年人因爲他的信仰
[00:15:16.000 --> 00:15:18.000]  對信仰有很大的追求
[00:15:18.000 --> 00:15:20.000]  所以他選擇來到耶穌面前
[00:15:20.000 --> 00:15:22.000]  那我就詳細了很多他們的對話
[00:15:22.000 --> 00:15:24.000]  橙色就是那個少年人
[00:15:24.000 --> 00:15:28.000]  紫色就是耶穌說的話
[00:15:28.000 --> 00:15:30.000]  這個少年人來到耶穌面前
[00:15:30.000 --> 00:15:32.000]  他就很直接地問
[00:15:32.000 --> 00:15:35.000]  耶穌 夫子 我應該做些什麼善事
[00:15:35.000 --> 00:15:38.000]  纔可以有永生呢
[00:15:38.000 --> 00:15:40.000]  大家有沒有想過這個問題
[00:15:40.000 --> 00:15:42.000]  其實有點有趣
[00:15:42.000 --> 00:15:44.000]  這個問題其實代表着一些東西
[00:15:44.000 --> 00:15:46.000]  這個問題其實反映着這個少年人
[00:15:46.000 --> 00:15:48.000]  心裏面在想的幾樣東西
[00:15:48.000 --> 00:15:50.000]  第一樣
[00:15:50.000 --> 00:15:52.000]  第一樣東西其實某種情況
[00:15:52.000 --> 00:15:54.000]  我自己看的時候
[00:15:54.000 --> 00:15:57.000]  我覺得是關於那個猶太傳統的一些觀念
[00:15:57.000 --> 00:15:59.000]  的一個想法
[00:15:59.000 --> 00:16:03.000]  就是認爲永生是靠某一些善恨
[00:16:03.000 --> 00:16:05.000]  換到的
[00:16:05.000 --> 00:16:08.000]  因爲有不少的猶太人認爲
[00:16:08.000 --> 00:16:12.000]  他們只要做守律法這件事
[00:16:12.000 --> 00:16:14.000]  我就是神的指紋
[00:16:14.000 --> 00:16:16.000]  剛纔看那段經文
[00:16:16.000 --> 00:16:18.000]  奇裏米書裏面那段經文
[00:16:18.000 --> 00:16:20.000]  有少少類似這樣的意味
[00:16:20.000 --> 00:16:22.000]  但是當然其實不是這樣的
[00:16:22.000 --> 00:16:24.000]  但是那些不說了 太遠了
[00:16:24.000 --> 00:16:26.000]  但這個就是猶太人的觀念
[00:16:26.000 --> 00:16:28.000]  而第二樣
[00:16:28.000 --> 00:16:31.000]  他之所以會問耶穌
[00:16:31.000 --> 00:16:33.000]  我應該做些什麼的時候
[00:16:33.000 --> 00:16:35.000]  是代表着他認爲
[00:16:35.000 --> 00:16:37.000]  自己是應該有能力做到的
[00:16:37.000 --> 00:16:39.000]  就是耶穌無論答什麼
[00:16:39.000 --> 00:16:41.000]  我應該有能力做到的
[00:16:41.000 --> 00:16:45.000]  我不會問一些我做不到的事情
[00:16:45.000 --> 00:16:47.000]  我不知道大家會不會
[00:16:47.000 --> 00:16:49.000]  可能都會
[00:16:49.000 --> 00:16:51.000]  我兩夫妻特別有機會
[00:16:51.000 --> 00:16:53.000]  問的東西通常都未必做到
[00:16:53.000 --> 00:16:55.000]  或者對方要求的都未必做到
[00:16:55.000 --> 00:16:57.000]  不過想去做 所以要講一下
[00:16:57.000 --> 00:16:59.000]  都要的
[00:16:59.000 --> 00:17:01.000]  但是通常我們問一個問題的時候
[00:17:01.000 --> 00:17:03.000]  我既然問得你我應該做些什麼
[00:17:03.000 --> 00:17:05.000]  我是覺得我做到的
[00:17:05.000 --> 00:17:09.000]  所以他纔要請教耶穌
[00:17:09.000 --> 00:17:11.000]  他會問是因爲他只不過
[00:17:11.000 --> 00:17:13.000]  我不知道應該做哪一件事
[00:17:13.000 --> 00:17:17.000]  符合到達成永生的這個條件
[00:17:17.000 --> 00:17:19.000]  那件事
[00:17:19.000 --> 00:17:21.000]  那耶穌就回答他
[00:17:21.000 --> 00:17:23.000]  耶穌回答他的事情也很有趣
[00:17:23.000 --> 00:17:25.000]  其實他沒有直接
[00:17:25.000 --> 00:17:27.000]  回答這個少年人的問題
[00:17:27.000 --> 00:17:29.000]  他反問回那個少年人
[00:17:29.000 --> 00:17:33.000]  你爲什麼用善事去問我呢
[00:17:33.000 --> 00:17:35.000]  他還帶出了
[00:17:35.000 --> 00:17:37.000]  只有一位是善
[00:17:37.000 --> 00:17:41.000]  耶穌嘗試將少年人的目光
[00:17:41.000 --> 00:17:45.000]  從究竟要做些什麼
[00:17:45.000 --> 00:17:47.000]  轉到叫他
[00:17:47.000 --> 00:17:49.000]  不如看看上帝
[00:17:49.000 --> 00:17:51.000]  你看看那個至善的上帝
[00:17:51.000 --> 00:17:53.000]  因爲其實人
[00:17:53.000 --> 00:17:55.000]  究竟他在做的事
[00:17:55.000 --> 00:17:57.000]  是不是一件善事
[00:17:57.000 --> 00:17:59.000]  所謂的準則
[00:17:59.000 --> 00:18:01.000]  不是在人裏面
[00:18:01.000 --> 00:18:03.000]  從來都是在上帝裏面
[00:18:03.000 --> 00:18:05.000]  所以耶穌嘗試
[00:18:05.000 --> 00:18:09.000]  將他的目光帶回上帝裏面
[00:18:09.000 --> 00:18:11.000]  所以他纔會跟那個少年人說
[00:18:11.000 --> 00:18:13.000]  你如果想進入永生
[00:18:13.000 --> 00:18:17.000]  那你就做上帝要你做的事
[00:18:17.000 --> 00:18:19.000]  遵守戒命
[00:18:19.000 --> 00:18:21.000]  但我想少年人的心態
[00:18:21.000 --> 00:18:23.000]  或者他還在看的東西
[00:18:23.000 --> 00:18:25.000]  就是仍然集中在
[00:18:25.000 --> 00:18:27.000]  在做些什麼裏面
[00:18:27.000 --> 00:18:29.000]  所以他纔會繼續問
[00:18:29.000 --> 00:18:31.000]  既然你要遵守戒命
[00:18:31.000 --> 00:18:33.000]  那接着他就繼續問
