
[00:00:00.000 --> 00:00:02.280]  各位弟姊妹主內平安
[00:02:44.640 --> 00:02:46.880]  好像一個直升機的家長一樣
[00:02:46.880 --> 00:02:47.920]  去到陪伴她
[00:02:47.920 --> 00:02:49.920]  去到中學大學
[00:02:49.920 --> 00:02:51.760]  又或者去到工作
[00:02:51.760 --> 00:02:53.320]  我們每個人很想
[00:02:53.320 --> 00:02:55.320]  去到守護我們的子女
[00:02:55.320 --> 00:02:56.320]  但是我們的子女
[00:02:56.320 --> 00:02:57.400]  一定要學習獨立
[00:02:57.400 --> 00:02:57.960]  是不是
[00:02:57.960 --> 00:02:59.440]  一定會有無有益
[00:02:59.440 --> 00:03:01.120]  一定是會有自己的主見
[00:03:01.120 --> 00:03:03.440]  甚至跟你的意見是相反的
[00:03:03.440 --> 00:03:04.240]  我們明白
[00:03:04.240 --> 00:03:05.000]  我們的人生
[00:03:05.000 --> 00:03:07.240]  真的很難掌控一切
[00:03:07.240 --> 00:03:09.440]  子女的不斷的成長
[00:03:09.440 --> 00:03:11.440]  是會不斷令我們不安的
[00:03:11.440 --> 00:03:12.760]  大家會同意的
[00:03:12.760 --> 00:03:15.360]  那種不安感是很自然產生的
[00:03:15.360 --> 00:03:17.920]  而在這種不平安的過程當中
[00:03:17.920 --> 00:03:19.840]  有些人就會嘗試
[00:03:19.840 --> 00:03:21.480]  是透過控制
[00:03:21.480 --> 00:03:22.960]  又或者令到心靈裡面
[00:03:22.960 --> 00:03:24.040]  去到安心一點
[00:03:24.040 --> 00:03:25.120]  去到控制子女
[00:03:25.120 --> 00:03:26.520]  誰不知這樣做的話
[00:03:26.520 --> 00:03:29.360]  令到子女要越來越反叛
[00:03:29.360 --> 00:03:30.240]  在這樣的情況下
[00:03:30.240 --> 00:03:32.640]  我們的平安是怎樣呢
[00:03:32.640 --> 00:03:34.160]  但是我的女兒這一句
[00:03:34.160 --> 00:03:35.480]  就提醒了我
[00:03:35.480 --> 00:03:36.720]  那句就說
[00:03:36.720 --> 00:03:38.800]  爸爸你總有一天是抱不起我的
[00:03:38.800 --> 00:03:39.920]  是不是
[00:03:39.920 --> 00:03:40.560]  你聽著
[00:03:40.560 --> 00:03:43.240]  那個抱不起不是literal 解釋的
[00:03:43.240 --> 00:03:45.800]  那個抱不起是metaphor
[00:03:45.800 --> 00:03:47.920]  就是說是一個比喻
[00:03:47.920 --> 00:03:49.200]  就是說你不能夠
[00:03:49.200 --> 00:03:50.800]  真的一輩子抱起她
[00:03:50.800 --> 00:03:51.880]  但是最重要是什麼
[00:03:51.880 --> 00:03:55.800]  最重要是天父是抱得起我
[00:03:55.800 --> 00:03:57.080]  我們的人生
[00:03:57.080 --> 00:03:59.080]  真是若然我們將我們的人生
[00:03:59.080 --> 00:04:02.400]  交托給一個更加高的一個的能力
[00:04:02.400 --> 00:04:04.200]  那位就不是能力那麼簡單
[00:04:04.200 --> 00:04:05.480]  是一位的天父
[00:04:05.480 --> 00:04:07.080]  他會保守我們的一生
[00:04:07.080 --> 00:04:09.160]  他會給我們真正的平安
[00:04:09.160 --> 00:04:11.280]  《聖經》有一節的金句
[00:04:11.280 --> 00:04:13.320]  很想跟大家一起去看一看
[00:04:13.320 --> 00:04:16.000]  是來自《雅各書》的第四章十三節
[00:04:16.000 --> 00:04:17.160]  我知道比較小
[00:04:17.160 --> 00:04:18.640]  所以我讀給大家聽
[00:04:18.640 --> 00:04:20.200]  這一句很簡單的
[00:04:20.200 --> 00:04:21.080]  有一句
[00:04:21.080 --> 00:04:22.120]  這句話就是說
[00:04:22.120 --> 00:04:25.920]  你們原是一片雲霧
[00:04:25.920 --> 00:04:29.960]  出現笑時就不見了
[00:04:29.960 --> 00:04:31.040]  原來我們
[00:04:31.040 --> 00:04:32.320]  他就用了一個比喻
[00:04:32.320 --> 00:04:34.840]  那個比喻就是雲霧這個比喻
[00:04:34.840 --> 00:04:36.800]  去描述我們的人生
[00:04:36.800 --> 00:04:38.400]  我想大家都會同意
[00:04:38.400 --> 00:04:40.760]  雲霧描述人生是很貼切
[00:04:40.760 --> 00:04:42.080]  因為它的特徵
[00:04:42.080 --> 00:04:44.680]  就是出現笑時就不見了
[00:04:44.680 --> 00:04:46.560]  如果我們人生越來越大
[00:04:46.560 --> 00:04:49.880]  你會覺得時間是會越來越快
[00:04:49.880 --> 00:04:53.400]  快到你不能夠想像這麼快
[00:04:53.400 --> 00:04:56.120]  原來我的女兒已經中四了
[00:04:56.120 --> 00:04:57.480]  其實很恐怖
[00:04:57.480 --> 00:05:01.160]  那個時間真的快到無論
[00:05:01.160 --> 00:05:04.360]  我們說人生如同一片雲霧
[00:05:04.360 --> 00:05:05.360]  其實是什麼意思呢?
[00:05:05.360 --> 00:05:08.000]  就好像今晚開始天氣冷了
[00:05:08.000 --> 00:05:09.480]  我天氣冷的時候
[00:05:09.480 --> 00:05:11.760]  我最喜歡一種的洗澡方式
[00:05:11.760 --> 00:05:13.160]  就是不開抽氣扇
[00:05:13.160 --> 00:05:14.600]  又開行熱水
[00:05:14.600 --> 00:05:17.160]  搞到整個浴室都是煙霧瀰漫
[00:05:17.160 --> 00:05:19.520]  大家是不是喜歡這樣洗澡的?
[00:05:19.520 --> 00:05:21.120]  不用舉手
[00:05:21.120 --> 00:05:22.760]  我們明白
[00:05:22.760 --> 00:05:24.520]  我很喜歡這樣洗澡的
[00:05:24.520 --> 00:05:27.520]  然後洗完之後就開著抽氣扇
[00:05:27.520 --> 00:05:29.440]  然後那些雲霧
[00:05:29.440 --> 00:05:31.840]  就在不夠兩分鐘之內
[00:05:31.840 --> 00:05:36.200]  就完全消失得無影無蹤
[00:05:36.200 --> 00:05:38.680]  這個就是雲霧的特徵
[00:05:38.680 --> 00:05:41.560]  人生如同一片雲霧
[00:05:41.560 --> 00:05:45.000]  出現的時候你很有感覺它的出現
[00:05:45.000 --> 00:05:46.880]  譬如我媽媽生我的時候
[00:05:46.880 --> 00:05:49.360]  很有感覺高明謙的出世
[00:05:49.360 --> 00:05:51.080]  因為我的頭是寧舍大
[00:05:51.080 --> 00:05:53.760]  所以她生我的時候是很辛苦的
[00:05:53.760 --> 00:05:54.960]  類似這樣的情況
[00:05:54.960 --> 00:05:58.040]  我也會預言總有一天我會過世
[00:05:58.040 --> 00:05:59.720]  總有一天我會死去
[00:05:59.720 --> 00:06:02.240]  然後我就會化做塵土
[00:06:02.240 --> 00:06:03.560]  塵歸塵
[00:06:03.560 --> 00:06:04.880]  逃歸逃
[00:06:04.880 --> 00:06:07.160]  消失到一個地步
[00:06:07.160 --> 00:06:08.840]  就彷彿這個世界
[00:06:08.840 --> 00:06:12.080]  好像無高明謙出現過一樣
[00:06:12.080 --> 00:06:13.240]  類似是這樣
[00:06:13.240 --> 00:06:15.880]  是人生那個世界的法則
[00:06:15.880 --> 00:06:16.840]  我們沒有辦法
[00:06:16.840 --> 00:06:19.160]  有一個叫做長心不老的效應
[00:06:19.160 --> 00:06:22.720]  連秦始皇都找不到這個法寶
[00:06:22.720 --> 00:06:25.600]  讓我們能夠長心不老是不可能的
[00:06:25.600 --> 00:06:27.600]  我們每個人都一定面對
[00:06:27.600 --> 00:06:30.880]  這個新老病死的一個這樣的情況
[00:06:30.880 --> 00:06:32.520]  所以你看看你旁邊的那位
[00:06:32.520 --> 00:06:35.120]  原來他是一塊雲
[00:06:35.120 --> 00:06:37.280]  他是一片雲霧
[00:06:37.280 --> 00:06:39.960]  他是出現笑時就不見了
[00:06:39.960 --> 00:06:42.800]  用兩個例子讓大家去到認識就知道
[00:06:42.800 --> 00:06:44.240]  你聽過這兩個公司
[00:06:44.240 --> 00:06:46.240]  一個公司叫Netflix
[00:06:46.240 --> 00:06:47.000]  當然
[00:06:47.000 --> 00:06:49.640]  我不知道大家有沒有聽過在二十多年前
[00:06:49.640 --> 00:06:51.920]  有一個公司叫做伯氏達
[00:06:51.920 --> 00:06:54.080]  有沒有聽過伯氏達的
[00:06:54.080 --> 00:06:55.000]  有
[00:06:55.000 --> 00:06:57.720]  當你有聽過就是代表你是我的年代
[00:06:57.720 --> 00:06:59.680]  伯氏達是什麼呢
[00:06:59.680 --> 00:07:01.440]  就是當時的龍頭的公司
[00:07:01.440 --> 00:07:03.520]  就是影音界的龍頭的公司
[00:07:03.520 --> 00:07:05.000]  當時它的訂戶
[00:07:05.000 --> 00:07:07.960]  其實是有數百到數千萬的訂戶
[00:07:07.960 --> 00:07:10.720]  是一個市值是很高的公司
[00:07:10.720 --> 00:07:13.000]  當時其實Netflix都存在的
[00:07:13.000 --> 00:07:14.400]  它不是新東西
[00:07:14.400 --> 00:07:17.560]  當時的Netflix只不過有三十萬的訂戶
[00:07:17.560 --> 00:07:18.840]  不是很多
[00:07:18.840 --> 00:07:20.720]  當時Netflix就提出
[00:07:20.720 --> 00:07:22.800]  會不會伯氏達你收購我呢
[00:07:22.800 --> 00:07:25.680]  我就提出五千萬美元來收購我
[00:07:25.680 --> 00:07:28.120]  當時伯氏達就不理他了
[00:07:28.120 --> 00:07:30.640]  不理他就沒有收購到他
[00:07:30.640 --> 00:07:32.200]  但是現在
[00:07:32.200 --> 00:07:35.080]  你知不知道伯氏達已經倒閉了
[00:07:35.080 --> 00:07:36.320]  已經知道了
[00:07:36.320 --> 00:07:37.400]  我想講這個例子
[00:07:37.400 --> 00:07:40.840]  就是Netflix已經去到1.8億訂戶
[00:07:40.840 --> 00:07:42.480]  1.8億的訂戶
[00:07:42.480 --> 00:07:44.120]  是一個不同的時代
[00:07:44.120 --> 00:07:45.320]  就是告訴你
[00:07:45.320 --> 00:07:47.640]  雲霧這件事真的很真實
[00:07:47.640 --> 00:07:51.000]  當我們活到很厲害的業績
[00:07:51.000 --> 00:07:52.800]  很高的發展
[00:07:52.800 --> 00:07:54.480]  但是總有一天
[00:07:54.480 --> 00:07:56.280]  是會風水輪流轉的
[00:07:56.280 --> 00:07:58.800]  很多東西都是一片的雲霧
[00:07:58.800 --> 00:08:02.160]  讓你做盡世界最厲害的那個又如何
[00:08:02.160 --> 00:08:04.600]  讓你有最高的權力又如何
[00:08:04.600 --> 00:08:06.880]  因為最終你會知道
[00:08:06.880 --> 00:08:08.800]  聖經講的那句真是真的
[00:08:08.800 --> 00:08:10.920]  人生是一片雲霧
[00:08:10.920 --> 00:08:12.920]  第二個例子就是Nokia
[00:08:12.920 --> 00:08:15.600]  Nokia手機有沒有人用過
[00:08:15.600 --> 00:08:18.000]  有的 我人生第一部手機是Nokia
[00:08:18.000 --> 00:08:20.200]  當時我是大學的三年班
[00:08:20.200 --> 00:08:22.920]  我用的那個叫做香蕉型手機
[00:08:22.920 --> 00:08:24.120]  有沒有人用過呢
[00:08:24.120 --> 00:08:26.800]  很威風 因為它有「Clack」一聲
[00:08:26.800 --> 00:08:28.520]  你開的時候就「Clack」
[00:08:28.520 --> 00:08:29.880]  接著就整場
[00:08:29.880 --> 00:08:32.160]  然後用完就之後有「Clack」
[00:08:32.160 --> 00:08:34.160]  其實都挺威風的
[00:08:34.160 --> 00:08:37.640]  我以前大學一二年班的時候
[00:08:37.640 --> 00:08:38.760]  當時是用Call機
[00:08:38.760 --> 00:08:40.920]  Call機我用Motorola那些
[00:08:40.920 --> 00:08:41.880]  大家明白的
[00:08:41.880 --> 00:08:44.760]  直到我在十幾年前
[00:08:44.760 --> 00:08:47.480]  我在英國讀我的博士學位的時候
[00:08:47.480 --> 00:08:49.160]  都是用Nokia手機
[00:08:49.160 --> 00:08:51.040]  當時它的佔有率是很高的
[00:08:51.040 --> 00:08:52.440]  在那個市場裡面
[00:08:52.440 --> 00:08:53.560]  但是不知道為什麼
[00:08:53.560 --> 00:08:55.720]  當智能手機去到出現的時候
[00:08:55.720 --> 00:08:57.080]  Apple和Samsung
[00:08:57.080 --> 00:08:59.480]  它的佔有率就已經慢慢好到
[00:08:59.480 --> 00:09:01.160]  就是很多的佔有率
[00:09:01.160 --> 00:09:03.040]  而Nokia就變得很少
[00:09:03.040 --> 00:09:05.160]  當然它的CEO都講過
[00:09:05.160 --> 00:09:07.280]  I didn't do anything wrong
[00:09:07.280 --> 00:09:09.320]  but somehow we lost
[00:09:09.320 --> 00:09:12.840]  它的意思就是我沒有做過一些錯誤的事情
[00:09:12.840 --> 00:09:14.920]  但是不知道為什麼就失敗了
[00:09:14.920 --> 00:09:16.320]  人生是這樣的
[00:09:16.320 --> 00:09:18.240]  如果我們說是一個
[00:09:18.240 --> 00:09:20.680]  給你做盡市場最高佔有率
[00:09:20.680 --> 00:09:23.680]  但是原來都是一片的雲霧
[00:09:23.680 --> 00:09:25.920]  我們雲霧這件事原來是真的
[00:09:25.920 --> 00:09:28.880]  當你把時間線拖長去看
[00:09:28.880 --> 00:09:30.240]  很多人
[00:09:30.240 --> 00:09:32.120]  很多豐功偉績
[00:09:32.120 --> 00:09:33.640]  很多權力地位
[00:09:33.640 --> 00:09:35.440]  甚至騙了很多的Like
[00:09:35.440 --> 00:09:36.560]  但是你會發現
[00:09:36.560 --> 00:09:39.360]  很容易它就會成為一片的雲霧
[00:09:39.360 --> 00:09:40.480]  既然是這樣
[00:09:40.480 --> 00:09:42.440]  你會覺得很不平安
[00:09:42.440 --> 00:09:46.040]  但這一種就是爭取回來平安的特徵
[00:09:46.040 --> 00:09:47.760]  那個特徵是什麼
[00:09:47.760 --> 00:09:51.000]  有些人的平安是來自你的戶口有
[00:09:51.000 --> 00:09:53.920]  7.0、8.0、9.0的
[00:09:53.920 --> 00:09:55.600]  當然你
[00:09:55.600 --> 00:09:57.280]  金錢是會給我們平安
[00:09:57.280 --> 00:09:58.960]  這個是很一定的
[00:09:58.960 --> 00:10:02.440]  但是金錢不能夠給我們永久的平安
[00:10:02.440 --> 00:10:04.000]  因為當那個價位
[00:10:04.000 --> 00:10:05.400]  是跌了下來的時候
[00:10:05.400 --> 00:10:07.200]  你的心的平安
[00:10:07.200 --> 00:10:09.120]  隨著那個價位就會怎樣
[00:10:09.120 --> 00:10:10.880]  就會跌下來
[00:10:10.880 --> 00:10:13.080]  當你的金錢向上的時候
[00:10:13.080 --> 00:10:14.440]  你的平安向上
[00:10:14.440 --> 00:10:15.760]  但是向上去到一個地步
[00:10:15.760 --> 00:10:17.920]  你會產生驕傲
[00:10:17.920 --> 00:10:18.760]  類似是這樣
[00:10:18.760 --> 00:10:21.520]  當你的心情平安的起伏
[00:10:21.520 --> 00:10:24.440]  隨著那個價位的上落去做的話
[00:10:24.440 --> 00:10:27.760]  你的心真的好像坐過山車一樣
[00:10:27.760 --> 00:10:28.520]  如果是這樣
[00:10:28.520 --> 00:10:33.400]  你明白能夠爭取回來的平安的特徵是這樣
[00:10:33.400 --> 00:10:34.800]  甚至有些人
[00:10:34.800 --> 00:10:36.280]  將那個價值
[00:10:36.280 --> 00:10:38.560]  放在金錢那裡算了
[00:10:38.560 --> 00:10:40.840]  他的平安是來自金錢的話
[00:10:40.840 --> 00:10:42.880]  他就想盡辦法
[00:10:42.880 --> 00:10:45.200]  去獲取這麼多的金錢
[00:10:45.200 --> 00:10:47.800]  以致他的心就能夠平安一點
[00:10:47.800 --> 00:10:50.800]  原來有些人賺錢不是用來花的
[00:10:50.800 --> 00:10:53.160]  賺錢是用來看的
[00:10:53.160 --> 00:10:54.320]  就是說看完之後
[00:10:54.320 --> 00:10:55.360]  他的心就平安了
[00:10:55.360 --> 00:10:56.360]  大家明白嗎
[00:10:56.360 --> 00:10:58.280]  這是一個這樣的情況
[00:10:58.280 --> 00:11:00.720]  但是這樣的進路
[00:11:00.720 --> 00:11:02.720]  如果有些人真的看不開
[00:11:02.720 --> 00:11:05.200]  他真的很想賺取那個平安
[00:11:05.200 --> 00:11:07.240]  因為他心裡面很不平安的話
[00:11:07.240 --> 00:11:11.360]  他甚至是可以做出一些傷害別人
[00:11:11.360 --> 00:11:14.240]  為了抓那些金錢的過程當中
[00:11:14.240 --> 00:11:17.120]  能夠可以你魚我炸
[00:11:17.120 --> 00:11:19.560]  又或者使一些叫做骯髒的招數
[00:11:19.560 --> 00:11:20.800]  去獲取一個平安
[00:11:20.800 --> 00:11:23.120]  你就明白原來全部人
[00:11:23.120 --> 00:11:27.120]  都很多人是會進行邪惡和犯罪的目的
[00:11:27.120 --> 00:11:28.880]  譬如有些人的例子
[00:11:28.880 --> 00:11:31.000]  他不是用金錢成為他的平安
[00:11:31.000 --> 00:11:31.720]  他是用什麼
[00:11:31.720 --> 00:11:33.880]  他用權力和地位
[00:11:33.880 --> 00:11:35.400]  他有權就平安
[00:11:35.400 --> 00:11:37.320]  他有地位就平安
[00:11:37.320 --> 00:11:38.920]  如果是這樣的時候很危險
[00:11:38.920 --> 00:11:43.200]  因為他在賺取地位和權力的過程當中
[00:11:43.200 --> 00:11:45.640]  可能就會踩下身邊的同事
[00:11:45.640 --> 00:11:47.720]  或者就欺騙了某個人
[00:11:47.720 --> 00:11:49.560]  以致去到上到某個位置
[00:11:49.560 --> 00:11:50.440]  是不是這樣
[00:11:50.440 --> 00:11:51.400]  如果是這樣
[00:11:51.400 --> 00:11:54.120]  這種這樣的賺取式的平安
[00:11:54.120 --> 00:11:55.920]  不是一件的錯事
[00:11:55.920 --> 00:11:57.280]  有時你都要賺錢
[00:11:57.280 --> 00:11:59.800]  我想其實包括我都要賺錢
[00:11:59.800 --> 00:12:01.160]  每個人都要賺錢
[00:12:01.160 --> 00:12:05.880]  但若然這件事成為你唯一人生的目標
[00:12:05.880 --> 00:12:06.920]  其實就會很危險
[00:12:06.920 --> 00:12:09.280]  有些人的平安不是錢不是權力
[00:12:09.280 --> 00:12:10.720]  是關係
[00:12:10.720 --> 00:12:13.480]  若然我能夠可以和某一兩個
[00:12:13.480 --> 00:12:15.680]  或者那幾個保持良好的關係
[00:12:15.680 --> 00:12:16.960]  我就會得到平安
[00:12:16.960 --> 00:12:18.320]  如果他反了面的話
[00:12:18.320 --> 00:12:19.360]  我就很不平安
[00:12:19.360 --> 00:12:20.920]  我就要做一些事
[00:12:20.920 --> 00:12:24.240]  希望他和她保持一下那個關係
[00:12:24.240 --> 00:12:26.280]  但誰不知是為了什麼
[00:12:26.280 --> 00:12:29.720]  為了我滿足我內心的不平安
[00:12:29.720 --> 00:12:31.840]  而這種自我的向道
[00:12:31.840 --> 00:12:35.760]  就構成人類犯罪那個原因之一
[00:12:35.760 --> 00:12:37.200]  不過你要明白
[00:12:37.200 --> 00:12:40.080]  有很多時我們真的要接受一點
[00:12:40.080 --> 00:12:44.560]  接受一件事就是人生一定是會經歷苦難
[00:12:44.560 --> 00:12:47.680]  一定是會經歷那些高高跌跌
[00:12:47.680 --> 00:12:49.560]  起起伏伏的生活
[00:12:49.560 --> 00:12:53.240]  這一個就是聖經所說的死刃的幽谷
[00:12:53.240 --> 00:12:55.120]  原來詩篇的二十三篇
[00:12:55.120 --> 00:12:57.560]  有一節的經文是說了死刃的幽谷
[00:12:57.560 --> 00:13:00.280]  我們一起同聲去讀出來
[00:13:00.280 --> 00:13:02.400]  一二三
[00:13:02.400 --> 00:13:04.640]  行過死刃的幽谷
[00:13:04.640 --> 00:13:06.600]  也不怕遭害
[00:13:06.600 --> 00:13:08.960]  因為你與我同在
[00:13:08.960 --> 00:13:12.480]  你的像你的光都安慰我
[00:13:12.480 --> 00:13:16.160]  死刃的幽谷對很多人來說真的很害怕
[00:13:16.160 --> 00:13:18.680]  所以我們盡量去避開
[00:13:18.680 --> 00:13:20.800]  不會自招麻煩
[00:13:20.800 --> 00:13:24.800]  我們的上帝是沒有允許我們能夠趨吉避兇
[00:13:24.800 --> 00:13:28.680]  也沒有允許我們能夠避開死刃的幽谷
[00:13:28.680 --> 00:13:30.560]  他只不過去到允許
[00:13:30.560 --> 00:13:32.920]  當你走死刃幽谷的人
[00:13:32.920 --> 00:13:35.160]  是可以不需要懼怕
[00:13:35.160 --> 00:13:38.200]  主要有三個的元素讓你去到知道
[00:13:38.200 --> 00:13:40.440]  第一 你的像
[00:13:40.440 --> 00:13:42.280]  第二 你的光
[00:13:42.280 --> 00:13:44.560]  第三 都安慰我
[00:13:44.560 --> 00:13:46.000]  第一 你的像
[00:13:46.000 --> 00:13:49.280]  其實翻查字典這個字是解作權象
[00:13:49.280 --> 00:13:53.560]  即是代表神的權柄與詩人去到同在
[00:13:53.560 --> 00:13:57.000]  詩人明白真正主控一切的
[00:13:57.000 --> 00:13:58.240]  其實就是上帝
[00:13:58.240 --> 00:14:01.320]  成為詩人不會懼怕那個理由
[00:14:01.320 --> 00:14:03.880]  前陣子在網上聽一個的報導
[00:14:03.880 --> 00:14:06.320]  他說了一句話也很有意思
[00:14:06.320 --> 00:14:08.280]  那句話是這樣說的
[00:14:08.280 --> 00:14:09.520]  他說
[00:14:09.520 --> 00:14:12.880]  能夠掌控的人生的特徵是什麼
[00:14:12.880 --> 00:14:16.320]  即是怎樣你可以掌控到你的人生
[00:14:16.320 --> 00:14:18.080]  能夠掌控的人生
[00:14:18.080 --> 00:14:23.720]  就是要接受原來很多東西是不能夠掌控的
[00:14:23.720 --> 00:14:24.880]  我再說一次
[00:14:24.880 --> 00:14:26.560]  能夠掌控的人生
[00:14:26.560 --> 00:14:29.400]  是要接受是很多東西
[00:14:29.400 --> 00:14:31.800]  原來你不能夠去到掌控
[00:14:31.800 --> 00:14:34.080]  你就能夠掌控到你的人生
[00:14:34.080 --> 00:14:35.280]  你覺不覺得這個人
[00:14:35.280 --> 00:14:37.120]  有些吊詭性
[00:14:37.120 --> 00:14:39.520]  那個吊詭性是你不掌握就掌握到
[00:14:39.520 --> 00:14:40.840]  你掌握就掌握不到
[00:14:40.840 --> 00:14:43.440]  你覺不覺得這件事很玄
[00:14:43.440 --> 00:14:44.600]  那亦都很真的
[00:14:44.600 --> 00:14:50.560]  因為有些事情是要順著流向去做的
[00:14:50.560 --> 00:14:55.240]  如果我們知道流向原來不是隨機的
[00:14:55.240 --> 00:14:58.200]  那個流向是上帝控制的
[00:14:58.200 --> 00:14:59.200]  同意吧
[00:14:59.200 --> 00:15:01.280]  上帝去到掌管的話
[00:15:01.280 --> 00:15:03.960]  你就放開你的手
[00:15:03.960 --> 00:15:07.880]  就交托給這個流向主控的上帝
[00:15:07.880 --> 00:15:08.920]  他會掌控一生
[00:15:08.920 --> 00:15:12.560]  這個就是你的將的意思
[00:15:12.560 --> 00:15:13.160]  第二
[00:15:13.160 --> 00:15:13.960]  你的綱
