
[00:00:00.000 --> 00:00:04.180]  我們一起將今天講道的時間交給我們的神
[00:02:42.040 --> 00:02:44.860]  有些人說,當然找一些有錢一點的
[00:02:44.860 --> 00:02:46.900]  社會地位有些影響力的
[00:02:46.900 --> 00:02:48.700]  你挑選嘛,是不是?
[00:02:48.700 --> 00:02:50.240]  現在不是有教無女
[00:02:50.240 --> 00:02:51.500]  就是我挑選嘛
[00:02:51.500 --> 00:02:54.320]  我挑選一群可以訓練的嘛,是不是?
[00:02:54.320 --> 00:02:56.620]  那麼我們會不會呢
[00:02:56.620 --> 00:02:58.420]  挑選一些呢
[00:02:58.420 --> 00:02:59.960]  故意去挑選一些
[00:02:59.960 --> 00:03:03.020]  社會最低層的人呢?
[00:03:03.020 --> 00:03:04.040]  我們會不會呢
[00:03:04.040 --> 00:03:05.080]  故意挑選一些
[00:03:05.080 --> 00:03:07.360]  所謂,不知道是不是前書說過
[00:03:07.360 --> 00:03:09.680]  我們肢體有盡美有不盡美的
[00:03:09.680 --> 00:03:11.980]  故意挑選一些不盡美的呢?
[00:03:11.980 --> 00:03:13.260]  那麼如果一般人的傾向呢
[00:03:13.260 --> 00:03:15.560]  我相信大部分都是挑選一些
[00:03:15.560 --> 00:03:16.840]  就是很smart的
[00:03:16.840 --> 00:03:19.400]  社會又有地位
[00:03:19.400 --> 00:03:21.700]  又有美貌的
[00:03:21.700 --> 00:03:25.800]  挑選門徒是有一些準則的呢?
[00:03:25.800 --> 00:03:27.340]  所以我們就
[00:03:27.340 --> 00:03:29.380]  看一下了,要快一點
[00:03:29.380 --> 00:03:31.940]  找一張照片
[00:03:31.940 --> 00:03:34.760]  那麼耶穌就帶著一群人
[00:03:34.760 --> 00:03:36.560]  感受一下
[00:03:36.560 --> 00:03:38.600]  第一,剛才我問過一個問題
[00:03:38.600 --> 00:03:40.900]  如果你挑選,你會挑選多少人呢?
[00:03:40.900 --> 00:03:43.200]  那麼第一個秘密呢,所謂就是
[00:03:43.200 --> 00:03:44.740]  為什麼挑選12個?
[00:03:44.740 --> 00:03:46.280]  大家有沒有想過?
[00:03:46.280 --> 00:03:48.840]  為什麼挑選12個呢?
[00:03:48.840 --> 00:03:51.900]  那麼我們呢,有時候去帶一些組
[00:03:51.900 --> 00:03:54.460]  就是那些組究竟有多少人呢?
[00:03:54.460 --> 00:03:56.780]  叫做是容易帶一些
[00:03:56.780 --> 00:03:58.820]  當然人少容易帶一些啦
[00:03:58.820 --> 00:04:02.400]  但是如果說一個效益
[00:04:02.400 --> 00:04:05.480]  我導師就只有一個或者兩個
[00:04:05.480 --> 00:04:07.260]  那麼究竟帶多少個呢?
[00:04:07.260 --> 00:04:09.820]  是比較用盡了呢?
[00:04:09.820 --> 00:04:11.360]  又可以兼顧到呢?
[00:04:11.360 --> 00:04:13.420]  那麼我們帶門徒
[00:04:13.420 --> 00:04:15.720]  那麼又要去動員他啦
[00:04:15.720 --> 00:04:17.760]  又要關懷他啦
[00:04:17.760 --> 00:04:20.580]  那麼我覺得耶穌帶12個呢
[00:04:20.580 --> 00:04:23.140]  就是你表面看呢,又挺好的
[00:04:23.140 --> 00:04:26.460]  當然啦,其實帶12個門徒不簡單,對不對?
[00:04:26.460 --> 00:04:30.040]  但是都叫做兼顧到,你要明白那些12個門徒呢
[00:04:30.040 --> 00:04:32.100]  是跟他一起出入的嘛
[00:04:32.100 --> 00:04:33.380]  就是說呢
[00:04:33.380 --> 00:04:36.960]  耶穌去到一個時段呢
[00:04:36.960 --> 00:04:40.540]  其實有一群的人,因為聽了他的講道
[00:04:40.540 --> 00:04:42.840]  因為看了他的神蹟或者醫治
[00:04:42.840 --> 00:04:46.680]  就是跟了他嘛,其實有很多所謂
[00:04:46.680 --> 00:04:48.480]  距離遠一點的
[00:04:48.480 --> 00:04:50.000]  叫做門徒
[00:04:50.000 --> 00:04:51.280]  很多的
[00:04:51.280 --> 00:04:54.360]  但是你要選一些精英,或者你要培訓
[00:04:54.360 --> 00:04:58.720]  我是集中使到他將來成為領袖
[00:04:58.720 --> 00:05:00.500]  事實上那個意思就是這樣
[00:05:00.500 --> 00:05:03.840]  那麼怎麼樣可以幫到他們呢?
[00:05:03.840 --> 00:05:07.420]  那麼其實呢,耶穌是特別厲害一點的,所以12個門徒
[00:05:07.420 --> 00:05:09.460]  每一個跟他一起出入
[00:05:09.460 --> 00:05:11.660]  那都是一個挺好的數字,是不是?
[00:05:11.660 --> 00:05:13.820]  你想一下如果多一點就很困難嘛
[00:05:13.820 --> 00:05:17.400]  除了這個表面的原因之外呢
[00:05:17.400 --> 00:05:20.600]  那麼其實如果你看回路加福音,這裡沒有引用
[00:05:20.600 --> 00:05:23.300]  就是22章的30節
[00:05:23.300 --> 00:05:26.100]  其實那時候那些門徒爭論誰為大
[00:05:26.100 --> 00:05:27.540]  就是那12個門徒在說
[00:05:27.540 --> 00:05:32.500]  誰可以在天國的時候坐在你旁邊
[00:05:32.500 --> 00:05:35.840]  那麼耶穌最後就提醒他們一件事情
[00:05:35.840 --> 00:05:37.880]  其實你們12個門徒啊
[00:05:37.880 --> 00:05:39.160]  將來呢
[00:05:39.160 --> 00:05:42.480]  是要審判以色列的12個支派
[00:05:42.480 --> 00:05:44.780]  哦,你發覺這個12呢
[00:05:44.780 --> 00:05:47.600]  原來是有一點意思的
[00:05:47.600 --> 00:05:49.900]  原來就跟舊約有關的
[00:05:49.900 --> 00:05:51.700]  舊約有12支派,是不是?
[00:05:51.700 --> 00:05:53.240]  雖然那個支派的名字呢
[00:05:53.240 --> 00:05:55.280]  就不一定是亞國
[00:05:55.280 --> 00:05:56.820]  其實亞國就是以色列嘛
[00:05:56.820 --> 00:05:58.360]  我不解釋很多背景
[00:05:58.360 --> 00:05:59.120]  但是呢
[00:05:59.120 --> 00:06:01.420]  亞國那12個兒子
[00:06:01.420 --> 00:06:02.960]  是不是就是12支派呢?
[00:06:02.960 --> 00:06:03.860]  Yes or no
[00:06:03.860 --> 00:06:07.060]  因為他後來就有一點轉變了
[00:06:07.060 --> 00:06:09.880]  約瑟那個分支就多了兩個嘛
[00:06:09.880 --> 00:06:10.640]  不解釋那麼多
[00:06:10.640 --> 00:06:13.460]  但是他維持一個12的數目呢
[00:06:13.460 --> 00:06:14.740]  12支派呢
[00:06:14.740 --> 00:06:17.800]  就代表了整個以色列人了
[00:06:17.800 --> 00:06:19.100]  所以其實
[00:06:19.100 --> 00:06:21.200]  耶穌在路加福音再說一次
[00:06:21.200 --> 00:06:24.460]  22章第30節特別去提這件事情
[00:06:24.460 --> 00:06:27.540]  就是說原來那些暗示一件事情
[00:06:27.540 --> 00:06:29.580]  就是原來那些門徒
[00:06:29.580 --> 00:06:32.140]  就是後來被揀選了叫做使徒的
[00:06:32.140 --> 00:06:33.680]  就是帶著使命的
[00:06:33.680 --> 00:06:36.240]  傳道的將來領袖這幫
[00:06:36.240 --> 00:06:38.540]  他們那個位置不單止是
[00:06:38.540 --> 00:06:41.360]  在耶穌時代去傳道
[00:06:41.360 --> 00:06:42.640]  更加的
[00:06:42.640 --> 00:06:43.660]  就是代表了耶穌
[00:06:43.660 --> 00:06:45.960]  更加的他似乎是一個
[00:06:45.960 --> 00:06:48.020]  新的以色列一樣
[00:06:48.020 --> 00:06:50.060]  12支派
[00:06:50.060 --> 00:06:51.340]  12門徒
[00:06:51.340 --> 00:06:52.620]  所以是有一個關聯的
[00:06:52.620 --> 00:06:53.640]  再深入一點
[00:06:53.640 --> 00:06:54.920]  就不說那麼多了
[00:06:54.920 --> 00:06:55.940]  但是呢
[00:06:55.940 --> 00:06:57.220]  我自己去留意
[00:06:57.220 --> 00:06:59.780]  換一個角度
[00:06:59.780 --> 00:07:03.880]  究竟12個門徒
[00:07:03.880 --> 00:07:06.440]  在馬太
[00:07:06.440 --> 00:07:09.520]  馬可、路加福音這三個清單裡面
[00:07:09.520 --> 00:07:11.820]  其實我發現了一些事情
[00:07:11.820 --> 00:07:13.600]  當然未必是最絕對
[00:07:13.600 --> 00:07:17.700]  但是剛才多謝Sam特別提一提
[00:07:17.700 --> 00:07:19.760]  就這三個清單排在一起的時候
[00:07:19.760 --> 00:07:21.540]  還有他的說法
[00:07:21.540 --> 00:07:22.820]  我們發覺原來
[00:07:22.820 --> 00:07:23.840]  是有一點點
[00:07:23.840 --> 00:07:25.120]  不同的重點
[00:07:25.120 --> 00:07:26.920]  我們就會了解多一點
[00:07:26.920 --> 00:07:28.960]  原來這個12門徒
[00:07:28.960 --> 00:07:30.760]  這個揀選
[00:07:30.760 --> 00:07:32.560]  這個組合是有什麼特別
[00:07:32.560 --> 00:07:34.340]  有什麼特色
[00:07:34.340 --> 00:07:36.640]  在這裡PASS了
[00:07:36.640 --> 00:07:38.700]  不如先說完這裡
[00:07:38.700 --> 00:07:40.740]  其實第一個特色
[00:07:40.740 --> 00:07:42.140]  待會我們去一個表
[00:07:42.140 --> 00:07:43.300]  這樣看會快一點
[00:07:43.300 --> 00:07:44.060]  容易看一點
[00:07:44.060 --> 00:07:45.100]  但是我們
[00:07:45.100 --> 00:07:46.380]  一直在說路加福音
[00:07:46.380 --> 00:07:47.900]  我們主要說路加福音
[00:07:47.900 --> 00:07:49.700]  大家剛才有沒有留意到
[00:07:49.700 --> 00:07:51.500]  我一開始是讀路加福音的
[00:07:51.500 --> 00:07:55.340]  他的清單和其他清單有什麼特別
[00:07:55.340 --> 00:07:57.380]  你看到經文
[00:07:57.380 --> 00:07:59.940]  他是特別說耶穌
[00:07:59.940 --> 00:08:01.220]  第十二節
[00:08:01.220 --> 00:08:04.300]  在那天耶穌出去上山祈禱
[00:08:04.300 --> 00:08:06.600]  整夜去上帝禱告
[00:08:06.600 --> 00:08:09.160]  到了天亮叫他的門徒來
[00:08:09.160 --> 00:08:11.720]  就在那裡挑選12個人
[00:08:11.720 --> 00:08:13.260]  這裡有一個很特別
[00:08:13.260 --> 00:08:14.800]  就是路加福音
[00:08:14.800 --> 00:08:16.340]  他是特別去說
[00:08:16.340 --> 00:08:20.420]  耶穌向神祈禱的
[00:08:20.420 --> 00:08:22.480]  接著就揀選了
[00:08:22.480 --> 00:08:24.520]  意思是什麼呢
[00:08:24.520 --> 00:08:27.080]  其實他揀選12門徒
[00:08:27.080 --> 00:08:28.360]  之前有一件事要做
[00:08:28.360 --> 00:08:30.160]  就是祈禱
[00:08:30.160 --> 00:08:33.240]  我以往在香港侍奉
[00:08:33.240 --> 00:08:35.800]  香港很喜歡搞營會
[00:08:35.800 --> 00:08:37.320]  有時候
[00:08:37.320 --> 00:08:40.160]  那些營會可能是年輕人
[00:08:40.160 --> 00:08:41.940]  可能是大一點的
[00:08:41.940 --> 00:08:44.240]  我如果是做導師
[00:08:44.240 --> 00:08:49.360]  可能他們編了一組我負責的
[00:08:49.360 --> 00:08:50.900]  去營會之前
[00:08:50.900 --> 00:08:54.740]  收到一個名單或營刊的人名
[00:08:54.740 --> 00:08:55.760]  當然了
[00:08:55.760 --> 00:08:58.320]  我那時候就沒有選擇
[00:08:58.320 --> 00:09:00.620]  或者我有份參與去安排
[00:09:00.620 --> 00:09:02.680]  但是有一件事
[00:09:02.680 --> 00:09:03.440]  就是
[00:09:03.440 --> 00:09:06.000]  我們會為那些營友
[00:09:06.000 --> 00:09:08.060]  來到每一個組裡面
[00:09:08.060 --> 00:09:09.840]  我將要接觸他們
[00:09:09.840 --> 00:09:11.380]  我將要帶著他們
[00:09:11.380 --> 00:09:13.180]  他們花幾天的時間
[00:09:13.180 --> 00:09:17.520]  來到這個陪寧的退休營
[00:09:17.520 --> 00:09:19.820]  我想他們得到屬靈的好處
[00:09:19.820 --> 00:09:24.180]  但不是單單是靠自己的智慧或想法
[00:09:24.180 --> 00:09:25.200]  是有計劃
[00:09:25.200 --> 00:09:26.480]  如剛才所說
[00:09:26.480 --> 00:09:29.040]  耶穌是會有一些想法
[00:09:29.040 --> 00:09:31.100]  去選擇這些門徒
[00:09:31.100 --> 00:09:32.380]  但是
[00:09:32.380 --> 00:09:33.140]  耶穌
[00:09:33.140 --> 00:09:34.940]  祂作為一個人
[00:09:34.940 --> 00:09:36.480]  祂在那時候
[00:09:36.480 --> 00:09:38.520]  就將這班人
[00:09:38.520 --> 00:09:40.320]  在選門徒之前
[00:09:40.320 --> 00:09:42.100]  就來到祈禱
[00:09:42.100 --> 00:09:43.640]  就好像我自己那時候
[00:09:43.640 --> 00:09:46.200]  就為那些營友禱告
[00:09:46.200 --> 00:09:47.620]  求神
[00:09:47.620 --> 00:09:49.540]  就是跟神傾下計
[00:09:49.540 --> 00:09:51.320]  也紀念他們
[00:09:51.320 --> 00:09:53.120]  去到營會
[00:09:53.120 --> 00:09:54.900]  遇到什麼我怎麼跟祂傾呢
[00:09:54.900 --> 00:09:56.440]  就在禱告那裡
[00:09:56.440 --> 00:09:59.260]  跟神先去祈禱
[00:09:59.260 --> 00:10:01.820]  過程又一路去祈禱
[00:10:01.820 --> 00:10:03.100]  所以耶穌
[00:10:03.100 --> 00:10:04.380]  上山禱告
[00:10:04.380 --> 00:10:06.420]  如果你細心去想
[00:10:06.420 --> 00:10:08.480]  你試過整夜禱告
[00:10:08.480 --> 00:10:10.020]  上帝嗎
[00:10:10.020 --> 00:10:11.800]  整夜是什麼意思呢
[00:10:11.800 --> 00:10:12.820]  是一小時
[00:10:12.820 --> 00:10:15.640]  兩小時還是通宵呢
[00:10:15.640 --> 00:10:16.920]  有沒有想過這個問題
[00:10:16.920 --> 00:10:18.200]  我覺得
[00:10:18.200 --> 00:10:21.020]  是有可能是通宵的
[00:10:21.020 --> 00:10:23.320]  通宵有這麼多事情要祈禱的
[00:10:23.320 --> 00:10:25.620]  有些人祈禱要祈禱這麼久
[00:10:25.620 --> 00:10:27.680]  我自己的體會
[00:10:27.680 --> 00:10:28.960]  估計
[00:10:28.960 --> 00:10:34.080]  他可能在很多...剛才說的其實是一堆門徒
[00:10:34.080 --> 00:10:36.380]  但是他要去揀選
[00:10:36.380 --> 00:10:37.920]  究竟哪些
[00:10:37.920 --> 00:10:41.760]  我是要集中在這幾年裡面
[00:10:41.760 --> 00:10:44.840]  是要帶著他成為一個領袖
[00:10:44.840 --> 00:10:46.880]  可能他逐個去思想
[00:10:46.880 --> 00:10:49.700]  可能有五六十人都是跟著他的
[00:10:49.700 --> 00:10:51.240]  那他就祈禱了
[00:10:51.240 --> 00:10:53.020]  哪一個逐個在祈禱
[00:10:53.020 --> 00:10:54.300]  去跟神傾計
[00:10:54.300 --> 00:10:55.840]  可能是這樣
[00:10:55.840 --> 00:10:57.640]  我們一直看
[00:10:57.640 --> 00:11:00.200]  三個的清單
[00:11:00.200 --> 00:11:01.480]  這裡說了
[00:11:01.480 --> 00:11:02.760]  三個清單
[00:11:02.760 --> 00:11:04.040]  有什麼特別
[00:11:04.040 --> 00:11:06.860]  都是很brief地說
[00:11:06.860 --> 00:11:07.880]  其實
[00:11:07.880 --> 00:11:08.900]  你看到
[00:11:08.900 --> 00:11:10.700]  先說馬太
[00:11:10.700 --> 00:11:13.760]  馬太那個清單特別說耶穌
[00:11:13.760 --> 00:11:15.560]  給他權定的
[00:11:15.560 --> 00:11:19.920]  所以整個馬太那個特別是從勝負的角度
[00:11:19.920 --> 00:11:21.960]  我不詳細地解釋
[00:11:21.960 --> 00:11:23.500]  你會看到
[00:11:23.500 --> 00:11:25.280]  組合是怎麼樣的
[00:11:25.280 --> 00:11:27.340]  其實如果你細心去
[00:11:27.340 --> 00:11:29.640]  拼那幾個清單
[00:11:29.640 --> 00:11:31.700]  可以看到
[00:11:31.700 --> 00:11:34.000]  馬太應該是三人
[00:11:34.000 --> 00:11:35.020]  對不起
[00:11:35.020 --> 00:11:36.040]  四個人一組
[00:11:36.040 --> 00:11:37.840]  以三組為中心
[00:11:37.840 --> 00:11:40.660]  你自己去對,回家自己畫一下
[00:11:40.660 --> 00:11:42.440]  你會發覺頭四個人
[00:11:42.440 --> 00:11:43.720]  是不變的
[00:11:43.720 --> 00:11:45.520]  頭四個人就是
[00:11:45.520 --> 00:11:46.280]  彼得
[00:11:46.280 --> 00:11:48.580]  我都要看回,怕說錯了
[00:11:48.580 --> 00:11:51.400]  彼得、約翰、安德烈
[00:11:51.400 --> 00:11:53.200]  還有
[00:11:53.200 --> 00:11:54.480]  雅各
[00:11:54.480 --> 00:11:55.760]  這幾個
[00:11:55.760 --> 00:11:58.060]  但是
[00:11:58.060 --> 00:12:00.120]  在
[00:12:00.120 --> 00:12:02.420]  路加科音的清單裡面
[00:12:02.420 --> 00:12:04.980]  馬可科音的清單裡面
[00:12:04.980 --> 00:12:08.560]  將安德烈放在第四個那裡
[00:12:08.560 --> 00:12:12.400]  似乎是作為第二組,如果是三人組
[00:12:12.400 --> 00:12:13.680]  的領袖
[00:12:13.680 --> 00:12:15.720]  是這樣的,你拼一下
[00:12:15.720 --> 00:12:16.500]  所以
[00:12:16.500 --> 00:12:17.780]  四人一組
[00:12:17.780 --> 00:12:21.100]  有三個組長,彼得、肥力、小雅各
[00:12:21.100 --> 00:12:24.440]  馬可還姓子
[00:12:24.440 --> 00:12:27.760]  他怎樣去呼召,因為他特別強調
[00:12:27.760 --> 00:12:28.540]  耶穌
[00:12:28.540 --> 00:12:30.580]  就是為自己
[00:12:30.580 --> 00:12:32.620]  去呼召
[00:12:32.620 --> 00:12:35.960]  門徒來,他有自己的決定
[00:12:35.960 --> 00:12:39.020]  還姓子的部分
[00:12:39.020 --> 00:12:41.840]  一個三人組,你會發覺組長
[00:12:41.840 --> 00:12:46.460]  就是彼得、安德烈、馬太和達太
[00:12:46.460 --> 00:12:49.780]  那個組合為什麼我會這樣解釋呢,他有一些
[00:12:49.780 --> 00:12:52.340]  標點符號,因為不夠時間
[00:12:52.340 --> 00:12:53.880]  不可以詳細解釋
[00:12:53.880 --> 00:12:55.660]  會後再詳細講解
[00:12:55.660 --> 00:12:57.200]  盧迦呢
[00:12:57.200 --> 00:12:58.740]  他就是中聖靈
[00:12:58.740 --> 00:13:01.820]  當然他沒有講聖靈,但是你看到
[00:13:01.820 --> 00:13:05.140]  在聖靈的禱告裡面,整個盧迦福音
[00:13:05.140 --> 00:13:06.680]  都是串連著的
[00:13:06.680 --> 00:13:08.220]  所以他的禱告就是
[00:13:08.220 --> 00:13:11.800]  他作為一個人子
[00:13:11.800 --> 00:13:13.080]  但是他是依靠
[00:13:13.080 --> 00:13:16.400]  那個禱告在聖靈裡面,去找到那十二門徒
[00:13:16.400 --> 00:13:18.700]  是誰這樣去決定
[00:13:18.700 --> 00:13:23.820]  你看到有六組,這個很清楚的,因為你讀盧迦福音的經文
[00:13:23.820 --> 00:13:26.380]  他就是哪個和哪個,哪個和哪個
[00:13:26.380 --> 00:13:28.680]  特別這樣處理,就有六組人
[00:13:28.680 --> 00:13:30.480]  而你會看到那些組長
[00:13:30.480 --> 00:13:32.720]  彼得、大雅各、
[00:13:32.720 --> 00:13:35.080]  菲歷、馬太、小雅各
[00:13:35.080 --> 00:13:39.180]  還有一個叫猶大,或者叫達太,所以是括著的
[00:13:39.180 --> 00:13:43.020]  但是這個六組,又可以分為
[00:13:43.020 --> 00:13:46.100]  前面三個小組,222加起來
[00:13:46.100 --> 00:13:48.660]  你可以分開兩組,66
[00:13:48.660 --> 00:13:51.720]  所以如果是這樣,那個組長就是彼得和馬太
[00:13:51.720 --> 00:13:57.860]  那你對馬可和馬太那些組長,咦,有些overlap的
[00:13:57.860 --> 00:14:00.680]  你自己慢慢研究,這個我覺得
[00:14:00.680 --> 00:14:04.520]  當然未必是完全很絕對,但是他的說法
[00:14:04.520 --> 00:14:08.880]  似乎是有一種combination(組合)的,一種組合的
[00:14:08.880 --> 00:14:10.920]  所以那個十二的秘密
[00:14:10.920 --> 00:14:14.000]  我自己覺得是很正的,為什麼呢
[00:14:14.000 --> 00:14:17.840]  耶穌他帶著十二門徒,那個機動性
[00:14:17.840 --> 00:14:22.700]  你見十二又可以分兩組、三組、四組、六組
[00:14:22.700 --> 00:14:28.340]  甚至耶穌曾經帶過70人去傳福音,是嗎
[00:14:28.340 --> 00:14:31.660]  那其實你可以說70人大概就是
[00:14:31.660 --> 00:14:34.220]  12乘多少?
[00:14:34.220 --> 00:14:35.240]  6嘛
[00:14:35.240 --> 00:14:39.080]  就是說其實他們每一個都可以成為一個小領袖
[00:14:39.080 --> 00:14:41.900]  去帶這72人
[00:14:41.900 --> 00:14:43.700]  就是說可能一對五
[00:14:43.700 --> 00:14:47.020]  或者你看到三個清單裡面
[00:14:47.020 --> 00:14:50.100]  都特別將那個阿頭
[00:14:50.100 --> 00:14:52.400]  就是彼得獨立了出來
[00:14:52.400 --> 00:14:56.760]  其實彼得就是全隊人的領袖,很明顯的
[00:14:56.760 --> 00:14:59.820]  他就是一個leader(領袖)
[00:14:59.820 --> 00:15:05.720]  當然我不解釋後來天主教會就將這個變成教皇的一個根據
[00:15:05.720 --> 00:15:07.240]  就是彼得就是一個領袖
[00:15:07.240 --> 00:15:08.280]  但是
[00:15:08.280 --> 00:15:12.620]  所以十二門徒秘密你看那個數字都很有意思
[00:15:12.620 --> 00:15:14.160]  原來
[00:15:14.160 --> 00:15:18.000]  耶穌就要做一個榜樣,祂要建立一個團隊
[00:15:18.000 --> 00:15:20.040]  這個機動的團隊
[00:15:20.040 --> 00:15:22.600]  祂是很靈活可以去
[00:15:22.600 --> 00:15:23.640]  侍奉
[00:15:23.640 --> 00:15:25.940]  那這個就是一個秘密
[00:15:25.940 --> 00:15:27.980]  那另外一個秘密呢
[00:15:27.980 --> 00:15:30.280]  你猜這個是誰來的?
[00:15:30.280 --> 00:15:32.080]  猶大啦,是不是,樣衰的嘛
[00:15:32.080 --> 00:15:36.180]  就是親吻暗號出賣人質嘛,是不是
[00:15:36.180 --> 00:15:39.500]  那當然耶穌的樣子是不是這樣就不知道了,不過呢
[00:15:39.500 --> 00:15:41.800]  在這個清單裡面呢
[00:15:41.800 --> 00:15:43.860]  永遠最後那個是誰?
[00:15:43.860 --> 00:15:45.400]  猶大
[00:15:45.400 --> 00:15:49.740]  出賣耶穌的加略人猶大
[00:15:49.740 --> 00:15:51.540]  那麼
[00:15:51.540 --> 00:15:52.820]  我自己覺得呢
[00:15:52.820 --> 00:15:55.900]  在十二門徒這個組合裡面
[00:15:55.900 --> 00:15:58.460]  耶穌去選擇這十二門徒呢
[00:15:58.460 --> 00:16:01.020]  有沒有選錯了?
[00:16:01.020 --> 00:16:03.320]  為什麼會選擇猶大的?
[00:16:03.320 --> 00:16:04.860]  問題就是說
[00:16:04.860 --> 00:16:07.660]  耶穌應該是一早知道
[00:16:07.660 --> 00:16:12.020]  祂有些問題的啦,我再回到剛才引言的那個說法
[00:16:12.020 --> 00:16:14.060]  你選十二個精英
[00:16:14.060 --> 00:16:15.860]  正常,是不是
[00:16:15.860 --> 00:16:18.160]  你會選一個厭仔的
[00:16:18.160 --> 00:16:23.020]  或者祂應該有機會出賣我的,你給祂一個團隊那裡
[00:16:23.020 --> 00:16:25.080]  是不是很難理解?
[00:16:25.080 --> 00:16:28.140]  那猶大呢,祂出賣耶穌呢
[00:16:28.140 --> 00:16:30.700]  去到很極致的一個解釋呢
[00:16:30.700 --> 00:16:33.780]  耶穌有沒有選錯啊,或者怎麼樣呢
[00:16:33.780 --> 00:16:37.360]  那我不知道你聽過沒有,其中一個說法就是說
[00:16:37.360 --> 00:16:39.660]  耶穌怎麼可以釘十字架
