
[00:00:00.000 --> 00:00:02.600]  好,弟子們,讓我們先聽神的道義
[00:01:33.300 --> 00:01:35.600]  在正道的屬靈道路上面
[00:01:35.600 --> 00:01:37.500]  能夠真正地持聘
[00:01:37.500 --> 00:01:41.200]  使到我們能夠活出真正屬神
[00:01:41.200 --> 00:01:43.900]  就是人的生命當有的樣式
[00:01:43.900 --> 00:01:46.400]  我們禱告封主耶穌的名求
[00:01:46.400 --> 00:01:50.500]  Amen
[00:01:50.500 --> 00:01:55.000]  我從小到大都挺多病痛的
[00:01:55.000 --> 00:01:57.800]  我從小到大都有很多病痛
[00:01:57.800 --> 00:02:03.300]  無論春天、夏天、秋天、冬天
[00:02:03.300 --> 00:02:06.500]  好像四季都一定會有毛病的
[00:02:06.500 --> 00:02:09.700]  無論春夏秋冬四季都有毛病
[00:02:09.700 --> 00:02:12.500]  有病當然要去看醫生
[00:02:12.500 --> 00:02:15.400]  有病當然要去看醫生
[00:02:15.400 --> 00:02:18.400]  病向前衝醫
[00:02:18.400 --> 00:02:20.000]  病向前衝
[00:02:20.000 --> 00:02:23.800]  病向前衝醫就是在病不是嚴重的時候
[00:02:23.800 --> 00:02:27.000]  你就去看而不是用錢來醫治
[00:02:27.000 --> 00:02:27.700]  是不是這個意思?
[00:02:27.700 --> 00:02:30.000]  很多人不知道這句話本身說什麼
[00:02:30.000 --> 00:02:34.000]  就是說在剛剛生病的時候就要去看醫生
[00:02:34.000 --> 00:02:37.500]  那我就很少看西醫
[00:02:37.500 --> 00:02:39.000]  我很少看西醫
[00:02:39.000 --> 00:02:39.900]  為什麼呢?
[00:02:39.900 --> 00:02:40.600]  為什麼呢?
[00:02:40.600 --> 00:02:42.500]  因為西醫我看完之後
[00:02:42.500 --> 00:02:44.200]  最後都要去看中醫
[00:02:44.200 --> 00:02:46.300]  因為我看完西醫以後還得看中醫
[00:02:46.300 --> 00:02:48.900]  因為西醫的治療方法就是
[00:02:48.900 --> 00:02:52.400]  對那個病的表徵
[00:02:52.400 --> 00:02:56.200]  因為西醫對應的是病的表徵
[00:02:56.200 --> 00:02:58.100]  很多時候只能夠治標
[00:02:58.100 --> 00:02:59.500]  不能夠治本
[00:02:59.500 --> 00:03:01.500]  很多時候只能治標不能治本
[00:03:01.500 --> 00:03:02.400]  就是譬如咳嗽
[00:03:02.400 --> 00:03:05.600]  他給你咳藥水你就按住你的咳嗽
[00:03:05.600 --> 00:03:08.200]  譬如說咳嗽他就給你止咳水
[00:03:08.200 --> 00:03:09.700]  就是止咳
[00:03:09.700 --> 00:03:10.500]  你什麼咳呢?
[00:03:10.500 --> 00:03:13.700]  他咳嗽的原因不是太過考慮
[00:03:13.700 --> 00:03:15.800]  為什麼咳嗽?
[00:03:15.800 --> 00:03:17.900]  咳嗽的原因是什麼他不去考慮
[00:03:17.900 --> 00:03:21.100]  除非真的驗出你可能有肺炎
[00:03:21.100 --> 00:03:25.700]  那你就去給一些抗生素去消炎
[00:03:25.700 --> 00:03:30.700]  除非他能夠驗出這次說是肺炎
[00:03:30.700 --> 00:03:32.500]  就給你抗生素去消炎
[00:03:32.500 --> 00:03:35.400]  但是消炎之後那些抗生素吃完
[00:03:35.400 --> 00:03:38.300]  我通常就還有另一種病的
[00:03:38.300 --> 00:03:42.700]  就通常吃完抗生素又會引來另外一種病
[00:03:42.700 --> 00:03:46.500]  就是抗生素很傷害我身體的免疫能力
[00:03:46.500 --> 00:03:49.000]  因為抗生素很傷害我身體的免疫能力
[00:03:49.000 --> 00:03:50.500]  因為自己不夠強
[00:03:50.500 --> 00:03:54.000]  他就跟你打單元其實你都散了
[00:03:54.000 --> 00:03:56.800]  因為你自己的能力不夠
[00:03:56.800 --> 00:03:59.300]  就抗生素來幫你去打這個病毒
[00:03:59.300 --> 00:04:01.400]  讓整個人身體都虛弱下來
[00:04:01.400 --> 00:04:03.200]  所以結果都要看中醫
[00:04:03.200 --> 00:04:04.500]  結果還要看中醫
[00:04:04.500 --> 00:04:07.800]  所以我自小就看中醫多過看西醫
[00:04:07.800 --> 00:04:10.700]  所以我從小就看中醫多過看西醫
[00:04:10.700 --> 00:04:14.600]  除非必不得已只有西醫醫到的東西才去看西醫
[00:04:14.600 --> 00:04:18.200]  除非必不得已只有西醫醫到的東西才去看西醫
[00:04:18.200 --> 00:04:21.300]  但是看中醫就有一個問題
[00:04:21.300 --> 00:04:23.100]  看中醫就帶來一個問題
[00:04:23.100 --> 00:04:24.900]  不是看每個中醫都可以
[00:04:24.900 --> 00:04:26.600]  不是看每一個中醫都可以
[00:04:26.600 --> 00:04:29.700]  看中醫原來有一個這樣的特色
[00:04:29.700 --> 00:04:32.300]  因為看中醫有這麼一個特色
[00:04:32.300 --> 00:04:34.200]  縱使同一種病
[00:04:34.200 --> 00:04:34.300]  縱使同一種病
[00:04:34.300 --> 00:04:35.700]  縱使同一種病
[00:04:35.700 --> 00:04:37.000]  同一條方
[00:04:37.000 --> 00:04:40.300]  同一條主方
[00:04:40.300 --> 00:04:44.900]  但是原來中醫在醫療整個概念裡面
[00:04:44.900 --> 00:04:47.200]  因為中醫在整個治療的概念裡面
[00:04:47.200 --> 00:04:49.900]  有一個因素是不可或缺的
[00:04:49.900 --> 00:04:51.600]  有一個因素是不可或缺的
[00:04:51.600 --> 00:04:56.600]  就是你和那個應診的醫生合不合
[00:04:56.600 --> 00:05:01.200]  就是你和那個應診的醫生之間合還是不合
[00:05:01.200 --> 00:05:02.600]  那你可能會問牧師
[00:05:02.600 --> 00:05:06.500]  醫生不是技術性的行業嗎
[00:05:06.500 --> 00:05:09.300]  醫生不是技術性的行業嗎
[00:05:09.300 --> 00:05:11.500]  有什麼病就給什麼藥
[00:05:11.500 --> 00:05:13.500]  有什麼病就給什麼藥
[00:05:13.500 --> 00:05:15.400]  膽生石就割膽
[00:05:15.400 --> 00:05:19.100]  是這樣的技術的參考
[00:05:19.100 --> 00:05:21.000]  他這個是技術性的參考
[00:05:21.000 --> 00:05:23.200]  原來在中醫研究裡面
[00:05:23.200 --> 00:05:24.700]  原來在中醫的研究裡面
[00:05:24.700 --> 00:05:26.900]  除了技術性的部分
[00:05:26.900 --> 00:05:28.200]  除了技術性的部分之外
[00:05:28.200 --> 00:05:30.100]  另一個很重要的部分
[00:05:30.100 --> 00:05:31.200]  另外一個很重要的部分
[00:05:31.200 --> 00:05:33.200]  就是心理層面的部分
[00:05:33.200 --> 00:05:34.600]  就是心理層面的部分
[00:05:34.600 --> 00:05:37.800]  所以在中醫的醫學上面有一句這樣的說話
[00:05:37.800 --> 00:05:40.100]  所以在中醫的醫學上面有一句這樣的說話
[00:05:40.100 --> 00:05:42.200]  醫生就三分
[00:05:42.200 --> 00:05:43.500]  醫生三分
[00:05:43.500 --> 00:05:46.200]  醫心就七分
[00:05:46.200 --> 00:05:50.400]  醫心就七分
[00:05:50.400 --> 00:05:52.600]  原來中醫學裡面有一句這樣的說話
[00:05:52.600 --> 00:05:54.600]  解釋簡單一點來說
[00:05:54.600 --> 00:05:56.500]  中醫學裡面有一句這樣的說話
[00:05:56.500 --> 00:05:58.200]  技術性的東西
[00:05:58.200 --> 00:06:03.100]  大約只是醫你的身體機能的三成左右的情況
[00:06:03.100 --> 00:06:05.800]  它只是醫你的身體部分只有三成部分
[00:06:05.800 --> 00:06:09.400]  就是一個身體上一個病百分之一百要醫得它好
[00:06:09.400 --> 00:06:13.100]  原來用藥只能夠醫到三十個百分之一百
[00:06:13.100 --> 00:06:16.600]  因為藥只能夠醫到三十個百分之一百左右
[00:06:16.600 --> 00:06:21.500]  有百分之七十原來是醫生在醫你的心
[00:06:21.500 --> 00:06:22.400]  就醫生
[00:06:22.400 --> 00:06:25.600]  百分之七十是醫生去治療你的心
[00:06:25.600 --> 00:06:27.900]  就是你的心靈狀態
[00:06:27.900 --> 00:06:29.400]  你的心靈狀態
[00:06:29.400 --> 00:06:32.300]  所以有些人看中醫有這樣的經驗
[00:06:32.300 --> 00:06:34.300]  很多人看中醫有這樣的經驗
[00:06:34.300 --> 00:06:37.000]  他說你信那個中醫那個中醫是醫得好你的
[00:06:37.000 --> 00:06:39.300]  你要信那個中醫中醫能治好你
[00:06:39.300 --> 00:06:41.100]  如果你不信那個中醫
[00:06:41.100 --> 00:06:42.100]  如果你不信那個中醫
[00:06:42.100 --> 00:06:43.700]  就算他開同一條方
[00:06:43.700 --> 00:06:45.400]  醫你吃都不會好的
[00:06:45.400 --> 00:06:47.900]  就算你自己開同一個廚房
[00:06:47.900 --> 00:06:49.000]  你都治不好
[00:06:49.000 --> 00:06:52.100]  這件事就給我一個很好的學習
[00:06:52.100 --> 00:06:53.600]  這也是給我一個很好的學習
[00:06:53.600 --> 00:06:55.600]  特別是屬靈生命上的學習
[00:06:55.600 --> 00:06:57.300]  特別是屬靈生命上的學習
[00:06:57.300 --> 00:06:59.800]  其實原來在整個人生的裡面
[00:06:59.800 --> 00:07:02.500]  或者整個人的靈屬靈的裡面
[00:07:02.500 --> 00:07:05.000]  原來在整個人的屬靈裡面
[00:07:05.000 --> 00:07:07.200]  人分為靈魂體
[00:07:07.200 --> 00:07:09.400]  人分為靈魂體
[00:07:09.400 --> 00:07:11.900]  或者有些神學家說靈和體
[00:07:11.900 --> 00:07:14.500]  就是屬靈的和屬體的
[00:07:14.500 --> 00:07:16.500]  就是說
[00:07:16.500 --> 00:07:18.800]  這個就是說屬靈和屬體
[00:07:18.800 --> 00:07:20.100]  我們不採取這些
[00:07:20.100 --> 00:07:23.500]  不討論這些神學的題目
[00:07:23.500 --> 00:07:25.300]  我們不討論這個神學題目
[00:07:25.300 --> 00:07:26.700]  但是整體上來說
[00:07:26.700 --> 00:07:30.700]  一定有心靈和身體兩樣東西
[00:07:30.700 --> 00:07:34.400]  一定是有心靈和身體這兩部分
[00:07:34.400 --> 00:07:37.200]  原來能夠讓你的心靈得到醫治
[00:07:37.200 --> 00:07:41.100]  可以說已經是半功倍
[00:07:41.100 --> 00:07:43.400]  如果你的心靈能夠得到醫治
[00:07:43.400 --> 00:07:46.500]  我們就四倍功倍
[00:07:46.500 --> 00:07:48.100]  那為什麼你會相信這個醫生
[00:07:48.100 --> 00:07:49.400]  而不相信那個醫生呢
[00:07:49.400 --> 00:07:50.800]  你為什麼會相信這個醫生
[00:07:50.800 --> 00:07:51.800]  而不相信那個醫生呢
[00:07:51.800 --> 00:07:53.300]  就是說用同一樣藥
[00:07:53.300 --> 00:07:54.700]  既然是用同一個藥
[00:07:54.700 --> 00:07:55.900]  同一條藥方
[00:07:55.900 --> 00:07:56.700]  同一條廚房
[00:07:56.700 --> 00:07:58.600]  為什麼這個醫生會治得好你
[00:07:58.600 --> 00:08:00.600]  為什麼這個醫生可以治好你
[00:08:00.600 --> 00:08:02.800]  因為這個醫生和你有一種
[00:08:02.800 --> 00:08:05.300]  很特別微妙的關係
[00:08:05.300 --> 00:08:06.800]  因為這個醫生和你有一個
[00:08:06.800 --> 00:08:08.300]  很特別的微妙的關係
[00:08:08.300 --> 00:08:10.300]  奠基在一個元素
[00:08:10.300 --> 00:08:11.400]  奠基在一個元素
[00:08:11.400 --> 00:08:12.400]  這個元素叫什麼
[00:08:12.400 --> 00:08:13.300]  這個元素是什麼
[00:08:13.300 --> 00:08:14.000]  信
[00:08:14.000 --> 00:08:15.400]  信
[00:08:15.400 --> 00:08:18.600]  信是一種很重要的元素
[00:08:18.600 --> 00:08:20.000]  信是一個很重要的元素
[00:08:20.000 --> 00:08:22.100]  信這個東西在這個世界裡面
[00:08:22.100 --> 00:08:23.300]  每一樣東西
[00:08:23.300 --> 00:08:24.700]  每一件事發生
[00:08:24.700 --> 00:08:25.900]  都在進行中
[00:08:25.900 --> 00:08:27.400]  有它的成分
[00:08:27.400 --> 00:08:30.200]  因為現在每一件事都有成分
[00:08:30.200 --> 00:08:32.500]  你不信你去銀行借錢
[00:08:32.500 --> 00:08:34.000]  你不信你到銀行去借錢
[00:08:34.000 --> 00:08:35.900]  他都要講你的信用
[00:08:35.900 --> 00:08:37.700]  他都要去查你的信用
[00:08:37.700 --> 00:08:40.500]  你如果和一個人建立一個關係
[00:08:40.500 --> 00:08:42.400]  銀行和一個人建立一個關係
[00:08:42.400 --> 00:08:44.700]  都是要講你信不信得過他
[00:08:44.700 --> 00:08:47.300]  要講你信不信得過他
[00:08:47.300 --> 00:08:49.900]  你甚至可能在街上
[00:08:49.900 --> 00:08:51.700]  甚至你在外面
[00:08:51.700 --> 00:08:53.200]  你家下雪
[00:08:53.200 --> 00:08:54.100]  現在下雪
[00:08:54.100 --> 00:08:55.300]  又融雪
[00:08:55.300 --> 00:08:56.800]  今天又融了
[00:08:56.800 --> 00:08:57.900]  今天又發雪
[00:08:57.900 --> 00:08:59.000]  今晚又說冷了
[00:08:59.000 --> 00:09:00.600]  今天又變了冰
[00:09:00.600 --> 00:09:02.000]  你滑一滑的時候
[00:09:02.000 --> 00:09:03.100]  你滑倒的時候
[00:09:03.100 --> 00:09:04.300]  後面那個人看到
[00:09:04.300 --> 00:09:05.700]  他接過你
[00:09:05.700 --> 00:09:07.900]  後面的人接到他接過你
[00:09:07.900 --> 00:09:09.900]  你又信不信得過他是接你呢
[00:09:09.900 --> 00:09:11.700]  你信不信得過他呢
[00:09:11.700 --> 00:09:13.100]  所以信這個元素
[00:09:13.100 --> 00:09:16.100]  是在人的每一個生活層次裡面
[00:09:16.100 --> 00:09:17.000]  都在運作的
[00:09:17.000 --> 00:09:19.900]  因為現在人生的每一個層次都在運作
[00:09:19.900 --> 00:09:21.200]  不要說什麼
[00:09:21.200 --> 00:09:23.000]  今天如果你完了崇拜之後
[00:09:23.000 --> 00:09:24.400]  出去吃一頓飯
[00:09:24.400 --> 00:09:27.000]  比如說今天崇拜完以後
[00:09:27.000 --> 00:09:27.800]  你出去吃飯
[00:09:27.800 --> 00:09:30.600]  你信不信得那個廚師煮的那一頓
[00:09:30.600 --> 00:09:32.100]  吃了你會沒便宜
[00:09:32.100 --> 00:09:34.000]  你信不信得過那個廚師呢
[00:09:34.000 --> 00:09:35.100]  對的
[00:09:35.100 --> 00:09:37.600]  你如果說我想去一家地貓的
[00:09:37.600 --> 00:09:40.900]  那個廚師一直咳嗽
[00:09:40.900 --> 00:09:41.800]  甚至鼻涕
[00:09:41.800 --> 00:09:42.600]  跟你煮一頓飯
[00:09:42.600 --> 00:09:43.900]  你信不信得過他呢
[00:09:43.900 --> 00:09:45.600]  如果說你看到那個廚師
[00:09:45.600 --> 00:09:47.200]  他一邊咳嗽
[00:09:47.200 --> 00:09:48.900]  一邊流鼻涕水
[00:09:48.900 --> 00:09:49.700]  他煮的飯
[00:09:49.700 --> 00:09:50.700]  你信不信得過
[00:09:50.700 --> 00:09:51.600]  所以信這個層面
[00:09:51.600 --> 00:09:54.600]  其實上知對上帝
[00:09:54.600 --> 00:09:55.300]  信的什麼
[00:09:55.300 --> 00:09:56.400]  上知對上帝
[00:09:56.400 --> 00:09:58.200]  到下面跟人
[00:09:58.200 --> 00:09:59.800]  跟這個世界的創造
[00:09:59.800 --> 00:10:02.000]  到下知對人和對這個世界的創造
[00:10:02.000 --> 00:10:04.400]  都有一個不能分割的關係
[00:10:04.400 --> 00:10:05.500]  有一個不能分割的關係
[00:10:05.500 --> 00:10:07.600]  這個關係很微妙的
[00:10:07.600 --> 00:10:09.500]  這個關係非常微妙
[00:10:09.500 --> 00:10:12.000]  而在今天我們這段聖經去看
[00:10:12.000 --> 00:10:13.300]  就像我們這個聖經去看
[00:10:13.300 --> 00:10:15.400]  就要談到這個微妙的關係
[00:10:15.400 --> 00:10:17.100]  就要談到這個微妙的關係
[00:10:17.100 --> 00:10:19.100]  不單止看中醫看醫生
[00:10:19.100 --> 00:10:21.300]  你信不信得過他這個微妙關係
[00:10:21.300 --> 00:10:23.700]  看中醫看醫生這種微妙的關係
[00:10:23.700 --> 00:10:24.700]  你沒得解釋的
[00:10:24.700 --> 00:10:25.700]  你沒有這個辦法
[00:10:25.700 --> 00:10:27.000]  就好像你喜歡一個人
[00:10:27.000 --> 00:10:27.900]  你怎麼解釋
[00:10:27.900 --> 00:10:28.500]  你喜歡他
[00:10:28.500 --> 00:10:30.300]  其實沒得解釋的
[00:10:30.300 --> 00:10:31.800]  所以你喜歡一個人
[00:10:31.800 --> 00:10:32.700]  你為什麼喜歡
[00:10:32.700 --> 00:10:34.200]  有時候沒得解釋
[00:10:34.200 --> 00:10:37.700]  正所謂情人眼裡出西施
[00:10:37.700 --> 00:10:41.000]  絕對有時候情人眼裡出西施
[00:10:41.000 --> 00:10:42.000]  你覺得他靚
[00:10:42.000 --> 00:10:44.000]  所以你就覺得他西施一樣這麼靚
[00:10:44.000 --> 00:10:45.200]  你就娶他做太太
[00:10:45.200 --> 00:10:47.300]  或者嫁給他做老婆
[00:10:47.300 --> 00:10:49.100]  所以你覺得他漂亮
[00:10:49.100 --> 00:10:50.800]  所以你會娶他做太太
[00:10:50.800 --> 00:10:52.100]  或者他嫁給你做老婆
[00:10:52.100 --> 00:10:54.500]  但別人見到他不愛如是
[00:10:54.500 --> 00:10:56.100]  或者覺得他甚至很醜陋
[00:10:56.100 --> 00:10:57.100]  另外你想
[00:10:57.100 --> 00:10:58.300]  這種不準定
[00:10:58.300 --> 00:11:01.300]  所以關係這件事很微妙
[00:11:01.300 --> 00:11:04.300]  是在大家彼此信的層次上面
[00:11:04.300 --> 00:11:05.300]  開始建立出來的
[00:11:05.300 --> 00:11:07.300]  因為關係這個很微妙
[00:11:07.300 --> 00:11:08.700]  是在性的基礎建立出來的
[00:11:08.700 --> 00:11:09.900]  而今天我們看聖經
[00:11:09.900 --> 00:11:10.900]  今天我們看這個聖經
[00:11:10.900 --> 00:11:11.700]  我們就看見
[00:11:11.700 --> 00:11:14.900]  原來有一些微妙的關係
[00:11:14.900 --> 00:11:17.100]  在聖經裡面有一些微妙的關係
[00:11:17.100 --> 00:11:19.700]  是神和人之間建立了出來的
[00:11:19.700 --> 00:11:21.500]  是神與人之間建立起來的
[00:11:21.500 --> 00:11:23.300]  而當這個關係被建立之後呢
[00:11:23.300 --> 00:11:25.100]  當這個關係建立之後
[00:11:25.100 --> 00:11:27.300]  原來那個影響力是很大的
[00:11:27.300 --> 00:11:28.500]  它的影響力很大
[00:11:28.500 --> 00:11:30.100]  是你想都想不到的
[00:11:30.100 --> 00:11:31.100]  是你想都想不到的
[00:11:31.100 --> 00:11:32.100]  好像一個病人
[00:11:32.100 --> 00:11:32.700]  你看一個醫生
[00:11:32.700 --> 00:11:34.500]  只要你跟他建立了一個微妙的關係
[00:11:34.500 --> 00:11:36.100]  你看他都會好的
[00:11:36.100 --> 00:11:37.300]  只要你看這種微妙的關係
[00:11:37.300 --> 00:11:38.100]  你看了都會好的
[00:11:38.100 --> 00:11:39.500]  我曾經看過一位中醫
[00:11:39.500 --> 00:11:40.500]  我曾經看過一位中醫
[00:11:40.500 --> 00:11:41.300]  我跟他說
[00:11:41.300 --> 00:11:41.900]  我跟他講
[00:11:41.900 --> 00:11:43.900]  小弟都認識不少中藥的
[00:11:43.900 --> 00:11:45.500]  我都認識一些
[00:11:45.500 --> 00:11:47.100]  我認識不少中醫
[00:11:47.100 --> 00:11:48.500]  那時候我咳嗽要死
[00:11:48.500 --> 00:11:49.300]  有一次我非常咳嗽
[00:11:49.300 --> 00:11:50.100]  我跟他說
[00:11:50.100 --> 00:11:50.700]  我跟他講
[00:11:50.700 --> 00:11:53.300]  我說咳嗽啊醫生
[00:11:53.300 --> 00:11:54.100]  我很咳嗽
[00:11:54.100 --> 00:11:55.100]  醫師
[00:11:55.100 --> 00:11:57.900]  為什麼你開尺
[00:11:57.900 --> 00:11:58.900]  那個叫什麼
[00:11:58.900 --> 00:12:02.100]  捷貝母來止咳呢
[00:12:02.100 --> 00:12:03.100]  為什麼你咳嗽
[00:12:03.100 --> 00:12:05.500]  這種藥有沒有止咳呢
[00:12:05.500 --> 00:12:08.300]  其實捷貝呢
[00:12:08.300 --> 00:12:09.100]  第一種止咳藥
[00:12:09.100 --> 00:12:09.900]  我知道的
[00:12:09.900 --> 00:12:10.900]  我知道是止咳藥
[00:12:10.900 --> 00:12:12.300]  但是有一種藥呢
[00:12:12.300 --> 00:12:13.700]  叫穿貝
[00:12:13.700 --> 00:12:14.900]  是一種藥叫穿貝
[00:12:14.900 --> 00:12:16.100]  也是止咳的
[00:12:16.100 --> 00:12:17.700]  也是止咳的
[00:12:17.700 --> 00:12:19.700]  我家裡都賣穿貝母
[00:12:19.700 --> 00:12:21.100]  我不是說家裡沒有穿貝
[00:12:21.100 --> 00:12:22.500]  我們沒有賣捷貝母
[00:12:22.500 --> 00:12:24.100]  為什麼
[00:12:24.100 --> 00:12:25.900]  捷貝是便宜的
[00:12:25.900 --> 00:12:27.100]  捷貝是便宜的
[00:12:27.100 --> 00:12:28.900]  賣十斤賺一元
[00:12:28.900 --> 00:12:30.700]  賣十斤掙一塊錢
[00:12:30.700 --> 00:12:33.500]  跟穿貝賣一斤賺十元
[00:12:33.500 --> 00:12:34.700]  是不是差很遠
[00:12:34.700 --> 00:12:37.300]  賣穿貝賣一斤可以掙到十塊錢
[00:12:37.300 --> 00:12:39.100]  但是醫生說
[00:12:39.100 --> 00:12:40.700]  為什麼你開這種藥給我
[00:12:40.700 --> 00:12:41.700]  我問他
[00:12:41.700 --> 00:12:44.100]  為什麼開這種藥給我
[00:12:44.100 --> 00:12:45.900]  我的中醫就這樣跟我說
[00:12:45.900 --> 00:12:46.900]  我的中醫跟我講
[00:12:46.900 --> 00:12:48.700]  你信的話你就試一下
[00:12:48.700 --> 00:12:50.100]  你信的話你就試一下
[00:12:50.100 --> 00:12:50.900]  真的
[00:12:50.900 --> 00:12:52.900]  回去吃完不咳嗽
[00:12:52.900 --> 00:12:53.900]  喝完藥就不咳嗽
[00:12:53.900 --> 00:12:55.500]  第二次回去覆診
[00:12:55.500 --> 00:12:56.300]  再去覆診
[00:12:56.300 --> 00:12:58.300]  他就這樣跟我講
[00:12:58.300 --> 00:12:59.700]  止咳了沒有
[00:12:59.700 --> 00:13:00.500]  止咳了沒有
[00:13:00.500 --> 00:13:01.300]  止咳了
[00:13:01.300 --> 00:13:01.900]  止咳了
[00:13:01.900 --> 00:13:03.100]  我說真的可以
[00:13:03.100 --> 00:13:03.700]  真的可以
[00:13:03.700 --> 00:13:05.100]  捷貝母差一點
[00:13:05.100 --> 00:13:05.900]  是不是
[00:13:05.900 --> 00:13:06.900]  捷貝還真不錯
[00:13:06.900 --> 00:13:08.100]  便宜的
[00:13:08.100 --> 00:13:09.100]  他說當然了
[00:13:09.100 --> 00:13:12.100]  便宜的都醫得好你就行了
[00:13:12.100 --> 00:13:14.100]  便宜的都可以治好你
[00:13:14.100 --> 00:13:14.900]  好東西留著
[00:13:14.900 --> 00:13:17.100]  你真的很病的時候才用的
[00:13:17.100 --> 00:13:20.700]  好東西治到你病的時候才用的
[00:13:20.700 --> 00:13:21.700]  你信我就行了
[00:13:21.700 --> 00:13:22.500]  你信我就行了
[00:13:22.500 --> 00:13:23.100]  鄧小姐
[00:13:23.100 --> 00:13:23.700]  你認為
[00:13:23.700 --> 00:13:25.500]  因為信是這麼重要
[00:13:25.500 --> 00:13:27.500]  今天就從信開始講
[00:13:27.500 --> 00:13:28.900]  信就這麼重要
[00:13:28.900 --> 00:13:29.700]  今天從信開始
[00:13:29.700 --> 00:13:31.500]  我們今天看的是從第十四節
[00:13:31.500 --> 00:13:33.500]  下半節至十九節上半節
[00:13:33.500 --> 00:13:35.300]  我們從十四節的下半節
[00:13:35.300 --> 00:13:37.500]  到十九節的上半節
[00:13:37.500 --> 00:13:40.300]  今天讀經的弟兄惠東就心急一點
[00:13:40.300 --> 00:13:41.900]  今天我心急了一點
[00:13:41.900 --> 00:13:42.700]  讀多一點
[00:13:42.700 --> 00:13:43.900]  多讀了一點
[00:13:43.900 --> 00:13:44.500]  不要緊
[00:13:44.500 --> 00:13:46.100]  讀多一點不要緊的
[00:13:46.100 --> 00:13:47.300]  不過我們今天看
[00:13:47.300 --> 00:13:48.300]  不是很多的
[00:13:48.300 --> 00:13:50.900]  十四節的下半節至十九節上半節
[00:13:50.900 --> 00:13:52.300]  我們十四節的下半節
[00:13:52.300 --> 00:13:53.300]  到十九節上半節
[00:13:53.300 --> 00:13:54.500]  在這個經文裡面
[00:13:54.500 --> 00:13:55.300]  在這個經文裡面
[00:13:55.300 --> 00:13:56.900]  我們會看到
[00:13:56.900 --> 00:13:58.500]  我們看到
[00:13:58.500 --> 00:14:04.100]  信怎樣在運作在當中的人物關係
[00:14:04.100 --> 00:14:06.100]  信是怎麼運作的
[00:14:06.100 --> 00:14:07.500]  而他們的影響
[00:14:07.500 --> 00:14:11.300]  原來有很大的結果產生了出來
[00:14:11.300 --> 00:14:14.700]  信這個有很大效果產生出來
[00:14:14.700 --> 00:14:17.100]  不過究竟這份信是怎麼建立的
[00:14:17.100 --> 00:14:18.100]  這個信怎麼建立的
[00:14:18.100 --> 00:14:18.900]  怎麼運作的
[00:14:18.900 --> 00:14:19.700]  今天我們要看這個程度
[00:14:19.700 --> 00:14:20.900]  怎麼運作的
[00:14:20.900 --> 00:14:22.100]  我們一起看看
[00:14:22.100 --> 00:14:23.900]  為了熟悉這段經文說什麼
[00:14:23.900 --> 00:14:26.300]  我們唯有再讀一下它
