
[00:00:00.000 --> 00:00:03.280]  各位網友大家好,我們又一齊讀聖經了
[00:08:49.400 --> 00:08:51.600]  這個單細胞加上細胞膜
[00:08:51.600 --> 00:08:54.000]  然後又有DNA等等
[00:08:54.000 --> 00:08:56.400]  變成一個單細胞的生物
[00:08:56.400 --> 00:08:59.400]  單細胞生物一路分裂
[00:08:59.400 --> 00:09:01.400]  變成多細胞的生物
[00:09:01.400 --> 00:09:03.000]  其他的動物就出現了
[00:09:03.000 --> 00:09:06.000]  一路由低等到現在的人類
[00:09:06.000 --> 00:09:08.800]  嘩!這樣也相信的
[00:09:08.800 --> 00:09:13.000]  那麼這個大爆炸論是怎麼來的呢?
[00:09:13.000 --> 00:09:14.000]  偶然發生
[00:09:14.000 --> 00:09:14.800]  好了
[00:09:14.800 --> 00:09:16.800]  這個世界觀
[00:09:16.800 --> 00:09:19.400]  就影響到他不同的價值觀了
[00:09:19.400 --> 00:09:21.800]  既然世界偶然出現
[00:09:21.800 --> 00:09:24.600]  那麼我們人其實也是偶然出現
[00:09:24.600 --> 00:09:26.000]  在這個世界的產物
[00:09:26.000 --> 00:09:28.000]  既然偶然出現
[00:09:28.000 --> 00:09:30.400]  講什麼人生意義呢?
[00:09:30.400 --> 00:09:34.400]  隨便偶然過了就算了
[00:09:34.400 --> 00:09:37.000]  我們基督徒又不是這樣看的
[00:09:37.000 --> 00:09:39.600]  所以不是有創造主
[00:09:39.600 --> 00:09:42.200]  創造主的創造是必定有目的的
[00:09:42.200 --> 00:09:43.800]  不偶然的
[00:09:43.800 --> 00:09:46.400]  嘩!如果這兩個人結婚
[00:09:46.400 --> 00:09:48.000]  很艱難的
[00:09:48.000 --> 00:09:51.000]  去到最後的時候會有很多爭執
[00:09:51.000 --> 00:09:53.000]  兩個人都喜歡一點
[00:09:53.000 --> 00:09:54.800]  生了個兒子
[00:09:54.800 --> 00:09:56.000]  哎呀!複雜了
[00:09:56.000 --> 00:09:59.200]  用什麼世界觀和價值觀來教他呢?
[00:09:59.600 --> 00:10:01.200]  這樣就很複雜了
[00:10:01.200 --> 00:10:03.000]  大家搶了
[00:10:03.000 --> 00:10:04.800]  星期天當然是去教會
[00:10:04.800 --> 00:10:06.400]  不是!星期天這麼難
[00:10:06.400 --> 00:10:08.200]  當然是和父母喝茶
[00:10:08.200 --> 00:10:09.000]  然後去玩
[00:10:09.000 --> 00:10:10.200]  不是!去教會
[00:10:10.200 --> 00:10:12.600]  這次兩個價值觀不同了
[00:10:12.600 --> 00:10:16.000]  那些誠實、公義、正直等等
[00:10:16.000 --> 00:10:17.600]  價值觀不一樣
[00:10:17.600 --> 00:10:21.400]  那麼生活上也很艱難
[00:10:21.400 --> 00:10:23.800]  就會心裡受煩
[00:10:23.800 --> 00:10:27.400]  又或者這個黑人女孩
[00:10:27.400 --> 00:10:30.800]  為什麼會和伊蘇這麼大情大性地在一起
[00:10:30.800 --> 00:10:33.000]  就是大家都這麼豪放
[00:10:33.000 --> 00:10:35.600]  大家都這麼豪放
[00:10:35.600 --> 00:10:39.000]  於是可能在家裡抱著一塊
[00:10:39.000 --> 00:10:41.400]  嘩!抱抱抱抱
[00:10:41.400 --> 00:10:43.400]  一會兒這個黑人女孩
[00:10:43.400 --> 00:10:44.800]  一見到伊莎
[00:10:44.800 --> 00:10:46.600]  這不是聖經說的
[00:10:46.600 --> 00:10:47.600]  一見到伊莎
[00:10:47.600 --> 00:10:48.800]  哎呀!爹地
[00:10:48.800 --> 00:10:50.400]  抱著又親一下
[00:10:50.400 --> 00:10:52.400]  嘩!不是吧
[00:10:52.400 --> 00:10:53.400]  於是
[00:10:53.400 --> 00:10:55.800]  哎呀!弄得很不開心
[00:10:55.800 --> 00:10:57.600]  好了,當這對父母
[00:10:57.600 --> 00:10:59.400]  伊莎、李伯嘉心裡受煩
[00:10:59.400 --> 00:11:01.000]  自然臉會怎樣
[00:11:01.000 --> 00:11:02.200]  長了
[00:11:02.200 --> 00:11:03.400]  還有什麼顏色
[00:11:03.400 --> 00:11:04.400]  黑色
[00:11:04.400 --> 00:11:06.800]  黑臉神地拉長臉
[00:11:06.800 --> 00:11:08.800]  當你這樣的時候
[00:11:08.800 --> 00:11:11.000]  那兩個女孩會不會也是這樣
[00:11:11.000 --> 00:11:13.400]  自然又會黑臉拉長臉
[00:11:13.400 --> 00:11:14.400]  哎呀!不要見那麼多了
[00:11:14.400 --> 00:11:17.200]  你爸爸和媽媽很麻煩
[00:11:17.200 --> 00:11:21.000]  如果萬一李伯嘉問一個很差的問題
[00:11:21.000 --> 00:11:23.800]  伊蘇!伊蘇!想問問你
[00:11:24.200 --> 00:11:26.800]  如果有一天你要選擇
[00:11:26.800 --> 00:11:29.000]  你會愛你老婆還是愛你媽媽
[00:11:29.000 --> 00:11:30.800]  哎呀!千萬不要問這個問題
[00:11:30.800 --> 00:11:33.200]  如果我掉下海
[00:11:33.200 --> 00:11:35.000]  你救我還是救你老婆
[00:11:35.000 --> 00:11:37.400]  千萬不要問這個問題
[00:11:37.400 --> 00:11:39.200]  這樣很麻煩的
[00:11:39.200 --> 00:11:40.600]  很麻煩的
[00:11:40.600 --> 00:11:43.200]  因為問這個問題
[00:11:43.200 --> 00:11:45.400]  會令對方多數想
[00:11:45.400 --> 00:11:46.200]  救不救你
[00:11:46.200 --> 00:11:47.200]  救他吧
[00:11:47.200 --> 00:11:49.600]  如果老婆問
[00:11:49.600 --> 00:11:51.800]  伊蘇!如果掉下海
[00:11:51.800 --> 00:11:53.400]  你救我還是救你媽媽
[00:11:54.200 --> 00:11:57.200]  你只會逼著她先回答我媽媽
[00:11:57.200 --> 00:11:58.800]  那你就是不愛我了
[00:11:58.800 --> 00:12:00.800]  不是嗎?不是嗎?
[00:12:00.800 --> 00:12:01.600]  於是
[00:12:01.600 --> 00:12:02.800]  嘩!複雜
[00:12:02.800 --> 00:12:05.800]  所以其實有很多不同的價值觀
[00:12:05.800 --> 00:12:07.600]  世界觀、文化衝突
[00:12:07.600 --> 00:12:09.400]  各樣面色
[00:12:09.400 --> 00:12:10.400]  一家人
[00:12:10.400 --> 00:12:12.200]  相見好自然
[00:12:12.200 --> 00:12:13.000]  下一句是什麼?
[00:12:13.000 --> 00:12:15.400]  同住就很難了
[00:12:15.400 --> 00:12:16.600]  於是
[00:12:16.600 --> 00:12:18.000]  大家心裡愁煩
[00:12:18.000 --> 00:12:19.000]  拉長臉
[00:12:19.000 --> 00:12:20.000]  黑了
[00:12:20.000 --> 00:12:22.000]  於是相處得很差
[00:12:22.600 --> 00:12:25.200]  不同文化兼容不了
[00:12:25.200 --> 00:12:27.800]  所以如果是一家人
[00:12:27.800 --> 00:12:29.400]  不要說家人
[00:12:29.400 --> 00:12:31.200]  不要說不同族
[00:12:31.200 --> 00:12:33.800]  相同香港人在一間教會裡
[00:12:33.800 --> 00:12:36.800]  都會不順眼
[00:12:36.800 --> 00:12:39.000]  為什麼?不同家庭
[00:12:39.000 --> 00:12:40.000]  不同背景
[00:12:40.000 --> 00:12:42.400]  同事
[00:12:42.400 --> 00:12:44.600]  同學
[00:12:44.600 --> 00:12:46.200]  弟兄姊妹
[00:12:46.200 --> 00:12:49.000]  都見到心煩了
[00:12:49.000 --> 00:12:50.800]  很多問題
[00:12:51.000 --> 00:12:52.600]  所以要寬容一點
[00:12:52.600 --> 00:12:53.600]  喜樂一點
[00:12:53.600 --> 00:12:55.200]  尊重一點
[00:12:55.200 --> 00:12:57.000]  多一點空間
[00:12:57.000 --> 00:12:58.200]  這樣就好了
[00:12:58.200 --> 00:13:00.200]  就是這樣的遭遇
[00:13:00.200 --> 00:13:01.400]  其實
[00:13:01.400 --> 00:13:03.400]  耳掃也很難做
[00:13:03.400 --> 00:13:04.400]  是因為他
[00:13:04.400 --> 00:13:06.400]  娶了這兩個回來
[00:13:06.400 --> 00:13:07.400]  令到
[00:13:07.400 --> 00:13:08.400]  爸爸媽媽
[00:13:08.400 --> 00:13:09.400]  很難
[00:13:09.400 --> 00:13:12.600]  於是整家人都心裡愁煩
[00:13:12.600 --> 00:13:15.600]  雅各有沒有話說?
[00:13:15.600 --> 00:13:17.600]  聰明的雅各當然不說話
[00:13:17.600 --> 00:13:18.400]  走遠一點
[00:13:18.400 --> 00:13:19.400]  是嗎?
[00:13:19.400 --> 00:13:20.600]  少衝突一點
[00:13:21.000 --> 00:13:22.200]  就心裡愁煩
[00:13:22.200 --> 00:13:23.200]  大家要小心
[00:13:23.200 --> 00:13:25.200]  如果遇到不同的文化
[00:13:25.200 --> 00:13:26.200]  次文化
[00:13:26.200 --> 00:13:28.000]  不同的家庭背景等等
[00:13:28.000 --> 00:13:29.600]  都要有多一點空間
[00:13:29.600 --> 00:13:31.400]  彼此接納與尊重
[00:13:31.400 --> 00:13:33.800]  否則就拉長了面
[00:13:33.800 --> 00:13:35.400]  心裡愁煩
[00:13:35.400 --> 00:13:36.200]  祈禱
[00:13:36.200 --> 00:13:38.000]  求主祝福我們
[00:13:38.000 --> 00:13:40.000]  讓我們看到
[00:13:40.000 --> 00:13:43.000]  在《創世紀》記錄了很多
[00:13:43.000 --> 00:13:45.400]  上帝揀選的家庭裡
[00:13:45.400 --> 00:13:48.000]  很多恩怨情仇會發生
[00:13:48.600 --> 00:13:51.800]  而這些只是在家庭裡發生才會心煩
[00:13:51.800 --> 00:13:53.400]  如果在別人的家庭發生
[00:13:53.400 --> 00:13:54.400]  我們沒什麼心煩
[00:13:54.400 --> 00:13:56.200]  在自己家庭裡發生
[00:13:56.200 --> 00:13:57.600]  很心煩
[00:13:57.600 --> 00:14:00.000]  求主幫助我們
[00:14:00.000 --> 00:14:01.000]  更加喜樂
[00:14:01.000 --> 00:14:01.800]  更加寬容
[00:14:01.800 --> 00:14:03.200]  更加耐心又平安
[00:14:03.200 --> 00:14:04.000]  倚靠祢
[00:14:04.000 --> 00:14:05.800]  就一切交託給主
[00:14:05.800 --> 00:14:08.800]  就自己發發樂樂地相處與生活
[00:14:08.800 --> 00:14:10.600]  更多的空間與尊重
[00:14:10.600 --> 00:14:11.800]  誰聽祈禱
[00:14:11.800 --> 00:14:12.800]  奉耶穌名求
[00:14:12.800 --> 00:14:13.800]  阿門
