
[00:00:00.000 --> 00:00:03.480]  很開心見到你們 尤其是
[00:03:42.640 --> 00:03:45.040]  這個人物的名字叫做撒慕爾
[00:03:45.040 --> 00:03:47.920]  我們想看看究竟
[00:03:47.920 --> 00:03:53.400]  這個所謂銜接事事和王國時代最重要的人物
[00:03:53.400 --> 00:03:56.400]  人稱為最偉大的事事
[00:03:56.400 --> 00:03:59.240]  究竟他怎樣在一個關鍵的時候
[00:03:59.240 --> 00:04:03.480]  帶領以色列人有群體的德性
[00:04:03.480 --> 00:04:09.440]  剛才Ken跟我們讀了撒慕爾記上第七章
[00:04:09.440 --> 00:04:11.200]  是一段很長的經文
[00:04:11.200 --> 00:04:16.240]  可能讀完之後你們都不會記得說什麼了
[00:04:16.240 --> 00:04:18.440]  不如我和你們recap一下好不好
[00:04:18.440 --> 00:04:20.520]  他當中說到撒慕爾
[00:04:20.520 --> 00:04:23.440]  那些以色列人
[00:04:23.440 --> 00:04:24.840]  走來找撒慕爾說
[00:04:24.840 --> 00:04:28.480]  我們禱告 我們想回到神的面前
[00:04:28.480 --> 00:04:30.120]  禱告的時候
[00:04:30.120 --> 00:04:32.040]  非理士人來攻擊他們
[00:04:32.040 --> 00:04:34.800]  但是撒慕爾憑著禱告的力量
[00:04:34.800 --> 00:04:38.160]  神和他同在 他們德性了非理士人
[00:04:38.160 --> 00:04:41.200]  是一段其實很簡化的經文
[00:04:41.200 --> 00:04:45.320]  你覺得我說的對不對呢
[00:04:45.320 --> 00:04:48.320]  有問題
[00:04:48.320 --> 00:04:51.320]  我只是說了事實的一半
[00:04:51.320 --> 00:04:53.520]  不是全部
[00:04:53.520 --> 00:04:57.440]  其實如果你剛才聽我說的時候
[00:04:57.440 --> 00:04:58.960]  你會發覺
[00:04:58.960 --> 00:05:02.040]  哇 撒慕爾很厲害
[00:05:02.040 --> 00:05:03.960]  他說幾句話
[00:05:03.960 --> 00:05:05.360]  整個以色列人群體
[00:05:05.360 --> 00:05:08.680]  立刻認罪悔改回到神的面前
[00:05:08.680 --> 00:05:10.360]  然後他做了一個禱告
[00:05:10.360 --> 00:05:13.360]  神就臨到他打敗了非理士人
[00:05:13.360 --> 00:05:15.560]  如果我是撒慕爾多好呢
[00:05:15.560 --> 00:05:17.160]  如果我有撒慕爾的能力
[00:05:17.160 --> 00:05:19.560]  今天在教會裡面的時候
[00:05:19.560 --> 00:05:21.400]  那我就不用擔心那麼多
[00:05:21.400 --> 00:05:23.520]  教會裡面可能有這個問題那個問題
[00:05:23.520 --> 00:05:27.160]  那個又好像不太行 這個又不太行
[00:05:27.160 --> 00:05:28.920]  是不是呢
[00:05:28.920 --> 00:05:31.120]  如果你這樣想的時候
[00:05:31.120 --> 00:05:32.280]  就是錯的
[00:05:32.280 --> 00:05:34.360]  因為當我們看第七章的時候
[00:05:34.360 --> 00:05:36.200]  我們無可避免的時候
[00:05:36.200 --> 00:05:37.360]  我們要承認一件事
[00:05:37.360 --> 00:05:39.840]  就是第七章是承接著
[00:05:39.840 --> 00:05:43.960]  第四到第六章說下去的一個結果
[00:05:43.960 --> 00:05:45.920]  所以我們一定要約略
[00:05:45.920 --> 00:05:48.760]  起碼了解了第四到第六章的時候
[00:05:48.760 --> 00:05:53.160]  我們才能夠對第七章有一個正確的解釋
[00:05:53.160 --> 00:05:54.680]  但當我解釋完給你聽的時候
[00:05:54.680 --> 00:05:57.600]  你就會發覺事實並不是這樣
[00:05:57.600 --> 00:06:00.320]  我今天講一段經文
[00:06:00.320 --> 00:06:02.160]  其實我想講三點
[00:06:02.160 --> 00:06:04.280]  第一點其實就是
[00:06:04.280 --> 00:06:07.400]  當一個群體要經歷得勝的時候
[00:06:07.400 --> 00:06:12.560]  他一定要忠心堅持的在當中侍奉神
[00:06:12.560 --> 00:06:14.840]  第二點是整個群體
[00:06:14.840 --> 00:06:18.040]  需要有歸向神的經歷
[00:06:18.040 --> 00:06:21.240]  第三是一個群體
[00:06:21.240 --> 00:06:23.560]  需要學習得到
[00:06:23.560 --> 00:06:26.800]  怎樣去完全的依靠神
[00:06:26.800 --> 00:06:28.000]  缺一不可
[00:06:28.000 --> 00:06:30.640]  當你有這三個經驗加在一起的時候
[00:06:30.640 --> 00:06:33.240]  你的群體就會得勝
[00:06:33.240 --> 00:06:35.520]  你們就會看到神的榮耀
[00:06:35.520 --> 00:06:37.120]  當我真正講下去的時候
[00:06:37.120 --> 00:06:39.160]  我一定要先解釋一下
[00:06:39.160 --> 00:06:41.040]  撒姆爾是什麼人
[00:06:41.040 --> 00:06:43.760]  當聖經描述到撒姆爾的時候
[00:06:43.760 --> 00:06:46.920]  就說到他的母親哈拿其實是不辱的
[00:06:46.920 --> 00:06:51.160]  撒姆爾是他在神面前求回來的兒子
[00:06:51.160 --> 00:06:54.200]  所以當生下撒姆爾之後
[00:06:54.200 --> 00:06:59.080]  哈拿就遵守著他向神所起的誓
[00:06:59.080 --> 00:07:01.600]  將撒姆爾獻給神
[00:07:01.600 --> 00:07:04.800]  所以撒姆爾從小就在聖殿長大
[00:07:04.800 --> 00:07:08.760]  跟隨著當時的大祭司以來學習
[00:07:08.760 --> 00:07:10.760]  怎樣可以做一個祭司
[00:07:10.760 --> 00:07:12.520]  神在撒姆爾很年輕的時候
[00:07:12.520 --> 00:07:15.600]  還是童子的時候已經跟他講說話
[00:07:15.600 --> 00:07:18.440]  揀選他除了是祭司之外
[00:07:18.440 --> 00:07:20.320]  都成為一個先知
[00:07:20.320 --> 00:07:22.440]  即是說是一個神的代言人
[00:07:22.440 --> 00:07:24.760]  將神的心意和說話
[00:07:24.760 --> 00:07:30.360]  對所有整個以色列的群體去宣講
[00:07:30.360 --> 00:07:32.480]  到了以色列死的時候
[00:07:32.480 --> 00:07:36.080]  其實撒姆爾已經是一個很出名的先知
[00:07:36.080 --> 00:07:41.080]  撒姆爾基上第三章第19-20節這樣說
[00:07:41.080 --> 00:07:43.520]  耶和華與撒姆爾同在
[00:07:43.520 --> 00:07:46.520]  使他所說的話一句都不落空
[00:07:46.520 --> 00:07:49.640]  從丹到別氏巴所有的以色列人
[00:07:49.640 --> 00:07:53.720]  都知道耶和華納撒姆爾做先知
[00:07:53.720 --> 00:07:56.040]  今天我們就來看看第七章的時候
[00:07:56.040 --> 00:08:00.800]  怎樣神藉著撒姆爾在一個關鍵的時候
[00:08:00.800 --> 00:08:03.040]  燒這個群體有特性
[00:08:03.040 --> 00:08:07.000]  剛才我說到第七章是承接著
[00:08:07.000 --> 00:08:09.600]  第四至第六章所說的
[00:08:09.600 --> 00:08:11.760]  如果你不了解第四至六章的時候
[00:08:11.760 --> 00:08:15.920]  我們是絕對不會明白第七章說的究竟是什麼
[00:08:15.920 --> 00:08:19.800]  第四至第六章簡單說是說什麼呢
[00:08:19.800 --> 00:08:25.120]  它說到非利士人和以色列人有一場大戰
[00:08:25.120 --> 00:08:28.840]  可以說是一個前所未有的大戰
[00:08:28.840 --> 00:08:32.120]  這場大戰的結局是以色列人慘敗
[00:08:32.120 --> 00:08:33.520]  聖經裡面說到什麼呢
[00:08:33.520 --> 00:08:38.040]  它說全軍都敗在非利士人的面前
[00:08:38.040 --> 00:08:41.120]  但如果要加幾句的時候
[00:08:41.120 --> 00:08:43.400]  一直到20年之後
[00:08:43.400 --> 00:08:48.960]  以色列人都沒有可能重建他們的軍隊
[00:08:48.960 --> 00:08:51.280]  所以那次的失敗之後
[00:08:51.280 --> 00:08:55.360]  他們喪失了保護自己的能力
[00:08:55.360 --> 00:08:57.800]  起碼在人眼前就是這樣
[00:08:57.800 --> 00:08:59.720]  這是很重要的事情
[00:08:59.720 --> 00:09:03.120]  接著不單止是全軍失敗
[00:09:03.120 --> 00:09:07.560]  象徵著神同在的約衛被擄去
[00:09:07.560 --> 00:09:13.480]  以色列人當時的敬拜、侍奉、忠心、示羅被摧毀
[00:09:13.480 --> 00:09:17.360]  詩篇第七十八篇裡面形容到這件事的發生
[00:09:17.360 --> 00:09:20.840]  而且在五十六章第六十四節裡面
[00:09:20.840 --> 00:09:26.000]  其實是用了這場戰爭的慘敗做一個總結
[00:09:26.000 --> 00:09:28.880]  我們很快看看這段經文
[00:09:28.880 --> 00:09:30.200]  我們不會讀完整篇經文
[00:09:30.200 --> 00:09:31.520]  我們讀某幾節
[00:09:31.520 --> 00:09:33.640]  我們首先看看五十六節
[00:09:33.640 --> 00:09:37.400]  當中說到他們營救斯坦半億次高的神
[00:09:37.400 --> 00:09:39.520]  不遵守祂的法度
[00:09:39.520 --> 00:09:42.000]  接著跳到五十八節看一看
[00:09:42.000 --> 00:09:45.440]  因為他們的憂嘆惹動了神的怒氣
[00:09:45.440 --> 00:09:47.640]  因為他們挑剔的偶像
[00:09:47.640 --> 00:09:49.600]  觸動了祂的憤恨
[00:09:49.600 --> 00:09:51.960]  接著再跳到六十節
[00:09:51.960 --> 00:09:55.200]  甚至神離棄了示羅的帳幕
[00:09:55.200 --> 00:09:57.880]  就是祂在人間所搭的帳篷
[00:09:57.880 --> 00:10:00.640]  又將祂的藥櫃交予人擄去
[00:10:00.640 --> 00:10:04.080]  將祂的榮耀交在敵人的手裡
[00:10:04.080 --> 00:10:06.920]  並將祂的百姓交給刀劍
[00:10:06.920 --> 00:10:09.360]  向祂的產業發怒
[00:10:09.360 --> 00:10:11.520]  少年人被火燒滅
[00:10:11.520 --> 00:10:13.560]  處女沒有起歌
[00:10:13.560 --> 00:10:15.720]  祭司倒在刀下
[00:10:15.720 --> 00:10:19.400]  寡婦卻不哀哭
[00:10:19.400 --> 00:10:21.240]  這段詩篇是講到什麼呢
[00:10:21.240 --> 00:10:26.040]  是講到因為以色列人沒有遵守神的命令
[00:10:26.040 --> 00:10:28.000]  犯了拜偶像的罪
[00:10:28.000 --> 00:10:30.120]  也沒有認真的悔改
[00:10:30.120 --> 00:10:34.280]  所以神容許他們拜在
[00:10:34.280 --> 00:10:36.440]  非利士人的面前
[00:10:36.440 --> 00:10:40.280]  而且這是前所未有的大敗
[00:10:40.280 --> 00:10:42.320]  他當中講到
[00:10:42.320 --> 00:10:43.560]  藥櫃被擄
[00:10:43.560 --> 00:10:44.960]  示羅被毀滅
[00:10:44.960 --> 00:10:47.640]  祭司被殺
[00:10:47.640 --> 00:10:53.840]  而詩人就用了這場戰爭的悲慘結局
[00:10:53.840 --> 00:10:59.800]  作為神對整個事實時代的憤怒回應
[00:10:59.800 --> 00:11:03.440]  所以這場戰事代表了什麼呢
[00:11:03.440 --> 00:11:06.800]  是代表了以色列人已經跌到谷底
[00:11:06.800 --> 00:11:13.240]  是整個事實時代最低的低處
[00:11:13.240 --> 00:11:15.720]  按照我們的想像
[00:11:15.720 --> 00:11:19.520]  一個群體經歷了這麼大這麼嚴重的失敗
[00:11:19.520 --> 00:11:22.000]  已經失去了保護自己的能力
[00:11:22.000 --> 00:11:25.360]  他們一定會再回歸依靠耶和華他們的神
[00:11:25.360 --> 00:11:26.640]  是不是呢
[00:11:26.640 --> 00:11:30.720]  接著第二節給我們看到一件很奇怪的事
[00:11:30.720 --> 00:11:32.800]  第二節講什麼呢
[00:11:32.800 --> 00:11:35.560]  藥櫃在基烈耶林許久
[00:11:35.560 --> 00:11:37.080]  過了二十年
[00:11:37.080 --> 00:11:41.120]  以色列全家都傾向耶和華
[00:11:41.120 --> 00:11:43.920]  是不是即時有悔改和回轉呢
[00:11:43.920 --> 00:11:45.880]  沒有
[00:11:45.880 --> 00:11:48.400]  而是何時才會回轉呢
[00:11:48.400 --> 00:11:50.960]  二十年之後
[00:11:50.960 --> 00:11:52.360]  我們就要問
[00:11:52.360 --> 00:11:54.920]  究竟這二十年發生了什麼事呢
[00:11:54.920 --> 00:11:56.720]  是不是因為他們風調雨順
[00:11:56.720 --> 00:11:58.520]  他們國泰民安
[00:11:58.520 --> 00:12:00.840]  他們人人都安居樂業
[00:12:00.840 --> 00:12:02.840]  所以他們沒有這樣的需要
[00:12:02.840 --> 00:12:05.160]  回到神的面前呢
[00:12:05.160 --> 00:12:06.280]  不是
[00:12:06.280 --> 00:12:08.480]  因為當我們看到第三節的時候
[00:12:08.480 --> 00:12:10.280]  我們就很清楚看到
[00:12:10.280 --> 00:12:12.080]  他們為什麼去找薩姆爾呢
[00:12:12.080 --> 00:12:15.840]  是因為他想薩姆爾祈禱神
[00:12:15.840 --> 00:12:21.320]  求神救他們脫離非利士人的手
[00:12:21.320 --> 00:12:23.560]  這代表了什麼意思呢
[00:12:23.560 --> 00:12:25.600]  在這二十年裡面
[00:12:25.600 --> 00:12:30.440]  以色列人一直被非利士人壓制著
[00:12:30.440 --> 00:12:32.960]  二十年代表了什麼呢
[00:12:32.960 --> 00:12:35.200]  是代表到了一個地步
[00:12:35.200 --> 00:12:40.480]  以色列人已經忍無可忍的地步
[00:12:40.480 --> 00:12:42.960]  我們還要注意一件事
[00:12:42.960 --> 00:12:44.920]  正如我先前所說的
[00:12:44.920 --> 00:12:48.520]  當時薩姆爾是一個很出名的先知
[00:12:48.520 --> 00:12:50.880]  他已經負責將神給他的說話
[00:12:50.880 --> 00:12:53.360]  傳遍整個以色列地
[00:12:53.360 --> 00:12:55.560]  這樣證明了一件事
[00:12:55.560 --> 00:12:57.720]  證明了一個群體
[00:12:57.720 --> 00:12:59.640]  是不是要歸向神
[00:12:59.640 --> 00:13:01.920]  不是在乎他們有沒有經歷過
[00:13:01.920 --> 00:13:03.360]  致命的失敗
[00:13:03.360 --> 00:13:05.120]  嚴重的損失
[00:13:05.120 --> 00:13:06.880]  這些不是一個問題
[00:13:06.880 --> 00:13:09.000]  也不在乎他先前的時候
[00:13:09.000 --> 00:13:13.120]  在他中間有沒有先知先講神的說話
[00:13:13.120 --> 00:13:14.880]  不是在乎這些
[00:13:14.880 --> 00:13:17.280]  因為一個群體在罪裡面
[00:13:17.280 --> 00:13:19.000]  當人在罪裡面的時候
[00:13:19.000 --> 00:13:21.400]  他是一個很頑固的動物
[00:13:21.400 --> 00:13:22.880]  他可以什麼都不聽
[00:13:22.880 --> 00:13:24.320]  什麼都不理
[00:13:24.320 --> 00:13:25.240]  直到有一天
[00:13:25.240 --> 00:13:26.960]  可能他靈光一閃覺得
[00:13:26.960 --> 00:13:28.080]  我受救
[00:13:28.080 --> 00:13:31.360]  我要回到神的面前為止
[00:13:31.360 --> 00:13:33.360]  你覺得這個可能嗎
[00:13:33.360 --> 00:13:36.400]  但新約聖經正正就是一段這樣的經文
[00:13:36.400 --> 00:13:39.080]  就是第十五節路加福音裡面講到
[00:13:39.080 --> 00:13:43.880]  當路加講到浪子的比喻的時候
[00:13:43.880 --> 00:13:45.640]  他講到小兒子
[00:13:45.640 --> 00:13:47.720]  他說這個小兒子
[00:13:47.720 --> 00:13:50.120]  他跟父親說要他分身家給他
[00:13:50.120 --> 00:13:51.880]  接著他領了他所有的錢的時候
[00:13:51.880 --> 00:13:53.720]  他就走到遠方
[00:13:53.720 --> 00:13:55.320]  在遠方做什麼呢
[00:13:55.320 --> 00:13:59.560]  他任意放蕩耗盡了一切的資財
[00:13:59.560 --> 00:14:01.880]  當他耗盡一切的資財的時候
[00:14:01.880 --> 00:14:03.360]  他有沒有悔改呢
[00:14:03.360 --> 00:14:05.000]  他沒有
[00:14:05.000 --> 00:14:07.000]  接著聖經再講什麼呢
[00:14:07.000 --> 00:14:10.000]  他說那時候正安果地遇到饑荒
[00:14:10.000 --> 00:14:12.480]  所以他窮困起來
[00:14:12.480 --> 00:14:13.600]  我又問
[00:14:13.600 --> 00:14:15.560]  當饑荒窮困起來的時候
[00:14:15.560 --> 00:14:18.120]  他有沒有回轉歸向神呢
[00:14:18.120 --> 00:14:19.880]  也沒有
[00:14:19.880 --> 00:14:21.360]  接著我們再看的時候
[00:14:21.360 --> 00:14:24.480]  我們發覺這個小兒子要去到別人家裡
[00:14:24.480 --> 00:14:26.440]  跟別人養豬
[00:14:26.440 --> 00:14:28.720]  是一種猶太人看為最下賤
[00:14:28.720 --> 00:14:31.760]  和最不要得的職業
[00:14:31.760 --> 00:14:34.040]  他在養豬的時候有沒有悔改呢
[00:14:34.040 --> 00:14:35.440]  也沒有
[00:14:35.440 --> 00:14:37.600]  他什麼時候會回轉過來呢
[00:14:37.600 --> 00:14:40.640]  是當他肚餓到一個地步
[00:14:40.640 --> 00:14:46.120]  他想拿豬吃的豆腐腐腐腐腐腐腐腐腐腐腐腐腐腐腐腐腐腐腐腐腐腐腐腐腐腐腐腐腐腐腐腐腐腐腐腐腐腐
[00:14:46.120 --> 00:14:47.320]  沒人給他的手
[00:14:47.320 --> 00:14:48.880]  他才想到
[00:14:48.880 --> 00:14:51.640]  我父親口良有餘
[00:14:51.640 --> 00:14:52.520]  故宮充足
[00:14:52.520 --> 00:14:54.040]  為什麼我們要餓死在這裡呢
[00:14:54.040 --> 00:14:56.200]  所以我要回去跟我父親說
[00:14:56.200 --> 00:15:01.520]  我得罪了天又得罪了你
[00:15:01.520 --> 00:15:02.760]  在現實的生活上面
[00:15:02.760 --> 00:15:05.680]  我都見到很多的例子
[00:15:05.680 --> 00:15:09.160]  我見過很多有婚外情的家庭
[00:15:09.160 --> 00:15:11.400]  其中一個出軌的時候
[00:15:11.400 --> 00:15:15.200]  其他另一個的配偶和子女
[00:15:15.200 --> 00:15:17.520]  是受到很大的傷害
[00:15:17.520 --> 00:15:23.880]  但當很多時候我問出軌的弟兄姐妹的時候
[00:15:23.880 --> 00:15:24.680]  我問他
[00:15:24.680 --> 00:15:27.320]  你知不知道你這樣做
[00:15:27.320 --> 00:15:33.040]  會給你的家庭造成差不多無可挽回的傷痕和傷害
[00:15:33.040 --> 00:15:37.280]  對你的子女造成差不多無可挽回的傷害呢
[00:15:37.280 --> 00:15:39.680]  我發覺他是知道的
[00:15:39.680 --> 00:15:43.320]  但是他發覺他就算聽到我說的時候
[00:15:43.320 --> 00:15:46.840]  他不會回轉過來
[00:15:46.840 --> 00:15:48.680]  他是怎樣呢
[00:15:48.680 --> 00:15:52.040]  他是覺得我不管那麼多
[00:15:52.040 --> 00:15:54.200]  我做了才算
[00:15:54.200 --> 00:15:56.560]  這個就是罪
[00:15:56.560 --> 00:16:01.320]  當人在罪的控制被監管著的時候
[00:16:01.320 --> 00:16:05.200]  人所做的就不能用常理去推測
[00:16:05.200 --> 00:16:08.040]  因為他在做的是非理性的事
[00:16:08.040 --> 00:16:12.720]  因為罪使人陷在非理性的地步
[00:16:12.720 --> 00:16:13.920]  所以我們可以想像
[00:16:13.920 --> 00:16:16.080]  當我們面對一個群體
[00:16:16.080 --> 00:16:18.960]  好像薩姆爾的時候
[00:16:18.960 --> 00:16:19.960]  他面對一個群體
[00:16:19.960 --> 00:16:22.480]  他經歷了前所未有的失敗
[00:16:22.480 --> 00:16:24.360]  但他沒有認罪悔改
[00:16:24.360 --> 00:16:26.120]  他沒有歸向神的面前
[00:16:26.120 --> 00:16:27.240]  他有很多的問題
[00:16:27.240 --> 00:16:30.240]  他不能夠再保護他自己
[00:16:30.240 --> 00:16:33.160]  但他仍然沒有這樣做
[00:16:33.160 --> 00:16:34.560]  那你面對一個群體的時候
[00:16:34.560 --> 00:16:37.000]  你可以做些什麼呢
[00:16:37.000 --> 00:16:40.080]  其實我們所做的不會太多
[00:16:40.080 --> 00:16:41.320]  我們只能夠做的就是
[00:16:41.320 --> 00:16:43.880]  我們仍然為他禱告下去
[00:16:43.880 --> 00:16:46.200]  我們仍然宣講下去
[00:16:46.200 --> 00:16:49.600]  我們仍然在當中侍奉下去
[00:16:49.600 --> 00:16:52.080]  以薩姆爾做一個例子的時候
[00:16:52.080 --> 00:16:53.200]  我們很多時候看
[00:16:53.200 --> 00:16:56.360]  哇 薩姆爾是一個最偉大的士師
[00:16:56.360 --> 00:16:58.280]  是公認的
[00:16:58.280 --> 00:17:00.120]  他有傳奇的出生
[00:17:00.120 --> 00:17:01.400]  他攻略了兩個王
[00:17:01.400 --> 00:17:04.200]  分別是蘇羅和大衛
[00:17:04.200 --> 00:17:06.240]  但是很多人都看不到
[00:17:06.240 --> 00:17:08.440]  也不知道的是
[00:17:08.440 --> 00:17:10.920]  當薩姆爾剛剛出來
[00:17:10.920 --> 00:17:12.800]  侍奉那二十年裡面
[00:17:12.800 --> 00:17:14.560]  他所做的
[00:17:14.560 --> 00:17:19.440]  是人眼前看最沒有果效的侍奉
[00:17:19.440 --> 00:17:21.160]  就是他禱告極
[00:17:21.160 --> 00:17:22.640]  他宣講極
[00:17:22.640 --> 00:17:24.440]  他侍奉極
[00:17:24.440 --> 00:17:26.200]  沒有人悔改
[00:17:26.200 --> 00:17:30.840]  沒有人回轉歸向神
[00:17:30.840 --> 00:17:32.480]  我們很多時候問
[00:17:32.480 --> 00:17:35.920]  那究竟薩姆爾是不是沒有屬靈的能力呢
[00:17:35.920 --> 00:17:37.400]  不是
[00:17:37.400 --> 00:17:40.120]  薩姆爾是不是沒有神的同在呢
[00:17:40.120 --> 00:17:41.280]  不是
[00:17:41.280 --> 00:17:43.720]  是不是薩姆爾不夠忠心呢
[00:17:43.720 --> 00:17:45.000]  不是
[00:17:45.000 --> 00:17:46.480]  那為什麼呢
[00:17:46.480 --> 00:17:48.360]  是因為侍奉神的人
[00:17:48.360 --> 00:17:53.080]  很多時候是要付上等候的代價
[00:17:53.080 --> 00:17:54.920]  薩姆爾的偉大
[00:17:54.920 --> 00:17:56.640]  不是在於他有屬靈的能力
[00:17:56.640 --> 00:17:58.640]  才到他一出來侍奉的時候
[00:17:58.640 --> 00:18:00.760]  可以震撼整個以色列民族
[00:18:00.760 --> 00:18:02.560]  使他認罪悔改
[00:18:02.560 --> 00:18:03.880]  每個人回到台前
[00:18:03.880 --> 00:18:05.720]  然後流淚在你面前悔改
[00:18:05.720 --> 00:18:07.480]  不是
[00:18:07.480 --> 00:18:09.480]  薩姆爾的偉大
[00:18:09.480 --> 00:18:12.040]  是在於在那二十年裡面
[00:18:12.040 --> 00:18:14.160]  在沒有人知道的情況下
[00:18:14.160 --> 00:18:16.280]  在每個人看來
[00:18:16.280 --> 00:18:19.600]  在沒有果孝的侍奉之下
[00:18:19.600 --> 00:18:22.120]  仍然忠心的禱告下去
[00:18:22.120 --> 00:18:24.680]  仍然忠心的侍奉下去
[00:18:24.680 --> 00:18:28.560]  仍然忠心的宣講下去
[00:18:28.560 --> 00:18:29.680]  所以弟兄姊妹
[00:18:29.680 --> 00:18:34.480]  第一個在群體得勝的條件是
[00:18:34.480 --> 00:18:37.160]  不要被環境影響
[00:18:37.160 --> 00:18:40.560]  今天你是不是見到教會有很多問題呢
