
[00:00:00.000 --> 00:00:10.600]  近些年來有非常多的著名的基督教領袖紛紛跌下神壇
[00:04:19.640 --> 00:04:25.320]  他的教會被謊言擄走
[00:04:25.320 --> 00:04:32.080]  所以他在這裡不得已要為自己驗明正身
[00:04:32.080 --> 00:04:34.280]  假使徒非常喜歡自誇
[00:04:34.280 --> 00:04:38.720]  所以保羅也不得已要誇一誇自己的屬靈經歷
[00:04:38.720 --> 00:04:44.280]  十四年前保羅被提到了靈界
[00:04:44.280 --> 00:04:46.680]  他看到了奇異的景象
[00:04:46.680 --> 00:04:49.880]  得到了耶穌基督直接的啟示
[00:04:49.880 --> 00:04:52.360]  保羅本來不是一個自誇的人
[00:04:52.360 --> 00:04:59.200]  但是在這裡他也不能夠為自己吹牛一番
[00:04:59.200 --> 00:05:03.240]  因為十四年前保羅曾經被提到了靈界
[00:05:03.240 --> 00:05:06.360]  他看到了很奇怪的意象
[00:05:06.360 --> 00:05:09.840]  更加得到了基督的直覺啟示
[00:05:09.840 --> 00:05:12.200]  但是即便是這個自誇
[00:05:12.200 --> 00:05:15.600]  保羅也是自嘲式的自誇
[00:05:15.600 --> 00:05:20.000]  因為他實在不認為這個經歷有任何可誇之處
[00:05:20.000 --> 00:05:22.440]  所以他甚至都沒有提到我
[00:05:22.440 --> 00:05:24.200]  他沒有用第一人稱
[00:05:24.200 --> 00:05:26.680]  他用了第三人稱
[00:05:26.680 --> 00:05:30.400]  即使保羅是不喜歡自誇的
[00:05:30.400 --> 00:05:38.720]  但是也在這裡不能夠自嘲式的誇耀
[00:05:38.720 --> 00:05:45.680]  因為他實在不認為有任何可自誇之處
[00:05:45.680 --> 00:05:50.720]  所以他在這裡不是用第一人稱自己
[00:05:50.720 --> 00:05:55.440]  而是用第三人稱呼自己
[00:05:55.440 --> 00:05:56.840]  第一
[00:05:56.840 --> 00:05:59.840]  保羅說這個經歷
[00:05:59.840 --> 00:06:02.800]  為什麼說它是不可自誇的
[00:06:02.800 --> 00:06:03.920]  有三個原因
[00:06:03.920 --> 00:06:04.720]  第一
[00:06:04.720 --> 00:06:07.760]  這個經歷是人不可說的
[00:06:07.760 --> 00:06:11.400]  這個經歷是神給保羅個人的
[00:06:11.400 --> 00:06:14.840]  不是給大家的普世的啟示
[00:06:14.840 --> 00:06:19.360]  所以對於我們普世的基督徒的得救和成勝來說
[00:06:19.360 --> 00:06:20.960]  並沒有意義
[00:06:20.960 --> 00:06:22.400]  第一就是說
[00:06:22.400 --> 00:06:27.400]  這個經歷不是人可以說的
[00:06:27.400 --> 00:06:30.920]  這個經歷完全是神給保羅的
[00:06:30.920 --> 00:06:36.160]  不是對大家的一些普遍的啟示
[00:06:36.160 --> 00:06:38.280]  對於普世的基督徒來說
[00:06:38.280 --> 00:06:42.720]  得救和成勝其實是沒有什麼大的意義的
[00:06:42.720 --> 00:06:43.800]  第二
[00:06:43.800 --> 00:06:46.960]  這個經歷不是一般人能有的
[00:06:46.960 --> 00:06:52.560]  所以保羅不希望自己因為這個特殊的經歷而被別人高看
[00:06:52.560 --> 00:06:56.080]  他更希望大家關注他所講的道
[00:06:56.080 --> 00:06:58.560]  和他所行出的為人
[00:06:58.560 --> 00:07:03.040]  第二這個經歷不是一般人能夠有的
[00:07:03.040 --> 00:07:10.120]  保羅不希望別人因為這個特殊的經歷而被別人高看
[00:07:10.120 --> 00:07:15.400]  他更希望大家關注他所講的道
[00:07:15.400 --> 00:07:17.760]  和他所行出的為人
[00:07:17.760 --> 00:07:18.800]  第三
[00:07:18.800 --> 00:07:23.440]  保羅對人性有非常清楚的認識
[00:07:23.440 --> 00:07:29.280]  他甚至知道是神因為他得了這麼大的一個啟示
[00:07:29.280 --> 00:07:32.840]  所以在他的肉身上放了一根刺
[00:07:32.840 --> 00:07:39.280]  可以說這根刺也就是保羅肉身的身體上的殘疾
[00:07:39.280 --> 00:07:42.200]  很有可能是他的眼睛的殘疾
[00:07:42.200 --> 00:07:47.120]  可以說這根刺也就是保羅肉身的身體上的殘疾
[00:07:47.120 --> 00:07:50.120]  很有可能是他的眼睛的殘疾
[00:07:50.120 --> 00:07:56.160]  可以說這根刺也就是保羅肉身的身體上的殘疾
[00:07:56.160 --> 00:08:01.200]  可以說這根刺也就是保羅肉身的身體上的殘疾
[00:08:01.200 --> 00:08:03.800]  可以說這根刺是一個咒詛
[00:08:03.800 --> 00:08:08.240]  因為撒旦常常藉著這個殘缺來攻擊保羅
[00:08:08.240 --> 00:08:13.480]  使他沒有辦法像正常人一樣放開手腳去開拓教會
[00:08:13.480 --> 00:08:14.000]  使他沒有辦法像正常人一樣放開手腳去開拓教會
[00:08:14.000 --> 00:08:21.280]  這個詞可能是他身上的殘疾是一個咒詛
[00:08:21.280 --> 00:08:26.080]  因為撒旦常常利用這個殘缺來攻擊他
[00:08:26.080 --> 00:08:30.720]  使他無法放開手來拓展教會
[00:08:30.720 --> 00:08:31.960]  使他無法放開手來拓展教會
[00:08:31.960 --> 00:08:40.440]  但保羅也很智慧地知道這根刺也可以是一個祝福
[00:08:40.440 --> 00:08:40.480]  但保羅也很智慧地知道這根刺也可以是一個祝福
[00:08:40.480 --> 00:08:45.960]  因為神常常藉著這個殘缺來提醒保羅
[00:08:45.960 --> 00:08:51.960]  讓他不依靠自己的能力而全然仰仗神的恩典
[00:08:51.960 --> 00:08:56.160]  這根刺對保羅來說也可能是祝福
[00:08:56.160 --> 00:09:02.320]  因為神常常藉著這個殘缺來提醒保羅
[00:09:02.320 --> 00:09:11.920]  使他不依靠自己的能力而全然仰仗神的恩典
[00:09:11.920 --> 00:09:14.080]  其實除了保羅
[00:09:14.080 --> 00:09:16.640]  其他幾位使徒
[00:09:16.640 --> 00:09:19.800]  比如彼得、約翰、雅各
[00:09:19.800 --> 00:09:23.680]  他們的經歷豈不是更加的神奇嗎?
[00:09:23.680 --> 00:09:28.640]  他們都是親身跟隨過基督的人
[00:09:28.640 --> 00:09:33.520]  但是彼得喜歡說苦難
[00:09:33.520 --> 00:09:37.280]  約翰常常告誡我們要彼此相愛
[00:09:37.280 --> 00:09:41.360]  雅各囑咐我們要過盡前的生活
[00:09:41.360 --> 00:09:43.600]  除了保羅之外
[00:09:43.600 --> 00:09:45.520]  其他的使徒
[00:09:45.520 --> 00:09:49.120]  比如彼得、約翰、雅各
[00:09:49.120 --> 00:09:53.840]  他們都有他們個人神奇的經歷
[00:09:53.840 --> 00:09:58.440]  比如彼得很喜歡說苦難
[00:09:58.440 --> 00:10:02.760]  約翰更喜歡說彼此相愛
[00:10:02.760 --> 00:10:08.960]  雅各更常常跟我們說有關盡前的生活
[00:10:08.960 --> 00:10:12.920]  這些使徒的經歷是這麼的不平凡
[00:10:12.920 --> 00:10:15.760]  但是他們的教導卻這麼的實在
[00:10:15.760 --> 00:10:20.560]  反觀今天的某些教會、某些傳道人
[00:10:20.560 --> 00:10:25.360]  那種自誇、那種營銷的手段
[00:10:25.360 --> 00:10:28.440]  關注煽動起來的情緒
[00:10:28.440 --> 00:10:30.280]  有時候你不禁在想
[00:10:30.280 --> 00:10:35.720]  這些真的會幫助人背起十字架來走窄路嗎?
[00:10:35.720 --> 00:10:38.640]  但是反觀今天的教會
[00:10:38.640 --> 00:10:40.320]  某些傳道人
[00:10:40.320 --> 00:10:46.000]  他們常常自誇、那種行銷的手段
[00:10:46.000 --> 00:10:50.320]  鼓舞起人的情緒的行為
[00:10:50.320 --> 00:10:56.640]  真的能夠幫助人背起十字架來走窄路嗎?
[00:10:56.640 --> 00:11:01.600]  還是讓一些來教會稍微幫助人
[00:11:01.600 --> 00:11:04.200]  背起十字架來走窄路
[00:11:04.200 --> 00:11:11.040]  還是讓一些來教會購物的人
[00:11:11.040 --> 00:11:14.840]  又一次高高興興地消費了耶穌而已?
[00:11:14.840 --> 00:11:19.960]  還是讓那些來尋找教會、流浪教會的人
[00:11:19.960 --> 00:11:25.280]  又一次高高興興地消費耶穌基督呢?
[00:11:25.280 --> 00:11:27.600]  所以要警醒
[00:11:27.600 --> 00:11:32.840]  不要讓眩人眼目的、表面的東西迷了雙眼
[00:11:32.840 --> 00:11:36.000]  而丟失了真正寶貴的東西
[00:11:36.000 --> 00:11:38.680]  所以大家真的要很警醒
[00:11:38.680 --> 00:11:43.120]  不要讓那些要人眼目的東西
[00:11:43.120 --> 00:11:45.240]  來蒙蔽你的雙眼
[00:11:45.240 --> 00:11:50.720]  而失去了真正寶貴的東西是什麼
[00:11:50.720 --> 00:11:53.520]  因此保羅說
[00:11:53.520 --> 00:11:57.640]  所以我更喜歡誇自己的軟弱
[00:11:57.640 --> 00:12:00.840]  好讓基督的能力庇佑我
[00:12:00.840 --> 00:12:06.960]  但保羅真的是要以他的軟弱和他的苦難而自誇嗎?
[00:12:06.960 --> 00:12:09.880]  因此保羅說
[00:12:09.880 --> 00:12:14.320]  所以我更喜歡誇自己的軟弱
[00:12:14.320 --> 00:12:17.720]  好讓基督的能力庇佑我
[00:12:17.720 --> 00:12:24.200]  保羅真的要誇他的軟弱和苦難嗎?
[00:12:24.200 --> 00:12:25.320]  不是
[00:12:25.320 --> 00:12:29.120]  保羅在第十一節總結了一句話
[00:12:29.120 --> 00:12:32.960]  「我成了慾望的人,是被你們逼的」
[00:12:32.960 --> 00:12:34.760]  這是什麼意思呢?
[00:12:34.760 --> 00:12:35.720]  不是的
[00:12:35.720 --> 00:12:39.800]  保羅在第十一節總結了一句話
[00:12:39.800 --> 00:12:44.480]  「我成了慾望的人,是被你們逼的」
[00:12:44.480 --> 00:12:47.040]  這句話是什麼意思呢?
[00:12:47.040 --> 00:12:49.960]  這是因為假使徒的緣故
[00:12:49.960 --> 00:12:50.920]  我剛才說了
[00:12:50.920 --> 00:12:55.080]  保羅才無奈當中要用筆墨來談自己的經歷
[00:12:55.080 --> 00:12:56.920]  所以他自己都覺得
[00:12:56.920 --> 00:12:59.160]  這個舉動其實是可笑的
[00:12:59.160 --> 00:13:00.320]  所以他說
[00:13:00.320 --> 00:13:06.400]  「我這樣自誇好像個傻子,但都是被你們逼的」
[00:13:06.400 --> 00:13:09.520]  因為這個假使徒的緣故
[00:13:09.520 --> 00:13:12.600]  保羅其實是非常之無奈
[00:13:12.600 --> 00:13:17.480]  要花很多筆墨來談談他自己的經歷
[00:13:17.480 --> 00:13:20.720]  連他自己都覺得非常可笑
[00:13:20.720 --> 00:13:22.200]  所以他就說
[00:13:22.200 --> 00:13:30.080]  「我這樣自誇好像個傻子,但都是被你們逼的」
[00:13:30.080 --> 00:13:33.480]  所以保羅既不願意誇自己的英雄史
[00:13:33.480 --> 00:13:36.440]  也不願意誇自己的苦難史
[00:13:36.440 --> 00:13:43.640]  所以保羅其實不喜歡談他的英雄史和受難史
[00:13:43.640 --> 00:13:45.280]  但是有些基督徒
[00:13:45.280 --> 00:13:46.400]  這也是一個現象
[00:13:46.400 --> 00:13:47.640]  可能我們會看到
[00:13:47.640 --> 00:13:51.360]  有些基督徒也很喜歡誇自己的英雄史
[00:13:51.360 --> 00:13:54.160]  很喜歡誇耀自己的受難
[00:13:54.160 --> 00:13:56.120]  如何為耶穌受苦
[00:13:56.120 --> 00:13:57.560]  如何為耶穌受窮
[00:13:57.560 --> 00:13:59.800]  如何甚至為祂坐牢
[00:13:59.800 --> 00:14:01.760]  但是有很多基督徒
[00:14:01.760 --> 00:14:07.880]  他們很喜歡誇耀自己的受難史
[00:14:07.880 --> 00:14:11.320]  例如他們是如何為耶穌坐過牢
[00:14:11.320 --> 00:14:17.640]  是如何為主受過苦的
[00:14:17.640 --> 00:14:21.800]  當然如果是分享自己的經歷
[00:14:21.800 --> 00:14:24.080]  為基督做見證是好的
[00:14:24.080 --> 00:14:25.520]  但是不要自誇
[00:14:25.520 --> 00:14:29.880]  當然如果是分享一些基督的經歷
[00:14:29.880 --> 00:14:30.880]  當然是好的
[00:14:30.880 --> 00:14:35.120]  但是也不需要自己吹牛
[00:14:35.120 --> 00:14:37.280]  如果自誇的話
[00:14:37.280 --> 00:14:41.080]  其實無非是用換了另外一種方式
[00:14:41.080 --> 00:14:44.800]  還是把自己和普通的信徒區別開來
[00:14:44.800 --> 00:14:48.240]  讓人們感到我是更屬靈
[00:14:48.240 --> 00:14:50.000]  離神更近的基督徒
[00:14:50.000 --> 00:14:52.320]  其實這是一樣的錯誤
[00:14:52.320 --> 00:14:56.560]  原來誇耀自己的軟弱
[00:14:56.560 --> 00:14:59.160]  為基督的受苦
[00:14:59.160 --> 00:15:06.080]  其實只不過是把自己和普通的信徒分別出來
[00:15:06.080 --> 00:15:10.280]  使人們覺得更加屬靈
[00:15:10.280 --> 00:15:13.920]  更加離基督近一些
[00:15:13.920 --> 00:15:18.120]  其實都是另外一個錯誤
[00:15:18.120 --> 00:15:20.160]  說到底
[00:15:20.160 --> 00:15:21.600]  這就是人性
[00:15:21.600 --> 00:15:24.120]  自我總要膨脹
[00:15:24.120 --> 00:15:24.880]  你發現沒有
[00:15:24.880 --> 00:15:27.280]  只要得到一點點的養分
[00:15:27.280 --> 00:15:30.120]  無論是在什麼樣的土壤裡
[00:15:30.120 --> 00:15:33.440]  它都可以瘋狂的生長
[00:15:33.440 --> 00:15:34.760]  說到底
[00:15:34.760 --> 00:15:39.000]  其實自我總是需要膨脹的
[00:15:39.000 --> 00:15:42.720]  無論是得到一點點的養分
[00:15:42.720 --> 00:15:45.000]  無論是在什麼樣的土壤裡
[00:15:45.000 --> 00:15:50.880]  它都可以瘋狂的生長
[00:15:50.880 --> 00:15:53.600]  其實對於基督徒來說
[00:15:53.600 --> 00:15:56.240]  最容易成為偶像的東西
[00:15:56.240 --> 00:15:59.560]  恰恰是看來極為聖潔美好的事物
[00:15:59.560 --> 00:16:01.520]  比如說講道
[00:16:01.520 --> 00:16:02.320]  舞台
[00:16:02.320 --> 00:16:03.200]  事公
[00:16:03.200 --> 00:16:03.920]  愛心
[00:16:03.920 --> 00:16:05.680]  恩賜
[00:16:05.680 --> 00:16:07.200]  如果不小心
[00:16:07.200 --> 00:16:10.600]  這些東西既可以成為我們的冠冕
[00:16:10.600 --> 00:16:14.880]  它就完全可以成為我們的網絡
[00:16:14.880 --> 00:16:17.360]  其實對於基督徒來說
[00:16:17.360 --> 00:16:21.080]  最容易成為偶像的東西
[00:16:21.080 --> 00:16:26.120]  恰恰是看來極為聖潔美好的事物
[00:16:26.120 --> 00:16:27.800]  比如說講道
[00:16:27.800 --> 00:16:28.640]  舞台
[00:16:28.640 --> 00:16:29.400]  事公
[00:16:29.400 --> 00:16:30.240]  愛心
[00:16:30.240 --> 00:16:31.360]  恩賜
[00:16:31.360 --> 00:16:34.880]  這些可能成為他們的冠冕
[00:16:34.880 --> 00:16:39.720]  但是同時也可能成為他們的網絡
[00:16:39.720 --> 00:16:42.280]  所以基督徒
[00:16:42.280 --> 00:16:45.160]  我們能把自誇擋在門外嗎?
[00:16:45.160 --> 00:16:47.520]  能把自己的這種自我膨脹
[00:16:47.520 --> 00:16:50.480]  及時的給它消滅掉嗎?
[00:16:50.480 --> 00:16:52.920]  答案是能
[00:16:52.920 --> 00:16:55.560]  這個答案就在《哥林多前書》
[00:16:55.560 --> 00:16:59.120]  二章的二到三節
[00:16:59.120 --> 00:17:02.480]  基督徒其實能不能夠將這個自誇
[00:17:02.480 --> 00:17:06.320]  能夠徹底地排除在門外呢?
[00:17:06.320 --> 00:17:09.760]  或者是完全地消除了呢?
[00:17:09.760 --> 00:17:11.800]  這個答案是能的
[00:17:11.800 --> 00:17:14.680]  它是在《哥林多前書》第二章
[00:17:14.680 --> 00:17:17.680]  第二至三節那裡
[00:17:17.680 --> 00:17:21.240]  「弟兄們,我從前到你們那裡
[00:17:21.240 --> 00:17:25.160]  又軟弱、又懼怕、又甚震驚
[00:17:25.160 --> 00:17:30.440]  並沒有用高顏大慈對你們宣傳神的奧秘
[00:17:30.440 --> 00:17:32.640]  因為我曾定了主義
[00:17:32.640 --> 00:17:35.320]  在你們中間不知道別的
[00:17:35.320 --> 00:17:41.840]  只知道耶穌並祂釘十字架」
[00:17:41.840 --> 00:17:44.960]  所以
[00:17:44.960 --> 00:17:52.200]  「只談耶穌並祂釘十字架」
[00:17:52.200 --> 00:17:57.880]  這就是幫助我們不自誇的方法
[00:17:57.880 --> 00:18:02.960]  這就是能夠幫助我們不自誇的一個方法
[00:18:02.960 --> 00:18:07.000]  實際上這就是捨己的真正含義
[00:18:07.000 --> 00:18:10.080]  當我們眼中如果只有基督
[00:18:10.080 --> 00:18:13.840]  以及祂為我們成就的救恩時
[00:18:13.840 --> 00:18:17.240]  我們就能漸漸做到捨己
[00:18:17.240 --> 00:18:21.760]  這個其實就是捨己的真正含義
[00:18:21.760 --> 00:18:24.960]  只要我們能夠照著祂這樣做的時候
[00:18:24.960 --> 00:18:28.520]  我們真的能夠得到
[00:18:28.520 --> 00:18:34.160]  耶穌所給我們的捨己的含義
[00:18:34.160 --> 00:18:36.560]  那麼「捨己」到底是什麼意思呢?
[00:18:36.560 --> 00:18:39.840]  「捨己」首先不是佛教
[00:18:39.840 --> 00:18:42.960]  我們想像的四大皆空、無欲無求
[00:18:42.960 --> 00:18:49.560]  聖經的「捨己」首先是認識在基督裡的新身份
[00:18:49.560 --> 00:18:54.120]  「捨己」其實不是說四大皆空、無欲無求
[00:18:54.120 --> 00:19:00.320]  而是要認識在基督裡的新身份
[00:19:00.320 --> 00:19:03.880]  就是哥林多前書五章十七節
[00:19:03.880 --> 00:19:08.200]  就是哥林多頭書五章第十七節那裡
[00:19:08.200 --> 00:19:09.880]  又有人在基督裡
[00:19:09.880 --> 00:19:15.880]  「他就是新造的人,舊事已過,都變成新的了。」
[00:19:15.880 --> 00:19:18.440]  你若在基督裡
[00:19:18.440 --> 00:19:21.040]  你就已經不屬於自己
[00:19:21.040 --> 00:19:23.520]  你就已經是新造的人了
[00:19:23.520 --> 00:19:28.760]  「捨己」首先意味著你認識、明白這個真理
[00:19:28.760 --> 00:19:35.800]  「捨己」就是代表你真的能夠認識、明白這個真理
[00:19:35.800 --> 00:19:38.520]  「捨己」的第二個含義是
[00:19:38.520 --> 00:19:43.600]  你要通過持續不斷地信靠、認識主
[00:19:43.600 --> 00:19:47.360]  而持續地住在祂的裡面
[00:19:47.360 --> 00:19:55.560]  你要不斷地信靠、認識主而持續地住在祂的裡面
[00:19:55.560 --> 00:19:56.880]  第二點就是說
[00:19:56.880 --> 00:20:03.360]  「捨己」其實就是要不斷地信靠主、認識主
[00:20:03.360 --> 00:20:08.240]  並且繼續住在祂的裡面
[00:20:08.240 --> 00:20:11.600]  如果你一直住在祂的裡面
[00:20:11.600 --> 00:20:13.640]  你就在「捨己」
[00:20:13.640 --> 00:20:17.440]  如二章二十節保羅是這樣說
[00:20:17.440 --> 00:20:20.800]  如果你就是住在祂的裡面
[00:20:20.800 --> 00:20:23.960]  你就是可以說是「捨己」了
[00:20:23.960 --> 00:20:29.480]  正如保羅在《加拉太書》第二章第二十節那裡說
[00:20:29.480 --> 00:20:39.640]  「我已經與基督同釘十字架,現在活著的不再是我,乃是基督在我裡面活著。」
[00:20:39.640 --> 00:20:41.800]  仔細地想一想
[00:20:41.800 --> 00:20:48.800]  如果我們真的體會到了我們在基督裡的新生命和新的身份
[00:20:48.800 --> 00:20:51.880]  我們還會自誇嗎?
[00:20:51.880 --> 00:20:53.560]  仔細地想一想
[00:20:53.560 --> 00:20:56.080]  如果我們真的能夠在基督裡面
[00:20:56.080 --> 00:20:59.360]  我們能夠「捨己」的話
[00:20:59.360 --> 00:21:02.720]  我們真的能夠自誇嗎?
[00:21:02.720 --> 00:21:06.840]  我們自己的那一點小小的東西
[00:21:06.840 --> 00:21:08.840]  有什麼可以炫耀的呢?
[00:21:08.840 --> 00:21:12.200]  我們已經「捨己」進入基督
[00:21:12.200 --> 00:21:16.640]  已經與創造天地萬物的主融為一體了
[00:21:16.640 --> 00:21:20.040]  我們已經進入了基督裡面
[00:21:20.040 --> 00:21:23.840]  已經與創造天地萬物的主融為一體了
[00:21:23.840 --> 00:21:28.840]  那我們又有什麼自我放不下的?
[00:21:28.840 --> 00:21:32.840]  我們又有什麼放不下的呢?
[00:21:32.840 --> 00:21:39.840]  我們又有什麼放不下的呢?
[00:21:39.840 --> 00:21:42.840]  其實我們都想得到幸福
[00:21:42.840 --> 00:21:47.840]  有的人覺得「捨己」就完全不可能再快樂、再幸福了
[00:21:47.840 --> 00:21:50.840]  我連自己都沒有了
[00:21:50.840 --> 00:21:53.840]  其實有些人很想得到幸福
[00:21:53.840 --> 00:21:58.840]  但是有些人說「如果我們捨了己,我們什麼都沒有了。」
[00:21:58.840 --> 00:22:02.840]  但是,唯一的可能性是
[00:22:02.840 --> 00:22:05.840]  我們錯會了幸福的定義
[00:22:05.840 --> 00:22:10.840]  可能是我們所要的並不是真正的幸福
[00:22:10.840 --> 00:22:11.840]  並不是真的幸福
[00:22:11.840 --> 00:22:15.840]  而是填滿虛空、暫時的安慰
[00:22:15.840 --> 00:22:22.840]  但是,可能是我們誤解了幸福的定義
[00:22:22.840 --> 00:22:26.840]  這個其實不是真正幸福和滿足
[00:22:26.840 --> 00:22:32.840]  只不過是填滿了虛空和暫時的安慰
[00:22:32.840 --> 00:22:34.840]  因為耶穌曾說
[00:22:34.840 --> 00:22:41.840]  「凡到我這裡來的,我要叫他得生命,並且得得更豐盛。」
[00:22:41.840 --> 00:22:44.840]  因為耶穌曾經說過
[00:22:44.840 --> 00:22:50.840]  「凡到我這裡來的,我要他們得到生命,並且得得更豐盛。」
[00:22:50.840 --> 00:22:56.840]  這個生命才是真正的神要給你的幸福
[00:22:56.840 --> 00:23:01.840]  這個生命才是神要給我們的真正的生命
[00:23:01.840 --> 00:23:06.840]  你真的捨掉自己,你就可以進入這個新的生命
[00:23:06.840 --> 00:23:13.840]  你真的能夠捨掉你自己,你才能夠得到這個真正的生命
[00:23:13.840 --> 00:23:20.840]  世上的事,有你可以喜樂,沒有你也可以喜樂
[00:23:20.840 --> 00:23:25.840]  成功你能夠讚美神,失敗你也能夠讚美神
[00:23:25.840 --> 00:23:28.840]  健康當中,你很強大
[00:23:28.840 --> 00:23:33.840]  但是疾病當中,你有機會可以變得更強大
[00:23:33.840 --> 00:23:39.840]  有你可以很喜樂,沒有你也可以很喜樂
[00:23:39.840 --> 00:23:44.840]  成功你能夠讚美神,失敗你同樣也能夠讚美神
[00:23:44.840 --> 00:23:48.840]  健康當中,你很強大
[00:23:48.840 --> 00:23:52.840]  但是疾病當中,你同樣也能夠變得更強大
[00:23:52.840 --> 00:23:59.840]  這就是捨棄在我們生命當中的真實含義
[00:23:59.840 --> 00:24:05.840]  所以保羅這樣總結給我們在菲利比書的四章十一到十三節
[00:24:05.840 --> 00:24:12.840]  這就是保羅給我們看到捨棄的真正意義
[00:24:12.840 --> 00:24:20.840]  保羅在這個菲利比書第四章十一到十三節總結了一句說話
[00:24:20.840 --> 00:24:27.840]  我無論在什麼境況都可以知足,這事我已經學會了
[00:24:27.840 --> 00:24:32.840]  我知道怎樣處悲戰,也知道怎樣處豐富
[00:24:32.840 --> 00:24:40.840]  或飽足或飢餓或有餘或缺乏,隨時隨在,我都得了被決
