
[00:00:00.000 --> 00:00:01.500]  各位頂小廟,早晨
[00:05:23.400 --> 00:05:24.400]  被氣絕
[00:05:24.400 --> 00:05:25.500]  被死
[00:05:25.500 --> 00:05:26.500]  被殺
[00:05:26.500 --> 00:05:29.500]  喂!如果祢真的有能力復活
[00:05:29.500 --> 00:05:30.500]  喂!拜託祢
[00:05:30.500 --> 00:05:33.100]  不要死了之後才復活
[00:05:33.100 --> 00:05:36.800]  祢在之前來顯出祢這個大能
[00:05:36.800 --> 00:05:39.800]  這樣效果就更加厲害
[00:05:39.800 --> 00:05:42.400]  在十字架上
[00:05:42.400 --> 00:05:45.300]  祢大搖大擺這樣走下來
[00:05:45.300 --> 00:05:49.000]  然後殺盡那些釘祢十字架的羅馬兵
[00:05:49.000 --> 00:05:52.300]  哇!那個宣傳效果多震撼
[00:05:54.400 --> 00:05:58.400]  跟著祢就是不想受苦
[00:05:58.400 --> 00:06:02.400]  今天
[00:06:02.400 --> 00:06:04.800]  信徒對耶穌的想像
[00:06:04.800 --> 00:06:07.800]  仍然希望祂是一個戰神
[00:06:07.800 --> 00:06:09.800]  無堅不摧
[00:06:09.800 --> 00:06:11.400]  無往不利
[00:06:11.400 --> 00:06:15.800]  病的時候我們希望耶穌醫治
[00:06:15.800 --> 00:06:20.800]  而不希望祂叫我們承受病的痛苦
[00:06:21.000 --> 00:06:23.800]  體會那些受苦的意義
[00:06:23.800 --> 00:06:27.600]  然後用這個體會去鼓勵其他的病人
[00:06:27.600 --> 00:06:30.400]  我們投資的時候
[00:06:30.400 --> 00:06:32.600]  我們是祈求耶穌祝福
[00:06:32.600 --> 00:06:35.600]  一帆風順一本萬利
[00:06:35.600 --> 00:06:39.800]  我們不希望耶穌提醒我們要知足
[00:06:39.800 --> 00:06:43.600]  要親手勞碌做一些有意義的事
[00:06:43.600 --> 00:06:47.600]  不少學生現在做功課
[00:06:48.600 --> 00:06:51.600]  是用那些人工智能
[00:06:51.600 --> 00:06:58.600]  叫人工智能把那些文章或者書本的徵要抽出來
[00:06:58.600 --> 00:07:01.400]  然後按照這些觀點
[00:07:01.400 --> 00:07:03.600]  輸出成為一篇論文
[00:07:03.600 --> 00:07:06.600]  學生的祈禱就是這篇論文
[00:07:06.600 --> 00:07:12.600]  哇!一定要通過大學的票舌的檢測系統
[00:07:12.600 --> 00:07:16.600]  千萬不要讓人知道我是抄回來的
[00:07:16.600 --> 00:07:17.600]  能夠拿高分
[00:07:17.800 --> 00:07:20.600]  我們從來都不希望耶穌吩咐我們
[00:07:20.600 --> 00:07:24.600]  就算時間多麼短促
[00:07:24.600 --> 00:07:28.600]  也都要一篇文章一篇文章來讀
[00:07:28.600 --> 00:07:30.600]  也不要計較分數的高低
[00:07:30.600 --> 00:07:34.600]  要憑自己的努力寫一篇論文出來
[00:07:34.600 --> 00:07:38.600]  我們不期望耶穌這樣提醒我們
[00:07:38.600 --> 00:07:39.600]  我們不希望耶穌說
[00:07:39.600 --> 00:07:43.600]  凡走捷徑救了自己分數的
[00:07:43.600 --> 00:07:47.600]  最後必定會喪掉這個學術的生命
[00:07:47.800 --> 00:07:53.600]  凡是放下拿分數的旁門左道
[00:07:53.600 --> 00:07:56.600]  最後才會救到自己的學術生命
[00:07:56.600 --> 00:08:00.600]  有些神學生畢業的時候
[00:08:00.600 --> 00:08:03.600]  找教會入職做一個傳道
[00:08:03.600 --> 00:08:05.600]  他們的祈求就是
[00:08:05.600 --> 00:08:09.600]  哇!人工高、福利好、責任少
[00:08:09.600 --> 00:08:15.600]  他們想的是他們心中渴望的教會
[00:08:16.600 --> 00:08:18.600]  而不是去思考
[00:08:18.600 --> 00:08:24.400]  哪一道才是最需要他們寫幾福事的教會
[00:08:24.400 --> 00:08:30.400]  不少人的人生規劃都很渴望
[00:08:30.400 --> 00:08:32.400]  蘇軾所說的就是
[00:08:32.400 --> 00:08:35.400]  無災無難到功興
[00:08:35.400 --> 00:08:40.400]  耶穌說的卻是要有天國的軟象
[00:08:40.400 --> 00:08:44.400]  為了讓上帝的恩典改變這個世界
[00:08:44.600 --> 00:08:47.400]  要背起十字架
[00:08:47.400 --> 00:08:51.400]  你要甘心多背負一些仁義的責任
[00:08:51.400 --> 00:08:55.400]  你要給其他人多作一點犧牲
[00:08:55.400 --> 00:08:58.400]  哇!耶穌所說的這些人生
[00:08:58.400 --> 00:09:02.400]  根本就是一盤蝕本的生意
[00:09:02.400 --> 00:09:07.400]  說這些話在今天很多信徒都會罵他
[00:09:07.400 --> 00:09:12.400]  不過我知道大家是不會罵耶穌的
[00:09:12.600 --> 00:09:15.400]  不過肯定你們會罵我
[00:09:15.400 --> 00:09:21.400]  我們看到耶穌背著十字架前行
[00:09:21.400 --> 00:09:23.400]  祂的苦難
[00:09:23.400 --> 00:09:26.400]  來自世界的人對祂的反對
[00:09:26.400 --> 00:09:32.400]  因為祂不滿足世界的人和一般信徒的期望
[00:09:32.400 --> 00:09:38.400]  反而祂想改變這個
[00:09:38.600 --> 00:09:43.400]  令大部分人都活得舒舒服服
[00:09:43.400 --> 00:09:45.400]  開開心心的世界
[00:09:45.400 --> 00:09:49.400]  俄國有一個大問號
[00:09:49.400 --> 00:09:52.400]  妥爺夫斯基
[00:09:52.400 --> 00:09:54.400]  名字都有點難讀
[00:09:54.400 --> 00:09:56.400]  他有一本巨著
[00:09:56.400 --> 00:09:59.400]  《卡拉馬佐夫兄弟》
[00:09:59.400 --> 00:10:03.400]  這本巨著裡面有一個常常被人引用的
[00:10:03.400 --> 00:10:05.400]  一個很出名的情節
[00:10:06.600 --> 00:10:10.400]  話說在十六世紀
[00:10:10.400 --> 00:10:14.400]  耶穌再回到這個世界
[00:10:14.400 --> 00:10:18.400]  祂說我要給人自由
[00:10:18.400 --> 00:10:22.400]  或者用現在的說法就是
[00:10:22.400 --> 00:10:27.400]  祂渴望帶領那些迷失了在這個世界
[00:10:27.400 --> 00:10:31.400]  種種虛假價值裡面的人
[00:10:31.400 --> 00:10:36.400]  幫他們重新找回生命的永恆意義
[00:10:37.600 --> 00:10:42.400]  十六世紀有宗教裁判所
[00:10:42.400 --> 00:10:47.400]  當時的宗教的大法官
[00:10:47.400 --> 00:10:53.400]  就是類似聖經的大祭司那種人物
[00:10:53.400 --> 00:10:58.400]  這個宗教的大法官對這位耶穌說
[00:10:58.400 --> 00:11:00.400]  你走吧
[00:11:02.600 --> 00:11:07.400]  這裡的信徒其實要的是麵包
[00:11:07.400 --> 00:11:11.400]  並不是你說的那些自由
[00:11:11.400 --> 00:11:14.400]  你說的那些生命的意義
[00:11:14.400 --> 00:11:22.400]  反而令到習慣了虛假價值的這些信徒混亂
[00:11:22.400 --> 00:11:25.400]  你這樣是會搞亂這個世界的
[00:11:25.400 --> 00:11:28.400]  你走吧
[00:11:28.400 --> 00:11:31.400]  如果你不走
[00:11:31.600 --> 00:11:34.400]  我還是會釘死你
[00:11:34.400 --> 00:11:44.400]  只要彼得和信徒要的是世界的價值
[00:11:44.400 --> 00:11:48.400]  就一定會和耶穌爭論衝突
[00:11:48.400 --> 00:11:52.400]  只要這個世界敬拜的是戰神
[00:11:52.400 --> 00:11:56.400]  而耶穌在努力背緊十字架
[00:11:56.600 --> 00:12:02.400]  這樣世界和耶穌就一定會衝突不休
[00:12:02.400 --> 00:12:07.400]  二十世紀在二次大戰期間
[00:12:07.400 --> 00:12:10.400]  在納粹的集中營
[00:12:10.400 --> 00:12:13.400]  住了一個囚犯
[00:12:13.400 --> 00:12:16.400]  一個反納粹的德國人
[00:12:16.400 --> 00:12:19.400]  一個德國的神學家
[00:12:19.400 --> 00:12:22.400]  他的名字叫做潘霍華
[00:12:22.600 --> 00:12:26.400]  在這個監倉裡面
[00:12:26.400 --> 00:12:31.400]  他天天在想幾個他覺得很關鍵的問題
[00:12:31.400 --> 00:12:36.400]  在監倉裡面他天天在想關乎將來的問題
[00:12:36.400 --> 00:12:42.400]  他在想戰後的德國怎麼重建的呢
[00:12:42.400 --> 00:12:50.400]  他在想基督信仰在戰後歷史前景的問題
[00:12:50.600 --> 00:12:54.400]  他在想主耶穌對這個世界
[00:12:54.400 --> 00:12:57.400]  還意味著什麼呢
[00:12:57.400 --> 00:13:02.400]  在他的監獄書信裡面他這樣寫
[00:13:02.400 --> 00:13:04.400]  在世上
[00:13:04.400 --> 00:13:06.400]  上帝是很軟弱的
[00:13:06.400 --> 00:13:08.400]  無能的
[00:13:08.400 --> 00:13:10.400]  正正就是這樣
[00:13:10.400 --> 00:13:13.400]  也唯獨是這樣
[00:13:13.400 --> 00:13:18.400]  祂才在我們的身邊幫助我們
[00:13:18.600 --> 00:13:21.400]  基督幫助我們
[00:13:21.400 --> 00:13:23.400]  不是靠祂的全能
[00:13:23.400 --> 00:13:27.400]  而是靠祂的軟弱和受苦
[00:13:27.400 --> 00:13:29.400]  在這個世上
[00:13:29.400 --> 00:13:32.400]  人類一般的宗教渴望
[00:13:32.400 --> 00:13:37.400]  就是指引人去追求上帝的大能
[00:13:37.400 --> 00:13:41.400]  一個懂得在困境裡面變法術的上帝
[00:13:41.400 --> 00:13:45.400]  但是聖經卻是指引人
[00:13:45.600 --> 00:13:50.400]  面向上帝的無能和受苦
[00:13:50.400 --> 00:13:57.400]  只有這位受苦的上帝能夠救我們
[00:13:57.400 --> 00:14:02.400]  潘佛華在想歷史前景的問題
[00:14:02.400 --> 00:14:05.400]  一個遲早都會戰敗的德國
[00:14:05.400 --> 00:14:10.400]  其實可以憑什麼來重建呢
[00:14:10.400 --> 00:14:15.400]  支撐著整個歐洲的文明的基督教
[00:14:15.600 --> 00:14:17.400]  還有沒有前途呢
[00:14:17.400 --> 00:14:20.400]  前途從何說起
[00:14:20.400 --> 00:14:24.400]  對著這個殘垣敗瓦的世界
[00:14:24.400 --> 00:14:27.400]  基督還意味著什麼呢
[00:14:27.400 --> 00:14:31.400]  人還會不會找基督呢
[00:14:31.400 --> 00:14:34.400]  戰火仍然在燃燒
[00:14:34.400 --> 00:14:36.400]  潘佛華在想
[00:14:36.400 --> 00:14:39.400]  就是人類的歷史要有前途
[00:14:39.400 --> 00:14:44.400]  就不能夠再敬拜戰神
[00:14:44.600 --> 00:14:47.400]  就是要跟從那一位
[00:14:47.400 --> 00:14:50.400]  背著十價前行的耶穌
[00:14:50.400 --> 00:14:53.400]  人人都敬拜戰神的話
[00:14:53.400 --> 00:14:57.400]  每個人都期望要比其他人厲害
[00:14:57.400 --> 00:15:01.400]  這樣人人都希望得到最大的利益
[00:15:01.400 --> 00:15:02.400]  如果是這樣的話
[00:15:02.400 --> 00:15:04.400]  就無可避免地
[00:15:04.400 --> 00:15:07.400]  大家都在叢林裡面混戰
[00:15:07.400 --> 00:15:09.400]  以力取勝
[00:15:09.400 --> 00:15:11.400]  以暴易暴
[00:15:11.600 --> 00:15:15.400]  在武力的輪迴裡面無限輪迴下去
[00:15:15.400 --> 00:15:17.400]  他殺了我的爸爸
[00:15:17.400 --> 00:15:20.400]  我就要上山學武
[00:15:20.400 --> 00:15:22.400]  有朝一日
[00:15:22.400 --> 00:15:25.400]  我下山要為父報仇
[00:15:25.400 --> 00:15:28.400]  終有一日你會殺了他
[00:15:28.400 --> 00:15:32.400]  然後他的兒子又會上山學武
[00:15:32.400 --> 00:15:34.400]  為的是有朝一日
[00:15:34.400 --> 00:15:37.400]  他都能夠報殺父之仇
[00:15:37.400 --> 00:15:40.400]  歷史就是無盡的後人
[00:15:40.600 --> 00:15:41.400]  去練武
[00:15:41.400 --> 00:15:44.400]  而練的武功越來越厲害
[00:15:44.400 --> 00:15:47.400]  殺人的能力也越來越強
[00:15:47.400 --> 00:15:49.400]  未來的歲月
[00:15:49.400 --> 00:15:52.400]  我們的歷史的將來
[00:15:52.400 --> 00:15:54.400]  核彈會越來越多
[00:15:54.400 --> 00:15:57.400]  射程會越來越遠
[00:15:57.400 --> 00:16:01.400]  殺傷力也會越來越大
[00:16:01.400 --> 00:16:04.400]  來到這樣的光景
[00:16:04.400 --> 00:16:08.400]  是因為無論國家 世人 信徒
[00:16:08.600 --> 00:16:11.400]  信拜 戰神
[00:16:11.400 --> 00:16:16.400]  對耶穌的排斥力度越來越大
[00:16:16.400 --> 00:16:18.400]  潘福華在想
[00:16:18.400 --> 00:16:23.400]  人類要有前途的話
[00:16:23.400 --> 00:16:28.400]  只能夠靠那位背著十字架前行的上帝
[00:16:28.400 --> 00:16:31.400]  這位上帝沒有用核彈
[00:16:31.400 --> 00:16:34.400]  去炸毀他看不順眼的世界
[00:16:34.400 --> 00:16:37.400]  他放下身段
[00:16:37.600 --> 00:16:39.400]  以自己的尊嚴
[00:16:39.400 --> 00:16:42.400]  與無能的人同在
[00:16:42.400 --> 00:16:45.400]  與受苦的人同行
[00:16:45.400 --> 00:16:49.400]  這位上帝以脆弱與無能
[00:16:49.400 --> 00:16:52.400]  去反抗這個暴力的世界
[00:16:52.400 --> 00:16:56.400]  去揭露神聖的天國
[00:16:56.400 --> 00:17:00.400]  就因為上帝甘願這樣受苦
[00:17:00.400 --> 00:17:03.400]  他就真的明白
[00:17:03.400 --> 00:17:06.400]  那些軟弱而受苦的人
[00:17:06.600 --> 00:17:09.400]  是完全明白他們
[00:17:09.400 --> 00:17:12.400]  那個好像離棄了世人的上帝
[00:17:12.400 --> 00:17:15.400]  他原來不但沒有離棄我們
[00:17:15.400 --> 00:17:17.400]  還在苦難的深淵
[00:17:17.400 --> 00:17:20.400]  緊緊地與我們結連
[00:17:20.400 --> 00:17:24.400]  正因為他在苦難裡面的同在
[00:17:24.400 --> 00:17:27.400]  我們才能夠在苦難的深處
[00:17:27.400 --> 00:17:30.400]  找到來自上帝的希望
[00:17:30.400 --> 00:17:33.400]  耶穌對每一個人說
[00:17:33.400 --> 00:17:36.400]  經過十架的黑夜之後
[00:17:36.600 --> 00:17:40.400]  他會見到天國的黎明
[00:17:40.400 --> 00:17:43.400]  如果他是一個戰神
[00:17:43.400 --> 00:17:46.400]  他當然會威風凜凜
[00:17:46.400 --> 00:17:48.400]  大有能力
[00:17:48.400 --> 00:17:50.400]  但是一個這樣的上帝
[00:17:50.400 --> 00:17:53.400]  他只能夠高高在上
[00:17:53.400 --> 00:17:56.400]  他沒有辦法親自體驗我們的苦難
[00:17:56.400 --> 00:18:02.400]  沒有辦法在苦難的深淵與我們同在
[00:18:02.600 --> 00:18:07.400]  一顆子彈能夠解決惡人
[00:18:07.400 --> 00:18:09.400]  但是這顆子彈
[00:18:09.400 --> 00:18:12.400]  不會為我們的痛苦流淚
[00:18:12.400 --> 00:18:16.400]  不能夠給苦難的我們一點同情、安慰
[00:18:16.400 --> 00:18:21.400]  也不能讓我們對天地間的人愛
[00:18:21.400 --> 00:18:24.400]  有多一點的信任
[00:18:24.400 --> 00:18:29.400]  唯有那位為我們擋子彈的耶穌
[00:18:29.600 --> 00:18:34.400]  那位承受苦難而與苦難的我們不離不棄的耶穌
[00:18:34.400 --> 00:18:38.400]  才能夠在我們的心靈深處
[00:18:38.400 --> 00:18:41.400]  新發出對人愛的信任
[00:18:41.400 --> 00:18:44.400]  把捉到來自上天的救贖
[00:18:44.400 --> 00:18:50.400]  燃點起一丁點的照亮前路的火光
[00:18:50.400 --> 00:18:53.400]  哪怕是一丁點的火光
[00:18:53.400 --> 00:18:57.400]  哪怕是猶豫不堪的人愛的幼苗
[00:18:57.600 --> 00:18:59.400]  也能夠給人勇氣
[00:18:59.400 --> 00:19:03.400]  讓我們放下武器而愛前行
[00:19:03.400 --> 00:19:05.400]  耶穌背著十字架
[00:19:05.400 --> 00:19:07.400]  緩緩的前行
[00:19:07.400 --> 00:19:08.400]  跟著祂
[00:19:08.400 --> 00:19:13.400]  反而能夠看到歷史的出路
[00:19:13.400 --> 00:19:15.400]  這些說法
[00:19:15.400 --> 00:19:20.400]  必然引來世人的嬌笑和謾罵
[00:19:20.400 --> 00:19:22.400]  在這個叢林的世界
[00:19:22.400 --> 00:19:26.400]  說的是現實政治
[00:19:26.600 --> 00:19:28.400]  人們不拿起武器
[00:19:28.400 --> 00:19:31.400]  下一刻死的就是你了
[00:19:31.400 --> 00:19:34.400]  現實真是這樣的
[00:19:34.400 --> 00:19:37.400]  畢竟耶穌真是死了
[00:19:37.400 --> 00:19:42.400]  但是這樣是不是證明耶穌不對呢
[00:19:42.400 --> 00:19:47.400]  或者大家倒轉過來想一想
[00:19:47.400 --> 00:19:49.400]  如果沒有了耶穌
[00:19:49.400 --> 00:19:52.400]  這個這樣的叢林世界
[00:19:52.400 --> 00:19:56.400]  還有沒有希望呢
[00:19:56.600 --> 00:19:58.400]  或遲或早
[00:19:58.400 --> 00:20:01.400]  你總是要抉擇的
[00:20:01.400 --> 00:20:05.400]  在這個叢林世界裡面
[00:20:05.400 --> 00:20:09.400]  以力去決戰
[00:20:09.400 --> 00:20:13.400]  然後就看看誰能夠留到最後
[00:20:13.400 --> 00:20:15.400]  你這樣選擇
[00:20:15.400 --> 00:20:18.400]  還是你甘願吃一些虧
[00:20:18.400 --> 00:20:20.400]  放下一些尊嚴
[00:20:20.400 --> 00:20:23.400]  多承受一些責任
[00:20:23.600 --> 00:20:27.400]  能夠終止這個暴力的循環
[00:20:27.400 --> 00:20:29.400]  聖樂家潘霍說
[00:20:29.400 --> 00:20:35.400]  只有這位受苦的上帝能夠救我們
[00:20:35.400 --> 00:20:38.400]  耶穌毫不含糊
[00:20:38.400 --> 00:20:41.400]  也絕無妥協
[00:20:41.400 --> 00:20:44.400]  要求祂的門徒捨己
[00:20:44.400 --> 00:20:48.400]  背起十字架來跟從我
[00:20:48.400 --> 00:20:52.400]  或者是時候我們每一個都檢視一下
[00:20:52.600 --> 00:20:55.400]  整個的人生
[00:20:55.400 --> 00:20:59.400]  十字架跟世界的人追求的價值
[00:20:59.400 --> 00:21:02.400]  和目標是相反的
[00:21:02.400 --> 00:21:05.400]  世人的目標是權力和名利
[00:21:05.400 --> 00:21:08.400]  採取的手段是暴力
[00:21:08.400 --> 00:21:12.400]  十字架卻是放下身段
[00:21:12.400 --> 00:21:14.400]  與悲下的人同在
[00:21:14.400 --> 00:21:17.400]  與受苦的人同行
[00:21:17.400 --> 00:21:20.400]  堅拒以這個世界的價值
[00:21:20.600 --> 00:21:24.400]  作為人生的目標
[00:21:24.400 --> 00:21:26.400]  當時的彼得
[00:21:26.400 --> 00:21:30.400]  拒絕耶穌的這種想法
[00:21:30.400 --> 00:21:37.400]  以耶穌在祂面前強大的堅持
[00:21:37.400 --> 00:21:40.400]  他說這條才是正路
[00:21:40.400 --> 00:21:43.400]  最後讓我們靜下來
[00:21:43.400 --> 00:21:46.400]  再次聽一聽耶穌的呼喚
[00:21:46.600 --> 00:21:51.400]  馬後福音第8章第34第35節
[00:21:51.400 --> 00:21:54.400]  耶穌說若有人要跟從我
[00:21:54.400 --> 00:21:56.400]  就當捨己
[00:21:56.400 --> 00:21:59.400]  背起十字架來跟從我
[00:21:59.400 --> 00:22:02.400]  因為凡要救自己生命的
[00:22:02.400 --> 00:22:04.400]  必喪掉生命
[00:22:04.400 --> 00:22:07.400]  凡為我和福音喪掉生命的
[00:22:07.400 --> 00:22:10.400]  必救了生命
[00:22:10.400 --> 00:22:12.400]  願神賜福給你們
[00:22:12.400 --> 00:22:15.400]  也願榮耀歸於聖父聖子
[00:22:15.600 --> 00:22:17.600]  主席
