
[00:00:00.000 --> 00:00:05.000]  各位鄧兄姐妹,早晨,願你們平安
[00:11:37.000 --> 00:11:42.000]  將祂自己的獨生愛子都犧牲
[00:11:42.000 --> 00:11:44.000]  好像一份禮物那樣
[00:11:44.000 --> 00:11:47.000]  賜給世界上的每一個人
[00:11:47.000 --> 00:11:50.000]  叫一切相信祂的
[00:11:50.000 --> 00:11:52.000]  不致滅亡進入地獄
[00:11:53.000 --> 00:11:55.000]  反而能夠因著信
[00:11:55.000 --> 00:11:58.000]  而能夠得以進入天堂
[00:11:58.000 --> 00:12:00.000]  進入祂自己永恆的裡面
[00:12:00.000 --> 00:12:04.000]  享受祂裡面永遠的生命
[00:12:04.000 --> 00:12:06.000]  換言之
[00:12:06.000 --> 00:12:09.000]  這段經文其實透露了
[00:12:09.000 --> 00:12:14.000]  我們天上的父那份愛的心腸
[00:12:14.000 --> 00:12:16.000]  神竟然願意為你為我
[00:12:16.000 --> 00:12:19.000]  作出這麼大的犧牲
[00:12:20.000 --> 00:12:25.000]  成了祂對我們的愛的那份長闊高深
[00:12:25.000 --> 00:12:28.000]  絕對是一份我們沒有辦法測量
[00:12:28.000 --> 00:12:33.000]  能夠去測量量度的心恩和厚愛
[00:12:33.000 --> 00:12:37.000]  所以祂除了邀請我們信神之外
[00:12:37.000 --> 00:12:41.000]  也同時邀請我們要去信祂
[00:12:41.000 --> 00:12:44.000]  根據約翰福音的描述
[00:12:44.000 --> 00:12:47.000]  祂不單止是那一位在太初
[00:12:48.000 --> 00:12:50.000]  就是在一切都沒有之先的
[00:12:50.000 --> 00:12:52.000]  就有的道
[00:12:52.000 --> 00:12:57.000]  而祂在永恆當中的道
[00:12:57.000 --> 00:12:59.000]  其實是同神同在
[00:12:59.000 --> 00:13:02.000]  而祂道就是神
[00:13:02.000 --> 00:13:04.000]  生命是在祂裡頭
[00:13:04.000 --> 00:13:06.000]  這個生命是人的光
[00:13:06.000 --> 00:13:08.000]  而祂就是真光
[00:13:08.000 --> 00:13:12.000]  祂來是要照亮祂所造的這個世界
[00:13:12.000 --> 00:13:16.000]  要照亮一切身在世上的人
[00:13:17.000 --> 00:13:19.000]  不再是在黑暗裡面
[00:13:19.000 --> 00:13:22.000]  而是能夠在祂的真光當中
[00:13:22.000 --> 00:13:28.000]  結果祂就在這裡成為肉身
[00:13:28.000 --> 00:13:30.000]  住在我們中間
[00:13:30.000 --> 00:13:33.000]  充滿了有恩典有真理
[00:13:33.000 --> 00:13:35.000]  我們也見過祂的榮光
[00:13:35.000 --> 00:13:39.000]  正是父獨生子的榮光
[00:13:39.000 --> 00:13:41.000]  從來沒有人見過神
[00:13:41.000 --> 00:13:46.000]  只有這位在父懷裡的獨生子
[00:13:47.000 --> 00:13:49.000]  去表明出來
[00:13:49.000 --> 00:13:51.000]  我們要相信這些
[00:13:51.000 --> 00:13:55.000]  我們除了要相信主耶穌是神
[00:13:55.000 --> 00:13:58.000]  祂是神的獨生愛子
[00:13:58.000 --> 00:14:00.000]  根據約翰的記載
[00:14:00.000 --> 00:14:02.000]  我們同時也要相信
[00:14:02.000 --> 00:14:05.000]  主耶穌祂是那一位
[00:14:05.000 --> 00:14:11.000]  要來除去世人罪孽的神的羔羊
[00:14:11.000 --> 00:14:13.000]  正因為天堂是真的
[00:14:14.000 --> 00:14:18.000]  祂的金心樂意由天上降下來
[00:14:18.000 --> 00:14:21.000]  目的只有一個
[00:14:21.000 --> 00:14:23.000]  就是要被舉起
[00:14:23.000 --> 00:14:26.000]  由天上面降下來
[00:14:26.000 --> 00:14:29.000]  意味著祂離開了神
[00:14:29.000 --> 00:14:32.000]  祂本來有的那份的永恆
[00:14:32.000 --> 00:14:36.000]  進入到人這個有定時短暫的人生
[00:14:36.000 --> 00:14:39.000]  也意味著祂離開了神
[00:14:39.000 --> 00:14:41.000]  祂本來有的那份尊貴
[00:14:42.000 --> 00:14:48.000]  降下來成為一個非常非常卑微的人
[00:14:48.000 --> 00:14:51.000]  祂的目的是要被舉起
[00:14:51.000 --> 00:14:53.000]  舉起的意思
[00:14:53.000 --> 00:14:56.000]  就是祂本來作為神
[00:14:56.000 --> 00:14:59.000]  應該是接受人的憲制
[00:14:59.000 --> 00:15:04.000]  不過現在卻成為神的羔羊
[00:15:04.000 --> 00:15:07.000]  一份的祭身被舉起
[00:15:07.000 --> 00:15:10.000]  為人的罪獻給神
[00:15:11.000 --> 00:15:12.000]  作為一個挽回祭
[00:15:12.000 --> 00:15:15.000]  作為一個贖罪祭
[00:15:15.000 --> 00:15:17.000]  或者你會問為什麼
[00:15:17.000 --> 00:15:19.000]  主耶穌祂作為神的兒子
[00:15:19.000 --> 00:15:22.000]  一定要成為神的羔羊
[00:15:22.000 --> 00:15:25.000]  來擔當人類的罪孽呢
[00:15:25.000 --> 00:15:27.000]  這裡有幾段經文
[00:15:27.000 --> 00:15:30.000]  而這幾段經文告訴我們
[00:15:30.000 --> 00:15:34.000]  是因為唯有主耶穌基督
[00:15:34.000 --> 00:15:37.000]  祂自己以一個無罪之身
[00:15:37.000 --> 00:15:40.000]  去代替我們成為罪
[00:15:41.000 --> 00:15:45.000]  我們才能夠在祂裡面
[00:15:45.000 --> 00:15:48.000]  因為信得清為義
[00:15:48.000 --> 00:15:51.000]  與神和好得享神所賜的
[00:15:51.000 --> 00:15:54.000]  這個永遠的生命
[00:15:54.000 --> 00:16:00.000]  當主耶穌知道自己離世歸附的時候
[00:16:00.000 --> 00:16:03.000]  聖經在上一章指出
[00:16:03.000 --> 00:16:07.000]  祂既然愛世間屬自己的人
[00:16:08.000 --> 00:16:11.000]  就愛他們到底
[00:16:11.000 --> 00:16:18.000]  祂愛你和我所謂到底
[00:16:18.000 --> 00:16:21.000]  就是無論在世間上面
[00:16:21.000 --> 00:16:23.000]  在程度上面
[00:16:23.000 --> 00:16:26.000]  都是去到盡的那個到底
[00:16:26.000 --> 00:16:29.000]  然後祂就在十四章這裡跟我們說
[00:16:29.000 --> 00:16:33.000]  我去 我去到盡
[00:16:33.000 --> 00:16:37.000]  就是為你們預備地方去
[00:16:38.000 --> 00:16:39.000]  祂都說我去
[00:16:39.000 --> 00:16:42.000]  其實就是祂這個肉身的生命
[00:16:42.000 --> 00:16:45.000]  將要走上十字架
[00:16:45.000 --> 00:16:48.000]  受盡痛苦 進入死亡
[00:16:48.000 --> 00:16:52.000]  被人埋葬 降入陰間
[00:16:52.000 --> 00:16:54.000]  並且復活升天
[00:16:54.000 --> 00:16:56.000]  離開這個世界
[00:16:56.000 --> 00:16:58.000]  祂就是這樣去到盡的
[00:16:58.000 --> 00:17:01.000]  原是為你 為我
[00:17:01.000 --> 00:17:04.000]  來去預備地方去
[00:17:04.000 --> 00:17:07.000]  所以我們相信天堂是真的
[00:17:08.000 --> 00:17:11.000]  因為你和我是死過
[00:17:11.000 --> 00:17:13.000]  上過天堂 見過天堂是怎樣
[00:17:13.000 --> 00:17:15.000]  沒有人上過天堂
[00:17:15.000 --> 00:17:17.000]  起碼在座
[00:17:17.000 --> 00:17:19.000]  很多已經上了
[00:17:19.000 --> 00:17:21.000]  我們見不到
[00:17:21.000 --> 00:17:24.000]  我們之所以相信天堂是真的
[00:17:24.000 --> 00:17:26.000]  是因為我們相信主耶穌
[00:17:26.000 --> 00:17:28.000]  祂甘願為我們生
[00:17:28.000 --> 00:17:31.000]  祂甘願為我們成為
[00:17:31.000 --> 00:17:33.000]  那個代罪的羔羊
[00:17:33.000 --> 00:17:36.000]  祂甘願代替我們的罪
[00:17:37.000 --> 00:17:38.000]  在十字架上被舉起
[00:17:38.000 --> 00:17:41.000]  受盡各種的痛苦
[00:17:41.000 --> 00:17:43.000]  為我們死
[00:17:43.000 --> 00:17:45.000]  為我們被埋葬
[00:17:45.000 --> 00:17:48.000]  甚至降入陰間
[00:17:48.000 --> 00:17:51.000]  並且為我們復活升天
[00:17:51.000 --> 00:17:53.000]  開通了一條
[00:17:53.000 --> 00:17:59.000]  是能夠通往天堂永生的道路
[00:17:59.000 --> 00:18:01.000]  讓天堂能夠成為
[00:18:01.000 --> 00:18:04.000]  每一個人
[00:18:05.000 --> 00:18:08.000]  我願意相信接受主耶穌基督的人
[00:18:08.000 --> 00:18:13.000]  一個真實可以進入的地方
[00:18:13.000 --> 00:18:15.000]  He has gone through hell
[00:18:15.000 --> 00:18:18.000]  so that heaven become a reality
[00:18:18.000 --> 00:18:20.000]  for you and for me
[00:18:20.000 --> 00:18:24.000]  既然我們的天父
[00:18:24.000 --> 00:18:27.000]  既然祂的愛子
[00:18:27.000 --> 00:18:29.000]  我們的主耶穌基督
[00:18:29.000 --> 00:18:31.000]  這麼愛我們
[00:18:31.000 --> 00:18:34.000]  請問你願不願意
[00:18:35.000 --> 00:18:38.000]  相信你願不願意接納祂
[00:18:38.000 --> 00:18:41.000]  成為你的救主
[00:18:41.000 --> 00:18:43.000]  和你生命的主
[00:18:43.000 --> 00:18:46.000]  假如你還沒做這個重要的決定
[00:18:46.000 --> 00:18:48.000]  我邀請你
[00:18:48.000 --> 00:18:51.000]  將生命這一刻再一次的
[00:18:51.000 --> 00:18:53.000]  交託給祂
[00:18:53.000 --> 00:18:57.000]  讓祂來掌管你的生命
[00:18:57.000 --> 00:19:02.000]  最少不單止要親自
[00:19:03.000 --> 00:19:05.000]  來為我們預備地方
[00:19:05.000 --> 00:19:07.000]  這裡祂說
[00:19:07.000 --> 00:19:10.000]  我更加要親自再回來
[00:19:10.000 --> 00:19:15.000]  接你們到我的永恆那裡去
[00:19:15.000 --> 00:19:19.000]  這是主耶穌對我們的應許
[00:19:19.000 --> 00:19:21.000]  是祂對我們每一個
[00:19:21.000 --> 00:19:23.000]  願意跟隨祂的人所作出的
[00:19:23.000 --> 00:19:26.000]  一個保證
[00:19:26.000 --> 00:19:28.000]  既然天堂是真的
[00:19:28.000 --> 00:19:30.000]  請問你有沒有想像過
[00:19:31.000 --> 00:19:33.000]  天堂是怎樣的呢
[00:19:33.000 --> 00:19:35.000]  其實
[00:19:35.000 --> 00:19:38.000]  聖經對於天堂所作出的
[00:19:38.000 --> 00:19:41.000]  描述的經文並不是太多
[00:19:41.000 --> 00:19:43.000]  不過按照這些經文
[00:19:43.000 --> 00:19:45.000]  對天堂的描述
[00:19:45.000 --> 00:19:48.000]  例如創世紀第21章
[00:19:48.000 --> 00:19:50.000]  我們知道
[00:19:50.000 --> 00:19:54.000]  天堂這個新天新地
[00:19:54.000 --> 00:19:57.000]  這個將來要來的聖城
[00:19:57.000 --> 00:20:00.000]  新的耶路撒冷
[00:20:01.000 --> 00:20:03.000]  是一個非常之輝煌
[00:20:03.000 --> 00:20:05.000]  和非常之正的
[00:20:05.000 --> 00:20:08.000]  很美好的一個地方
[00:20:08.000 --> 00:20:11.000]  不過正因為它是新的
[00:20:11.000 --> 00:20:13.000]  即是說你和我
[00:20:13.000 --> 00:20:16.000]  從來都沒有經驗過的
[00:20:16.000 --> 00:20:19.000]  有點像是我們現在就好像
[00:20:19.000 --> 00:20:21.000]  在這個世界
[00:20:21.000 --> 00:20:23.000]  在天父的母腹
[00:20:23.000 --> 00:20:25.000]  祂的胎裡面
[00:20:25.000 --> 00:20:27.000]  我們都還沒有出生
[00:20:27.000 --> 00:20:30.000]  所以我和你都沒有辦法
[00:20:31.000 --> 00:20:32.000]  當我們出生
[00:20:32.000 --> 00:20:34.000]  離開這個母腹
[00:20:34.000 --> 00:20:37.000]  進入到去永恆的時候
[00:20:37.000 --> 00:20:39.000]  那個世界是怎樣的
[00:20:39.000 --> 00:20:42.000]  正因為它是新的
[00:20:42.000 --> 00:20:44.000]  我們沒有經驗過
[00:20:44.000 --> 00:20:46.000]  所以基本上
[00:20:46.000 --> 00:20:48.000]  如果我要講下去
[00:20:48.000 --> 00:20:50.000]  我只可以告訴你
[00:20:50.000 --> 00:20:52.000]  天堂是超越了
[00:20:52.000 --> 00:20:54.000]  我們地上任何的
[00:20:54.000 --> 00:20:56.000]  語言的能力
[00:20:56.000 --> 00:20:59.000]  任何我們可以用盡的方法
[00:21:00.000 --> 00:21:01.000]  來去形容
[00:21:01.000 --> 00:21:03.000]  來去描述的
[00:21:03.000 --> 00:21:05.000]  我像窮
[00:21:05.000 --> 00:21:07.000]  我應該可以下台
[00:21:07.000 --> 00:21:10.000]  正因為我們從來都沒有經驗過
[00:21:10.000 --> 00:21:12.000]  所以也都完全超越了
[00:21:12.000 --> 00:21:14.000]  你和我的智慧
[00:21:14.000 --> 00:21:16.000]  理性 邏輯
[00:21:16.000 --> 00:21:18.000]  和觀念所能夠去想像
[00:21:18.000 --> 00:21:20.000]  和理解
[00:21:20.000 --> 00:21:22.000]  所以值得我們讀
[00:21:22.000 --> 00:21:24.000]  有關天堂的經文的時候
[00:21:24.000 --> 00:21:26.000]  我們要留意的是
[00:21:27.000 --> 00:21:30.000]  要描述那個象徵的意義
[00:21:30.000 --> 00:21:32.000]  例如聖城
[00:21:32.000 --> 00:21:35.000]  強調它是聖潔的
[00:21:35.000 --> 00:21:37.000]  它是一個聖潔的地方
[00:21:37.000 --> 00:21:40.000]  是被分別出來是屬於神的
[00:21:40.000 --> 00:21:42.000]  所以在天堂裡面
[00:21:42.000 --> 00:21:44.000]  是充滿了神的聖潔
[00:21:44.000 --> 00:21:46.000]  和公義
[00:21:46.000 --> 00:21:48.000]  另外經文強調它是新的
[00:21:48.000 --> 00:21:51.000]  因為舊的都已經全部過去
[00:21:51.000 --> 00:21:53.000]  不過很特別的
[00:21:53.000 --> 00:21:55.000]  它提到這個新天新地裡面
[00:21:56.000 --> 00:21:57.000]  不再有海
[00:21:57.000 --> 00:21:59.000]  不再有海
[00:21:59.000 --> 00:22:01.000]  是什麼意思呢
[00:22:01.000 --> 00:22:03.000]  原來海
[00:22:03.000 --> 00:22:06.000]  就例如在創世紀第一章的第二節
[00:22:06.000 --> 00:22:08.000]  那裡所說的大水
[00:22:08.000 --> 00:22:10.000]  或者深淵
[00:22:10.000 --> 00:22:12.000]  原來在整本聖經裡面
[00:22:12.000 --> 00:22:14.000]  都有一個象徵的意義
[00:22:14.000 --> 00:22:16.000]  是象徵著邪惡
[00:22:16.000 --> 00:22:20.000]  象徵著同神敵對的勢力
[00:22:20.000 --> 00:22:22.000]  所以在永恆
[00:22:22.000 --> 00:22:25.000]  在天堂裡面不再有海
[00:22:26.000 --> 00:22:28.000]  只是說在永恆裡面
[00:22:28.000 --> 00:22:30.000]  不會再有邪惡
[00:22:30.000 --> 00:22:33.000]  不會再有同神敵對的勢力
[00:22:33.000 --> 00:22:39.000]  邪惡之所以不能夠再有立足之地
[00:22:39.000 --> 00:22:41.000]  是因為我們的主
[00:22:41.000 --> 00:22:43.000]  耶穌基督
[00:22:43.000 --> 00:22:49.000]  祂將要徹底地完成祂的救贖的計劃
[00:22:49.000 --> 00:22:51.000]  祂的工作
[00:22:51.000 --> 00:22:53.000]  祂會將我們人性裡面
[00:22:54.000 --> 00:23:00.000]  有一丁點盈餘的污穢和邪惡都洗除淨盡
[00:23:00.000 --> 00:23:06.000]  以至天堂將會是一個公義的居所
[00:23:06.000 --> 00:23:10.000]  根據彼得後書第三章十三節告訴我們
[00:23:10.000 --> 00:23:15.000]  在那裡有公義居住
[00:23:15.000 --> 00:23:19.000]  因為我們將要被主徹底地
[00:23:19.000 --> 00:23:21.000]  來更新改變成為義
[00:23:22.000 --> 00:23:27.000]  而天堂將會是由這位最完美的神
[00:23:27.000 --> 00:23:32.000]  去為那些願意被祂所完美的人
[00:23:32.000 --> 00:23:36.000]  所預備好的一個最完美的居所
[00:23:36.000 --> 00:23:40.000]  所以在那裡也不會再有死亡
[00:23:40.000 --> 00:23:42.000]  不會再有悲哀
[00:23:42.000 --> 00:23:44.000]  不會再有哭泣
[00:23:44.000 --> 00:23:46.000]  不會再有疼痛
[00:23:46.000 --> 00:23:48.000]  取而代之的是
[00:23:49.000 --> 00:23:53.000]  神的永恆的愛平安喜樂
[00:23:53.000 --> 00:23:55.000]  祂的榮耀
[00:23:55.000 --> 00:23:57.000]  祂的光輝
