
[00:00:00.000 --> 00:00:02.200]  丁永全今天我們所處的一個世代
[00:04:42.820 --> 00:04:47.400]  你可以感受到一種無比興奮的氣氛在那裡進行
[00:04:47.400 --> 00:04:50.860]  特別是年輕一代的牧師真的非常的興奮
[00:04:50.860 --> 00:04:56.920]  因為看見他們這一輩的年輕人居然能夠被提升作為事工主任
[00:04:56.920 --> 00:05:01.160]  他們後來抱著他又笑又哭
[00:05:01.160 --> 00:05:03.000]  那個場面真的很感人
[00:05:03.000 --> 00:05:07.200]  好像忽然間對這年輕的傳道人是一種盼望
[00:05:07.200 --> 00:05:08.920]  對他們是一種盼望
[00:05:08.920 --> 00:05:11.320]  因為他們的同輩現在被興起了
[00:05:11.320 --> 00:05:13.560]  我真的看見在那一剎那
[00:05:13.560 --> 00:05:17.720]  我真的感覺到我們非洲的事工有一種新的動力在那裡
[00:05:17.720 --> 00:05:20.220]  神復興的火正在繼續燃燒
[00:05:20.220 --> 00:05:22.020]  Hallelujah
[00:05:22.020 --> 00:05:25.720]  所以各位今天當你的野牧在看這個世界的時候
[00:05:25.720 --> 00:05:28.600]  你不要只看見仇敵的工作而已
[00:05:28.600 --> 00:05:32.060]  我告訴你越是在動盪的世代
[00:05:32.060 --> 00:05:35.020]  你越是專心來跟從神
[00:05:35.020 --> 00:05:37.120]  我再一次說越是在動盪的世代
[00:05:37.120 --> 00:05:40.600]  你越是要專心來跟從神
[00:05:40.600 --> 00:05:43.300]  在聖經當中我們就看見迦勒
[00:05:43.300 --> 00:05:47.800]  就是在一個動盪的世代當中專心跟從神的人
[00:05:47.800 --> 00:05:49.700]  我們看見當時
[00:05:49.700 --> 00:05:53.860]  以色列人在進入迦南第五年之後
[00:05:53.860 --> 00:05:57.600]  那個時候他們經歷了多少大大小小的戰爭
[00:05:57.600 --> 00:05:59.260]  有輸有贏
[00:05:59.260 --> 00:06:00.900]  但擺在他們面前
[00:06:00.900 --> 00:06:03.760]  還是有很多未得之地
[00:06:03.760 --> 00:06:06.120]  所以約瑟爾紀念十三章第一節你看見
[00:06:06.120 --> 00:06:07.460]  這裡說約瑟爾年紀老邁
[00:06:07.460 --> 00:06:10.700]  耶和華對他說你年紀老邁了
[00:06:10.700 --> 00:06:13.500]  還有許多未得之地
[00:06:13.500 --> 00:06:15.000]  哇說真的
[00:06:15.000 --> 00:06:17.220]  這句話從神的口中講出來
[00:06:17.220 --> 00:06:20.620]  真的非常令人洩氣不是嗎
[00:06:20.620 --> 00:06:25.160]  但我們就看見可見的當時以色列人真的是面對一個
[00:06:25.160 --> 00:06:29.160]  強大不可攻破的敵人
[00:06:29.160 --> 00:06:31.960]  不但環境上面對困境
[00:06:31.960 --> 00:06:33.320]  而且在心理上
[00:06:33.320 --> 00:06:38.500]  我相信面對很多挫折跟失敗所帶來的陰影
[00:06:38.500 --> 00:06:41.900]  但唯有迦勒在這個時刻
[00:06:41.900 --> 00:06:43.720]  他仍然站立起來
[00:06:43.720 --> 00:06:45.320]  雖然充滿動盪
[00:06:45.320 --> 00:06:49.260]  他持續的專心跟從神
[00:06:49.260 --> 00:06:54.360]  事實上在剛才我們所讀的短短的七節聖經裡面
[00:06:54.360 --> 00:07:01.560]  你看三次講到迦勒是專心跟從神的人
[00:07:01.560 --> 00:07:03.960]  所以今天我們從三方面
[00:07:03.960 --> 00:07:06.800]  來看從迦勒的身上來看到
[00:07:06.800 --> 00:07:08.420]  在動盪的時代
[00:07:08.420 --> 00:07:11.660]  我們怎麼樣專心跟從神
[00:07:11.660 --> 00:07:12.960]  首先第一個
[00:07:12.960 --> 00:07:17.160]  你要確信你一生的道路在神的手中
[00:07:17.160 --> 00:07:19.760]  跟你媽說確信一生的道路在神的手中
[00:07:19.760 --> 00:07:24.120]  跟他說確信一生的道路在神的手中
[00:07:24.120 --> 00:07:27.660]  一個人若是要專心跟從
[00:07:27.660 --> 00:07:32.520]  他一定要知道他跟從的對象是確切的
[00:07:32.520 --> 00:07:35.460]  一個人如果要專心奔跑
[00:07:35.460 --> 00:07:40.260]  他就必須確實知道他的奔跑是有目標的
[00:07:40.260 --> 00:07:43.860]  否則他就不可能專心
[00:07:43.860 --> 00:07:47.660]  同樣今天我們若是要專心跟從神
[00:07:47.660 --> 00:07:50.160]  我們一定要有一個確信
[00:07:50.160 --> 00:07:51.760]  確信什麼
[00:07:51.760 --> 00:07:55.860]  首先第一個你要確信神在你身上是有計畫的
[00:07:55.860 --> 00:07:59.860]  跟你媽說神在你身上是有計畫的
[00:07:59.860 --> 00:08:02.420]  第十二節你看迦勒怎麼說呢
[00:08:02.420 --> 00:08:07.760]  迦勒說求你將耶華那日應許我的三弟給我
[00:08:07.760 --> 00:08:11.060]  他很清楚知道神在他身上
[00:08:11.060 --> 00:08:15.260]  是有個應許的三弟為他預備的
[00:08:15.260 --> 00:08:21.260]  他相信這個三弟在過去是神應許之弟
[00:08:21.260 --> 00:08:25.060]  在現在也許是未得之弟
[00:08:25.060 --> 00:08:29.960]  但在將來那是必得之弟
[00:08:29.960 --> 00:08:32.060]  我再說這個三弟對他來講
[00:08:32.060 --> 00:08:34.660]  在過去是神應許之弟
[00:08:34.660 --> 00:08:37.060]  在現在雖然是未得之弟
[00:08:37.060 --> 00:08:41.260]  但他知道在將來這是必得之弟
[00:08:41.260 --> 00:08:45.260]  他知道神在他身上是有計畫的
[00:08:45.260 --> 00:08:48.360]  同樣今天你也需要像迦勒一樣
[00:08:48.360 --> 00:08:53.960]  你要確信神在你身上是有個應許之弟為你預備的
[00:08:53.960 --> 00:08:56.560]  就像大衛在四篇十六篇第六節所說的
[00:08:56.560 --> 00:09:01.560]  大衛說用神量給我的地界坐落在加美之處
[00:09:01.560 --> 00:09:07.460]  很有意思大衛沒有說用神量給我們的地界
[00:09:07.460 --> 00:09:12.360]  他很清楚的說是神量給我的地界
[00:09:12.360 --> 00:09:17.660]  可見大衛很清楚知道神在他身上是有計畫的
[00:09:17.660 --> 00:09:22.760]  在舊約時代我們看神要亞伯拉罕離開他的家鄉吾爾的時候
[00:09:22.760 --> 00:09:24.560]  為什麼神要讓他離開
[00:09:24.560 --> 00:09:26.960]  因為神在他身上是有個計畫
[00:09:26.960 --> 00:09:31.960]  神在他身上是有個應許之弟為他預備
[00:09:31.960 --> 00:09:36.060]  神要他離開吾爾不是因為吾爾有什麼不好
[00:09:36.060 --> 00:09:38.960]  事實上吾爾在當時是一個非常大的城市
[00:09:38.960 --> 00:09:39.860]  從人的角度來講
[00:09:39.860 --> 00:09:43.760]  人人都想待在吾爾在那裡定居
[00:09:43.760 --> 00:09:47.560]  但是那卻不是神給他的應許之弟
[00:09:47.560 --> 00:09:50.060]  神要他離開吾爾
[00:09:50.060 --> 00:09:52.860]  因為要神有個計畫為他預備
[00:09:52.860 --> 00:09:55.160]  要他到一個應許之弟
[00:09:55.160 --> 00:09:57.260]  其實從人的角度來講比較起來
[00:09:57.260 --> 00:10:01.860]  迦南地其實一點都沒有比吾爾更加好
[00:10:01.860 --> 00:10:04.960]  但那卻是神的應許之弟
[00:10:04.960 --> 00:10:06.760]  唯有在那個地方
[00:10:06.760 --> 00:10:10.460]  神的祝福才會臨到在他身上
[00:10:10.460 --> 00:10:14.660]  所以弟兄姊妹千萬不要輕看神在你身上的帶領
[00:10:14.660 --> 00:10:17.860]  千萬不要輕看神在你身上的恩典
[00:10:17.860 --> 00:10:21.460]  也不要去羨慕別人所有的一切
[00:10:21.460 --> 00:10:24.260]  因為那是神給他別人的一個地界
[00:10:24.260 --> 00:10:26.260]  不是你的地界
[00:10:26.260 --> 00:10:28.460]  千萬不要輕看神在你身上的帶領
[00:10:28.460 --> 00:10:32.360]  因為神在你身上是有計畫的
[00:10:32.360 --> 00:10:36.560]  神在你身上是有個應許之弟為你預備的
[00:10:36.560 --> 00:10:39.360]  只要我們專心來跟從神
[00:10:39.360 --> 00:10:42.660]  神就要在我們一生當中帶領我們
[00:10:42.660 --> 00:10:44.160]  塑造我們
[00:10:44.160 --> 00:10:45.360]  磨練我們
[00:10:45.360 --> 00:10:47.960]  直到我們進入神應許之弟
[00:10:47.960 --> 00:10:51.760]  得享神應許的祝福
[00:10:51.760 --> 00:10:56.260]  所以第一個你要知道神在你身上是有計畫的
[00:10:56.260 --> 00:10:57.460]  第二
[00:10:57.460 --> 00:11:01.060]  你要確信神的信實必要成就祂的應許
[00:11:01.060 --> 00:11:03.060]  跟你媽說神的信實必要成就祂的應許
[00:11:03.060 --> 00:11:04.360]  你跟她說
[00:11:04.360 --> 00:11:10.960]  弟兄姊今天你不但要確信神在你身上是有計畫
[00:11:10.960 --> 00:11:15.360]  你更要確信你的神是信實的神
[00:11:15.360 --> 00:11:17.360]  什麼是信實?
[00:11:17.360 --> 00:11:19.160]  最簡單的說
[00:11:19.160 --> 00:11:24.460]  信實就是神必不自說謊
[00:11:24.460 --> 00:11:28.260]  信實就是神必不自說謊
[00:11:28.260 --> 00:11:29.860]  神所應許的
[00:11:29.860 --> 00:11:33.060]  祂必成就
[00:11:33.060 --> 00:11:35.360]  更仁後書第一章第二十節這裡說
[00:11:35.360 --> 00:11:37.560]  神的應許無論有多少
[00:11:37.560 --> 00:11:39.560]  在基督都是是的
[00:11:39.560 --> 00:11:41.560]  所以藉著祂也都是實在的
[00:11:41.560 --> 00:11:44.560]  叫神因著我們得榮耀
[00:11:44.560 --> 00:11:46.960]  這裡說神的應許無論有多少
[00:11:46.960 --> 00:11:49.160]  在基督裡都是真實的
[00:11:49.160 --> 00:11:52.560]  是的就是真實的意思
[00:11:52.560 --> 00:11:57.060]  而且藉著耶穌基督這些應許要成就在我們的身上
[00:11:57.060 --> 00:12:00.560]  好叫神能夠得到榮耀
[00:12:00.560 --> 00:12:04.660]  所以無論從人的角度來講是多麼不可能
[00:12:04.660 --> 00:12:07.960]  我告訴你只要是神所應許的
[00:12:07.960 --> 00:12:13.060]  神必定要按照祂的時候跟祂的方法來成就
[00:12:13.060 --> 00:12:14.960]  Amen
[00:12:14.960 --> 00:12:20.360]  今天無論你所面對的挑戰跟難處有多大
[00:12:20.360 --> 00:12:22.060]  我告訴你也許今天我們的神
[00:12:22.060 --> 00:12:24.860]  不見得按照你所期待的方式
[00:12:24.860 --> 00:12:27.060]  你所期待的時候來工作
[00:12:27.060 --> 00:12:28.260]  但我可以告訴你
[00:12:28.260 --> 00:12:31.060]  我們的神絕對是按照祂的時候
[00:12:31.060 --> 00:12:33.560]  祂的方式來成就祂的作為
[00:12:33.560 --> 00:12:36.060]  遠超過你所就所想
[00:12:36.060 --> 00:12:38.060]  Amen
[00:12:38.060 --> 00:12:41.060]  我還記得2001年的時候
[00:12:41.060 --> 00:12:46.760]  那個時候我們教會開始準備要購地建堂
[00:12:46.760 --> 00:12:50.660]  2001年的時候神很清楚地感動我們
[00:12:50.660 --> 00:12:53.560]  能夠來買一個能夠容納
[00:12:53.560 --> 00:12:58.560]  可以容納五千人的一個場地
[00:12:58.560 --> 00:13:02.760]  那個時候神這樣放在我們心中這樣一個負擔一個感動
[00:13:02.760 --> 00:13:04.160]  可是在那個時候
[00:13:04.160 --> 00:13:08.260]  說真的真的很不容易找到這樣一個場地
[00:13:08.260 --> 00:13:10.860]  要不是價錢太貴
[00:13:10.860 --> 00:13:15.360]  不然就是那個中領沒辦法過沒辦法改變
[00:13:15.360 --> 00:13:18.560]  後來我們終於看到一個場地
[00:13:18.560 --> 00:13:24.360]  那就是位於280以及十街交口的一個基督教大學
[00:13:24.360 --> 00:13:26.960]  聖荷西基督教大學
[00:13:26.960 --> 00:13:29.860]  雖然他們的體育館只能容納七百人
[00:13:29.860 --> 00:13:33.760]  不過我們想多增加幾堂聚會也就可以了
[00:13:33.760 --> 00:13:36.360]  雖然他們停車位只有兩百個
[00:13:36.360 --> 00:13:39.260]  可是我想如果我們打掉一些不必要的教室
[00:13:39.260 --> 00:13:42.160]  我們可以增加一些停車位
[00:13:42.160 --> 00:13:44.960]  所以我們就簽約了
[00:13:44.960 --> 00:13:46.760]  我還記得那個主日
[00:13:46.760 --> 00:13:49.160]  當他們校長來到我們教會
[00:13:49.160 --> 00:13:50.860]  他就在主日崇拜裡面
[00:13:50.860 --> 00:13:54.360]  象徵性地把鑰匙就丟給我
[00:13:54.360 --> 00:13:56.360]  我一把抓住那個鑰匙
[00:13:56.360 --> 00:13:59.560]  哇下面丟進去裡面歡喜快樂拍掌鼓掌
[00:13:59.560 --> 00:14:01.060]  感謝主真的是
[00:14:01.060 --> 00:14:02.260]  終於買到一個
[00:14:02.260 --> 00:14:05.260]  搞了這麼久終於買到一個地方
[00:14:05.260 --> 00:14:07.160]  但沒想到簽約之後
[00:14:07.160 --> 00:14:10.460]  一年之後我們還搬不進去聚會
[00:14:10.460 --> 00:14:12.060]  為什麼呢
[00:14:12.060 --> 00:14:14.860]  因為這個學校準備搬到另外一個城市去
[00:14:14.860 --> 00:14:16.360]  要買當地一個醫院
[00:14:16.360 --> 00:14:18.660]  把醫院改成學校
[00:14:18.660 --> 00:14:22.560]  沒想到那個地方的居民一致反對
[00:14:22.560 --> 00:14:24.760]  所以他們就買不成
[00:14:24.760 --> 00:14:26.360]  也不能夠搬
[00:14:26.360 --> 00:14:27.760]  他們搬不走
[00:14:27.760 --> 00:14:30.660]  我們就搬不進很簡單
[00:14:30.660 --> 00:14:32.160]  所以一年之後
[00:14:32.160 --> 00:14:34.360]  他們校長有一天來找我
[00:14:34.360 --> 00:14:37.560]  他說劉牧師很抱歉
[00:14:37.560 --> 00:14:41.560]  我必須要取消我們購買的合約
[00:14:41.560 --> 00:14:42.260]  當時我想
[00:14:42.260 --> 00:14:43.160]  哪有這種事情
[00:14:43.160 --> 00:14:44.460]  買都買成了
[00:14:44.460 --> 00:14:47.860]  簽完約怎麼還要取消呢
[00:14:47.860 --> 00:14:49.860]  我心中千百個不願意
[00:14:49.860 --> 00:14:53.560]  我心中千百個no
[00:14:53.560 --> 00:14:57.160]  可是人家是基督教大學
[00:14:57.160 --> 00:15:00.260]  我怎麼讓他沒地方可去
[00:15:00.260 --> 00:15:03.560]  只好答應解除合約
[00:15:03.560 --> 00:15:05.460]  那時候才明白
[00:15:05.460 --> 00:15:09.160]  什麼叫煮熟的鴨子也會飛的
[00:15:09.160 --> 00:15:10.360]  是真的會飛的
[00:15:10.360 --> 00:15:13.060]  我明白真的會飛的
[00:15:13.060 --> 00:15:15.960]  解約之後就非常沮喪
[00:15:15.960 --> 00:15:17.160]  主啊
[00:15:17.160 --> 00:15:20.160]  怎麼會有這種事情發生
[00:15:20.160 --> 00:15:24.860]  多少次在神面前問為什麼
[00:15:24.860 --> 00:15:26.760]  多少次苦苦哀求
[00:15:26.760 --> 00:15:31.360]  主啊把這個學校還給我
[00:15:31.360 --> 00:15:34.560]  進食禱告通宵禱告
[00:15:34.560 --> 00:15:38.960]  主啊給我給我給我
[00:15:38.960 --> 00:15:42.660]  可是神好像一點反應都沒有
[00:15:42.660 --> 00:15:45.260]  一直到六個月之後
[00:15:45.260 --> 00:15:47.260]  我們的agent告訴我說
[00:15:47.260 --> 00:15:50.260]  嘿劉牧師有一個場地剛剛上了市場
[00:15:50.260 --> 00:15:51.860]  你要不要去看看
[00:15:51.860 --> 00:15:53.160]  我說好啊
[00:15:53.160 --> 00:15:55.860]  一到了這個地方
[00:15:55.860 --> 00:15:58.960]  在101高速公路的旁邊
[00:15:58.960 --> 00:16:01.860]  十三萬平方尺的建築
[00:16:01.860 --> 00:16:03.760]  六百多個停車位
[00:16:03.760 --> 00:16:06.260]  哇這不就是我們所夢想
[00:16:06.260 --> 00:16:08.660]  可以容納五千人的場地嗎
[00:16:08.660 --> 00:16:11.660]  這不就是神所應許給我們的第一屆嗎
[00:16:11.660 --> 00:16:13.560]  我們站在那裡一看就知道
[00:16:13.560 --> 00:16:15.360]  就是這裡了
[00:16:15.360 --> 00:16:19.060]  雖然價錢是原來基督教大學的兩倍
[00:16:19.060 --> 00:16:21.560]  但是當時我們立刻憑著信心
[00:16:21.560 --> 00:16:22.660]  買了這個地方
[00:16:22.660 --> 00:16:24.460]  這就是我們現在所聚會的場地
[00:16:24.460 --> 00:16:29.260]  Hallelujah
[00:16:29.260 --> 00:16:32.960]  現在回想起來我們真的要感謝神了
[00:16:32.960 --> 00:16:37.860]  還好神當時沒有垂聽我們的禱告
[00:16:37.860 --> 00:16:39.760]  還好神沒有垂聽我們在神面前
[00:16:39.760 --> 00:16:41.060]  苦苦的哀求
[00:16:41.060 --> 00:16:45.560]  主啊給我給我給我
[00:16:45.560 --> 00:16:47.760]  如果神真的按照我們所求的給我們
[00:16:47.760 --> 00:16:50.060]  我們現在就完了
[00:16:50.060 --> 00:16:54.360]  兩百個停車位完了
[00:16:54.360 --> 00:16:58.660]  所以有時候神沒有垂聽你禱告是好事情
[00:16:58.660 --> 00:17:01.160]  沒有啊悶的
[00:17:01.160 --> 00:17:01.860]  我告訴你
[00:17:01.860 --> 00:17:07.160]  有時候神沒有垂聽禱告是對你好的事情
[00:17:07.160 --> 00:17:13.060]  因為常常神的想法跟你的想法太不一樣了
[00:17:13.060 --> 00:17:14.960]  跟你媽說神的想法跟你的想法很不一樣的
[00:17:14.960 --> 00:17:19.060]  跟她說
[00:17:19.060 --> 00:17:21.760]  但無論如何神是信使的
[00:17:21.760 --> 00:17:24.160]  祂比按照祂的時候
[00:17:24.160 --> 00:17:29.460]  按照祂的方法成就一切超乎我們所求所想
[00:17:29.460 --> 00:17:31.560]  Amen
[00:17:31.560 --> 00:17:32.660]  第二
[00:17:32.660 --> 00:17:35.460]  你要持守在神面前一顆火熱的心
[00:17:35.460 --> 00:17:37.360]  跟你媽說要持守在神面前一顆火熱的心
[00:17:37.360 --> 00:17:41.260]  跟她說
[00:17:41.260 --> 00:17:45.760]  我們看見當迦勒面對擺在前面的困境的時候
[00:17:45.760 --> 00:17:47.660]  他沒有逃避
[00:17:47.660 --> 00:17:49.760]  他沒有退縮
[00:17:49.760 --> 00:17:53.260]  他還是勇敢的去面對
[00:17:53.260 --> 00:17:57.760]  他跟耶穌要說將這三弟給我
[00:17:57.760 --> 00:18:01.160]  其實你要知道當時他所面對的敵人
[00:18:01.160 --> 00:18:02.960]  就是四十年前
[00:18:02.960 --> 00:18:06.760]  以色列人所最懼怕的所謂的巨人
[00:18:06.760 --> 00:18:08.360]  亞納族
[00:18:08.360 --> 00:18:10.160]  就是他們第一次進迦勒
[00:18:10.160 --> 00:18:13.760]  奎丹納帝看到那個巨人族
[00:18:13.760 --> 00:18:16.060]  而且在這個時刻的迦勒
[00:18:16.060 --> 00:18:17.960]  迦勒他已經不再像以前
[00:18:17.960 --> 00:18:20.760]  他已經八十五歲了
[00:18:20.760 --> 00:18:23.960]  換句話說巨人仍然存在
[00:18:23.960 --> 00:18:28.160]  但他的體力已經不像從前了
[00:18:28.160 --> 00:18:29.360]  換了我們要打仗
[00:18:29.360 --> 00:18:32.960]  也換個比較容易的地方打不是嗎
[00:18:32.960 --> 00:18:35.760]  我們看見他面對的是一個很艱難的環境
[00:18:35.760 --> 00:18:37.760]  不但他面對很艱難的環境
[00:18:37.760 --> 00:18:41.360]  他的心靈也面對很大的困境
[00:18:41.360 --> 00:18:43.960]  在過去四十五年間
[00:18:43.960 --> 00:18:49.060]  他承受了被以色列人拒絕的傷害不是嗎
[00:18:49.060 --> 00:18:53.760]  當時以色列人沒有聽從他跟約蘇亞的話
[00:18:53.760 --> 00:18:56.860]  他們聽從另外十個探子的話
[00:18:56.860 --> 00:18:58.960]  被拒絕
[00:18:58.960 --> 00:19:01.760]  換了我們不是也覺得挺受傷害的嗎
[00:19:01.760 --> 00:19:03.360]  當年都是因為你們
[00:19:03.360 --> 00:19:04.560]  拒絕我們
[00:19:04.560 --> 00:19:06.160]  以至於我們在曠野世界
[00:19:06.160 --> 00:19:09.360]  心中不是很多的苦澀嗎
[00:19:09.360 --> 00:19:10.760]  可能看見以色列人他就
[00:19:10.760 --> 00:19:14.860]  算了這些人不值得我再花時間了
[00:19:14.860 --> 00:19:16.660]  在這四十五年間
[00:19:16.660 --> 00:19:20.860]  他看見多少以色列人失敗跟軟弱
[00:19:20.860 --> 00:19:22.160]  在曠野裡面
[00:19:22.160 --> 00:19:27.360]  他眼睛看到他同輩的人一個一個在曠野死亡
[00:19:27.360 --> 00:19:31.360]  換了我們恐怕挺悲哀的不是嗎
[00:19:31.360 --> 00:19:35.260]  神啊你到底在哪裡
[00:19:35.260 --> 00:19:37.660]  更何況他看見摩西
[00:19:37.660 --> 00:19:39.860]  因著沒有順從神
[00:19:39.860 --> 00:19:41.860]  神不允許他進入迦南帝
[00:19:41.860 --> 00:19:45.160]  就死在尼泊森
[00:19:45.160 --> 00:19:47.060]  神這麼嚴厲
[00:19:47.060 --> 00:19:50.060]  真的要這樣跟隨嗎
[00:19:50.060 --> 00:19:56.060]  再加上他的好朋友約書要年紀老邁
[00:19:56.060 --> 00:19:59.060]  神對他說還有未得之地
[00:19:59.060 --> 00:20:00.160]  我告訴你
[00:20:00.160 --> 00:20:03.760]  很多人只要經歷過這些事情
[00:20:03.760 --> 00:20:06.160]  看過這些事情
[00:20:06.160 --> 00:20:11.060]  早就心灰意冷不幹了
[00:20:11.060 --> 00:20:13.360]  但我們看見迦勒
[00:20:13.360 --> 00:20:17.160]  在沒有一件事情叫他灰心
[00:20:17.160 --> 00:20:20.960]  沒有一件事情叫他喪膽
