
[00:00:00.000 --> 00:00:01.560]  為甚麼我會這樣說呢
[00:02:20.520 --> 00:02:22.020]  為什麼要到處去講
[00:02:22.020 --> 00:02:23.700]  為什麼要和我講
[00:02:23.700 --> 00:02:29.500]  有時候我們不期然地受這些印象
[00:02:29.500 --> 00:02:31.100]  是不是真的 另一回事
[00:02:31.100 --> 00:02:33.080]  但起碼我們有這樣的感覺
[00:02:33.080 --> 00:02:36.440]  以致我們應該傳和平福音的人
[00:02:36.440 --> 00:02:41.520]  但竟然會怕別人說我們搞亂
[00:02:41.520 --> 00:02:44.280]  我們不敢去傳福音
[00:02:44.280 --> 00:02:45.720]  不想去傳福音
[00:02:45.720 --> 00:02:50.760]  甚至是不肯去傳福音
[00:02:50.760 --> 00:02:52.960]  但我相信大家知道
[00:02:52.960 --> 00:02:55.520]  剛才我們講的那個情況
[00:02:55.520 --> 00:02:58.500]  其實給我們一種壓迫感
[00:02:58.500 --> 00:03:00.800]  其實不傳不行 大家知不知道
[00:03:00.800 --> 00:03:02.940]  因為在一個末世裏面來講
[00:03:02.940 --> 00:03:04.840]  剛才講過的這些恐怖襲擊
[00:03:04.840 --> 00:03:06.840]  只是其中一些事情
[00:03:06.840 --> 00:03:09.680]  其中一個聖經預言會發生的事
[00:03:09.680 --> 00:03:12.640]  邪惡的事在末世 聖經講得很清楚
[00:03:12.640 --> 00:03:13.840]  會不斷地增加
[00:03:13.840 --> 00:03:17.240]  而且會越來越嚴重 越來越恐怖
[00:03:17.240 --> 00:03:19.960]  是人的思想難以去了解和想像
[00:03:19.960 --> 00:03:22.360]  但會不斷發生
[00:03:22.360 --> 00:03:24.820]  我們不要想這些事情會過去
[00:03:24.820 --> 00:03:27.120]  過了就沒有
[00:03:27.120 --> 00:03:30.000]  這些事情只會越來越嚴重
[00:03:30.000 --> 00:03:35.540]  雖然現在全世界的大國都人心惶惶
[00:03:35.540 --> 00:03:37.900]  我們說在美國應該是最安全的地方
[00:03:37.900 --> 00:03:40.740]  是否真的有安全的地方呢
[00:03:40.740 --> 00:03:43.840]  當這個恐襲的份子 恐怖份子
[00:03:43.840 --> 00:03:47.180]  衝入這個瑪麗的酒店的時候
[00:03:47.180 --> 00:03:48.620]  他們的總統在
[00:03:48.620 --> 00:03:51.580]  在希特勒這個國家
[00:03:51.580 --> 00:03:55.160]  叫做扎德 訪問
[00:03:55.160 --> 00:03:57.160]  他講了一句說話
[00:03:57.160 --> 00:04:00.360]  這個總統叫做布伯克·奇埃塔
[00:04:00.360 --> 00:04:02.300]  不知道有沒有讀對他的名字
[00:04:02.300 --> 00:04:09.540]  他說No one nowhere is safe
[00:04:09.540 --> 00:04:13.540]  given the danger of terrorism
[00:04:13.540 --> 00:04:17.280]  當我們看到這些恐怖主義的危險的時候
[00:04:17.280 --> 00:04:20.520]  沒有一個人 沒有任何一個地方是安全的
[00:04:20.520 --> 00:04:24.320]  即使在美國 我們是相對安全一點
[00:04:24.320 --> 00:04:27.620]  但現在呢 個個都越來越警覺
[00:04:27.620 --> 00:04:32.360]  叫我們不要去旅行 特別不要去歐洲
[00:04:32.360 --> 00:04:35.700]  沒有一個完全安全的地方
[00:04:35.700 --> 00:04:38.940]  所以大兄姐妹 其實我們再不傳福音
[00:04:38.940 --> 00:04:42.040]  這個世界會變得更加亂
[00:04:42.040 --> 00:04:43.440]  我們傳福音
[00:04:43.440 --> 00:04:47.040]  不會令這個已經很亂的世界變得更加亂
[00:04:47.040 --> 00:04:48.280]  我們傳福音的時候
[00:04:48.280 --> 00:04:50.040]  相反的 我們帶來的結果
[00:04:50.040 --> 00:04:56.520]  應該是撫平世界裏面人心的傷痛和恐懼
[00:04:56.520 --> 00:04:58.160]  我們傳福音的時候
[00:04:58.160 --> 00:05:00.860]  我們能夠把真正的平安帶給人
[00:05:00.860 --> 00:05:04.120]  所以其實我們是責無旁貸的
[00:05:04.120 --> 00:05:09.400]  有一樣東西 我相信大家要搞得很清楚
[00:05:09.400 --> 00:05:11.960]  我們去傳的是福音
[00:05:11.960 --> 00:05:13.840]  不是噩耗
[00:05:13.840 --> 00:05:16.100]  我們去傳的是好消息
[00:05:16.100 --> 00:05:18.480]  是能夠幫助人 激勵人
[00:05:18.480 --> 00:05:23.980]  將平安 將喜樂 將幸福帶到人的生命裏面
[00:05:23.980 --> 00:05:25.940]  這個是我們所有的消息
[00:05:25.940 --> 00:05:27.840]  這個是我們的喜訊
[00:05:27.840 --> 00:05:30.180]  告訴這個末世的人
[00:05:30.180 --> 00:05:33.420]  我們仍然有盼望
[00:05:33.420 --> 00:05:35.860]  剛才我講過這個經文的背景
[00:05:35.860 --> 00:05:38.860]  就是我們會看這個貼索羅尼加前書
[00:05:38.860 --> 00:05:41.200]  保羅 西拉去到菲律賓傳道
[00:05:41.200 --> 00:05:42.800]  很多人攻擊 去到貼索羅尼加
[00:05:42.800 --> 00:05:44.440]  有些人說這班人是搞亂世界的
[00:05:44.440 --> 00:05:48.900]  不要煽動群眾去攻擊他們
[00:05:48.900 --> 00:05:50.340]  但是聖經告訴我們
[00:05:50.340 --> 00:05:54.640]  保羅仍然在這樣的逼迫下去傳福音
[00:05:54.640 --> 00:05:57.840]  為什麼呢 就好像我剛才所講
[00:05:57.840 --> 00:06:00.920]  因為保羅知道 我所傳的是好消息
[00:06:00.920 --> 00:06:04.720]  我所講的是能夠幫助人的喜訊
[00:06:04.720 --> 00:06:09.020]  我們看看貼索羅尼加前書第二章第一到第三節
[00:06:09.020 --> 00:06:12.360]  他那裏說 弟兄姊妹 你們自己知道的
[00:06:12.360 --> 00:06:15.200]  我們去訪問你們的時候並不是沒有效果的
[00:06:15.200 --> 00:06:17.540]  你們知道我們去到你們那裏之前
[00:06:17.540 --> 00:06:20.940]  在菲律賓已經受了傷害 受了侮辱
[00:06:20.940 --> 00:06:26.080]  可是我們的上帝給我們勇氣在激烈的反對下
[00:06:26.080 --> 00:06:29.380]  仍然把他的福音傳給你們
[00:06:29.380 --> 00:06:31.620]  我們的勸勉不是出於幻想
[00:06:31.620 --> 00:06:34.080]  也不是出於不良的動機
[00:06:34.080 --> 00:06:37.460]  也不是想欺詐什麼人
[00:06:37.460 --> 00:06:40.520]  保羅清楚知道他所傳的是福音
[00:06:40.520 --> 00:06:44.500]  保羅知道在黑暗的世界裏面 人需要光
[00:06:44.500 --> 00:06:46.700]  保羅這時候才知道
[00:06:46.700 --> 00:06:51.300]  活在黑暗裏面的人想要光 但又很怕光
[00:06:51.300 --> 00:06:52.780]  大家有沒有這樣的經歷
[00:06:52.780 --> 00:06:55.080]  人活在黑暗當中越久的時候
[00:06:55.080 --> 00:06:57.140]  你越害怕忽然之間有光出現
[00:06:57.140 --> 00:06:58.080]  你不知道怎樣去適應
[00:06:58.080 --> 00:07:00.440]  眼又張不開 不知道情況會怎樣
[00:07:00.440 --> 00:07:02.580]  甚至好像什麼都看不到
[00:07:02.580 --> 00:07:05.020]  人需要光 但又怕光
[00:07:05.020 --> 00:07:06.960]  保羅知道這些人需要光
[00:07:06.960 --> 00:07:10.420]  你怕一回事 你需要的是光
[00:07:10.420 --> 00:07:13.660]  所以在眾多壓力和逼迫之下
[00:07:13.660 --> 00:07:15.920]  保羅說神賜給我們勇氣
[00:07:15.920 --> 00:07:20.340]  繼續把這個消息告訴貼索羅尼加的人
[00:07:20.340 --> 00:07:21.760]  因為他清楚知道
[00:07:21.760 --> 00:07:24.640]  他的訊息是正面的訊息
[00:07:24.640 --> 00:07:30.700]  他所傳說的是佳音 是好消息
[00:07:30.700 --> 00:07:32.640]  今天很多人
[00:07:32.640 --> 00:07:33.820]  很多基督徒
[00:07:33.820 --> 00:07:35.080]  我遇到的
[00:07:35.080 --> 00:07:38.420]  他們信耶穌 感謝讚美著
[00:07:38.420 --> 00:07:39.720]  但很多時候發覺
[00:07:39.720 --> 00:07:40.960]  很多人信耶穌
[00:07:40.960 --> 00:07:44.720]  只是希望自己能夠在患難的時候
[00:07:44.720 --> 00:07:46.260]  在困苦的時候
[00:07:46.260 --> 00:07:48.900]  有人去安慰 有人去幫助
[00:07:48.900 --> 00:07:50.800]  特別是如果真的有一個神的話
[00:07:50.800 --> 00:07:54.300]  我都求助無門 唯有向神祈禱
[00:07:54.300 --> 00:07:55.440]  我信耶穌
[00:07:55.440 --> 00:07:58.000]  就是因為希望得到神的安慰
[00:07:58.000 --> 00:07:59.700]  神的憐憫 神的幫助
[00:07:59.700 --> 00:08:00.880]  幫我解決問題
[00:08:00.880 --> 00:08:03.040]  幫我處理這樣的環境
[00:08:03.040 --> 00:08:05.180]  讓我能夠渡過這些危機
[00:08:05.180 --> 00:08:07.820]  於是我們信耶穌
[00:08:07.820 --> 00:08:11.960]  有很多基督徒信耶穌是這樣的
[00:08:11.960 --> 00:08:13.120]  但如果要我們說
[00:08:13.120 --> 00:08:15.420]  將我們所經驗告訴別人的時候
[00:08:15.420 --> 00:08:16.820]  我們就會懼怕
[00:08:16.820 --> 00:08:17.920]  好像我剛才所說的
[00:08:17.920 --> 00:08:19.460]  我們怕別人不知如何反應
[00:08:19.460 --> 00:08:20.700]  我們怕尷尬
[00:08:20.700 --> 00:08:22.120]  我們怕跟別人爭論
[00:08:22.120 --> 00:08:23.600]  算了
[00:08:23.600 --> 00:08:25.340]  自己信就好了
[00:08:25.340 --> 00:08:27.360]  為什麼要搞這麼多事呢
[00:08:27.360 --> 00:08:28.940]  你不說沒人跟你爭辯
[00:08:28.940 --> 00:08:31.300]  你不說沒人會挑戰你的信仰
[00:08:31.300 --> 00:08:33.080]  我自己心裏面相信
[00:08:33.080 --> 00:08:36.640]  做什麼事 我要去到人群當中
[00:08:36.640 --> 00:08:42.520]  成為人針對攻擊的目標
[00:08:42.520 --> 00:08:46.020]  前幾個月 應該七月吧
[00:08:46.020 --> 00:08:47.460]  我有機會去加拿大港島
[00:08:47.460 --> 00:08:49.160]  遇到一個師母
[00:08:49.160 --> 00:08:51.460]  大家都是傳道人
[00:08:51.460 --> 00:08:53.120]  今年比較忙一點
[00:08:53.120 --> 00:08:55.100]  這個師母聊天的時候
[00:08:55.100 --> 00:08:56.100]  我就跟她說
[00:08:56.100 --> 00:08:57.900]  現在我們年紀大了
[00:08:57.900 --> 00:08:59.840]  很怕坐長途飛機
[00:08:59.840 --> 00:09:01.260]  不但要屈腳
[00:09:01.260 --> 00:09:03.800]  還有時差 時差很辛苦的
[00:09:03.800 --> 00:09:06.200]  可能年輕一點的沒那麼緊要
[00:09:06.200 --> 00:09:07.240]  那些師母就說
[00:09:07.240 --> 00:09:09.080]  我都很嚴重時差的
[00:09:09.080 --> 00:09:12.340]  我去遠行回來的時候
[00:09:12.340 --> 00:09:13.340]  就很辛苦的了
[00:09:13.340 --> 00:09:15.880]  不過後來有個朋友告訴我們
[00:09:15.880 --> 00:09:19.520]  有一種天然的維他命
[00:09:19.520 --> 00:09:22.360]  什麼叫Metalan
[00:09:22.360 --> 00:09:24.860]  不懂讀歌什麼字
[00:09:24.860 --> 00:09:27.220]  很棒的 我真的試過
[00:09:27.220 --> 00:09:28.800]  我出門之前一晚
[00:09:28.800 --> 00:09:30.740]  吃了它之後上飛機
[00:09:30.740 --> 00:09:32.760]  沒時差 睡得很好
[00:09:32.760 --> 00:09:34.040]  然後去你那裏工作
[00:09:34.040 --> 00:09:35.440]  各樣東西都很棒
[00:09:35.440 --> 00:09:37.540]  我回家 我現在沒在
[00:09:37.540 --> 00:09:39.700]  我把名字抄出來
[00:09:39.700 --> 00:09:42.780]  讀不出來 不知道是什麼文
[00:09:42.780 --> 00:09:45.180]  我拍張照片寄給你
[00:09:45.180 --> 00:09:46.780]  師母又說得出口
[00:09:46.780 --> 00:09:48.980]  回到家真的馬上拍張照片
[00:09:48.980 --> 00:09:49.780]  現在很方便
[00:09:49.780 --> 00:09:51.820]  手機 一個message
[00:09:51.820 --> 00:09:56.120]  拍張照片在裏面
[00:09:56.120 --> 00:09:58.900]  知不知道節目上說什麼
[00:09:58.900 --> 00:09:59.960]  如果這個師母
[00:09:59.960 --> 00:10:02.200]  她不是試過這個東西有效
[00:10:02.200 --> 00:10:04.500]  她聽到我這個問題
[00:10:04.500 --> 00:10:06.640]  你也有這個問題
[00:10:06.640 --> 00:10:07.640]  試一下這個東西
[00:10:07.640 --> 00:10:10.440]  我試過有效的 你去試一下
[00:10:10.440 --> 00:10:12.340]  就是這麼簡單的道理
[00:10:12.340 --> 00:10:13.640]  如果她沒試過
[00:10:13.640 --> 00:10:15.480]  如果她覺得這個東西沒效
[00:10:15.480 --> 00:10:17.240]  那就沒辦法 不行 沒效
[00:10:17.240 --> 00:10:18.340]  大家就很生氣
[00:10:18.340 --> 00:10:21.220]  坐飛機很辛苦 有時差
[00:10:21.220 --> 00:10:23.320]  但她有一個好消息
[00:10:23.320 --> 00:10:25.120]  她忍不住 她很熱心
[00:10:25.120 --> 00:10:27.260]  發了給我
[00:10:27.260 --> 00:10:28.620]  不過老老實實
[00:10:28.620 --> 00:10:30.760]  那張照片還在我手機裏
[00:10:30.760 --> 00:10:31.920]  我有沒有去藥房找過
[00:10:31.920 --> 00:10:32.960]  有沒有這個東西
[00:10:32.960 --> 00:10:35.300]  有沒有想去買
[00:10:35.300 --> 00:10:36.700]  她會不會感到尷尬
[00:10:36.700 --> 00:10:38.060]  沒有 她幫了我
[00:10:38.060 --> 00:10:39.660]  不過我不領情
[00:10:39.660 --> 00:10:40.760]  我會不會感到尷尬
[00:10:40.760 --> 00:10:41.960]  覺得很煩我呢
[00:10:41.960 --> 00:10:43.840]  不會 她想幫我
[00:10:43.840 --> 00:10:46.580]  不過我沒時間去找
[00:10:46.580 --> 00:10:48.540]  我最近又不去旅行了
[00:10:48.540 --> 00:10:50.580]  算了
[00:10:50.580 --> 00:10:51.840]  大家明白我想說什麼嗎
[00:10:51.840 --> 00:10:53.720]  很多時候我們自己嚇自己
[00:10:53.720 --> 00:10:56.180]  自己給自己很多理由
[00:10:56.180 --> 00:10:57.920]  我們不想將一些
[00:10:57.920 --> 00:10:59.120]  我們經歷過的
[00:10:59.120 --> 00:11:00.180]  我們體驗過的
[00:11:00.180 --> 00:11:01.380]  我們知道的
[00:11:01.380 --> 00:11:02.620]  一些好消息
[00:11:02.620 --> 00:11:05.100]  是講給別人知道
[00:11:05.100 --> 00:11:06.660]  其實我相信
[00:11:06.660 --> 00:11:09.000]  心靈深處的問題是什麼呢
[00:11:09.000 --> 00:11:11.000]  牧師這個不是吃藥這麼簡單
[00:11:11.000 --> 00:11:12.800]  介紹藥你不吃就算了
[00:11:12.800 --> 00:11:16.600]  是跟別人講信仰
[00:11:16.600 --> 00:11:18.600]  說我們信耶穌
[00:11:18.600 --> 00:11:21.040]  現在這個社會這個世界
[00:11:21.040 --> 00:11:22.940]  是不是有些難度
[00:11:22.940 --> 00:11:27.220]  那難度是什麼呢
[00:11:27.220 --> 00:11:29.080]  我相信可能在我們心靈的深處
[00:11:29.080 --> 00:11:29.980]  其實我們覺得
[00:11:29.980 --> 00:11:33.760]  我們怕別人說我們迷信
[00:11:33.760 --> 00:11:35.420]  怕別人說我們
[00:11:35.420 --> 00:11:36.360]  耶穌也很信
[00:11:36.360 --> 00:11:38.920]  那我不知道怎麼回答
[00:11:38.920 --> 00:11:41.100]  我們怕別人說我們
[00:11:41.100 --> 00:11:42.200]  信得這麼迷信
[00:11:42.200 --> 00:11:44.360]  是不是宗教狂
[00:11:44.360 --> 00:11:47.940]  以後會不會變成ISIS
[00:11:47.940 --> 00:11:48.900]  當然我們不會
[00:11:48.900 --> 00:11:50.200]  不過我們自己想
[00:11:50.200 --> 00:11:52.680]  怕別人會有這樣的
[00:11:52.680 --> 00:11:55.340]  說話我們不喜歡聽
[00:11:55.340 --> 00:11:56.240]  怕別人我們以為
[00:11:56.240 --> 00:11:59.920]  有其他不同的動機
[00:11:59.920 --> 00:12:02.120]  會不會
[00:12:02.120 --> 00:12:03.880]  聽節目老實說
[00:12:03.880 --> 00:12:05.680]  你信耶穌也有一段時間
[00:12:05.680 --> 00:12:08.520]  你覺得你是不是宗教狂
[00:12:08.520 --> 00:12:12.220]  你覺得你是不是耶穌迷
[00:12:12.220 --> 00:12:14.560]  有時候我希望你真的是
[00:12:14.560 --> 00:12:17.360]  不過我們知道我們不是
[00:12:17.360 --> 00:12:19.460]  我們就算真的去傳呼音做見證
[00:12:19.460 --> 00:12:22.900]  不是好像一些邪教那樣
[00:12:22.900 --> 00:12:24.800]  你給我買一些聖水
[00:12:24.800 --> 00:12:26.300]  或者買一些恩羔
[00:12:26.300 --> 00:12:29.040]  讓你滴一滴水就會好了
[00:12:29.040 --> 00:12:31.220]  恩羔聞一聞你就會沒事
[00:12:31.220 --> 00:12:33.480]  或者你要捐錢要做這樣做那樣
[00:12:33.480 --> 00:12:34.920]  No
[00:12:34.920 --> 00:12:36.180]  我們基督徒傳呼音的時候
[00:12:36.180 --> 00:12:38.720]  真是為了希望人認識耶穌基督
[00:12:38.720 --> 00:12:40.760]  因為耶穌是救主
[00:12:40.760 --> 00:12:42.420]  耶穌曾經幫助過我們
[00:12:42.420 --> 00:12:45.260]  耶穌真是憐憫聽我們的禱告
[00:12:45.260 --> 00:12:47.120]  耶穌真是幫助我們渡過難關
[00:12:47.120 --> 00:12:49.760]  耶穌在我們身上行神蹟
[00:12:49.760 --> 00:12:51.300]  多多少少我們經歷過一些這樣的事
[00:12:51.300 --> 00:12:52.940]  你才會繼續信
[00:12:52.940 --> 00:12:53.440]  是不是
[00:12:53.440 --> 00:12:55.900]  你才會坐在這裡
[00:12:55.900 --> 00:12:57.200]  神要求我們的就是
[00:12:57.200 --> 00:13:00.380]  將這些事說給人知
[00:13:00.380 --> 00:13:02.740]  所以弟兄姊妹我們要知道
[00:13:02.740 --> 00:13:04.880]  我們不是傳邪教
[00:13:04.880 --> 00:13:06.420]  不是傳一個噩耗
[00:13:06.420 --> 00:13:08.280]  我們是告訴別人一個好消息
[00:13:08.280 --> 00:13:09.620]  是好消息來的
[00:13:09.620 --> 00:13:14.480]  為什麼要怕告訴別人呢
[00:13:14.480 --> 00:13:17.660]  而且保羅更加告訴我們
[00:13:17.660 --> 00:13:19.960]  我們不單是要告訴別人好消息
[00:13:19.960 --> 00:13:21.560]  我們要告訴別人好消息
[00:13:21.560 --> 00:13:22.720]  是幫助到別人
[00:13:22.720 --> 00:13:25.300]  將平安喜樂幸福帶給別人的
[00:13:25.300 --> 00:13:28.640]  而且原來這是神給我們的使命
[00:13:28.640 --> 00:13:30.940]  神給我們的任務
[00:13:30.940 --> 00:13:32.880]  聖經怎麼說呢
[00:13:32.880 --> 00:13:33.800]  第四節那裡說
[00:13:33.800 --> 00:13:36.680]  上帝信任我們
[00:13:36.680 --> 00:13:38.020]  上帝信任我們
[00:13:38.020 --> 00:13:41.180]  把全夫人的任務託付給我們
[00:13:41.180 --> 00:13:44.120]  因此我們要我們說的是
[00:13:44.120 --> 00:13:45.320]  我們不討好人
[00:13:45.320 --> 00:13:48.780]  只求取悅那位察驗我們內心的上帝
[00:13:48.780 --> 00:13:49.780]  你們知道
[00:13:49.780 --> 00:13:52.660]  我們從來不向你們說僭尾的話
[00:13:52.660 --> 00:13:55.060]  也沒有藏著貪婪的念頭
[00:13:55.060 --> 00:13:57.860]  這是上帝可以為我們作證的
[00:13:57.860 --> 00:14:00.000]  我們不求任何人的稱讚
[00:14:00.000 --> 00:14:01.760]  沒有求你們的
[00:14:01.760 --> 00:14:07.140]  也沒有求別人的
[00:14:07.140 --> 00:14:11.180]  有人說信仰是個人的事
[00:14:11.180 --> 00:14:12.780]  信仰是個人的事
[00:14:12.780 --> 00:14:16.020]  我們不應該勉強人信耶穌
[00:14:16.020 --> 00:14:17.620]  一點都沒有錯
[00:14:17.620 --> 00:14:19.120]  是說得對的
[00:14:19.120 --> 00:14:20.960]  信仰是個人的事
[00:14:20.960 --> 00:14:23.620]  我們不應該勉強人信耶穌
[00:14:23.620 --> 00:14:27.300]  聖經從來沒有要求我們勉強人信耶穌
[00:14:27.300 --> 00:14:28.320]  不過
[00:14:28.320 --> 00:14:30.460]  聖經要求我們信耶穌的人
[00:14:30.460 --> 00:14:34.400]  無論得時不得時都要傳道
[00:14:34.400 --> 00:14:36.560]  明不明白這個分別
[00:14:36.560 --> 00:14:39.000]  我們不需要勉強人信耶穌
[00:14:39.000 --> 00:14:40.840]  但無論得時不得時
[00:14:40.840 --> 00:14:42.340]  我們都要分享我們的信仰
[00:14:42.340 --> 00:14:43.580]  分享我們的見證
[00:14:43.580 --> 00:14:46.280]  分享我們所領受到的福音
[00:14:46.280 --> 00:14:49.120]  這是神給我們的任務
[00:14:49.120 --> 00:14:50.420]  神給我們的使命
[00:14:50.420 --> 00:14:51.920]  是神給我們的任務
[00:14:51.920 --> 00:14:53.580]  是神給我們的使命
[00:14:53.580 --> 00:14:56.980]  我們其實沒有選擇
[00:14:56.980 --> 00:14:58.020]  不是說我可以不做
[00:14:58.020 --> 00:14:59.520]  是的,你可以做逃兵
[00:14:59.520 --> 00:15:01.020]  沒問題,你可以不做
[00:15:01.020 --> 00:15:01.860]  當然可以不做
[00:15:01.860 --> 00:15:03.400]  誰能逼你
[00:15:03.400 --> 00:15:04.400]  沒有人能逼你
[00:15:04.400 --> 00:15:06.560]  你可以做逃兵
[00:15:06.560 --> 00:15:07.640]  但如果你這樣的話
[00:15:07.640 --> 00:15:09.460]  你永遠享受不了
[00:15:09.460 --> 00:15:11.640]  聖經所應許的那種祝福
[00:15:11.640 --> 00:15:13.400]  你永遠不能享受
[00:15:13.400 --> 00:15:17.140]  聖經所應許的豐盛的人生
[00:15:17.140 --> 00:15:18.240]  當我們只是坐著說
[00:15:18.240 --> 00:15:20.240]  神啊,我有需要你幫我
[00:15:20.240 --> 00:15:22.180]  當你只是一個受眾的時候
[00:15:22.180 --> 00:15:25.680]  你不能分享你的生命
[00:15:25.680 --> 00:15:29.220]  你的生命豐富極是有限的
[00:15:29.220 --> 00:15:32.820]  所以其實神不是要我們去搗亂天下
[00:15:32.820 --> 00:15:34.320]  No
[00:15:34.320 --> 00:15:35.900]  神把這麼偉大的訊息
[00:15:35.900 --> 00:15:38.220]  把這麼大的責任賜給我們
[00:15:38.220 --> 00:15:41.800]  是要撫平天下
[00:15:41.800 --> 00:15:44.140]  神要我們去宣揚那個
[00:15:44.140 --> 00:15:48.280]  「召我們出黑暗,入奇妙光明者美德」
[00:15:48.280 --> 00:15:51.680]  這是神給我們的任務
[00:15:51.680 --> 00:15:54.480]  所以求神幫助我們
[00:15:54.480 --> 00:15:56.320]  如果是任務的話
[00:15:56.320 --> 00:15:57.520]  我希望我們不是出了黑暗
[00:15:57.520 --> 00:15:58.220]  是任務
[00:15:58.220 --> 00:15:59.760]  大石殺死蟹,不做不行
[00:15:59.760 --> 00:16:00.680]  那就做吧
[00:16:00.680 --> 00:16:01.220]  No
[00:16:01.220 --> 00:16:03.060]  你記得剛才聖經說什麼嗎
[00:16:03.060 --> 00:16:06.700]  上帝信任我們
[00:16:06.700 --> 00:16:08.800]  這是恩典
[00:16:08.800 --> 00:16:09.920]  Who are we
[00:16:09.920 --> 00:16:10.900]  我們是什麼人
[00:16:10.900 --> 00:16:12.460]  神竟然信任我們
[00:16:12.460 --> 00:16:14.140]  把這麼重要的工作
[00:16:14.140 --> 00:16:16.400]  拯救世界的工作交給我們
[00:16:16.400 --> 00:16:18.300]  如果神信任我們的時候
[00:16:18.300 --> 00:16:21.140]  我們能夠做的就是盡力而為而已
[00:16:21.140 --> 00:16:23.280]  神沒有要求我們做一百分
[00:16:23.280 --> 00:16:24.580]  但祂信任我們
[00:16:24.580 --> 00:16:26.120]  把責任交給我們的時候
[00:16:26.120 --> 00:16:27.180]  求神憐憫我們
[00:16:27.180 --> 00:16:28.920]  能夠有一個新的perspective
[00:16:28.920 --> 00:16:30.320]  不要覺得是一個重擔
[00:16:30.320 --> 00:16:31.580]  而是覺得是一個honor
[00:16:31.580 --> 00:16:33.560]  一個榮譽
[00:16:33.560 --> 00:16:35.720]  我們能夠為主作見證
[00:16:35.720 --> 00:16:37.760]  能夠幫助人得到救恩
[00:16:37.760 --> 00:16:39.560]  能夠幫助人經歷神的愛
[00:16:39.560 --> 00:16:42.800]  哇,多麼令我們開心快樂的事
[00:16:42.800 --> 00:16:45.600]  生命怎會不豐盛
[00:16:45.600 --> 00:16:48.200]  我希望你明白我這個point
[00:16:48.200 --> 00:16:49.540]  除此之外
[00:16:49.540 --> 00:16:50.800]  你要傳了
