
[00:00:00.000 --> 00:00:02.080]  我們來到《九一網》上的第十四講
[00:04:59.780 --> 00:05:02.160]  為什麼要將他們踢出家門呢?
[00:05:02.160 --> 00:05:04.820]  我們看看故事的發展
[00:05:04.820 --> 00:05:06.320]  作者怎麼交代呢?
[00:05:06.320 --> 00:05:07.820]  二十一章第十四節
[00:05:07.820 --> 00:05:09.860]  阿不拉罕就動身了
[00:05:09.860 --> 00:05:10.860]  清早起來的時候
[00:05:10.860 --> 00:05:11.800]  他就拿餅拿水
[00:05:11.800 --> 00:05:12.800]  然後給了下甲
[00:05:12.800 --> 00:05:14.340]  然後將孩子交給他
[00:05:14.340 --> 00:05:15.740]  就打發他走了
[00:05:15.740 --> 00:05:17.000]  下甲走的時候
[00:05:17.000 --> 00:05:20.280]  就去到別士巴的曠野飄蕩
[00:05:20.280 --> 00:05:22.040]  就是在那裡迷失了路
[00:05:22.040 --> 00:05:23.740]  皮袋裡面沒有水
[00:05:23.740 --> 00:05:27.580]  下甲就將孩子撇在小樹底下
[00:05:27.580 --> 00:05:29.620]  這個時候以撒瑪利
[00:05:29.620 --> 00:05:31.620]  已經是一個 teenager(青少年)
[00:05:31.620 --> 00:05:32.960]  一個年輕人
[00:05:32.960 --> 00:05:34.420]  但是我們可以想像
[00:05:34.420 --> 00:05:36.260]  在曠野迷路的時候
[00:05:36.260 --> 00:05:39.360]  可能他會中暑或者會生病等等
[00:05:39.360 --> 00:05:40.900]  所以到了這個時候
[00:05:40.900 --> 00:05:43.360]  母子倆就走投無路
[00:05:43.360 --> 00:05:45.260]  然後到了十七節
[00:05:45.260 --> 00:05:46.900]  神居然又出現了
[00:05:46.900 --> 00:05:49.440]  神就聽見童子的哭聲
[00:05:49.440 --> 00:05:53.300]  他的使者就從天上呼叫下甲
[00:05:53.300 --> 00:05:54.800]  對他說下甲你不需要怕
[00:05:54.800 --> 00:05:56.800]  因為孩子在那裡所發出的聲音
[00:05:56.800 --> 00:05:58.040]  神已經聽見了
[00:05:58.040 --> 00:06:00.640]  扶起你的孩子盡力去保護他
[00:06:00.640 --> 00:06:02.080]  因為我要洗他
[00:06:02.080 --> 00:06:03.820]  也成為大國
[00:06:03.820 --> 00:06:07.160]  神就開了下甲的眼睛
[00:06:07.160 --> 00:06:09.660]  就看到一口水井
[00:06:09.660 --> 00:06:13.200]  他就裝滿水然後給孩子
[00:06:13.200 --> 00:06:15.900]  神就與孩子同在
[00:06:15.900 --> 00:06:17.360]  他漸漸長大的時候
[00:06:17.360 --> 00:06:19.700]  住在曠野就成為弓箭手
[00:06:19.700 --> 00:06:21.160]  住在巴黎的曠野
[00:06:21.160 --> 00:06:24.900]  他的母親在埃及為他奪了一個妻子
[00:06:24.900 --> 00:06:29.680]  下甲和以撒瑪利在曠野迷路
[00:06:29.680 --> 00:06:31.480]  卻是得救
[00:06:31.480 --> 00:06:33.680]  上帝有一個恩典
[00:06:33.680 --> 00:06:35.140]  普遍的恩典
[00:06:35.140 --> 00:06:38.180]  使得這個母子能夠生存
[00:06:38.180 --> 00:06:40.780]  並且將來能夠成為大國
[00:06:40.780 --> 00:06:42.780]  在她山窮水盡
[00:06:42.780 --> 00:06:44.080]  死路一條的時候
[00:06:44.080 --> 00:06:45.520]  上帝就出現
[00:06:45.520 --> 00:06:48.860]  來給她們一個拯救
[00:06:48.860 --> 00:06:50.560]  人生很多時候
[00:06:50.560 --> 00:06:51.560]  豈不是這樣
[00:06:51.560 --> 00:06:53.260]  就是看到上帝的恩典
[00:06:53.260 --> 00:06:55.000]  將我們救活
[00:06:55.000 --> 00:06:58.700]  其實這也是創世紀本身有的神學
[00:06:58.700 --> 00:07:02.640]  一直有一個所謂國邦的觀念
[00:07:02.640 --> 00:07:05.080]  可以叫做一個政治神學
[00:07:05.080 --> 00:07:07.280]  就是神是傳遞的主
[00:07:07.280 --> 00:07:09.740]  所以上帝掌管的
[00:07:09.740 --> 00:07:10.780]  上帝賜福的
[00:07:10.780 --> 00:07:14.120]  不僅僅是他所揀選的國度以色列
[00:07:14.120 --> 00:07:17.860]  而是萬國都在他的主權底下
[00:07:17.860 --> 00:07:20.820]  傳遞的各國國民國方
[00:07:20.820 --> 00:07:22.120]  得以生存
[00:07:22.120 --> 00:07:24.960]  是因為上帝普遍的恩典
[00:07:24.960 --> 00:07:26.660]  大家記得創世紀第十章
[00:07:26.660 --> 00:07:28.840]  有 70 個列國
[00:07:28.840 --> 00:07:30.500]  都是上帝普遍的恩典
[00:07:30.500 --> 00:07:32.800]  以至他們能夠擴散在不同的地方
[00:07:32.800 --> 00:07:34.900]  然後我們看見過
[00:07:34.900 --> 00:07:37.980]  羅德的後裔摩訶阿們
[00:07:37.980 --> 00:07:40.040]  他們得以存活
[00:07:40.040 --> 00:07:41.840]  也是上帝普遍的恩典
[00:07:41.840 --> 00:07:44.040]  以素以東國
[00:07:44.040 --> 00:07:47.120]  也是上帝給他們一個 common grace
[00:07:47.120 --> 00:07:49.960]  而以色列國就是在中間
[00:07:49.960 --> 00:07:52.560]  成為神的國度
[00:07:52.560 --> 00:07:54.220]  使萬國能夠得福
[00:07:54.220 --> 00:07:57.600]  所以繼承人的問題
[00:07:57.600 --> 00:08:00.360]  就在這個故事做一個交代
[00:08:00.360 --> 00:08:02.900]  真正的繼承者就是以實
[00:08:02.900 --> 00:08:04.500]  不是以實瑪利
[00:08:05.140 --> 00:08:06.540]  在這裡你就會看到
[00:08:06.540 --> 00:08:07.880]  上帝用他的恩典
[00:08:07.880 --> 00:08:09.140]  用他的能力
[00:08:09.140 --> 00:08:11.780]  他不斷地克服不同的問題
[00:08:11.780 --> 00:08:15.040]  以至這個國度能夠繼續向前
[00:08:15.040 --> 00:08:18.580]  他的計劃能夠繼續延伸下去
[00:08:18.580 --> 00:08:33.000]  繼承人這個問題
[00:08:33.000 --> 00:08:34.160]  上帝在他的恩典
[00:08:34.160 --> 00:08:36.700]  在他的安排裡面就解決了
[00:08:36.700 --> 00:08:38.740]  真正繼承家業的
[00:08:38.740 --> 00:08:40.240]  繼承國度的
[00:08:40.240 --> 00:08:41.740]  就是以實一個人
[00:08:41.740 --> 00:08:44.940]  現在我們看故事第一段和第三段
[00:08:44.940 --> 00:08:46.240]  兩段的故事
[00:08:46.240 --> 00:08:48.880]  分別在兩個不同的地方發生
[00:08:48.880 --> 00:08:51.980]  兩個故事都是講到阿不拉罕的家
[00:08:51.980 --> 00:08:53.820]  去到不同的地方
[00:08:53.820 --> 00:08:55.960]  去到基拉爾和別士巴
[00:08:55.960 --> 00:08:57.860]  發生一些困境
[00:08:57.860 --> 00:08:59.060]  一些威脅
[00:08:59.060 --> 00:09:00.500]  我們先看第一段
[00:09:00.500 --> 00:09:01.800]  二十章第一節
[00:09:02.300 --> 00:09:05.160]  阿不拉罕從那裡經過希伯倫山地
[00:09:05.160 --> 00:09:07.160]  就遷往南地尼加夫
[00:09:07.160 --> 00:09:09.600]  住在加底斯和舒爾中間
[00:09:09.600 --> 00:09:12.200]  阿不拉罕寄居在基拉爾的時候
[00:09:12.200 --> 00:09:14.640]  曾經提到他的妻子撒拉說
[00:09:14.640 --> 00:09:16.740]  她是我的妹妹
[00:09:16.740 --> 00:09:20.240]  於是基拉爾王阿比米勒
[00:09:20.240 --> 00:09:22.040]  就把撒拉搶了她
[00:09:22.040 --> 00:09:26.020]  基拉爾應該是今天南地的Tel Haro
[00:09:26.020 --> 00:09:30.520]  這個地方是在加薩和別士巴中間
[00:09:30.920 --> 00:09:33.220]  聽起這個故事的時候
[00:09:33.220 --> 00:09:35.520]  我們就發現有些相似
[00:09:35.520 --> 00:09:37.760]  之前好像耳熟能詳
[00:09:37.760 --> 00:09:38.760]  聽過的
[00:09:38.760 --> 00:09:41.360]  是太太當為妹妹的情節
[00:09:41.360 --> 00:09:43.400]  那個危機
[00:09:43.400 --> 00:09:45.060]  兩個故事都是相似的
[00:09:45.060 --> 00:09:49.240]  因為撒拉又陷在外邦的宮廷裡面
[00:09:49.240 --> 00:09:50.500]  在那裡遇險
[00:09:50.500 --> 00:09:51.400]  第一次在埃及
[00:09:51.400 --> 00:09:52.840]  這次是在基拉爾
[00:09:52.840 --> 00:09:54.980]  在菲利士王阿比米勒的宮廷裡面
[00:09:54.980 --> 00:09:57.280]  還有什麼相似的地方呢?
[00:09:57.280 --> 00:09:59.140]  就是那個原因
[00:09:59.140 --> 00:10:00.940]  就是阿寶艾罕軟弱
[00:10:00.940 --> 00:10:02.480]  脆弱的時候他怕死
[00:10:02.480 --> 00:10:03.320]  生命受到威脅
[00:10:03.320 --> 00:10:06.460]  想用這個策略來求存
[00:10:06.460 --> 00:10:08.520]  真正原因為什麼會這麼做呢?
[00:10:08.520 --> 00:10:10.520]  你聽回第七講你就知道了
[00:10:10.520 --> 00:10:12.720]  但是兩個的故事
[00:10:12.720 --> 00:10:13.860]  雖然有相似
[00:10:13.860 --> 00:10:14.900]  也有不同
[00:10:14.900 --> 00:10:16.360]  最不同的地方
[00:10:16.360 --> 00:10:17.740]  就是時機
[00:10:17.740 --> 00:10:19.440]  時間性
[00:10:19.440 --> 00:10:21.800]  在阿寶艾罕的旅程
[00:10:21.800 --> 00:10:22.800]  開頭的時候
[00:10:22.800 --> 00:10:26.280]  埃及發生外邦宮廷的危機
[00:10:26.540 --> 00:10:29.280]  那個真正的威脅
[00:10:29.280 --> 00:10:32.180]  就是阿寶艾罕會失去他的妻子撒拉
[00:10:32.180 --> 00:10:33.980]  如果沒有了撒拉的話
[00:10:33.980 --> 00:10:35.780]  就不成家也不成國了
[00:10:35.780 --> 00:10:37.680]  上帝的計劃就會告退
[00:10:37.680 --> 00:10:39.280]  這次呢
[00:10:39.280 --> 00:10:42.020]  在這個旅程的末端的時候
[00:10:42.020 --> 00:10:45.460]  撒拉這個時候應該已經有新人了
[00:10:45.460 --> 00:10:46.920]  只不過還沒見肚子
[00:10:46.920 --> 00:10:50.160]  危機就不單單沒有了妻子
[00:10:50.160 --> 00:10:51.340]  而是呢
[00:10:51.340 --> 00:10:53.760]  如果阿比米勒這個外邦王
[00:10:53.760 --> 00:10:55.060]  沾污了撒拉的話
[00:10:55.060 --> 00:10:58.640]  撒拉所生的兒子還會不會是阿寶艾罕的後裔呢?
[00:10:58.640 --> 00:11:02.300]  阿寶艾罕期待已久的繼承人
[00:11:02.300 --> 00:11:05.080]  是不是真的能夠成就呢?
[00:11:05.080 --> 00:11:08.540]  神的計劃會不會因為困境
[00:11:08.540 --> 00:11:10.580]  人的軟弱
[00:11:10.580 --> 00:11:12.860]  能夠成為一個很大的問號呢?
[00:11:12.860 --> 00:11:14.480]  結果是怎麼樣呢?
[00:11:14.480 --> 00:11:16.120]  第一個故事的情節
[00:11:16.120 --> 00:11:18.960]  就是耶和華神去到解困
[00:11:18.960 --> 00:11:21.620]  耶和華首先在第三節
[00:11:21.620 --> 00:11:24.560]  就跟阿比米勒的王說什麼呢?
[00:11:24.560 --> 00:11:26.100]  他說你是該死的
[00:11:26.100 --> 00:11:28.860]  因為你所接回來的這個女人是一個有夫之婦
[00:11:28.860 --> 00:11:31.640]  阿比米勒王當然是調戲不順了
[00:11:31.640 --> 00:11:33.440]  因為他根本不知道內情
[00:11:33.440 --> 00:11:36.240]  所以第二次神又在夢中跟他說
[00:11:36.240 --> 00:11:39.140]  他說我也知道你作者是問心無愧的
[00:11:39.140 --> 00:11:41.580]  所以我才難阻你免得你得罪我
[00:11:41.580 --> 00:11:43.580]  所以你不可以碰這個女人
[00:11:43.580 --> 00:11:48.080]  現在你要將妻子還給阿寶艾罕
[00:11:48.080 --> 00:11:50.160]  因為他才知道他會為你禱告
[00:11:50.160 --> 00:11:51.920]  你可以存活
[00:11:52.120 --> 00:11:54.820]  你若不將她歸還的話
[00:11:54.820 --> 00:11:59.160]  你當知道你跟你所屬的一切人都死定了
[00:11:59.160 --> 00:12:01.860]  上帝兩次去戒淫
[00:12:01.860 --> 00:12:05.200]  就是用死來作警告
[00:12:05.200 --> 00:12:07.940]  警告這個愛邦王不要亂來
[00:12:07.940 --> 00:12:11.380]  所以回看故事的之後發展
[00:12:11.380 --> 00:12:12.280]  你就知道了
[00:12:12.280 --> 00:12:14.440]  撒拉就被解困
[00:12:14.440 --> 00:12:16.320]  然後救了撒拉出來
[00:12:16.320 --> 00:12:17.520]  不僅如此
[00:12:17.520 --> 00:12:21.560]  阿寶艾罕也可以在基拉爾附近去寄居
[00:12:21.860 --> 00:12:24.220]  第一段的危機解困了之後
[00:12:24.220 --> 00:12:26.320]  因為上帝恩典上帝的能力
[00:12:26.320 --> 00:12:27.960]  第三段
[00:12:27.960 --> 00:12:29.700]  就發生在別氏壩
[00:12:29.700 --> 00:12:34.800]  同樣是講到阿寶艾罕跟愛邦王阿比米勒之間的關係
[00:12:34.800 --> 00:12:36.840]  二十一章第二十二節
[00:12:36.840 --> 00:12:41.700]  那時候阿比米勒王跟他的軍長菲葛就跟阿寶艾罕說
[00:12:41.700 --> 00:12:43.840]  他說我看到你所做的一切
[00:12:43.840 --> 00:12:45.180]  有神跟你同在
[00:12:45.180 --> 00:12:47.240]  現在不如你去起誓
[00:12:47.240 --> 00:12:48.480]  我們也去起誓
[00:12:48.480 --> 00:12:50.620]  然後你以真誠
[00:12:50.620 --> 00:12:54.120]  不要用詭詐來代我和我的子子孫孫
[00:12:54.120 --> 00:12:55.080]  我怎麼恩待你
[00:12:55.080 --> 00:12:56.760]  你也要怎麼恩待我
[00:12:56.760 --> 00:12:58.660]  阿寶艾罕就回答
[00:12:58.660 --> 00:13:00.260]  他說我願意起誓
[00:13:00.260 --> 00:13:02.500]  這些都是雙方起誓
[00:13:02.500 --> 00:13:07.160]  世世代代彼此恩待近東的立約的慣例
[00:13:07.160 --> 00:13:10.700]  之後發生了什麼危機呢?
[00:13:10.700 --> 00:13:12.300]  二十五節
[00:13:12.300 --> 00:13:14.740]  阿寶艾罕因為阿比米勒的僕人
[00:13:14.740 --> 00:13:17.340]  強佔了他所挖過口的水井
[00:13:17.340 --> 00:13:19.820]  就指責阿比米勒王
[00:13:20.520 --> 00:13:23.120]  水井的危機出現
[00:13:23.120 --> 00:13:26.180]  阿比米勒王當然不認賬
[00:13:26.180 --> 00:13:27.760]  他說我根本不知道這件事
[00:13:27.760 --> 00:13:29.120]  現在才聽見而已
[00:13:29.120 --> 00:13:30.800]  他不認賬
[00:13:30.800 --> 00:13:33.460]  於是兩個的權勢
[00:13:33.460 --> 00:13:35.120]  兩個的家族
[00:13:35.120 --> 00:13:36.500]  就有一些的張力
[00:13:36.500 --> 00:13:37.860]  有一些的威脅
[00:13:37.860 --> 00:13:39.460]  這個阿比米勒王
[00:13:39.460 --> 00:13:43.100]  肯定比阿寶艾罕勢力更加大
[00:13:43.100 --> 00:13:46.140]  跟之前的危機困境有些不同
[00:13:46.140 --> 00:13:49.640]  因為之前是撒拉在外邦的宮廷裡面
[00:13:49.640 --> 00:13:51.240]  有威脅
[00:13:51.240 --> 00:13:55.380]  這一次的威脅就是阿寶艾罕的生存
[00:13:55.380 --> 00:13:57.320]  阿寶艾罕挖了口井
[00:13:57.320 --> 00:13:59.620]  對於游牧民族來說
[00:13:59.620 --> 00:14:02.760]  口井、水源是非常重要的
[00:14:02.760 --> 00:14:04.720]  故事就是問
[00:14:04.720 --> 00:14:06.920]  到底阿寶艾罕在這些威脅之下
[00:14:06.920 --> 00:14:08.620]  無助之中
[00:14:08.620 --> 00:14:11.960]  他可不可以真的在迦南地立足呢?
[00:14:11.960 --> 00:14:15.860]  會不會被阿比米勒王來威脅呢?
[00:14:15.860 --> 00:14:18.400]  最後這個故事發展
[00:14:18.600 --> 00:14:22.240]  就是有納約的祭典出現
[00:14:22.240 --> 00:14:25.440]  於是阿寶艾罕就獻來一些牛羊
[00:14:25.440 --> 00:14:26.640]  送給阿比米勒
[00:14:26.640 --> 00:14:28.840]  然後雙方說了一些話
[00:14:28.840 --> 00:14:31.880]  都是當時近東納約的時候的一些對話
[00:14:31.880 --> 00:14:34.120]  到三十節
[00:14:34.120 --> 00:14:35.360]  意思就是說
[00:14:35.360 --> 00:14:38.960]  你接受了這些羊羔的時候
[00:14:38.960 --> 00:14:43.300]  就好作阿寶艾罕挖口井的證據
[00:14:43.300 --> 00:14:44.500]  就是三十節
[00:14:44.500 --> 00:14:47.700]  因此那個地方就名叫別士巴
[00:14:47.700 --> 00:14:48.460]  Besheva
[00:14:48.700 --> 00:14:51.400]  因為兩個人在那裡起了誓
[00:14:51.400 --> 00:14:53.800]  大家就和睦共處了
[00:14:53.800 --> 00:14:56.100]  於是阿比米勒和他的軍長
[00:14:56.100 --> 00:14:58.740]  就不再威脅他回到菲利士頓
[00:14:58.740 --> 00:15:01.140]  我們可以用一個人物
[00:15:01.140 --> 00:15:04.240]  性格的角度來看這個故事
[00:15:04.240 --> 00:15:08.280]  我們說阿寶艾罕族長為人比較平和的
[00:15:08.280 --> 00:15:09.680]  不想搞事的
[00:15:09.680 --> 00:15:13.460]  大家用和平的手法來處理就好了
[00:15:13.460 --> 00:15:15.720]  但是如果我們這樣看的時候
[00:15:15.720 --> 00:15:18.160]  我們還沒有解答到這個問題
[00:15:18.500 --> 00:15:22.260]  就是這個故事為什麼要放在這裡
[00:15:22.260 --> 00:15:25.060]  為什麼要記載一個這樣的故事
[00:15:25.060 --> 00:15:28.100]  在阿寶艾罕故事的末端
[00:15:28.100 --> 00:15:29.900]  在它結尾的時候
[00:15:29.900 --> 00:15:31.840]  為什麼要記載這些事跡呢?
[00:15:31.840 --> 00:15:36.080]  講到在愛邦的宮廷
[00:15:36.080 --> 00:15:38.440]  撒拉受到威脅
[00:15:38.440 --> 00:15:40.780]  講到在愛邦人的地方
[00:15:40.780 --> 00:15:44.080]  阿寶艾罕的生存受到威脅
[00:15:44.080 --> 00:15:45.960]  當然其中一個原因
[00:15:45.960 --> 00:15:49.160]  就是向第一代的讀者當時古以色列人
[00:15:49.160 --> 00:15:51.120]  他們已經住在迦南地了
[00:15:51.120 --> 00:15:56.160]  去解釋到底別氏巴Beshava這個地方的由來是怎樣
[00:15:56.160 --> 00:16:00.200]  Beshava的意思就是納約之井
[00:16:00.200 --> 00:16:03.400]  所以對於古以色列人
[00:16:03.400 --> 00:16:06.540]  這是他們感興趣的故事
[00:16:06.540 --> 00:16:11.640]  原來一個這麼出名南面邊疆的城鎮
[00:16:11.640 --> 00:16:12.440]  Beshava
[00:16:12.440 --> 00:16:16.620]  原來有我們列祖阿寶艾罕的事跡發生過
[00:16:16.620 --> 00:16:21.060]  但是可能也有另外一個原因
[00:16:21.060 --> 00:16:24.260]  不僅是去解釋地名的由來
[00:16:24.260 --> 00:16:28.000]  因為這裡講的是族長阿寶艾罕
[00:16:28.000 --> 00:16:29.500]  所謂信心之父
[00:16:29.500 --> 00:16:33.000]  他在水井的爭執裡面
[00:16:33.000 --> 00:16:36.340]  問題就是他能不能夠生存下去
[00:16:36.340 --> 00:16:38.640]  一個游牧民族
