
[00:00:00.000 --> 00:00:04.000]  今天跟大家去看這個題目
[00:06:06.000 --> 00:06:08.000]  要拿你的女衣
[00:06:08.000 --> 00:06:10.000]  連外衣也由他拿去
[00:06:10.000 --> 00:06:12.000]  有人強迫你走一里路
[00:06:12.000 --> 00:06:14.000]  你就跟他走兩里
[00:06:14.000 --> 00:06:17.000]  有人求你的就給他
[00:06:17.000 --> 00:06:20.000]  有向你借貸的不可推辭
[00:06:20.000 --> 00:06:23.000]  這段雖然好像很短短的
[00:06:23.000 --> 00:06:25.000]  只是五節的聖經
[00:06:25.000 --> 00:06:28.000]  不過我們今天都集中去思想
[00:06:28.000 --> 00:06:30.000]  這裡耶穌一開始的時候
[00:06:30.000 --> 00:06:33.000]  當他要繼續調整門徒
[00:06:33.000 --> 00:06:36.000]  門徒天國的價值觀的時候
[00:06:36.000 --> 00:06:39.000]  這次又說到古人說了些什麼
[00:06:39.000 --> 00:06:41.000]  我們看到一直在第五章裡
[00:06:41.000 --> 00:06:44.000]  不斷說古人怎樣去看律法
[00:06:44.000 --> 00:06:47.000]  古人怎樣去看婚姻 丘妻
[00:06:47.000 --> 00:06:51.000]  怎樣去看淫亂等等的問題
[00:06:51.000 --> 00:06:53.000]  從古人的角度
[00:06:53.000 --> 00:06:55.000]  想想耶穌怎樣去解釋
[00:06:55.000 --> 00:06:57.000]  現在在神的眼裡
[00:06:57.000 --> 00:06:59.000]  在耶穌的眼裡的角度
[00:06:59.000 --> 00:07:01.000]  所以一開始耶穌都說到
[00:07:01.000 --> 00:07:04.000]  在古人裡面確實有一種教導
[00:07:04.000 --> 00:07:06.000]  在當中就是說
[00:07:06.000 --> 00:07:12.000]  你們聽見有以眼還眼 以牙還牙
[00:07:12.000 --> 00:07:15.000]  耶穌說到這個狀況
[00:07:15.000 --> 00:07:19.000]  原來根據一些考古學的發現
[00:07:19.000 --> 00:07:23.000]  其實不是耶穌的時代有這些說法
[00:07:23.000 --> 00:07:27.000]  原來他說根據在公元前十八世紀
[00:07:27.000 --> 00:07:29.000]  叫漢摩拉比的法典
[00:07:29.000 --> 00:07:33.000]  在這個法典裡已經找到一些歷史的
[00:07:33.000 --> 00:07:35.000]  研究的證據
[00:07:35.000 --> 00:07:37.000]  就說原來那時候
[00:07:37.000 --> 00:07:39.000]  十八世紀前
[00:07:39.000 --> 00:07:41.000]  已經有一些說法
[00:07:41.000 --> 00:07:45.000]  在民族的生存裡有說到
[00:07:45.000 --> 00:07:50.000]  以眼還眼 以牙還牙的說法
[00:07:50.000 --> 00:07:55.000]  所以和眼 耳 這些規則有出現
[00:07:55.000 --> 00:07:58.000]  而聖經裡面確實
[00:07:58.000 --> 00:08:01.000]  在摩西的律法書裡
[00:08:01.000 --> 00:08:03.000]  都有清楚記載著
[00:08:03.000 --> 00:08:06.000]  以眼還眼 以牙還牙
[00:08:06.000 --> 00:08:10.000]  我們看到出埃及記第21章23-25節
[00:08:10.000 --> 00:08:11.000]  就清楚說
[00:08:11.000 --> 00:08:13.000]  若有別的傷害
[00:08:13.000 --> 00:08:15.000]  就要以命抵命
[00:08:15.000 --> 00:08:18.000]  以眼還眼 以牙還牙
[00:08:18.000 --> 00:08:20.000]  以手還手 以腳還腳
[00:08:20.000 --> 00:08:22.000]  以灼傷還灼傷
[00:08:22.000 --> 00:08:24.000]  以損傷還損傷
[00:08:24.000 --> 00:08:26.000]  以鞭打還鞭打
[00:08:26.000 --> 00:08:28.000]  不知道你一聽到這種
[00:08:28.000 --> 00:08:31.000]  摩西說的律法原則
[00:08:31.000 --> 00:08:33.000]  你有什麼感覺
[00:08:33.000 --> 00:08:34.000]  有什麼感受呢
[00:08:34.000 --> 00:08:37.000]  聽到以眼還眼 以牙還牙
[00:08:37.000 --> 00:08:39.000]  以灼傷還灼傷
[00:08:39.000 --> 00:08:41.000]  是不是
[00:08:41.000 --> 00:08:42.000]  告訴你
[00:08:42.000 --> 00:08:45.000]  有仇不報非君子
[00:08:45.000 --> 00:08:48.000]  要做一個君子就必定有仇必報
[00:08:48.000 --> 00:08:50.000]  是不是這樣呢
[00:08:50.000 --> 00:08:52.000]  我們要認真去想一想
[00:08:52.000 --> 00:08:56.000]  另外利美記同樣有這些描述
[00:08:56.000 --> 00:08:59.000]  打死人的必被處死
[00:08:59.000 --> 00:09:01.000]  打死畜生的必賠償性命
[00:09:01.000 --> 00:09:03.000]  以命償命
[00:09:03.000 --> 00:09:04.000]  等等
[00:09:04.000 --> 00:09:07.000]  照樣以傷還傷
[00:09:07.000 --> 00:09:10.000]  以眼還眼 以牙還牙
[00:09:10.000 --> 00:09:12.000]  他怎樣使人有殘疾
[00:09:12.000 --> 00:09:15.000]  也要照樣向他做
[00:09:15.000 --> 00:09:18.000]  打死生畜的必賠償生畜
[00:09:18.000 --> 00:09:21.000]  打死人的必被處死
[00:09:21.000 --> 00:09:22.000]  等等
[00:09:22.000 --> 00:09:25.000]  一路說一個這樣的概念
[00:09:25.000 --> 00:09:29.000]  如果我們今天用社會去理解這段經文
[00:09:29.000 --> 00:09:31.000]  有仇不報非君子
[00:09:31.000 --> 00:09:35.000]  這是摩西教我們如何報復
[00:09:35.000 --> 00:09:36.000]  如何報仇
[00:09:36.000 --> 00:09:39.000]  如何拿取我們應該有的權利的方法
[00:09:39.000 --> 00:09:42.000]  不過如果你留心去看
[00:09:42.000 --> 00:09:45.000]  耶穌一路教我們的時候
[00:09:45.000 --> 00:09:50.000]  摩西律法的本意並不是這樣
[00:09:50.000 --> 00:09:53.000]  教我們如何做一個惡人
[00:09:53.000 --> 00:09:56.000]  或者做一個有仇報仇的人
[00:09:56.000 --> 00:10:00.000]  因為你看回我們之前說的例子
[00:10:00.000 --> 00:10:02.000]  我們說優妻
[00:10:02.000 --> 00:10:04.000]  我們之前說到優妻的概念
[00:10:04.000 --> 00:10:06.000]  就是在摩西律法裡面
[00:10:06.000 --> 00:10:09.000]  有容許優妻的事情
[00:10:09.000 --> 00:10:11.000]  但如果你有記得我上次說到
[00:10:11.000 --> 00:10:14.000]  在摩西律法裡面容許優妻的時候
[00:10:14.000 --> 00:10:17.000]  就不是說大家寫了優書就可以優妻
[00:10:17.000 --> 00:10:18.000]  就快點優妻
[00:10:18.000 --> 00:10:21.000]  有空就離婚一個
[00:10:21.000 --> 00:10:23.000]  就不是做這件事
[00:10:23.000 --> 00:10:25.000]  如果記得的話
[00:10:25.000 --> 00:10:28.000]  摩西的優妻律法的規定
[00:10:28.000 --> 00:10:31.000]  是為了保護被優的女人
[00:10:31.000 --> 00:10:35.000]  因為被優妻離婚的女人
[00:10:35.000 --> 00:10:39.000]  她本身是屬於某個男人的財物
[00:10:39.000 --> 00:10:40.000]  當她被優的時候
[00:10:40.000 --> 00:10:41.000]  如果沒有一份優書
[00:10:41.000 --> 00:10:43.000]  她仍然屬於那個男人的財物
[00:10:43.000 --> 00:10:45.000]  那個男人仍然可以隨時找她
[00:10:45.000 --> 00:10:47.000]  因為她屬於他的
[00:10:47.000 --> 00:10:50.000]  同時間她也不能和另一個人
[00:10:50.000 --> 00:10:52.000]  開始一段新的婚姻
[00:10:52.000 --> 00:10:56.000]  因為她仍然屬於之前那個男人的財物
[00:10:56.000 --> 00:10:58.000]  所以唯有出了優書
[00:10:58.000 --> 00:11:00.000]  確定大家沒有任何關係
[00:11:00.000 --> 00:11:03.000]  這個女人可以重新找一個男人
[00:11:03.000 --> 00:11:04.000]  作為倚靠
[00:11:04.000 --> 00:11:06.000]  因為我們說特別在古代來說
[00:11:06.000 --> 00:11:09.000]  女人是沒有很大的經濟能力
[00:11:09.000 --> 00:11:12.000]  很多時候要靠男人才能夠生存
[00:11:12.000 --> 00:11:15.000]  所以這個女人一定要依附一個男人
[00:11:15.000 --> 00:11:18.000]  才能夠確保她有自己的生活
[00:11:18.000 --> 00:11:20.000]  有她生存的空間
[00:11:20.000 --> 00:11:23.000]  所以我們說當時摩西的律法
[00:11:23.000 --> 00:11:26.000]  容許別人寫優書去優一個妻子
[00:11:26.000 --> 00:11:29.000]  並不是叫男人優
[00:11:29.000 --> 00:11:30.000]  喜歡就優
[00:11:30.000 --> 00:11:31.000]  喜歡就優妻
[00:11:31.000 --> 00:11:32.000]  不是喜歡就離婚
[00:11:32.000 --> 00:11:33.000]  不是這個意思
[00:11:33.000 --> 00:11:36.000]  而是為了要保障那個女人
[00:11:36.000 --> 00:11:38.000]  所以其實摩西的律法
[00:11:38.000 --> 00:11:40.000]  本身的原意就是
[00:11:40.000 --> 00:11:41.000]  設立了很多的法例
[00:11:41.000 --> 00:11:43.000]  是保障以色列民
[00:11:43.000 --> 00:11:47.000]  保障以色列民之間的相處和關係
[00:11:47.000 --> 00:11:50.000]  以致他們能夠建立一個良好的群體
[00:11:50.000 --> 00:11:52.000]  一個屬神的群體
[00:11:52.000 --> 00:11:54.000]  你聽得明白嗎?
[00:11:54.000 --> 00:11:56.000]  所以你要搞清楚本意
[00:11:56.000 --> 00:12:00.000]  上帝的本意不是容許我們胡作非為
[00:12:00.000 --> 00:12:04.000]  而是上帝很多時候想保護這班百姓
[00:12:04.000 --> 00:12:08.000]  保護這班百姓之間的狀況和關係
[00:12:08.000 --> 00:12:11.000]  所以當你明白這件事
[00:12:11.000 --> 00:12:13.000]  你想下去你就會明白
[00:12:13.000 --> 00:12:16.000]  什麼叫以眼還眼以牙還牙
[00:12:16.000 --> 00:12:20.000]  其實這個法例的本身是什麼呢?
[00:12:20.000 --> 00:12:23.000]  就是透過這個法例的規定
[00:12:23.000 --> 00:12:28.000]  去說明你的懲罰不能夠重於罪行的本身
[00:12:28.000 --> 00:12:30.000]  就是說如果有人傷害了你
[00:12:30.000 --> 00:12:32.000]  有人得罪了你
[00:12:32.000 --> 00:12:38.000]  你很想向他尋找一個紓解或者報復
[00:12:38.000 --> 00:12:41.000]  但是就算你真的做了這件事
[00:12:41.000 --> 00:12:45.000]  這個法例就限制了你不能夠過火
[00:12:45.000 --> 00:12:50.000]  就是說他弄傷了你一隻眼
[00:12:50.000 --> 00:12:52.000]  如果你真的不能夠原諒他
[00:12:52.000 --> 00:12:56.000]  你最多最多只能夠傷害他一隻眼
[00:12:56.000 --> 00:12:58.000]  這個意念就是說
[00:12:58.000 --> 00:13:02.000]  為你回報對方的懲罰
[00:13:02.000 --> 00:13:05.000]  不可以超過他本來有的懲罰
[00:13:05.000 --> 00:13:09.000]  是這樣的做法
[00:13:09.000 --> 00:13:11.000]  那你聽得明白了
[00:13:11.000 --> 00:13:13.000]  但是你要知道就是
[00:13:13.000 --> 00:13:17.000]  今時今日有時候我們不是這樣想的
[00:13:17.000 --> 00:13:20.000]  我們稍後再看到
[00:13:20.000 --> 00:13:24.000]  去到之後之前我們先看看這個字
[00:13:24.000 --> 00:13:26.000]  這個字好像跟大家說過
[00:13:26.000 --> 00:13:28.000]  大家認識讀這個字的
[00:13:28.000 --> 00:13:30.000]  大家都認識讀的
[00:13:30.000 --> 00:13:32.000]  這個sir字
[00:13:32.000 --> 00:13:35.000]  這個sir字在字典找不到的
[00:13:35.000 --> 00:13:37.000]  在電影裡找到的
[00:13:37.000 --> 00:13:39.000]  叫方中sir
[00:13:39.000 --> 00:13:40.000]  這個sir字
[00:13:40.000 --> 00:13:41.000]  這個字大家認識了
[00:13:41.000 --> 00:13:43.000]  今天教大家另外一個字
[00:13:43.000 --> 00:13:44.000]  這個字
[00:13:44.000 --> 00:13:46.000]  看大家認不認識
[00:13:46.000 --> 00:13:48.000]  哇
[00:13:48.000 --> 00:13:50.000]  Winbo真是讀書多
[00:13:50.000 --> 00:13:52.000]  這些人真是文學色彩
[00:13:52.000 --> 00:13:55.000]  沒錯這個字叫小學雞
[00:13:55.000 --> 00:13:57.000]  讀三個音的
[00:13:57.000 --> 00:13:59.000]  叫小學雞
[00:13:59.000 --> 00:14:01.000]  什麼叫小學雞
[00:14:01.000 --> 00:14:06.000]  小學雞就是小學生的行為表現
[00:14:06.000 --> 00:14:10.000]  還是很幼稚的行為
[00:14:10.000 --> 00:14:11.000]  不知道你有沒有試過
[00:14:11.000 --> 00:14:13.000]  你想想你讀書的時候有沒有試過
[00:14:13.000 --> 00:14:16.000]  特別是兩個同學
[00:14:16.000 --> 00:14:17.000]  有兩張桌子
[00:14:17.000 --> 00:14:18.000]  讀書的時候
[00:14:18.000 --> 00:14:20.000]  兩張桌子是黏在一起的
[00:14:20.000 --> 00:14:22.000]  然後他的東西放在旁邊
[00:14:22.000 --> 00:14:23.000]  過了一點點
[00:14:23.000 --> 00:14:25.000]  你就說他了
[00:14:25.000 --> 00:14:26.000]  是不是
[00:14:26.000 --> 00:14:27.000]  不過他擦了一下
[00:14:27.000 --> 00:14:28.000]  過了一條邊
[00:14:28.000 --> 00:14:29.000]  我就說我放回筆袋
[00:14:29.000 --> 00:14:31.000]  擦一條邊
[00:14:31.000 --> 00:14:32.000]  然後你擦回筆袋
[00:14:32.000 --> 00:14:33.000]  我又不行
[00:14:33.000 --> 00:14:34.000]  我帶著書包擦一條邊
[00:14:34.000 --> 00:14:36.000]  你為什麼擦我的邊
[00:14:36.000 --> 00:14:37.000]  我擦你的邊
[00:14:37.000 --> 00:14:38.000]  是這樣的
[00:14:38.000 --> 00:14:39.000]  當然有時候
[00:14:39.000 --> 00:14:41.000]  有人罵你
[00:14:41.000 --> 00:14:42.000]  小學雞罵你
[00:14:42.000 --> 00:14:43.000]  你很壞的
[00:14:43.000 --> 00:14:44.000]  不理你
[00:14:44.000 --> 00:14:47.000]  然後小學雞就這樣說
[00:14:47.000 --> 00:14:49.000]  我反彈你
[00:14:49.000 --> 00:14:50.000]  我反彈你
[00:14:50.000 --> 00:14:52.000]  然後小學雞就說
[00:14:52.000 --> 00:14:54.000]  我反彈你的反彈
[00:14:54.000 --> 00:14:55.000]  是不是這樣
[00:14:55.000 --> 00:14:57.000]  小學雞就是這樣
[00:14:57.000 --> 00:14:59.000]  就是說什麼呢
[00:14:59.000 --> 00:15:00.000]  有人對你不好
[00:15:00.000 --> 00:15:01.000]  你會反彈他
[00:15:01.000 --> 00:15:02.000]  你會馬上做一個反應
[00:15:02.000 --> 00:15:04.000]  而且很多時候你會升級
[00:15:04.000 --> 00:15:06.000]  你會升級
[00:15:06.000 --> 00:15:07.000]  升級完之後
[00:15:07.000 --> 00:15:08.000]  你又再升級
[00:15:08.000 --> 00:15:09.000]  你有沒有發現
[00:15:09.000 --> 00:15:10.000]  現在有時候
[00:15:10.000 --> 00:15:12.000]  你看到政府做事都很小學雞
[00:15:12.000 --> 00:15:14.000]  你加我關稅
[00:15:14.000 --> 00:15:16.000]  我加你一個關稅
[00:15:16.000 --> 00:15:18.000]  我再反加你一個關稅
[00:15:18.000 --> 00:15:20.000]  好像小學雞對壘一樣
[00:15:20.000 --> 00:15:22.000]  加來加去
[00:15:22.000 --> 00:15:24.000]  那你會發現
[00:15:24.000 --> 00:15:25.000]  當一種小學雞的態度
[00:15:25.000 --> 00:15:27.000]  你會發現
[00:15:27.000 --> 00:15:29.000]  大家本來很簡單的事
[00:15:29.000 --> 00:15:31.000]  因為你做過的事
[00:15:31.000 --> 00:15:32.000]  你沒有限制
[00:15:32.000 --> 00:15:33.000]  你升級
[00:15:33.000 --> 00:15:35.000]  以致我為了對付你的升級
[00:15:35.000 --> 00:15:37.000]  我再升級
[00:15:37.000 --> 00:15:39.000]  那就沒有限制了
[00:15:39.000 --> 00:15:40.000]  所以你想想
[00:15:40.000 --> 00:15:41.000]  如果我不小心撞傷你
[00:15:41.000 --> 00:15:43.000]  傷害了你
[00:15:43.000 --> 00:15:44.000]  如果我不設定了
[00:15:44.000 --> 00:15:45.000]  以眼還眼
[00:15:45.000 --> 00:15:47.000]  以牙還牙的話
[00:15:47.000 --> 00:15:48.000]  我弄掉你的牙
[00:15:48.000 --> 00:15:50.000]  你弄掉我幾隻牙
[00:15:50.000 --> 00:15:51.000]  為了報仇
[00:15:51.000 --> 00:15:52.000]  不設限的話
[00:15:52.000 --> 00:15:54.000]  你弄掉我幾隻牙
[00:15:54.000 --> 00:15:56.000]  我弄掉你幾隻牙
[00:15:56.000 --> 00:15:58.000]  我就弄掉你的牙
[00:15:58.000 --> 00:16:00.000]  是不是
[00:16:00.000 --> 00:16:01.000]  然後你弄掉我的牙
[00:16:01.000 --> 00:16:02.000]  我弄掉你的眼
[00:16:02.000 --> 00:16:06.000]  這樣就無止境的加劇下去
[00:16:06.000 --> 00:16:08.000]  那個關係
[00:16:08.000 --> 00:16:10.000]  只會無止境的惡劣
[00:16:10.000 --> 00:16:11.000]  所以呢
[00:16:11.000 --> 00:16:13.000]  你會知道就是
[00:16:13.000 --> 00:16:15.000]  去到民事和法理裁人的時候
[00:16:15.000 --> 00:16:17.000]  就是這樣的狀況
[00:16:17.000 --> 00:16:19.000]  就是說
[00:16:19.000 --> 00:16:20.000]  本身的法例
[00:16:20.000 --> 00:16:21.000]  古人設定的法例
[00:16:21.000 --> 00:16:23.000]  是為了保障那幫群體
[00:16:23.000 --> 00:16:25.000]  保障那幫市民
[00:16:25.000 --> 00:16:26.000]  保障那幫百姓
[00:16:26.000 --> 00:16:30.000]  不要過了那些懲罰的界限
[00:16:30.000 --> 00:16:31.000]  但是到了今天
[00:16:31.000 --> 00:16:32.000]  就成為了什麼
[00:16:32.000 --> 00:16:33.000]  我們要追求
[00:16:33.000 --> 00:16:37.000]  去極大化那種界限的狀況
[00:16:37.000 --> 00:16:38.000]  你聽得明白嗎
[00:16:38.000 --> 00:16:39.000]  就是說
[00:16:39.000 --> 00:16:40.000]  我知道有些事情
[00:16:40.000 --> 00:16:42.000]  我可以報仇的
[00:16:42.000 --> 00:16:45.000]  他就想辦法極大化那種報仇
[00:16:45.000 --> 00:16:46.000]  所以呢
[00:16:46.000 --> 00:16:49.000]  田沖題
[00:16:49.000 --> 00:16:50.000]  就是什麼
[00:16:50.000 --> 00:16:51.000]  你不仁
[00:16:51.000 --> 00:16:52.000]  我就不義
[00:16:52.000 --> 00:16:54.000]  我做初一
[00:16:54.000 --> 00:16:59.000]  結果就以惡報惡
[00:16:59.000 --> 00:17:02.000]  原來到了耶穌的年代
[00:17:02.000 --> 00:17:03.000]  都是這樣的
[00:17:03.000 --> 00:17:05.000]  民事和法理裁人
[00:17:05.000 --> 00:17:07.000]  用一個保護的法例
[00:17:07.000 --> 00:17:09.000]  衍生成為一個什麼呢
[00:17:09.000 --> 00:17:11.000]  一個復仇的法例
[00:17:11.000 --> 00:17:14.000]  一個為了報復對方而有的法例
[00:17:14.000 --> 00:17:16.000]  我就可以名正言順
