
[00:00:00.000 --> 00:00:03.000]  我們從這個星期開始
[00:02:19.000 --> 00:02:21.000]  做了幾十年的奴隸
[00:02:21.000 --> 00:02:23.000]  然後神興起摩西
[00:02:23.000 --> 00:02:25.000]  帶他們離開埃及
[00:02:25.000 --> 00:02:27.000]  接著到了抗野又四十年
[00:02:27.000 --> 00:02:29.000]  飄飄流流
[00:02:29.000 --> 00:02:31.000]  經歷了很多的難處
[00:02:31.000 --> 00:02:34.000]  現在來到約旦河邊
[00:02:34.000 --> 00:02:36.000]  約書亞記記載
[00:02:36.000 --> 00:02:39.000]  現在要真的進去了
[00:02:39.000 --> 00:02:41.000]  等了幾百年
[00:02:41.000 --> 00:02:43.000]  現在真的要成全神自己
[00:02:43.000 --> 00:02:46.000]  他要進這個神答應了的地方
[00:02:46.000 --> 00:02:48.000]  應該是很興奮的
[00:02:48.000 --> 00:02:51.000]  但是約書亞就很沉重了
[00:02:51.000 --> 00:02:52.000]  為什麼呢?
[00:02:52.000 --> 00:02:55.000]  因為現在整個責任落在他身上
[00:02:55.000 --> 00:02:57.000]  為什麼落在他身上沉重呢?
[00:02:57.000 --> 00:03:02.000]  因為約書亞完全沒有把握去面對這個挑戰
[00:03:02.000 --> 00:03:05.000]  我們這樣說不是小看約書亞
[00:03:05.000 --> 00:03:07.000]  我們說
[00:03:07.000 --> 00:03:09.000]  在以色列人的歷史裡面
[00:03:09.000 --> 00:03:11.000]  有一個特別與眾不同的領袖
[00:03:11.000 --> 00:03:13.000]  這個就叫摩西
[00:03:13.000 --> 00:03:14.000]  是不是?
[00:03:14.000 --> 00:03:16.000]  也是約書亞的師父
[00:03:16.000 --> 00:03:18.000]  在抗野跟了幾十年的師父
[00:03:18.000 --> 00:03:20.000]  為什麼摩西這麼厲害?
[00:03:20.000 --> 00:03:21.000]  我們不是高舉人
[00:03:21.000 --> 00:03:23.000]  你看背景就知道
[00:03:23.000 --> 00:03:26.000]  摩西是和所有人都不同的
[00:03:26.000 --> 00:03:29.000]  摩西雖然是以色列人
[00:03:29.000 --> 00:03:32.000]  但是他是埃及公主撿回來
[00:03:32.000 --> 00:03:35.000]  在皇宮長大的王子
[00:03:35.000 --> 00:03:38.000]  所以當時以埃及這種高度的文明
[00:03:38.000 --> 00:03:42.000]  他在埃及裡面學了最優秀的戰術
[00:03:42.000 --> 00:03:44.000]  他最優秀的學問
[00:03:44.000 --> 00:03:47.000]  而摩西這個人也是天生的領袖才幹
[00:03:47.000 --> 00:03:51.000]  所以由摩西帶著以色列人出埃及經過抗野
[00:03:51.000 --> 00:03:52.000]  雖然是困難
[00:03:52.000 --> 00:03:54.000]  但是只要摩西在
[00:03:54.000 --> 00:03:56.000]  不會害怕
[00:03:56.000 --> 00:03:58.000]  一路這樣走下去
[00:03:58.000 --> 00:04:00.000]  約書亞就跟著摩西
[00:04:00.000 --> 00:04:01.000]  是不是?
[00:04:01.000 --> 00:04:03.000]  摩西在的時候
[00:04:03.000 --> 00:04:04.000]  他是不會害怕的
[00:04:04.000 --> 00:04:05.000]  因為有什麼困難
[00:04:05.000 --> 00:04:06.000]  有什麼的爭戰
[00:04:06.000 --> 00:04:08.000]  只要摩西在的時候
[00:04:08.000 --> 00:04:11.000]  他能夠一關有一間過
[00:04:11.000 --> 00:04:12.000]  然後我現在
[00:04:12.000 --> 00:04:14.000]  大家剛才看了
[00:04:14.000 --> 00:04:15.000]  剛才讀了聖經
[00:04:15.000 --> 00:04:18.000]  我覺得神有時候說話真的很絕
[00:04:18.000 --> 00:04:23.000]  現在當這個責任落在約書亞身上的時候
[00:04:23.000 --> 00:04:25.000]  大家知道摩西是不會進得去迦南
[00:04:25.000 --> 00:04:26.000]  是不是?
[00:04:26.000 --> 00:04:28.000]  他會死在約旦河的另外一面
[00:04:28.000 --> 00:04:31.000]  現在這個責任全給了約書亞
[00:04:31.000 --> 00:04:34.000]  就完成了幾百年的夢想
[00:04:34.000 --> 00:04:35.000]  這麼大的責任的時候
[00:04:35.000 --> 00:04:36.000]  神第一句跟他說什麼?
[00:04:36.000 --> 00:04:38.000]  摩西死了
[00:04:38.000 --> 00:04:41.000]  有多麼的可憐
[00:04:41.000 --> 00:04:44.000]  最需要摩西的時候
[00:04:44.000 --> 00:04:46.000]  神說摩西死了
[00:04:46.000 --> 00:04:47.000]  你去吧
[00:04:47.000 --> 00:04:48.000]  換了你
[00:04:48.000 --> 00:04:49.000]  我真的害怕
[00:04:49.000 --> 00:04:51.000]  我想約書亞會很害怕
[00:04:51.000 --> 00:04:52.000]  我們這麼說
[00:04:52.000 --> 00:04:54.000]  又不是硬著頭皮來猜測他
[00:04:54.000 --> 00:04:56.000]  因為如果你剛才有留心讀聖經的時候
[00:04:56.000 --> 00:04:57.000]  第一章
[00:04:57.000 --> 00:04:59.000]  只是由第一節一直到第九節
[00:04:59.000 --> 00:05:00.000]  短短的幾節裡面
[00:05:00.000 --> 00:05:02.000]  神說了三次
[00:05:02.000 --> 00:05:03.000]  叫他不要害怕
[00:05:03.000 --> 00:05:04.000]  你知道了
[00:05:04.000 --> 00:05:06.000]  如果你的兒子
[00:05:06.000 --> 00:05:07.000]  你叫他
[00:05:07.000 --> 00:05:08.000]  不要打機了
[00:05:08.000 --> 00:05:09.000]  吃飯了
[00:05:09.000 --> 00:05:12.000]  過了十五分鐘之後又叫他
[00:05:12.000 --> 00:05:13.000]  不要再打機了
[00:05:13.000 --> 00:05:14.000]  你吃飯了
[00:05:14.000 --> 00:05:15.000]  就是還沒聽
[00:05:15.000 --> 00:05:16.000]  就是聽不到
[00:05:16.000 --> 00:05:17.000]  你明白嗎?
[00:05:17.000 --> 00:05:19.000]  又再第三次發惡
[00:05:19.000 --> 00:05:20.000]  你還不來
[00:05:20.000 --> 00:05:21.000]  沒飯吃了
[00:05:21.000 --> 00:05:22.000]  就是一直都聽不到
[00:05:22.000 --> 00:05:24.000]  約書亞就是這樣
[00:05:24.000 --> 00:05:26.000]  我們看第六節
[00:05:26.000 --> 00:05:27.000]  第七節
[00:05:27.000 --> 00:05:28.000]  第九節
[00:05:28.000 --> 00:05:29.000]  神重複了三次
[00:05:29.000 --> 00:05:31.000]  如果從音樂的角度來說
[00:05:31.000 --> 00:05:33.000]  這叫做Crescendo
[00:05:33.000 --> 00:05:34.000]  你明白嗎?
[00:05:34.000 --> 00:05:35.000]  詩歌班就明白了
[00:05:35.000 --> 00:05:36.000]  就是越來越強
[00:05:36.000 --> 00:05:37.000]  越來越大聲
[00:05:37.000 --> 00:05:38.000]  就是說
[00:05:38.000 --> 00:05:40.000]  約書亞真的害怕
[00:05:40.000 --> 00:05:42.000]  說了一次不行
[00:05:42.000 --> 00:05:43.000]  兩次又不行
[00:05:43.000 --> 00:05:44.000]  還是害怕
[00:05:44.000 --> 00:05:45.000]  越說
[00:05:45.000 --> 00:05:46.000]  他就越害怕
[00:05:46.000 --> 00:05:47.000]  你看看
[00:05:47.000 --> 00:05:48.000]  第六節說什麼
[00:05:48.000 --> 00:05:50.000]  你要堅強勇敢
[00:05:50.000 --> 00:05:51.000]  我們舊的譯本
[00:05:51.000 --> 00:05:53.000]  就叫做剛強壯膽
[00:05:53.000 --> 00:05:54.000]  很毒
[00:05:54.000 --> 00:05:55.000]  中生譯本一樣
[00:05:55.000 --> 00:05:56.000]  也很好
[00:05:56.000 --> 00:05:58.000]  你要堅強勇敢
[00:05:58.000 --> 00:05:59.000]  第六節
[00:05:59.000 --> 00:06:00.000]  第七節
[00:06:00.000 --> 00:06:01.000]  讀給你聽就知道了
[00:06:01.000 --> 00:06:03.000]  你只要堅強十分勇敢
[00:06:03.000 --> 00:06:05.000]  是不是Crescendo?
[00:06:05.000 --> 00:06:06.000]  然後第九節
[00:06:06.000 --> 00:06:07.000]  再說一次
[00:06:07.000 --> 00:06:09.000]  我不是吩咐過你嗎?
[00:06:09.000 --> 00:06:11.000]  你聽不到嗎?
[00:06:11.000 --> 00:06:14.000]  你要堅強勇敢
[00:06:14.000 --> 00:06:16.000]  所以你不要懼怕
[00:06:16.000 --> 00:06:17.000]  也不要驚慌
[00:06:17.000 --> 00:06:19.000]  點出來就說你真的懼怕驚慌
[00:06:19.000 --> 00:06:21.000]  約書亞是很懼怕
[00:06:21.000 --> 00:06:22.000]  很驚慌
[00:06:22.000 --> 00:06:23.000]  為什麼?
[00:06:23.000 --> 00:06:25.000]  因為約書亞明明知道
[00:06:25.000 --> 00:06:27.000]  這個責任他負不起
[00:06:27.000 --> 00:06:29.000]  他做不到的
[00:06:29.000 --> 00:06:31.000]  向前望
[00:06:31.000 --> 00:06:34.000]  這些仗怎麼打?
[00:06:34.000 --> 00:06:36.000]  約書亞
[00:06:36.000 --> 00:06:38.000]  讓任何人都知道
[00:06:38.000 --> 00:06:41.000]  這些仗是打不贏的
[00:06:41.000 --> 00:06:42.000]  第一
[00:06:42.000 --> 00:06:44.000]  在迦南地
[00:06:44.000 --> 00:06:46.000]  已經住了一些居民
[00:06:46.000 --> 00:06:47.000]  那些民族
[00:06:47.000 --> 00:06:48.000]  他們的文化
[00:06:48.000 --> 00:06:50.000]  他們的武力
[00:06:50.000 --> 00:06:54.000]  是遠高於那些流浪了四十年的奴隸
[00:06:54.000 --> 00:06:55.000]  這群以色列人
[00:06:55.000 --> 00:06:56.000]  大家知道
[00:06:56.000 --> 00:06:59.000]  而約書亞就是那十二個探子裡面其中一個
[00:06:59.000 --> 00:07:01.000]  所以他親眼見過
[00:07:01.000 --> 00:07:02.000]  你看到探子出來
[00:07:02.000 --> 00:07:03.000]  他們又高又大
[00:07:03.000 --> 00:07:04.000]  我都不知道怎麼打
[00:07:04.000 --> 00:07:06.000]  我看自己好像螞蟻一樣
[00:07:06.000 --> 00:07:07.000]  我真的不知道怎麼打
[00:07:07.000 --> 00:07:10.000]  當然當日約書亞不是這麼說
[00:07:10.000 --> 00:07:13.000]  因為他們是兩個認為還有信心的人
[00:07:13.000 --> 00:07:15.000]  但是其實在經驗上
[00:07:15.000 --> 00:07:16.000]  他真的知道
[00:07:16.000 --> 00:07:18.000]  這些民族是打不贏的
[00:07:18.000 --> 00:07:19.000]  因為這些民族
[00:07:19.000 --> 00:07:20.000]  今天我們考古學都知道
[00:07:20.000 --> 00:07:22.000]  我可能跟大家提過
[00:07:22.000 --> 00:07:23.000]  考古學告訴他們
[00:07:23.000 --> 00:07:25.000]  當以色列人去到這個地方的時候
[00:07:25.000 --> 00:07:26.000]  當地的民族
[00:07:26.000 --> 00:07:28.000]  什麼那些菲利士人
[00:07:28.000 --> 00:07:29.000]  已經懂得用鐵器
[00:07:29.000 --> 00:07:31.000]  大家知道在古代
[00:07:31.000 --> 00:07:35.000]  還不懂得用金屬鐵器來打造劍和刀槍
[00:07:35.000 --> 00:07:38.000]  和那些還不懂得用鐵器的民族
[00:07:38.000 --> 00:07:40.000]  根本完全是懸殊的
[00:07:40.000 --> 00:07:41.000]  那麼以色列人沒有什麼
[00:07:41.000 --> 00:07:43.000]  當然沒有了
[00:07:43.000 --> 00:07:45.000]  以色列人除了摩西一個之外
[00:07:45.000 --> 00:07:47.000]  全部是哪些人呢
[00:07:47.000 --> 00:07:48.000]  只是奴隸而已
[00:07:48.000 --> 00:07:49.000]  大家記得嗎
[00:07:49.000 --> 00:07:51.000]  奴隸有什麼認識呢
[00:07:51.000 --> 00:07:52.000]  除了練肌肉
[00:07:52.000 --> 00:07:54.000]  沒有什麼可以認識的了
[00:07:54.000 --> 00:07:57.000]  只有肌肉而已
[00:07:57.000 --> 00:07:59.000]  約書亞也是其中一個奴隸
[00:07:59.000 --> 00:08:00.000]  或者他的後裔
[00:08:00.000 --> 00:08:01.000]  大家知道嗎
[00:08:01.000 --> 00:08:03.000]  約書亞也是
[00:08:03.000 --> 00:08:04.000]  沒有例外的
[00:08:04.000 --> 00:08:07.000]  所以只有摩西一個人懂得打仗
[00:08:07.000 --> 00:08:10.000]  沒有了摩西是沒有人懂得打仗的
[00:08:10.000 --> 00:08:14.000]  還有當時以色列人的文化
[00:08:14.000 --> 00:08:15.000]  剛才我們也提過
[00:08:15.000 --> 00:08:17.000]  奴隸什麼都不懂
[00:08:17.000 --> 00:08:18.000]  不要說打鐵器
[00:08:18.000 --> 00:08:19.000]  弄刀弄槍
[00:08:19.000 --> 00:08:20.000]  根本是不懂的
[00:08:20.000 --> 00:08:21.000]  以色列人如果你看聖經
[00:08:21.000 --> 00:08:23.000]  就知道去到事司祭
[00:08:23.000 --> 00:08:25.000]  以色列人還是用什麼
[00:08:25.000 --> 00:08:27.000]  木棍火把玻璃瓶
[00:08:27.000 --> 00:08:29.000]  石頭
[00:08:29.000 --> 00:08:31.000]  怎麼打
[00:08:31.000 --> 00:08:32.000]  人家已經用刀用槍了
[00:08:32.000 --> 00:08:34.000]  有馬車了
[00:08:34.000 --> 00:08:36.000]  是沒得打的
[00:08:36.000 --> 00:08:37.000]  到了蘇羅王
[00:08:37.000 --> 00:08:39.000]  才有第一副盔甲
[00:08:39.000 --> 00:08:40.000]  大家記得嗎
[00:08:40.000 --> 00:08:41.000]  大衛出戰哥利亞的時候
[00:08:41.000 --> 00:08:43.000]  蘇羅王很感動
[00:08:43.000 --> 00:08:44.000]  哇年輕人
[00:08:44.000 --> 00:08:45.000]  用命去打
[00:08:45.000 --> 00:08:46.000]  好吧
[00:08:46.000 --> 00:08:47.000]  我把自己的盔甲給你
[00:08:47.000 --> 00:08:49.000]  為什麼皇帝要把盔甲給他
[00:08:49.000 --> 00:08:51.000]  因為整個營裡面只有一件
[00:08:51.000 --> 00:08:53.000]  沒有了
[00:08:53.000 --> 00:08:55.000]  不過大衛說這麼重
[00:08:55.000 --> 00:08:56.000]  你不要管了
[00:08:56.000 --> 00:08:57.000]  我拿五顆石頭就搞定他
[00:08:57.000 --> 00:09:00.000]  你看看以色列人多落後
[00:09:00.000 --> 00:09:02.000]  是沒得打的
[00:09:02.000 --> 00:09:04.000]  約書下完全知道沒得打的
[00:09:04.000 --> 00:09:06.000]  向前看這場仗
[00:09:06.000 --> 00:09:08.000]  是沒可能打得贏
[00:09:08.000 --> 00:09:11.000]  又向周圍看
[00:09:11.000 --> 00:09:12.000]  看這群以色列人
[00:09:12.000 --> 00:09:13.000]  烏合之眾
[00:09:13.000 --> 00:09:14.000]  只會埋怨
[00:09:14.000 --> 00:09:15.000]  大家記得嗎
[00:09:15.000 --> 00:09:17.000]  大家看民訴記
[00:09:17.000 --> 00:09:19.000]  看初一及二記
[00:09:19.000 --> 00:09:20.000]  整天埋怨
[00:09:20.000 --> 00:09:21.000]  那四十年在抗疫裡面
[00:09:21.000 --> 00:09:22.000]  又沒東西吃
[00:09:22.000 --> 00:09:23.000]  又有人不肯
[00:09:23.000 --> 00:09:24.000]  又扮偶像
[00:09:24.000 --> 00:09:26.000]  很多事激得激死
[00:09:26.000 --> 00:09:27.000]  連排隊都排不到
[00:09:27.000 --> 00:09:29.000]  這群人怎麼打呢
[00:09:29.000 --> 00:09:31.000]  沒得打
[00:09:31.000 --> 00:09:33.000]  然後剛才我們說
[00:09:33.000 --> 00:09:36.000]  當他回顧他唯一的靠山的時候
[00:09:36.000 --> 00:09:40.000]  神就說摩西死了
[00:09:40.000 --> 00:09:42.000]  多絕啊
[00:09:42.000 --> 00:09:43.000]  向前看就沒得打
[00:09:43.000 --> 00:09:45.000]  向周圍看就靠不住這群人
[00:09:45.000 --> 00:09:48.000]  向後看他一直以來的安全感
[00:09:48.000 --> 00:09:49.000]  摩西都死了
[00:09:49.000 --> 00:09:51.000]  你說他怎麼做
[00:09:51.000 --> 00:09:52.000]  如果約書下站在這裡
[00:09:52.000 --> 00:09:53.000]  你說他怎麼做
[00:09:53.000 --> 00:09:54.000]  摩西
[00:09:54.000 --> 00:09:56.000]  我們每個人都有摩西
[00:09:56.000 --> 00:09:57.000]  兄弟姐妹
[00:09:57.000 --> 00:10:00.000]  你的摩西不一定是約書下的人
[00:10:00.000 --> 00:10:01.000]  你的摩西可能
[00:10:01.000 --> 00:10:03.000]  總之是你的安全感
[00:10:03.000 --> 00:10:04.000]  這麼多年
[00:10:04.000 --> 00:10:06.000]  有意無意就是靠那件事
[00:10:06.000 --> 00:10:07.000]  你搞不定就要靠那件事
[00:10:07.000 --> 00:10:08.000]  可能摩西
[00:10:08.000 --> 00:10:11.000]  你的摩西可能是你那間屋
[00:10:11.000 --> 00:10:14.000]  你的摩西可能是你那份工作
[00:10:14.000 --> 00:10:17.000]  你的摩西可能是你一直以來的學位
[00:10:17.000 --> 00:10:18.000]  你的訓練
[00:10:18.000 --> 00:10:20.000]  老闆對你的賞識
[00:10:20.000 --> 00:10:22.000]  或者某個人
[00:10:22.000 --> 00:10:24.000]  就是你的父母
[00:10:24.000 --> 00:10:25.000]  或者你的子女
[00:10:25.000 --> 00:10:26.000]  總而言之
[00:10:26.000 --> 00:10:27.000]  在你的人生裡
[00:10:27.000 --> 00:10:28.000]  每個人都有你和我
[00:10:28.000 --> 00:10:29.000]  摩西我不知道是誰
[00:10:29.000 --> 00:10:30.000]  但你自己知道
[00:10:30.000 --> 00:10:31.000]  不知道是什麼
[00:10:31.000 --> 00:10:32.000]  你自己知道
[00:10:32.000 --> 00:10:34.000]  現在問題就是
[00:10:34.000 --> 00:10:36.000]  當你真的人生來到最關鍵的時候
[00:10:36.000 --> 00:10:38.000]  摩西死了
[00:10:38.000 --> 00:10:40.000]  怎麼辦
[00:10:40.000 --> 00:10:42.000]  最需要他的時候
[00:10:42.000 --> 00:10:43.000]  就不在了
[00:10:43.000 --> 00:10:44.000]  他走了
[00:10:44.000 --> 00:10:47.000]  最大的挑戰的時候
[00:10:47.000 --> 00:10:49.000]  為什麼就在這個時間
[00:10:49.000 --> 00:10:50.000]  我會病的
[00:10:50.000 --> 00:10:52.000]  我也不懂得怎麼回答你
[00:10:52.000 --> 00:10:53.000]  總而言之
[00:10:53.000 --> 00:10:54.000]  你發覺
[00:10:54.000 --> 00:10:55.000]  好像摩西死了
[00:10:55.000 --> 00:10:56.000]  這種感覺
[00:10:56.000 --> 00:10:57.000]  沒有了
[00:10:57.000 --> 00:10:59.000]  什麼安全感都沒有了
[00:10:59.000 --> 00:11:01.000]  那怎麼辦
[00:11:01.000 --> 00:11:04.000]  約書亞就站在這個約旦河邊
[00:11:04.000 --> 00:11:06.000]  現在神呼召他
[00:11:06.000 --> 00:11:08.000]  繼續走下去
[00:11:08.000 --> 00:11:09.000]  我們感謝主
[00:11:09.000 --> 00:11:11.000]  神呼召一個人的時候
[00:11:11.000 --> 00:11:13.000]  不只是空講的
[00:11:13.000 --> 00:11:14.000]  當然剛才大學說
[00:11:14.000 --> 00:11:16.000]  神重複了三次
[00:11:16.000 --> 00:11:18.000]  說你要堅強勇敢
[00:11:18.000 --> 00:11:19.000]  堅強勇敢
[00:11:19.000 --> 00:11:20.000]  一定堅強勇敢
[00:11:20.000 --> 00:11:21.000]  不是說
[00:11:21.000 --> 00:11:22.000]  不要怕
[00:11:22.000 --> 00:11:23.000]  神不是空講
[00:11:23.000 --> 00:11:25.000]  人有時候是一種
[00:11:25.000 --> 00:11:26.000]  空洞的鼓勵
[00:11:26.000 --> 00:11:27.000]  其實是沒有結果的
[00:11:27.000 --> 00:11:29.000]  你鼓勵是永遠都是這樣
[00:11:29.000 --> 00:11:30.000]  神說不是
[00:11:30.000 --> 00:11:32.000]  當我給你一個
[00:11:32.000 --> 00:11:36.000]  堅強勇敢的挑戰要求的時候
[00:11:36.000 --> 00:11:37.000]  我是有理由的
[00:11:37.000 --> 00:11:39.000]  今天我們真的研究一下
[00:11:39.000 --> 00:11:41.000]  究竟神用什麼理由
[00:11:41.000 --> 00:11:43.000]  用什麼說法
[00:11:43.000 --> 00:11:45.000]  去告訴約書亞
[00:11:45.000 --> 00:11:47.000]  希望你也聽到這個真理
[00:11:47.000 --> 00:11:48.000]  聽到神對你說
[00:11:48.000 --> 00:11:50.000]  不是單單對約書亞說
[00:11:50.000 --> 00:11:51.000]  你也覺得
[00:11:51.000 --> 00:11:52.000]  來到人生這個關口
[00:11:52.000 --> 00:11:54.000]  真的走不下去的時候
[00:11:54.000 --> 00:11:56.000]  你聽一下神怎樣對約書亞說
[00:11:56.000 --> 00:11:58.000]  如果你讀剛才那段聖經的時候
[00:11:58.000 --> 00:12:00.000]  一個最關鍵的
[00:12:00.000 --> 00:12:02.000]  一個最關鍵的地方
[00:12:02.000 --> 00:12:05.000]  就是神對約書亞說
[00:12:05.000 --> 00:12:06.000]  第三節
[00:12:06.000 --> 00:12:13.000]  他說我
[00:12:13.000 --> 00:12:16.000]  你現在腳踏的地方
[00:12:16.000 --> 00:12:19.000]  我照著應許摩西
[00:12:19.000 --> 00:12:23.000]  已經賜給你們了
[00:12:23.000 --> 00:12:25.000]  然後第五節
[00:12:25.000 --> 00:12:26.000]  在你一生的日子
[00:12:26.000 --> 00:12:28.000]  必每一個人在你面前站立得住
[00:12:28.000 --> 00:12:30.000]  我怎樣與摩西同在
[00:12:30.000 --> 00:12:34.000]  也必照樣與你同在
[00:12:34.000 --> 00:12:36.000]  這兩節有什麼特別
[00:12:36.000 --> 00:12:37.000]  你記住這兩節
[00:12:37.000 --> 00:12:39.000]  這就是神自己的答案
[00:12:39.000 --> 00:12:42.000]  首先講第五節
[00:12:42.000 --> 00:12:44.000]  第五節有什麼特別
[00:12:44.000 --> 00:12:46.000]  神與摩西同在
[00:12:46.000 --> 00:12:48.000]  現在就說我與你同在好像很普通
[00:12:48.000 --> 00:12:50.000]  但一點也不普通
[00:12:50.000 --> 00:12:52.000]  神的意思在這裡說什麼呢
[00:12:52.000 --> 00:12:56.000]  神說我知道你的安全感是摩西
[00:12:56.000 --> 00:12:58.000]  你有了摩西你就有安全感了
[00:12:58.000 --> 00:13:00.000]  現在我將你的摩西拿走了
[00:13:00.000 --> 00:13:01.000]  死了
[00:13:01.000 --> 00:13:02.000]  你害怕了
[00:13:02.000 --> 00:13:04.000]  不過神說我問你一件事
[00:13:04.000 --> 00:13:06.000]  你不要忘記
[00:13:06.000 --> 00:13:09.000]  摩西是誰給你的
[00:13:09.000 --> 00:13:11.000]  神給你的
[00:13:11.000 --> 00:13:14.000]  神說我將摩西給你
[00:13:14.000 --> 00:13:16.000]  所以你一直靠著摩西
[00:13:16.000 --> 00:13:18.000]  你有安全感
[00:13:18.000 --> 00:13:21.000]  現在我將摩西拿走了
[00:13:21.000 --> 00:13:23.000]  我用我自己
[00:13:23.000 --> 00:13:25.000]  來代替摩西跟你一起走
[00:13:25.000 --> 00:13:28.000]  怎樣能夠給你更大的安全感
[00:13:28.000 --> 00:13:29.000]  你聽得明白意思嗎
[00:13:29.000 --> 00:13:32.000]  神說我怎樣與摩西同在
[00:13:32.000 --> 00:13:33.000]  這個神說
[00:13:33.000 --> 00:13:35.000]  你可能慢慢忘記了
[00:13:35.000 --> 00:13:36.000]  你天天看著摩西
[00:13:36.000 --> 00:13:39.000]  你見不到與摩西同在的神
[00:13:39.000 --> 00:13:41.000]  摩西之所以有安全感
[00:13:41.000 --> 00:13:44.000]  是因為有神與他同在
[00:13:44.000 --> 00:13:46.000]  神說我就是那個
[00:13:46.000 --> 00:13:48.000]  現在我將摩西拿走了
[00:13:48.000 --> 00:13:50.000]  是我親自與你同在
[00:13:50.000 --> 00:13:53.000]  這個就是神為他的解決
[00:13:53.000 --> 00:13:54.000]  意思就是說
[00:13:54.000 --> 00:13:55.000]  若孫啊
[00:13:55.000 --> 00:13:57.000]  你向前看就沒得打了
[00:13:57.000 --> 00:13:58.000]  你向周圍看
[00:13:58.000 --> 00:13:59.000]  這群人靠不住的
[00:13:59.000 --> 00:14:00.000]  向後看
[00:14:00.000 --> 00:14:03.000]  你一直以來安全感的摩西都死了
[00:14:03.000 --> 00:14:07.000]  這個時候你應該學會向上看了吧
[00:14:07.000 --> 00:14:10.000]  這個時候你周圍看都沒得看的時候
[00:14:10.000 --> 00:14:11.000]  你應該學會向上看
[00:14:11.000 --> 00:14:13.000]  你看見的是我在這裡
[00:14:13.000 --> 00:14:15.000]  大家明白意思嗎
[00:14:15.000 --> 00:14:17.000]  這個是神的出路
[00:14:17.000 --> 00:14:18.000]  你要向上看
[00:14:18.000 --> 00:14:20.000]  誰給你摩西
