
[00:00:00.000 --> 00:00:04.200]  耶穌復活之後,第三次向門徒顯現
[00:03:57.200 --> 00:04:01.200]  如果在一個地方釣,很久很久也沒有釣到魚
[00:04:01.400 --> 00:04:06.200]  不知為何有時又不想離開,不知為何
[00:04:06.200 --> 00:04:08.200]  不想離開,很悶很悶
[00:04:08.200 --> 00:04:11.200]  突然間巨星走過來
[00:04:11.200 --> 00:04:13.200]  喂,去那邊釣一下
[00:04:13.200 --> 00:04:17.200]  對了,就真的會去
[00:04:17.200 --> 00:04:20.200]  大家試過這些嗎?沒有吧
[00:04:20.200 --> 00:04:26.200]  那你會見到,你會聽岸上的人說
[00:04:26.200 --> 00:04:29.200]  其實可能沒什麼特別,就是很悶
[00:04:29.400 --> 00:04:31.200]  打了一整晚瘀
[00:04:31.200 --> 00:04:34.200]  好像很躊躇,不知道前路如何
[00:04:34.200 --> 00:04:36.200]  耶穌又未等到
[00:04:36.200 --> 00:04:39.200]  心情也不知怎樣,很沉悶
[00:04:39.200 --> 00:04:44.200]  所以有人說,那就試試吧
[00:04:44.200 --> 00:04:46.200]  所以你發現一個真理
[00:04:46.200 --> 00:04:49.200]  如果你要成長,很悶的時候
[00:04:49.200 --> 00:04:51.200]  要成長的第一步是什麼?
[00:04:51.200 --> 00:04:53.200]  就是要聽別人說
[00:04:56.400 --> 00:05:02.200]  就要聽一些跟你很親密的人說
[00:05:02.200 --> 00:05:04.200]  你覺得是嗎?
[00:05:04.200 --> 00:05:06.200]  所以你跟隔壁的人說
[00:05:06.200 --> 00:05:09.200]  我有沒有問題?我聽你說
[00:05:09.200 --> 00:05:13.200]  我聽你說
[00:05:13.200 --> 00:05:16.200]  不是你問他說不說
[00:05:16.200 --> 00:05:18.200]  你說我聽你說
[00:05:18.200 --> 00:05:20.200]  你說吧
[00:05:20.200 --> 00:05:24.200]  當這班門徒肯聽耶穌說
[00:05:24.400 --> 00:05:27.200]  沉悶的氣氛就打破了
[00:05:27.200 --> 00:05:32.200]  馬上整個生命,整個天氣,整個漁船
[00:05:32.200 --> 00:05:33.200]  整班人都改變
[00:05:33.200 --> 00:05:34.200]  為什麼?
[00:05:34.200 --> 00:05:37.200]  當他們一撒網到右邊的時候
[00:05:37.200 --> 00:05:38.200]  發現什麼?
[00:05:38.200 --> 00:05:41.200]  發現很多魚
[00:05:41.200 --> 00:05:43.200]  很多魚
[00:05:43.200 --> 00:05:46.200]  多到網都差不多爛了
[00:05:46.200 --> 00:05:47.200]  拉不上來
[00:05:47.200 --> 00:05:50.200]  這個氣氛就打破了
[00:05:50.200 --> 00:05:52.200]  一見到很多魚
[00:05:52.400 --> 00:05:56.200]  哪個門徒先改變?
[00:05:56.200 --> 00:05:59.200]  聖經說
[00:05:59.200 --> 00:06:02.200]  耶穌所愛的那個門徒
[00:06:02.200 --> 00:06:04.200]  應該是指約翰
[00:06:04.200 --> 00:06:06.200]  就是指這個書的作者
[00:06:06.200 --> 00:06:08.200]  他馬上說,認到
[00:06:08.200 --> 00:06:10.200]  是什麼?是主
[00:06:10.200 --> 00:06:12.200]  被他聽到
[00:06:12.200 --> 00:06:14.200]  我不知道他腦裡在想什麼
[00:06:14.200 --> 00:06:15.200]  有沒有真的看到
[00:06:15.200 --> 00:06:16.200]  他都不理了
[00:06:16.200 --> 00:06:19.200]  馬上跳下水
[00:06:19.200 --> 00:06:22.200]  你讀聖經的時候要留意一下
[00:06:22.400 --> 00:06:23.200]  為什麼這麼有趣?
[00:06:23.200 --> 00:06:25.200]  跳下水之前要穿一件衣服
[00:06:25.200 --> 00:06:27.200]  沒理由
[00:06:27.200 --> 00:06:29.200]  你要想一下,很好玩
[00:06:29.200 --> 00:06:31.200]  其實可能是打魚
[00:06:31.200 --> 00:06:34.200]  把上衣退下來
[00:06:34.200 --> 00:06:36.200]  赤膊上身打魚
[00:06:36.200 --> 00:06:38.200]  但是他真的要游泳的時候
[00:06:38.200 --> 00:06:40.200]  要把衣服拉上來
[00:06:40.200 --> 00:06:42.200]  紮實,然後才游泳
[00:06:42.200 --> 00:06:45.200]  這樣才不會阻礙他自己游泳
[00:06:45.200 --> 00:06:46.200]  這樣想
[00:06:46.200 --> 00:06:48.200]  為什麼反過來?
[00:06:48.200 --> 00:06:50.200]  很心急
[00:06:50.400 --> 00:06:53.200]  馬上把衣服拉上,紮實
[00:06:53.200 --> 00:06:56.200]  然後馬上跳下水
[00:06:56.200 --> 00:06:58.200]  聖經說
[00:06:58.200 --> 00:07:02.200]  船距離岸有大約200爪
[00:07:02.200 --> 00:07:05.200]  大約100公尺
[00:07:05.200 --> 00:07:07.200]  100公尺有多遠?
[00:07:07.200 --> 00:07:10.200]  兩個標準的直詞
[00:07:10.200 --> 00:07:12.200]  懂得游泳的人
[00:07:12.200 --> 00:07:14.200]  跳下去都很快游過去
[00:07:14.200 --> 00:07:16.200]  不懂游泳的人
[00:07:16.200 --> 00:07:18.200]  跳下去就很遠
[00:07:18.400 --> 00:07:21.200]  很遠很遠
[00:07:21.200 --> 00:07:23.200]  所以跳下水的時候
[00:07:23.200 --> 00:07:25.200]  他要游泳
[00:07:25.200 --> 00:07:28.200]  游100米,100公尺
[00:07:28.200 --> 00:07:30.200]  都需要一點時間
[00:07:30.200 --> 00:07:32.200]  都需要一點時間
[00:07:32.200 --> 00:07:34.200]  我不知道
[00:07:34.200 --> 00:07:37.200]  他們為什麼會認出耶穌
[00:07:37.200 --> 00:07:41.200]  約翰為什麼會覺得他是主呢?
[00:07:41.200 --> 00:07:43.200]  一定是見到一些東西
[00:07:43.200 --> 00:07:46.200]  見到魚,見到漁船在打魚
[00:07:46.400 --> 00:07:48.200]  為什麼會馬上認出主呢?
[00:07:48.200 --> 00:07:50.200]  馬上跳下水
[00:07:50.200 --> 00:07:52.200]  如果我是導演
[00:07:52.200 --> 00:07:54.200]  要拍戲,拍這些情景
[00:07:54.200 --> 00:07:56.200]  我會這樣做
[00:07:56.200 --> 00:07:58.200]  當彼得跳下水的時候
[00:07:58.200 --> 00:08:00.200]  他一邊游泳一邊游泳
[00:08:00.200 --> 00:08:03.200]  水泡在流動
[00:08:03.200 --> 00:08:05.200]  然後一個畫面就會出
[00:08:05.200 --> 00:08:08.200]  去令到另一個畫面
[00:08:08.200 --> 00:08:11.200]  這個畫面是什麼畫面呢?
[00:08:11.200 --> 00:08:12.200]  大家記不記得
[00:08:12.200 --> 00:08:15.200]  彼得被呼召是怎樣被呼召的?
[00:08:15.400 --> 00:08:18.200]  耶穌一次要去到海灘
[00:08:18.200 --> 00:08:21.200]  上了彼得的船
[00:08:21.200 --> 00:08:25.200]  然後向岸邊的人講道
[00:08:25.200 --> 00:08:27.200]  講完道之後
[00:08:27.200 --> 00:08:28.200]  就跟彼得說
[00:08:28.200 --> 00:08:32.200]  你把船開到水深的地方
[00:08:32.200 --> 00:08:33.200]  彼得就說
[00:08:33.200 --> 00:08:35.200]  我打了一整天魚
[00:08:35.200 --> 00:08:37.200]  都打不到什麼
[00:08:37.200 --> 00:08:39.200]  不過你講就怎樣?
[00:08:39.200 --> 00:08:40.200]  就去
[00:08:40.200 --> 00:08:43.200]  開船去到水深的地方
[00:08:43.400 --> 00:08:46.200]  一落網,怎樣?
[00:08:46.200 --> 00:08:49.200]  很多魚
[00:08:49.200 --> 00:08:50.200]  而且是多到什麼?
[00:08:50.200 --> 00:08:52.200]  他一個船都裝不完
[00:08:52.200 --> 00:08:54.200]  還要叫旁邊的船來
[00:08:54.200 --> 00:08:55.200]  來來來
[00:08:55.200 --> 00:08:56.200]  應該是約翰那些
[00:08:56.200 --> 00:08:57.200]  來來來
[00:08:57.200 --> 00:08:59.200]  兩架船
[00:08:59.200 --> 00:09:00.200]  裝滿了兩架船
[00:09:00.200 --> 00:09:02.200]  當彼得一見到這個情景
[00:09:02.200 --> 00:09:03.200]  經歷這個之後
[00:09:03.200 --> 00:09:05.200]  聖經怎樣形容他?
[00:09:05.200 --> 00:09:09.200]  他馬上跪在耶穌面前
[00:09:09.200 --> 00:09:11.200]  他說耶穌離開我
[00:09:11.200 --> 00:09:13.200]  我是一個罪人
[00:09:13.400 --> 00:09:16.200]  哇,有這樣的反應
[00:09:16.200 --> 00:09:17.200]  然後耶穌就說
[00:09:17.200 --> 00:09:18.200]  你不用懼怕
[00:09:18.200 --> 00:09:20.200]  你以後不用打魚
[00:09:20.200 --> 00:09:21.200]  是做什麼?
[00:09:21.200 --> 00:09:24.200]  是要做得人如敷
[00:09:24.200 --> 00:09:26.200]  原來彼得被敷罩
[00:09:26.200 --> 00:09:30.200]  是在這樣的情景之下被敷罩
[00:09:30.200 --> 00:09:31.200]  所以我覺得
[00:09:31.200 --> 00:09:32.200]  他認到主
[00:09:32.200 --> 00:09:36.200]  很可能馬上在這個時間
[00:09:36.200 --> 00:09:37.200]  悶悶的時候
[00:09:37.200 --> 00:09:39.200]  他勾起這個圖畫
[00:09:39.200 --> 00:09:41.200]  馬上就跳下水
[00:09:41.400 --> 00:09:44.200]  哇,他很快很快
[00:09:44.200 --> 00:09:46.200]  游到岸上
[00:09:46.200 --> 00:09:47.200]  上了岸
[00:09:47.200 --> 00:09:49.200]  應該是他第一個人上岸
[00:09:49.200 --> 00:09:51.200]  上岸的時候
[00:09:51.200 --> 00:09:52.200]  睜一隻眼
[00:09:52.200 --> 00:09:54.200]  他見到什麼?
[00:09:54.200 --> 00:09:56.200]  見到炭火
[00:09:56.200 --> 00:10:00.200]  炭火上面有魚在燒
[00:10:00.200 --> 00:10:02.200]  有餅在燒
[00:10:02.200 --> 00:10:05.200]  然後跟耶穌對話
[00:10:05.200 --> 00:10:08.200]  然後耶穌說
[00:10:08.200 --> 00:10:09.200]  再拿些魚來
[00:10:09.400 --> 00:10:12.200]  然後彼得馬上向後面跑
[00:10:12.200 --> 00:10:15.200]  馬上跟他一起拖網
[00:10:15.200 --> 00:10:18.200]  因為很多魚
[00:10:18.200 --> 00:10:20.200]  多少條魚?
[00:10:20.200 --> 00:10:22.200]  153條
[00:10:22.200 --> 00:10:23.200]  很多人都要想
[00:10:23.200 --> 00:10:26.200]  這153條為何聖經要記載?
[00:10:26.200 --> 00:10:28.200]  我們講一堂課都可以
[00:10:28.200 --> 00:10:30.200]  不過今天不講這個數字
[00:10:30.200 --> 00:10:31.200]  大家回去看一下
[00:10:31.200 --> 00:10:33.200]  但是很多很多魚
[00:10:33.200 --> 00:10:35.200]  問題都要問一個問題
[00:10:35.200 --> 00:10:38.200]  為何有人數魚?
[00:10:38.400 --> 00:10:40.200]  你問這些問題
[00:10:40.200 --> 00:10:41.200]  為何數魚?
[00:10:41.200 --> 00:10:43.200]  其實都不是很難
[00:10:43.200 --> 00:10:45.200]  這麼多魚
[00:10:45.200 --> 00:10:46.200]  一定有人
[00:10:46.200 --> 00:10:47.200]  怎樣?
[00:10:47.200 --> 00:10:50.200]  想去數一下有多少條
[00:10:50.200 --> 00:10:52.200]  那就出去數
[00:10:52.200 --> 00:10:54.200]  或者以為是分贓
[00:10:54.200 --> 00:10:55.200]  其實都可以分贓
[00:10:55.200 --> 00:10:57.200]  耶穌說拿幾條魚來
[00:10:57.200 --> 00:11:00.200]  然後繼續在炭火上面
[00:11:00.200 --> 00:11:03.200]  燒魚、燒餅
[00:11:03.200 --> 00:11:06.200]  然後門徒逐個逐個過來
[00:11:06.200 --> 00:11:08.200]  大家都沉默
[00:11:08.400 --> 00:11:10.200]  因為知道這個都是主
[00:11:10.200 --> 00:11:12.200]  不過不敢問
[00:11:12.200 --> 00:11:14.200]  究竟怎樣
[00:11:14.200 --> 00:11:18.200]  然後主就將餅和魚給他們吃
[00:11:18.200 --> 00:11:20.200]  一邊吃的時候
[00:11:20.200 --> 00:11:21.200]  一邊吃的時候
[00:11:21.200 --> 00:11:23.200]  你猜特別彼得會怎樣?
[00:11:23.200 --> 00:11:25.200]  吃早飯
[00:11:25.200 --> 00:11:26.200]  很餓很餓
[00:11:26.200 --> 00:11:27.200]  吃飯
[00:11:27.200 --> 00:11:29.200]  大家坐在炭火邊
[00:11:29.200 --> 00:11:30.200]  很冷的時候
[00:11:30.200 --> 00:11:31.200]  天未亮
[00:11:31.200 --> 00:11:33.200]  吃飯
[00:11:33.200 --> 00:11:36.200]  我猜彼得會想很多事
[00:11:36.400 --> 00:11:38.200]  想很多事
[00:11:38.200 --> 00:11:41.200]  他的成長除了聽別人說之外
[00:11:41.200 --> 00:11:43.200]  第二樣就是要想事
[00:11:43.200 --> 00:11:45.200]  要想起以往一些事
[00:11:45.200 --> 00:11:48.200]  是以往一些可能是爛了的事
[00:11:48.200 --> 00:11:50.200]  他想什麼呢?
[00:11:50.200 --> 00:11:53.200]  我會想在炭火裡面
[00:11:53.200 --> 00:11:54.200]  讓我做導演
[00:11:54.200 --> 00:11:55.200]  紅紅的炭火
[00:11:55.200 --> 00:11:57.200]  彈啊彈啊火花
[00:11:57.200 --> 00:12:01.200]  然後一個鏡頭一轉
[00:12:01.200 --> 00:12:04.200]  在約翰福音第六章
[00:12:04.400 --> 00:12:08.200]  當耶穌跟一群人講道
[00:12:08.200 --> 00:12:11.200]  講道一些道理
[00:12:11.200 --> 00:12:13.200]  很難接受
[00:12:13.200 --> 00:12:14.200]  耶穌說什麼?
[00:12:14.200 --> 00:12:16.200]  我的身體是可以吃的
[00:12:16.200 --> 00:12:18.200]  我的血是可以喝的
[00:12:18.200 --> 00:12:20.200]  如無飲血
[00:12:20.200 --> 00:12:21.200]  這個信仰
[00:12:21.200 --> 00:12:22.200]  那些人就說什麼?
[00:12:22.200 --> 00:12:25.200]  這個道極其難近
[00:12:25.200 --> 00:12:28.200]  所以很多人轉頭就走了
[00:12:28.200 --> 00:12:29.200]  很多人都走了
[00:12:29.200 --> 00:12:31.200]  然後那些門徒就留在那裡
[00:12:31.200 --> 00:12:33.200]  那耶穌就問那些門徒
[00:12:33.400 --> 00:12:35.200]  那些人都走了
[00:12:35.200 --> 00:12:37.200]  你們走不走?
[00:12:37.200 --> 00:12:40.200]  哪個門徒第一個出聲?
[00:12:40.200 --> 00:12:42.200]  彼得
[00:12:42.200 --> 00:12:43.200]  彼得說什麼?
[00:12:43.200 --> 00:12:44.200]  主啊!
[00:12:44.200 --> 00:12:46.200]  祢有永生之道
[00:12:46.200 --> 00:12:48.200]  我還跟隨誰呢?
[00:12:48.200 --> 00:12:52.200]  彼得在門徒當中
[00:12:52.200 --> 00:12:55.200]  時常都表達他自己
[00:12:55.200 --> 00:13:00.200]  我是很緊緊跟隨主的
[00:13:00.200 --> 00:13:02.200]  他是門徒的代表
[00:13:02.400 --> 00:13:05.200]  跟著在吃燒魚
[00:13:05.200 --> 00:13:06.200]  在吃餅
[00:13:06.200 --> 00:13:08.200]  在炭火當中
[00:13:08.200 --> 00:13:11.200]  有第二個片段
[00:13:11.200 --> 00:13:12.200]  可能出來了
[00:13:12.200 --> 00:13:15.200]  在約翰福音第十三章
[00:13:15.200 --> 00:13:20.200]  當耶穌快要上十字架之前
[00:13:20.200 --> 00:13:24.200]  耶穌又做了一件很特別的事
[00:13:24.200 --> 00:13:27.200]  是當時那些門徒和人
[00:13:27.200 --> 00:13:29.200]  都是很難接受的
[00:13:29.200 --> 00:13:31.200]  就是耶穌跟門徒
[00:13:31.400 --> 00:13:34.200]  洗腳
[00:13:34.200 --> 00:13:36.200]  耶穌突然之間
[00:13:36.200 --> 00:13:38.200]  拿一盆水
[00:13:38.200 --> 00:13:39.200]  這是我加上去的
[00:13:39.200 --> 00:13:40.200]  拿一盆水
[00:13:40.200 --> 00:13:41.200]  拿一條毛巾
[00:13:41.200 --> 00:13:42.200]  跟著叫那些門徒
[00:13:42.200 --> 00:13:44.200]  坐下,坐下,坐下
[00:13:44.200 --> 00:13:46.200]  什麼事?什麼事?
[00:13:46.200 --> 00:13:47.200]  脫下鞋子
[00:13:47.200 --> 00:13:48.200]  什麼事?
[00:13:48.200 --> 00:13:50.200]  要跟你洗腳
[00:13:50.200 --> 00:13:52.200]  哪個門徒第一個出聲?
[00:13:52.200 --> 00:13:54.200]  彼得
[00:13:54.200 --> 00:13:55.200]  主啊!
[00:13:55.200 --> 00:13:57.200]  你絕不可以洗我的腳
[00:13:57.200 --> 00:13:58.200]  為什麼?
[00:13:58.400 --> 00:14:01.200]  他很深明白老師
[00:14:01.200 --> 00:14:03.200]  特別是當時,二千年前
[00:14:03.200 --> 00:14:05.200]  不可能這樣做的
[00:14:05.200 --> 00:14:06.200]  不可以的
[00:14:06.200 --> 00:14:07.200]  他是表達出
[00:14:07.200 --> 00:14:10.200]  比各門徒都更加尊師重道
[00:14:10.200 --> 00:14:11.200]  很明顯
[00:14:11.200 --> 00:14:12.200]  他第一個出聲
[00:14:12.200 --> 00:14:14.200]  不可以,不可以
[00:14:14.200 --> 00:14:16.200]  你看到彼得是這樣的
[00:14:16.200 --> 00:14:17.200]  很愛主
[00:14:17.200 --> 00:14:19.200]  很肯表達自己
[00:14:19.200 --> 00:14:22.200]  跟著想起那些幕
[00:14:22.200 --> 00:14:24.200]  他又吃一下餅
[00:14:24.200 --> 00:14:25.200]  吃一下魚
[00:14:25.200 --> 00:14:27.200]  可能聽一下耶穌說話
[00:14:27.400 --> 00:14:29.200]  他又想
[00:14:29.200 --> 00:14:31.200]  可能又想起另一個幕
[00:14:31.200 --> 00:14:34.200]  當耶穌跟那些門徒
[00:14:34.200 --> 00:14:36.200]  洗完腳之後
[00:14:36.200 --> 00:14:39.200]  跟著又說了一些話
[00:14:39.200 --> 00:14:41.200]  那麼
[00:14:41.200 --> 00:14:43.200]  耶穌就說了
[00:14:43.200 --> 00:14:44.200]  表達他自己
[00:14:44.200 --> 00:14:46.200]  他說我現在要去的地方
[00:14:46.200 --> 00:14:49.200]  你們是不能去的
[00:14:49.200 --> 00:14:50.200]  耶穌一這樣說之後
[00:14:50.200 --> 00:14:52.200]  彼得怎麼說?
[00:14:52.200 --> 00:14:53.200]  耶穌
[00:14:53.200 --> 00:14:55.200]  有什麼地方我不可以跟你去?
[00:14:55.400 --> 00:14:58.200]  我是願意為你犧牲的
[00:14:58.200 --> 00:14:59.200]  那麼耶穌就說
[00:14:59.200 --> 00:15:03.200]  你真的願意為我犧牲
[00:15:03.200 --> 00:15:05.200]  你會在雞叫之先
[00:15:05.200 --> 00:15:08.200]  三次不認我
[00:15:08.200 --> 00:15:09.200]  那麼聖經說
[00:15:09.200 --> 00:15:11.200]  彼得的反應如何?
[00:15:11.200 --> 00:15:12.200]  有沒有搞錯?
[00:15:12.200 --> 00:15:13.200]  這個我加上去
[00:15:13.200 --> 00:15:14.200]  有沒有搞錯?
[00:15:14.200 --> 00:15:16.200]  就算我現在馬上跟你同死
[00:15:16.200 --> 00:15:19.200]  我都不會不認你
[00:15:19.200 --> 00:15:21.200]  哇,這個是彼得
[00:15:21.200 --> 00:15:22.200]  是不是?
[00:15:22.400 --> 00:15:26.200]  是彼得很肯定地說
[00:15:26.200 --> 00:15:28.200]  他很願意為主犧牲
[00:15:28.200 --> 00:15:30.200]  在門徒當中
[00:15:30.200 --> 00:15:32.200]  他是這樣表達的
[00:15:32.200 --> 00:15:35.200]  接著又吃了一些餅
[00:15:35.200 --> 00:15:37.200]  又在炭火裡
[00:15:37.200 --> 00:15:38.200]  背著背著
[00:15:38.200 --> 00:15:40.200]  又再想
[00:15:40.200 --> 00:15:43.200]  一幕可能不是很遠
[00:15:43.200 --> 00:15:45.200]  不過根據這個時間
[00:15:45.200 --> 00:15:47.200]  可能是十幾二十天
[00:15:47.200 --> 00:15:49.200]  他想起可能是
[00:15:49.200 --> 00:15:51.200]  當耶穌在赫西瑪利園
[00:15:51.400 --> 00:15:53.200]  跟那些門徒祈願之後
[00:15:53.200 --> 00:15:56.200]  那些人要來抓耶穌
[00:15:56.200 --> 00:15:57.200]  這一幕
[00:15:57.200 --> 00:15:58.200]  是不是?
[00:15:58.200 --> 00:16:01.200]  祭司帶著一些冰釘
[00:16:01.200 --> 00:16:02.200]  帶著一些僕人
[00:16:02.200 --> 00:16:03.200]  要來抓耶穌
[00:16:03.200 --> 00:16:06.200]  彼得的反應如何?
[00:16:06.200 --> 00:16:09.200]  哇,他馬上怎樣?
[00:16:09.200 --> 00:16:11.200]  要保護耶穌
[00:16:11.200 --> 00:16:13.200]  拿起一把刀一斬
[00:16:13.200 --> 00:16:19.200]  把一個祭司的僕人的右耳斬下來
[00:16:19.400 --> 00:16:22.200]  哇,然後再想動了
[00:16:22.200 --> 00:16:24.200]  然後耶穌接著他
[00:16:24.200 --> 00:16:26.200]  哇,手刀入超
[00:16:26.200 --> 00:16:29.200]  然後動刀的必死於刀下
[00:16:29.200 --> 00:16:31.200]  他才停手
[00:16:31.200 --> 00:16:35.200]  你發現彼得是很勇
[00:16:35.200 --> 00:16:37.200]  愛耶穌是愛得很勇
[00:16:37.200 --> 00:16:39.200]  是保護的
[00:16:39.200 --> 00:16:41.200]  眾人都不敢動
[00:16:41.200 --> 00:16:42.200]  他是先動
[00:16:42.200 --> 00:16:44.200]  他在門徒當中
[00:16:44.200 --> 00:16:45.200]  他表現到
[00:16:45.200 --> 00:16:47.200]  他是一個很勇敢
[00:16:47.400 --> 00:16:50.200]  很愛主的一個門徒
[00:16:50.200 --> 00:16:53.200]  接著又在炭火裡面
[00:16:53.200 --> 00:16:56.200]  又想一想
[00:16:56.200 --> 00:16:58.200]  再想近一點
[00:16:58.200 --> 00:17:00.200]  我相信就會想到他
[00:17:00.200 --> 00:17:03.200]  最傷痛的一件事
[00:17:03.200 --> 00:17:06.200]  就是當耶穌被抓了之後
[00:17:06.200 --> 00:17:08.200]  第一次是抓去哪裡?
[00:17:08.200 --> 00:17:11.200]  是抓去一個大祭司的家
[00:17:11.200 --> 00:17:13.200]  其實所有門徒都走了
[00:17:13.400 --> 00:17:17.200]  只是彼得和另外一個門徒
[00:17:17.200 --> 00:17:18.200]  應該是約翰
[00:17:18.200 --> 00:17:20.200]  是沒有散開
[00:17:20.200 --> 00:17:23.200]  其實是靜靜的跟著
[00:17:23.200 --> 00:17:29.200]  接著耶穌被抓進去大祭司的房子受審
[00:17:29.200 --> 00:17:32.200]  我相信約翰是認識大祭司裡面的人
[00:17:32.200 --> 00:17:34.200]  所以他可以進去
[00:17:34.200 --> 00:17:36.200]  加上彼得進來
[00:17:36.200 --> 00:17:38.200]  彼得進去了
[00:17:38.200 --> 00:17:43.200]  然後在炭火當中取暖
[00:17:43.400 --> 00:17:45.200]  當時仍然是未天亮
[00:17:45.200 --> 00:17:48.200]  當時的環境仍然是冷的
[00:17:48.200 --> 00:17:50.200]  所以有個炭火在當中
[00:17:50.200 --> 00:17:53.200]  又是炭火在取暖
[00:17:53.200 --> 00:17:54.200]  他一邊取暖
[00:17:54.200 --> 00:17:58.200]  其實是一邊留心著院子裡面
[00:17:58.200 --> 00:18:00.200]  耶穌究竟怎樣被人假扮
[00:18:00.200 --> 00:18:02.200]  想聽一下想看一下
[00:18:02.200 --> 00:18:03.200]  都看到的
[00:18:03.200 --> 00:18:05.200]  究竟怎樣呢?
[00:18:05.200 --> 00:18:06.200]  突然之間
[00:18:06.200 --> 00:18:09.200]  有一個婢女走過來
[00:18:09.200 --> 00:18:11.200]  可能是掃地而已
[00:18:11.400 --> 00:18:13.200]  未被抓到,沒有什麼權力
[00:18:13.200 --> 00:18:15.200]  突然跟彼得說
[00:18:15.200 --> 00:18:17.200]  我認得你
