
[00:00:00.000 --> 00:00:03.200]  從今天星期開始我們會開始一個新的講道系列
[00:06:24.800 --> 00:06:27.800]  爲要榮耀
[00:06:27.800 --> 00:06:30.800]  歸給我們天上的父
[00:06:30.800 --> 00:06:33.800]  爲什麼要把榮耀歸給我們天上的父
[00:06:33.800 --> 00:06:36.800]  因爲國道權並榮耀
[00:06:36.800 --> 00:06:38.800]  全是天父上帝的
[00:06:38.800 --> 00:06:42.800]  所以大家從這個角度想的時候
[00:06:42.800 --> 00:06:46.800]  正正是因爲我們依靠神的恩典
[00:06:46.800 --> 00:06:48.800]  以致我們可以在信心上
[00:06:48.800 --> 00:06:52.800]  在愛心上都有明顯的長進
[00:06:52.800 --> 00:06:54.800]  當我們有這些長進的時候
[00:06:54.800 --> 00:06:56.800]  就正正告訴我們
[00:06:56.800 --> 00:06:58.800]  正正告訴我們
[00:06:58.800 --> 00:07:00.800]  神的恩典
[00:07:00.800 --> 00:07:04.800]  臨到我們的生命裏面
[00:07:04.800 --> 00:07:06.800]  而當一間教會
[00:07:06.800 --> 00:07:10.800]  充滿了這些蒙恩的信徒的時候
[00:07:10.800 --> 00:07:11.800]  這一間教會
[00:07:11.800 --> 00:07:13.800]  就是一間蒙恩的教會
[00:07:13.800 --> 00:07:15.800]  我們就能夠在這個地區裏面
[00:07:15.800 --> 00:07:18.800]  高舉神的榮耀
[00:07:18.800 --> 00:07:19.800]  我想問大家
[00:07:19.800 --> 00:07:20.800]  你覺得活力聖躬
[00:07:20.800 --> 00:07:24.800]  是不是一個神所賜福的教會
[00:07:24.800 --> 00:07:25.800]  是不是
[00:07:25.800 --> 00:07:26.800]  不知道
[00:07:26.800 --> 00:07:27.800]  怎樣纔是
[00:07:27.800 --> 00:07:28.800]  怎樣會不知道
[00:07:28.800 --> 00:07:31.800]  剛纔站在你們面前的Tony和Lillian
[00:07:31.800 --> 00:07:33.800]  如果沒有神的恩典的時候
[00:07:33.800 --> 00:07:35.800]  他們不會站出來
[00:07:35.800 --> 00:07:39.800]  公開承認他們在神面前的信心
[00:07:39.800 --> 00:07:42.800]  你知不知道這是一個選擇
[00:07:42.800 --> 00:07:45.800]  他們選擇接受這個水利
[00:07:45.800 --> 00:07:51.800]  正正是一個神恩典的表彰
[00:07:51.800 --> 00:07:54.800]  但是對於當時的貼撒羅尼加信徒
[00:07:54.800 --> 00:07:56.800]  他們的選擇
[00:07:56.800 --> 00:07:59.800]  不是單單站出來
[00:07:59.800 --> 00:08:02.800]  在衆人面前接受水利這麼簡單
[00:08:02.800 --> 00:08:03.800]  對他們來說
[00:08:03.800 --> 00:08:04.800]  他們所面對的是
[00:08:04.800 --> 00:08:06.800]  當時很多的逼迫
[00:08:06.800 --> 00:08:08.800]  很多的苦難
[00:08:08.800 --> 00:08:13.800]  有一次一羣宗教領袖聚在一起祈禱會
[00:08:13.800 --> 00:08:15.800]  爲的是建堂奉獻
[00:08:15.800 --> 00:08:16.800]  不夠錢了
[00:08:16.800 --> 00:08:17.800]  我們要建堂奉獻
[00:08:17.800 --> 00:08:18.800]  我們要祈禱
[00:08:18.800 --> 00:08:21.800]  一羣信徒很忠心地聚在一起祈禱
[00:08:21.800 --> 00:08:23.800]  正當祈禱的時候
[00:08:23.800 --> 00:08:24.800]  故事顯現
[00:08:24.800 --> 00:08:28.800]  由於你們這些信徒這麼忠心服侍教會
[00:08:28.800 --> 00:08:33.800]  現在我們賜你三個願望
[00:08:33.800 --> 00:08:36.800]  財富、智慧與美貌
[00:08:36.800 --> 00:08:37.800]  三個你們任意選一個
[00:08:37.800 --> 00:08:39.800]  我必定成全
[00:08:39.800 --> 00:08:42.800]  如果你是當時聽到的
[00:08:42.800 --> 00:08:44.800]  你會選擇什麼呢
[00:08:44.800 --> 00:08:48.800]  財富、智慧還是美貌
[00:08:48.800 --> 00:08:50.800]  這羣信徒當中的領袖
[00:08:50.800 --> 00:08:52.800]  他的名字叫索羅門
[00:08:52.800 --> 00:08:54.800]  索羅門人如其名
[00:08:54.800 --> 00:08:55.800]  毫不猶豫
[00:08:55.800 --> 00:08:57.800]  當然選擇什麼呢
[00:08:57.800 --> 00:08:59.800]  索羅門當然選擇智慧
[00:08:59.800 --> 00:09:00.800]  我要智慧
[00:09:00.800 --> 00:09:01.800]  天使就說
[00:09:01.800 --> 00:09:05.800]  你的願望就此給你
[00:09:05.800 --> 00:09:07.800]  然後就消失了
[00:09:07.800 --> 00:09:09.800]  願望就拿到了
[00:09:09.800 --> 00:09:11.800]  這個索羅門就像以前索羅門
[00:09:11.800 --> 00:09:12.800]  充滿智慧
[00:09:12.800 --> 00:09:16.800]  忠信徒的領袖都看着這個索羅門
[00:09:16.800 --> 00:09:19.800]  這個索羅門又看着忠信徒
[00:09:19.800 --> 00:09:22.800]  最後一個忍不住
[00:09:22.800 --> 00:09:24.800]  你現在拿了所有的智慧
[00:09:24.800 --> 00:09:26.800]  麻煩你說些智慧的話來聽聽
[00:09:26.800 --> 00:09:28.800]  這個索羅門就說
[00:09:28.800 --> 00:09:31.800]  我應該選擇財富
[00:09:31.800 --> 00:09:34.800]  因爲那時候籌款
[00:09:34.800 --> 00:09:35.800]  在我們的人生裏
[00:09:35.800 --> 00:09:38.800]  我們或多或少會做一些很正確的決定
[00:09:38.800 --> 00:09:40.800]  但是同一個時間
[00:09:40.800 --> 00:09:41.800]  不能避免地
[00:09:41.800 --> 00:09:47.800]  我們也會做一些沒那麼正確的決策
[00:09:47.800 --> 00:09:51.800]  要不正確的決策
[00:09:51.800 --> 00:09:52.800]  結果都一樣
[00:09:52.800 --> 00:09:55.800]  我們都要承擔決策的後果
[00:09:55.800 --> 00:09:57.800]  所以有人說
[00:09:57.800 --> 00:09:59.800]  We are what we choose
[00:09:59.800 --> 00:10:00.800]  我們的人生
[00:10:00.800 --> 00:10:01.800]  我們今天的人生
[00:10:01.800 --> 00:10:04.800]  就是我們一直選擇得出來的結果
[00:10:04.800 --> 00:10:07.800]  這句話其實有些真理在裏面
[00:10:07.800 --> 00:10:09.800]  雖然在人生上很多決策
[00:10:09.800 --> 00:10:11.800]  都不是太過有關重要
[00:10:11.800 --> 00:10:13.800]  你選擇去哪裏喫飯
[00:10:13.800 --> 00:10:16.800]  都是有東西落肚的
[00:10:16.800 --> 00:10:20.800]  但是有些人生的決策是相當重要的
[00:10:20.800 --> 00:10:22.800]  在保羅的時代
[00:10:22.800 --> 00:10:24.800]  貼撒羅尼加教會的信徒
[00:10:24.800 --> 00:10:28.800]  是要面對着很多的迫害和苦難
[00:10:28.800 --> 00:10:30.800]  爲什麼他們會受到苦難呢?
[00:10:30.800 --> 00:10:32.800]  如果我們看第五節的時候
[00:10:32.800 --> 00:10:33.800]  保羅在這裏指出
[00:10:33.800 --> 00:10:38.800]  你們就是爲這國受苦
[00:10:38.800 --> 00:10:41.800]  這個國是指神的國
[00:10:41.800 --> 00:10:42.800]  意思就是說
[00:10:42.800 --> 00:10:44.800]  這一羣人受苦
[00:10:44.800 --> 00:10:47.800]  不是因爲他們做錯了什麼而受苦
[00:10:47.800 --> 00:10:48.800]  而是因爲什麼呢?
[00:10:48.800 --> 00:10:52.800]  因爲這一羣人是神國裏面的一分子
[00:10:52.800 --> 00:10:56.800]  就是因爲這個原因而面對很多的苦難
[00:10:56.800 --> 00:10:58.800]  而第六節的時候
[00:10:58.800 --> 00:11:01.800]  保羅更加的指出
[00:11:01.800 --> 00:11:03.800]  當時是有一羣人
[00:11:03.800 --> 00:11:06.800]  是加增這些信徒的痛苦的
[00:11:06.800 --> 00:11:08.800]  那你說這羣人是什麼人呢?
[00:11:08.800 --> 00:11:10.800]  爲什麼會加增這些信徒的痛苦呢?
[00:11:10.800 --> 00:11:14.800]  我們追查歷史的時候
[00:11:14.800 --> 00:11:17.800]  大致上其實當時的苦難是來自
[00:11:17.800 --> 00:11:18.800]  羅馬政府
[00:11:18.800 --> 00:11:22.800]  也都來自當時一羣很傳統
[00:11:22.800 --> 00:11:25.800]  不認耶穌基督
[00:11:25.800 --> 00:11:30.800]  是一羣很傳統的猶太人的信徒
[00:11:30.800 --> 00:11:33.800]  所以我們可以想象當時
[00:11:33.800 --> 00:11:35.800]  當時做基督徒
[00:11:35.800 --> 00:11:38.800]  是要面對這兩類的壓力
[00:11:38.800 --> 00:11:40.800]  大家可以想象一下
[00:11:40.800 --> 00:11:42.800]  如果今天
[00:11:42.800 --> 00:11:43.800]  你要成爲基督徒的時候
[00:11:43.800 --> 00:11:46.800]  你要接受很多教會里面的
[00:11:46.800 --> 00:11:47.800]  或者要做基督徒的時候
[00:11:47.800 --> 00:11:49.800]  要面對很多的
[00:11:49.800 --> 00:11:52.800]  從四方百年以來的迫害
[00:11:52.800 --> 00:11:53.800]  苦難
[00:11:53.800 --> 00:11:54.800]  我問你
[00:11:54.800 --> 00:11:55.800]  你會不會做基督徒?
[00:11:55.800 --> 00:11:57.800]  等下問一問Tony和Lillian
[00:11:57.800 --> 00:11:59.800]  你會不會選擇做基督徒?
[00:11:59.800 --> 00:12:01.800]  又或者如果你做了基督徒
[00:12:01.800 --> 00:12:03.800]  突然之間苦難
[00:12:03.800 --> 00:12:05.800]  困難挑戰來到的時候
[00:12:05.800 --> 00:12:07.800]  你會怎麼做?
[00:12:07.800 --> 00:12:08.800]  我不是基督徒了
[00:12:08.800 --> 00:12:09.800]  會不會這樣?
[00:12:09.800 --> 00:12:10.800]  會不會退縮?
[00:12:10.800 --> 00:12:12.800]  還是我們仍然持守着
[00:12:12.800 --> 00:12:14.800]  堅定相信
[00:12:14.800 --> 00:12:17.800]  繼續跟隨我們的主耶穌基督?
[00:12:17.800 --> 00:12:19.800]  在《馬太福音》
[00:12:19.800 --> 00:12:22.800]  主耶穌和祂的門徒這樣說
[00:12:22.800 --> 00:12:24.800]  祂說:若有人要跟從我
[00:12:24.800 --> 00:12:26.800]  就要捨己
[00:12:26.800 --> 00:12:28.800]  背起他的十字架來跟從我
[00:12:28.800 --> 00:12:31.800]  因爲凡要救自己生命的
[00:12:31.800 --> 00:12:32.800]  必喪掉生命
[00:12:32.800 --> 00:12:35.800]  而凡爲我喪掉生命的
[00:12:35.800 --> 00:12:37.800]  必得着生命
[00:12:37.800 --> 00:12:39.800]  人只有一天會來到
[00:12:39.800 --> 00:12:40.800]  那時候
[00:12:40.800 --> 00:12:43.800]  他要照各人的行爲
[00:12:43.800 --> 00:12:45.800]  報應各人
[00:12:45.800 --> 00:12:47.800]  而這個行爲
[00:12:47.800 --> 00:12:49.800]  這個行爲
[00:12:49.800 --> 00:12:50.800]  包括了
[00:12:50.800 --> 00:12:54.800]  當我們面對苦難的時候的選擇
[00:12:54.800 --> 00:12:56.800]  我們如何選擇?
[00:12:56.800 --> 00:12:58.800]  我們如何選擇?
[00:12:58.800 --> 00:13:00.800]  莎士比亞有一句名句
[00:13:00.800 --> 00:13:03.800]  To be or not to be
[00:13:03.800 --> 00:13:08.800]  這是生存與毀滅之間的抉擇
[00:13:08.800 --> 00:13:10.800]  是生與死之間的抉擇
[00:13:10.800 --> 00:13:12.800]  你會如何選擇?
[00:13:12.800 --> 00:13:15.800]  凡要救自己生命的
[00:13:15.800 --> 00:13:17.800]  必喪掉生命
[00:13:17.800 --> 00:13:21.800]  凡爲我喪掉生命的
[00:13:21.800 --> 00:13:23.800]  必得着生命
[00:13:23.800 --> 00:13:27.800]  當面對這些苦難逼迫的時候
[00:13:27.800 --> 00:13:31.800]  貼薩羅尼加的教會選擇了
[00:13:31.800 --> 00:13:33.800]  持守他們的信仰
[00:13:33.800 --> 00:13:36.800]  縱然要面對痛苦
[00:13:36.800 --> 00:13:38.800]  大家留意
[00:13:38.800 --> 00:13:40.800]  不是因爲他們能夠
[00:13:40.800 --> 00:13:43.800]  站穩面對痛苦、苦難
[00:13:43.800 --> 00:13:45.800]  而得着永恒生命
[00:13:45.800 --> 00:13:46.800]  不是
[00:13:46.800 --> 00:13:50.800]  而是因爲他們有神而來的
[00:13:50.800 --> 00:13:53.800]  永恆屬天的生命
[00:13:53.800 --> 00:13:55.800]  以至他們能夠
[00:13:55.800 --> 00:13:57.800]  依靠神
[00:13:57.800 --> 00:13:59.800]  面對苦難
[00:13:59.800 --> 00:14:04.800]  而站穩信仰的信心
[00:14:04.800 --> 00:14:05.800]  大家想想
[00:14:05.800 --> 00:14:08.800]  當面對痛苦、面對苦難
[00:14:08.800 --> 00:14:12.800]  而選擇仍然做基督徒
[00:14:12.800 --> 00:14:18.800]  這個信心很難造假
[00:14:18.800 --> 00:14:19.800]  有支槍指着你做不做基督徒
[00:14:19.800 --> 00:14:21.800]  你仍然說做的時候
[00:14:21.800 --> 00:14:26.800]  這個信心很難造假
[00:14:26.800 --> 00:14:30.800]  而保羅也是因爲這個信心
[00:14:30.800 --> 00:14:33.800]  而爲這羣信徒感謝神
[00:14:33.800 --> 00:14:35.800]  在第五和第六節
[00:14:35.800 --> 00:14:37.800]  保羅指出
[00:14:37.800 --> 00:14:41.800]  他們的受苦亦彰顯了
[00:14:41.800 --> 00:14:45.800]  神公義的名正
[00:14:45.800 --> 00:14:48.800]  由於他們有這個公義的名正
[00:14:48.800 --> 00:14:53.800]  所以神看他們爲佩德臣的國
[00:14:53.800 --> 00:14:56.800]  什麼意思? 什麼是佩德臣的國?
[00:14:56.800 --> 00:14:59.800]  沒錯
[00:14:59.800 --> 00:15:02.800]  基督徒的受苦
[00:15:02.800 --> 00:15:06.800]  似乎很不公平
[00:15:06.800 --> 00:15:07.800]  爲什麼?
[00:15:07.800 --> 00:15:10.800]  因爲人總有一種賞善罰惡的觀念
[00:15:10.800 --> 00:15:15.800]  雖然你說基督徒不是每個都是絕對的好人
[00:15:15.800 --> 00:15:18.800]  但基督徒始終都不是壞人
[00:15:18.800 --> 00:15:25.800]  那爲什麼基督徒要面對這種不平等的痛苦呢?
[00:15:25.800 --> 00:15:27.800]  爲什麼呢?
[00:15:27.800 --> 00:15:29.800]  在主耶穌昇天之後
[00:15:29.800 --> 00:15:31.800]  祂和祂的門徒說
[00:15:31.800 --> 00:15:34.800]  祂說基督這樣受苦
[00:15:34.800 --> 00:15:38.800]  然後進入祂的榮耀裏面
[00:15:38.800 --> 00:15:40.800]  這是應當的
[00:15:40.800 --> 00:15:43.800]  我們跳到下一章
[00:15:43.800 --> 00:15:46.800]  接着保羅也說
[00:15:46.800 --> 00:15:49.800]  當我們與基督一同受苦的時候
[00:15:49.800 --> 00:15:55.800]  也和基督一同得榮耀
[00:15:55.800 --> 00:15:58.800]  換言之
[00:15:58.800 --> 00:16:01.800]  這兩節的經文告訴我們
[00:16:01.800 --> 00:16:04.800]  似乎苦難
[00:16:04.800 --> 00:16:10.800]  困難是通往神榮耀的一條路
[00:16:10.800 --> 00:16:12.800]  有一次
[00:16:12.800 --> 00:16:17.800]  我看到建築工人在建一間很大的教會
[00:16:17.800 --> 00:16:21.800]  其中有一個在作一塊三角形的石頭
[00:16:21.800 --> 00:16:23.800]  這個形狀很奇怪
[00:16:23.800 --> 00:16:25.800]  這個人就問建築工人
[00:16:25.800 --> 00:16:28.800]  這塊石頭是怎麼用的?
[00:16:28.800 --> 00:16:29.800]  這個工人就說
[00:16:29.800 --> 00:16:32.800]  你看不看到教堂頂上有個洞的位置呢?
[00:16:32.800 --> 00:16:36.800]  我現在在作的這塊石頭是用來填那個洞的
[00:16:36.800 --> 00:16:40.800]  現在我在下面所作的這塊石頭
[00:16:40.800 --> 00:16:45.800]  以至我在上面可以放上去
[00:16:45.800 --> 00:16:48.800]  看不看到這個意思?
[00:16:48.800 --> 00:16:50.800]  我相信很多的苦難
[00:16:50.800 --> 00:16:54.800]  特別是一些自己引發出來的痛苦
[00:16:54.800 --> 00:16:57.800]  其實神都可以使用這些痛苦
[00:16:57.800 --> 00:17:02.800]  這些磨鍊來去模造每一個信徒
[00:17:02.800 --> 00:17:06.800]  以至每一個信徒都能夠成爲神手中的器皿
[00:17:06.800 --> 00:17:10.800]  以至我們可以在永恆的角度
[00:17:10.800 --> 00:17:14.800]  得着神永遠給我們的福分
[00:17:14.800 --> 00:17:15.800]  換言之
[00:17:15.800 --> 00:17:18.800]  今天我們在地上的受苦
[00:17:18.800 --> 00:17:20.800]  並不一定是沒有意義的
[00:17:20.800 --> 00:17:23.800]  並不一定是荒謬的
[00:17:23.800 --> 00:17:25.800]  就好像這塊石頭一樣
[00:17:25.800 --> 00:17:27.800]  我們今天被雕琢、被磨造
[00:17:27.800 --> 00:17:30.800]  他日我們在天家的時候
[00:17:30.800 --> 00:17:33.800]  我們才完全明白苦難的意義
[00:17:33.800 --> 00:17:35.800]  我們才完全明白
[00:17:35.800 --> 00:17:37.800]  這個苦難
[00:17:37.800 --> 00:17:39.800]  只要我們有信心的時候
[00:17:39.800 --> 00:17:43.800]  其實就是神公義的明證
[00:17:43.800 --> 00:17:45.800]  或者
[00:17:45.800 --> 00:17:47.800]  在很多的信徒
[00:17:47.800 --> 00:17:49.800]  由於苦難
[00:17:49.800 --> 00:17:51.800]  會喪失他們的生命
[00:17:51.800 --> 00:17:54.800]  不過他們那個
[00:17:54.800 --> 00:17:56.800]  欺壓他們的人
[00:17:56.800 --> 00:17:58.800]  很多時候都會
