
[00:00:00.000 --> 00:00:06.000]  上星期我們提到大衛從人生的高峰
[00:05:58.000 --> 00:05:59.000]  而是神的說話
[00:05:59.000 --> 00:06:05.000]  在這裡我總括了有三個拿丹向大衛的起訴
[00:06:05.000 --> 00:06:06.000]  第一
[00:06:06.000 --> 00:06:10.000]  拿丹提醒大衛神曾經怎樣恩待你
[00:06:10.000 --> 00:06:11.000]  他又怎樣說
[00:06:11.000 --> 00:06:14.000]  神說我救你脫離掃羅的手
[00:06:14.000 --> 00:06:17.000]  我將你主人的家業賜給你
[00:06:17.000 --> 00:06:19.000]  主人的妻交給你
[00:06:19.000 --> 00:06:23.000]  甚至將以色列和猶大家都賜給你
[00:06:23.000 --> 00:06:25.000]  如果你也覺得不足夠的話
[00:06:25.000 --> 00:06:31.000]  神說我早就將加倍地賜給你
[00:06:31.000 --> 00:06:37.000]  神就是這樣來恩待大衛
[00:06:37.000 --> 00:06:39.000]  第二
[00:06:39.000 --> 00:06:41.000]  拿丹責備大衛
[00:06:41.000 --> 00:06:46.000]  他說你為什麼藐視耶和華的命令
[00:06:46.000 --> 00:06:50.000]  行他眼中看為惡的事呢
[00:06:50.000 --> 00:06:52.000]  什麼惡事
[00:06:52.000 --> 00:06:56.000]  你用阿妹人的刀來殺害烏里亞
[00:06:56.000 --> 00:06:57.000]  不但殺了她
[00:06:57.000 --> 00:06:58.000]  還娶了她的老婆
[00:06:58.000 --> 00:07:00.000]  第三件事情
[00:07:00.000 --> 00:07:02.000]  第三件事情就是
[00:07:02.000 --> 00:07:07.000]  拿丹按著大衛所犯過的過錯
[00:07:07.000 --> 00:07:10.000]  來向他作出宣判
[00:07:10.000 --> 00:07:11.000]  判罪
[00:07:11.000 --> 00:07:13.000]  當他殺害烏里亞的時候
[00:07:13.000 --> 00:07:18.000]  神說刀劍必不離開你的家
[00:07:18.000 --> 00:07:20.000]  而事實上我們看回歷史
[00:07:20.000 --> 00:07:21.000]  聖經一路講的時候
[00:07:21.000 --> 00:07:25.000]  在整個大衛後期的統治
[00:07:25.000 --> 00:07:26.000]  他的家
[00:07:26.000 --> 00:07:27.000]  他的國
[00:07:27.000 --> 00:07:30.000]  都出現很多的困難
[00:07:30.000 --> 00:07:32.000]  很多的爭戰
[00:07:32.000 --> 00:07:34.000]  大衛的三個兒子
[00:07:34.000 --> 00:07:37.000]  都是死於刀劍底下
[00:07:37.000 --> 00:07:41.000]  而大衛拿了烏里亞的老婆為妻
[00:07:41.000 --> 00:07:43.000]  他自己的老婆
[00:07:43.000 --> 00:07:46.000]  都會因為他犯錯的言故
[00:07:46.000 --> 00:07:48.000]  而被別人所奪去
[00:07:48.000 --> 00:07:51.000]  他在暗中裏面所做過的事情
[00:07:51.000 --> 00:07:54.000]  神說我要在公開的地方
[00:07:54.000 --> 00:07:57.000]  來報應你
[00:07:57.000 --> 00:07:58.000]  而這個報應
[00:07:58.000 --> 00:08:01.000]  也是發生在阿沙隆的兒子
[00:08:01.000 --> 00:08:03.000]  背叛大衛的時候
[00:08:03.000 --> 00:08:05.000]  真的發生了
[00:08:05.000 --> 00:08:07.000]  我們讀到這裡的時候
[00:08:07.000 --> 00:08:09.000]  我相信大家都同一件事
[00:08:09.000 --> 00:08:13.000]  拿丹向大衛的宣判
[00:08:13.000 --> 00:08:15.000]  極為沉重
[00:08:15.000 --> 00:08:19.000]  極為嚴厲
[00:08:19.000 --> 00:08:20.000]  很嚴厲
[00:08:20.000 --> 00:08:22.000]  很沉重的宣判
[00:08:22.000 --> 00:08:23.000]  沒錯
[00:08:23.000 --> 00:08:24.000]  拿丹是很有智慧
[00:08:24.000 --> 00:08:25.000]  很有技巧的
[00:08:25.000 --> 00:08:27.000]  將大衛犯過的錯誤
[00:08:27.000 --> 00:08:29.000]  都向他講出來
[00:08:29.000 --> 00:08:30.000]  不過大家想一想
[00:08:30.000 --> 00:08:31.000]  除了智慧
[00:08:31.000 --> 00:08:32.000]  除了這個技巧之外
[00:08:32.000 --> 00:08:34.000]  你覺得還需要什麼
[00:08:34.000 --> 00:08:37.000]  我覺得需要勇氣
[00:08:37.000 --> 00:08:40.000]  我覺得需要愛
[00:08:40.000 --> 00:08:41.000]  我們需要明白
[00:08:41.000 --> 00:08:42.000]  我們需要記得
[00:08:42.000 --> 00:08:46.000]  在拿丹去見大衛之前
[00:08:46.000 --> 00:08:49.000]  拿丹不知道
[00:08:49.000 --> 00:08:52.000]  大衛會有什麼反應
[00:08:52.000 --> 00:08:53.000]  我怎麼知道他說完之後
[00:08:53.000 --> 00:08:54.000]  他聽不聽
[00:08:54.000 --> 00:08:55.000]  還有大家不要忘記一件
[00:08:55.000 --> 00:08:57.000]  很重要的事情
[00:08:57.000 --> 00:08:59.000]  當時只有拿丹知道
[00:08:59.000 --> 00:09:02.000]  大衛所犯過的錯誤
[00:09:02.000 --> 00:09:04.000]  你說當拿丹和大衛
[00:09:04.000 --> 00:09:07.000]  講完這番話的時候
[00:09:07.000 --> 00:09:09.000]  大衛一個翻臉
[00:09:09.000 --> 00:09:11.000]  隨時殺人滅口
[00:09:11.000 --> 00:09:13.000]  殺了唯一知道
[00:09:13.000 --> 00:09:15.000]  大衛犯罪的拿丹
[00:09:15.000 --> 00:09:17.000]  可能會什麼
[00:09:17.000 --> 00:09:20.000]  立刻關門
[00:09:20.000 --> 00:09:21.000]  下閘
[00:09:21.000 --> 00:09:22.000]  放狗
[00:09:22.000 --> 00:09:26.000]  而且還要刺毒走
[00:09:26.000 --> 00:09:27.000]  中國人說
[00:09:27.000 --> 00:09:29.000]  君要臣死
[00:09:29.000 --> 00:09:32.000]  臣不得不死
[00:09:32.000 --> 00:09:36.000]  這是一個很實在的危險
[00:09:36.000 --> 00:09:40.000]  拿丹願意冒著生命的危險
[00:09:40.000 --> 00:09:42.000]  去跟大衛說
[00:09:42.000 --> 00:09:47.000]  去完成神交付給他的任命
[00:09:47.000 --> 00:09:50.000]  你說是不是需要很大的勇氣
[00:09:50.000 --> 00:09:52.000]  不單止需要很大的勇氣
[00:09:52.000 --> 00:09:54.000]  他還需要很大的愛心
[00:09:54.000 --> 00:09:56.000]  愛神和愛大衛
[00:09:56.000 --> 00:09:57.000]  我有勇氣說
[00:09:57.000 --> 00:09:59.000]  不代表我一定要說
[00:09:59.000 --> 00:10:00.000]  是不是
[00:10:00.000 --> 00:10:02.000]  大家記得一個很出名的例子嗎
[00:10:02.000 --> 00:10:04.000]  若拿嗎
[00:10:04.000 --> 00:10:05.000]  若拿他不想說
[00:10:05.000 --> 00:10:06.000]  就跑路了
[00:10:06.000 --> 00:10:08.000]  拿丹也可以跑路
[00:10:08.000 --> 00:10:09.000]  但拿丹沒有這樣做
[00:10:09.000 --> 00:10:13.000]  拿丹就接受神給他的使命
[00:10:13.000 --> 00:10:15.000]  就去見大衛
[00:10:15.000 --> 00:10:16.000]  因為他有勇氣
[00:10:16.000 --> 00:10:18.000]  也有愛
[00:10:18.000 --> 00:10:20.000]  不過這樣說
[00:10:20.000 --> 00:10:23.000]  雖然大衛給我們一個好榜樣
[00:10:23.000 --> 00:10:28.000]  去向我們周圍犯錯的弟兄姊妹
[00:10:28.000 --> 00:10:30.000]  互相勉勵
[00:10:30.000 --> 00:10:32.000]  叫他們走回正路
[00:10:32.000 --> 00:10:34.000]  不過同一個時間
[00:10:34.000 --> 00:10:36.000]  我希望大家要明白
[00:10:36.000 --> 00:10:39.000]  我們北都市每一個是拿丹
[00:10:39.000 --> 00:10:41.000]  我們北都市每一個
[00:10:41.000 --> 00:10:44.000]  跟大衛有好的關係
[00:10:44.000 --> 00:10:46.000]  所以聽完這個信息
[00:10:46.000 --> 00:10:47.000]  看完這個故事之後
[00:10:47.000 --> 00:10:50.000]  大家千萬不要拿丹上身
[00:10:50.000 --> 00:10:52.000]  馬上衝出去
[00:10:52.000 --> 00:10:54.000]  輕師問罪
[00:10:54.000 --> 00:10:55.000]  你做錯事
[00:10:55.000 --> 00:10:56.000]  他又做錯事
[00:10:56.000 --> 00:11:00.000]  千萬不要這樣做
[00:11:00.000 --> 00:11:02.000]  很多的基督徒就說
[00:11:02.000 --> 00:11:03.000]  不是啊牧師
[00:11:03.000 --> 00:11:05.000]  愛心說誠實話嘛
[00:11:05.000 --> 00:11:06.000]  我也是誠實話
[00:11:06.000 --> 00:11:09.000]  要指出他的錯誤嘛
[00:11:09.000 --> 00:11:11.000]  我看過很多例子
[00:11:11.000 --> 00:11:15.000]  因為好一句愛心說誠實話
[00:11:15.000 --> 00:11:18.000]  帶來弟兄姊妹的傷害
[00:11:18.000 --> 00:11:19.000]  關係的破損
[00:11:19.000 --> 00:11:21.000]  更加嚴重
[00:11:21.000 --> 00:11:22.000]  所以弟兄姊妹
[00:11:22.000 --> 00:11:24.000]  勒住我們的舌頭
[00:11:24.000 --> 00:11:26.000]  在這方面我們應該怎麼做啊牧師
[00:11:26.000 --> 00:11:29.000]  我們看看聖經怎麼說
[00:11:29.000 --> 00:11:30.000]  在這個亞國書
[00:11:30.000 --> 00:11:31.000]  亞國他說
[00:11:31.000 --> 00:11:33.000]  我的弟兄們
[00:11:33.000 --> 00:11:36.000]  你們中間若有失迷
[00:11:36.000 --> 00:11:38.000]  真道的
[00:11:38.000 --> 00:11:41.000]  有人使他迴轉
[00:11:41.000 --> 00:11:42.000]  什麼意思
[00:11:42.000 --> 00:11:44.000]  有人使他迴轉
[00:11:44.000 --> 00:11:45.000]  沒錯有人
[00:11:45.000 --> 00:11:47.000]  不是一定要你的
[00:11:47.000 --> 00:11:50.000]  什麼意思啊牧師
[00:11:50.000 --> 00:11:53.000]  他出來說的那個人
[00:11:53.000 --> 00:11:56.000]  是一個當事人信任的人
[00:11:56.000 --> 00:11:59.000]  或者跟他關係更好的人
[00:11:59.000 --> 00:12:01.000]  或者他懂得去跟人
[00:12:01.000 --> 00:12:05.000]  勸誡的恩賜的人
[00:12:05.000 --> 00:12:08.000]  未必一定是你
[00:12:08.000 --> 00:12:10.000]  子徒保羅在這個提摩太后書
[00:12:10.000 --> 00:12:12.000]  告訴我們
[00:12:12.000 --> 00:12:16.000]  我們要跟人去教導別人
[00:12:16.000 --> 00:12:18.000]  最終的目的是什麼
[00:12:18.000 --> 00:12:19.000]  最終的目的
[00:12:19.000 --> 00:12:24.000]  就是讓神可以給他們有悔改的心
[00:12:24.000 --> 00:12:26.000]  讓他們明白真道
[00:12:26.000 --> 00:12:29.000]  迴轉走在正道上面
[00:12:29.000 --> 00:12:32.000]  這個
[00:12:32.000 --> 00:12:36.000]  這個的做法
[00:12:36.000 --> 00:12:40.000]  是需要我們有很大的謙卑
[00:12:40.000 --> 00:12:42.000]  很多人就是因為
[00:12:42.000 --> 00:12:46.000]  當我們去跟人說這個的時候
[00:12:46.000 --> 00:12:47.000]  不是每一個都是這樣
[00:12:47.000 --> 00:12:48.000]  但是很多時候
[00:12:48.000 --> 00:12:50.000]  我們要小心提防
[00:12:50.000 --> 00:12:51.000]  我們千萬不要有一種
[00:12:51.000 --> 00:12:53.000]  高高在上的感覺
[00:12:53.000 --> 00:12:55.000]  我現在高中的時候
[00:12:55.000 --> 00:12:57.000]  我指出你的問題的時候
[00:12:57.000 --> 00:13:00.000]  就突顯自己的什麼
[00:13:00.000 --> 00:13:01.000]  公義
[00:13:01.000 --> 00:13:03.000]  突顯自己的屬靈
[00:13:03.000 --> 00:13:05.000]  讓自己的感覺良好
[00:13:05.000 --> 00:13:07.000]  我們千萬要避免這一種
[00:13:07.000 --> 00:13:08.000]  我們不是因為這樣
[00:13:08.000 --> 00:13:10.000]  而要義正嚴詞
[00:13:10.000 --> 00:13:12.000]  或者是嚴厲的斥責對方
[00:13:12.000 --> 00:13:15.000]  來抬高自己的感受
[00:13:15.000 --> 00:13:16.000]  保羅告訴我們
[00:13:16.000 --> 00:13:18.000]  我們需要什麼
[00:13:18.000 --> 00:13:20.000]  保羅告訴我們
[00:13:20.000 --> 00:13:23.000]  我們需要有一個溫柔
[00:13:23.000 --> 00:13:27.000]  忍耐的心來勸誡各人
[00:13:27.000 --> 00:13:30.000]  而保羅也在《迦太書》
[00:13:30.000 --> 00:13:32.000]  六章一到二節這麼說
[00:13:32.000 --> 00:13:34.000]  如果有人真的偶然犯錯的時候
[00:13:34.000 --> 00:13:35.000]  我們屬靈的人是怎樣的
[00:13:35.000 --> 00:13:37.000]  需要用溫柔的心
[00:13:37.000 --> 00:13:40.000]  把它挽回過來
[00:13:40.000 --> 00:13:41.000]  就是告訴我們
[00:13:41.000 --> 00:13:44.000]  當我們周圍的頂智媒
[00:13:44.000 --> 00:13:47.000]  失腳跌倒走來正道的時候
[00:13:47.000 --> 00:13:49.000]  是我們的責任
[00:13:49.000 --> 00:13:52.000]  用愛心忍耐謙卑的心
[00:13:52.000 --> 00:13:55.000]  將弟兄挽回
[00:13:55.000 --> 00:13:57.000]  未必一定是我們出聲
[00:13:57.000 --> 00:14:00.000]  但是是我們的責任
[00:14:00.000 --> 00:14:04.000]  我們再看下去
[00:14:04.000 --> 00:14:08.000]  大衛當拿丹指出大衛的錯之後
[00:14:08.000 --> 00:14:10.000]  我想大家留意一下大衛的反應
[00:14:10.000 --> 00:14:14.000]  大衛說我得罪了耶和華
[00:14:14.000 --> 00:14:15.000]  很奇怪的
[00:14:15.000 --> 00:14:16.000]  有沒有留意大衛的反應
[00:14:16.000 --> 00:14:18.000]  我得罪了耶和華
[00:14:18.000 --> 00:14:19.000]  你說奇怪了
[00:14:19.000 --> 00:14:21.000]  大衛你不只是得罪神
[00:14:21.000 --> 00:14:22.000]  你得罪了什麼
[00:14:22.000 --> 00:14:24.000]  你得罪了很多人
[00:14:24.000 --> 00:14:25.000]  他得罪了誰
[00:14:25.000 --> 00:14:26.000]  他得罪了
[00:14:26.000 --> 00:14:28.000]  起碼得罪了
[00:14:28.000 --> 00:14:30.000]  起碼對不起的是什麼
[00:14:30.000 --> 00:14:33.000]  是烏利亞
[00:14:33.000 --> 00:14:35.000]  拿了人家的老婆
[00:14:35.000 --> 00:14:37.000]  還要拿了人家的性命
[00:14:37.000 --> 00:14:39.000]  他對不起誰
[00:14:39.000 --> 00:14:41.000]  也對不起百事巴
[00:14:41.000 --> 00:14:42.000]  對不起百事巴因為什麼
[00:14:42.000 --> 00:14:46.000]  他令到這個女子犯下姦淫的罪
[00:14:46.000 --> 00:14:50.000]  也對不起他的大將軍約翰
[00:14:50.000 --> 00:14:54.000]  讓他在謀殺烏利亞的罪行上
[00:14:54.000 --> 00:14:56.000]  成為一個參與者
[00:14:56.000 --> 00:14:59.000]  他對不起很多人
[00:14:59.000 --> 00:15:04.000]  但是大衛說我得罪了耶和華
[00:15:04.000 --> 00:15:07.000]  這句話並不是指出
[00:15:07.000 --> 00:15:11.000]  大衛令到他周圍的人帶來傷害
[00:15:11.000 --> 00:15:13.000]  這個事情不重要
[00:15:13.000 --> 00:15:15.000]  並不是這個意思
[00:15:15.000 --> 00:15:18.000]  相信大家要明白一個很重要的事情
[00:15:18.000 --> 00:15:19.000]  就是今天我們在地上
[00:15:19.000 --> 00:15:21.000]  無論犯什麼類型的罪
[00:15:21.000 --> 00:15:25.000]  最終傷害得罪的
[00:15:25.000 --> 00:15:28.000]  就是我們天父上帝
[00:15:28.000 --> 00:15:33.000]  受羞辱的是我們的天父上帝
[00:15:33.000 --> 00:15:39.000]  所以當大衛很真誠地悔改的時候
[00:15:39.000 --> 00:15:42.000]  他為了他所做過的事情後悔
[00:15:42.000 --> 00:15:45.000]  你也悔改
[00:15:45.000 --> 00:15:49.000]  拿丹就宣判就跟大衛說
[00:15:49.000 --> 00:15:51.000]  神已經赦免了你的罪
[00:15:51.000 --> 00:15:53.000]  你不需要死亡
[00:15:53.000 --> 00:15:55.000]  為什麼拿丹會這樣說呢
[00:15:55.000 --> 00:15:58.000]  我們一起看看舊約怎麼去說
[00:15:58.000 --> 00:16:00.000]  舊約在《未記》這樣說
[00:16:00.000 --> 00:16:03.000]  與鄰舍之妻行淫的
[00:16:03.000 --> 00:16:07.000]  奸夫淫婦都必自死
[00:16:07.000 --> 00:16:08.000]  這是死罪
[00:16:08.000 --> 00:16:10.000]  我們再看《文素記》的時候
[00:16:10.000 --> 00:16:14.000]  這裡說了一大堆不同類型的罪
[00:16:14.000 --> 00:16:16.000]  你去殺人的時候
[00:16:16.000 --> 00:16:18.000]  如果是故意的話
[00:16:18.000 --> 00:16:22.000]  故殺人的必被自死
[00:16:22.000 --> 00:16:24.000]  你故意殺人
[00:16:24.000 --> 00:16:26.000]  懲罰就是死亡
[00:16:26.000 --> 00:16:28.000]  換言之
[00:16:28.000 --> 00:16:29.000]  大衛所犯的罪
[00:16:29.000 --> 00:16:32.000]  他的審判的結果
[00:16:32.000 --> 00:16:35.000]  應該是被處死的
[00:16:35.000 --> 00:16:36.000]  但是
[00:16:36.000 --> 00:16:37.000]  拿丹就說
[00:16:37.000 --> 00:16:39.000]  神已經赦免了你
[00:16:39.000 --> 00:16:41.000]  你不需要死亡
[00:16:41.000 --> 00:16:42.000]  但是
[00:16:42.000 --> 00:16:46.000]  你與白事巴所生的兒子
[00:16:46.000 --> 00:16:48.000]  卻是要死亡
[00:16:48.000 --> 00:16:51.000]  大衛的反應就是
[00:16:51.000 --> 00:16:53.000]  很狠切地求神
[00:16:53.000 --> 00:16:59.000]  來改變他的心意
[00:16:59.000 --> 00:17:00.000]  聖經告訴我們
[00:17:00.000 --> 00:17:01.000]  一年幾天
[00:17:01.000 --> 00:17:02.000]  他禁食
[00:17:02.000 --> 00:17:03.000]  進入內室
[00:17:03.000 --> 00:17:05.000]  中夜躺在地上
[00:17:05.000 --> 00:17:06.000]  不肯起來
[00:17:06.000 --> 00:17:09.000]  與他的神僕一起吃飯
[00:17:09.000 --> 00:17:11.000]  雖然是這樣
[00:17:11.000 --> 00:17:12.000]  很可惜
[00:17:12.000 --> 00:17:13.000]  聖經告訴我們
[00:17:13.000 --> 00:17:16.000]  到第七天的時候
[00:17:16.000 --> 00:17:18.000]  孩子死了
[00:17:18.000 --> 00:17:21.000]  當大衛知道孩子死了的消息之後
[00:17:21.000 --> 00:17:22.000]  聖經告訴我們
[00:17:22.000 --> 00:17:24.000]  從地上起來
[00:17:24.000 --> 00:17:25.000]  沐浴、抹膏、換了衣服
[00:17:25.000 --> 00:17:28.000]  進夜和華的殿來到敬拜
[00:17:28.000 --> 00:17:32.000]  為什麼會這樣做呢?
[00:17:32.000 --> 00:17:35.000]  因為聖經告訴我們
[00:17:35.000 --> 00:17:36.000]  這些懲罰
[00:17:36.000 --> 00:17:37.000]  這個審判
[00:17:37.000 --> 00:17:40.000]  是神因為大衛所犯過的罪
[00:17:40.000 --> 00:17:43.000]  而給予他的審判
[00:17:43.000 --> 00:17:46.000]  很多人都面對神的審判
[00:17:46.000 --> 00:17:48.000]  面對神的管教的時候
[00:17:48.000 --> 00:17:50.000]  都會怎樣?
[00:17:50.000 --> 00:17:52.000]  會生氣
[00:17:52.000 --> 00:17:53.000]  不高興
[00:17:53.000 --> 00:17:54.000]  甚至覺得這個神
[00:17:54.000 --> 00:17:55.000]  不信這個
[00:17:55.000 --> 00:17:56.000]  我信第二個
[00:17:56.000 --> 00:17:58.000]  離棄神
[00:17:58.000 --> 00:17:59.000]  很多時候人都是這樣
[00:17:59.000 --> 00:18:01.000]  但是大衛已經告訴我們
[00:18:01.000 --> 00:18:04.000]  很重要的事實
[00:18:04.000 --> 00:18:05.000]  來到這個神面前
[00:18:05.000 --> 00:18:06.000]  我們需要悔改
[00:18:06.000 --> 00:18:09.000]  求神原諒
[00:18:09.000 --> 00:18:11.000]  但是
[00:18:11.000 --> 00:18:12.000]  當神原諒了
[00:18:12.000 --> 00:18:13.000]  寬恕了我們之後
[00:18:13.000 --> 00:18:15.000]  我們仍然要承擔
[00:18:15.000 --> 00:18:19.000]  地上犯罪的後果
[00:18:19.000 --> 00:18:21.000]  而這個後果
[00:18:21.000 --> 00:18:23.000]  很多時候
