
[00:00:00.000 --> 00:00:02.440]  我們大家不是不知道的
[00:02:20.880 --> 00:02:22.000]  It doesn't matter
[00:02:22.000 --> 00:02:25.520]  這個人當然是演戲,一個Comedian,Mr. Deeds
[00:02:25.520 --> 00:02:28.120]  不知道大家有沒有看過
[00:02:28.120 --> 00:02:33.680]  這個老人家82歲,但是有一種不自覺的固執
[00:02:33.680 --> 00:02:36.240]  你有沒有啊?
[00:02:36.240 --> 00:02:37.840]  你有沒有啊?
[00:02:37.840 --> 00:02:38.880]  我有
[00:02:38.880 --> 00:02:42.840]  我相信每個人有時候都有一種不自覺的固執
[00:02:42.840 --> 00:02:45.080]  認爲,快到了
[00:02:45.080 --> 00:02:47.160]  My life has just begun
[00:02:47.160 --> 00:02:48.440]  剛剛開始
[00:02:48.440 --> 00:02:51.000]  我快可以去到那個峯頂了
[00:02:51.000 --> 00:02:57.960]  雖然那些響道說不行了,正在衝過來,你快走,不然會死人的
[00:02:57.960 --> 00:02:59.480]  他一意孤行
[00:02:59.480 --> 00:03:02.680]  繼續爬上去,結果是什麼?
[00:03:02.680 --> 00:03:08.520]  有因有果,結果就凍死在這個峯頂
[00:03:08.520 --> 00:03:11.200]  聖經提醒我們
[00:03:11.200 --> 00:03:13.480]  你們不要自欺
[00:03:13.480 --> 00:03:16.320]  《格雷泰書》第六章第七第八節
[00:03:16.320 --> 00:03:19.600]  你們不要自欺,也不要欺騙上帝
[00:03:19.600 --> 00:03:23.920]  一個人種的是什麼,就收什麼
[00:03:23.920 --> 00:03:27.800]  你若爲了滿足自己的情慾而撒種
[00:03:27.800 --> 00:03:30.720]  他會從情慾收取死亡
[00:03:30.720 --> 00:03:34.920]  他若爲了得聖靈的喜悅而撒種
[00:03:34.920 --> 00:03:39.840]  他會從聖靈收穫永恆的生命
[00:03:39.840 --> 00:03:43.320]  聖經說一個人種的是什麼,收的也是什麼
[00:03:43.320 --> 00:03:47.480]  你種一棵梨,就不會生出蘋果
[00:03:47.480 --> 00:03:49.080]  這個很明白了
[00:03:49.080 --> 00:03:50.800]  但聖經還說
[00:03:50.800 --> 00:03:53.560]  好樹就結好果子
[00:03:53.560 --> 00:03:55.960]  壞樹就結壞果子
[00:03:55.960 --> 00:03:58.680]  然後好樹不能結壞果子
[00:03:58.680 --> 00:04:05.320]  壞樹就不能結好果子
[00:04:05.320 --> 00:04:09.520]  因果的關係似乎不是單單中國人說的
[00:04:09.520 --> 00:04:12.440]  聖經裏面也有這樣的記載和提醒
[00:04:12.440 --> 00:04:13.800]  當然意義不一樣
[00:04:13.800 --> 00:04:18.280]  今天我希望和大家好好反省一下
[00:04:18.280 --> 00:04:19.960]  我們所遇到的人生的風暴
[00:04:19.960 --> 00:04:22.280]  特別是與人相處的
[00:04:22.280 --> 00:04:28.200]  那些來自關係上的風暴
[00:04:28.200 --> 00:04:33.040]  很可能原來我們自己就是風眼
[00:04:33.040 --> 00:04:38.360]  可能我們自己就是問題的中心
[00:04:38.360 --> 00:04:40.560]  我們自己種下了因
[00:04:40.560 --> 00:04:43.360]  於是帶出現在的果
[00:04:43.360 --> 00:04:45.280]  當我們繼續研究《哥羅西書》的時候
[00:04:45.280 --> 00:04:46.760]  今天看第三章
[00:04:46.760 --> 00:04:48.920]  保羅特別提醒我們
[00:04:48.920 --> 00:04:51.440]  在生活裏面有幾個關係
[00:04:51.440 --> 00:04:54.520]  是今早希望和大家研究一下的
[00:04:54.520 --> 00:04:59.080]  在家裏種下愛和尊重
[00:04:59.080 --> 00:05:01.280]  你就會收到幸福
[00:05:01.280 --> 00:05:03.000]  在你工作的地方
[00:05:03.000 --> 00:05:05.240]  能夠種下忠心和鼓勵
[00:05:05.240 --> 00:05:07.200]  你會收到的是報賞
[00:05:07.200 --> 00:05:09.040]  在你的屬靈生命裏面
[00:05:09.040 --> 00:05:11.920]  你種下的是聖潔和仁義
[00:05:11.920 --> 00:05:14.800]  你就會得到永生
[00:05:14.800 --> 00:05:16.480]  首先我們看看
[00:05:16.480 --> 00:05:17.680]  在家裏
[00:05:17.680 --> 00:05:19.400]  如果你能夠種下愛
[00:05:19.400 --> 00:05:21.240]  種下尊重
[00:05:21.240 --> 00:05:23.040]  你的家庭就會幸福
[00:05:23.040 --> 00:05:24.400]  首先聖經裏面提到
[00:05:24.400 --> 00:05:26.040]  你們作妻子的
[00:05:26.040 --> 00:05:28.200]  要服從你們的丈夫
[00:05:28.200 --> 00:05:31.120]  因爲這是基督徒的本分
[00:05:31.120 --> 00:05:32.000]  有些姐妹可能說
[00:05:32.000 --> 00:05:34.320]  那我不做基督徒了
[00:05:34.320 --> 00:05:35.920]  這個什麼時代
[00:05:35.920 --> 00:05:37.120]  21世紀了
[00:05:37.120 --> 00:05:38.440]  我們說男女平等
[00:05:38.440 --> 00:05:39.600]  講了幾十年了
[00:05:39.600 --> 00:05:41.720]  特別在美國
[00:05:41.720 --> 00:05:43.920]  爲什麼教會還要講這一套呢
[00:05:43.920 --> 00:05:45.080]  當然我明白聖經的
[00:05:45.080 --> 00:05:47.440]  因爲牧師不講聖經就不行了
[00:05:47.440 --> 00:05:51.160]  這一套不合時
[00:05:51.160 --> 00:05:52.960]  首先我想說
[00:05:52.960 --> 00:05:55.840]  男女平等這個觀念是從哪裏來的呢
[00:05:55.840 --> 00:05:57.840]  是美國嗎
[00:05:57.840 --> 00:06:00.880]  美國的觀念是從哪裏來的呢
[00:06:00.880 --> 00:06:01.880]  我想告訴大家
[00:06:01.880 --> 00:06:04.600]  原來男女平等這個觀念
[00:06:04.600 --> 00:06:07.320]  是來自聖經的
[00:06:07.320 --> 00:06:09.040]  當神創造人的時候
[00:06:09.040 --> 00:06:11.560]  我要按照我們的形象去做人
[00:06:11.560 --> 00:06:14.000]  按照形象做什麼呢
[00:06:14.000 --> 00:06:15.720]  做男做女
[00:06:15.720 --> 00:06:16.640]  人是得種的
[00:06:16.640 --> 00:06:19.000]  不過有男女都是神做的
[00:06:19.000 --> 00:06:20.600]  很明顯我們看到
[00:06:20.600 --> 00:06:22.240]  人當中男女
[00:06:22.240 --> 00:06:23.160]  神創造的時候
[00:06:23.160 --> 00:06:24.560]  男和女都是神所做的
[00:06:24.560 --> 00:06:26.680]  都是神所關心神所愛的
[00:06:26.680 --> 00:06:30.120]  然後到新約你看到耶穌基督
[00:06:30.120 --> 00:06:33.760]  主動去和一個被猶太人看不起的
[00:06:33.760 --> 00:06:37.240]  一個撒瑪尼亞的婦人談道
[00:06:37.240 --> 00:06:39.400]  在當時是不可思議的
[00:06:39.400 --> 00:06:40.880]  一個猶太人的夫子
[00:06:40.880 --> 00:06:44.400]  怎麼能和一個撒瑪尼亞的女人談話
[00:06:44.400 --> 00:06:46.600]  看一眼都不行
[00:06:46.600 --> 00:06:51.440]  但耶穌竟然和一個撒瑪尼亞的女人說信仰
[00:06:51.440 --> 00:06:52.520]  耶穌死而復生之後
[00:06:52.520 --> 00:06:56.000]  第一批顯現的人是什麼人
[00:06:56.000 --> 00:06:56.840]  女人
[00:06:56.840 --> 00:06:59.480]  姐妹
[00:06:59.480 --> 00:07:01.760]  我不知道歐拉里面有沒有給大家
[00:07:01.760 --> 00:07:04.480]  加拉太書第三章2728字那裏怎麼說呢
[00:07:04.480 --> 00:07:06.880]  它說你們受洗歸入基督
[00:07:06.880 --> 00:07:09.520]  耶穌都是被帶基督了
[00:07:09.520 --> 00:07:16.760]  並不分猶太人、希臘人、自主的、遺奴的
[00:07:16.760 --> 00:07:19.520]  或男或女
[00:07:19.520 --> 00:07:25.520]  因爲你們在基督耶穌裏都成爲一了
[00:07:25.520 --> 00:07:26.520]  所以我剛纔說
[00:07:26.520 --> 00:07:29.120]  原來這個男女平等的觀念
[00:07:29.120 --> 00:07:32.280]  自由平等的觀念在哪裏來的
[00:07:32.280 --> 00:07:33.600]  在聖經裏面來的
[00:07:33.600 --> 00:07:35.000]  所以不要誤會
[00:07:35.000 --> 00:07:40.240]  基督教貶低了女性的地位和價值
[00:07:40.240 --> 00:07:41.440]  我們要知道
[00:07:41.440 --> 00:07:43.920]  在保羅寫《哥羅西書》的時候
[00:07:43.920 --> 00:07:48.760]  猶太人的社會和很多其他國家民族都一樣
[00:07:48.760 --> 00:07:54.120]  將婦女婦孺當爲男人的財產
[00:07:54.120 --> 00:07:55.240]  對不對
[00:07:55.240 --> 00:07:57.320]  在那個時候是這樣的
[00:07:57.320 --> 00:07:59.640]  女人和小孩子
[00:07:59.640 --> 00:08:04.000]  長大以前都是男人的財產
[00:08:04.000 --> 00:08:05.320]  所以
[00:08:05.320 --> 00:08:09.680]  女人在那個時候要順從主人或丈夫
[00:08:09.680 --> 00:08:11.160]  否則
[00:08:11.160 --> 00:08:12.320]  就會被遺棄
[00:08:12.320 --> 00:08:15.320]  就會被出賣
[00:08:15.320 --> 00:08:16.080]  賣給別人
[00:08:16.080 --> 00:08:18.120]  你不聽話
[00:08:18.120 --> 00:08:19.320]  甚至
[00:08:19.320 --> 00:08:22.560]  有些是被宰打致死
[00:08:22.560 --> 00:08:23.560]  所以
[00:08:23.560 --> 00:08:25.160]  就算在今天這個時代
[00:08:25.160 --> 00:08:26.760]  你說聖經時代是這樣
[00:08:26.760 --> 00:08:27.720]  今天有沒有這樣的情況
[00:08:27.720 --> 00:08:29.640]  你說有沒有
[00:08:29.640 --> 00:08:31.360]  仍然有的
[00:08:31.360 --> 00:08:33.240]  仍然有這樣的地方
[00:08:33.240 --> 00:08:35.280]  就是覺得女人在家裏
[00:08:35.280 --> 00:08:38.680]  在社會當中是一點地位都沒有
[00:08:38.680 --> 00:08:40.320]  所以我們要知道
[00:08:40.320 --> 00:08:42.640]  保羅在這裏的教導
[00:08:42.640 --> 00:08:46.360]  並不會得罪當時的婦女
[00:08:46.360 --> 00:08:47.960]  不但不會得罪那些婦女
[00:08:47.960 --> 00:08:51.520]  而且其實保羅是要幫助當時的婦女
[00:08:51.520 --> 00:08:53.280]  你想不想家庭幸福快樂
[00:08:53.280 --> 00:08:54.280]  你想的話
[00:08:54.280 --> 00:08:57.240]  聽老公的話
[00:08:57.240 --> 00:08:59.120]  如果你瞭解了背景的時候
[00:08:59.120 --> 00:09:00.120]  你就會明白
[00:09:00.120 --> 00:09:04.400]  你這樣做可以維持和建立你們夫妻的關係
[00:09:04.400 --> 00:09:08.200]  這種做法不僅合乎常理
[00:09:08.200 --> 00:09:12.520]  更加表示對丈夫的尊重
[00:09:12.520 --> 00:09:14.760]  你尊重丈夫
[00:09:14.760 --> 00:09:15.760]  順從丈夫
[00:09:15.760 --> 00:09:20.720]  你可以贊取丈夫對你的愛
[00:09:20.720 --> 00:09:22.720]  所以呢
[00:09:22.720 --> 00:09:24.040]  雖然我們在21世紀
[00:09:24.040 --> 00:09:26.360]  我鼓勵我們當中的姐妹
[00:09:26.360 --> 00:09:28.880]  那些女士們
[00:09:28.880 --> 00:09:31.120]  在丈夫的面前
[00:09:31.120 --> 00:09:34.720]  應該怎麼說呢
[00:09:34.720 --> 00:09:36.280]  在家裏
[00:09:36.280 --> 00:09:37.480]  特別是在你的小朋友面前
[00:09:37.480 --> 00:09:38.640]  如果你的小朋友在家裏
[00:09:38.640 --> 00:09:39.800]  在你的小朋友面前
[00:09:39.800 --> 00:09:40.720]  在外面
[00:09:40.720 --> 00:09:43.080]  在別人的面前
[00:09:43.080 --> 00:09:45.360]  我呼籲我們當中的姐妹
[00:09:45.360 --> 00:09:48.280]  給丈夫點面子
[00:09:48.280 --> 00:09:49.600]  我每次都給他點面子
[00:09:49.600 --> 00:09:51.400]  我發現很多都不是
[00:09:51.400 --> 00:09:52.600]  有意無意的時候
[00:09:52.600 --> 00:09:54.520]  那些做太太的
[00:09:54.520 --> 00:09:59.600]  不太懂得給丈夫面子
[00:09:59.600 --> 00:10:01.720]  在別人的面前大聲跟丈夫說話
[00:10:01.720 --> 00:10:02.640]  批評丈夫
[00:10:02.640 --> 00:10:06.240]  責備丈夫
[00:10:06.240 --> 00:10:08.800]  我希望你不是其中一個
[00:10:08.800 --> 00:10:11.520]  你不一定要完全同意你丈夫所做的事
[00:10:11.520 --> 00:10:12.960]  所說的事
[00:10:12.960 --> 00:10:15.320]  不過我鼓勵大家有什麼意見呢
[00:10:15.320 --> 00:10:17.400]  回家再跟丈夫說
[00:10:17.400 --> 00:10:19.640]  回家再跟丈夫去討論
[00:10:19.640 --> 00:10:20.480]  還要關上房門
[00:10:20.480 --> 00:10:23.080]  不要讓小朋友聽到
[00:10:23.080 --> 00:10:24.280]  好不好
[00:10:24.280 --> 00:10:26.280]  這樣能夠幫助你
[00:10:26.280 --> 00:10:27.880]  去建立夫妻的關係
[00:10:27.880 --> 00:10:29.680]  你說爲什麼我要這麼做呢
[00:10:29.680 --> 00:10:33.360]  爲什麼不可以這麼說呢
[00:10:33.360 --> 00:10:36.000]  我告訴你
[00:10:36.000 --> 00:10:38.760]  很多大男人
[00:10:38.760 --> 00:10:41.040]  我們當中有沒有
[00:10:41.040 --> 00:10:42.800]  是由於自卑作祟
[00:10:42.800 --> 00:10:46.760]  就成爲大男人
[00:10:46.760 --> 00:10:48.240]  你再在別人面前
[00:10:48.240 --> 00:10:50.160]  再踩他兩腳的話
[00:10:50.160 --> 00:10:52.080]  有意也好無意也好
[00:10:52.080 --> 00:10:55.440]  這會導致兩個極端的結果
[00:10:55.440 --> 00:10:57.160]  第一
[00:10:57.160 --> 00:11:00.160]  你會讓你丈夫更加自卑
[00:11:00.160 --> 00:11:04.160]  以後不能在別人面前抬起頭來做男人
[00:11:04.160 --> 00:11:06.960]  你想不想
[00:11:06.960 --> 00:11:09.480]  第二個結果是什麼呢
[00:11:09.480 --> 00:11:11.320]  他會將一股憤怒
[00:11:11.320 --> 00:11:12.200]  他不敢發出來
[00:11:12.200 --> 00:11:15.520]  不過塞在裏面
[00:11:15.520 --> 00:11:20.120]  看在什麼時候被什麼觸動的時候
[00:11:20.120 --> 00:11:21.000]  牧師見過
[00:11:21.000 --> 00:11:23.920]  我不是說大話 是真的
[00:11:23.920 --> 00:11:25.160]  不知道被什麼觸動
[00:11:25.160 --> 00:11:27.800]  一發不可收拾
[00:11:27.800 --> 00:11:29.640]  於是有些變成家暴
[00:11:29.640 --> 00:11:32.200]  就是家庭暴力
[00:11:32.200 --> 00:11:33.840]  另外一些呢
[00:11:33.840 --> 00:11:34.560]  算了
[00:11:34.560 --> 00:11:35.960]  That's it 玩完
[00:11:35.960 --> 00:11:38.760]  Bye Bye
[00:11:38.760 --> 00:11:41.320]  牧師親眼見過
[00:11:41.320 --> 00:11:45.480]  所以我鼓勵我們當中的姐妹
[00:11:45.480 --> 00:11:46.880]  想清楚
[00:11:46.880 --> 00:11:49.320]  你應該怎麼去做
[00:11:49.320 --> 00:11:52.240]  當然我要跟老公們說一下
[00:11:52.240 --> 00:11:53.600]  與此同時
[00:11:53.600 --> 00:11:56.960]  保羅也勸免我們做丈夫
[00:11:56.960 --> 00:11:58.840]  勸免我們做什麼呢
[00:11:58.840 --> 00:12:00.200]  你要做個大丈夫
[00:12:00.200 --> 00:12:03.040]  不是做個大男人
[00:12:03.040 --> 00:12:06.760]  有沒有分別
[00:12:06.760 --> 00:12:09.120]  今天很多人喜歡做大男人
[00:12:09.120 --> 00:12:12.640]  但聖經教導我們要做大丈夫
[00:12:12.640 --> 00:12:15.000]  一個大丈夫
[00:12:15.000 --> 00:12:16.840]  絕對不會因爲
[00:12:16.840 --> 00:12:18.840]  男人的身體搞強壯
[00:12:18.840 --> 00:12:20.760]  聲音夠粗大
[00:12:20.760 --> 00:12:23.760]  就去欺負老婆
[00:12:23.760 --> 00:12:26.560]  有時我們有意無意
[00:12:26.560 --> 00:12:28.560]  會用我們的行動
[00:12:28.560 --> 00:12:30.440]  用我們的說話
[00:12:30.440 --> 00:12:33.920]  甚至用我們的眼神
[00:12:33.920 --> 00:12:36.880]  去虐待我們的妻子
[00:12:36.880 --> 00:12:38.040]  很多時候呢
[00:12:38.040 --> 00:12:39.080]  如果我們
[00:12:39.080 --> 00:12:42.800]  事事不自覺地去做的時候
[00:12:42.800 --> 00:12:44.120]  我相信不信我告訴你
[00:12:44.120 --> 00:12:46.920]  你都知道會有什麼結果
[00:12:46.920 --> 00:12:51.360]  是不是 信不信我告訴你
[00:12:51.360 --> 00:12:54.560]  聖經教導我們要做個大丈夫
[00:12:54.560 --> 00:12:56.320]  一個大丈夫
[00:12:56.320 --> 00:12:58.840]  要不要尊重妻子
[00:12:58.840 --> 00:13:00.040]  要 當然要
[00:13:00.040 --> 00:13:01.680]  但不單單要尊重妻子
[00:13:01.680 --> 00:13:03.320]  那叫做男人嗎
[00:13:03.320 --> 00:13:05.200]  你要做男人要做大丈夫的話
[00:13:05.200 --> 00:13:06.400]  除了尊重妻子之外
[00:13:06.400 --> 00:13:08.520]  你更加要愛護妻子
[00:13:08.520 --> 00:13:12.480]  保羅說得再清楚沒有
[00:13:12.480 --> 00:13:15.040]  做丈夫的
[00:13:15.040 --> 00:13:16.560]  要怎樣
[00:13:16.560 --> 00:13:18.720]  你們要愛妻子
[00:13:18.720 --> 00:13:22.680]  不可虐待產母
[00:13:22.680 --> 00:13:26.280]  做一個愛護妻子的大丈夫呢
[00:13:26.280 --> 00:13:28.320]  弟兄們
[00:13:28.320 --> 00:13:30.200]  男人們
[00:13:30.200 --> 00:13:31.280]  我告訴你們
[00:13:31.280 --> 00:13:32.800]  你要時時
[00:13:32.800 --> 00:13:34.600]  站在你妻子的前面
[00:13:34.600 --> 00:13:37.760]  做擋風玻璃
[00:13:37.760 --> 00:13:40.400]  你要時時站在你妻子的前面
[00:13:40.400 --> 00:13:42.000]  替你的妻子說話
[00:13:42.000 --> 00:13:44.120]  替你的妻子出頭
[00:13:44.120 --> 00:13:45.840]  不要什麼都指着你老婆去做
[00:13:45.840 --> 00:13:47.400]  這些是大男人做的事
[00:13:47.400 --> 00:13:48.720]  你去做啦
[00:13:48.720 --> 00:13:51.560]  我去說 你去說嘛
[00:13:51.560 --> 00:13:53.720]  用不着我啊
[00:13:53.720 --> 00:13:55.480]  當你這樣做的時候
[00:13:55.480 --> 00:13:58.080]  這是大男人的作風
[00:13:58.080 --> 00:14:00.360]  大了個大丈夫
[00:14:00.360 --> 00:14:03.240]  我們要時時站在我們妻子的面前
[00:14:03.240 --> 00:14:05.400]  特別我提醒大家
[00:14:05.400 --> 00:14:07.320]  在你的父母面前
[00:14:07.320 --> 00:14:08.920]  在你的子女面前
[00:14:08.920 --> 00:14:11.520]  你更加要這樣做
[00:14:11.520 --> 00:14:13.920]  替你的妻子說話
[00:14:13.920 --> 00:14:15.680]  替你的妻子出頭
[00:14:15.680 --> 00:14:16.840]  當你這樣做
[00:14:16.840 --> 00:14:19.120]  會有什麼結果呢
[00:14:19.120 --> 00:14:21.240]  講因果嘛
[00:14:21.240 --> 00:14:23.400]  當你還在這些因的時候呢
[00:14:23.400 --> 00:14:25.440]  最低限度有三種結果我看得出來的
[00:14:25.440 --> 00:14:28.240]  第一 我相信你們夫妻的關係
[00:14:28.240 --> 00:14:30.520]  你們的感情一定會越來越好
[00:14:30.520 --> 00:14:32.400]  我老公經常替我說話
[00:14:32.400 --> 00:14:33.280]  替我出頭
[00:14:33.280 --> 00:14:35.000]  不需要我做這些事
[00:14:35.000 --> 00:14:37.520]  第二樣東西呢
[00:14:37.520 --> 00:14:39.840]  你家裏會少了很多
[00:14:39.840 --> 00:14:41.480]  婆媳之間的糾紛
[00:14:41.480 --> 00:14:43.680]  岳父和女婿之間的爭吵
[00:14:43.680 --> 00:14:44.760]  會少很多
[00:14:44.760 --> 00:14:48.000]  不信你回去試一下
[00:14:48.000 --> 00:14:49.680]  第三 你的小孩
[00:14:49.680 --> 00:14:52.160]  會從你們的身上學會
[00:14:52.160 --> 00:14:58.280]  夫妻之間應該如何彼此相愛
[00:14:58.280 --> 00:14:58.960]  大家想一想
[00:14:58.960 --> 00:15:02.080]  這樣的家庭開不開心呀
[00:15:02.080 --> 00:15:04.600]  這樣的家庭會不會很幸福呀
[00:15:04.600 --> 00:15:08.520]  想不想要呀
[00:15:08.520 --> 00:15:11.040]  保羅接着跟子女說
[00:15:11.040 --> 00:15:12.120]  做子女的
[00:15:12.120 --> 00:15:14.040]  你們要時時聽從父母
[00:15:14.040 --> 00:15:16.200]  因爲這是主所喜歡的
[00:15:16.200 --> 00:15:17.120]  做父母的
[00:15:17.120 --> 00:15:19.080]  你們不要激怒兒女
[00:15:19.080 --> 00:15:23.520]  免得他們灰心喪志
[00:15:23.520 --> 00:15:25.000]  我觀察到
[00:15:25.000 --> 00:15:26.960]  絕大多數的父母
[00:15:26.960 --> 00:15:29.280]  其實都很疼愛自己的小孩
[00:15:29.280 --> 00:15:30.640]  疼不疼
[00:15:30.640 --> 00:15:31.200]  絕大多數
[00:15:31.200 --> 00:15:34.520]  我很少見到父母很憎恨自己的小孩
[00:15:34.520 --> 00:15:35.560]  很少見到
[00:15:35.560 --> 00:15:37.400]  絕大部分 99%
[00:15:37.400 --> 00:15:40.160]  都很疼愛自己的小孩
[00:15:40.160 --> 00:15:42.280]  所以當他們要求自己的小孩做的事
[00:15:42.280 --> 00:15:44.040]  其實動機是好的
[00:15:44.040 --> 00:15:44.960]  都是出於愛
[00:15:44.960 --> 00:15:46.440]  都是出於關心
[00:15:46.440 --> 00:15:47.560]  如果我們做子女的
[00:15:47.560 --> 00:15:49.760]  明白父母這樣想的時候
[00:15:49.760 --> 00:15:55.040]  希望我們學會聽從父母
[00:15:55.040 --> 00:15:57.040]  就算你已經長大成人
[00:15:57.040 --> 00:15:57.920]  大人了
[00:15:57.920 --> 00:15:59.720]  幾十歲也好
[00:15:59.720 --> 00:16:02.640]  我回到家裏
[00:16:02.640 --> 00:16:04.440]  牧師都六十多了
[00:16:04.440 --> 00:16:05.160]  回到家裏
[00:16:05.160 --> 00:16:06.440]  我媽媽還在
[00:16:06.440 --> 00:16:08.600]  她叫我做事聽不聽
[00:16:08.600 --> 00:16:09.840]  聽的
[00:16:09.840 --> 00:16:11.400]  只要跟我信仰沒有衝突
[00:16:11.400 --> 00:16:12.320]  沒有違背
[00:16:12.320 --> 00:16:14.160]  也不會相外辯論的時候
[00:16:14.160 --> 00:16:14.560]  比如說
[00:16:14.560 --> 00:16:15.160]  早點睡吧
[00:16:15.160 --> 00:16:16.600]  不要那麼晚睡
[00:16:16.600 --> 00:16:17.960]  還沒做好
[00:16:17.960 --> 00:16:18.800]  早點睡吧
[00:16:18.800 --> 00:16:20.000]  不用這麼煩吧
[00:16:20.000 --> 00:16:20.880]  不得自救吧
[00:16:20.880 --> 00:16:22.320]  怎麼說那麼多次
[00:16:22.320 --> 00:16:23.800]  不要喫增寬了
[00:16:23.800 --> 00:16:26.160]  聽不聽
[00:16:26.160 --> 00:16:27.160]  表面都聽一下
[00:16:27.160 --> 00:16:29.080]  OK OK OK
[00:16:29.080 --> 00:16:30.560]  躲起來怎麼做另外一回事
[00:16:30.560 --> 00:16:32.520]  聽不聽
[00:16:32.520 --> 00:16:33.720]  餵你好嘛
[00:16:33.720 --> 00:16:35.720]  餵你好我們就要聽
[00:16:35.720 --> 00:16:37.320]  我覺得做子女的
[00:16:37.320 --> 00:16:39.080]  聖經給我們的教導
[00:16:39.080 --> 00:16:45.440]  要凡事聽從我們的父母
[00:16:45.440 --> 00:16:47.480]  那做父母的呢
[00:16:47.480 --> 00:16:48.840]  如果子女這樣對你
[00:16:48.840 --> 00:16:49.840]  你會不會覺得很沒面子呢
[00:16:49.840 --> 00:16:50.520]  在人面前
[00:16:50.520 --> 00:16:51.320]  最低限度
[00:16:51.320 --> 00:16:53.040]  聽爹地媽咪話的
[00:16:53.040 --> 00:16:55.240]  你會讓你的爹地媽咪
[00:16:55.240 --> 00:16:56.600]  覺得他們是被尊重
[00:16:56.600 --> 00:16:57.320]  被敬愛
[00:16:57.320 --> 00:16:59.400]  還有很有面子
[00:16:59.400 --> 00:17:01.120]  年紀大了很講面子的
[00:17:01.120 --> 00:17:02.280]  知道嗎
[00:17:02.280 --> 00:17:04.360]  所以我們做子女的
[00:17:04.360 --> 00:17:05.240]  給點面子給爹地媽咪
[00:17:05.240 --> 00:17:08.000]  行不行
[00:17:08.000 --> 00:17:09.320]  然後呢
[00:17:09.320 --> 00:17:11.680]  我們做父母又怎麼樣呢
[00:17:11.680 --> 00:17:14.920]  有沒有做父母應有的權威呢
[00:17:14.920 --> 00:17:15.640]  應該有的
[00:17:15.640 --> 00:17:17.880]  不過不要亂用我們應有的權威
[00:17:17.880 --> 00:17:18.840]  你的孩子
[00:17:18.840 --> 00:17:20.600]  你的小孩越長大
[00:17:20.600 --> 00:17:21.600]  我們越要小心
