
[00:00:00.000 --> 00:00:06.000]  第二點是今天我們真的面臨一個快速在改變的一個世代
[00:04:10.000 --> 00:04:14.000]  危機的好處是讓你認識到你的缺乏
[00:04:14.000 --> 00:04:16.000]  認識到你的不足
[00:04:16.000 --> 00:04:20.000]  認識到你自己原來是這樣的軟弱
[00:04:20.000 --> 00:04:23.000]  只有一個真正認識自己的人
[00:04:23.000 --> 00:04:26.000]  才可能在生命當中繼續的成長
[00:04:26.000 --> 00:04:27.000]  第二
[00:04:27.000 --> 00:04:29.000]  危機能夠使我們依靠神
[00:04:29.000 --> 00:04:30.000]  跟我一同來說
[00:04:30.000 --> 00:04:33.000]  危機能夠使我們依靠神
[00:04:33.000 --> 00:04:35.000]  平常在環境順利的時候
[00:04:35.000 --> 00:04:37.000]  你不會覺得你需要神
[00:04:37.000 --> 00:04:39.000]  好像一切都自然而然會來
[00:04:39.000 --> 00:04:42.000]  自然會發生
[00:04:42.000 --> 00:04:44.000]  只有當危機發生的時候
[00:04:44.000 --> 00:04:48.000]  你連下一步都不知道該怎麼走的時候
[00:04:48.000 --> 00:04:52.000]  你裡面好像的信心就會被激發起來
[00:04:52.000 --> 00:04:55.000]  你會向主來呼求
[00:04:55.000 --> 00:04:57.000]  就像彼得一樣
[00:04:57.000 --> 00:05:01.000]  還記得有一次彼得看見耶穌在海上行走
[00:05:01.000 --> 00:05:03.000]  彼得看了就蠻興奮的
[00:05:03.000 --> 00:05:05.000]  他就說主我可以過來嗎
[00:05:05.000 --> 00:05:07.000]  那耶穌說你來啊
[00:05:07.000 --> 00:05:09.000]  彼得就開始在水上行走
[00:05:09.000 --> 00:05:12.000]  一開始蠻風光的不是嗎
[00:05:12.000 --> 00:05:13.000]  沒有人在水上走
[00:05:13.000 --> 00:05:14.000]  只有他一個人在走
[00:05:14.000 --> 00:05:16.000]  一開始走得蠻好的
[00:05:16.000 --> 00:05:18.000]  可是沒想到風浪就來了
[00:05:18.000 --> 00:05:20.000]  當彼得一看見風浪
[00:05:20.000 --> 00:05:24.000]  心中害怕就沉到水裡去
[00:05:24.000 --> 00:05:26.000]  當他往水裡沉的時候
[00:05:26.000 --> 00:05:30.000]  他向神發出了一生中最簡短的禱告詞
[00:05:30.000 --> 00:05:33.000]  四個字再多說都來不及了
[00:05:33.000 --> 00:05:36.000]  四個字主啊救我
[00:05:36.000 --> 00:05:39.000]  就這麼簡單主啊救我
[00:05:39.000 --> 00:05:42.000]  只有在危機的時候
[00:05:42.000 --> 00:05:46.000]  能夠刺激你心中的信心
[00:05:46.000 --> 00:05:49.000]  能夠使你不再依靠自己
[00:05:49.000 --> 00:05:52.000]  你知道唯有依靠神
[00:05:52.000 --> 00:05:55.000]  在危機當中讓你迴轉
[00:05:55.000 --> 00:05:58.000]  能夠來到神的面前緊緊抓住神
[00:05:58.000 --> 00:06:01.000]  第三危機能夠做什麼呢
[00:06:01.000 --> 00:06:04.000]  能夠激發我們生命中的潛能
[00:06:04.000 --> 00:06:05.000]  各位同學說來
[00:06:05.000 --> 00:06:08.000]  危機能夠激發我們生命中的潛能
[00:06:08.000 --> 00:06:11.000]  其實我們每一個人在我們生命當中
[00:06:11.000 --> 00:06:13.000]  都有無限的潛能
[00:06:13.000 --> 00:06:17.000]  平常我們很少有機會去發現
[00:06:17.000 --> 00:06:20.000]  只有當危機來臨的時候
[00:06:20.000 --> 00:06:24.000]  它能夠激發我們生命中的潛能
[00:06:24.000 --> 00:06:27.000]  能夠提升我們的生命的動力
[00:06:27.000 --> 00:06:28.000]  很多時候你知道
[00:06:28.000 --> 00:06:30.000]  當我們面對難處的時候
[00:06:30.000 --> 00:06:33.000]  多少次你面對生命的難關
[00:06:33.000 --> 00:06:37.000]  有時候你都覺得恐怕這一關過不了了
[00:06:37.000 --> 00:06:40.000]  可是好像隨著時間的過去
[00:06:40.000 --> 00:06:41.000]  你回頭一看
[00:06:41.000 --> 00:06:45.000]  你發現還是走過來了不是嗎
[00:06:45.000 --> 00:06:51.000]  可見得你永遠比你自己所想像的更有耐力
[00:06:51.000 --> 00:06:56.000]  可見得你永遠比你所想像的更有潛能
[00:06:56.000 --> 00:06:57.000]  Amen
[00:06:57.000 --> 00:07:00.000]  多少的難關你也過不了
[00:07:00.000 --> 00:07:02.000]  不是都過來了嗎
[00:07:02.000 --> 00:07:03.000]  所以跟你朋友說
[00:07:03.000 --> 00:07:05.000]  你比你所想像的更有潛能
[00:07:05.000 --> 00:07:08.000]  你跟他說
[00:07:08.000 --> 00:07:10.000]  就不要輕易放棄
[00:07:10.000 --> 00:07:14.000]  跟他說不要輕易放棄OK
[00:07:14.000 --> 00:07:16.000]  Joe Austin是在Texas
[00:07:16.000 --> 00:07:17.000]  一個非常出名的牧師
[00:07:17.000 --> 00:07:21.000]  也是被尊稱為美國的講道王子
[00:07:21.000 --> 00:07:22.000]  可是當他年輕的時候
[00:07:22.000 --> 00:07:23.000]  二十年前的時候
[00:07:23.000 --> 00:07:25.000]  他並不認為他自己會講道
[00:07:25.000 --> 00:07:29.000]  他只認為他自己是他父親的一個攝影師而已
[00:07:29.000 --> 00:07:32.000]  他父親是一個很出名的牧師
[00:07:32.000 --> 00:07:33.000]  多少次他父親對他說
[00:07:33.000 --> 00:07:35.000]  孩子你要不要來講道
[00:07:35.000 --> 00:07:37.000]  他說父親我不能講道
[00:07:37.000 --> 00:07:38.000]  我沒有講道的恩賜
[00:07:38.000 --> 00:07:41.000]  我的恩賜就是做一個攝影師
[00:07:41.000 --> 00:07:44.000]  我是很好的攝影師
[00:07:44.000 --> 00:07:47.000]  一直到他父親臨終的時候
[00:07:47.000 --> 00:07:48.000]  有人對他說
[00:07:48.000 --> 00:07:51.000]  你知道你父親臨終的願望
[00:07:51.000 --> 00:07:56.000]  就希望你能夠站在講台講一篇道
[00:07:56.000 --> 00:08:00.000]  有誰能夠拒絕父親臨終的願望
[00:08:00.000 --> 00:08:01.000]  勉為其難
[00:08:01.000 --> 00:08:03.000]  他走上講台
[00:08:03.000 --> 00:08:06.000]  講了他生平的第一篇道
[00:08:06.000 --> 00:08:08.000]  沒想到從那一天開始
[00:08:08.000 --> 00:08:12.000]  他就成為美國的講道王子了
[00:08:12.000 --> 00:08:15.000]  你看很多時候危機是能夠幫助我們的
[00:08:15.000 --> 00:08:16.000]  很多時候在我們生命當中
[00:08:16.000 --> 00:08:17.000]  很多的潛能
[00:08:17.000 --> 00:08:19.000]  平常你無法發現
[00:08:19.000 --> 00:08:22.000]  只有危機來臨的時候
[00:08:22.000 --> 00:08:25.000]  你才能夠刺激你裡面的潛能
[00:08:25.000 --> 00:08:28.000]  你能夠重新發揮你裡面的潛能
[00:08:28.000 --> 00:08:32.000]  能夠在裡面活出繩索給你的命定
[00:08:32.000 --> 00:08:34.000]  所以當你面對生命中的危機的時候
[00:08:34.000 --> 00:08:36.000]  千萬不要埋怨
[00:08:36.000 --> 00:08:40.000]  你一定要用積極正面的態度來面對
[00:08:40.000 --> 00:08:45.000]  你就能夠從危機當中看到轉機的
[00:08:45.000 --> 00:08:46.000]  那你說牧師
[00:08:46.000 --> 00:08:47.000]  我們怎麼樣在生命當中
[00:08:47.000 --> 00:08:50.000]  面對我們生命中的危機跟改變呢
[00:08:50.000 --> 00:08:51.000]  三方面
[00:08:51.000 --> 00:08:52.000]  第一個
[00:08:52.000 --> 00:08:55.000]  你一定要重新仰望那不改變的神
[00:08:55.000 --> 00:09:00.000]  跟你媽說要重新仰望那不改變的神
[00:09:00.000 --> 00:09:01.000]  我告訴你
[00:09:01.000 --> 00:09:03.000]  無論這個世界如何在改變
[00:09:03.000 --> 00:09:06.000]  今天我們的神仍坐在寶座上
[00:09:06.000 --> 00:09:07.000]  祂永不改變
[00:09:07.000 --> 00:09:09.000]  事實上
[00:09:09.000 --> 00:09:12.000]  祂是在一切改變之上
[00:09:12.000 --> 00:09:15.000]  祂是那位掌權的主宰
[00:09:15.000 --> 00:09:17.000]  最近《但懿禮書》第二章第二節
[00:09:17.000 --> 00:09:19.000]  是我非常喜歡的一節經文
[00:09:19.000 --> 00:09:20.000]  這節經文講了
[00:09:20.000 --> 00:09:26.000]  祂改變時候 日期 廢亡 厲亡
[00:09:26.000 --> 00:09:28.000]  將智慧賜予智慧人
[00:09:28.000 --> 00:09:31.000]  將知識賜予聰明人
[00:09:31.000 --> 00:09:34.000]  這節聖經很清楚告訴我們一件事情
[00:09:34.000 --> 00:09:37.000]  無論這個世界怎麼樣改變
[00:09:37.000 --> 00:09:38.000]  時節的改變
[00:09:38.000 --> 00:09:39.000]  時候的改變
[00:09:39.000 --> 00:09:41.000]  君王的改變
[00:09:41.000 --> 00:09:46.000]  連這一切的改變都在神的掌握之中
[00:09:46.000 --> 00:09:51.000]  有時候我們人會因為改變而感覺驚訝
[00:09:51.000 --> 00:09:52.000]  可是我告訴你
[00:09:52.000 --> 00:09:55.000]  沒有一件事情是叫我們的上帝驚訝的
[00:09:55.000 --> 00:09:58.000]  而在這一切的改變當中
[00:09:58.000 --> 00:10:03.000]  祂說祂樂意賜下智慧給智慧人
[00:10:03.000 --> 00:10:07.000]  賜下知識給聰明人
[00:10:07.000 --> 00:10:09.000]  所以有人說
[00:10:09.000 --> 00:10:12.000]  今天在地上我們會有危機
[00:10:12.000 --> 00:10:14.000]  但在天上是沒有危機的
[00:10:14.000 --> 00:10:15.000]  Hallelujah
[00:10:15.000 --> 00:10:18.000]  跟你們說在天上沒有危機了
[00:10:18.000 --> 00:10:21.000]  因為無論是世界上的事情如何改變
[00:10:21.000 --> 00:10:23.000]  這一切仍然在神掌握當中
[00:10:23.000 --> 00:10:26.000]  祂仍然擁有我們生命的答案
[00:10:26.000 --> 00:10:31.000]  祂仍然樂意賜下智慧給我們
[00:10:31.000 --> 00:10:33.000]  在五秉二虞的神蹟當中
[00:10:33.000 --> 00:10:35.000]  你看見當門徒遇見一個危機
[00:10:35.000 --> 00:10:36.000]  什麼危機呢
[00:10:36.000 --> 00:10:38.000]  要餵飽五千人
[00:10:38.000 --> 00:10:39.000]  他們什麼都沒有
[00:10:39.000 --> 00:10:41.000]  怎麼餵飽五千人呢
[00:10:41.000 --> 00:10:44.000]  就在這樣危機當中
[00:10:44.000 --> 00:10:46.000]  約翰福音六章第六節說
[00:10:46.000 --> 00:10:50.000]  主原知道當如何行的
[00:10:50.000 --> 00:10:51.000]  Hallelujah
[00:10:51.000 --> 00:10:54.000]  祂原知道當怎麼樣做
[00:10:54.000 --> 00:10:57.000]  祂擁有我們的答案
[00:10:57.000 --> 00:10:59.000]  所以今天當你在面對生命危機的時候
[00:10:59.000 --> 00:11:01.000]  不要灰心
[00:11:01.000 --> 00:11:03.000]  也不要害怕
[00:11:03.000 --> 00:11:05.000]  你要舉目來仰望神
[00:11:05.000 --> 00:11:09.000]  因為我們需要神賜下智慧給我們
[00:11:09.000 --> 00:11:11.000]  好讓我們能夠在正確的時候
[00:11:11.000 --> 00:11:14.000]  做正確的事情
[00:11:14.000 --> 00:11:16.000]  所以當你遇見危機的時候
[00:11:16.000 --> 00:11:18.000]  與其說你需要能力
[00:11:18.000 --> 00:11:23.000]  不如說你更需要上帝的智慧
[00:11:23.000 --> 00:11:26.000]  什麼時候當我們願意謙卑下來尋求神
[00:11:26.000 --> 00:11:31.000]  神樂意向我們顯明祂的心意
[00:11:31.000 --> 00:11:33.000]  這些年當我在侍奉當中
[00:11:33.000 --> 00:11:36.000]  我越來越明白一件事情
[00:11:36.000 --> 00:11:40.000]  越來越明白智慧非常的重要
[00:11:40.000 --> 00:11:43.000]  以前總是喜歡尋求恩賜啊
[00:11:43.000 --> 00:11:44.000]  能力啊
[00:11:44.000 --> 00:11:45.000]  信心啊
[00:11:45.000 --> 00:11:46.000]  愛心啊
[00:11:46.000 --> 00:11:47.000]  祝福啊
[00:11:47.000 --> 00:11:48.000]  這些都很重要
[00:11:48.000 --> 00:11:50.000]  沒有錯
[00:11:50.000 --> 00:11:52.000]  但更重要的
[00:11:52.000 --> 00:11:55.000]  你要尋求神的智慧
[00:11:55.000 --> 00:11:56.000]  我相信這是為什麼
[00:11:56.000 --> 00:11:59.000]  所羅門王這麼蒙神祝福的原因
[00:11:59.000 --> 00:12:02.000]  你還記得有一次神對所羅門王說嗎
[00:12:02.000 --> 00:12:05.000]  我求任何事情我都要給你
[00:12:05.000 --> 00:12:06.000]  換句話說
[00:12:06.000 --> 00:12:08.000]  神好像給他一個空白支票一樣
[00:12:08.000 --> 00:12:10.000]  你隨便填什麼我都給你
[00:12:10.000 --> 00:12:11.000]  我請問你
[00:12:11.000 --> 00:12:12.000]  如果今天神對你說
[00:12:12.000 --> 00:12:14.000]  你問了一下我求什麼我都給你
[00:12:14.000 --> 00:12:16.000]  我請問你會求什麼
[00:12:16.000 --> 00:12:21.000]  誠實回答
[00:12:21.000 --> 00:12:22.000]  你求錢
[00:12:22.000 --> 00:12:24.000]  我要錢
[00:12:24.000 --> 00:12:25.000]  一百萬
[00:12:25.000 --> 00:12:26.000]  太少了
[00:12:26.000 --> 00:12:28.000]  一千萬
[00:12:28.000 --> 00:12:29.000]  你會求什麼
[00:12:29.000 --> 00:12:31.000]  你想過沒有
[00:12:31.000 --> 00:12:33.000]  真的想過沒有
[00:12:33.000 --> 00:12:35.000]  如果神說你可以向我求任何事情
[00:12:35.000 --> 00:12:38.000]  我都給你
[00:12:38.000 --> 00:12:41.000]  所羅門王沒有祈求錢
[00:12:41.000 --> 00:12:44.000]  所羅門王祈求說智慧
[00:12:44.000 --> 00:12:46.000]  而當所羅門王尋求智慧的時候
[00:12:46.000 --> 00:12:47.000]  神就對他說
[00:12:47.000 --> 00:12:49.000]  我就將一切的榮華富貴
[00:12:49.000 --> 00:12:52.000]  通通要賞賜給你
[00:12:52.000 --> 00:12:56.000]  在危機的時刻
[00:12:56.000 --> 00:12:59.000]  在一切都在改變的時刻
[00:12:59.000 --> 00:13:00.000]  你不要害怕
[00:13:00.000 --> 00:13:04.000]  我們的神改變時候日起
[00:13:04.000 --> 00:13:06.000]  廢亡利亡
[00:13:06.000 --> 00:13:12.000]  但是他樂意賜下智慧給智慧人
[00:13:12.000 --> 00:13:14.000]  知識給聰明人
[00:13:14.000 --> 00:13:16.000]  你是那個智慧人嗎
[00:13:16.000 --> 00:13:18.000]  你是那個聰明人嗎
[00:13:18.000 --> 00:13:22.000]  在危機的時候你要做個智慧人
[00:13:22.000 --> 00:13:24.000]  第二點
[00:13:24.000 --> 00:13:28.000]  我們看環境其實是神工作的推手
[00:13:28.000 --> 00:13:32.000]  環境其實是神工作的推手
[00:13:32.000 --> 00:13:36.000]  雖然我們人總是不喜歡改變
[00:13:36.000 --> 00:13:39.000]  但是長遠來講
[00:13:39.000 --> 00:13:43.000]  環境的改變還是對我們好的
[00:13:43.000 --> 00:13:47.000]  因為每一次當神要使用我們
[00:13:47.000 --> 00:13:50.000]  每一次當神要提升我們的時候
[00:13:50.000 --> 00:13:51.000]  我告訴你
[00:13:51.000 --> 00:13:55.000]  神永遠是從改變我們的環境開始的
[00:13:55.000 --> 00:13:57.000]  因為如果環境不改變
[00:13:57.000 --> 00:13:59.000]  我們就安於環境
[00:13:59.000 --> 00:14:01.000]  我們不會來跟隨神的了
[00:14:01.000 --> 00:14:02.000]  不是嗎
[00:14:02.000 --> 00:14:03.000]  真的
[00:14:03.000 --> 00:14:05.000]  有誰會自動會跟隨
[00:14:05.000 --> 00:14:06.000]  不會的
[00:14:06.000 --> 00:14:08.000]  我們安於環境
[00:14:08.000 --> 00:14:11.000]  所以當神要在我們身上做工作的時候
[00:14:11.000 --> 00:14:13.000]  somehow我告訴你
[00:14:13.000 --> 00:14:16.000]  神都要從我們環境的改變開始
[00:14:16.000 --> 00:14:19.000]  什麼時候環境一改變
[00:14:19.000 --> 00:14:24.000]  好像神就把我們推到一個新的地位上去了
[00:14:24.000 --> 00:14:28.000]  好讓我們能夠承接神新的工作
[00:14:28.000 --> 00:14:31.000]  當神要使用我們的時候
[00:14:31.000 --> 00:14:33.000]  當神要賜恩典給我們的時候
[00:14:33.000 --> 00:14:37.000]  你知道神一定要把我們帶到一個新的地位上
[00:14:37.000 --> 00:14:40.000]  在那個地位我們才能領受神的恩典
[00:14:40.000 --> 00:14:44.000]  但怎麼樣讓你從這一點到那點
[00:14:44.000 --> 00:14:46.000]  神就必須透過環境的改變
[00:14:46.000 --> 00:14:50.000]  把你推到那個新的地位上
[00:14:50.000 --> 00:14:52.000]  這就好像始祿行傳
[00:14:52.000 --> 00:14:55.000]  初代的教會在耶路撒冷
[00:14:55.000 --> 00:14:57.000]  你看見耶路撒冷教會多好
[00:14:57.000 --> 00:14:59.000]  其實真的很美
[00:14:59.000 --> 00:15:00.000]  彼此相親相愛
[00:15:00.000 --> 00:15:02.000]  凡物共用
[00:15:02.000 --> 00:15:03.000]  美得不得了
[00:15:03.000 --> 00:15:05.000]  最好的彼此相愛的見證
[00:15:05.000 --> 00:15:07.000]  就是耶路撒冷的教會
[00:15:07.000 --> 00:15:09.000]  可是他們就忘記了
[00:15:09.000 --> 00:15:12.000]  要去使萬民做主門徒的大使命了
[00:15:12.000 --> 00:15:15.000]  所以神容許逼迫領導
[00:15:15.000 --> 00:15:18.000]  忽然間大逼迫領導耶路撒冷教會
[00:15:18.000 --> 00:15:20.000]  好像突然間天旋地轉
[00:15:20.000 --> 00:15:22.000]  為什麼
[00:15:22.000 --> 00:15:26.000]  因為神要把他們推到一個新的地位上
[00:15:26.000 --> 00:15:30.000]  神讓他們四散在各處
[00:15:30.000 --> 00:15:31.000]  幹什麼
[00:15:31.000 --> 00:15:34.000]  始祿行八章第四節我們看見
[00:15:34.000 --> 00:15:37.000]  而且分散的人到各處幹嘛
[00:15:37.000 --> 00:15:38.000]  去幹嘛
[00:15:38.000 --> 00:15:39.000]  傳道
[00:15:39.000 --> 00:15:41.000]  Hallelujah
[00:15:41.000 --> 00:15:43.000]  神把他們推到一個新的地位
[00:15:43.000 --> 00:15:46.000]  因為要領受神新的工作
[00:15:46.000 --> 00:15:48.000]  有新的使命
[00:15:48.000 --> 00:15:50.000]  有新的能力
[00:15:50.000 --> 00:15:52.000]  他們四散在各處
[00:15:52.000 --> 00:15:54.000]  福音就被傳開了
[00:15:54.000 --> 00:15:56.000]  Hallelujah
[00:15:56.000 --> 00:15:58.000]  這就好像約瑟一樣
[00:15:58.000 --> 00:16:00.000]  他本來在家中做小兒子
[00:16:00.000 --> 00:16:02.000]  父親寵愛好得不得了
[00:16:02.000 --> 00:16:04.000]  美得很
[00:16:04.000 --> 00:16:07.000]  忽然間他被賣到埃及去
[00:16:07.000 --> 00:16:09.000]  甚至被關到監獄裡面去
[00:16:09.000 --> 00:16:10.000]  為什麼呢
[00:16:10.000 --> 00:16:13.000]  因為神要用他
[00:16:13.000 --> 00:16:16.000]  神要用他能夠在埃及做宰相
[00:16:16.000 --> 00:16:18.000]  但怎麼樣讓他在埃及做宰相
[00:16:18.000 --> 00:16:21.000]  神要把他放在一個新的地位上
[00:16:21.000 --> 00:16:23.000]  神把他放在監獄裡面
[00:16:23.000 --> 00:16:24.000]  為什麼
[00:16:24.000 --> 00:16:25.000]  因為在監獄裡面
[00:16:25.000 --> 00:16:26.000]  他能遇見那個酒鎮
[00:16:26.000 --> 00:16:28.000]  法老王的酒鎮
[00:16:28.000 --> 00:16:32.000]  結果是那個酒鎮把他引薦到法老王面前
[00:16:32.000 --> 00:16:37.000]  最終神提升他成為一個法老的宰相
[00:16:37.000 --> 00:16:38.000]  所以第二點
[00:16:38.000 --> 00:16:41.000]  不要埋怨你環境的改變
[00:16:41.000 --> 00:16:43.000]  因為無論在怎麼樣的環境當中
[00:16:43.000 --> 00:16:46.000]  你要求問神一個問題
[00:16:46.000 --> 00:16:49.000]  祝你把我放在這個新的地位上
[00:16:49.000 --> 00:16:53.000]  你要我做什麼
[00:16:53.000 --> 00:16:56.000]  神把你放在每一個新的地位上
[00:16:56.000 --> 00:16:58.000]  都有新的工作的
[00:16:58.000 --> 00:17:00.000]  求神賜下智慧
[00:17:00.000 --> 00:17:02.000]  賜下知識
[00:17:02.000 --> 00:17:07.000]  使我們能夠配合神心的工作
[00:17:07.000 --> 00:17:08.000]  第三
[00:17:08.000 --> 00:17:12.000]  你一定要抓住神所賜新的時機
[00:17:12.000 --> 00:17:14.000]  跟你媽說要抓住神所賜新的時機
[00:17:14.000 --> 00:17:17.000]  對 要說
[00:17:17.000 --> 00:17:24.000]  永遠不要因為神不再賜下過去的恩典而遺憾
[00:17:24.000 --> 00:17:29.000]  因為神永遠有新的恩典為你預備
[00:17:29.000 --> 00:17:30.000]  Amen
[00:17:30.000 --> 00:17:32.000]  有時候當我們看見
[00:17:32.000 --> 00:17:36.000]  神不再做過去他所做的事情
[00:17:36.000 --> 00:17:39.000]  有時候讓我們心中會不安
[00:17:39.000 --> 00:17:41.000]  有時候甚至很沮喪
[00:17:41.000 --> 00:17:45.000]  就好像你記得以色列人進迦南帝的時候
[00:17:45.000 --> 00:17:49.000]  他們進了迦南的應許之地進去了
[00:17:49.000 --> 00:17:53.000]  一進去第一件事情發生的是什麼事情呢
[00:17:53.000 --> 00:17:56.000]  就不再有馬拿了
[00:17:56.000 --> 00:17:58.000]  馬拿是很重要的
[00:17:58.000 --> 00:18:00.000]  過去以色列四十年在曠野
[00:18:00.000 --> 00:18:02.000]  天天靠馬拿
[00:18:02.000 --> 00:18:04.000]  神藉著馬拿供應他們
[00:18:04.000 --> 00:18:06.000]  每天去撿馬拿吃飯
[00:18:06.000 --> 00:18:08.000]  現在突然間不再有馬拿了
[00:18:08.000 --> 00:18:10.000]  多麼嚴重的事情
[00:18:10.000 --> 00:18:11.000]  怎麼吃飯啊
[00:18:11.000 --> 00:18:13.000]  沒有馬拿了
