
[00:00:00.000 --> 00:00:01.860]  每一次我講的時候
[00:05:25.420 --> 00:05:28.220]  那在我準備這個大綱的時候
[00:05:28.220 --> 00:05:30.820]  我就講到
[00:05:30.820 --> 00:05:33.420]  我就看到這個經文
[00:05:33.420 --> 00:05:35.620]  因為我也看中文也看英文
[00:05:35.620 --> 00:05:36.620]  我發現
[00:05:36.620 --> 00:05:38.020]  這很特別
[00:05:38.020 --> 00:05:40.620]  以前我沒有注意到的
[00:05:40.620 --> 00:05:41.820]  怎麼說呢
[00:05:41.820 --> 00:05:45.620]  在第六章的十九節裡面講到
[00:05:45.620 --> 00:05:48.120]  豈不知你們的身子
[00:05:48.120 --> 00:05:51.420]  就是聖靈的墊嗎
[00:05:51.420 --> 00:05:53.420]  當這句話
[00:05:53.420 --> 00:05:54.720]  這句經文說
[00:05:54.720 --> 00:05:56.920]  你們的手是複數
[00:05:56.920 --> 00:05:59.620]  是多數的
[00:05:59.620 --> 00:06:01.420]  你
[00:06:01.420 --> 00:06:02.220]  是多的
[00:06:02.220 --> 00:06:05.020]  我們在座有七十個人
[00:06:05.020 --> 00:06:09.120]  你們就七十個人
[00:06:09.120 --> 00:06:12.220]  是聖靈的墊嗎
[00:06:12.220 --> 00:06:14.620]  他不是用複數的
[00:06:14.620 --> 00:06:17.520]  他用單數的
[00:06:17.520 --> 00:06:18.820]  奇妙不奇妙
[00:06:18.820 --> 00:06:20.720]  假如用人的邏輯
[00:06:20.720 --> 00:06:22.620]  七十個肢體的話
[00:06:22.620 --> 00:06:25.920]  就七十個聖殿
[00:06:25.920 --> 00:06:28.720]  應該按邏輯這樣推理
[00:06:28.720 --> 00:06:31.120]  可是你們
[00:06:31.120 --> 00:06:32.920]  可是在聖殿的時候
[00:06:32.920 --> 00:06:34.520]  是單數的
[00:06:34.520 --> 00:06:39.720]  是講到單一的
[00:06:39.720 --> 00:06:40.620]  所以
[00:06:40.620 --> 00:06:42.220]  這裡我們看到
[00:06:42.220 --> 00:06:43.620]  聖殿
[00:06:43.620 --> 00:06:45.720]  神同在的地方
[00:06:45.720 --> 00:06:47.020]  是單一的
[00:06:47.020 --> 00:06:48.520]  要給我們看到
[00:06:48.520 --> 00:06:50.820]  我們聚集在一起的時候
[00:06:50.820 --> 00:06:53.820]  神就在我們當中
[00:06:53.820 --> 00:06:55.320]  所以我就是
[00:06:55.320 --> 00:06:59.320]  把舊約少為
[00:06:59.320 --> 00:07:01.220]  每一段重要的事
[00:07:01.220 --> 00:07:02.720]  跟各位提示一下
[00:07:02.720 --> 00:07:04.820]  因為剛剛提到
[00:07:04.820 --> 00:07:09.320]  聖經是神漸進向我們解釋
[00:07:09.320 --> 00:07:12.020]  那接受猶太人的歷史
[00:07:12.020 --> 00:07:14.620]  向我們啟明
[00:07:14.620 --> 00:07:16.120]  那在創世紀的時候
[00:07:16.120 --> 00:07:17.120]  我這裡說
[00:07:17.120 --> 00:07:18.320]  創世紀的時候
[00:07:18.320 --> 00:07:20.620]  神與人單獨同在
[00:07:20.620 --> 00:07:21.420]  我們可以看到
[00:07:21.420 --> 00:07:26.420]  神與人單獨同在
[00:07:26.420 --> 00:07:29.920]  以諾與神同行三百年
[00:07:29.920 --> 00:07:32.120]  神單獨與
[00:07:32.120 --> 00:07:34.020]  諾亞同在
[00:07:34.020 --> 00:07:35.920]  所以用單獨的
[00:07:35.920 --> 00:07:37.520]  跟人同在
[00:07:37.520 --> 00:07:39.120]  來顯明
[00:07:39.120 --> 00:07:41.920]  神的恩典
[00:07:41.920 --> 00:07:45.120]  也顯明人對祂的信靠
[00:07:45.120 --> 00:07:48.720]  那到初埃及紀的時候
[00:07:48.720 --> 00:07:51.220]  神就不是用單獨
[00:07:51.220 --> 00:07:54.620]  祂跟祂的百姓同在
[00:07:54.620 --> 00:07:56.220]  所以在初埃及紀裡面
[00:07:56.220 --> 00:07:57.120]  給我們看到
[00:07:57.120 --> 00:08:00.920]  當摩西從神那裡得到指示
[00:08:00.920 --> 00:08:03.520]  耶和華小於祂的時候
[00:08:03.520 --> 00:08:05.920]  祂就按照神的心意
[00:08:05.920 --> 00:08:08.220]  來建造會墓
[00:08:08.220 --> 00:08:11.320]  當會墓建造完之後
[00:08:11.320 --> 00:08:14.220]  神的榮光就充滿這個會墓
[00:08:14.220 --> 00:08:16.320]  會墓也就放在
[00:08:16.320 --> 00:08:19.220]  以色列民的中間
[00:08:19.220 --> 00:08:20.720]  怎麼明白
[00:08:20.720 --> 00:08:24.220]  聖經怎麼來描述神的同在
[00:08:24.220 --> 00:08:27.220]  說白天有雲柱
[00:08:27.220 --> 00:08:30.120]  晚上有火柱
[00:08:30.120 --> 00:08:33.120]  當雲柱、火柱移動的時候
[00:08:33.120 --> 00:08:36.120]  百姓也就跟著移動
[00:08:36.120 --> 00:08:37.820]  那這會墓
[00:08:37.820 --> 00:08:40.520]  帳幕是在整個百姓
[00:08:40.520 --> 00:08:42.920]  居住的中心
[00:08:42.920 --> 00:08:45.420]  也不是在前也不是在後
[00:08:45.420 --> 00:08:49.220]  所以百姓是圍著這會墓居住
[00:08:49.220 --> 00:08:51.620]  所以初埃及紀
[00:08:51.620 --> 00:08:55.420]  可是到沙漠而記的時候
[00:08:55.420 --> 00:08:58.220]  我們看到百姓遠離神
[00:08:58.220 --> 00:09:01.720]  百姓沒有按照神的心意生活
[00:09:01.720 --> 00:09:04.920]  沒有遵行神的律法
[00:09:04.920 --> 00:09:08.420]  神的榮光就離開他們
[00:09:10.720 --> 00:09:13.720]  來到索羅門王的時候
[00:09:13.720 --> 00:09:17.720]  神的榮光再一次充滿神的聖殿
[00:09:17.720 --> 00:09:21.720]  所以索羅門王建造聖殿
[00:09:21.720 --> 00:09:24.420]  神的榮光充滿
[00:09:24.420 --> 00:09:28.420]  這一次我查考索羅門
[00:09:28.420 --> 00:09:31.420]  列王級上第八章的時候
[00:09:31.420 --> 00:09:34.420]  我這一次特別注意到
[00:09:34.420 --> 00:09:38.920]  原來在那個時候怎麼慶祝
[00:09:38.920 --> 00:09:45.120]  他們獻祭的時候殺了兩萬兩千頭牛
[00:09:45.120 --> 00:09:47.820]  一萬兩千頭的羊
[00:09:47.820 --> 00:09:54.920]  我想這個慶祝實在是空前絕後的
[00:09:54.920 --> 00:09:59.620]  沒有一個地方可能會比這個慶祝來得更大
[00:09:59.620 --> 00:10:03.120]  雖然曾經我看過中國一個報導
[00:10:03.120 --> 00:10:04.620]  一個人結婚
[00:10:04.620 --> 00:10:10.820]  他請客排著桌子可以看到最後都不曉得在哪裡
[00:10:10.820 --> 00:10:12.320]  是最後的
[00:10:12.320 --> 00:10:15.320]  照過去不知道幾百桌
[00:10:15.320 --> 00:10:24.820]  這是兩萬兩千頭羊
[00:10:24.820 --> 00:10:26.820]  索羅門也在當中
[00:10:26.820 --> 00:10:29.820]  我就在想那個時候也不需要安建
[00:10:29.820 --> 00:10:31.620]  誰來都可以吃
[00:10:31.620 --> 00:10:33.820]  那今天大概不可能了
[00:10:33.820 --> 00:10:35.820]  今天太複雜了
[00:10:35.820 --> 00:10:37.820]  所以我們看到是空前絕後
[00:10:37.820 --> 00:10:41.820]  當神的榮光充滿這個殿的時候
[00:10:41.820 --> 00:10:47.820]  全國上下各地以色列民來進拜
[00:10:47.820 --> 00:10:49.820]  可是很可惜
[00:10:49.820 --> 00:10:52.820]  當人離開神了
[00:10:52.820 --> 00:10:58.820]  在以希傑書就講到神的靈就離開他們
[00:10:58.820 --> 00:11:03.820]  那就來到新約約翰福音的時候
[00:11:03.820 --> 00:11:09.820]  約翰就講到道成的肉身住在我們中間
[00:11:09.820 --> 00:11:12.820]  那約翰說道成的肉身
[00:11:12.820 --> 00:11:15.820]  是講到耶穌他就是那個道
[00:11:15.820 --> 00:11:17.820]  是有位格的那個道
[00:11:17.820 --> 00:11:21.820]  就是那個真理住在我們中間
[00:11:21.820 --> 00:11:24.820]  充充滿滿有恩典有真理
[00:11:24.820 --> 00:11:28.820]  我們也見過他的榮光
[00:11:28.820 --> 00:11:31.820]  那到新約的時候
[00:11:31.820 --> 00:11:38.820]  神的同在是藉著耶穌來到我們世界
[00:11:38.820 --> 00:11:43.820]  讓人可以看到主耶穌
[00:11:43.820 --> 00:11:45.820]  所以主耶穌在約翰福音說
[00:11:45.820 --> 00:11:48.820]  我就是道路真理生命
[00:11:48.820 --> 00:11:59.820]  若不藉著我沒有人可以到我那裡去
[00:11:59.820 --> 00:12:02.820]  第五點
[00:12:02.820 --> 00:12:07.820]  今日神與教會同在
[00:12:07.820 --> 00:12:16.820]  教會不是外在的物質建築
[00:12:16.820 --> 00:12:19.820]  乃是我們第一講第二講
[00:12:19.820 --> 00:12:22.820]  是被俗的一群人
[00:12:22.820 --> 00:12:25.820]  所以你看到我們在這裡的聚集
[00:12:25.820 --> 00:12:29.820]  是何等的有福分
[00:12:29.820 --> 00:12:32.820]  何等的神看重
[00:12:32.820 --> 00:12:37.820]  神與教會同在
[00:12:37.820 --> 00:12:40.820]  不是藉著物質
[00:12:40.820 --> 00:12:43.820]  你們知道在美國
[00:12:43.820 --> 00:12:45.820]  或是講加州
[00:12:45.820 --> 00:12:49.820]  哪個教堂最富麗堂皇
[00:12:49.820 --> 00:12:51.820]  哪個教堂花的錢最多
[00:12:51.820 --> 00:12:56.820]  哪個教堂可以成為
[00:12:56.820 --> 00:13:01.820]  種木所願意去養木的呢
[00:13:01.820 --> 00:13:04.820]  曾經在洛杉磯
[00:13:04.820 --> 00:13:07.820]  有一個叫水晶教堂
[00:13:07.820 --> 00:13:12.820]  Crystal Cathedral這個教堂
[00:13:12.820 --> 00:13:14.820]  可以說不知道花多少錢
[00:13:14.820 --> 00:13:18.820]  我沒有去研究這個
[00:13:18.820 --> 00:13:23.820]  可是這個教堂現在不在了
[00:13:23.820 --> 00:13:26.820]  這不過是一個外在的物質
[00:13:26.820 --> 00:13:29.820]  所以今天神同在了
[00:13:29.820 --> 00:13:32.820]  神要彰顯是教會
[00:13:32.820 --> 00:13:35.820]  教會是一群被神的救恩
[00:13:35.820 --> 00:13:42.820]  被他的血所買俗出來宣揚的一群人
[00:13:42.820 --> 00:13:45.820]  所以再一講我就會講到
[00:13:45.820 --> 00:13:50.820]  教會在彼得前書第二章裡面
[00:13:50.820 --> 00:13:51.820]  教會是什麼
[00:13:51.820 --> 00:13:53.820]  教會是靈功
[00:13:53.820 --> 00:13:55.820]  我會講
[00:13:55.820 --> 00:13:57.820]  然後再講教會
[00:13:57.820 --> 00:13:59.820]  一講的信息的時候
[00:13:59.820 --> 00:14:02.820]  我會講教會
[00:14:02.820 --> 00:14:05.820]  只取出很多的比喻裡面的
[00:14:05.820 --> 00:14:09.820]  三個象徵的名詞
[00:14:09.820 --> 00:14:11.820]  教會是家庭
[00:14:11.820 --> 00:14:14.820]  因為教會需要神愛
[00:14:14.820 --> 00:14:19.820]  教會也是學校
[00:14:19.820 --> 00:14:23.820]  因為你我要學習真理的地方
[00:14:23.820 --> 00:14:24.820]  教會是什麼
[00:14:24.820 --> 00:14:26.820]  教會是軍隊
[00:14:26.820 --> 00:14:29.820]  軍隊不是散漫
[00:14:29.820 --> 00:14:31.820]  軍隊是有紀律的
[00:14:31.820 --> 00:14:37.820]  所以有時候我的一些微不足道的要求
[00:14:37.820 --> 00:14:39.820]  你們各位要了解
[00:14:39.820 --> 00:14:43.820]  因為教會我們不單單說教會是愛
[00:14:43.820 --> 00:14:44.820]  那愛的話
[00:14:44.820 --> 00:14:48.820]  那我們來的時候腳就可以翹在這椅子上
[00:14:48.820 --> 00:14:50.820]  上個禮拜有個年輕人
[00:14:50.820 --> 00:14:54.820]  他來的時候坐在這邊腳一下翹
[00:14:54.820 --> 00:14:56.820]  我說腳放下
[00:14:56.820 --> 00:14:59.820]  他一看到我這樣講他很明白
[00:14:59.820 --> 00:15:01.820]  教會是軍隊
[00:15:01.820 --> 00:15:04.820]  我在軍中服務過的
[00:15:04.820 --> 00:15:06.820]  我在金門我去過的
[00:15:06.820 --> 00:15:10.820]  當然那個時候是你我是敵人
[00:15:10.820 --> 00:15:14.820]  在組裡面我不再是敵人
[00:15:14.820 --> 00:15:18.820]  其實我這是隨意說的
[00:15:18.820 --> 00:15:19.820]  我去金門的時候
[00:15:19.820 --> 00:15:21.820]  那個是戰鬥營
[00:15:21.820 --> 00:15:23.820]  我們是吃得好
[00:15:23.820 --> 00:15:26.820]  各方面都特別優待
[00:15:26.820 --> 00:15:28.820]  不知道是單熱還是雙熱
[00:15:28.820 --> 00:15:29.820]  開始就炮轟
[00:15:29.820 --> 00:15:32.820]  譬如說單熱是那邊轟過來
[00:15:32.820 --> 00:15:33.820]  雙熱我們
[00:15:33.820 --> 00:15:37.820]  轟過來的時候我們就全部躲在防空洞裡面
[00:15:37.820 --> 00:15:39.820]  大概躲個半個小時
[00:15:39.820 --> 00:15:42.820]  那防空洞也沒有抽風機
[00:15:42.820 --> 00:15:45.820]  也沒有什麼通風機
[00:15:45.820 --> 00:15:47.820]  躲半個小時
[00:15:47.820 --> 00:15:49.820]  沒聲音了
[00:15:49.820 --> 00:15:51.820]  過一陣子
[00:15:51.820 --> 00:15:52.820]  都有默契
[00:15:52.820 --> 00:15:53.820]  我們就可以出來
[00:15:53.820 --> 00:15:55.820]  隔一天的時候說
[00:15:55.820 --> 00:15:59.820]  那個炮彈炸到哪個人的房子
[00:15:59.820 --> 00:16:01.820]  空彈
[00:16:01.820 --> 00:16:03.820]  傷了人
[00:16:03.820 --> 00:16:09.820]  這不是我們所謂講的
[00:16:09.820 --> 00:16:11.820]  教會
[00:16:11.820 --> 00:16:14.820]  不是建築
[00:16:14.820 --> 00:16:15.820]  不是外在
[00:16:15.820 --> 00:16:17.820]  是你我
[00:16:17.820 --> 00:16:18.820]  聚集在一起
[00:16:18.820 --> 00:16:20.820]  神若明光的地方
[00:16:20.820 --> 00:16:22.820]  第二點我們要講
[00:16:22.820 --> 00:16:24.820]  教會是
[00:16:24.820 --> 00:16:27.820]  在這一段聖經裡面
[00:16:27.820 --> 00:16:32.820]  在一夫所書的二章二十節
[00:16:32.820 --> 00:16:34.820]  在大綱第二裡面
[00:16:34.820 --> 00:16:40.820]  以耶穌為防絞石的聖殿
[00:16:40.820 --> 00:16:43.820]  在一夫所書第二章
[00:16:43.820 --> 00:16:48.820]  當我們看到一夫所書的第二章前面這一段的時候
[00:16:48.820 --> 00:16:51.820]  講到原來猶太人和外邦人
[00:16:51.820 --> 00:16:53.820]  是看清外邦人
[00:16:53.820 --> 00:16:55.820]  外邦人是沒文化的
[00:16:55.820 --> 00:16:58.820]  外邦人是神所
[00:16:58.820 --> 00:16:59.820]  咒詛的
[00:16:59.820 --> 00:17:02.820]  外邦人是
[00:17:02.820 --> 00:17:03.820]  任何的
[00:17:03.820 --> 00:17:05.820]  就是說卑賤的
[00:17:05.820 --> 00:17:08.820]  我們猶太人是高貴的
[00:17:08.820 --> 00:17:11.820]  可是在第二章裡面
[00:17:11.820 --> 00:17:13.820]  藉著耶穌基督
[00:17:13.820 --> 00:17:19.820]  把外邦人跟猶太人這個牆拆毀
[00:17:19.820 --> 00:17:21.820]  二成為一
[00:17:21.820 --> 00:17:23.820]  不再分
[00:17:23.820 --> 00:17:25.820]  那在十九節的時候
[00:17:25.820 --> 00:17:26.820]  這裡這樣說
[00:17:26.820 --> 00:17:29.820]  這樣我們不再做外邦人
[00:17:29.820 --> 00:17:30.820]  和客旅
[00:17:30.820 --> 00:17:32.820]  是與聖徒同國
[00:17:32.820 --> 00:17:35.820]  是神家裡的人
[00:17:35.820 --> 00:17:38.820]  所以神家裡的人
[00:17:38.820 --> 00:17:43.820]  並且被建造在使徒和先知的根基上
[00:17:43.820 --> 00:17:44.820]  使徒先知
[00:17:44.820 --> 00:17:47.820]  是代表整本聖經的啟示
[00:17:47.820 --> 00:17:53.820]  就約藉助先知小於百姓
[00:17:53.820 --> 00:17:55.820]  預言將來要發生的事
[00:17:55.820 --> 00:17:59.820]  藉助先知來安慰百姓
[00:17:59.820 --> 00:18:01.820]  當他們悔改的話
[00:18:01.820 --> 00:18:07.820]  神會施恩憐憫拯救
[00:18:07.820 --> 00:18:10.820]  使徒到新約的時候
[00:18:10.820 --> 00:18:14.820]  是親眼目睹跟主耶穌生活三年多
[00:18:14.820 --> 00:18:19.820]  也親眼見主定在十字架上
[00:18:19.820 --> 00:18:23.820]  也親眼看到天地昏暗
[00:18:23.820 --> 00:18:28.820]  也親身經歷我們的主已經被定死了
[00:18:28.820 --> 00:18:30.820]  我們回去打魚吧
[00:18:30.820 --> 00:18:33.820]  我們回到我們原來的生活方式
[00:18:33.820 --> 00:18:37.820]  也是主復活之後再一次呼召他們
[00:18:37.820 --> 00:18:42.820]  所以使徒在自然意義裡面
[00:18:42.820 --> 00:18:46.820]  被拆遣了
[00:18:46.820 --> 00:18:49.820]  可是當聖經講到使徒的時候
[00:18:49.820 --> 00:18:51.820]  不是廣義的講
[00:18:51.820 --> 00:18:54.820]  是用特定的專用名詞
[00:18:54.820 --> 00:18:55.820]  見過主耶穌
[00:18:55.820 --> 00:18:57.820]  是主耶穌呼召的
[00:18:57.820 --> 00:19:03.820]  為主耶穌復活做見證
[00:19:03.820 --> 00:19:07.820]  把主的使命傳揚
[00:19:07.820 --> 00:19:11.820]  託付下一代
[00:19:11.820 --> 00:19:15.820]  所以在這邊很重要的一個字
[00:19:15.820 --> 00:19:21.820]  基督耶穌為仿腳石的聖殿
[00:19:21.820 --> 00:19:26.820]  這仿腳石是什麼
[00:19:26.820 --> 00:19:31.820]  雖然解經裡面有幾種的解釋
[00:19:31.820 --> 00:19:34.820]  可是我的解釋
[00:19:34.820 --> 00:19:37.820]  會從這幾種解釋裡面
[00:19:37.820 --> 00:19:43.820]  我採取一個實際的例子
[00:19:43.820 --> 00:19:46.820]  我來解釋
[00:19:46.820 --> 00:19:48.820]  因為我在台灣
[00:19:48.820 --> 00:19:53.820]  在建築公司
[00:19:53.820 --> 00:19:55.820]  建築行業裡面
[00:19:55.820 --> 00:19:57.820]  我工作了幾年
[00:19:57.820 --> 00:20:00.820]  這仿腳石代表什麼
[00:20:00.820 --> 00:20:02.820]  仿腳石
[00:20:02.820 --> 00:20:05.820]  也就是說當你還沒有蓋房子的時候
[00:20:05.820 --> 00:20:07.820]  你有地界
[00:20:07.820 --> 00:20:14.820]  你有這個地的界線
[00:20:14.820 --> 00:20:18.820]  這仿腳石是地塊石頭
[00:20:18.820 --> 00:20:20.820]  而且這塊石頭
[00:20:20.820 --> 00:20:22.820]  不是腳一踢就沒了
[00:20:22.820 --> 00:20:25.820]  這塊石頭是穩固的石頭
[00:20:25.820 --> 00:20:28.820]  這塊石頭是動不了的石頭
[00:20:28.820 --> 00:20:32.820]  這動不了的石頭做什麼
[00:20:32.820 --> 00:20:34.820]  當你蓋房子的時候
[00:20:34.820 --> 00:20:37.820]  這是一個空空曠曠的地
[00:20:37.820 --> 00:20:39.820]  你要開始測量
[00:20:39.820 --> 00:20:41.820]  測量你要根據什麼
[00:20:41.820 --> 00:20:44.820]  一切根據這仿腳石
[00:20:44.820 --> 00:20:46.820]  因為從這個仿腳石
[00:20:46.820 --> 00:20:48.820]  跟這個東南西北的邊界
[00:20:48.820 --> 00:20:50.820]  它都有關係
[00:20:50.820 --> 00:20:52.820]  所以我要蓋房子的時候
[00:20:52.820 --> 00:20:53.820]  我就開始
[00:20:53.820 --> 00:20:54.820]  從這一點開始的時候
[00:20:54.820 --> 00:20:57.820]  跟仿腳石是什麼距離
[00:20:57.820 --> 00:20:58.820]  到那一點的時候
[00:20:58.820 --> 00:21:00.820]  跟仿腳石是什麼距離
[00:21:00.820 --> 00:21:03.820]  所以這仿腳石不能動
[00:21:03.820 --> 00:21:05.820]  明天仿腳石在這邊
[00:21:05.820 --> 00:21:06.820]  明天仿腳石在那邊
[00:21:06.820 --> 00:21:07.820]  那你就亂了
[00:21:07.820 --> 00:21:09.820]  這房子蓋不起來
[00:21:09.820 --> 00:21:12.820]  所以你看這個經文
[00:21:12.820 --> 00:21:19.820]  各房靠他聯絡得合適
[00:21:19.820 --> 00:21:22.820]  所以仿腳石是不動的
[00:21:22.820 --> 00:21:25.820]  仿腳石是頭塊石頭的
[00:21:25.820 --> 00:21:28.820]  仿腳石是穩固的
[00:21:28.820 --> 00:21:30.820]  所以其他地方
