
[00:00:00.000 --> 00:00:05.520]  今天早上的經文一開始就提到
[00:10:12.200 --> 00:10:20.200]  今早看見施大兄回來,我給他一個擁抱
[00:10:20.200 --> 00:10:29.200]  當我們這樣表達愛的時候,那是一種甚麼的愛呢?
[00:10:29.200 --> 00:10:38.200]  愛在整個人類的文化裡是一個很重要的主題
[00:10:38.200 --> 00:10:45.200]  無論是文學、音樂、戲劇、電影
[00:10:45.200 --> 00:10:52.200]  在我記憶當中,有關愛的表達
[00:10:52.200 --> 00:11:01.200]  是透過生活的影像去傳遞的
[00:11:01.200 --> 00:11:10.200]  譬如一對年老的夫妻,大家牽著手去漫步
[00:11:10.200 --> 00:11:22.200]  一位初為人母的媽媽抱著她心愛的嬰兒,那種愛的眼神
[00:11:22.200 --> 00:11:26.200]  愛的眼神
[00:11:26.200 --> 00:11:36.200]  一對熱戀的戀人含情脈脈地望著對方
[00:11:36.200 --> 00:11:43.200]  我最近體會了一種所謂觸動的愛
[00:11:43.200 --> 00:11:48.200]  主角今天不在
[00:11:48.200 --> 00:12:00.200]  在郭浩然弟兄跟張淑賢姊妹的婚禮裡
[00:12:00.200 --> 00:12:02.200]  因為我坐在前面
[00:12:02.200 --> 00:12:06.200]  郭就站在這裡
[00:12:06.200 --> 00:12:11.200]  響起音樂迎接Karen進來的時候
[00:12:11.200 --> 00:12:18.200]  我看到郭百感交集
[00:12:18.200 --> 00:12:23.200]  多年來的承諾終於實現了
[00:12:23.200 --> 00:12:28.200]  你看他牛高馬大
[00:12:28.200 --> 00:12:32.200]  好像拍攝殭屍片一樣
[00:12:32.200 --> 00:12:38.200]  在抽搐在喝藥
[00:12:38.200 --> 00:12:42.200]  那個畫面是這麼生動的
[00:12:42.200 --> 00:12:51.200]  我想說這種愛是要透過具體的行動去表達
[00:12:51.200 --> 00:12:54.200]  耶穌不是藝術家
[00:12:54.200 --> 00:13:04.200]  我想他不會寫一首歌,作一首詩,或者畫一幅畫去表達
[00:13:04.200 --> 00:13:09.200]  當時的社會又不像今天那麼方便
[00:13:09.200 --> 00:13:15.200]  我們發一個emoji,發一個圖像就行了
[00:13:15.200 --> 00:13:21.200]  但是愛從來不會因為時間和距離
[00:13:21.200 --> 00:13:26.200]  社會的階級、經濟的條件
[00:13:26.200 --> 00:13:32.200]  任何的文化之下都可以表達這份愛
[00:13:32.200 --> 00:13:36.200]  就在余月節前一個晚上
[00:13:36.200 --> 00:13:42.200]  耶穌用具體的行動表達這份愛
[00:13:42.200 --> 00:13:49.200]  當時是一個晚餐的場景
[00:13:49.200 --> 00:13:52.200]  經文就這樣形容
[00:13:52.200 --> 00:13:56.200]  耶穌就離席站起來
[00:13:56.200 --> 00:13:58.200]  脫了衣服
[00:13:58.200 --> 00:14:02.200]  拿一條手巾束腰
[00:14:02.200 --> 00:14:06.200]  隨後把水倒在盤上
[00:14:06.200 --> 00:14:09.200]  就洗門徒的腳
[00:14:09.200 --> 00:14:13.200]  並用自己所束的毛巾擦乾
[00:14:13.200 --> 00:14:19.200]  你怎樣讀這兩節的經文?
[00:14:19.200 --> 00:14:21.200]  把動詞拿出來看
[00:14:21.200 --> 00:14:25.200]  其實是一幅非常生動的場面
[00:14:25.200 --> 00:14:29.200]  你把它變成圖像畫
[00:14:29.200 --> 00:14:31.200]  吃飯的時候
[00:14:31.200 --> 00:14:35.200]  圖像突然離席站起來
[00:14:35.200 --> 00:14:38.200]  把他的外套脫下
[00:14:38.200 --> 00:14:42.200]  拿一條毛巾束在腰裡
[00:14:42.200 --> 00:14:45.200]  去找一個水盤
[00:14:45.200 --> 00:14:47.200]  去打水
[00:14:47.200 --> 00:14:48.200]  扶下身來
[00:14:48.200 --> 00:14:53.200]  和一個一個的門徒洗腳
[00:14:53.200 --> 00:14:57.200]  他用毛巾和他擦乾
[00:14:57.200 --> 00:14:59.200]  我想他擦乾就不像我們做木工
[00:14:59.200 --> 00:15:01.200]  用沙紙去擦那些腳
[00:15:01.200 --> 00:15:03.200]  我想他擦乾腳的時候
[00:15:03.200 --> 00:15:05.200]  不會像我們做木工的
[00:15:05.200 --> 00:15:07.200]  用一些沙紙很粗
[00:15:07.200 --> 00:15:09.200]  洗完一個人的腳的水污糟
[00:15:09.200 --> 00:15:13.200]  要倒出去
[00:15:13.200 --> 00:15:16.200]  換一盤新的水
[00:15:16.200 --> 00:15:21.200]  如果你把這段經文圖像化的話
[00:15:21.200 --> 00:15:23.200]  其實整個的行動
[00:15:23.200 --> 00:15:32.200]  彷彿把空氣凝聚在那裡
[00:15:32.200 --> 00:15:35.200]  如果我們用鏡頭來表達
[00:15:35.200 --> 00:15:39.200]  把鏡頭拉近那些門徒
[00:15:39.200 --> 00:15:47.200]  個個都面露高人一等
[00:15:47.200 --> 00:15:53.200]  好像在等其他人來服侍自己
[00:15:53.200 --> 00:15:58.200]  如果你熟悉這段經文的背後
[00:15:58.200 --> 00:16:06.200]  門徒之前曾經知道耶穌將要離世
[00:16:06.200 --> 00:16:11.200]  他們就爭論到時誰當老大
[00:16:11.200 --> 00:16:13.200]  其中一個門徒
[00:16:13.200 --> 00:16:19.200]  就帶了他的媽媽到耶穌的面前
[00:16:19.200 --> 00:16:24.200]  如果耶穌在德國降臨的時候
[00:16:24.200 --> 00:16:29.200]  就安排我的兒子一個在右邊
[00:16:29.200 --> 00:16:32.200]  一個在左邊
[00:16:32.200 --> 00:16:40.200]  聖經形容其餘十個門徒就非常憤怒
[00:16:40.200 --> 00:16:43.200]  你就明白為什麼大家都坐在那裡
[00:16:43.200 --> 00:16:49.200]  等別人去洗腳
[00:16:49.200 --> 00:16:54.200]  大家都等一個願意放下身段
[00:16:54.200 --> 00:16:57.200]  願意去服侍的人
[00:16:57.200 --> 00:16:58.200]  所以你想想
[00:16:58.200 --> 00:17:04.200]  其實那是個很尷尬的氣氛
[00:17:04.200 --> 00:17:05.200]  十二個門徒
[00:17:05.200 --> 00:17:11.200]  大家都好像有一種矛盾
[00:17:11.200 --> 00:17:15.200]  你眼望我眼
[00:17:15.200 --> 00:17:19.200]  出手的那個就笨了
[00:17:19.200 --> 00:17:21.200]  先看清楚
[00:17:21.200 --> 00:17:24.200]  耶穌就在這個時候
[00:17:24.200 --> 00:17:28.200]  用行動去打破那個僵局
[00:17:28.200 --> 00:17:31.200]  你想想我們作為門徒
[00:17:31.200 --> 00:17:37.200]  我們稍微還有些司徒之情
[00:17:37.200 --> 00:17:40.200]  我們明白尊師重道
[00:17:40.200 --> 00:17:46.200]  我們幾大都馬上搶過來做
[00:17:46.200 --> 00:17:50.200]  我是做學生
[00:17:50.200 --> 00:17:52.200]  我是做門徒
[00:17:52.200 --> 00:17:57.200]  我當然要把那個水盆搶過來
[00:17:57.200 --> 00:17:59.200]  至少我都在旁邊像阿四一樣
[00:17:59.200 --> 00:18:01.200]  裝模作樣做事
[00:18:01.200 --> 00:18:06.200]  至少我要在旁邊裝成很勤勞的工作
[00:18:06.200 --> 00:18:10.200]  但是你留意門徒就坐在那裡
[00:18:10.200 --> 00:18:16.200]  一個一個等耶穌為他們洗腳
[00:18:16.200 --> 00:18:22.200]  大家關心的是自己的名字
[00:18:22.200 --> 00:18:25.200]  關心自己的身份
[00:18:25.200 --> 00:18:27.200]  關心自己的身份
[00:18:27.200 --> 00:18:29.200]  關心自己的老師
[00:18:29.200 --> 00:18:31.200]  關心自己的主
[00:18:31.200 --> 00:18:36.200]  如果朝夕與共在耶穌身旁的門徒尚且有這些表現
[00:18:36.200 --> 00:18:45.200]  如果朝夕與共的門徒尚且有這些表現
[00:18:45.200 --> 00:18:47.200]  我想大家就不會奇怪
[00:18:47.200 --> 00:18:48.200]  有時候在教會裡面
[00:18:48.200 --> 00:18:51.200]  出現很多人是真的等人服侍
[00:18:51.200 --> 00:18:53.200]  大家就不會覺得奇怪
[00:18:53.200 --> 00:18:58.200]  在教會我們會看到很多人是在等待別人去服侍
[00:18:58.200 --> 00:19:03.200]  他們覺得等別人來服侍是理所當然的
[00:19:03.200 --> 00:19:09.200]  無論他們覺得別人來服侍我是應該的
[00:19:09.200 --> 00:19:11.200]  或者覺得我自己高人一等
[00:19:11.200 --> 00:19:13.200]  或許覺得自己高人一等
[00:19:13.200 --> 00:19:16.200]  這個圖畫是每一天在我們身邊出現的
[00:19:16.200 --> 00:19:19.200]  這個圖畫是每一天出現在我們身邊
[00:19:19.200 --> 00:19:22.200]  洗腳其實是日常的生活習慣
[00:19:22.200 --> 00:19:25.200]  洗腳是我們生活日常的事情
[00:19:25.200 --> 00:19:29.200]  古代人是穿類似我們今天的涼鞋
[00:19:29.200 --> 00:19:33.200]  古代的人會穿一些像我們今天的涼鞋
[00:19:33.200 --> 00:19:35.200]  當時古代沒什麼生活
[00:19:35.200 --> 00:19:37.200]  所謂衛生的儀式
[00:19:37.200 --> 00:19:40.200]  當時古代衛生的儀式也比較低
[00:19:40.200 --> 00:19:43.200]  也沒有太多的衛生設備
[00:19:43.200 --> 00:19:46.200]  所以出街回來的時候腳就污糟
[00:19:46.200 --> 00:19:49.200]  你出去逛了一街
[00:19:49.200 --> 00:19:52.200]  回家可能你的腳都會很髒
[00:19:52.200 --> 00:19:55.200]  所以進屋之前洗腳是一個衛生習慣
[00:19:55.200 --> 00:19:59.200]  所以你進屋之前洗腳是一個很好的習慣
[00:19:59.200 --> 00:20:02.200]  如果家裡有傭人就傭人來服侍
[00:20:02.200 --> 00:20:06.200]  家裡有傭人就傭人來服侍
[00:20:06.200 --> 00:20:08.200]  沒有的話就女性來服侍男性
[00:20:08.200 --> 00:20:10.200]  沒有的話女性來服侍男性
[00:20:10.200 --> 00:20:12.200]  不是看輕女性
[00:20:12.200 --> 00:20:15.200]  因為當時是父系社會
[00:20:15.200 --> 00:20:18.200]  男尊女卑
[00:20:18.200 --> 00:20:22.200]  所以學生和老師洗腳也有的
[00:20:22.200 --> 00:20:24.200]  學生為老師洗腳也有的
[00:20:24.200 --> 00:20:29.200]  但是老師為學生洗腳就違反那個所謂倫理
[00:20:29.200 --> 00:20:33.200]  但是老師為學生洗腳就違反倫理了
[00:20:33.200 --> 00:20:36.200]  你想想看古代社會受到很多文化的束縛
[00:20:36.200 --> 00:20:40.200]  你想想看古代社會受到文化的束縛
[00:20:40.200 --> 00:20:42.200]  有階級的約束
[00:20:42.200 --> 00:20:44.200]  有階級的約束
[00:20:44.200 --> 00:20:48.200]  這些偏離主流社會的行為其實是不受歡迎的
[00:20:48.200 --> 00:20:52.200]  偏離主流社會的行動往往是不受歡迎的
[00:20:52.200 --> 00:20:54.200]  如果用現代的話就不要那麼突出
[00:20:54.200 --> 00:20:56.200]  不要那麼出位引人注目
[00:20:56.200 --> 00:20:59.200]  用現代的話就是不要那麼突出
[00:20:59.200 --> 00:21:01.200]  不要引人注意
[00:21:01.200 --> 00:21:08.200]  耶穌的行動是用一個本來很尋常不過的洗腳的衛生習慣
[00:21:08.200 --> 00:21:13.200]  耶穌的行動其實本來是一個很平常的習慣
[00:21:13.200 --> 00:21:18.200]  突然間變成一個前所未有的象徵
[00:21:18.200 --> 00:21:21.200]  這個角色的轉移
[00:21:21.200 --> 00:21:25.200]  老師為門徒洗腳
[00:21:25.200 --> 00:21:29.200]  叫人平息呼吸
[00:21:29.200 --> 00:21:33.200]  不是單純的行動
[00:21:33.200 --> 00:21:39.200]  而是行動背後將會有一些事情發生
[00:21:39.200 --> 00:21:43.200]  當耶穌為門徒洗腳之後
[00:21:43.200 --> 00:21:47.200]  十四節就問門徒了
[00:21:47.200 --> 00:21:52.200]  我是你們的主,你們的老師
[00:21:52.200 --> 00:21:55.200]  我尚且洗你們的腳
[00:21:55.200 --> 00:21:58.200]  你們也當彼此洗腳
[00:21:58.200 --> 00:22:03.200]  隨後三十四節又這樣吩咐門徒
[00:22:03.200 --> 00:22:10.200]  我怎樣愛你們,你們也要怎樣彼此相愛
[00:22:10.200 --> 00:22:18.200]  明顯耶穌為門徒洗腳不是為了增加氣氛
[00:22:18.200 --> 00:22:21.200]  不是為了善情
[00:22:21.200 --> 00:22:30.200]  祂是用一種具體象徵的行動去表達對門徒的愛
[00:22:30.200 --> 00:22:38.200]  並且祝福你們要這樣效法,彼此這樣行
[00:22:38.200 --> 00:22:43.200]  這種愛到底代表什麼?
[00:22:43.200 --> 00:22:49.200]  耶穌為門徒洗腳的愛是代表什麼?
[00:22:49.200 --> 00:22:57.200]  我想老師為門徒洗腳
[00:22:57.200 --> 00:23:04.200]  肯定不是為了攀升權力
[00:23:04.200 --> 00:23:12.200]  或者是直接洗腳,我們要得到一些好處
[00:23:12.200 --> 00:23:17.200]  也不是所謂的趨炎附勢
[00:23:17.200 --> 00:23:22.200]  去拍馬屁達到某一些目的
[00:23:22.200 --> 00:23:31.200]  甚至我們相信耶穌不是為了洗腳這種行動去操控別人
[00:23:31.200 --> 00:23:35.200]  也不是一種空虛的投射
[00:23:35.200 --> 00:23:42.200]  或者一種自戀,證明我的人格有多偉大
[00:23:42.200 --> 00:23:45.200]  換取別人的稱讚
[00:23:45.200 --> 00:23:51.200]  我相信耶穌不是在做這些
[00:23:51.200 --> 00:23:55.200]  耶穌為門徒洗腳
[00:23:55.200 --> 00:24:03.200]  是要讓他們知道我和你們是一種平等的身份
[00:24:03.200 --> 00:24:06.200]  如果用今天的說話
[00:24:06.200 --> 00:24:14.200]  現在很流行的一句話叫「充權,Empowerment」
[00:24:14.200 --> 00:24:21.200]  之後十五章,耶穌就明言對門徒說
[00:24:21.200 --> 00:24:28.200]  從此以後我不會再稱你們為僕人
[00:24:28.200 --> 00:24:32.200]  我乃稱你們為朋友
[00:24:32.200 --> 00:24:37.200]  所以我們成為一個對等的身份
[00:24:37.200 --> 00:24:44.200]  所以我先謙卑下來為你們洗腳
[00:24:44.200 --> 00:24:49.200]  特別是門徒之前的勾心鬥角
[00:24:49.200 --> 00:24:51.200]  昨晚查經的時候
[00:24:51.200 --> 00:24:54.200]  有團友提到耶穌的行動是謙卑
[00:24:54.200 --> 00:24:56.200]  昨天晚上查經的時候
[00:24:56.200 --> 00:25:00.200]  有團友提到耶穌這種行為是謙卑
[00:25:00.200 --> 00:25:06.200]  我對謙卑有一個這樣的理解
[00:25:06.200 --> 00:25:14.200]  謙卑不是表面上的卑躬屈膝
[00:25:14.200 --> 00:25:20.200]  而是一種關係的逆轉和倒置
[00:25:20.200 --> 00:25:26.200]  謙卑不是一種客套式的推搪
[00:25:26.200 --> 00:25:41.200]  而是甘願為提升和肯定脆弱者屈膝倒空自己
[00:25:41.200 --> 00:25:47.200]  真正的謙卑不是一種善情
[00:25:47.200 --> 00:25:55.200]  真正的謙卑不是那個人自己卑躬屈膝
[00:25:55.200 --> 00:25:58.200]  他是透過自己的行動
[00:25:58.200 --> 00:26:09.200]  讓接受服侍的人能夠提升他的身份
[00:26:09.200 --> 00:26:15.200]  愛是提升被愛者的身份
[00:26:15.200 --> 00:26:20.200]  讓對方活得更像一個人
[00:26:20.200 --> 00:26:23.200]  更像神的兒女
[00:26:23.200 --> 00:26:27.200]  叫人墮落的不是叫愛
[00:26:27.200 --> 00:26:29.200]  叫人卑躬屈膝
[00:26:29.200 --> 00:26:35.200]  要在你面前打工作孽的都不是愛
[00:26:35.200 --> 00:26:43.200]  叫人折磨煎熬的那種叫愛
[00:26:43.200 --> 00:26:46.200]  我們叫扭曲的愛
[00:26:46.200 --> 00:26:56.200]  這樣說不是在外面必然是很愉快寫意的事情
[00:26:56.200 --> 00:27:02.200]  我記得以前我在美國順奉的時候
[00:27:02.200 --> 00:27:08.200]  我最後在一間環教會當主任牧師
[00:27:08.200 --> 00:27:10.200]  因為沒有工作
[00:27:10.200 --> 00:27:14.200]  我就自己找事情去做
