
[00:00:00.000 --> 00:00:02.000]  各位頂支輩平安
[00:03:49.000 --> 00:03:53.000]  整個香港的狀況
[00:03:53.000 --> 00:03:56.000]  令到我們有很多感觸
[00:03:56.000 --> 00:03:59.000]  因為教會機構非常的荒涼
[00:03:59.000 --> 00:04:01.000]  這些荒涼
[00:04:01.000 --> 00:04:02.000]  很多的神學院
[00:04:02.000 --> 00:04:04.000]  是一半以上
[00:04:04.000 --> 00:04:05.000]  已經要結業
[00:04:05.000 --> 00:04:07.000]  我告訴大家
[00:04:07.000 --> 00:04:08.000]  輸失
[00:04:08.000 --> 00:04:10.000]  倒閉
[00:04:10.000 --> 00:04:11.000]  機構
[00:04:11.000 --> 00:04:13.000]  因為沒人接手
[00:04:13.000 --> 00:04:14.000]  被迫
[00:04:14.000 --> 00:04:16.000]  是要結束
[00:04:16.000 --> 00:04:19.000]  沒結束的總幹事
[00:04:19.000 --> 00:04:21.000]  都找不到
[00:04:21.000 --> 00:04:22.000]  另一方面
[00:04:22.000 --> 00:04:23.000]  我們就是因為
[00:04:23.000 --> 00:04:24.000]  我自己
[00:04:24.000 --> 00:04:26.000]  在甄福堂主任這個位置
[00:04:26.000 --> 00:04:28.000]  退下來之後
[00:04:28.000 --> 00:04:30.000]  可能一間二間教會都知道
[00:04:30.000 --> 00:04:31.000]  我現在退休了
[00:04:31.000 --> 00:04:35.000]  以為我當然很空閒
[00:04:35.000 --> 00:04:36.000]  總之
[00:04:36.000 --> 00:04:39.000]  一間二間就來找我
[00:04:39.000 --> 00:04:42.000]  我就有一個選擇
[00:04:42.000 --> 00:04:43.000]  我希望能夠選擇
[00:04:43.000 --> 00:04:46.000]  去一些資源比較缺乏的教會
[00:04:46.000 --> 00:04:48.000]  來幫一下他們
[00:04:48.000 --> 00:04:50.000]  結果去到那些教會
[00:04:50.000 --> 00:04:52.000]  的確是令人擔心
[00:04:52.000 --> 00:04:53.000]  為什麼
[00:04:53.000 --> 00:04:54.000]  很多的教會
[00:04:54.000 --> 00:04:56.000]  堂主任沒有了
[00:04:56.000 --> 00:04:57.000]  然後
[00:04:57.000 --> 00:04:58.000]  剩下一個幹事
[00:04:58.000 --> 00:05:00.000]  在安排那些講員
[00:05:00.000 --> 00:05:03.000]  去他們當中講道
[00:05:03.000 --> 00:05:05.000]  我突然間
[00:05:05.000 --> 00:05:06.000]  我自己
[00:05:06.000 --> 00:05:08.000]  想起
[00:05:08.000 --> 00:05:10.000]  當我的座建築物
[00:05:10.000 --> 00:05:11.000]  入火的時候
[00:05:11.000 --> 00:05:13.000]  就在樓下
[00:05:13.000 --> 00:05:15.000]  地下的地方
[00:05:15.000 --> 00:05:18.000]  在那條大柱的上面
[00:05:18.000 --> 00:05:21.000]  我要求
[00:05:21.000 --> 00:05:23.000]  教會弄一對對聯
[00:05:23.000 --> 00:05:24.000]  在上面
[00:05:24.000 --> 00:05:26.000]  成全星途
[00:05:26.000 --> 00:05:28.000]  國進奇蹟
[00:05:28.000 --> 00:05:30.000]  立足香港
[00:05:30.000 --> 00:05:32.000]  胸懷普世
[00:05:32.000 --> 00:05:34.000]  我回來香港的侍奉
[00:05:34.000 --> 00:05:35.000]  由頭到尾
[00:05:35.000 --> 00:05:37.000]  不是只是為了香港
[00:05:37.000 --> 00:05:40.000]  也是為了十幾億的人
[00:05:40.000 --> 00:05:42.000]  是因為這樣的緣故
[00:05:42.000 --> 00:05:43.000]  由那時候開始
[00:05:43.000 --> 00:05:44.000]  我都說了
[00:05:44.000 --> 00:05:47.000]  如果不給我時間
[00:05:47.000 --> 00:05:51.000]  起碼一年有十分之一的時間
[00:05:51.000 --> 00:05:54.000]  去培訓那些最有需要的地方
[00:05:54.000 --> 00:05:57.000]  那我就寧願不來了
[00:05:57.000 --> 00:05:58.000]  另起爐灶
[00:05:58.000 --> 00:05:59.000]  我也很感恩
[00:05:59.000 --> 00:06:00.000]  因福
[00:06:00.000 --> 00:06:02.000]  有個廣大的心胸
[00:06:02.000 --> 00:06:04.000]  執事會是一次過
[00:06:04.000 --> 00:06:06.000]  這樣來通過
[00:06:06.000 --> 00:06:07.000]  一致通過
[00:06:07.000 --> 00:06:09.000]  我是有這些時間
[00:06:09.000 --> 00:06:11.000]  而且當是上班的時間
[00:06:11.000 --> 00:06:12.000]  去培訓
[00:06:12.000 --> 00:06:14.000]  我為了一切來感恩
[00:06:14.000 --> 00:06:16.000]  是因為這樣的緣故
[00:06:16.000 --> 00:06:17.000]  這麼多年來
[00:06:17.000 --> 00:06:19.000]  我沒有停止過
[00:06:19.000 --> 00:06:22.000]  在創啟的地方
[00:06:22.000 --> 00:06:24.000]  來培訓傳道人
[00:06:24.000 --> 00:06:26.000]  建立他們的教會
[00:06:26.000 --> 00:06:28.000]  另一方面
[00:06:28.000 --> 00:06:31.000]  入伙之後
[00:06:31.000 --> 00:06:34.000]  剛剛就在這個大禮堂
[00:06:34.000 --> 00:06:44.000]  舉行新堂獻堂禮
[00:06:44.000 --> 00:06:46.000]  我很感恩
[00:06:46.000 --> 00:06:48.000]  有個弟兄
[00:06:48.000 --> 00:06:50.000]  也是答應了
[00:06:50.000 --> 00:06:54.000]  跟我們負責整個教會的管理
[00:06:54.000 --> 00:06:55.000]  就是漢業
[00:06:55.000 --> 00:06:57.000]  老闆來了
[00:06:57.000 --> 00:06:58.000]  他來到的時候
[00:06:58.000 --> 00:07:00.000]  他跟我說
[00:07:00.000 --> 00:07:04.000]  牧師,我是你的徒孫
[00:07:04.000 --> 00:07:05.000]  我覺得很奇怪
[00:07:05.000 --> 00:07:07.000]  你是我的徒孫?
[00:07:07.000 --> 00:07:09.000]  我都沒帶過你
[00:07:09.000 --> 00:07:10.000]  沒教過你
[00:07:10.000 --> 00:07:11.000]  沒養過你
[00:07:11.000 --> 00:07:12.000]  他說
[00:07:12.000 --> 00:07:13.000]  牧師
[00:07:13.000 --> 00:07:16.000]  就因為卑詩長老
[00:07:16.000 --> 00:07:17.000]  是我的師父
[00:07:17.000 --> 00:07:19.000]  但是卑詩長老
[00:07:19.000 --> 00:07:21.000]  又是你的徒弟
[00:07:21.000 --> 00:07:24.000]  所以你就是我的師公
[00:07:24.000 --> 00:07:26.000]  我聽完的時候
[00:07:26.000 --> 00:07:30.000]  我心裡面是非常地感恩
[00:07:30.000 --> 00:07:33.000]  因為在那個時間
[00:07:33.000 --> 00:07:34.000]  是讓我看得見
[00:07:34.000 --> 00:07:36.000]  原來不知不覺的當中
[00:07:36.000 --> 00:07:38.000]  是很多的人
[00:07:38.000 --> 00:07:41.000]  是因為我們的門訓
[00:07:41.000 --> 00:07:42.000]  是因為我們的弟兄姊妹
[00:07:42.000 --> 00:07:43.000]  受到教導之後
[00:07:43.000 --> 00:07:45.000]  願意跟人分享
[00:07:45.000 --> 00:07:48.000]  祝福了很多其他的人
[00:07:48.000 --> 00:07:50.000]  入伙之後
[00:07:50.000 --> 00:07:53.000]  我們的人數急升
[00:07:53.000 --> 00:07:55.000]  但是同樣
[00:07:55.000 --> 00:07:59.000]  也開始有多多少少
[00:07:59.000 --> 00:08:00.000]  質量方面
[00:08:00.000 --> 00:08:03.000]  就沒有以前那些小組小組
[00:08:03.000 --> 00:08:05.000]  那麼強
[00:08:05.000 --> 00:08:06.000]  特別是
[00:08:06.000 --> 00:08:07.000]  我們見到
[00:08:07.000 --> 00:08:10.000]  我們的打根基的三寶
[00:08:10.000 --> 00:08:12.000]  後來我發覺到
[00:08:12.000 --> 00:08:13.000]  為什麼變成這樣呢?
[00:08:13.000 --> 00:08:15.000]  有弟兄姊妹跟我說
[00:08:15.000 --> 00:08:16.000]  牧師
[00:08:16.000 --> 00:08:17.000]  我讀你的三寶
[00:08:17.000 --> 00:08:19.000]  讀了三次了
[00:08:19.000 --> 00:08:22.000]  現在我星團又要再讀
[00:08:22.000 --> 00:08:24.000]  很悶
[00:08:24.000 --> 00:08:25.000]  我說
[00:08:25.000 --> 00:08:28.000]  寶變了草
[00:08:28.000 --> 00:08:32.000]  我的心很難過
[00:08:32.000 --> 00:08:34.000]  第二方面
[00:08:34.000 --> 00:08:36.000]  本來一直在教會裡面成長
[00:08:36.000 --> 00:08:40.000]  後來到外國讀書的青少年
[00:08:40.000 --> 00:08:41.000]  去了那邊
[00:08:41.000 --> 00:08:43.000]  很多不再去教會
[00:08:43.000 --> 00:08:46.000]  而且有一些吸毒
[00:08:46.000 --> 00:08:47.000]  有一些吸毒
[00:08:47.000 --> 00:08:48.000]  大家知道現在香港
[00:08:48.000 --> 00:08:50.000]  吸毒的情形非常嚴重
[00:08:50.000 --> 00:08:53.000]  也有一些去了極端的靈恩教會
[00:08:53.000 --> 00:08:55.000]  我告訴他的父母
[00:08:55.000 --> 00:08:58.000]  是極度危險
[00:08:58.000 --> 00:08:59.000]  不要再去
[00:08:59.000 --> 00:09:01.000]  然後出色的學生
[00:09:01.000 --> 00:09:04.000]  在Hiking的時候意外身亡
[00:09:04.000 --> 00:09:05.000]  我才知道
[00:09:05.000 --> 00:09:07.000]  原來去了美國的時候
[00:09:07.000 --> 00:09:11.000]  他一直沒有去教會
[00:09:11.000 --> 00:09:13.000]  對著去靈恩的
[00:09:13.000 --> 00:09:15.000]  我對他們的父母說
[00:09:15.000 --> 00:09:18.000]  靈恩
[00:09:18.000 --> 00:09:20.000]  有一些是極端的靈恩
[00:09:20.000 --> 00:09:24.000]  有一些是仍然讀聖經
[00:09:24.000 --> 00:09:27.000]  講聖經的靈恩
[00:09:27.000 --> 00:09:29.000]  如果一個極端的靈恩
[00:09:29.000 --> 00:09:33.000]  就是最近在肯亞
[00:09:33.000 --> 00:09:34.000]  一個叫做
[00:09:34.000 --> 00:09:37.000]  Good News International Church
[00:09:37.000 --> 00:09:39.000]  這個教會的時候
[00:09:39.000 --> 00:09:42.000]  這個就是一個在讓
[00:09:42.000 --> 00:09:44.000]  是悲劇
[00:09:44.000 --> 00:09:45.000]  因為這個教會
[00:09:45.000 --> 00:09:48.000]  本來這個牧者本身
[00:09:48.000 --> 00:09:51.000]  開始的時候有非常大的熱誠
[00:09:51.000 --> 00:09:53.000]  去發展呼音工作
[00:09:53.000 --> 00:09:55.000]  他是靈恩
[00:09:55.000 --> 00:09:56.000]  但是
[00:09:56.000 --> 00:09:58.000]  因為這幾年的疫情
[00:09:58.000 --> 00:10:00.000]  他們多次奉
[00:10:00.000 --> 00:10:01.000]  我怎麼知道呢
[00:10:01.000 --> 00:10:02.000]  就是因為我有同學
[00:10:02.000 --> 00:10:05.000]  在肯亞那邊做宣教士
[00:10:05.000 --> 00:10:07.000]  他認識這間教會
[00:10:07.000 --> 00:10:08.000]  因為這樣一個原因
[00:10:08.000 --> 00:10:09.000]  他跟我說
[00:10:09.000 --> 00:10:11.000]  初初的時候不覺不覺
[00:10:11.000 --> 00:10:13.000]  但是他這個報道會
[00:10:13.000 --> 00:10:14.000]  很多人缺席的
[00:10:14.000 --> 00:10:17.000]  是萬萬聲的
[00:10:17.000 --> 00:10:18.000]  是因為這樣
[00:10:18.000 --> 00:10:20.000]  他們就認為
[00:10:20.000 --> 00:10:23.000]  靈恩是一個出路來的
[00:10:23.000 --> 00:10:25.000]  誰知道因為要奉神的命
[00:10:25.000 --> 00:10:28.000]  要捆綁這個疫症
[00:10:28.000 --> 00:10:31.000]  要趕清趕絕這個疫症
[00:10:31.000 --> 00:10:33.000]  趕來趕去
[00:10:33.000 --> 00:10:35.000]  到沒有任何的果效
[00:10:35.000 --> 00:10:38.000]  而且病的人越來越多
[00:10:38.000 --> 00:10:41.000]  死的人都越來越多
[00:10:41.000 --> 00:10:42.000]  最後
[00:10:42.000 --> 00:10:44.000]  這個牧者他決定
[00:10:44.000 --> 00:10:47.000]  要離開人多的地方
[00:10:47.000 --> 00:10:49.000]  去深山野嶺
[00:10:49.000 --> 00:10:51.000]  在那裡開一個農莊
[00:10:51.000 --> 00:10:54.000]  叫全部的會眾去到那裡
[00:10:54.000 --> 00:10:56.000]  去到那裡的時間
[00:10:56.000 --> 00:10:57.000]  而且
[00:10:57.000 --> 00:10:59.000]  是用回他自己的方法
[00:10:59.000 --> 00:11:01.000]  獨裁的方法
[00:11:01.000 --> 00:11:04.000]  他說他所說的東西
[00:11:04.000 --> 00:11:06.000]  是神告訴他的
[00:11:06.000 --> 00:11:09.000]  叫一般的人都要聽
[00:11:09.000 --> 00:11:10.000]  所有的東西
[00:11:10.000 --> 00:11:14.000]  要跟著這個教主來行
[00:11:14.000 --> 00:11:17.000]  這個教主就吩咐他們
[00:11:17.000 --> 00:11:20.000]  所有小朋友不可以上學了
[00:11:20.000 --> 00:11:22.000]  現在來了深山野嶺
[00:11:22.000 --> 00:11:24.000]  所有學校的證書
[00:11:24.000 --> 00:11:25.000]  必須要撕毀
[00:11:25.000 --> 00:11:26.000]  這些是屬世的東西
[00:11:26.000 --> 00:11:28.000]  是魔鬼的東西
[00:11:28.000 --> 00:11:30.000]  另外禁止女性剃髮
[00:11:30.000 --> 00:11:32.000]  這個是聖經教導
[00:11:32.000 --> 00:11:33.000]  患病的
[00:11:33.000 --> 00:11:35.000]  不要去看醫生
[00:11:35.000 --> 00:11:37.000]  要靠祈禱
[00:11:37.000 --> 00:11:40.000]  而且必須要在薩克哈拉
[00:11:40.000 --> 00:11:44.000]  這個森林的農場裡面
[00:11:44.000 --> 00:11:46.000]  還有一條
[00:11:46.000 --> 00:11:48.000]  要命的東西
[00:11:48.000 --> 00:11:50.000]  如果你是禁食
[00:11:50.000 --> 00:11:52.000]  致死
[00:11:52.000 --> 00:11:55.000]  你就是最快見到上帝
[00:11:55.000 --> 00:11:58.000]  也是唯一見到上帝
[00:11:58.000 --> 00:12:01.000]  的一個途徑
[00:12:01.000 --> 00:12:04.000]  各位頂子妹
[00:12:04.000 --> 00:12:06.000]  我們看到這一大堆東西
[00:12:06.000 --> 00:12:10.000]  看回我們今天整個的香港
[00:12:10.000 --> 00:12:13.000]  兇殺
[00:12:13.000 --> 00:12:16.000]  家庭的慘劇
[00:12:16.000 --> 00:12:19.000]  碎屍
[00:12:19.000 --> 00:12:23.000]  抑鬱而自殺
[00:12:23.000 --> 00:12:25.000]  吸毒的青少年
[00:12:25.000 --> 00:12:29.000]  增加了五六成
[00:12:29.000 --> 00:12:31.000]  我告訴大家
[00:12:31.000 --> 00:12:33.000]  是誰的責任
[00:12:33.000 --> 00:12:36.000]  他自己的責任
[00:12:36.000 --> 00:12:38.000]  他身不由己
[00:12:38.000 --> 00:12:42.000]  完全迷失
[00:12:42.000 --> 00:12:44.000]  是教師的責任呢
[00:12:44.000 --> 00:12:47.000]  教師自己也可能迷失
[00:12:47.000 --> 00:12:49.000]  你叫他怎麼教呢
[00:12:49.000 --> 00:12:51.000]  是教會的責任呢
[00:12:51.000 --> 00:12:53.000]  就是教會接觸他
[00:12:53.000 --> 00:12:56.000]  有多少時間呢
[00:12:56.000 --> 00:12:59.000]  是父母的責任呢
[00:12:59.000 --> 00:13:01.000]  我自己相信
[00:13:01.000 --> 00:13:04.000]  如果家庭父母訓練
[00:13:04.000 --> 00:13:06.000]  我們的下一代成為門徒
[00:13:06.000 --> 00:13:08.000]  做得好
[00:13:08.000 --> 00:13:10.000]  這個是絕對
[00:13:10.000 --> 00:13:14.000]  我沒見過有一家是出事的
[00:13:14.000 --> 00:13:16.000]  但是這個問題
[00:13:16.000 --> 00:13:18.000]  是不是每個父母
[00:13:18.000 --> 00:13:22.000]  都已經接受了這些門徒訓練呢
[00:13:22.000 --> 00:13:25.000]  我是因為這樣的緣故
[00:13:25.000 --> 00:13:27.000]  我深深感覺到
[00:13:27.000 --> 00:13:29.000]  我們做牧者的
[00:13:29.000 --> 00:13:32.000]  我自己是有責任
[00:13:32.000 --> 00:13:34.000]  是因為這樣的緣故
[00:13:34.000 --> 00:13:35.000]  我最近在成人院
[00:13:35.000 --> 00:13:37.000]  我也開始要訓練人
[00:13:37.000 --> 00:13:39.000]  怎麼去帶一針
[00:13:39.000 --> 00:13:42.000]  訓練人怎麼去帶價值觀重整
[00:13:42.000 --> 00:13:43.000]  我很感恩
[00:13:43.000 --> 00:13:45.000]  剛剛價值觀重整之旅
[00:13:45.000 --> 00:13:49.000]  這個課程教完之後
[00:13:49.000 --> 00:13:51.000]  有這個學生告訴我
[00:13:51.000 --> 00:13:54.000]  牧師我準備這個暑假
[00:13:54.000 --> 00:13:56.000]  趁著我的子女
[00:13:56.000 --> 00:13:58.000]  在美國、在英國、在澳洲
[00:13:58.000 --> 00:14:00.000]  他們回來的時間
[00:14:00.000 --> 00:14:03.000]  我要幫他們查價值觀重整
[00:14:03.000 --> 00:14:05.000]  你為我禱告
[00:14:05.000 --> 00:14:06.000]  我聽到這個消息的時候
[00:14:06.000 --> 00:14:09.000]  我心裡面充滿感恩
[00:14:09.000 --> 00:14:14.000]  原來繼續不斷堅持我們的初衷
[00:14:14.000 --> 00:14:15.000]  是沒有錯的
[00:14:15.000 --> 00:14:19.000]  但是我們必須要攜手合作
[00:14:19.000 --> 00:14:22.000]  如果我們神學院願意開這個課程
[00:14:22.000 --> 00:14:25.000]  我願意去教這個課程
[00:14:25.000 --> 00:14:28.000]  你願不願意去接受這個培訓
[00:14:28.000 --> 00:14:30.000]  是為你自己
[00:14:30.000 --> 00:14:32.000]  是為你的子女
[00:14:32.000 --> 00:14:35.000]  是為你的家人
[00:14:35.000 --> 00:14:39.000]  免得在現在這個世代裡面流失
[00:14:39.000 --> 00:14:40.000]  你願不願意呢
[00:14:40.000 --> 00:14:42.000]  今天我就很想
[00:14:42.000 --> 00:14:46.000]  在聖經裡面來跟大家
[00:14:46.000 --> 00:14:50.000]  我希望要贏得我們的家長
[00:14:50.000 --> 00:14:55.000]  成為我們福音使命團的同行者
[00:14:55.000 --> 00:14:59.000]  在這麼多卷新的聖經當中
[00:14:59.000 --> 00:15:02.000]  我最欣賞的是菲勒比書
[00:15:02.000 --> 00:15:04.000]  保羅在他們的當中
[00:15:04.000 --> 00:15:06.000]  可能是一個多星期
[00:15:06.000 --> 00:15:09.000]  而且大部分的時間在監獄
[00:15:09.000 --> 00:15:11.000]  一出來之後沒多久
[00:15:11.000 --> 00:15:13.000]  他就要離開那個地方
[00:15:13.000 --> 00:15:15.000]  但是竟然
[00:15:15.000 --> 00:15:21.000]  菲勒比的教會跟他的關係枝為密切
[00:15:21.000 --> 00:15:23.000]  我因為這樣的緣故
[00:15:23.000 --> 00:15:25.000]  就開始來看看
[00:15:25.000 --> 00:15:30.000]  到底菲勒比教會有什麼特別的地方
[00:15:30.000 --> 00:15:32.000]  值得他這樣做
[00:15:32.000 --> 00:15:34.000]  然後再來思想一下
[00:15:34.000 --> 00:15:36.000]  我自己本身在恩福
[00:15:36.000 --> 00:15:40.000]  我們本來是定了一些路線
[00:15:40.000 --> 00:15:43.000]  一個門徒的成長路
[00:15:43.000 --> 00:15:45.000]  突然間發覺到
[00:15:45.000 --> 00:15:49.000]  那條路還沒走完
[00:15:49.000 --> 00:15:54.000]  三寶是人都要讀完
[00:15:54.000 --> 00:15:55.000]  你才可以受洗
[00:15:55.000 --> 00:15:57.000]  同意嗎?頂住背
[00:15:57.000 --> 00:15:58.000]  有多少人讀過三寶的
[00:15:58.000 --> 00:16:01.000]  可不可以舉手
[00:16:01.000 --> 00:16:03.000]  全部都可以
[00:16:03.000 --> 00:16:05.000]  第二
[00:16:05.000 --> 00:16:07.000]  但是我發覺到
[00:16:07.000 --> 00:16:09.000]  原來讀過三寶
[00:16:09.000 --> 00:16:11.000]  不等於通的
[00:16:11.000 --> 00:16:14.000]  到什麼時候才能通呢?
[00:16:14.000 --> 00:16:16.000]  我最近教這班學生的時候
[00:16:16.000 --> 00:16:17.000]  我才發覺到
[00:16:17.000 --> 00:16:19.000]  原來他們是不通的
[00:16:19.000 --> 00:16:21.000]  到什麼時候通呢?
[00:16:21.000 --> 00:16:24.000]  是教而後知不足
[00:16:24.000 --> 00:16:27.000]  除非他們去帶三寶
[00:16:27.000 --> 00:16:29.000]  他就知道是通
[00:16:29.000 --> 00:16:31.000]  還是不通
[00:16:31.000 --> 00:16:32.000]  我又想問一問
[00:16:32.000 --> 00:16:35.000]  有多少人是帶過三寶
[00:16:35.000 --> 00:16:36.000]  教過三寶的
[00:16:36.000 --> 00:16:38.000]  我請你舉手
[00:16:38.000 --> 00:16:41.000]  你就知道
[00:16:41.000 --> 00:16:44.000]  大部份都沒有那種教的經歷
[00:16:44.000 --> 00:16:45.000]  是因為這樣的緣故
[00:16:45.000 --> 00:16:46.000]  讀完之後
[00:16:46.000 --> 00:16:47.000]  好了
[00:16:47.000 --> 00:16:48.000]  我可以洗禮了
[00:16:48.000 --> 00:16:49.000]  那就放下了
[00:16:49.000 --> 00:16:51.000]  一放下之後
[00:16:51.000 --> 00:16:53.000]  你就完全忘記了
[00:16:53.000 --> 00:16:54.000]  我們的價值觀
[00:16:54.000 --> 00:16:55.000]  完全忘記了
