
[00:00:00.000 --> 00:00:01.800]  讀過一篇文章
[00:04:16.040 --> 00:04:19.240]  來洗淨我們的罪
[00:04:19.240 --> 00:04:21.840]  讓我們可以得救
[00:04:21.840 --> 00:04:24.840]  但祢戰勝死亡
[00:04:24.840 --> 00:04:27.640]  三天就復活了
[00:04:27.640 --> 00:04:30.440]  就因為祢的復活
[00:04:30.440 --> 00:04:33.640]  我們就有復活的盼望
[00:04:33.640 --> 00:04:36.840]  我們有一個新的生命
[00:04:36.840 --> 00:04:39.840]  我們跟神有和好
[00:04:39.840 --> 00:04:43.040]  我們感謝祢的大愛
[00:04:43.040 --> 00:04:46.040]  我們在祢面前
[00:04:46.040 --> 00:04:48.640]  我們認罪悔改
[00:04:48.640 --> 00:04:53.240]  因為我們很多事情都得罪了祢
[00:04:53.240 --> 00:04:58.240]  也得罪了我們身邊不同的人
[00:04:58.240 --> 00:05:02.240]  我們都求祢赦免我們的罪
[00:05:02.240 --> 00:05:05.240]  也可以在這裡
[00:05:05.240 --> 00:05:09.440]  我們聽祢自己的話語的時候
[00:05:09.440 --> 00:05:11.840]  求祢自己的靈在當中帶領我們
[00:05:11.840 --> 00:05:14.440]  求祢自己的靈在當中帶領我們
[00:05:14.440 --> 00:05:18.640]  保守我們有多一點的聰明智慧
[00:05:18.640 --> 00:05:22.840]  可以明白祢所講的道
[00:05:22.840 --> 00:05:27.840]  我們求神保守我們以下的時間
[00:05:27.840 --> 00:05:30.440]  我們這樣的禱告
[00:05:30.440 --> 00:05:35.440]  是奉靠主耶穌基督聖名祈求
[00:05:35.440 --> 00:05:37.640]  Amen
[00:05:37.640 --> 00:05:40.640]  今天就是復活節
[00:05:40.640 --> 00:05:42.240]  今天是復活節
[00:05:42.240 --> 00:05:44.640]  我想平時我們就沒什麼機會
[00:05:44.640 --> 00:05:47.440]  聽耶穌復活的故事
[00:05:47.440 --> 00:05:49.240]  可能平常我們沒有什麼機會
[00:05:49.240 --> 00:05:50.440]  聽耶穌復活的故事
[00:05:50.440 --> 00:05:52.840]  那我們可以重溫一下
[00:05:52.840 --> 00:05:54.440]  今天我們可以重溫一下
[00:05:54.440 --> 00:05:57.640]  在這裡說到
[00:05:57.640 --> 00:06:02.840]  祂說七日的清早
[00:06:02.840 --> 00:06:07.840]  天色都不是太光
[00:06:07.840 --> 00:06:10.040]  仍然是比較黑的
[00:06:10.040 --> 00:06:11.640]  仍然是很黑
[00:06:11.640 --> 00:06:16.440]  莫大拉瑪利亞
[00:06:16.440 --> 00:06:20.440]  來到耶穌的墓地
[00:06:20.440 --> 00:06:24.840]  根據《馬可福音》第十六章裡說
[00:06:24.840 --> 00:06:27.440]  根據《馬可福音》第十六章裡說
[00:06:27.440 --> 00:06:31.440]  仍然有另外兩位姐妹和祂一起去
[00:06:31.440 --> 00:06:34.240]  仍然還有兩位姐妹跟從
[00:06:34.240 --> 00:06:38.440]  有一位是雅各的母親
[00:06:38.440 --> 00:06:41.040]  她叫瑪利亞
[00:06:41.040 --> 00:06:45.640]  另外一位姐妹叫薩羅米
[00:06:45.640 --> 00:06:48.240]  另外一位姐妹叫薩羅米
[00:06:48.240 --> 00:06:51.440]  她們去耶穌的墓地是為了什麼呢?
[00:06:51.440 --> 00:06:54.240]  她們去耶穌的墓地是為了什麼呢?
[00:06:54.240 --> 00:06:57.640]  她們買了一些香膏
[00:06:57.640 --> 00:07:01.640]  她們想要高耶穌的身體
[00:07:01.640 --> 00:07:05.640]  但當她們去到的時候
[00:07:05.640 --> 00:07:08.640]  莫大拉瑪利亞發現
[00:07:08.640 --> 00:07:11.040]  莫大拉瑪利亞就發現
[00:07:11.040 --> 00:07:14.040]  石頭滾開了
[00:07:14.040 --> 00:07:15.840]  石頭已經挪開了
[00:07:15.840 --> 00:07:18.640]  但她不見了耶穌的屍首
[00:07:18.640 --> 00:07:20.840]  但耶穌的身體已經不見了
[00:07:20.840 --> 00:07:24.840]  所以她立刻告訴彼得和其他門徒
[00:07:24.840 --> 00:07:27.640]  她立刻告訴彼得和其他門徒
[00:07:27.640 --> 00:07:30.440]  她說耶穌的身體不見了
[00:07:30.440 --> 00:07:32.440]  她說耶穌的身體不見了
[00:07:32.440 --> 00:07:36.840]  所以彼得和另外一個門徒都跑去看看
[00:07:36.840 --> 00:07:40.040]  所以彼得和另外一個門徒就跑過去看
[00:07:40.040 --> 00:07:43.840]  但她們也找不到耶穌的身體
[00:07:43.840 --> 00:07:46.040]  但她們也找不到耶穌的身體
[00:07:46.040 --> 00:07:49.040]  但她們看到一些細麻布
[00:07:49.040 --> 00:07:51.440]  但她們看到一些細麻布
[00:07:51.440 --> 00:07:54.840]  是裹耶穌的身體的布
[00:07:54.840 --> 00:07:57.040]  它是用來裹耶穌身體的布
[00:07:57.040 --> 00:08:02.440]  另外也發現包他的頭的裹頭布
[00:08:02.440 --> 00:08:05.040]  另外也發現包他的頭的裹頭布
[00:08:05.040 --> 00:08:08.040]  就放在那裏
[00:08:08.040 --> 00:08:10.640]  因為耶穌的身體不見了
[00:08:10.640 --> 00:08:12.440]  因為耶穌的身體不見了
[00:08:12.440 --> 00:08:17.440]  那莫大拉瑪利亞就在墓外哭了
[00:08:17.440 --> 00:08:20.640]  那莫大拉瑪利亞就在墓外哭了
[00:08:20.640 --> 00:08:23.440]  然後她看到有兩個天使
[00:08:23.440 --> 00:08:25.440]  然後她看到有兩個天使
[00:08:25.440 --> 00:08:31.440]  一個就坐在耶穌身體的頭
[00:08:31.440 --> 00:08:35.440]  一個就坐在放耶穌前面的頭上方
[00:08:35.440 --> 00:08:39.240]  另外一個就在耶穌的腳的位置
[00:08:39.240 --> 00:08:42.040]  另外是一個在腳的後面
[00:08:42.040 --> 00:08:44.040]  但是天使就問她
[00:08:44.040 --> 00:08:45.240]  但是天使就問她
[00:08:45.240 --> 00:08:46.840]  「你為甚麼哭呢?」
[00:08:46.840 --> 00:08:48.240]  「你為甚麼哭呢?」
[00:08:48.240 --> 00:08:51.040]  她就告訴天使
[00:08:51.040 --> 00:08:52.840]  她就告訴天使
[00:08:52.840 --> 00:08:55.040]  因為耶穌的身體不見了
[00:08:55.040 --> 00:08:56.840]  因為耶穌的身體不見了
[00:08:56.840 --> 00:09:00.040]  然後耶穌就向她顯現
[00:09:00.040 --> 00:09:02.040]  然後耶穌就向她顯現
[00:09:02.040 --> 00:09:04.240]  也問她「你為甚麼哭呢?」
[00:09:04.240 --> 00:09:06.040]  也就問她「你為甚麼哭呢?」
[00:09:06.040 --> 00:09:07.440]  「究竟你找誰呢?」
[00:09:07.440 --> 00:09:09.040]  「究竟你找誰呢?」
[00:09:09.040 --> 00:09:11.840]  但瑪利亞根本不知道這是耶穌
[00:09:11.840 --> 00:09:14.640]  但瑪利亞根本不知道那是耶穌
[00:09:14.640 --> 00:09:17.440]  她以為她是看花園的人
[00:09:17.440 --> 00:09:19.240]  她以為她是看花園的人
[00:09:19.240 --> 00:09:22.640]  而且她跟耶穌說
[00:09:22.640 --> 00:09:24.040]  而且她跟耶穌說
[00:09:24.040 --> 00:09:30.240]  「如果你把祂的屍首移開去某個地方的話」
[00:09:30.240 --> 00:09:35.040]  「如果你把祂的屍首移開去某個地方的話」
[00:09:35.040 --> 00:09:36.840]  「你就告訴我祂在哪裡」
[00:09:36.840 --> 00:09:38.840]  「那你可以告訴我祂在哪裡」
[00:09:38.840 --> 00:09:40.640]  「那我就去拿祂回來」
[00:09:40.640 --> 00:09:42.440]  「我可以去把祂拿回來」
[00:09:42.440 --> 00:09:44.240]  那耶穌就跟她說
[00:09:44.240 --> 00:09:45.840]  那耶穌就跟她說
[00:09:45.840 --> 00:09:51.040]  「因為我現在還沒有升天到我的腹部」
[00:09:51.040 --> 00:09:54.040]  「因為我現在還沒有升天到我的腹部」
[00:09:54.040 --> 00:09:57.040]  於是耶穌就叫她去跟她的弟兄
[00:09:57.040 --> 00:09:57.040]  於是耶穌就叫她去跟她的弟兄
[00:09:57.040 --> 00:10:00.840]  去告訴她她看到祂
[00:10:00.840 --> 00:10:04.240]  然後叫她跟其他的弟兄說她看見祂
[00:10:04.240 --> 00:10:04.240]  然後叫她跟其他的弟兄說她看見祂
[00:10:04.240 --> 00:10:08.240]  還有告訴她祂會去腹部的地方
[00:10:08.240 --> 00:10:11.840]  還有告訴他們祂要去腹部那裡
[00:10:11.840 --> 00:10:14.640]  而且那個腹部就是我們的天腹
[00:10:14.640 --> 00:10:16.640]  那個腹部就是我們的天腹
[00:10:16.640 --> 00:10:19.040]  也是我們的神
[00:10:19.040 --> 00:10:22.240]  後來瑪麗亞就醒了
[00:10:22.240 --> 00:10:23.840]  後來瑪麗亞就醒了
[00:10:23.840 --> 00:10:25.240]  她知道這個是耶穌
[00:10:25.240 --> 00:10:26.840]  她知道那就是耶穌
[00:10:26.840 --> 00:10:28.240]  耶穌真的復活了
[00:10:28.240 --> 00:10:29.640]  耶穌真的是復活了
[00:10:29.640 --> 00:10:31.640]  於是她就很開心
[00:10:31.640 --> 00:10:33.040]  於是她很開心
[00:10:33.040 --> 00:10:35.440]  就去告訴那些門徒
[00:10:35.440 --> 00:10:37.240]  去告訴那些門徒
[00:10:37.240 --> 00:10:41.240]  她告訴那些門徒她看到耶穌
[00:10:41.240 --> 00:10:44.040]  她告訴那些門徒她看到耶穌
[00:10:44.040 --> 00:10:50.640]  但當莫大拉 瑪麗亞和另外幾個女人告訴那些門徒
[00:10:50.640 --> 00:10:54.840]  但當莫大拉 瑪麗亞和另外幾個女人告訴那些門徒
[00:10:54.840 --> 00:10:56.440]  他們有什麼反應呢?
[00:10:56.440 --> 00:10:58.240]  他們有什麼反應呢?
[00:10:58.240 --> 00:11:04.040]  他們不太相信那些女人說的話
[00:11:04.040 --> 00:11:06.040]  他們不太相信那些女人說的話
[00:11:06.040 --> 00:11:06.240]  他們不太相信那些女人說話
[00:11:06.240 --> 00:11:06.240]  他們不太相信那些女人說話
[00:11:06.240 --> 00:11:06.240]  他們不太相信那些女人說話
[00:11:06.240 --> 00:11:06.240]  他們不太相信那些女人說話
[00:11:06.240 --> 00:11:06.240]  他們不太相信那些女人說話
[00:11:06.240 --> 00:11:06.240]  他們不太相信那些女人說話
[00:11:06.240 --> 00:11:06.240]  他們不太相信那些女人說話
[00:11:06.240 --> 00:11:06.240]  他們不太相信那些女人說話
[00:11:06.240 --> 00:11:06.240]  他們不太相信那些女人說話
[00:11:06.240 --> 00:11:06.340]  他們不太相信那些女人說話
[00:11:06.340 --> 00:11:21.340]  他們不太相信那些女人說話
[00:11:37.340 --> 00:11:37.340]  他們不太相信那些女人說話
[00:11:37.340 --> 00:11:37.340]  他們不太相信那些女人說話
[00:11:37.340 --> 00:12:06.340]  他們不太相信那些女人說話
[00:12:07.340 --> 00:12:10.340]  那些門徒有什麼反應呢?
[00:12:10.340 --> 00:12:10.340]  那些門徒有什麼反應呢?
[00:12:10.340 --> 00:12:12.340]  還有其他門徒有什麼反應呢?
[00:12:12.340 --> 00:12:14.340]  當他們見到耶穌的時候
[00:12:14.340 --> 00:12:16.340]  當他們見到耶穌的時候
[00:12:16.340 --> 00:12:22.340]  在路加福音24章37到38字裏面
[00:12:22.340 --> 00:12:22.340]  在路加福音24章37到38字裏面
[00:12:22.340 --> 00:12:27.340]  在路加福音24章37到38字裏面
[00:12:27.340 --> 00:12:27.340]  在路加福音24章37到38字裏面
[00:12:27.340 --> 00:12:27.340]  在路加福音24章37到38字裏面
[00:12:27.340 --> 00:12:27.340]  在路加福音24章37到38字裏面
[00:12:27.340 --> 00:12:27.340]  在路加福音24章37到38字裏面
[00:12:27.340 --> 00:12:27.340]  在路加福音24章37到38字裏面
[00:12:27.340 --> 00:12:27.340]  在路加福音24章37到38字裏面
[00:12:27.340 --> 00:12:37.340]  在路加福音24章38到38字裏面
[00:12:37.340 --> 00:12:37.340]  在路加福音24章38到38字裏面
[00:12:37.340 --> 00:12:37.340]  在路加福音24章38到38字裏面
[00:12:37.340 --> 00:12:37.340]  在路加福音24章38到38字裏面
[00:12:37.340 --> 00:12:57.340]  在路加福音24章38到38字裏面
[00:12:57.340 --> 00:12:57.340]  在路加福音24章38到38字裏面
[00:12:57.340 --> 00:12:57.340]  在路加福音24章38到38字裏面
[00:12:57.340 --> 00:12:57.340]  在路加福音24章38到38字裏面
[00:12:57.340 --> 00:12:57.340]  在路加福音24章38到38字裏面
[00:12:57.340 --> 00:12:57.340]  在路加福音24章38到38字裏面
[00:12:57.340 --> 00:12:57.340]  在路加福音24章38到38字裏面
[00:12:57.340 --> 00:12:57.340]  在路加福音24章38到38字裏面
[00:12:57.340 --> 00:12:57.340]  在路加福音24章38到38字裏面
[00:12:57.340 --> 00:12:57.340]  在路加福音24章38到38字裏面
[00:12:57.340 --> 00:12:57.340]  在路加福音24章38到38字裏面
[00:12:57.340 --> 00:12:57.340]  在路加福音24章38到38字裏面
[00:12:57.340 --> 00:13:17.340]  在路加福音24章38到38字裏面
[00:13:17.340 --> 00:13:37.340]  在路加福音24章38到38字裏面
[00:13:37.340 --> 00:13:37.340]  在路加福音24章38到38字裏面
[00:13:37.340 --> 00:13:37.340]  在路加福音24章38到38字裏面
[00:13:37.340 --> 00:13:37.340]  在路加福音24章38到38字裏面
[00:13:37.340 --> 00:13:37.340]  在路加福音24章38到38字裏面
[00:13:37.340 --> 00:13:37.340]  在路加福音24章38到38字裏面
[00:13:37.340 --> 00:13:37.340]  在路加福音24章38到38字裏面
[00:13:37.340 --> 00:13:37.340]  在路加福音24章38到38字裏面
[00:13:37.340 --> 00:13:37.340]  在路加福音24章38到38字裏面
[00:13:37.340 --> 00:13:37.340]  在路加福音24章38到38字裏面
[00:13:37.340 --> 00:13:37.340]  在路加福音24章38到38字裏面
[00:13:37.340 --> 00:13:37.340]  在路加福音24章38到38字裏面
[00:13:37.340 --> 00:13:57.340]  在路加福音24章38到38字裏面
[00:13:57.340 --> 00:13:57.340]  在路加福音24章38到38字裏面
[00:13:57.340 --> 00:13:57.340]  在路加福音24章38到38字裏面
[00:13:57.340 --> 00:13:57.340]  在路加福音24章38到38字裏面
[00:13:57.340 --> 00:13:57.340]  在路加福音24章38到38字裏面
[00:13:57.340 --> 00:13:57.340]  在路加福音24章38到38字裏面
[00:13:57.340 --> 00:13:57.340]  在路加福音24章38到38字裏面
[00:13:57.340 --> 00:13:57.340]  在路加福音24章38到38字裏面
[00:13:57.340 --> 00:13:57.340]  在路加福音24章38到38字裏面
[00:13:57.340 --> 00:13:57.340]  在路加福音24章38到38字裏面
[00:13:57.340 --> 00:13:57.340]  在路加福音24章38到38字裏面
[00:13:57.340 --> 00:13:57.340]  在路加福音24章38到38字裏面
[00:13:57.340 --> 00:14:17.340]  在路加福音24章38到38字裏面
[00:14:17.340 --> 00:14:17.340]  在路加福音24章38到38字裏面
[00:14:17.340 --> 00:14:17.340]  在路加福音24章38到38字裏面
[00:14:17.340 --> 00:14:17.340]  在路加福音24章38到38字裏面
[00:14:17.340 --> 00:14:17.340]  在路加福音24章38到38字裏面
[00:14:17.340 --> 00:14:17.340]  在路加福音24章38到38字裏面
[00:14:17.340 --> 00:14:17.340]  在路加福音24章38到38字裏面
[00:14:17.340 --> 00:14:17.340]  在路加福音24章38到38字裏面
[00:14:17.340 --> 00:14:17.340]  在路加福音24章38到38字裏面
[00:14:17.340 --> 00:14:17.340]  在路加福音24章38到38字裏面
[00:14:17.340 --> 00:14:17.340]  在路加福音24章38到38字裏面
[00:14:17.340 --> 00:14:17.340]  在路加福音24章38到38字裏面
[00:14:17.340 --> 00:14:37.340]  在路加福音24章38到38字裏面
[00:14:37.340 --> 00:14:57.340]  在路加福音24章38到38字裏面
[00:14:57.340 --> 00:14:57.340]  在路加福音24章38到38字裏面
[00:14:57.340 --> 00:14:57.340]  在路加福音24章38到38字裏面
[00:14:57.340 --> 00:14:57.340]  在路加福音24章38到38字裏面
[00:14:57.340 --> 00:14:57.340]  在路加福音24章38到38字裏面
[00:14:57.340 --> 00:14:57.340]  在路加福音24章38到38字裏面
[00:14:57.340 --> 00:14:57.340]  在路加福音24章38到38字裏面
[00:14:57.340 --> 00:14:57.340]  在路加福音24章38到38字裏面
[00:14:57.340 --> 00:14:57.340]  在路加福音24章38到38字裏面
[00:14:57.340 --> 00:14:57.340]  在路加福音24章38到38字裏面
[00:14:57.340 --> 00:14:57.340]  在路加福音24章38到38字裏面
[00:14:57.340 --> 00:14:57.340]  在路加福音24章38到38字裏面
[00:14:57.340 --> 00:15:17.340]  在路加福音24章38到38字裏面
[00:15:17.340 --> 00:15:17.340]  在路加福音24章38到38字裏面
[00:15:17.340 --> 00:15:17.340]  在路加福音24章38到38字裏面
[00:15:17.340 --> 00:15:17.340]  在路加福音24章38到38字裏面
[00:15:17.340 --> 00:15:17.340]  在路加福音24章38到38字裏面
[00:15:17.340 --> 00:15:17.340]  在路加福音24章38到38字裏面
[00:15:17.340 --> 00:15:17.340]  在路加福音24章38到38字裏面
[00:15:17.340 --> 00:15:17.340]  在路加福音24章38到38字裏面
[00:15:17.340 --> 00:15:17.340]  在路加福音24章38到38字裏面
[00:15:17.340 --> 00:15:17.340]  在路加福音24章38到38字裏面
[00:15:17.340 --> 00:15:17.340]  在路加福音24章38到38字裏面
[00:15:17.340 --> 00:15:17.340]  在路加福音24章38到38字裏面
[00:15:17.340 --> 00:15:37.340]  在路加福音24章38到38字裏面
[00:15:37.340 --> 00:15:37.340]  在路加福音24章38到38字裏面
[00:15:37.340 --> 00:15:37.340]  在路加福音24章38到38字裏面
[00:15:37.340 --> 00:15:37.340]  在路加福音24章38到38字裏面
[00:15:37.340 --> 00:15:37.340]  在路加福音24章38到38字裏面
[00:15:37.340 --> 00:15:37.340]  在路加福音24章38到38字裏面
[00:15:37.340 --> 00:15:37.340]  在路加福音24章38到38字裏面
[00:15:37.340 --> 00:15:37.340]  在路加福音24章38到38字裏面
[00:15:37.340 --> 00:15:37.340]  在路加福音24章38到38字裏面
[00:15:37.340 --> 00:15:37.340]  在路加福音24章38到38字裏面
[00:15:37.340 --> 00:15:37.340]  在路加福音24章38到38字裏面
[00:15:37.340 --> 00:15:37.340]  在路加福音24章38到38字裏面
[00:15:37.340 --> 00:15:57.340]  在路加福音24章38到38字裏面
[00:15:57.340 --> 00:15:57.340]  在路加福音24章38到38字裏面
[00:15:57.340 --> 00:15:57.340]  在路加福音24章38到38字裏面
[00:15:57.340 --> 00:15:57.340]  在路加福音24章38到38字裏面
[00:15:57.340 --> 00:15:57.340]  在路加福音24章38到38字裏面
[00:15:57.340 --> 00:15:57.340]  在路加福音24章38到38字裏面
[00:15:57.340 --> 00:15:57.340]  在路加福音24章38到38字裏面
[00:15:57.340 --> 00:15:57.340]  在路加福音24章38到38字裏面
[00:15:57.340 --> 00:15:57.340]  在路加福音24章38到38字裏面
[00:15:57.340 --> 00:15:57.340]  在路加福音24章38到38字裏面
[00:15:57.340 --> 00:15:57.340]  在路加福音24章38到38字裏面
[00:15:57.340 --> 00:15:57.340]  在路加福音24章38到38字裏面
[00:15:57.340 --> 00:16:17.340]  在路加福音24章38到38字裏面
[00:16:17.340 --> 00:16:17.340]  在路加福音24章38到38字裏面
[00:16:17.340 --> 00:16:17.340]  在路加福音24章38到38字裏面
[00:16:17.340 --> 00:16:17.340]  在路加福音24章38到38字裏面
[00:16:17.340 --> 00:16:17.340]  在路加福音24章38到38字裏面
[00:16:17.340 --> 00:16:17.340]  在路加福音24章38到38字裏面
[00:16:17.340 --> 00:16:17.340]  在路加福音24章38到38字裏面
[00:16:17.340 --> 00:16:17.340]  在路加福音24章38到38字裏面
[00:16:17.340 --> 00:16:17.340]  在路加福音24章38到38字裏面
[00:16:17.340 --> 00:16:17.340]  在路加福音24章38到38字裏面
[00:16:17.340 --> 00:16:17.340]  在路加福音24章38到38字裏面
[00:16:17.340 --> 00:16:17.340]  在路加福音24章38到38字裏面
[00:16:17.340 --> 00:16:37.340]  在路加福音24章38到38字裏面
[00:16:37.340 --> 00:16:37.340]  在路加福音24章38到38字裏面
[00:16:37.340 --> 00:16:37.340]  在路加福音24章38到38字裏面
[00:16:37.340 --> 00:16:37.340]  在路加福音24章38到38字裏面
[00:16:37.340 --> 00:16:37.340]  在路加福音24章38到38字裏面
[00:16:37.340 --> 00:16:37.340]  在路加福音24章38到38字裏面
[00:16:37.340 --> 00:16:37.340]  在路加福音24章38到38字裏面
[00:16:37.340 --> 00:16:37.340]  在路加福音24章38到38字裏面
[00:16:37.340 --> 00:16:37.340]  在路加福音24章38到38字裏面
[00:16:37.340 --> 00:16:37.340]  在路加福音24章38到38字裏面
[00:16:37.340 --> 00:16:37.340]  在路加福音24章38到38字裏面
[00:16:37.340 --> 00:16:37.340]  在路加福音24章38到38字裏面
[00:16:37.340 --> 00:16:57.340]  在路加福音24章38到38字裏面
[00:16:57.340 --> 00:17:17.340]  在路加福音24章38到38字裏面
[00:17:17.340 --> 00:17:17.340]  在路加福音24章38到38字裏面
[00:17:17.340 --> 00:17:17.340]  在路加福音24章38到38字裏面
[00:17:17.340 --> 00:17:17.340]  在路加福音24章38到38字裏面
[00:17:17.340 --> 00:17:17.340]  在路加福音24章38到38字裏面
[00:17:17.340 --> 00:17:17.340]  在路加福音24章38到38字裏面
[00:17:17.340 --> 00:17:17.340]  在路加福音24章38到38字裏面
[00:17:17.340 --> 00:17:17.340]  在路加福音24章38到38字裏面
[00:17:17.340 --> 00:17:17.340]  在路加福音24章38到38字裏面
[00:17:17.340 --> 00:17:17.340]  在路加福音24章38到38字裏面
[00:17:17.340 --> 00:17:17.340]  在路加福音24章38到38字裏面
[00:17:17.340 --> 00:17:17.340]  在路加福音24章38到38字裏面
[00:17:17.340 --> 00:17:37.340]  在路加福音24章38到38字裏面
[00:17:37.340 --> 00:17:37.340]  在路加福音24章38到38字裏面
[00:17:37.340 --> 00:17:37.340]  在路加福音24章38到38字裏面
[00:17:37.340 --> 00:17:37.340]  在路加福音24章38到38字裏面
