
[00:00:00.000 --> 00:00:03.000]  各位弟兄姊妹朋友早晨
[00:09:53.000 --> 00:09:55.000]  在那些自己控制不了的
[00:09:55.000 --> 00:09:57.000]  飄蕩裡面
[00:09:57.000 --> 00:10:00.000]  去尋求那種開心
[00:10:00.000 --> 00:10:03.000]  我們不應該再像小朋友那樣
[00:10:03.000 --> 00:10:07.000]  去追求這些宿靈上的
[00:10:07.000 --> 00:10:08.000]  不穩定
[00:10:08.000 --> 00:10:11.000]  不確實
[00:10:11.000 --> 00:10:12.000]  如果我們不穩定不確實
[00:10:12.000 --> 00:10:13.000]  就會怎樣
[00:10:13.000 --> 00:10:15.000]  我們就會很容易
[00:10:15.000 --> 00:10:17.000]  被那些詭計
[00:10:17.000 --> 00:10:19.000]  和欺騙的法術
[00:10:19.000 --> 00:10:22.000]  將他們繞來繞去
[00:10:22.000 --> 00:10:26.000]  飄來飄去
[00:10:26.000 --> 00:10:27.000]  我不知道你覺得你自己
[00:10:27.000 --> 00:10:28.000]  對耶穌基督的信仰
[00:10:28.000 --> 00:10:31.000]  有多耷來得穩
[00:10:31.000 --> 00:10:32.000]  在世界不同的地方
[00:10:32.000 --> 00:10:34.000]  無論北美洲在中國
[00:10:34.000 --> 00:10:36.000]  歷代以來
[00:10:36.000 --> 00:10:41.000]  都有人嘗試去稱呼自己
[00:10:41.000 --> 00:10:42.000]  是基督
[00:10:42.000 --> 00:10:45.000]  是再來了的基督
[00:10:45.000 --> 00:10:47.000]  他說就是基督第二次的彌臨
[00:10:47.000 --> 00:10:48.000]  他已經來了
[00:10:48.000 --> 00:10:51.000]  我就是那位基督了
[00:10:51.000 --> 00:10:54.000]  聖經裡面說得很清楚
[00:10:54.000 --> 00:10:55.000]  每一個日子裡面
[00:10:55.000 --> 00:10:57.000]  不同的地方有很多人說
[00:10:57.000 --> 00:10:58.000]  基督在這裡
[00:10:58.000 --> 00:11:00.000]  基督在那裡
[00:11:00.000 --> 00:11:02.000]  你們不要聽他們說
[00:11:02.000 --> 00:11:04.000]  因為都是假的才知道
[00:11:04.000 --> 00:11:06.000]  基督回來的時候情況是很清楚
[00:11:06.000 --> 00:11:08.000]  聖經裡面描述得很清楚
[00:11:08.000 --> 00:11:09.000]  號同
[00:11:09.000 --> 00:11:10.000]  聲響
[00:11:10.000 --> 00:11:12.000]  眾天使
[00:11:12.000 --> 00:11:13.000]  如果想知道基督回來的時候
[00:11:13.000 --> 00:11:14.000]  情況是怎樣的時候
[00:11:14.000 --> 00:11:15.000]  你可以去好好地
[00:11:15.000 --> 00:11:17.000]  在神的真道上面
[00:11:17.000 --> 00:11:19.000]  聖經裡面你去好好地閱讀
[00:11:19.000 --> 00:11:21.000]  好好地明白
[00:11:21.000 --> 00:11:22.000]  好好地認識
[00:11:22.000 --> 00:11:25.000]  不會隨便聽外面的謊言
[00:11:25.000 --> 00:11:29.000]  不會隨便聽外面的邪說
[00:11:29.000 --> 00:11:32.000]  假道理就會迷惑了
[00:11:32.000 --> 00:11:34.000]  有些教會
[00:11:34.000 --> 00:11:39.000]  傳一些眾人都喜歡聽的福音道理
[00:11:39.000 --> 00:11:41.000]  他說信耶穌就可以
[00:11:41.000 --> 00:11:44.000]  生命得到成功
[00:11:44.000 --> 00:11:48.000]  有病可以得到醫治
[00:11:48.000 --> 00:11:50.000]  生命不會再有困難
[00:11:50.000 --> 00:11:53.000]  一些成功上學給我們一個假的誤導
[00:11:53.000 --> 00:11:55.000]  如果你是一個有信心的基督徒
[00:11:55.000 --> 00:12:00.000]  你生命應該是充滿成功的標記
[00:12:00.000 --> 00:12:02.000]  充滿健康的途徑
[00:12:02.000 --> 00:12:03.000]  當然吸引
[00:12:03.000 --> 00:12:05.000]  有誰不喜歡有健康的途徑
[00:12:05.000 --> 00:12:07.000]  有成功的生命
[00:12:07.000 --> 00:12:10.000]  但是聖經裡面教導是說
[00:12:10.000 --> 00:12:13.000]  天色不會常藍
[00:12:13.000 --> 00:12:16.000]  當我們有個死任憂谷的時候
[00:12:16.000 --> 00:12:20.000]  神的象扶持我們
[00:12:20.000 --> 00:12:21.000]  引導我們
[00:12:21.000 --> 00:12:23.000]  甚至乎肩負我們
[00:12:23.000 --> 00:12:26.000]  走過困難的日子
[00:12:26.000 --> 00:12:27.000]  我們對耶穌基督的信仰
[00:12:27.000 --> 00:12:28.000]  對聖經的教導
[00:12:28.000 --> 00:12:29.000]  究竟有多少認識
[00:12:29.000 --> 00:12:30.000]  有多少獎勵
[00:12:30.000 --> 00:12:31.000]  就影響到我們在教會裡面
[00:12:31.000 --> 00:12:32.000]  那個相愛
[00:12:32.000 --> 00:12:33.000]  那個造就的生活
[00:12:33.000 --> 00:12:34.000]  有多真實
[00:12:34.000 --> 00:12:41.000]  有多踏實
[00:12:41.000 --> 00:12:47.000]  不要隨便給外面的風搖擺
[00:12:47.000 --> 00:12:50.000]  我們反而要怎麼做呢
[00:12:50.000 --> 00:12:53.000]  菠蘿華要愛心來說誠實話
[00:12:53.000 --> 00:12:55.000]  這個用愛心說誠實話
[00:12:55.000 --> 00:12:59.000]  跟上一個星期所說的實話實說
[00:12:59.000 --> 00:13:00.000]  有點不同
[00:13:00.000 --> 00:13:03.000]  現在在教會的環境裡面
[00:13:03.000 --> 00:13:06.000]  大家用愛心說真道
[00:13:06.000 --> 00:13:08.000]  特別是說關於耶穌基督
[00:13:08.000 --> 00:13:10.000]  關於聖經所說的真道
[00:13:10.000 --> 00:13:11.000]  再貼切一點
[00:13:11.000 --> 00:13:13.000]  不只是說真道
[00:13:13.000 --> 00:13:18.000]  還要在教會裡面活出真道
[00:13:18.000 --> 00:13:20.000]  我們要清清楚楚
[00:13:20.000 --> 00:13:21.000]  真真實實的說出
[00:13:21.000 --> 00:13:23.000]  關於耶穌基督的道理
[00:13:23.000 --> 00:13:25.000]  又是切切實實的
[00:13:25.000 --> 00:13:26.000]  每天都要活出
[00:13:26.000 --> 00:13:29.000]  耶穌基督所教的真道
[00:13:29.000 --> 00:13:31.000]  愛心說誠實話
[00:13:31.000 --> 00:13:33.000]  不只是要說
[00:13:33.000 --> 00:13:35.000]  還要活出來
[00:13:35.000 --> 00:13:37.000]  不只是說事實
[00:13:37.000 --> 00:13:40.000]  還要講出真理
[00:13:40.000 --> 00:13:43.000]  各方面都要向著基督一起長進
[00:13:43.000 --> 00:13:45.000]  基督是教會唯一的頭
[00:13:45.000 --> 00:13:50.000]  我們教會是基督的身體
[00:13:50.000 --> 00:13:53.000]  各樣不同的肢體
[00:13:53.000 --> 00:13:56.000]  其實以教會為頭
[00:13:56.000 --> 00:13:58.000]  這個生命的目標
[00:13:58.000 --> 00:14:02.000]  不只是會在教會裡面實踐出來
[00:14:02.000 --> 00:14:06.000]  在家庭裡面同樣有這個實踐
[00:14:06.000 --> 00:14:08.000]  最近我的家庭
[00:14:08.000 --> 00:14:09.000]  其實我所謂的家庭
[00:14:09.000 --> 00:14:11.000]  就是我和太太
[00:14:11.000 --> 00:14:14.000]  有一個很特別的經歷
[00:14:14.000 --> 00:14:17.000]  所謂特別其實你們也可能有
[00:14:17.000 --> 00:14:18.000]  我們最近發覺
[00:14:18.000 --> 00:14:19.000]  很多時候有些東西放下了
[00:14:19.000 --> 00:14:20.000]  不知道在哪裡
[00:14:20.000 --> 00:14:22.000]  找不回來
[00:14:22.000 --> 00:14:23.000]  我們兩個經常都說笑
[00:14:23.000 --> 00:14:26.000]  屋內有賊的
[00:14:26.000 --> 00:14:28.000]  經常都會不見東西的
[00:14:28.000 --> 00:14:30.000]  但是很奇妙的
[00:14:30.000 --> 00:14:31.000]  幾天後或者幾個禮拜之後
[00:14:31.000 --> 00:14:33.000]  又會出來
[00:14:33.000 --> 00:14:36.000]  我們就笑一下那個賊都挺好的
[00:14:36.000 --> 00:14:39.000]  又會把那些贓物交出來
[00:14:39.000 --> 00:14:42.000]  最近有一次就很麻煩了
[00:14:42.000 --> 00:14:44.000]  因為發覺有兩對筷子
[00:14:44.000 --> 00:14:46.000]  就是四隻
[00:14:46.000 --> 00:14:49.000]  只有三隻筷子在這裡
[00:14:49.000 --> 00:14:52.000]  為什麼只有三隻呢?
[00:14:52.000 --> 00:14:55.000]  筷子不會放在其他地方的
[00:14:55.000 --> 00:14:58.000]  不會留在書房或者睡房的
