
[00:00:00.000 --> 00:00:02.000]  各位電影姊妹
[00:05:20.000 --> 00:05:23.000]  有一個新的童工加入了
[00:05:23.000 --> 00:05:27.000]  所以這個童工就用我們第一人稱
[00:05:27.000 --> 00:05:31.000]  來記述往後發生的事情
[00:05:31.000 --> 00:05:35.000]  另一點的終積就是
[00:05:35.000 --> 00:05:38.000]  在使徒行傳和路加福音
[00:05:38.000 --> 00:05:43.000]  都發現一些醫學的表達
[00:05:43.000 --> 00:05:49.000]  譬如他的腳跟腳踭
[00:05:49.000 --> 00:05:52.000]  還有耶穌醫好
[00:05:52.000 --> 00:05:54.000]  醫好我們好像說很普通
[00:05:54.000 --> 00:05:58.000]  但如果原文當時來說是醫學的表達
[00:05:58.000 --> 00:06:02.000]  還有滿身長尿和大血點
[00:06:02.000 --> 00:06:04.000]  兩本書都很相似
[00:06:04.000 --> 00:06:11.000]  顯示他們是同一個很有醫學常識的作者
[00:06:11.000 --> 00:06:14.000]  最後一點
[00:06:14.000 --> 00:06:19.000]  就是在使徒行傳的最後一章裏
[00:06:19.000 --> 00:06:21.000]  我們看到這個人
[00:06:21.000 --> 00:06:25.000]  他是陪伴使徒保羅一直去到羅馬
[00:06:25.000 --> 00:06:27.000]  當保羅坐牢的時候
[00:06:27.000 --> 00:06:31.000]  這個人甚至是一直陪伴著保羅
[00:06:31.000 --> 00:06:36.000]  他成為使徒保羅的童工助手的其中一位
[00:06:36.000 --> 00:06:40.000]  而當中又是童工助手
[00:06:40.000 --> 00:06:44.000]  又有醫學常識的只有路加一個
[00:06:44.000 --> 00:06:47.000]  而在哥羅西書裏
[00:06:47.000 --> 00:06:52.000]  保羅親口說他是親愛的路加醫生
[00:06:52.000 --> 00:06:57.000]  顯示保羅有這個路加和他一直作伴
[00:06:57.000 --> 00:07:00.000]  綜合幾點的蛛絲馬跡
[00:07:00.000 --> 00:07:04.000]  我們看到這本書是路加醫生所寫的
[00:07:04.000 --> 00:07:12.000]  而他是寫給剛才我們看過的提亞菲羅先生
[00:07:12.000 --> 00:07:14.000]  第三個問題
[00:07:14.000 --> 00:07:17.000]  或者我剛才說的都已經解釋了一點
[00:07:17.000 --> 00:07:20.000]  使徒行傳和路加福音有什麼關係
[00:07:20.000 --> 00:07:26.000]  他們是同一個作者所寫
[00:07:26.000 --> 00:07:29.000]  路加他曾經說
[00:07:29.000 --> 00:07:32.000]  提亞菲羅先生我已經寫了前書
[00:07:32.000 --> 00:07:35.000]  這個前書其實是指路加福音
[00:07:35.000 --> 00:07:38.000]  很明顯路加福音是前書
[00:07:38.000 --> 00:07:41.000]  使徒行傳是他的後書
[00:07:41.000 --> 00:07:43.000]  或者好像一個續集
[00:07:43.000 --> 00:07:46.000]  所以你看到兩本書之間是有關連的
[00:07:46.000 --> 00:07:51.000]  路加福音寫的是由主開頭
[00:07:51.000 --> 00:07:53.000]  一直到他升天之前這段時間
[00:07:53.000 --> 00:07:57.000]  一切所行所教訓的說話
[00:07:57.000 --> 00:08:00.000]  使徒行傳就是接續著耶穌升天
[00:08:00.000 --> 00:08:04.000]  然後往後他所行
[00:08:04.000 --> 00:08:07.000]  透過他的使徒所行所教訓
[00:08:07.000 --> 00:08:09.000]  兩本書的關係
[00:08:09.000 --> 00:08:13.000]  在這裡大家就能夠看到
[00:08:13.000 --> 00:08:14.000]  第四
[00:08:14.000 --> 00:08:18.000]  使徒行傳在聖經裡面有什麼重要性呢?
[00:08:18.000 --> 00:08:19.000]  有沒有人可以告訴我
[00:08:19.000 --> 00:08:26.000]  新約聖經頭一部分是什麼書呢?
[00:08:26.000 --> 00:08:28.000]  我聽到書書聲
[00:08:28.000 --> 00:08:30.000]  是什麼書呢?
[00:08:30.000 --> 00:08:31.000]  福音
[00:08:31.000 --> 00:08:32.000]  是四福音
[00:08:32.000 --> 00:08:34.000]  是福音書
[00:08:34.000 --> 00:08:36.000]  後面那一部分
[00:08:36.000 --> 00:08:38.000]  有很多卷
[00:08:38.000 --> 00:08:42.000]  很多書信
[00:08:42.000 --> 00:08:44.000]  夾在中間
[00:08:44.000 --> 00:08:46.000]  在這兩大部分的中間
[00:08:46.000 --> 00:08:51.000]  就是使徒行傳
[00:08:51.000 --> 00:08:53.000]  在這裡大家可以看到
[00:08:53.000 --> 00:08:58.000]  使徒行傳就是四福音和新約書信裡面的橋樑
[00:08:58.000 --> 00:09:01.000]  就好像福音書的續集
[00:09:01.000 --> 00:09:02.000]  接續著
[00:09:02.000 --> 00:09:05.000]  又好像書信的前言
[00:09:05.000 --> 00:09:08.000]  所以在這一卷的使徒行傳
[00:09:08.000 --> 00:09:13.000]  就起了一個承先啟後的性質和功用
[00:09:13.000 --> 00:09:14.000]  沒有了它的話
[00:09:14.000 --> 00:09:19.000]  整卷新約聖經就好像斷開了兩卷不相干的東西
[00:09:19.000 --> 00:09:24.000]  這卷的使徒行傳的重要性
[00:09:24.000 --> 00:09:26.000]  在這裡可見一斑
[00:09:26.000 --> 00:09:28.000]  另外也有人說
[00:09:28.000 --> 00:09:32.000]  使徒行傳可以稱為第五卷的福音書
[00:09:32.000 --> 00:09:33.000]  因為
[00:09:33.000 --> 00:09:36.000]  我給以下這個圖大家看
[00:09:36.000 --> 00:09:37.000]  大家會留意
[00:09:37.000 --> 00:09:39.000]  四福音每一卷書
[00:09:39.000 --> 00:09:41.000]  到最後的時候
[00:09:41.000 --> 00:09:43.000]  都提到一個重點
[00:09:43.000 --> 00:09:45.000]  馬太講到主的復活
[00:09:45.000 --> 00:09:48.000]  馬可福音就講到主的升天
[00:09:48.000 --> 00:09:51.000]  路加福音就講到要等候聖靈
[00:09:51.000 --> 00:09:54.000]  約翰福音就提到主的再來
[00:09:54.000 --> 00:09:56.000]  而今天我們看的那段經文
[00:09:56.000 --> 00:09:57.000]  使徒行傳
[00:09:57.000 --> 00:10:00.000]  正正就是全部都包括了
[00:10:00.000 --> 00:10:01.000]  所以使徒行傳
[00:10:01.000 --> 00:10:03.000]  其實它就是接續著四福音
[00:10:03.000 --> 00:10:08.000]  一路繼續將主復活之後
[00:10:08.000 --> 00:10:09.000]  會發生什麼事呢?
[00:10:09.000 --> 00:10:10.000]  主升天之後會怎樣呢?
[00:10:10.000 --> 00:10:11.000]  等候聖靈
[00:10:11.000 --> 00:10:13.000]  接著會發生什麼事呢?
[00:10:13.000 --> 00:10:14.000]  主的到主的再來
[00:10:14.000 --> 00:10:16.000]  它一路這樣講述下去
[00:10:16.000 --> 00:10:18.000]  所以你看到這一卷
[00:10:18.000 --> 00:10:19.000]  使徒行傳
[00:10:19.000 --> 00:10:21.000]  其實是很豐富
[00:10:21.000 --> 00:10:22.000]  很豐富
[00:10:22.000 --> 00:10:23.000]  所以大家不妨
[00:10:23.000 --> 00:10:25.000]  你今天聽完這堂道之後
[00:10:25.000 --> 00:10:27.000]  你回去看一次使徒行傳
[00:10:27.000 --> 00:10:31.000]  你會有更清楚的體會
[00:10:31.000 --> 00:10:33.000]  而另外這一卷書
[00:10:33.000 --> 00:10:36.000]  它亦都顯明
[00:10:36.000 --> 00:10:38.000]  復活升天的主
[00:10:38.000 --> 00:10:40.000]  他怎樣靠著
[00:10:40.000 --> 00:10:41.000]  藉著聖靈
[00:10:41.000 --> 00:10:43.000]  繼續和他的門徒
[00:10:43.000 --> 00:10:46.000]  來同在和同工
[00:10:46.000 --> 00:10:49.000]  他亦都提到
[00:10:49.000 --> 00:10:52.000]  主和教會的關係
[00:10:52.000 --> 00:10:54.000]  甚至他帶出的就是
[00:10:54.000 --> 00:10:57.000]  教會是怎樣建立的呢?
[00:10:57.000 --> 00:11:00.000]  福音是怎樣一步一步來擴展的呢?
[00:11:00.000 --> 00:11:01.000]  真理是怎樣
[00:11:01.000 --> 00:11:03.000]  一路一路來滲入人的心
[00:11:03.000 --> 00:11:06.000]  越來越展明的呢?
[00:11:06.000 --> 00:11:07.000]  都在這一卷書裏面
[00:11:07.000 --> 00:11:10.000]  可以很清楚的看到
[00:11:10.000 --> 00:11:11.000]  所以這本書
[00:11:11.000 --> 00:11:14.000]  是值得大家細心去讀
[00:11:14.000 --> 00:11:22.000]  我們說說這本書有什麼特點
[00:11:22.000 --> 00:11:24.000]  你看過一次使徒行傳的人
[00:11:24.000 --> 00:11:26.000]  不知道有沒有發現
[00:11:26.000 --> 00:11:27.000]  這本書很多時候
[00:11:27.000 --> 00:11:29.000]  提到一些什麼呢?
[00:11:29.000 --> 00:11:32.000]  有些什麼是不斷出現的呢?
[00:11:32.000 --> 00:11:34.000]  有沒有留意呢?
[00:11:34.000 --> 00:11:40.000]  給大家一個功課
[00:11:40.000 --> 00:11:41.000]  大家今晚回去
[00:11:41.000 --> 00:11:43.000]  速讀一次使徒行傳
[00:11:43.000 --> 00:11:44.000]  你留意一下
[00:11:44.000 --> 00:11:47.000]  印證一下我接下來要說的
[00:11:47.000 --> 00:11:49.000]  使徒行傳原來是一本
[00:11:49.000 --> 00:11:51.000]  講教會的書
[00:11:51.000 --> 00:11:55.000]  下一章大家都會看到
[00:11:55.000 --> 00:11:57.000]  是一本講聖靈的書
[00:11:57.000 --> 00:11:59.000]  這個環繞著整本書
[00:11:59.000 --> 00:12:00.000]  大家都會看到的
[00:12:00.000 --> 00:12:02.000]  是一本講全福音
[00:12:02.000 --> 00:12:03.000]  全道的書
[00:12:03.000 --> 00:12:06.000]  是一本講禱告的書
[00:12:06.000 --> 00:12:08.000]  是一本講保羅和彼得
[00:12:08.000 --> 00:12:10.000]  的士工的書
[00:12:10.000 --> 00:12:13.000]  還有是一本講喜樂的書
[00:12:13.000 --> 00:12:18.000]  今晚大家回去細細看
[00:12:18.000 --> 00:12:21.000]  最後我們看看這本書
[00:12:21.000 --> 00:12:24.000]  主要是講什麼呢?
[00:12:24.000 --> 00:12:28.000]  我們可以用短短幾句話
[00:12:28.000 --> 00:12:31.000]  來總結這本書的重點
[00:12:31.000 --> 00:12:34.000]  講到復活升天的主耶穌基督
[00:12:34.000 --> 00:12:37.000]  祂藉著聖靈通過使徒們
[00:12:37.000 --> 00:12:39.000]  包括在座的每一位
[00:12:39.000 --> 00:12:40.000]  在耶路撒冷
[00:12:40.000 --> 00:12:42.000]  猶太傳地和撒瑪利亞
[00:12:42.000 --> 00:12:45.000]  直到地極為祂作見證
[00:12:45.000 --> 00:12:48.000]  從而得到豐滿的彰顯
[00:12:48.000 --> 00:12:51.000]  耶穌基督的名得到彰顯
[00:12:51.000 --> 00:12:53.000]  我們現在去看看
[00:12:53.000 --> 00:12:58.000]  在剛才讀的那十一節聖經裡
[00:12:58.000 --> 00:13:01.000]  我們對三一神有什麼認識呢?
[00:13:01.000 --> 00:13:04.000]  首先我們看看耶穌基督
[00:13:04.000 --> 00:13:07.000]  在這十一節的經文裡
[00:13:07.000 --> 00:13:12.000]  我們看到耶穌有祂的一些屬性
[00:13:12.000 --> 00:13:14.000]  祂是一位大能的神
[00:13:14.000 --> 00:13:16.000]  是真實的神
[00:13:16.000 --> 00:13:17.000]  是信實的神
[00:13:17.000 --> 00:13:18.000]  是榮耀的神
[00:13:18.000 --> 00:13:20.000]  經文裡說到
[00:13:20.000 --> 00:13:22.000]  祂受難之後
[00:13:22.000 --> 00:13:26.000]  用很多的憑據顯明祂復活了
[00:13:26.000 --> 00:13:29.000]  祂是一個死而復活的神
[00:13:29.000 --> 00:13:31.000]  你可見祂是一個大能的神
[00:13:31.000 --> 00:13:35.000]  今天我們信很多其他的宗教
[00:13:35.000 --> 00:13:36.000]  佛教
[00:13:36.000 --> 00:13:41.000]  或者信拜一些傳統的神話
[00:13:41.000 --> 00:13:43.000]  但很多時候我們拜的那些神
[00:13:43.000 --> 00:13:44.000]  所謂的神
[00:13:44.000 --> 00:13:45.000]  其實都是一個人
[00:13:45.000 --> 00:13:47.000]  人死了就死了
[00:13:47.000 --> 00:13:48.000]  祂救不了自己
[00:13:48.000 --> 00:13:50.000]  更加不可能救到你
[00:13:50.000 --> 00:13:53.000]  甚至我們拜一些石頭
[00:13:53.000 --> 00:13:55.000]  山等等
[00:13:55.000 --> 00:13:57.000]  其實是更加沒有意義的
[00:13:57.000 --> 00:13:59.000]  但我們這裡顯示
[00:13:59.000 --> 00:14:01.000]  一個真正的神
[00:14:01.000 --> 00:14:03.000]  祂一定是一個很大能的神
[00:14:03.000 --> 00:14:07.000]  祂才可以成為我們的神
[00:14:07.000 --> 00:14:09.000]  還有祂是一個真實的神
[00:14:09.000 --> 00:14:10.000]  因為耶穌復活之後
[00:14:10.000 --> 00:14:11.000]  祂不是收收埋埋
[00:14:11.000 --> 00:14:14.000]  悄悄地飄了上天
[00:14:14.000 --> 00:14:16.000]  而是祂用了一段時間
[00:14:16.000 --> 00:14:18.000]  向不同的人顯現
[00:14:18.000 --> 00:14:24.000]  甚至被門徒親手摸祂釘痕的手
[00:14:24.000 --> 00:14:27.000]  顯示祂是一個真實的神
[00:14:27.000 --> 00:14:29.000]  還有祂是一個信實的神
[00:14:29.000 --> 00:14:32.000]  耶穌基督曾經向門徒應許過
[00:14:32.000 --> 00:14:34.000]  祂要致下聖靈
[00:14:34.000 --> 00:14:36.000]  剛才那裡我們再次看到
[00:14:36.000 --> 00:14:37.000]  再過幾天
[00:14:37.000 --> 00:14:39.000]  你們就會受到聖靈的洗
[00:14:39.000 --> 00:14:41.000]  祂應許聖靈
[00:14:41.000 --> 00:14:43.000]  去致下聖靈的時候
[00:14:43.000 --> 00:14:46.000]  聖靈就必定會臨到
[00:14:46.000 --> 00:14:49.000]  最後我們看到
[00:14:49.000 --> 00:14:52.000]  我們的神是一個榮耀的神
[00:14:52.000 --> 00:14:55.000]  當祂升天的時候
[00:14:55.000 --> 00:14:56.000]  祂不是突然間
[00:14:56.000 --> 00:14:59.000]  好像我們看卡通片
[00:14:59.000 --> 00:15:00.000]  一些卡通片
[00:15:00.000 --> 00:15:02.000]  突然一揮一支神仙棒
[00:15:02.000 --> 00:15:04.000]  突然就一聲不見了
[00:15:04.000 --> 00:15:08.000]  而是祂有雲彩載著祂
[00:15:08.000 --> 00:15:11.000]  祂就一路駕著雲彩升上去
[00:15:11.000 --> 00:15:14.000]  天使說祂怎樣升上去
[00:15:14.000 --> 00:15:17.000]  祂將來同樣要榮耀的再臨
[00:15:17.000 --> 00:15:19.000]  所以看到我們這個神
[00:15:19.000 --> 00:15:22.000]  是一個榮耀的神
[00:15:22.000 --> 00:15:28.000]  接著我們看看聖父有什麼特質
[00:15:28.000 --> 00:15:32.000]  在剛才的經文裡我們看到
[00:15:32.000 --> 00:15:36.000]  耶穌的門徒問了耶穌一個問題
[00:15:36.000 --> 00:15:37.000]  他說主啊
[00:15:37.000 --> 00:15:40.000]  祢要在這個時候洗以色列復國嗎?
[00:15:40.000 --> 00:15:44.000]  當時以色列是亡了國
[00:15:44.000 --> 00:15:47.000]  當時是在羅馬帝國的統治下
[00:15:47.000 --> 00:15:53.000]  有些人一直很想他們能夠推翻羅馬統治
[00:15:53.000 --> 00:15:54.000]  復國
[00:15:54.000 --> 00:15:56.000]  當耶穌跟他們說
[00:15:56.000 --> 00:15:58.000]  要應許聖靈的時候
[00:15:58.000 --> 00:16:00.000]  聖靈就快來的時候
[00:16:00.000 --> 00:16:01.000]  他們就以為
[00:16:01.000 --> 00:16:06.000]  耶穌說到將來末世的時候
[00:16:06.000 --> 00:16:09.000]  羅馬政府被推翻
[00:16:09.000 --> 00:16:11.000]  然後復興以色列國
[00:16:11.000 --> 00:16:14.000]  但是耶穌在這裡回應他們說
[00:16:14.000 --> 00:16:17.000]  負憑著自己的權柄所定的時間日期
[00:16:17.000 --> 00:16:19.000]  你們不需要知道
[00:16:19.000 --> 00:16:21.000]  他說神復興以色列國的時間表
[00:16:21.000 --> 00:16:23.000]  你們無權知道
[00:16:23.000 --> 00:16:25.000]  當耶穌這樣說的時候
[00:16:25.000 --> 00:16:30.000]  祂是一個很嚴肅的語調來命令
[00:16:30.000 --> 00:16:33.000]  使徒都要去遵守
[00:16:33.000 --> 00:16:36.000]  祂是為了要排除當時有些人
[00:16:36.000 --> 00:16:38.000]  跟隨祂的人
[00:16:38.000 --> 00:16:41.000]  有些人對祂有錯誤的期待
[00:16:41.000 --> 00:16:45.000]  以為耶穌要來推翻這個政權
[00:16:45.000 --> 00:16:47.000]  然後世界就終結
[00:16:47.000 --> 00:16:49.000]  普世的復興就來了
[00:16:49.000 --> 00:16:51.000]  但是耶穌告訴他們
[00:16:51.000 --> 00:16:53.000]  這個你不用管
[00:16:53.000 --> 00:16:55.000]  但是你要知道的就是
[00:16:55.000 --> 00:16:57.000]  每一個跟隨我的人
[00:16:57.000 --> 00:16:59.000]  你今天要做的就是
[00:16:59.000 --> 00:17:02.000]  你要將這個福音傳開去
[00:17:02.000 --> 00:17:05.000]  要拓展天國的國度
[00:17:05.000 --> 00:17:08.000]  以致讓更多的人要悔改
[00:17:08.000 --> 00:17:11.000]  認識福音
[00:17:11.000 --> 00:17:14.000]  跟隨天國的主耶穌基督
[00:17:14.000 --> 00:17:17.000]  並且每一個跟隨祂的人
[00:17:17.000 --> 00:17:20.000]  都要有一個信服
[00:17:20.000 --> 00:17:23.000]  和預備為主受苦的心智
[00:17:23.000 --> 00:17:26.000]  在文法上耶穌的回應
[00:17:26.000 --> 00:17:28.000]  可以翻譯為
[00:17:28.000 --> 00:17:30.000]  父將時候日期
[00:17:30.000 --> 00:17:33.000]  放在自己的權柄裡面
[00:17:33.000 --> 00:17:35.000]  可見只有父神
[00:17:35.000 --> 00:17:40.000]  有這個掌管歷史的權柄
[00:17:40.000 --> 00:17:42.000]  第二我們看到的是
[00:17:42.000 --> 00:17:46.000]  神有差遣聖靈的權柄
[00:17:46.000 --> 00:17:48.000]  耶穌曾經說過
[00:17:48.000 --> 00:17:50.000]  在讓福音那裡
[00:17:50.000 --> 00:17:51.000]  祂說我要求父
[00:17:51.000 --> 00:17:54.000]  父就會賜給你們另一位保衛師
[00:17:54.000 --> 00:17:56.000]  使祂和你們永遠一起
[00:17:56.000 --> 00:17:58.000]  祂又說這個保衛師
[00:17:58.000 --> 00:18:00.000]  是父恩著祂的名
[00:18:00.000 --> 00:18:04.000]  差來的聖靈
[00:18:04.000 --> 00:18:06.000]  所以我們從
[00:18:06.000 --> 00:18:08.000]  耶穌所說過的話
[00:18:08.000 --> 00:18:09.000]  我們都看到
[00:18:09.000 --> 00:18:15.000]  父擁有賜下聖靈的權柄和能力
[00:18:15.000 --> 00:18:18.000]  接著我們看聖靈
[00:18:18.000 --> 00:18:20.000]  一章八節可以說是
[00:18:20.000 --> 00:18:23.000]  使徒行傳最重要的一節經文
[00:18:23.000 --> 00:18:24.000]  一個約節
[00:18:24.000 --> 00:18:25.000]  我們一起讀
[00:18:25.000 --> 00:18:28.000]  「可視聖靈降臨在你們身上
[00:18:28.000 --> 00:18:30.000]  你們就必領受能力
[00:18:30.000 --> 00:18:32.000]  並且要在耶路撒冷
[00:18:32.000 --> 00:18:35.000]  猶太傳遞撒瑪利亞直到地極
[00:18:35.000 --> 00:18:37.000]  作我的見證人」
[00:18:37.000 --> 00:18:40.000]  這裡出現「能力」這個詞
[00:18:40.000 --> 00:18:43.000]  這個詞在使徒行傳整本書裡
[00:18:43.000 --> 00:18:45.000]  出現了十次
[00:18:45.000 --> 00:18:47.000]  其中三次是說神蹟
[00:18:47.000 --> 00:18:50.000]  有三次是說行神蹟的能力
[00:18:50.000 --> 00:18:52.000]  有兩次是形容使徒
[00:18:52.000 --> 00:18:55.000]  他們作功的時候的能力
[00:18:55.000 --> 00:18:57.000]  這個能力其實在這本書裡
[00:18:57.000 --> 00:19:00.000]  它要帶出的訊息就是說
[00:19:00.000 --> 00:19:04.000]  那些使徒要因著聖靈給他們的能力
[00:19:04.000 --> 00:19:08.000]  藉著神蹟旗幟和傳講神的道
[00:19:08.000 --> 00:19:11.000]  去完成他們的使命
[00:19:11.000 --> 00:19:16.000]  我們看完三一神
