
[00:00:00.000 --> 00:00:04.000]  各位弟兄姊妹,我們一同低頭禱告
[00:02:39.000 --> 00:02:41.000]  為什麼要帶香膏
[00:02:41.000 --> 00:02:44.000]  因為他相信
[00:02:44.000 --> 00:02:47.000]  他這個行動是希望這些香膏
[00:02:47.000 --> 00:02:49.000]  去到墓穴那裡
[00:02:49.000 --> 00:02:51.000]  如果那一刻
[00:02:51.000 --> 00:02:53.000]  那些人做漏了
[00:02:53.000 --> 00:02:55.000]  塗的香膏塗不夠
[00:02:55.000 --> 00:02:57.000]  他可以去補一下
[00:02:57.000 --> 00:02:59.000]  我想是這樣說
[00:02:59.000 --> 00:03:03.000]  不然帶香膏去做什麼
[00:03:03.000 --> 00:03:05.000]  如果去的話
[00:03:05.000 --> 00:03:07.000]  那個已經是復活了的人
[00:03:07.000 --> 00:03:09.000]  他不用去告密
[00:03:09.000 --> 00:03:11.000]  不用去塗抹
[00:03:11.000 --> 00:03:17.000]  他心中想著那個是屍體
[00:03:17.000 --> 00:03:19.000]  一個這樣不相信
[00:03:19.000 --> 00:03:22.000]  耶穌說過的話的瑪利亞
[00:03:22.000 --> 00:03:24.000]  居然耶穌可以向他顯現
[00:03:24.000 --> 00:03:25.000]  告訴他
[00:03:25.000 --> 00:03:27.000]  你告訴其他人
[00:03:27.000 --> 00:03:28.000]  我復活了
[00:03:28.000 --> 00:03:30.000]  瑪利亞知道復活了什麼事情嗎
[00:03:30.000 --> 00:03:32.000]  當時我相信很多門徒
[00:03:32.000 --> 00:03:34.000]  都不是很了解
[00:03:34.000 --> 00:03:37.000]  甚至今天你和我
[00:03:37.000 --> 00:03:39.000]  都不是很了解
[00:03:39.000 --> 00:03:41.000]  什麼叫復活
[00:03:41.000 --> 00:03:42.000]  復活就是說
[00:03:42.000 --> 00:03:44.000]  死了復活
[00:03:44.000 --> 00:03:46.000]  這是我們傳統的用文字
[00:03:46.000 --> 00:03:48.000]  可以描繪到的東西
[00:03:48.000 --> 00:03:50.000]  可能你們中間有很多人思考
[00:03:50.000 --> 00:03:53.000]  能夠比我強很多倍
[00:03:53.000 --> 00:03:55.000]  但我過去一直
[00:03:55.000 --> 00:03:57.000]  死了復活
[00:03:57.000 --> 00:04:02.000]  耶穌是不是復活就是死了復活
[00:04:02.000 --> 00:04:05.000]  這個問題引起我第二個問題
[00:04:05.000 --> 00:04:08.000]  如果耶穌他可以
[00:04:08.000 --> 00:04:11.000]  今天
[00:04:11.000 --> 00:04:12.000]  或者這麼說
[00:04:12.000 --> 00:04:16.000]  歷史上他不要三十歲就死
[00:04:16.000 --> 00:04:19.000]  他到三百歲才死
[00:04:19.000 --> 00:04:21.000]  三百歲
[00:04:21.000 --> 00:04:24.000]  或者甚至說得嚴厲一點
[00:04:24.000 --> 00:04:25.000]  我自己一樣
[00:04:25.000 --> 00:04:27.000]  活到三千歲
[00:04:27.000 --> 00:04:29.000]  二千多歲
[00:04:29.000 --> 00:04:31.000]  還可以被我見到
[00:04:31.000 --> 00:04:33.000]  那我信不信就好了
[00:04:33.000 --> 00:04:35.000]  但沒有
[00:04:35.000 --> 00:04:37.000]  所以兄弟姐妹
[00:04:37.000 --> 00:04:39.000]  復活不是單單
[00:04:39.000 --> 00:04:42.000]  在我們人的思想上
[00:04:42.000 --> 00:04:46.000]  昔日的基督教受到西方哲學的影響
[00:04:46.000 --> 00:04:48.000]  希臘的文化影響
[00:04:48.000 --> 00:04:51.000]  我們中國人接受這套信仰之後
[00:04:51.000 --> 00:04:54.000]  都有我們傳統的文化影響
[00:04:54.000 --> 00:04:56.000]  我們所謂的輪迴觀念
[00:04:56.000 --> 00:04:57.000]  是非
[00:04:57.000 --> 00:04:59.000]  善惡的觀念都有
[00:04:59.000 --> 00:05:01.000]  但那些東西會不會影響到你
[00:05:01.000 --> 00:05:05.000]  以為復活就是屍體變身體
[00:05:05.000 --> 00:05:09.000]  耶穌復活從來沒有說過是屍體變身體
[00:05:09.000 --> 00:05:13.000]  是那個已經被釘死的肉身
[00:05:13.000 --> 00:05:16.000]  是不見了
[00:05:16.000 --> 00:05:19.000]  然後他呈現出那個的
[00:05:19.000 --> 00:05:21.000]  是什麼呢
[00:05:21.000 --> 00:05:22.000]  我告訴你
[00:05:22.000 --> 00:05:23.000]  沒有人知道的
[00:05:23.000 --> 00:05:26.000]  不過是要你信的
[00:05:26.000 --> 00:05:30.000]  見過我和大家看那套短片
[00:05:30.000 --> 00:05:32.000]  Smiling Face那套
[00:05:32.000 --> 00:05:33.000]  看過沒有
[00:05:33.000 --> 00:05:34.000]  沒有看過
[00:05:34.000 --> 00:05:37.000]  我播過給大家看
[00:05:37.000 --> 00:05:39.000]  我很多次在不同的場景
[00:05:39.000 --> 00:05:40.000]  播給老師看
[00:05:40.000 --> 00:05:41.000]  播給學生看
[00:05:41.000 --> 00:05:42.000]  看完之後我問他們
[00:05:42.000 --> 00:05:43.000]  真的假的
[00:05:43.000 --> 00:05:44.000]  個個都說是真的
[00:05:44.000 --> 00:05:45.000]  我們信不信
[00:05:45.000 --> 00:05:48.000]  有些說無疑的
[00:05:48.000 --> 00:05:49.000]  他說真的信的時候
[00:05:49.000 --> 00:05:50.000]  我問他一個問題
[00:05:50.000 --> 00:05:51.000]  他回答不了我
[00:05:51.000 --> 00:05:56.000]  那鏡頭在哪裡
[00:05:56.000 --> 00:05:58.000]  沒看過不知道我說什麼
[00:05:58.000 --> 00:06:00.000]  那鏡頭在哪裡
[00:06:00.000 --> 00:06:02.000]  那鏡頭可以拍到
[00:06:02.000 --> 00:06:06.000]  從那麼高拍到太空那些宇宙
[00:06:06.000 --> 00:06:07.000]  那些叫什麼
[00:06:07.000 --> 00:06:10.000]  星隕
[00:06:10.000 --> 00:06:11.000]  你今時今日可以在地上
[00:06:11.000 --> 00:06:12.000]  可以看到太空
[00:06:12.000 --> 00:06:13.000]  在太空上面
[00:06:13.000 --> 00:06:15.000]  太空艙那些人活動
[00:06:15.000 --> 00:06:17.000]  有鏡頭拍他的
[00:06:17.000 --> 00:06:19.000]  但是看到裡面
[00:06:19.000 --> 00:06:22.000]  人體細胞裡面那些基因的時候
[00:06:22.000 --> 00:06:24.000]  你說那個鏡頭在哪裡
[00:06:24.000 --> 00:06:26.000]  真的不知道
[00:06:26.000 --> 00:06:28.000]  但是你信不信
[00:06:28.000 --> 00:06:29.000]  我不知道
[00:06:29.000 --> 00:06:31.000]  但是我信的
[00:06:31.000 --> 00:06:35.000]  因為我們的知識有限
[00:06:35.000 --> 00:06:38.000]  我們的頭腦有限
[00:06:38.000 --> 00:06:40.000]  很多事情是做不到的
[00:06:40.000 --> 00:06:41.000]  什麼叫無所不在
[00:06:41.000 --> 00:06:42.000]  無所不能
[00:06:42.000 --> 00:06:43.000]  無所不知的神
[00:06:43.000 --> 00:06:45.000]  這個你真的不知道為什麼
[00:06:45.000 --> 00:06:47.000]  你說會說
[00:06:47.000 --> 00:06:48.000]  我告訴你
[00:06:48.000 --> 00:06:49.000]  我嘗試一下
[00:06:49.000 --> 00:06:50.000]  我想著想著
[00:06:50.000 --> 00:06:52.000]  祈禱這麼重要
[00:06:52.000 --> 00:06:53.000]  讀經又這麼重要
[00:06:53.000 --> 00:06:56.000]  我可不可以同時一發聲的時候
[00:06:56.000 --> 00:06:59.000]  你馬上可以收到這兩個訊息
[00:06:59.000 --> 00:07:01.000]  我講任何一個先後
[00:07:01.000 --> 00:07:04.000]  都覺得先者為重
[00:07:04.000 --> 00:07:05.000]  祈禱
[00:07:05.000 --> 00:07:06.000]  讀經
[00:07:06.000 --> 00:07:07.000]  讀經祈禱
[00:07:07.000 --> 00:07:09.000]  但是我不能夠一說
[00:07:09.000 --> 00:07:10.000]  Look
[00:07:10.000 --> 00:07:11.000]  什麼來的
[00:07:11.000 --> 00:07:12.000]  都不知道要說什麼
[00:07:12.000 --> 00:07:15.000]  但是在我們這個創造萬物的主宰裡面的時候
[00:07:15.000 --> 00:07:17.000]  他不是像你和我一樣
[00:07:17.000 --> 00:07:19.000]  有前有先後
[00:07:19.000 --> 00:07:21.000]  他統管萬
[00:07:21.000 --> 00:07:23.000]  所以今天透過
[00:07:23.000 --> 00:07:24.000]  以不鎖斯這一段經文
[00:07:24.000 --> 00:07:26.000]  和大家看一下
[00:07:26.000 --> 00:07:27.000]  我們的信仰
[00:07:27.000 --> 00:07:28.000]  告訴我們
[00:07:28.000 --> 00:07:30.000]  我們要敬拜這位主
[00:07:30.000 --> 00:07:32.000]  但是敬拜這位主
[00:07:32.000 --> 00:07:34.000]  各位弟兄姊妹
[00:07:34.000 --> 00:07:37.000]  不是單單在禮拜日聚集的時候我們這樣做
[00:07:37.000 --> 00:07:39.000]  這個聚集當然要做
[00:07:39.000 --> 00:07:41.000]  因為當我們個人靈修的時候
[00:07:41.000 --> 00:07:43.000]  我們是敬拜主
[00:07:43.000 --> 00:07:44.000]  集體的時候
[00:07:44.000 --> 00:07:46.000]  都一定是敬拜主
[00:07:46.000 --> 00:07:47.000]  但是
[00:07:47.000 --> 00:07:48.000]  我有沒有想過
[00:07:48.000 --> 00:07:50.000]  當我們一同敬拜之後
[00:07:50.000 --> 00:07:51.000]  是不是就這樣完結了
[00:07:51.000 --> 00:07:52.000]  不是的
[00:07:52.000 --> 00:07:54.000]  所以在以不鎖斯第一第二章
[00:07:54.000 --> 00:07:56.000]  告訴我們
[00:07:56.000 --> 00:07:58.000]  屬天永恆的愛
[00:07:58.000 --> 00:08:00.000]  使我和你
[00:08:00.000 --> 00:08:02.000]  成為神的兒女
[00:08:02.000 --> 00:08:05.000]  不是你可以任何方法做到的
[00:08:05.000 --> 00:08:07.000]  是祂的恩典
[00:08:07.000 --> 00:08:09.000]  成為神的兒女之後
[00:08:09.000 --> 00:08:10.000]  第三第四章
[00:08:10.000 --> 00:08:12.000]  講到在主基督耶穌裡面
[00:08:12.000 --> 00:08:13.000]  在教會裡面
[00:08:13.000 --> 00:08:14.000]  那個肢體的關係
[00:08:14.000 --> 00:08:16.000]  我們用不同的恩賜
[00:08:16.000 --> 00:08:17.000]  互相的扶持
[00:08:17.000 --> 00:08:20.000]  透過團契的生活
[00:08:20.000 --> 00:08:22.000]  使我們在靈裡面
[00:08:22.000 --> 00:08:25.000]  在主裡面可以成熟成長
[00:08:25.000 --> 00:08:27.000]  這個成熟成長
[00:08:27.000 --> 00:08:29.000]  是透過我們相交的生活
[00:08:29.000 --> 00:08:30.000]  為什麼呢
[00:08:30.000 --> 00:08:32.000]  我們裡面的罪
[00:08:32.000 --> 00:08:34.000]  叫我們與神隔絕了
[00:08:34.000 --> 00:08:36.000]  這是肯定的
[00:08:36.000 --> 00:08:38.000]  但當罪除去之後
[00:08:38.000 --> 00:08:40.000]  我們和神之間的關係
[00:08:40.000 --> 00:08:42.000]  是不是就百分之一百
[00:08:42.000 --> 00:08:43.000]  沒有事了
[00:08:43.000 --> 00:08:44.000]  不是的
[00:08:44.000 --> 00:08:47.000]  彼得不肯被耶穌洗腳
[00:08:47.000 --> 00:08:48.000]  耶穌說
[00:08:48.000 --> 00:08:49.000]  潔淨了身體的
[00:08:49.000 --> 00:08:50.000]  要小心潔
[00:08:50.000 --> 00:08:51.000]  請問
[00:08:51.000 --> 00:08:53.000]  我不知道你如何
[00:08:53.000 --> 00:08:55.000]  在我身上
[00:08:55.000 --> 00:08:58.000]  常常都有罪的污點
[00:08:58.000 --> 00:09:00.000]  令我的時脈膜
[00:09:00.000 --> 00:09:02.000]  起了盲點
[00:09:02.000 --> 00:09:04.000]  你
[00:09:04.000 --> 00:09:06.000]  我的罪
[00:09:06.000 --> 00:09:08.000]  苟被過犯所性
[00:09:08.000 --> 00:09:09.000]  私欲所性的時候
[00:09:09.000 --> 00:09:11.000]  這些是我們的盲點
[00:09:11.000 --> 00:09:12.000]  我們看不到
[00:09:12.000 --> 00:09:14.000]  但只有在基督耶穌裡面
[00:09:14.000 --> 00:09:16.000]  當信徒一同
[00:09:16.000 --> 00:09:17.000]  共一個主
[00:09:17.000 --> 00:09:19.000]  共一個服務的主
[00:09:19.000 --> 00:09:20.000]  當我們侍奉的時候
[00:09:20.000 --> 00:09:22.000]  彼此在愛心
[00:09:22.000 --> 00:09:24.000]  說誠實話
[00:09:24.000 --> 00:09:25.000]  這個裡面
[00:09:25.000 --> 00:09:26.000]  可以提點出
[00:09:26.000 --> 00:09:27.000]  你
[00:09:27.000 --> 00:09:28.000]  我
[00:09:28.000 --> 00:09:31.000]  的盲點在哪裡
[00:09:31.000 --> 00:09:32.000]  否則
[00:09:32.000 --> 00:09:36.000]  在這個虛幻的世界裡面
[00:09:36.000 --> 00:09:37.000]  大家
[00:09:37.000 --> 00:09:38.000]  你說我好
[00:09:38.000 --> 00:09:39.000]  我講你好
[00:09:39.000 --> 00:09:40.000]  笑一下就算了
[00:09:40.000 --> 00:09:41.000]  是不是
[00:09:41.000 --> 00:09:44.000]  有誰會跟你說真正的話
[00:09:44.000 --> 00:09:46.000]  但是在基督耶穌裡面
[00:09:46.000 --> 00:09:47.000]  當你聽到的時候
[00:09:47.000 --> 00:09:50.000]  不是說你的罪在哪裡
[00:09:50.000 --> 00:09:52.000]  說得好聽一點
[00:09:52.000 --> 00:09:54.000]  你的盲點在哪裡
[00:09:54.000 --> 00:09:56.000]  那些小的瑕疵
[00:09:56.000 --> 00:09:57.000]  是不是
[00:09:57.000 --> 00:09:59.000]  曾經在
[00:09:59.000 --> 00:10:01.000]  視覺上出現過問題
[00:10:01.000 --> 00:10:02.000]  看的時候
[00:10:02.000 --> 00:10:03.000]  都發覺
[00:10:03.000 --> 00:10:05.000]  有些什麼點
[00:10:05.000 --> 00:10:07.000]  有些什麼問題
[00:10:07.000 --> 00:10:08.000]  原來
[00:10:08.000 --> 00:10:09.000]  你信了耶穌之後
[00:10:09.000 --> 00:10:11.000]  有沒有這些問題
[00:10:11.000 --> 00:10:12.000]  有的
[00:10:12.000 --> 00:10:13.000]  但感謝神
[00:10:13.000 --> 00:10:15.000]  當我們這些盲點
[00:10:15.000 --> 00:10:17.000]  靠著在主裡面
[00:10:17.000 --> 00:10:19.000]  互相的溝通
[00:10:19.000 --> 00:10:20.000]  互相的諒解
[00:10:20.000 --> 00:10:21.000]  互相的扶持
[00:10:21.000 --> 00:10:23.000]  互相的提醒的時候
[00:10:23.000 --> 00:10:26.000]  你只要肯謙卑一點的時候
[00:10:26.000 --> 00:10:27.000]  當然用愛心
[00:10:27.000 --> 00:10:28.000]  不是亂說話
[00:10:28.000 --> 00:10:30.000]  用愛心說誠實話
[00:10:30.000 --> 00:10:33.000]  說造就人的好話的時候
[00:10:33.000 --> 00:10:35.000]  我們得到提醒
[00:10:35.000 --> 00:10:36.000]  所以信徒相交
[00:10:36.000 --> 00:10:38.000]  不是單單說
[00:10:38.000 --> 00:10:39.000]  今天天氣多好
[00:10:39.000 --> 00:10:41.000]  你最近身體好不好
[00:10:41.000 --> 00:10:44.000]  最近哪齣戲好看
[00:10:44.000 --> 00:10:46.000]  不是這些話題
[00:10:46.000 --> 00:10:48.000]  是互相的造就
[00:10:48.000 --> 00:10:50.000]  在整個懷疑裡面
[00:10:50.000 --> 00:10:53.000]  求主幫助我們眾弟兄姊妹
[00:10:53.000 --> 00:10:54.000]  學習
[00:10:54.000 --> 00:10:57.000]  去經歷信徒相交的生活
[00:10:57.000 --> 00:10:58.000]  好不好
[00:10:58.000 --> 00:10:59.000]  否則
[00:10:59.000 --> 00:11:01.000]  大家虛以為然
[00:11:01.000 --> 00:11:04.000]  我們在俱樂部裡面
[00:11:04.000 --> 00:11:07.000]  今天是靜態活動
[00:11:07.000 --> 00:11:09.000]  接著俱樂部可以到明天
[00:11:09.000 --> 00:11:11.000]  我們有動態活動
[00:11:11.000 --> 00:11:12.000]  是不是
[00:11:12.000 --> 00:11:14.000]  加勒團
[00:11:14.000 --> 00:11:16.000]  明天去旅行
[00:11:16.000 --> 00:11:18.000]  加勒團
[00:11:18.000 --> 00:11:19.000]  是不是
[00:11:19.000 --> 00:11:21.000]  不要讓人覺得你們回來教會
[00:11:21.000 --> 00:11:22.000]  今天是靜態活動
[00:11:22.000 --> 00:11:24.000]  明天是動態活動
[00:11:24.000 --> 00:11:26.000]  那些只是俱樂部的活動
[00:11:26.000 --> 00:11:28.000]  我們拉到神面前來的時候
[00:11:28.000 --> 00:11:30.000]  一同齊集敬拜神
[00:11:30.000 --> 00:11:32.000]  當我們敬拜神的時候
[00:11:32.000 --> 00:11:34.000]  二百誦書第五第六章告訴我們
[00:11:34.000 --> 00:11:36.000]  不單單在教會裡面
[00:11:36.000 --> 00:11:37.000]  在我們基本的單位上
[00:11:37.000 --> 00:11:38.000]  家庭上
[00:11:38.000 --> 00:11:40.000]  不同的關係上
[00:11:40.000 --> 00:11:42.000]  經歷神的愛
[00:11:42.000 --> 00:11:44.000]  和聖潔的關係
[00:11:44.000 --> 00:11:46.000]  以致我們每一個人
[00:11:46.000 --> 00:11:48.000]  可以反映出
[00:11:48.000 --> 00:11:52.000]  上帝給你和給我的恩賜在哪裡
[00:11:52.000 --> 00:11:54.000]  這恩賜是什麼
[00:11:54.000 --> 00:11:56.000]  彼此的福祉
[00:11:56.000 --> 00:11:59.000]  所以去到二百誦書第六章的時候
[00:11:59.000 --> 00:12:01.000]  第九節一講完
[00:12:01.000 --> 00:12:05.000]  保羅突然間將畫筆轉
[00:12:05.000 --> 00:12:08.000]  我還有沒了的話
[00:12:08.000 --> 00:12:10.000]  講完了就講完了
[00:12:10.000 --> 00:12:12.000]  還有什麼沒講
[00:12:12.000 --> 00:12:14.000]  他講了一句話
[00:12:14.000 --> 00:12:16.000]  跟他以前說的好像很無厘頭
[00:12:16.000 --> 00:12:18.000]  你靠主了
[00:12:18.000 --> 00:12:20.000]  依靠祂的大能大力
[00:12:20.000 --> 00:12:22.000]  一看大能大力不知道是什麼
[00:12:22.000 --> 00:12:24.000]  好像吃了什麼
[00:12:24.000 --> 00:12:26.000]  是不是叫菠菜
[00:12:26.000 --> 00:12:28.000]  大力菜是不是菠菜
[00:12:28.000 --> 00:12:30.000]  大菜是不是菠菜
[00:12:30.000 --> 00:12:32.000]  原來大力菜是大力菜
[00:12:32.000 --> 00:12:34.000]  我也不懂
[00:12:34.000 --> 00:12:36.000]  所以我吃菠菜以為有大力
[00:12:36.000 --> 00:12:38.000]  那不是大力大能力嗎
[00:12:38.000 --> 00:12:40.000]  不是
[00:12:40.000 --> 00:12:43.000]  這些力量可以幫助你做一個剛強的人
[00:12:43.000 --> 00:12:45.000]  接著下面就講了
[00:12:45.000 --> 00:12:48.000]  這堆話我今天就不跟大家講解了
[00:12:48.000 --> 00:12:50.000]  因為等你查經再查
[00:12:50.000 --> 00:12:52.000]  很多書看的
[00:12:52.000 --> 00:12:53.000]  講這些東西
[00:12:53.000 --> 00:12:55.000]  因為今天我沒時間講
[00:12:55.000 --> 00:12:57.000]  我自己不可能照著原文
[00:12:57.000 --> 00:12:58.000]  逐個逐個字去講
[00:12:58.000 --> 00:13:00.000]  因為我不懂原文
[00:13:00.000 --> 00:13:02.000]  但是這一切的東西
[00:13:02.000 --> 00:13:06.000]  他穿戴之後是上帝所賜的
[00:13:06.000 --> 00:13:08.000]  留意這些軍裝
[00:13:08.000 --> 00:13:10.000]  無論是你的盾牌
[00:13:10.000 --> 00:13:12.000]  是你的護心鏡
[00:13:12.000 --> 00:13:14.000]  是你的頭盔 福音樂鞋
[00:13:14.000 --> 00:13:17.000]  這一切東西都不是你自己有的
[00:13:17.000 --> 00:13:19.000]  是上帝給你的
[00:13:19.000 --> 00:13:20.000]  給了你之後
[00:13:20.000 --> 00:13:22.000]  你才有這樣的能力
[00:13:22.000 --> 00:13:24.000]  做什麼呢
[00:13:24.000 --> 00:13:28.000]  來抵抗那空中掌權的
[00:13:28.000 --> 00:13:30.000]  無論是攻擊還是
[00:13:30.000 --> 00:13:32.000]  你沒有這些武器
[00:13:32.000 --> 00:13:34.000]  你不武裝
[00:13:34.000 --> 00:13:36.000]  沒得打的
[00:13:36.000 --> 00:13:38.000]  而且這些武裝
[00:13:38.000 --> 00:13:40.000]  用這些術語的時候是昔日
[00:13:40.000 --> 00:13:43.000]  耶穌時代那些裝備
[00:13:43.000 --> 00:13:46.000]  到今時今日那些裝備不夠用了
[00:13:46.000 --> 00:13:49.000]  他現在不是用這些刀劍了
[00:13:49.000 --> 00:13:51.000]  用什麼呢
[00:13:51.000 --> 00:13:53.000]  用激光了
[00:13:53.000 --> 00:13:54.000]  是不是
[00:13:54.000 --> 00:13:55.000]  沒用了
[00:13:55.000 --> 00:13:57.000]  所以求主給我們更新
[00:13:57.000 --> 00:13:58.000]  得到他的能力
[00:13:58.000 --> 00:14:01.000]  然後保羅說不單止有這種能力
[00:14:01.000 --> 00:14:03.000]  保羅自己個人
[00:14:03.000 --> 00:14:05.000]  他要求當時受信者
[00:14:05.000 --> 00:14:08.000]  請你們為我祈禱
[00:14:08.000 --> 00:14:11.000]  使我能夠放膽去講明
[00:14:11.000 --> 00:14:14.000]  福音的奧秘
[00:14:14.000 --> 00:14:15.000]  留心
[00:14:15.000 --> 00:14:18.000]  是福音的奧秘
[00:14:18.000 --> 00:14:20.000]  原來福音是一個奧秘
[00:14:20.000 --> 00:14:24.000]  是你和我真的很難明白理解
[00:14:24.000 --> 00:14:27.000]  不過我藉著耶穌基督的啟明出來
[00:14:27.000 --> 00:14:29.000]  我講幾樣
[00:14:29.000 --> 00:14:32.000]  不是說奧秘得很奇特的東西
[00:14:32.000 --> 00:14:34.000]  我想我解釋不通
[00:14:34.000 --> 00:14:36.000]  不知道你能不能解釋得通
[00:14:36.000 --> 00:14:38.000]  當耶穌降生的時候
[00:14:38.000 --> 00:14:40.000]  天使不是報佳音嗎
[00:14:40.000 --> 00:14:42.000]  報完佳音有天君出現
[00:14:42.000 --> 00:14:45.000]  你信不信有天使天君
[00:14:45.000 --> 00:14:47.000]  不信就別說了
[00:14:47.000 --> 00:14:48.000]  好了
[00:14:48.000 --> 00:14:50.000]  東方有智慧人
[00:14:50.000 --> 00:14:52.000]  他要博士
[00:14:52.000 --> 00:14:53.000]  他看到一顆星
[00:14:53.000 --> 00:14:55.000]  向西望
[00:14:55.000 --> 00:14:57.000]  我肯定這些是亞洲人
[00:14:57.000 --> 00:15:00.000]  或者是中亞也好
[00:15:00.000 --> 00:15:04.000]  不知道是否當時東漢中國有智慧人
[00:15:04.000 --> 00:15:07.000]  他望到之後就去了
[00:15:07.000 --> 00:15:10.000]  這顆星是帝王之星
[00:15:10.000 --> 00:15:12.000]  我將它口耳化作
[00:15:12.000 --> 00:15:14.000]  帝王之星一定是在哪裡出生的
[00:15:14.000 --> 00:15:15.000]  在皇宮
[00:15:15.000 --> 00:15:17.000]  所以他們很有頭腦
[00:15:17.000 --> 00:15:19.000]  馬上找到希律
[00:15:19.000 --> 00:15:21.000]  找到希律之後
[00:15:21.000 --> 00:15:23.000]  問他
[00:15:23.000 --> 00:15:26.000]  有沒有皇帝出生
[00:15:26.000 --> 00:15:28.000]  希律想一想
[00:15:28.000 --> 00:15:31.000]  最近都沒有什麼妃嬪有大肚
[00:15:31.000 --> 00:15:33.000]  怎麼會有皇帝出生呢
[00:15:33.000 --> 00:15:35.000]  他不知道
[00:15:35.000 --> 00:15:40.000]  於是要問宗教人士
[00:15:40.000 --> 00:15:42.000]  問一問
[00:15:42.000 --> 00:15:44.000]  照聖經所說
[00:15:44.000 --> 00:15:45.000]  有的
[00:15:45.000 --> 00:15:49.000]  這個萬君王會出生在哪裡呢
[00:15:49.000 --> 00:15:51.000]  在伯利恆
[00:15:51.000 --> 00:15:53.000]  指名地方
[00:15:53.000 --> 00:15:55.000]  你猜希律信不信呢
[00:15:55.000 --> 00:15:58.000]  信不信呢
[00:15:58.000 --> 00:15:59.000]  我估計
[00:15:59.000 --> 00:16:01.000]  他信大部分
[00:16:01.000 --> 00:16:02.000]  信一點不信一點
[00:16:02.000 --> 00:16:03.000]  為什麼呢
[00:16:03.000 --> 00:16:05.000]  他對這些智慧人說
[00:16:05.000 --> 00:16:08.000]  他不知道是陰謀還是陰濕
[00:16:08.000 --> 00:16:11.000]  你先和我去看看
