
[00:00:00.000 --> 00:00:04.000]  以撒亞書第43章18-19節
[00:02:22.000 --> 00:02:24.000]  我們建造教會是因爲我們相信
[00:02:24.000 --> 00:02:28.000]  我們的神必然能夠改變社會跟國家
[00:02:28.000 --> 00:02:31.000]  事實上我們在神面前每一個禱告
[00:02:31.000 --> 00:02:33.000]  每一個呼求
[00:02:33.000 --> 00:02:36.000]  難道不都是歡迎神在我們生命當中
[00:02:36.000 --> 00:02:39.000]  帶來真實的改變嗎
[00:02:39.000 --> 00:02:44.000]  所以面對改變讓我們不要埋怨
[00:02:44.000 --> 00:02:46.000]  面對改變我們真的需要
[00:02:46.000 --> 00:02:50.000]  有一個正確的心態來迎接
[00:02:50.000 --> 00:02:53.000]  好讓我們從人生各樣的改變當中
[00:02:53.000 --> 00:02:57.000]  我們能夠得到真實的益處
[00:02:57.000 --> 00:02:59.000]  那你說我們怎麼樣
[00:02:59.000 --> 00:03:03.000]  在迎接這樣一個充滿改變的一年的時候
[00:03:03.000 --> 00:03:05.000]  有一個正確的心態呢
[00:03:05.000 --> 00:03:07.000]  有三方面
[00:03:07.000 --> 00:03:11.000]  第一個我們要確信神是做心事的神
[00:03:11.000 --> 00:03:13.000]  跟你媽說要確信神是做心事的神
[00:03:13.000 --> 00:03:16.000]  你跟她說
[00:03:16.000 --> 00:03:18.000]  剛纔我們讀那段聖經講到
[00:03:18.000 --> 00:03:21.000]  神說你們不要紀念從前的事
[00:03:21.000 --> 00:03:24.000]  也不要思想古時的事
[00:03:24.000 --> 00:03:27.000]  神說看啊我要做一件心事
[00:03:27.000 --> 00:03:31.000]  就在曠野開道路在沙漠開江河
[00:03:31.000 --> 00:03:33.000]  第二點今天我們所信的神
[00:03:33.000 --> 00:03:36.000]  永遠是一位做心事的神
[00:03:36.000 --> 00:03:39.000]  所以主纔在這裏提醒我們說
[00:03:39.000 --> 00:03:42.000]  不要一天到晚只是紀念從前的事情
[00:03:42.000 --> 00:03:45.000]  無論從前有多好
[00:03:45.000 --> 00:03:47.000]  甚至無論從前有多麼糟糕
[00:03:47.000 --> 00:03:49.000]  我告訴你我們的神
[00:03:49.000 --> 00:03:51.000]  都是一位能夠在我們生命當中
[00:03:51.000 --> 00:03:53.000]  帶來翻轉的神
[00:03:53.000 --> 00:03:55.000]  而且祂所做的是
[00:03:55.000 --> 00:03:58.000]  永遠超乎我們所求所想
[00:03:58.000 --> 00:04:00.000]  要注意在這裏講
[00:04:00.000 --> 00:04:02.000]  主說不要紀念從前的事
[00:04:02.000 --> 00:04:05.000]  這個從前的事指的是什麼呢
[00:04:05.000 --> 00:04:07.000]  對當時的以色人來講
[00:04:07.000 --> 00:04:10.000]  特別是他們常常紀念一件事情
[00:04:10.000 --> 00:04:12.000]  就是神怎麼樣帶領他們
[00:04:12.000 --> 00:04:15.000]  出埃及過紅海的事情
[00:04:15.000 --> 00:04:17.000]  我請問你出埃及過紅海
[00:04:17.000 --> 00:04:19.000]  這件事情好不好啊
[00:04:19.000 --> 00:04:20.000]  好
[00:04:20.000 --> 00:04:22.000]  我請問你出埃及過紅海
[00:04:22.000 --> 00:04:24.000]  是不是個偉大的神蹟啊
[00:04:24.000 --> 00:04:25.000]  是
[00:04:25.000 --> 00:04:27.000]  但主說雖然是好
[00:04:27.000 --> 00:04:30.000]  雖然是偉大的神蹟
[00:04:30.000 --> 00:04:33.000]  但不要只是紀念從前的事情
[00:04:33.000 --> 00:04:37.000]  卻忽略了神現在所要做的工作
[00:04:37.000 --> 00:04:42.000]  四丈神正在繼續帶領你向前進
[00:04:42.000 --> 00:04:45.000]  主說看啊我要做新的事情
[00:04:45.000 --> 00:04:49.000]  我要在沙漠當中爲你開江河
[00:04:49.000 --> 00:04:54.000]  以前過紅海是大水當中爲你開道路
[00:04:54.000 --> 00:04:56.000]  現在正好相反
[00:04:56.000 --> 00:04:59.000]  是在甘露當中讓你開江河
[00:04:59.000 --> 00:05:00.000]  Hallelujah
[00:05:00.000 --> 00:05:02.000]  否則你一天到晚以爲
[00:05:02.000 --> 00:05:04.000]  神只能夠在水中開路
[00:05:04.000 --> 00:05:05.000]  神說嘿
[00:05:05.000 --> 00:05:07.000]  我也能在路中開水
[00:05:07.000 --> 00:05:08.000]  Amen
[00:05:08.000 --> 00:05:13.000]  所以千萬不要被過去的經驗所限制
[00:05:13.000 --> 00:05:17.000]  神永遠是大過你過去的經驗
[00:05:17.000 --> 00:05:21.000]  甚至不要爲神過去的工作所限制
[00:05:21.000 --> 00:05:23.000]  很多人對神的經驗
[00:05:23.000 --> 00:05:27.000]  永遠停留在受洗得救的經驗
[00:05:27.000 --> 00:05:29.000]  很多人對神的經驗
[00:05:29.000 --> 00:05:32.000]  只是停留在神垂聽禱告的經驗
[00:05:32.000 --> 00:05:35.000]  我告訴你這些經驗都是很寶貴
[00:05:35.000 --> 00:05:39.000]  但不要只是停留在這些經歷上
[00:05:39.000 --> 00:05:40.000]  因爲我們的神
[00:05:40.000 --> 00:05:44.000]  永遠是比我們的經歷更加偉大的
[00:05:44.000 --> 00:05:45.000]  Amen
[00:05:45.000 --> 00:05:48.000]  我就看見在教會的歷史當中
[00:05:48.000 --> 00:05:50.000]  神在不同的時代
[00:05:50.000 --> 00:05:53.000]  興起了不同的宗派
[00:05:53.000 --> 00:05:54.000]  有進信會
[00:05:54.000 --> 00:05:55.000]  長老會
[00:05:55.000 --> 00:05:57.000]  衛理工會
[00:05:57.000 --> 00:05:59.000]  其實每一個宗派
[00:05:59.000 --> 00:06:02.000]  都代表神在那個時代
[00:06:02.000 --> 00:06:05.000]  所要做的一個新的工作
[00:06:05.000 --> 00:06:08.000]  從馬丁·路德的改教運動
[00:06:08.000 --> 00:06:11.000]  到約翰·魏斯里的聖潔運動
[00:06:11.000 --> 00:06:13.000]  到A.B.Simpson宣信博士的
[00:06:13.000 --> 00:06:16.000]  海外宣教的浪潮
[00:06:16.000 --> 00:06:19.000]  每一個工作都是神在那個時代
[00:06:19.000 --> 00:06:22.000]  所要做新鮮的工作
[00:06:22.000 --> 00:06:23.000]  但什麼時候
[00:06:23.000 --> 00:06:27.000]  當人想停留在神過去的工作
[00:06:27.000 --> 00:06:32.000]  當人只是想不斷地保守神過去的作爲的時候
[00:06:32.000 --> 00:06:37.000]  我們看見宗派就變成宗派主義了
[00:06:37.000 --> 00:06:39.000]  今天你看見多少大的宗派
[00:06:39.000 --> 00:06:42.000]  人數在迅速遞減
[00:06:42.000 --> 00:06:45.000]  而且失去了屬靈的影響力
[00:06:45.000 --> 00:06:46.000]  爲什麼
[00:06:46.000 --> 00:06:49.000]  就是因爲他們只紀念到神
[00:06:49.000 --> 00:06:51.000]  從前的事情
[00:06:51.000 --> 00:06:55.000]  卻忽略了神現在所要做的工作
[00:06:55.000 --> 00:06:57.000]  第二點讓我再次提醒你
[00:06:57.000 --> 00:07:00.000]  我們的神是爲做新事的神
[00:07:00.000 --> 00:07:03.000]  我們看見神過去的經驗雖然寶貴
[00:07:03.000 --> 00:07:06.000]  但神不是要我們停留在過去
[00:07:06.000 --> 00:07:11.000]  神永遠要我們進入他新鮮的恩典當中
[00:07:11.000 --> 00:07:13.000]  所以聖經教導我們說
[00:07:13.000 --> 00:07:15.000]  每一早晨都是什麼
[00:07:15.000 --> 00:07:16.000]  都是新的
[00:07:16.000 --> 00:07:17.000]  換句話說
[00:07:17.000 --> 00:07:18.000]  無論昨天晚上如何
[00:07:18.000 --> 00:07:20.000]  無論睡得多麼不好
[00:07:20.000 --> 00:07:22.000]  醒來都是新的一天
[00:07:22.000 --> 00:07:23.000]  那今年更是如此
[00:07:23.000 --> 00:07:25.000]  無論去年如何
[00:07:25.000 --> 00:07:27.000]  今天醒來已經新的一年了
[00:07:27.000 --> 00:07:28.000]  不只是新的一天
[00:07:28.000 --> 00:07:30.000]  更是新的一年了
[00:07:30.000 --> 00:07:31.000]  我們看見聖經說
[00:07:31.000 --> 00:07:33.000]  每一早晨都是新的
[00:07:33.000 --> 00:07:35.000]  一切都要被更新
[00:07:35.000 --> 00:07:36.000]  所以聖經說
[00:07:36.000 --> 00:07:37.000]  若有人在基督裏
[00:07:37.000 --> 00:07:38.000]  他就是什麼
[00:07:38.000 --> 00:07:39.000]  新造的人
[00:07:39.000 --> 00:07:40.000]  既然是新造的人
[00:07:40.000 --> 00:07:42.000]  舊事就怎麼樣
[00:07:42.000 --> 00:07:43.000]  就已經過去了
[00:07:43.000 --> 00:07:45.000]  一切都要怎麼樣
[00:07:45.000 --> 00:07:47.000]  變成新的嘛
[00:07:47.000 --> 00:07:48.000]  在基督裏面
[00:07:48.000 --> 00:07:50.000]  我們就有這樣的闕句
[00:07:50.000 --> 00:07:52.000]  每一天在基督裏面
[00:07:52.000 --> 00:07:54.000]  每一天你都要成爲新造的人
[00:07:54.000 --> 00:07:55.000]  不是嗎
[00:07:55.000 --> 00:07:56.000]  所以我常常說
[00:07:56.000 --> 00:07:57.000]  夫妻之間也是一樣
[00:07:57.000 --> 00:07:59.000]  每一早晨你起來看到他
[00:07:59.000 --> 00:08:02.000]  不要說又是他
[00:08:02.000 --> 00:08:04.000]  你每一早晨看到他
[00:08:04.000 --> 00:08:06.000]  又說新的他
[00:08:06.000 --> 00:08:08.000]  每一早晨都是新的
[00:08:08.000 --> 00:08:10.000]  每天都有新鮮的恩典
[00:08:10.000 --> 00:08:12.000]  新的力量要降臨
[00:08:12.000 --> 00:08:15.000]  聖經也教導我們要唱新歌
[00:08:15.000 --> 00:08:16.000]  你說舊歌不好嗎
[00:08:16.000 --> 00:08:18.000]  沒有舊歌非常的好
[00:08:18.000 --> 00:08:20.000]  但我們要學習唱新歌
[00:08:20.000 --> 00:08:21.000]  因爲從新歌當中
[00:08:21.000 --> 00:08:24.000]  我們能經歷一生新的作爲
[00:08:24.000 --> 00:08:26.000]  我們永遠要預備我們自己
[00:08:26.000 --> 00:08:28.000]  因爲神是做新事的神
[00:08:28.000 --> 00:08:33.000]  我們要預備我們自己迎接新的工作
[00:08:33.000 --> 00:08:34.000]  第二
[00:08:34.000 --> 00:08:37.000]  要讓神的話充滿心思意念
[00:08:37.000 --> 00:08:38.000]  跟你們說
[00:08:38.000 --> 00:08:43.000]  要讓神的話充滿心思意念
[00:08:43.000 --> 00:08:47.000]  你的心思意念太重要
[00:08:47.000 --> 00:08:50.000]  因爲你的心思意念會決定
[00:08:50.000 --> 00:08:53.000]  你一生的成敗
[00:08:53.000 --> 00:08:54.000]  所以保羅纔在
[00:08:54.000 --> 00:08:56.000]  羅馬書第十二章第二節
[00:08:56.000 --> 00:08:58.000]  這樣說明通來唸來
[00:08:58.000 --> 00:09:00.000]  不要效法這個世界
[00:09:00.000 --> 00:09:02.000]  只要心意更新而變化
[00:09:02.000 --> 00:09:04.000]  叫你們查驗何爲神的
[00:09:04.000 --> 00:09:08.000]  善良存全可喜悅的旨意
[00:09:08.000 --> 00:09:10.000]  我們看見現今的世代
[00:09:10.000 --> 00:09:14.000]  正在不斷地用文化跟潮流
[00:09:14.000 --> 00:09:16.000]  主動地想要來
[00:09:16.000 --> 00:09:20.000]  把我們的模式改成世界的樣式
[00:09:20.000 --> 00:09:23.000]  我們每天耳濡目染
[00:09:23.000 --> 00:09:26.000]  新聞媒體都在向我們灌輸
[00:09:26.000 --> 00:09:29.000]  世界的價值觀跟道德觀
[00:09:29.000 --> 00:09:32.000]  今天有很多人生活在這個世界上
[00:09:32.000 --> 00:09:37.000]  只不過是這個世代潮流的產物而已
[00:09:37.000 --> 00:09:39.000]  甚至有時候基督徒也不例外
[00:09:39.000 --> 00:09:40.000]  你知道嗎
[00:09:40.000 --> 00:09:41.000]  好像時代怎麼走
[00:09:41.000 --> 00:09:43.000]  我們就怎麼走
[00:09:43.000 --> 00:09:46.000]  世界要追求什麼我們跟着追求什麼
[00:09:46.000 --> 00:09:49.000]  所以保羅才說不要效法這個世界
[00:09:49.000 --> 00:09:53.000]  而是要心意常常更新跟變化
[00:09:53.000 --> 00:09:57.000]  讓我們知道到底神的心意是什麼
[00:09:57.000 --> 00:09:58.000]  第二年我真的看見
[00:09:58.000 --> 00:10:00.000]  今天基督徒活在現今的世代
[00:10:00.000 --> 00:10:04.000]  我們信仰最大的危機
[00:10:04.000 --> 00:10:07.000]  就是我們不斷地容許世界
[00:10:07.000 --> 00:10:11.000]  用他的價值觀道德觀來影響我們
[00:10:11.000 --> 00:10:14.000]  至於我們無法在每天生活當中
[00:10:14.000 --> 00:10:17.000]  爲神過一個奉獻的生活
[00:10:17.000 --> 00:10:19.000]  但事實上作爲一個基督徒
[00:10:19.000 --> 00:10:24.000]  我們對人生是有一個不同的看法的
[00:10:24.000 --> 00:10:27.000]  就好像對同一件事情
[00:10:27.000 --> 00:10:30.000]  每一個不同的人有不同的看法
[00:10:30.000 --> 00:10:31.000]  在選舉的事情上
[00:10:31.000 --> 00:10:34.000]  對同一件事情不同的政黨
[00:10:34.000 --> 00:10:36.000]  也有不同的看法
[00:10:36.000 --> 00:10:38.000]  你也必須知道基督徒
[00:10:38.000 --> 00:10:41.000]  對人生對很多事情
[00:10:41.000 --> 00:10:44.000]  是有不同的看法
[00:10:44.000 --> 00:10:47.000]  而這個看法是要根基於
[00:10:47.000 --> 00:10:51.000]  神永恆不改變的話語
[00:10:51.000 --> 00:10:54.000]  只有當我們來讀神的話的時候
[00:10:54.000 --> 00:10:57.000]  我們才能夠明白在神的裏面
[00:10:57.000 --> 00:10:59.000]  神怎麼看這個世代
[00:10:59.000 --> 00:11:02.000]  神怎麼看每天生活的事物
[00:11:02.000 --> 00:11:05.000]  讓我們才懂得建立一個正確的看法
[00:11:05.000 --> 00:11:09.000]  面對每天不斷改變的生活
[00:11:09.000 --> 00:11:11.000]  所以神的話也太重要了
[00:11:11.000 --> 00:11:14.000]  我們要將神的話藏在我們的心裏
[00:11:14.000 --> 00:11:16.000]  四篇一百一十九篇十一節
[00:11:16.000 --> 00:11:18.000]  我們一同來唸來說
[00:11:18.000 --> 00:11:20.000]  我將你的話藏在心裏
[00:11:20.000 --> 00:11:22.000]  免得我得罪
[00:11:22.000 --> 00:11:23.000]  多少時候我們在生活當中
[00:11:23.000 --> 00:11:24.000]  很容易得罪神
[00:11:24.000 --> 00:11:26.000]  因爲在我們裏面沒有神的話
[00:11:26.000 --> 00:11:29.000]  沒有一個看法在那裏
[00:11:29.000 --> 00:11:31.000]  只有當你讀神的話的時候
[00:11:31.000 --> 00:11:34.000]  你纔有一個基督徒的看法
[00:11:34.000 --> 00:11:36.000]  你才懂得怎麼樣每天生活當中
[00:11:36.000 --> 00:11:38.000]  不至於得罪神
[00:11:38.000 --> 00:11:43.000]  能夠按照神善良存全可喜悅的旨意來生活
[00:11:43.000 --> 00:11:45.000]  什麼時候當我們樂意
[00:11:45.000 --> 00:11:48.000]  把神的話放在我們心裏的時候
[00:11:48.000 --> 00:11:52.000]  聖靈就能夠藉着神的話光照我們
[00:11:52.000 --> 00:11:55.000]  讓我們看見我們裏面的虧欠跟軟弱
[00:11:55.000 --> 00:11:58.000]  好叫我們迴轉來歸向神
[00:11:58.000 --> 00:12:00.000]  聖靈也會藉着神的話語
[00:12:00.000 --> 00:12:02.000]  來兼顧我們的信心
[00:12:02.000 --> 00:12:04.000]  有根基
[00:12:04.000 --> 00:12:06.000]  不至於被環境搖動
[00:12:06.000 --> 00:12:09.000]  聖靈也能夠藉着神的話語
[00:12:09.000 --> 00:12:11.000]  指引我們每天生活的道路
[00:12:11.000 --> 00:12:12.000]  第二點讓我告訴你
[00:12:12.000 --> 00:12:15.000]  神的話語太重要了
[00:12:15.000 --> 00:12:16.000]  今天我看你有太多的基督徒
[00:12:16.000 --> 00:12:18.000]  平常不讀經
[00:12:18.000 --> 00:12:21.000]  只有主日的時候纔來聽個道
[00:12:21.000 --> 00:12:25.000]  你想想看一年只有52個禮拜
[00:12:25.000 --> 00:12:26.000]  嚴格講起來
[00:12:26.000 --> 00:12:28.000]  我們的講道每個禮拜就三四分鐘
[00:12:28.000 --> 00:12:32.000]  一年加起來不過是26個鐘頭而已
[00:12:32.000 --> 00:12:34.000]  再加上你有時候加班
[00:12:34.000 --> 00:12:35.000]  生病
[00:12:35.000 --> 00:12:36.000]  度假
[00:12:36.000 --> 00:12:38.000]  外加偷懶
[00:12:38.000 --> 00:12:42.000]  你一年聽道的時間還不到24小時
[00:12:42.000 --> 00:12:46.000]  難怪我們生活缺乏動力
[00:12:46.000 --> 00:12:48.000]  所以我真的鼓勵你從這一年開始
[00:12:48.000 --> 00:12:49.000]  今天1月1號
[00:12:49.000 --> 00:12:51.000]  從今年開始
[00:12:51.000 --> 00:12:54.000]  立定心志來讀神的話語
[00:12:54.000 --> 00:12:57.000]  好讓神的話真能夠充滿在你的心中
[00:12:57.000 --> 00:13:02.000]  跟你媽說讓神話充滿在你心中
[00:13:02.000 --> 00:13:04.000]  曾經聽見有人說一句話
[00:13:04.000 --> 00:13:07.000]  他說你要小心你的思想
[00:13:07.000 --> 00:13:11.000]  因爲不久它會變成你的行爲
[00:13:11.000 --> 00:13:13.000]  你要小心你的行爲
[00:13:13.000 --> 00:13:16.000]  因爲不久它會變成你的習慣
[00:13:16.000 --> 00:13:18.000]  你要小心你的習慣
[00:13:18.000 --> 00:13:21.000]  因爲不久它會變成你的品格
[00:13:21.000 --> 00:13:22.000]  換句話說
[00:13:22.000 --> 00:13:24.000]  你的思想太重要了
[00:13:24.000 --> 00:13:27.000]  你的思想自終成爲你的品格
[00:13:27.000 --> 00:13:31.000]  今天你思想裏面充滿的是什麼呢
[00:13:31.000 --> 00:13:35.000]  如果你的思想裏面充滿的都是世界上的事情
[00:13:35.000 --> 00:13:39.000]  你活出來當然就是這個世界的樣子
[00:13:39.000 --> 00:13:42.000]  但如果你的思想裏面充滿神的話語
[00:13:42.000 --> 00:13:46.000]  那你自然而然就能夠活出耶穌基督的樣式了
[00:13:46.000 --> 00:13:50.000]  所以今天我們一定要主動積極地
[00:13:50.000 --> 00:13:55.000]  藉着神的話語我們來信靠神
[00:13:55.000 --> 00:13:58.000]  因爲我們今天的確有偉大奇妙的真神
[00:13:58.000 --> 00:14:01.000]  仍然能夠做偉大奇妙的事情
[00:14:01.000 --> 00:14:03.000]  過去是如此
[00:14:03.000 --> 00:14:04.000]  現在更是如此
[00:14:04.000 --> 00:14:08.000]  而且在他沒有難成的事情
[00:14:08.000 --> 00:14:10.000]  今天我看見有多少的基督徒
[00:14:10.000 --> 00:14:12.000]  在這個充滿危機的世代
[00:14:12.000 --> 00:14:15.000]  我們常常落入灰心跟軟弱當中
[00:14:15.000 --> 00:14:18.000]  特別是我看見很多中年的弟兄姐妹
[00:14:18.000 --> 00:14:22.000]  我看見多少中年弟兄妹面對現實的環境
[00:14:22.000 --> 00:14:26.000]  好像我們失去了對人生的一些期待
[00:14:26.000 --> 00:14:31.000]  你千萬不要以爲說中年不成晚年又太晚
[00:14:31.000 --> 00:14:33.000]  看看聖經吧
[00:14:33.000 --> 00:14:35.000]  保羅是中年纔信主的
[00:14:35.000 --> 00:14:38.000]  摩西到八十歲纔開始被神所使用
[00:14:38.000 --> 00:14:41.000]  提摩太在聖經被稱爲年輕人
[00:14:41.000 --> 00:14:44.000]  實際上提摩太已經是四十歲的人
[00:14:44.000 --> 00:14:46.000]  所以千萬不要被你的環境所限制
[00:14:46.000 --> 00:14:48.000]  更不要被你的年齡所限制
[00:14:48.000 --> 00:14:51.000]  跟你們好像不要被年齡所限制
[00:14:51.000 --> 00:14:58.000]  你所信的神是能夠使你重新如蔭展翅上騰的神
[00:14:58.000 --> 00:15:01.000]  就好像詩篇126篇所說的
[00:15:01.000 --> 00:15:05.000]  當神將以色列人從貝魯之地帶回到耶路撒冷的時候
[00:15:05.000 --> 00:15:07.000]  當時以色列人就說主
[00:15:07.000 --> 00:15:10.000]  好像從做夢的人一樣
[00:15:10.000 --> 00:15:12.000]  怎麼可能發生
[00:15:12.000 --> 00:15:14.000]  這件事怎麼會如此這樣成就
[00:15:14.000 --> 00:15:17.000]  真的像做夢
[00:15:17.000 --> 00:15:20.000]  我們的神是能使我們夢想成真
[00:15:20.000 --> 00:15:23.000]  再神沒有難成的事情
[00:15:23.000 --> 00:15:27.000]  你還記得當門徒們在風浪當中
[00:15:27.000 --> 00:15:29.000]  他們充滿懼怕的時候
[00:15:29.000 --> 00:15:33.000]  耶穌一來我們看見風浪就平息
[00:15:33.000 --> 00:15:37.000]  在迦拿的婚宴當中他們沒有酒了
[00:15:37.000 --> 00:15:38.000]  多少時候在你的生命當中
[00:15:38.000 --> 00:15:40.000]  你也有沒有酒的經驗不是嗎
[00:15:40.000 --> 00:15:43.000]  耶穌一來死水變成酒
[00:15:43.000 --> 00:15:46.000]  不但變成酒變成上好的美酒
[00:15:46.000 --> 00:15:48.000]  我們看見當耶穌從死裏復活之後
[00:15:48.000 --> 00:15:51.000]  兩個門徒往以馬誤屍的道路走
[00:15:51.000 --> 00:15:54.000]  他們面帶愁容因爲不知道何去何從
[00:15:54.000 --> 00:15:56.000]  今天在你生命當中
[00:15:56.000 --> 00:15:58.000]  多少時候你也是不知道何去何從
[00:15:58.000 --> 00:16:02.000]  但耶穌一來他們的生命就溫暖起來
[00:16:02.000 --> 00:16:04.000]  重新充滿盼望
[00:16:04.000 --> 00:16:07.000]  第二點今天我不是在講一個積極思想
[00:16:07.000 --> 00:16:09.000]  今天我是要再次提醒你
[00:16:09.000 --> 00:16:13.000]  你藉着神的話讓我們來重新依靠神吧
[00:16:13.000 --> 00:16:15.000]  當我們讀神的話的時候
[00:16:15.000 --> 00:16:17.000]  你心中對神重新充滿信心
[00:16:17.000 --> 00:16:19.000]  對神重新充滿盼望
[00:16:19.000 --> 00:16:21.000]  能夠面對你的人生
[00:16:21.000 --> 00:16:23.000]  你就真的知道怎麼樣能夠靠着神
[00:16:23.000 --> 00:16:27.000]  能夠得勝仇敵殺掉一切的作爲
[00:16:27.000 --> 00:16:29.000]  所以第二個你一定要讓神的話
[00:16:29.000 --> 00:16:31.000]  充滿你的心思意念
[00:16:31.000 --> 00:16:36.000]  第三個要突破傳統的想法跟做法
[00:16:36.000 --> 00:16:41.000]  我經常要突破傳統的想法跟做法跟他說
[00:16:41.000 --> 00:16:48.000]  因爲太多時候我們人常常被自己的思想方式所限制
[00:16:48.000 --> 00:16:53.000]  我們人想來想去都跳不出自己傳統的框框
[00:16:53.000 --> 00:16:57.000]  特別是我們生活在矽谷的工程師們
[00:16:57.000 --> 00:17:00.000]  我發現工程師們的想法常常是方方正正
[00:17:00.000 --> 00:17:04.000]  我們被傳統的邏輯所限制捆綁
[00:17:04.000 --> 00:17:09.000]  以至於我們很難去領受神新的作爲
[00:17:09.000 --> 00:17:12.000]  這爲什麼主耶穌在聖經裏面教導我們說
[00:17:12.000 --> 00:17:17.000]  新酒一定要放在新皮帶
[00:17:17.000 --> 00:17:22.000]  多少時候我們人常常就被這種舊皮帶的心態所捆綁
[00:17:22.000 --> 00:17:23.000]  不是嗎
[00:17:23.000 --> 00:17:26.000]  什麼是舊皮帶的心態
[00:17:26.000 --> 00:17:32.000]  舊皮帶的心態就是永遠以爲是陳酒比較好
[00:17:32.000 --> 00:17:36.000]  總是覺得陳酒比較好
[00:17:36.000 --> 00:17:39.000]  所以就拒絕了新酒
[00:17:39.000 --> 00:17:41.000]  劉明讓我請問你
[00:17:41.000 --> 00:17:42.000]  你喝過酒你就知道
[00:17:42.000 --> 00:17:47.000]  請問是陳酒好喝還是新酒好喝
[00:17:47.000 --> 00:17:48.000]  當然是陳酒
[00:17:48.000 --> 00:17:51.000]  否則爲什麼越陳酒越賣的貴呢
[00:17:51.000 --> 00:17:53.000]  想必你越來越好喝
[00:17:53.000 --> 00:17:56.000]  既然陳酒好喝
[00:17:56.000 --> 00:18:02.000]  那爲什麼不就是繼續做舊皮帶裝陳酒不就得了
[00:18:02.000 --> 00:18:03.000]  爲什麼耶穌說
[00:18:03.000 --> 00:18:04.000]  no no no no
[00:18:04.000 --> 00:18:08.000]  你們要做新皮帶裝新酒呢
[00:18:08.000 --> 00:18:10.000]  既然陳酒比新酒好喝
[00:18:10.000 --> 00:18:12.000]  爲什麼要做新皮帶呢
[00:18:12.000 --> 00:18:16.000]  原因就是如果我們因爲陳酒好喝
[00:18:16.000 --> 00:18:18.000]  拒絕了新酒的話
[00:18:18.000 --> 00:18:20.000]  那你怎麼知道
[00:18:20.000 --> 00:18:24.000]  這個新酒將來所變成的陳酒
