
[00:00:00.000 --> 00:00:02.560]  今日的講道就到馬可福音第十四章
[00:04:03.080 --> 00:04:03.880]  他很容易
[00:04:03.880 --> 00:04:04.680]  我給你一本書
[00:04:04.680 --> 00:04:05.960]  你只要讀得到
[00:04:05.960 --> 00:04:06.920]  總之你讀錯了
[00:04:06.920 --> 00:04:08.440]  我撞一撞你
[00:04:08.440 --> 00:04:12.040]  所以變成我是第一次去嘗試
[00:04:12.040 --> 00:04:13.560]  作為一個家主
[00:04:13.560 --> 00:04:14.920]  作為一個主人家
[00:04:14.920 --> 00:04:19.160]  去帶弟兄姊妹去守這個如月節晚餐
[00:04:19.160 --> 00:04:21.400]  原來真的很複雜
[00:04:21.400 --> 00:04:23.160]  差不多有四部分
[00:04:23.160 --> 00:04:25.320]  但是今天我們看回福音書裡面
[00:04:25.320 --> 00:04:28.040]  去記載這個如月節晚餐的時候
[00:04:28.040 --> 00:04:30.120]  其實他只是很簡單
[00:04:30.120 --> 00:04:32.040]  說了耶穌拿起的餅
[00:04:32.040 --> 00:04:33.320]  拿起的杯
[00:04:33.320 --> 00:04:37.240]  就完成了他所謂的如月節的晚餐
[00:04:37.240 --> 00:04:39.480]  在福音書裡面的記載
[00:04:39.480 --> 00:04:41.080]  但是另一方面
[00:04:41.080 --> 00:04:43.720]  為什麼福音書的作者
[00:04:43.720 --> 00:04:45.400]  會這麼簡潔地
[00:04:45.400 --> 00:04:47.960]  去將如月節的晚餐
[00:04:47.960 --> 00:04:49.800]  這麼簡單地描述呢
[00:04:49.800 --> 00:04:53.160]  我一會兒再強調
[00:04:53.160 --> 00:04:54.120]  但是另一方面
[00:04:54.120 --> 00:04:56.040]  耶穌在第二部分
[00:04:56.040 --> 00:05:00.760]  他就預言了彼得三次的不認耶穌
[00:05:00.760 --> 00:05:03.400]  耶穌是引用了一節聖經
[00:05:03.400 --> 00:05:05.960]  就帶出了他跟彼得的一個對話
[00:05:05.960 --> 00:05:06.760]  這段聖經就說
[00:05:06.760 --> 00:05:08.200]  我要擊打木人
[00:05:08.200 --> 00:05:10.040]  羊就分散了
[00:05:10.040 --> 00:05:12.600]  彼得一聽就覺得不是很對號
[00:05:12.600 --> 00:05:15.960]  就說眾人都會跌倒
[00:05:15.960 --> 00:05:17.560]  我一定不會跌倒
[00:05:17.560 --> 00:05:18.760]  就算你死
[00:05:18.760 --> 00:05:19.720]  我都跟你死
[00:05:19.720 --> 00:05:21.480]  我都不會不認你
[00:05:21.480 --> 00:05:22.600]  而耶穌就說
[00:05:22.600 --> 00:05:24.760]  喂 你想清楚才說
[00:05:24.760 --> 00:05:26.040]  不要隨便說
[00:05:26.040 --> 00:05:28.040]  他說在天未亮之前
[00:05:28.040 --> 00:05:30.520]  你要三次不認我
[00:05:30.520 --> 00:05:31.960]  這是一個背景
[00:05:31.960 --> 00:05:36.440]  今天我們嘗試透過這兩個事件
[00:05:36.440 --> 00:05:40.120]  我們怎樣看到上帝的恩典
[00:05:40.120 --> 00:05:43.320]  為什麼今天我的題目是「詮釋恩典」
[00:05:43.320 --> 00:05:44.280]  我們經常都覺得
[00:05:44.280 --> 00:05:47.320]  恩典其實是我們整個基督教信仰裡面
[00:05:47.320 --> 00:05:50.840]  其中一個很重要的題目
[00:05:50.840 --> 00:05:52.760]  而同樣我們很深信
[00:05:52.760 --> 00:05:54.520]  今天我們這個世代
[00:05:54.520 --> 00:05:57.000]  我們更加需要上帝的恩典
[00:05:57.000 --> 00:05:58.440]  在我們的城市裡面
[00:05:58.440 --> 00:06:01.240]  更多上帝的恩典在整個世界裡面
[00:06:01.240 --> 00:06:02.360]  我們經常都覺得
[00:06:02.360 --> 00:06:04.280]  這個世界實在太混亂了
[00:06:04.280 --> 00:06:05.960]  這個世界太多戰爭了
[00:06:05.960 --> 00:06:09.240]  這個世界太多彼此的攻擊
[00:06:09.240 --> 00:06:10.440]  我們看到印尼
[00:06:10.440 --> 00:06:13.480]  也是面對著一個基督徒的散漲
[00:06:13.480 --> 00:06:16.520]  他面對著伊斯蘭教的一個很大的衝擊
[00:06:16.520 --> 00:06:18.680]  我們看到美國的總統候選人
[00:06:18.680 --> 00:06:19.480]  就快要選了
[00:06:19.480 --> 00:06:20.440]  你會選誰呢
[00:06:20.440 --> 00:06:21.560]  我都不知道會選誰
[00:06:21.560 --> 00:06:23.320]  我有一個星期在美國
[00:06:23.320 --> 00:06:24.520]  跟一群人聊天的時候
[00:06:24.520 --> 00:06:25.320]  每個人都說
[00:06:25.320 --> 00:06:26.600]  應該是希臘會贏的
[00:06:26.600 --> 00:06:27.880]  不過我會投特朗普
[00:06:27.880 --> 00:06:29.000]  我不是很明白為什麼
[00:06:29.000 --> 00:06:30.920]  大家都不是很明白為什麼這個說話
[00:06:30.920 --> 00:06:32.520]  大家自己按你的智慧
[00:06:32.520 --> 00:06:34.040]  去了解這個說話
[00:06:34.040 --> 00:06:39.240]  但是真的 究竟這個世界還有沒有恩典呢
[00:06:39.240 --> 00:06:41.320]  這個世界怎麼會出這個恩典呢
[00:06:41.320 --> 00:06:43.480]  今天我們基督徒怎麼會出恩典呢
[00:06:43.480 --> 00:06:45.560]  今天我們看著香港一群基督徒
[00:06:45.560 --> 00:06:47.480]  有時候我們都是一個割裂
[00:06:47.480 --> 00:06:49.800]  好像去到一個你死我活的那邊
[00:06:49.800 --> 00:06:52.440]  究竟還有沒有恩典在這個世代呢
[00:06:52.440 --> 00:06:56.280]  今天我嘗試透過這個部分的記載
[00:06:56.280 --> 00:06:57.320]  我們看看
[00:06:57.320 --> 00:06:59.640]  究竟神的恩典是什麼意思
[00:06:59.640 --> 00:07:01.800]  第一 我們從逾節的晚餐
[00:07:01.800 --> 00:07:03.560]  要看神的恩典
[00:07:03.560 --> 00:07:06.680]  我們先從上文看一看
[00:07:06.680 --> 00:07:07.560]  上文就說到
[00:07:07.560 --> 00:07:09.560]  他們坐直正吃的時候
[00:07:09.560 --> 00:07:11.080]  這個是逾節晚餐
[00:07:11.080 --> 00:07:12.040]  很明顯
[00:07:12.040 --> 00:07:14.600]  在逾節晚餐去到某一個部分
[00:07:14.600 --> 00:07:16.680]  某一個部分的過程當中
[00:07:16.680 --> 00:07:18.120]  耶穌就說了一句話
[00:07:18.120 --> 00:07:19.480]  「我實在告訴你們
[00:07:19.480 --> 00:07:21.880]  你們中間有一個與我同吃的人
[00:07:21.880 --> 00:07:23.320]  要賣我」
[00:07:23.320 --> 00:07:25.480]  他們就憂愁起來
[00:07:25.480 --> 00:07:27.240]  一個一個去問祂說
[00:07:27.240 --> 00:07:28.920]  「是不是我啊 是不是我啊」
[00:07:28.920 --> 00:07:30.040]  耶穌對他們說
[00:07:30.040 --> 00:07:31.160]  「在十二個門徒當中
[00:07:31.160 --> 00:07:34.680]  有一個與我站手在盤子的那一個人
[00:07:34.680 --> 00:07:36.680]  人子必要去世」
[00:07:36.680 --> 00:07:37.640]  耶穌說得很清楚
[00:07:37.640 --> 00:07:39.000]  「我一定要去死
[00:07:39.000 --> 00:07:41.560]  正如經上指著他所寫的
[00:07:41.560 --> 00:07:44.360]  但賣人子的人有和了
[00:07:44.360 --> 00:07:47.560]  那人不生在世上倒好」
[00:07:47.560 --> 00:07:48.440]  很明顯
[00:07:48.440 --> 00:07:51.960]  耶穌在一個逾節晚餐的中途
[00:07:51.960 --> 00:07:53.720]  祂忽然間就預言
[00:07:53.720 --> 00:07:54.920]  祂說「我會死」
[00:07:54.920 --> 00:07:57.160]  預言有一個人會出賣我
[00:07:57.160 --> 00:07:58.920]  但是當時每一個門徒都說
[00:07:58.920 --> 00:08:00.360]  「是不是我啊 是不是我啊」
[00:08:00.360 --> 00:08:02.120]  所以很多解經家就說
[00:08:02.120 --> 00:08:07.400]  原來猶太在門徒當中
[00:08:07.400 --> 00:08:09.080]  都不是那麼差
[00:08:09.080 --> 00:08:10.440]  樣子都不是那麼差
[00:08:10.440 --> 00:08:11.560]  如果樣子不好
[00:08:11.560 --> 00:08:12.760]  通常都指著樣子不好的人
[00:08:12.760 --> 00:08:14.200]  當然是要出賣耶穌
[00:08:14.200 --> 00:08:16.440]  其實沒有人指著別人
[00:08:16.440 --> 00:08:18.040]  每個人都說「是不是我啊」
[00:08:18.040 --> 00:08:20.200]  其實這個很勇敢
[00:08:20.200 --> 00:08:22.280]  每個人都問「是不是我啊」
[00:08:22.280 --> 00:08:23.960]  沒有一個人指著別人
[00:08:23.960 --> 00:08:25.720]  今天我們經常都指著別人
[00:08:25.720 --> 00:08:27.560]  「他樣子不好 當然是他了」
[00:08:27.560 --> 00:08:29.080]  「當然不是我了 當然是他了」
[00:08:29.080 --> 00:08:30.600]  但是每一個門徒都沒有這樣說
[00:08:30.600 --> 00:08:32.360]  換言之很多解經家都說
[00:08:32.360 --> 00:08:35.800]  可能猶太在十二個門徒當中
[00:08:35.800 --> 00:08:38.680]  其實祂在那三年的表現
[00:08:38.680 --> 00:08:40.360]  其實並不差勁
[00:08:40.360 --> 00:08:41.400]  不一定很差
[00:08:41.400 --> 00:08:44.760]  換言之就算是假
[00:08:44.760 --> 00:08:46.200]  都假得很真
[00:08:46.200 --> 00:08:47.080]  大家明白我的意思嗎
[00:08:47.080 --> 00:08:50.200]  就是說沒有人會懷疑猶太
[00:08:50.200 --> 00:08:53.320]  大家只會懷疑「是不是我啊」
[00:08:53.320 --> 00:08:58.440]  但是耶穌其實在哪個時段
[00:08:58.440 --> 00:09:02.280]  去將這個逾節晚餐
[00:09:02.280 --> 00:09:05.560]  成為了今天我們所說的最後晚餐
[00:09:05.560 --> 00:09:07.400]  很多解經家就說
[00:09:07.400 --> 00:09:09.640]  在四個部分當中
[00:09:09.640 --> 00:09:13.320]  絕大可能就是去到第三部分
[00:09:13.320 --> 00:09:15.640]  去到吃正餐的時候
[00:09:15.640 --> 00:09:18.040]  耶穌就將這個正餐
[00:09:18.040 --> 00:09:20.520]  逾節晚餐正餐的部分
[00:09:20.520 --> 00:09:23.720]  將它的餅和杯
[00:09:23.720 --> 00:09:27.560]  有新的意義加進去
[00:09:27.560 --> 00:09:29.320]  就是說去到正餐的時候
[00:09:29.320 --> 00:09:30.920]  如果看回那個表
[00:09:30.920 --> 00:09:32.040]  去到正餐的時候
[00:09:32.040 --> 00:09:36.600]  主人家會拿起餅去祝福
[00:09:36.600 --> 00:09:38.840]  所以耶穌就在吃正餐的時候
[00:09:38.840 --> 00:09:41.080]  祂拿起餅去祝福
[00:09:41.080 --> 00:09:43.080]  但是在逾節晚餐當中
[00:09:43.080 --> 00:09:45.480]  絕大部分在拉比的傳統裡面
[00:09:45.480 --> 00:09:46.840]  就去到第三部分
[00:09:46.840 --> 00:09:48.280]  這個吃正餐的時候
[00:09:48.280 --> 00:09:49.880]  舉起這個餅的時候
[00:09:49.880 --> 00:09:50.920]  這個主人家
[00:09:50.920 --> 00:09:52.600]  這個家人
[00:09:52.600 --> 00:09:53.400]  這個主家
[00:09:53.400 --> 00:09:54.600]  他就要解釋
[00:09:54.600 --> 00:09:57.160]  為什麼我們要吃逾節晚餐
[00:09:57.160 --> 00:09:58.760]  一定要回到舊約
[00:09:58.760 --> 00:09:59.880]  出埃及記
[00:09:59.880 --> 00:10:01.320]  這些以色列百姓
[00:10:01.320 --> 00:10:03.160]  他們向上帝呼求
[00:10:03.160 --> 00:10:04.200]  他們說我們很慘
[00:10:04.200 --> 00:10:05.320]  我們生活很慘
[00:10:05.320 --> 00:10:07.080]  所以耶和華神聽他們的呼求
[00:10:07.080 --> 00:10:10.200]  就將他們帶來一個圍爐之地
[00:10:10.200 --> 00:10:12.840]  他們要經歷耶穌基督的釋放
[00:10:12.840 --> 00:10:14.600]  帶他們去到一個應許之地
[00:10:14.600 --> 00:10:16.760]  所以他們在逾節晚餐的時候
[00:10:16.760 --> 00:10:17.880]  去到第三部分
[00:10:17.880 --> 00:10:19.480]  這個主人家就要解釋
[00:10:19.480 --> 00:10:22.440]  為什麼要吃逾節晚餐
[00:10:22.440 --> 00:10:24.600]  究竟逾節的意思是什麼
[00:10:24.600 --> 00:10:26.600]  但是耶穌在這裡很特別
[00:10:26.600 --> 00:10:28.040]  當他舉起這個餅
[00:10:28.040 --> 00:10:29.000]  祝福的時候
[00:10:29.000 --> 00:10:29.800]  很明顯
[00:10:29.800 --> 00:10:33.080]  耶穌就將這個餅和這個杯
[00:10:33.080 --> 00:10:35.400]  套上一個新的意義
[00:10:35.400 --> 00:10:36.760]  祂就說
[00:10:36.760 --> 00:10:37.720]  祝福這個餅之後
[00:10:37.720 --> 00:10:38.360]  祂就說
[00:10:38.360 --> 00:10:41.800]  這是我的身體
[00:10:41.800 --> 00:10:43.960]  是為我們要張開的
[00:10:43.960 --> 00:10:45.160]  很明顯
[00:10:45.160 --> 00:10:46.840]  當耶穌基督說
[00:10:46.840 --> 00:10:48.040]  這個是我的身體
[00:10:48.040 --> 00:10:49.000]  然後張開
[00:10:49.000 --> 00:10:50.760]  然後分給人吃的時候
[00:10:50.760 --> 00:10:53.960]  耶穌正正是將這個餅
[00:10:53.960 --> 00:10:55.720]  一個新的意義就是說
[00:10:55.720 --> 00:10:58.120]  其實這個餅就是我的身體
[00:10:58.120 --> 00:11:01.400]  我就會為眾人而死
[00:11:01.400 --> 00:11:02.520]  就是耶穌在那裡
[00:11:02.520 --> 00:11:05.320]  就將這個餅變成一個新的意義
[00:11:05.320 --> 00:11:07.240]  將祂自己的身體
[00:11:07.240 --> 00:11:09.880]  就說我的身體是要被張開
[00:11:09.880 --> 00:11:12.360]  我的身體是要給大家
[00:11:12.360 --> 00:11:15.720]  我的身體就要面對一個死亡
[00:11:15.720 --> 00:11:17.720]  因為上文已經說得很清楚
[00:11:17.720 --> 00:11:19.480]  祂是要去面對這個死亡
[00:11:19.480 --> 00:11:21.720]  所以耶穌就在第三部分
[00:11:21.720 --> 00:11:22.920]  這個正餐裡面
[00:11:22.920 --> 00:11:26.760]  祂就將這個餅套用了一個新的意思
[00:11:26.760 --> 00:11:28.600]  就將祂自己的身體
[00:11:28.600 --> 00:11:29.880]  將祂自己的死
[00:11:29.880 --> 00:11:31.480]  透過這個逾節晚餐
[00:11:31.480 --> 00:11:32.760]  來帶出來
[00:11:32.760 --> 00:11:33.320]  第二
[00:11:33.320 --> 00:11:34.120]  這個杯
[00:11:34.120 --> 00:11:36.200]  這個杯祂就說了一句話
[00:11:36.200 --> 00:11:39.160]  這個是臘藥的血
[00:11:39.160 --> 00:11:40.920]  如果看回逾節晚餐
[00:11:40.920 --> 00:11:42.440]  在第三部分
[00:11:42.440 --> 00:11:44.840]  已經是在喝第三杯酒
[00:11:44.840 --> 00:11:45.880]  其實每一杯
[00:11:45.880 --> 00:11:47.480]  每一部分都在喝一杯酒
[00:11:47.480 --> 00:11:48.600]  去到第三部分
[00:11:48.600 --> 00:11:50.040]  是喝第三杯酒
[00:11:50.040 --> 00:11:51.880]  或者第三杯的葡萄汁
[00:11:51.880 --> 00:11:53.480]  這個聖經說葡萄汁
[00:11:53.480 --> 00:11:56.120]  很明顯已經去到第三杯
[00:11:56.120 --> 00:11:57.160]  到第三杯的時候
[00:11:57.160 --> 00:11:58.760]  耶穌就拿起這個杯
[00:11:58.760 --> 00:12:02.200]  祂說這個是臘藥的血
[00:12:02.200 --> 00:12:03.560]  下面還加了一句
[00:12:03.560 --> 00:12:07.480]  是為眾人而流的
[00:12:07.480 --> 00:12:10.440]  祂說這個血是為誰
[00:12:10.440 --> 00:12:11.400]  眾人
[00:12:11.400 --> 00:12:12.600]  什麼叫眾人
[00:12:12.600 --> 00:12:14.280]  包括你 包括我
[00:12:14.280 --> 00:12:14.920]  你跟隔壁說
[00:12:14.920 --> 00:12:16.040]  是包括你 包括我
[00:12:16.040 --> 00:12:17.080]  這個是眾人
[00:12:17.080 --> 00:12:19.240]  不是說為某人
[00:12:19.240 --> 00:12:20.200]  大家明白我的意思嗎
[00:12:20.200 --> 00:12:21.320]  不是為門徒
[00:12:21.320 --> 00:12:22.440]  是為誰
[00:12:22.440 --> 00:12:23.080]  眾人
[00:12:23.080 --> 00:12:25.160]  祂說這個血是為眾人而流
[00:12:25.160 --> 00:12:26.840]  當我們想想臘藥的血
[00:12:26.840 --> 00:12:28.840]  我們一定要回到舊約
[00:12:28.840 --> 00:12:31.000]  《出埃及記》二十四章第八節
[00:12:31.000 --> 00:12:32.680]  《出埃及記》二十四章第八節
[00:12:32.680 --> 00:12:36.200]  是說到摩西離開西那山
[00:12:36.200 --> 00:12:37.800]  下去山下面
[00:12:37.800 --> 00:12:39.560]  去面對群眾的時候
[00:12:39.560 --> 00:12:40.680]  他一定要頒布
[00:12:40.680 --> 00:12:43.080]  上帝和摩西所留的藥
[00:12:43.080 --> 00:12:44.120]  所謂的十戒
[00:12:44.120 --> 00:12:45.800]  於是他就用了新出的血
[00:12:45.800 --> 00:12:48.200]  一半就灑在譚的腳下
[00:12:48.200 --> 00:12:50.760]  一半就灑在以色列百姓上
[00:12:50.760 --> 00:12:52.200]  於是摩西就說
[00:12:52.200 --> 00:12:54.360]  這個就是臘藥的血
[00:12:54.360 --> 00:12:55.880]  這裡很清楚說到
[00:12:55.880 --> 00:12:59.560]  這個血換言之是不單止為眾人
[00:12:59.560 --> 00:13:00.280]  他那裡說
[00:13:00.280 --> 00:13:02.520]  摩西將血灑在百姓身上
[00:13:02.520 --> 00:13:05.400]  說:你看,這是臘藥的血
[00:13:05.400 --> 00:13:08.040]  是耶和華按這一切的話
[00:13:08.040 --> 00:13:10.760]  與你們成為群聚
[00:13:10.760 --> 00:13:11.720]  很明顯
[00:13:11.720 --> 00:13:13.480]  成為群聚
[00:13:13.480 --> 00:13:15.400]  這個血就成為群聚
[00:13:15.400 --> 00:13:16.600]  換言之
[00:13:16.600 --> 00:13:17.640]  什麼意思呢
[00:13:17.640 --> 00:13:18.360]  意思就是說
[00:13:18.360 --> 00:13:21.160]  這個血就代表了耶和華神
[00:13:21.160 --> 00:13:22.440]  與人合藥
[00:13:22.440 --> 00:13:24.280]  這個藥的內容
[00:13:24.280 --> 00:13:27.160]  耶和華一定會堅守
[00:13:27.160 --> 00:13:30.600]  一定會堅守神與人合藥的
[00:13:30.600 --> 00:13:33.160]  所有會變成藥的內容
[00:13:33.160 --> 00:13:34.120]  換言之
[00:13:34.120 --> 00:13:35.560]  我們的神在舊藥
[00:13:35.560 --> 00:13:37.400]  很多時候我們描述耶和華神
[00:13:37.400 --> 00:13:38.920]  祂是一位守藥
[00:13:38.920 --> 00:13:39.960]  施什麼
[00:13:39.960 --> 00:13:41.800]  慈愛的神
[00:13:41.800 --> 00:13:42.840]  祂一定守藥
[00:13:42.840 --> 00:13:44.920]  用什麼來作為憑據
[00:13:44.920 --> 00:13:45.640]  血
[00:13:45.640 --> 00:13:46.920]  所以在這裡很清楚
[00:13:46.920 --> 00:13:50.280]  耶穌又引用春亞及記24章第8節
[00:13:50.280 --> 00:13:53.080]  祂說:這是臘藥的血
[00:13:53.080 --> 00:13:54.120]  是為誰流
[00:13:54.120 --> 00:13:55.240]  再說一次
[00:13:55.240 --> 00:13:56.440]  眾人而流
[00:13:56.440 --> 00:13:57.480]  弟兄姊妹
[00:13:57.480 --> 00:13:58.680]  今天我們在網上
[00:13:58.680 --> 00:14:00.280]  我們經常會在網上
[00:14:00.280 --> 00:14:01.640]  做一些買東西
[00:14:01.640 --> 00:14:03.240]  或者玩一些遊戲
[00:14:03.240 --> 00:14:04.040]  或者買什麼
[00:14:04.040 --> 00:14:04.920]  通常買東西的時候
[00:14:04.920 --> 00:14:06.680]  一定有一大堆的
[00:14:06.680 --> 00:14:08.440]  臘藥的內容
[00:14:08.440 --> 00:14:10.680]  你們一定要守這個藥的內容
[00:14:10.680 --> 00:14:11.720]  然後去到最後
[00:14:11.720 --> 00:14:13.480]  同意或者不同意
[00:14:13.480 --> 00:14:16.040]  通常你會不會看完前面的東西
[00:14:16.040 --> 00:14:17.000]  很少吧
[00:14:17.000 --> 00:14:18.360]  通常是在下面
[00:14:18.360 --> 00:14:19.560]  同意
[00:14:19.560 --> 00:14:20.840]  其實很危險的
[00:14:20.840 --> 00:14:22.600]  也不知道前面說什麼
[00:14:22.600 --> 00:14:23.880]  最後同意了
[00:14:23.880 --> 00:14:25.800]  但我們跟神同意
[00:14:25.800 --> 00:14:26.600]  是寫包單
[00:14:26.600 --> 00:14:27.480]  一定沒事
[00:14:27.480 --> 00:14:28.520]  因為我們的神
[00:14:28.520 --> 00:14:29.880]  一定是守藥
[00:14:29.880 --> 00:14:32.440]  施慈愛的神
[00:14:32.440 --> 00:14:33.400]  換言之
[00:14:33.400 --> 00:14:34.520]  耶穌說
[00:14:34.520 --> 00:14:36.600]  這是臘藥的血
[00:14:36.600 --> 00:14:38.920]  是為眾人所流
[00:14:38.920 --> 00:14:40.600]  舊藥不單止春亞及記
[00:14:40.600 --> 00:14:42.280]  去到耶和米書第31章
[00:14:42.280 --> 00:14:43.480]  一個新的藥
[00:14:43.480 --> 00:14:44.120]  一個新的藥
[00:14:44.120 --> 00:14:47.960]  他說這個藥已經不再在石板上面
[00:14:47.960 --> 00:14:50.040]  這個藥已經刻在哪裡
[00:14:50.040 --> 00:14:51.720]  我們的心會變
[00:14:51.720 --> 00:14:52.680]  這個是新藥
