
[00:00:00.000 --> 00:00:07.000]  各位姐妹們,平安!姐妹們,母親節晚安!快樂!
[00:03:20.000 --> 00:03:24.000]  因為他很容易記得A、B、C那樣
[00:03:24.000 --> 00:03:36.000]  所以這首詩可以說是提醒我們做姊妹的
[00:03:36.000 --> 00:03:44.000]  為什麼要成為一個賢妻,或者剛才說的賢女族
[00:03:44.000 --> 00:03:49.000]  但是它還有一樣的幫助
[00:03:49.000 --> 00:03:58.000]  我們這邊應該有很多單身的姊妹
[00:03:58.000 --> 00:04:03.000]  其實給姊妹有一個幫助
[00:04:03.000 --> 00:04:08.000]  就是變成了一個預備婚姻的手冊
[00:04:08.000 --> 00:04:11.000]  所以要進入婚姻
[00:04:11.000 --> 00:04:20.000]  因為你要準備活著這個婚姻
[00:04:20.000 --> 00:04:24.000]  同樣幫助一些男士
[00:04:24.000 --> 00:04:30.000]  但是兄弟,你如果選姊妹這麼猜
[00:04:30.000 --> 00:04:36.000]  找派對,不想一定要找漂亮的
[00:04:36.000 --> 00:04:39.000]  應該找什麼呢?
[00:04:39.000 --> 00:04:46.000]  好像這個首詩的賢妻那個美德
[00:04:46.000 --> 00:04:50.000]  她有一個指引
[00:04:50.000 --> 00:04:56.000]  我們看過,有這樣的指引
[00:04:56.000 --> 00:05:02.000]  我們看過第十節
[00:05:02.000 --> 00:05:05.000]  請大家讀一讀
[00:05:05.000 --> 00:05:18.000]  她說到一個婦人的價值
[00:05:18.000 --> 00:05:24.000]  元帝翻譯本請大家讀一讀
[00:05:24.000 --> 00:05:26.000]  更加明白她的意思是什麼
[00:05:26.000 --> 00:05:39.000]  有時候我們看聖經
[00:05:39.000 --> 00:05:44.000]  我們想到聖經是古代的人
[00:05:44.000 --> 00:05:49.000]  他們身為好像古代那樣
[00:05:49.000 --> 00:05:51.000]  所以我們就想到
[00:05:51.000 --> 00:05:55.000]  那時候的婦女應該好像我們看電影
[00:05:55.000 --> 00:05:58.000]  或者我們知道的
[00:05:58.000 --> 00:06:01.000]  或者可能我們自己有經歷過
[00:06:01.000 --> 00:06:05.000]  以為婦女就是以前的
[00:06:05.000 --> 00:06:12.000]  只可以在家裡照顧做家務
[00:06:12.000 --> 00:06:20.000]  我和姓吳,隨著我們也有做一些輔導
[00:06:20.000 --> 00:06:23.000]  所以有時候我們看到有些人
[00:06:23.000 --> 00:06:27.000]  多數他們會說到媽媽那時候
[00:06:27.000 --> 00:06:34.000]  媽媽是很刻苦勤勞的婦人
[00:06:34.000 --> 00:06:40.000]  但是她沒有地位
[00:06:40.000 --> 00:06:42.000]  爸爸說做什麼就做什麼
[00:06:42.000 --> 00:06:44.000]  爸爸說一就一
[00:06:44.000 --> 00:06:46.000]  只可以聽話
[00:06:46.000 --> 00:06:50.000]  她沒有自己的意見
[00:06:50.000 --> 00:06:57.000]  她也有很多這樣的婦女的經歷
[00:06:57.000 --> 00:07:01.000]  所以我們以為聖經也是這樣
[00:07:01.000 --> 00:07:05.000]  但是這邊的婦女的價值不是
[00:07:05.000 --> 00:07:09.000]  她的價值是超過珍珠
[00:07:09.000 --> 00:07:11.000]  好像寶石
[00:07:11.000 --> 00:07:15.000]  對她來說就像紅寶石那樣
[00:07:15.000 --> 00:07:20.000]  意思就是她怎樣是紅寶石呢
[00:07:20.000 --> 00:07:25.000]  她說她的才德好像紅寶石那樣的價值
[00:07:25.000 --> 00:07:27.000]  那個價值是她的智慧
[00:07:27.000 --> 00:07:31.000]  她是有大顯得的力量
[00:07:31.000 --> 00:07:35.000]  或者她的價值好像財富那樣
[00:07:35.000 --> 00:07:38.000]  所以我們看看這個財富
[00:07:38.000 --> 00:07:40.000]  這個才德
[00:07:40.000 --> 00:07:46.000]  或者我們剛才說的這個好像珍珠
[00:07:46.000 --> 00:07:49.000]  紅寶石那樣的價值的婦女
[00:07:49.000 --> 00:07:52.000]  她有什麼特質呢
[00:07:52.000 --> 00:07:58.000]  我們可以看看
[00:07:58.000 --> 00:08:03.000]  我們看看神創造我們那時候
[00:08:03.000 --> 00:08:07.000]  神有給我們五大祝福
[00:08:07.000 --> 00:08:27.000]  我們請大家一起讀
[00:08:27.000 --> 00:08:32.000]  我們在世紀開始神創造人的時候
[00:08:32.000 --> 00:08:35.000]  是賜給人五大祝福
[00:08:35.000 --> 00:08:40.000]  神有眾多編門治理和管理
[00:08:40.000 --> 00:08:43.000]  今天我們要看這個婦女
[00:08:43.000 --> 00:08:45.000]  珍妮那個婦女
[00:08:45.000 --> 00:08:47.000]  她是充滿了神秘的價值五大祝福
[00:08:47.000 --> 00:08:49.000]  我們怎樣看得到呢
[00:08:49.000 --> 00:08:52.000]  我們看看她的生辰者
[00:08:52.000 --> 00:08:54.000]  神有
[00:08:54.000 --> 00:08:57.000]  我們當然可以解釋
[00:08:57.000 --> 00:08:59.000]  那個神有
[00:08:59.000 --> 00:09:05.000]  她很會生子生女
[00:09:05.000 --> 00:09:11.000]  但是這個言文的解釋
[00:09:11.000 --> 00:09:12.000]  都可以解釋
[00:09:12.000 --> 00:09:18.000]  她這個人是可以和人連結的
[00:09:18.000 --> 00:09:23.000]  可以和人做朋友
[00:09:23.000 --> 00:09:25.000]  她有很多很多很多朋友
[00:09:25.000 --> 00:09:29.000]  好像每一次
[00:09:29.000 --> 00:09:34.000]  我們和梁牧師同行去喝茶
[00:09:34.000 --> 00:09:36.000]  有些老闆娘都會出來
[00:09:36.000 --> 00:09:39.000]  梁牧師你好
[00:09:39.000 --> 00:09:42.000]  我覺得梁牧師真是聰明
[00:09:42.000 --> 00:09:44.000]  但有時我自己去
[00:09:44.000 --> 00:09:46.000]  這個老闆娘好像看我都看
[00:09:46.000 --> 00:09:50.000]  不認識我
[00:09:50.000 --> 00:09:54.000]  我看是有什麼不同呢
[00:09:54.000 --> 00:09:57.000]  原來梁牧師是有一個連結
[00:09:57.000 --> 00:10:00.000]  和人家傾談
[00:10:00.000 --> 00:10:02.000]  做朋友的祝福
[00:10:02.000 --> 00:10:06.000]  我就不會和人家
[00:10:06.000 --> 00:10:10.000]  或者我會和人家交流
[00:10:10.000 --> 00:10:12.000]  所以這個婦女是這樣的
[00:10:12.000 --> 00:10:15.000]  所以我們看這個婦女的關係
[00:10:15.000 --> 00:10:16.000]  她的關係是很好的
[00:10:16.000 --> 00:10:20.000]  她的關係是和丈夫連結
[00:10:20.000 --> 00:10:22.000]  她和兒女連結
[00:10:22.000 --> 00:10:27.000]  兒女和她的社區都有連結
[00:10:27.000 --> 00:10:29.000]  或者說她和她同工
[00:10:29.000 --> 00:10:35.000]  就是社區和社區的連結
[00:10:35.000 --> 00:10:37.000]  所以我們看她的祝福
[00:10:37.000 --> 00:10:41.000]  就是和她的關係是很好的
[00:10:41.000 --> 00:10:42.000]  她可以連結家庭
[00:10:42.000 --> 00:10:44.000]  她可以連結社區
[00:10:44.000 --> 00:10:47.000]  和她自己的同工
[00:10:47.000 --> 00:10:52.000]  另外一個我們看她是一個眾多的祝福
[00:10:52.000 --> 00:10:54.000]  就是她是有豐富者
[00:10:54.000 --> 00:10:55.000]  什麼叫眾多
[00:10:55.000 --> 00:10:56.000]  眾多就是
[00:10:56.000 --> 00:11:08.000]  她可以有不同的恩慈
[00:11:08.000 --> 00:11:10.000]  或者有些人可以唱歌
[00:11:10.000 --> 00:11:11.000]  又可以打鼓
[00:11:11.000 --> 00:11:16.000]  她又同樣可以彈琴
[00:11:16.000 --> 00:11:21.000]  又懂得做蛋糕
[00:11:21.000 --> 00:11:23.000]  什麼都可以
[00:11:23.000 --> 00:11:25.000]  這個就是一個豐富者
[00:11:25.000 --> 00:11:27.000]  她的生活真的很豐富
[00:11:27.000 --> 00:11:28.000]  做什麼她都可以
[00:11:28.000 --> 00:11:30.000]  做甜品她都可以
[00:11:30.000 --> 00:11:32.000]  叫她唱歌她都可以
[00:11:32.000 --> 00:11:33.000]  什麼都可以
[00:11:33.000 --> 00:11:36.000]  這個婦女是這樣的
[00:11:36.000 --> 00:11:39.000]  我們看珍言入面
[00:11:39.000 --> 00:11:41.000]  她是製造生
[00:11:41.000 --> 00:11:45.000]  她什麼都可以採訪
[00:11:45.000 --> 00:11:48.000]  她可以做生意
[00:11:48.000 --> 00:11:50.000]  她都是做生意的
[00:11:50.000 --> 00:11:51.000]  她都是經理
[00:11:51.000 --> 00:11:54.000]  她都是房屋經理
[00:11:54.000 --> 00:11:55.000]  她都是農夫
[00:11:55.000 --> 00:11:56.000]  為什麼她是農夫
[00:11:56.000 --> 00:12:02.000]  她自己有很大力量
[00:12:02.000 --> 00:12:05.000]  她想做一個輔導員
[00:12:05.000 --> 00:12:08.000]  她想做一個輔導員
[00:12:08.000 --> 00:12:09.000]  她是採訪
[00:12:09.000 --> 00:12:11.000]  她什麼都可以
[00:12:11.000 --> 00:12:16.000]  她都是有資格
[00:12:16.000 --> 00:12:19.000]  所以你看她真的是
[00:12:19.000 --> 00:12:23.000]  很多都是很精通
[00:12:23.000 --> 00:12:24.000]  做得很好
[00:12:24.000 --> 00:12:28.000]  不知道是女還是男都做得很好
[00:12:28.000 --> 00:12:30.000]  都有這樣的樣子
[00:12:30.000 --> 00:12:32.000]  但像我們的祝福
[00:12:32.000 --> 00:12:34.000]  她是一個超元者
[00:12:34.000 --> 00:12:36.000]  就是我們的便門
[00:12:36.000 --> 00:12:37.000]  便門的意思就是
[00:12:37.000 --> 00:12:42.000]  不單單是她有這樣的資格
[00:12:42.000 --> 00:12:44.000]  她都會追求更加好的
[00:12:44.000 --> 00:12:45.000]  我們看她的
[00:12:45.000 --> 00:12:48.000]  請大家讀一讀
[00:12:48.000 --> 00:12:59.000]  十一十二字好不好
[00:12:59.000 --> 00:13:03.000]  我們看她對她的丈夫來說
[00:13:03.000 --> 00:13:06.000]  她的丈夫是依靠她的
[00:13:06.000 --> 00:13:08.000]  因為她的丈夫
[00:13:08.000 --> 00:13:11.000]  不會損害她什麼利益
[00:13:11.000 --> 00:13:12.000]  意思就是
[00:13:12.000 --> 00:13:14.000]  這個婦女
[00:13:14.000 --> 00:13:16.000]  她真的懂得怎麼持家
[00:13:16.000 --> 00:13:17.000]  怎麼做生意
[00:13:17.000 --> 00:13:19.000]  所以她的丈夫
[00:13:19.000 --> 00:13:23.000]  真的沒有損害什麼
[00:13:23.000 --> 00:13:24.000]  只是有益
[00:13:24.000 --> 00:13:27.000]  只是可以幫忙她家
[00:13:27.000 --> 00:13:29.000]  或者幫忙她的生意
[00:13:29.000 --> 00:13:30.000]  做得更加好
[00:13:30.000 --> 00:13:32.000]  這個是她的祝福
[00:13:32.000 --> 00:13:33.000]  超元者的祝福
[00:13:33.000 --> 00:13:36.000]  所以我們看她的依靠
[00:13:36.000 --> 00:13:37.000]  依靠的意思就是
[00:13:37.000 --> 00:13:38.000]  順利的意思
[00:13:38.000 --> 00:13:40.000]  所以我們看到
[00:13:40.000 --> 00:13:44.000]  她反映成為丈夫的好幫手
[00:13:44.000 --> 00:13:46.000]  其實
[00:13:46.000 --> 00:13:52.000]  太太冬神
[00:13:52.000 --> 00:13:54.000]  從有亞冬之後
[00:13:54.000 --> 00:13:56.000]  她有好歪
[00:13:56.000 --> 00:13:58.000]  不單單因為她怕
[00:13:58.000 --> 00:14:04.000]  亞冬很孤單
[00:14:04.000 --> 00:14:06.000]  最重要
[00:14:06.000 --> 00:14:09.000]  其實還有一個理由就是
[00:14:09.000 --> 00:14:14.000]  希望她有一個好歪
[00:14:14.000 --> 00:14:16.000]  可以變成為
[00:14:16.000 --> 00:14:20.000]  亞冬的好幫手
[00:14:20.000 --> 00:14:22.000]  所以姐妹
[00:14:22.000 --> 00:14:24.000]  或者做太太的
[00:14:24.000 --> 00:14:29.000]  要留意神賜給你做太太
[00:14:29.000 --> 00:14:31.000]  叫你做太太
[00:14:31.000 --> 00:14:34.000]  就是你要成為
[00:14:34.000 --> 00:14:38.000]  你丈夫的好幫手
[00:14:38.000 --> 00:14:40.000]  就是好幫手
[00:14:40.000 --> 00:14:44.000]  讓他沒有利益
[00:14:44.000 --> 00:14:48.000]  或者真的幫助他
[00:14:48.000 --> 00:14:50.000]  真的幫助他
[00:14:50.000 --> 00:14:52.000]  第三
[00:14:52.000 --> 00:14:55.000]  我們看到她的祝福
[00:14:55.000 --> 00:14:57.000]  請大家一起讀
[00:14:57.000 --> 00:15:16.000]  這個我們看到了
[00:15:16.000 --> 00:15:20.000]  一個姐妹的祝福
[00:15:20.000 --> 00:15:22.000]  就是她在生意上
[00:15:22.000 --> 00:15:24.000]  她真的做得很好
[00:15:24.000 --> 00:15:25.000]  所以我們看到
[00:15:25.000 --> 00:15:26.000]  她在做什麼生意
[00:15:26.000 --> 00:15:28.000]  是輔導員的生意
[00:15:28.000 --> 00:15:30.000]  她不單單自己
[00:15:30.000 --> 00:15:33.000]  經手做這個生意
[00:15:33.000 --> 00:15:34.000]  她怎樣呢
[00:15:34.000 --> 00:15:36.000]  她自己
[00:15:36.000 --> 00:15:38.000]  第17節說
[00:15:38.000 --> 00:15:39.000]  她有能力做
[00:15:39.000 --> 00:15:42.000]  第17節的意思就是
[00:15:42.000 --> 00:15:44.000]  她自己親手
[00:15:44.000 --> 00:15:46.000]  親力去做
[00:15:46.000 --> 00:15:48.000]  她是落草落腳
[00:15:48.000 --> 00:15:50.000]  她不單是叫別人做
[00:15:50.000 --> 00:15:52.000]  所以我們看到
[00:15:52.000 --> 00:15:54.000]  她真的有治理
[00:15:54.000 --> 00:15:56.000]  人的祝福
[00:15:56.000 --> 00:15:58.000]  第五
[00:15:58.000 --> 00:16:01.000]  我們看到她的祝福
[00:16:01.000 --> 00:16:03.000]  是管理的祝福
[00:16:03.000 --> 00:16:05.000]  她是一個管理者
[00:16:05.000 --> 00:16:07.000]  我們一起讀
[00:16:07.000 --> 00:16:09.000]  請大家一起讀
[00:16:18.000 --> 00:16:20.000]  第六
[00:16:20.000 --> 00:16:29.000]  我們看到
[00:16:29.000 --> 00:16:34.000]  她整個
[00:16:34.000 --> 00:16:36.000]  她管理
[00:16:36.000 --> 00:16:39.000]  不單單管理她的生意
[00:16:39.000 --> 00:16:42.000]  她在她的家庭裡
[00:16:42.000 --> 00:16:46.000]  她真的管理得很好
[00:16:46.000 --> 00:16:48.000]  她治理得到生意
[00:16:48.000 --> 00:16:50.000]  但她管理得到家庭
[00:16:50.000 --> 00:16:52.000]  所以她的家庭
[00:16:52.000 --> 00:16:56.000]  怎樣幫忙
[00:16:56.000 --> 00:16:58.000]  或者工作人員
[00:16:58.000 --> 00:16:59.000]  怎樣做
[00:16:59.000 --> 00:17:01.000]  她都分配得很好
[00:17:01.000 --> 00:17:02.000]  所以她的兒子
[00:17:02.000 --> 00:17:05.000]  她的家人
[00:17:05.000 --> 00:17:06.000]  都不用擔心
[00:17:06.000 --> 00:17:07.000]  他們下雨
[00:17:07.000 --> 00:17:09.000]  或是冬天的時候
[00:17:09.000 --> 00:17:10.000]  會不會冷
[00:17:10.000 --> 00:17:12.000]  或者不夠穿
[00:17:12.000 --> 00:17:13.000]  因為她什麼
[00:17:13.000 --> 00:17:16.000]  她都已經好好地預備了
[00:17:16.000 --> 00:17:17.000]  所以我們看到
[00:17:17.000 --> 00:17:18.000]  她的智慧
[00:17:18.000 --> 00:17:21.000]  是管理得到多樣的事業
[00:17:21.000 --> 00:17:23.000]  不單單是貿易
[00:17:23.000 --> 00:17:24.000]  剛才我們說的
[00:17:24.000 --> 00:17:26.000]  都是她
[00:17:26.000 --> 00:17:27.000]  不一樣
[00:17:27.000 --> 00:17:29.000]  她都做得很好
[00:17:29.000 --> 00:17:31.000]  包括她的家庭裡
[00:17:31.000 --> 00:17:32.000]  所以我們看到
[00:17:32.000 --> 00:17:34.000]  這是她的祝福
[00:17:34.000 --> 00:17:35.000]  不單單是她的祝福
[00:17:35.000 --> 00:17:37.000]  我們看看這個婦女
[00:17:37.000 --> 00:17:39.000]  她都活出了
[00:17:39.000 --> 00:17:43.000]  上帝的形象和勇士
[00:17:43.000 --> 00:17:46.000]  這是從世紀裡面
[00:17:46.000 --> 00:17:47.000]  我們看到
[00:17:47.000 --> 00:17:49.000]  神創造我們
[00:17:49.000 --> 00:17:52.000]  是由她的形象和勇士
[00:17:52.000 --> 00:17:53.000]  來做我們
[00:17:53.000 --> 00:17:54.000]  意思是
[00:17:54.000 --> 00:17:56.000]  我們有神的屬性
[00:17:56.000 --> 00:17:57.000]  外在的屬性
[00:17:57.000 --> 00:17:58.000]  女生的屬性
[00:17:58.000 --> 00:18:01.000]  所以她有什麼神的屬性呢
[00:18:01.000 --> 00:18:04.000]  我們要延遲
[00:18:04.000 --> 00:18:07.000]  延慢她的屬性
[00:18:07.000 --> 00:18:09.000]  所以延遲
[00:18:09.000 --> 00:18:12.000]  大家延遲請大家來這裡
[00:18:12.000 --> 00:18:19.000]  我們看到
[00:18:19.000 --> 00:18:23.000]  她幫助窮人
[00:18:23.000 --> 00:18:28.000]  這邊最值得我們留意的
[00:18:28.000 --> 00:18:30.000]  將手和伸手的意思
[00:18:30.000 --> 00:18:32.000]  就是她很慷慨
[00:18:32.000 --> 00:18:34.000]  她很大方地
[00:18:34.000 --> 00:18:37.000]  去遷就別人
[00:18:37.000 --> 00:18:39.000]  不是我只是給一些
[00:18:39.000 --> 00:18:42.000]  她是很大方地
[00:18:42.000 --> 00:18:44.000]  很慷慨地
[00:18:44.000 --> 00:18:46.000]  幫助需要的人
[00:18:46.000 --> 00:18:47.000]  第二
[00:18:47.000 --> 00:18:48.000]  我們看到
[00:18:48.000 --> 00:18:51.000]  她是尊榮丈夫
[00:18:51.000 --> 00:18:52.000]  我們看看
[00:18:52.000 --> 00:18:54.000]  有三個字
[00:18:54.000 --> 00:19:02.000]  我們看到
[00:19:02.000 --> 00:19:04.000]  為什麼我們看到
[00:19:04.000 --> 00:19:06.000]  她是尊榮丈夫
[00:19:06.000 --> 00:19:08.000]  不是因為她很厲害
[00:19:08.000 --> 00:19:10.000]  就看不起丈夫
[00:19:10.000 --> 00:19:11.000]  不是
[00:19:11.000 --> 00:19:17.000]  她和本地的長老
[00:19:17.000 --> 00:19:19.000]  都認識她的丈夫
[00:19:19.000 --> 00:19:22.000]  看她丈夫的地位
[00:19:22.000 --> 00:19:23.000]  看到為什麼
[00:19:23.000 --> 00:19:25.000]  因為這個婦女
[00:19:25.000 --> 00:19:27.000]  她的評價
[00:19:27.000 --> 00:19:28.000]  她的美德
[00:19:28.000 --> 00:19:35.000]  已經令人稱讚她
[00:19:35.000 --> 00:19:39.000]  給她丈夫的地位提高
[00:19:39.000 --> 00:19:41.000]  所以不是每一個人
[00:19:41.000 --> 00:19:46.000]  每一個太太都做得這樣
[00:19:46.000 --> 00:19:47.000]  我也看過
[00:19:47.000 --> 00:19:52.000]  太太東面罵她丈夫
[00:19:52.000 --> 00:19:53.000]  東面罵
[00:19:53.000 --> 00:19:54.000]  我在旁邊
[00:19:54.000 --> 00:19:59.000]  牧師在這邊都這樣罵
[00:19:59.000 --> 00:20:07.000]  一點面子都沒有給丈夫
[00:20:07.000 --> 00:20:08.000]  所以我們看到
[00:20:08.000 --> 00:20:09.000]  真是
[00:20:09.000 --> 00:20:11.000]  但是這個婦女不是
[00:20:11.000 --> 00:20:13.000]  她是尊榮的丈夫
[00:20:13.000 --> 00:20:15.000]  在長老裡面
[00:20:15.000 --> 00:20:17.000]  都可以認識她們
[00:20:17.000 --> 00:20:18.000]  都知道
[00:20:18.000 --> 00:20:19.000]  這個太太的評價
[00:20:19.000 --> 00:20:22.000]  那個人品是怎樣的
[00:20:22.000 --> 00:20:24.000]  還有我們看到
[00:20:24.000 --> 00:20:25.000]  她是怎樣的呢
[00:20:25.000 --> 00:20:27.000]  她有能力和威嚴
[00:20:27.000 --> 00:20:29.000]  請大家留意
[00:20:29.000 --> 00:20:35.000]  所以我看
[00:20:35.000 --> 00:20:37.000]  她是有能力的
[00:20:37.000 --> 00:20:38.000]  她有能力
[00:20:38.000 --> 00:20:41.000]  去治理管理家庭的事
[00:20:41.000 --> 00:20:42.000]  工作的事
[00:20:42.000 --> 00:20:44.000]  不單單她是有一個
[00:20:44.000 --> 00:20:47.000]  給人的威嚴
[00:20:47.000 --> 00:20:48.000]  不是怕
[00:20:48.000 --> 00:20:49.000]  這個威嚴
[00:20:49.000 --> 00:20:53.000]  是給人很尊重她
[00:20:53.000 --> 00:20:56.000]  很敬佩這個人
[00:20:56.000 --> 00:20:57.000]  我們看到
[00:20:57.000 --> 00:20:59.000]  她是有良性顧家
[00:20:59.000 --> 00:21:02.000]  我們看第26節
[00:21:02.000 --> 00:21:03.000]  請大家讀
[00:21:03.000 --> 00:21:10.000]  我們看到
[00:21:10.000 --> 00:21:13.000]  她有言善的言語
[00:21:13.000 --> 00:21:15.000]  所以她說話
[00:21:15.000 --> 00:21:19.000]  什麼都很有言詞
[00:21:19.000 --> 00:21:24.000]  她不會隨便得罪人
[00:21:24.000 --> 00:21:28.000]  她都會很有智慧地說話
[00:21:28.000 --> 00:21:29.000]  第三
[00:21:29.000 --> 00:21:32.000]  她是老顧家
[00:21:32.000 --> 00:21:33.000]  第七節
[00:21:33.000 --> 00:21:34.000]  請大家讀
[00:21:34.000 --> 00:21:39.000]  剛才我們說
[00:21:39.000 --> 00:21:41.000]  冬天下雪的時候
[00:21:41.000 --> 00:21:44.000]  她都已經預備好衣服給她們
[00:21:44.000 --> 00:21:45.000]  所以我們看過
[00:21:45.000 --> 00:21:48.000]  她有神的祝福
[00:21:48.000 --> 00:21:52.000]  她也有神的形象
[00:21:52.000 --> 00:21:54.000]  和勇士意識
[00:21:54.000 --> 00:21:59.000]  她的人品
[00:21:59.000 --> 00:22:03.000]  都是活出神本來就有的人品
[00:22:03.000 --> 00:22:05.000]  就是神的人品
[00:22:05.000 --> 00:22:06.000]  所以我們看那個婦女
[00:22:06.000 --> 00:22:08.000]  和家人的祝福
[00:22:08.000 --> 00:22:09.000]  這就是因為
[00:22:09.000 --> 00:22:13.000]  這個婦女都做得很好
[00:22:13.000 --> 00:22:16.000]  但為什麼她會有這樣的祝福
[00:22:16.000 --> 00:22:19.000]  可能我們都很羨慕
[00:22:19.000 --> 00:22:21.000]  很想有這樣的祝福
[00:22:21.000 --> 00:22:23.000]  有這樣的人品
[00:22:23.000 --> 00:22:25.000]  但是記得
[00:22:25.000 --> 00:22:27.000]  這個人品
[00:22:27.000 --> 00:22:35.000]  不是她長得漂亮
[00:22:35.000 --> 00:22:38.000]  或者什麼太多能力
[00:22:38.000 --> 00:22:39.000]  她有那個能力
[00:22:39.000 --> 00:22:42.000]  不是她可以誇大什麼
[00:22:42.000 --> 00:22:47.000]  是因為她敬畏神的結果
[00:22:47.000 --> 00:22:48.000]  第九節
[00:22:48.000 --> 00:23:00.000]  請大家讀這本書
[00:23:00.000 --> 00:23:16.000]  它有這樣的重鑄
[00:23:16.000 --> 00:23:20.000]  不是因為她有奇妙的成就
[00:23:20.000 --> 00:23:29.000]  或者我們以前都看電視劇
[00:23:29.000 --> 00:23:34.000]  我們看到奇妙的女子
[00:23:34.000 --> 00:23:36.000]  很奇妙的女子
[00:23:36.000 --> 00:23:37.000]  怎樣經歷
[00:23:37.000 --> 00:23:38.000]  很慘
[00:23:38.000 --> 00:23:39.000]  或者怎樣
[00:23:39.000 --> 00:23:45.000]  怎樣最後有財富
[00:23:45.000 --> 00:23:47.000]  但是這個不是
[00:23:47.000 --> 00:23:50.000]  這個跟我們說的
[00:23:50.000 --> 00:23:52.000]  她有這麼多
[00:23:52.000 --> 00:23:55.000]  可能我們都很羨慕
[00:23:55.000 --> 00:23:56.000]  羨慕的東西
[00:23:56.000 --> 00:23:59.000]  是因為她敬畏神
[00:23:59.000 --> 00:24:02.000]  因為她敬畏神的婦女
[00:24:02.000 --> 00:24:05.000]  被得到親神
[00:24:05.000 --> 00:24:10.000]  因為她敬畏神的緣故
[00:24:10.000 --> 00:24:12.000]  得到這樣的恩賜
[00:24:12.000 --> 00:24:14.000]  得到這樣的祝福
[00:24:14.000 --> 00:24:16.000]  所以敬畏神的意思是
[00:24:16.000 --> 00:24:18.000]  敬畏神的意思是
[00:24:18.000 --> 00:24:20.000]  我們是不是聆聽神的話
[00:24:20.000 --> 00:24:22.000]  敬畏神的意思是
[00:24:22.000 --> 00:24:26.000]  我們有沒有馴服神的生意
[00:24:26.000 --> 00:24:28.000]  敬畏神的意思是
[00:24:28.000 --> 00:24:33.000]  我們有沒有尊崇神的使命
[00:24:33.000 --> 00:24:36.000]  所以敬畏神的意思是
[00:24:36.000 --> 00:24:42.000]  我們怎樣跟神的關係
[00:24:42.000 --> 00:24:43.000]  有什麼關係
[00:24:43.000 --> 00:24:45.000]  參加為誰所來
[00:24:45.000 --> 00:24:47.000]  或者我們跟神的關係
[00:24:47.000 --> 00:25:00.000]  是不是我們真的很親密
[00:25:00.000 --> 00:25:04.000]  我們怎樣看敬畏神
[00:25:04.000 --> 00:25:06.000]  我們怎樣看神
[00:25:06.000 --> 00:25:08.000]  這個態度的關係就是
[00:25:08.000 --> 00:25:12.000]  我們決定是不是敬畏神
