
[00:00:00.000 --> 00:00:07.060]  我感恩原來有500個職場小組在香港運作
[00:01:41.100 --> 00:01:43.200]  甚至可能你也會成為一個僱主
[00:01:43.200 --> 00:01:46.100]  你怎樣做一個合神心意的主人呢
[00:01:46.100 --> 00:01:48.300]  所以選擇了這段經文
[00:01:48.300 --> 00:01:51.900]  哥羅西書俗稱保羅的監獄書信
[00:01:51.900 --> 00:01:53.800]  裏面有監獄書信的四卷
[00:01:53.800 --> 00:01:56.800]  包括以弗所書
[00:01:56.800 --> 00:01:58.200]  菲勒比書
[00:01:58.200 --> 00:02:00.600]  哥羅西書和費利門書
[00:02:00.600 --> 00:02:03.200]  你會發覺其實當中特別在以弗所書
[00:02:03.200 --> 00:02:05.600]  去到第五章二十二節至六章八節
[00:02:05.600 --> 00:02:07.200]  裏面所提及的
[00:02:07.200 --> 00:02:10.500]  保羅提到我們夫妻之間的關係
[00:02:10.500 --> 00:02:12.600]  父母子女之間的關係
[00:02:12.600 --> 00:02:14.100]  僕人主人的關係
[00:02:14.100 --> 00:02:16.500]  都和這段經文很相似
[00:02:16.500 --> 00:02:17.900]  所以我們有理由相信
[00:02:17.900 --> 00:02:21.600]  保羅也是在主后六十三至六十四年期間
[00:02:21.600 --> 00:02:23.700]  當他在羅馬坐牢的時候
[00:02:23.700 --> 00:02:25.800]  寫這幾卷書信
[00:02:25.800 --> 00:02:28.300]  特別如果你更加認識費利門書
[00:02:28.300 --> 00:02:31.200]  是一個單對單的書信
[00:02:31.200 --> 00:02:34.100]  是保羅寫給費利門這個主人
[00:02:34.100 --> 00:02:38.600]  因為當時他有個奴隸叫做阿尼西牟逃離了
[00:02:38.600 --> 00:02:41.300]  後來去到保羅身邊上了主
[00:02:41.300 --> 00:02:46.500]  而保羅就要求這個逃離了的奴隸
[00:02:46.500 --> 00:02:47.900]  返回費利門
[00:02:47.900 --> 00:02:53.000]  就托這本書卷希望費利門能夠饒恕他這個僕人
[00:02:53.000 --> 00:02:56.300]  所以大家有機會再翻查這段經文的時候
[00:02:56.300 --> 00:02:58.500]  可以再看相關的書卷
[00:02:58.500 --> 00:02:59.200]  由於時間關係
[00:02:59.200 --> 00:03:01.800]  我沒有時間和大家再看完
[00:03:01.800 --> 00:03:04.700]  今天我將這段經文翻作三個段落
[00:03:04.700 --> 00:03:06.600]  第一個是二十二至二十三節
[00:03:06.600 --> 00:03:08.700]  第二個段落是二十四至二十五節
[00:03:08.700 --> 00:03:10.600]  第三個段落是一節
[00:03:10.600 --> 00:03:11.800]  在進入經文之前
[00:03:11.800 --> 00:03:14.000]  我們再有個禱告
[00:03:14.000 --> 00:03:17.000]  當聖靈向我們獻上禱告
[00:03:17.000 --> 00:03:20.600]  特別當我們要聆聽聖靈的話語
[00:03:20.600 --> 00:03:22.900]  我們更加求聖靈幫助我們
[00:03:22.900 --> 00:03:25.300]  首先讓我成為主你的僕人
[00:03:25.300 --> 00:03:26.700]  流通的管子
[00:03:26.700 --> 00:03:29.500]  以致我所分享的是出於上帝的道
[00:03:29.500 --> 00:03:30.800]  是神的話語
[00:03:30.800 --> 00:03:32.300]  不是出於人意
[00:03:32.300 --> 00:03:35.000]  我更加求聖靈你打開我們眾人的心
[00:03:35.000 --> 00:03:37.100]  讓我們打開屬靈的耳朵
[00:03:37.100 --> 00:03:38.400]  屬靈的心窗
[00:03:38.400 --> 00:03:41.100]  讓上帝的話語能夠進入我們的心裏
[00:03:41.100 --> 00:03:42.900]  能夠反覆思想
[00:03:42.900 --> 00:03:47.300]  更加願意切切實實地明道行道
[00:03:47.300 --> 00:03:50.500]  以致能夠活出一個基督徒應有的見證
[00:03:50.500 --> 00:03:53.000]  將上帝的話語走出來
[00:03:53.000 --> 00:03:55.300]  這就是神理終極的心意
[00:03:55.300 --> 00:03:57.200]  求主你帶領我們今天的崇拜
[00:03:57.200 --> 00:03:58.600]  奉耶穌基督明求
[00:03:58.600 --> 00:03:59.600]  阿門
[00:03:59.600 --> 00:04:03.200]  剛才提及到寶羅寫院書卷
[00:04:03.200 --> 00:04:05.000]  是在坐牢
[00:04:05.000 --> 00:04:09.000]  在羅馬主後六十三十四年的期間
[00:04:09.000 --> 00:04:10.000]  所以很想讓大家知道
[00:04:10.000 --> 00:04:13.800]  當時僕人和主人的關係是怎樣的呢?
[00:04:13.800 --> 00:04:15.400]  其實你見到第一個
[00:04:15.400 --> 00:04:16.800]  你們作僕人的
[00:04:16.800 --> 00:04:19.800]  這個僕人的原文是奴隸的意思
[00:04:19.800 --> 00:04:20.500]  沒錯
[00:04:20.500 --> 00:04:24.300]  當時在羅馬帝國有六千萬個奴隸
[00:04:24.300 --> 00:04:27.800]  作奴隸的人多於自由人
[00:04:27.800 --> 00:04:28.900]  自由人是什麼意思呢?
[00:04:28.900 --> 00:04:30.900]  自由人多數是貴族
[00:04:30.900 --> 00:04:32.500]  他們有自己的土地
[00:04:32.500 --> 00:04:33.800]  或者是政府的高官
[00:04:33.800 --> 00:04:36.000]  他們享受奢華的生活
[00:04:36.000 --> 00:04:37.200]  而沒有什麼中產
[00:04:37.200 --> 00:04:38.400]  然後就是當奴隸
[00:04:38.400 --> 00:04:40.600]  就是幫忙打工工作
[00:04:40.600 --> 00:04:41.800]  但是你不要以為
[00:04:41.800 --> 00:04:43.200]  當奴隸當然是很辛苦的
[00:04:43.200 --> 00:04:48.800]  還要去礦洞裡掘礦
[00:04:48.800 --> 00:04:51.600]  或者是去做一些很污穢的工作
[00:04:51.600 --> 00:04:53.600]  當然奴隸是要做這些的
[00:04:53.600 --> 00:04:55.000]  但是同一時間
[00:04:55.000 --> 00:04:58.600]  也有些奴隸是做醫生
[00:04:58.600 --> 00:05:00.100]  教師
[00:05:00.100 --> 00:05:00.900]  經理
[00:05:00.900 --> 00:05:01.900]  抄寫員
[00:05:01.900 --> 00:05:03.100]  會計師等等
[00:05:03.100 --> 00:05:05.600]  這些都是奴隸做的
[00:05:05.600 --> 00:05:08.000]  這令我想起前幾晚
[00:05:08.000 --> 00:05:10.100]  我們請了一位中東宣教士
[00:05:10.100 --> 00:05:12.700]  他在阿拉伯酋長國工作
[00:05:12.700 --> 00:05:14.800]  那些阿拉伯酋長國
[00:05:14.800 --> 00:05:16.200]  每個人都是老闆
[00:05:16.200 --> 00:05:16.600]  為什麼呢?
[00:05:16.600 --> 00:05:17.700]  因為有很多石油
[00:05:17.700 --> 00:05:18.600]  很有錢
[00:05:18.600 --> 00:05:20.300]  所以他們是不用工作的
[00:05:20.300 --> 00:05:21.900]  他們請外勞來工作
[00:05:21.900 --> 00:05:23.500]  請我們的宣教士
[00:05:23.500 --> 00:05:25.400]  去那裡幫忙打工
[00:05:25.400 --> 00:05:26.500]  其實我們這位宣教士
[00:05:26.500 --> 00:05:29.400]  在香港是一位很資深的物理治療師
[00:05:29.400 --> 00:05:32.100]  他去到當地
[00:05:32.100 --> 00:05:33.300]  醫院裡面也是打工
[00:05:33.300 --> 00:05:34.300]  也是做物理治療師
[00:05:34.300 --> 00:05:36.700]  不過就好像外傭一樣
[00:05:36.700 --> 00:05:38.000]  每個人都是老闆
[00:05:38.000 --> 00:05:40.100]  他們全部外面請回來的
[00:05:40.100 --> 00:05:41.900]  都是做傭人
[00:05:41.900 --> 00:05:43.000]  就是做醫生
[00:05:43.000 --> 00:05:43.700]  物理治療師
[00:05:43.700 --> 00:05:44.800]  打工這樣
[00:05:44.800 --> 00:05:46.700]  當時羅馬帝國也是這樣的
[00:05:46.700 --> 00:05:47.400]  每個人都是奴隸
[00:05:47.400 --> 00:05:48.300]  每個人都是打工的
[00:05:48.300 --> 00:05:50.200]  主要捱世界要做的事情
[00:05:50.200 --> 00:05:51.100]  辛苦的事情
[00:05:51.100 --> 00:05:52.100]  就是奴隸做
[00:05:52.100 --> 00:05:54.000]  那些有錢人就握手
[00:05:54.000 --> 00:05:55.300]  有空喝咖啡
[00:05:55.300 --> 00:05:56.800]  又思想一下哲學問題
[00:05:56.800 --> 00:05:58.700]  就很輕鬆地過日子
[00:05:58.700 --> 00:06:02.000]  但是你不要想著好像很和諧
[00:06:02.000 --> 00:06:04.000]  當時說明是奴隸
[00:06:04.000 --> 00:06:07.000]  所以在那些主人的眼中
[00:06:07.000 --> 00:06:09.000]  那些奴隸是工具而已
[00:06:09.000 --> 00:06:10.300]  不是人
[00:06:10.300 --> 00:06:11.800]  喜歡打他們兩巴
[00:06:11.800 --> 00:06:13.400]  喜歡虐待他們
[00:06:13.400 --> 00:06:16.300]  特別有些釋經描述說
[00:06:16.300 --> 00:06:17.900]  他們聽到那些奴隸
[00:06:17.900 --> 00:06:20.900]  被人打的那種心人聲
[00:06:20.900 --> 00:06:24.000]  聽到他們被鐵鏈綁住的那種叮叮聲
[00:06:24.000 --> 00:06:25.200]  就很興奮的了
[00:06:25.200 --> 00:06:26.700]  就像虐待狂一樣
[00:06:26.700 --> 00:06:28.700]  如果你做錯事情就慘了
[00:06:28.700 --> 00:06:31.000]  就是分分鐘打爛東西
[00:06:31.000 --> 00:06:33.300]  就扔你下河去餵魚
[00:06:33.300 --> 00:06:34.800]  再不聽話
[00:06:34.800 --> 00:06:36.000]  就要你
[00:06:36.000 --> 00:06:39.100]  被鎖尿罵著
[00:06:39.100 --> 00:06:41.200]  就是要你很辛苦的工作
[00:06:41.200 --> 00:06:42.300]  再頑皮一點
[00:06:42.300 --> 00:06:45.000]  分分鐘就要拉上行刑釘十字架
[00:06:45.000 --> 00:06:46.300]  所以你看到
[00:06:46.300 --> 00:06:49.400]  當時那些奴隸是苦不堪言
[00:06:49.400 --> 00:06:51.300]  而且是沒工資的
[00:06:51.300 --> 00:06:53.700]  只要三餐一宿已經很難得了
[00:06:53.700 --> 00:06:56.500]  而當時也說有六千萬個奴隸
[00:06:56.500 --> 00:06:58.400]  奴隸是比自由人多的
[00:06:58.400 --> 00:07:02.300]  所以當時羅馬政府也是很嚴厲地
[00:07:02.300 --> 00:07:04.300]  監管著這些奴隸
[00:07:04.300 --> 00:07:06.700]  因為分分鐘那些奴隸一反叛
[00:07:06.700 --> 00:07:09.500]  大家一起組織起來
[00:07:09.500 --> 00:07:12.800]  搞革命或者推翻政府也是很危險的
[00:07:12.800 --> 00:07:14.800]  所以一旦奴隸有什麼問題
[00:07:14.800 --> 00:07:17.000]  就會很嚴厲地懲罰他們
[00:07:17.000 --> 00:07:20.800]  甚至用很厲害的鐵鏈
[00:07:20.800 --> 00:07:22.100]  勒在他們身上
[00:07:22.100 --> 00:07:25.000]  要他們去受行刑
[00:07:25.000 --> 00:07:26.500]  所以讓我們看到
[00:07:26.500 --> 00:07:29.300]  奴隸就是在這麼辛苦的情況下工作
[00:07:32.200 --> 00:07:33.200]  但是很奇怪
[00:07:33.200 --> 00:07:35.300]  保羅寫到這裡
[00:07:35.300 --> 00:07:39.100]  就是說當這些奴隸信了耶穌的話
[00:07:39.100 --> 00:07:40.700]  他又應該怎麼工作呢?
[00:07:40.700 --> 00:07:44.400]  他應該怎麼面對他在職場上的生活呢?
[00:07:44.400 --> 00:07:46.500]  我們看回23、24節
[00:07:46.500 --> 00:07:56.300]  保羅對基督門徒的教導是與別不同的
[00:07:56.300 --> 00:07:58.600]  他就要吩咐這群奴隸
[00:07:58.600 --> 00:08:02.000]  仍然要好好聽從肉身的主人
[00:08:02.200 --> 00:08:06.600]  聽從這個字是代表信服、服從的意思
[00:08:06.600 --> 00:08:09.300]  在《瑪利福音》也用過
[00:08:09.300 --> 00:08:11.700]  就是當時耶穌和門徒出海
[00:08:11.700 --> 00:08:13.400]  突然間發起風和浪
[00:08:13.400 --> 00:08:15.300]  耶穌本來就在船底睡覺
[00:08:15.300 --> 00:08:16.200]  後來怎麼樣呢?
[00:08:16.200 --> 00:08:18.800]  門徒就叫耶穌出來
[00:08:18.800 --> 00:08:20.300]  很大的風浪
[00:08:20.300 --> 00:08:22.300]  耶穌就立刻平靜風和浪
[00:08:22.300 --> 00:08:23.400]  經文說
[00:08:23.400 --> 00:08:26.300]  連風和海都聽從耶穌
[00:08:26.300 --> 00:08:27.800]  聽從就是這個字
[00:08:27.800 --> 00:08:29.500]  聽從什麼對象呢?
[00:08:29.500 --> 00:08:31.100]  肉身的主人
[00:08:31.500 --> 00:08:36.100]  肉身的主人在原文的意思是地上的主人
[00:08:36.100 --> 00:08:39.300]  《新翼本》和《新漢役》都是解釋為世上的主人
[00:08:39.300 --> 00:08:42.200]  其實剛剛是相對於四尊一節尾
[00:08:42.200 --> 00:08:45.300]  因為知道你們也有一位主在天上
[00:08:45.300 --> 00:08:47.500]  相對於天上有一個主人
[00:08:47.500 --> 00:08:52.400]  而這個奴隸就要好好服從地上的主人
[00:08:52.400 --> 00:08:54.100]  怎麼服從呢?
[00:08:54.100 --> 00:08:55.400]  在下半部說
[00:08:55.400 --> 00:08:59.000]  「不要只在眼前侍奉,像是土人喜歡的」
[00:08:59.300 --> 00:09:01.500]  意思就是說我們要有一個
[00:09:01.500 --> 00:09:07.200]  我們的公的態度不是為了讓人看的
[00:09:07.200 --> 00:09:08.800]  為了拍馬屁的
[00:09:08.800 --> 00:09:10.100]  主人在這裏
[00:09:10.100 --> 00:09:11.200]  我一不聽話
[00:09:11.200 --> 00:09:13.400]  奴就整條鞭下來怎麼辦呢?
[00:09:13.400 --> 00:09:14.500]  所以很忠心做事
[00:09:14.500 --> 00:09:16.000]  要做得很殷勤的
[00:09:16.000 --> 00:09:17.100]  討主人開心
[00:09:17.100 --> 00:09:18.700]  讓他不要虐待我
[00:09:18.700 --> 00:09:19.700]  不是這樣
[00:09:19.700 --> 00:09:21.000]  又或者
[00:09:21.000 --> 00:09:22.600]  這個主人這麼壞
[00:09:22.600 --> 00:09:23.800]  做得這麼好有什麼用呢?
[00:09:23.800 --> 00:09:24.900]  做點表面功夫就行了
[00:09:24.900 --> 00:09:26.300]  抹琴
[00:09:26.300 --> 00:09:27.900]  抹臉頭那些就行了
[00:09:27.900 --> 00:09:29.600]  他不會檢查裏面的東西了
[00:09:29.600 --> 00:09:31.600]  洗杯就洗表面的東西了
[00:09:31.600 --> 00:09:33.300]  不用做得這麼好的
[00:09:33.300 --> 00:09:35.900]  裏面的東西你聽不到就不做了
[00:09:35.900 --> 00:09:36.700]  是不是這樣呢?
[00:09:36.700 --> 00:09:38.600]  保羅說絕對不可以
[00:09:38.600 --> 00:09:40.200]  我們仍然要
[00:09:40.200 --> 00:09:42.300]  不可以在眼前侍奉
[00:09:42.300 --> 00:09:43.500]  好像土人喜歡的
[00:09:43.500 --> 00:09:44.800]  而更加要
[00:09:44.800 --> 00:09:47.200]  在第22節尾說
[00:09:47.200 --> 00:09:50.100]  「總要全心誠實敬畏主」
[00:09:50.100 --> 00:09:51.500]  是什麼意思呢?
[00:09:51.500 --> 00:09:56.600]  就是說我們不是為了討地上的主人喜歡
[00:09:56.600 --> 00:09:58.400]  而我們正在服侍的是
[00:09:58.400 --> 00:10:00.700]  天上的主
[00:10:00.700 --> 00:10:03.600]  我們要全心誠實地敬畏主
[00:10:03.600 --> 00:10:06.500]  正確的公道態度就是由心出發
[00:10:06.500 --> 00:10:08.700]  而一個誠實的心
[00:10:08.700 --> 00:10:10.100]  真誠的心
[00:10:10.100 --> 00:10:11.400]  單純的心
[00:10:11.400 --> 00:10:14.200]  敬畏主的心去工作
[00:10:14.200 --> 00:10:15.700]  這個誠實
[00:10:15.700 --> 00:10:17.000]  翻譯為
[00:10:17.000 --> 00:10:18.100]  單純
[00:10:18.100 --> 00:10:19.200]  真誠
[00:10:19.200 --> 00:10:20.200]  坦率
[00:10:20.200 --> 00:10:21.600]  表裡一致
[00:10:21.600 --> 00:10:23.100]  不會有修飾的
[00:10:23.100 --> 00:10:24.400]  敬畏呢
[00:10:24.400 --> 00:10:26.400]  更加帶著一個畏懼的心
[00:10:26.900 --> 00:10:28.300]  恐懼的心去做
[00:10:28.300 --> 00:10:29.300]  恐懼誰呢?
[00:10:29.300 --> 00:10:31.300]  不是恐懼地上的主人
[00:10:31.300 --> 00:10:35.000]  不是恐懼他隨時會來的皮鞭或鞭打
[00:10:35.000 --> 00:10:36.500]  而是要
[00:10:36.500 --> 00:10:40.700]  誠惶誠恐地服侍這位天上的主
[00:10:40.700 --> 00:10:42.500]  這位天上的主是怎樣的呢?
[00:10:42.500 --> 00:10:44.400]  我們看回之前兩章
[00:10:44.400 --> 00:10:46.100]  哥羅西書一章十六至十九節
[00:10:46.100 --> 00:10:47.600]  形容這位天上的主
[00:10:47.600 --> 00:10:49.000]  我請大家一起幫我讀
[00:10:49.000 --> 00:10:52.200]  「因為萬有都是靠他做的」
[00:10:56.600 --> 00:10:57.800]  「不能抗議的」
[00:10:57.800 --> 00:10:59.200]  「他自有威力」
[00:10:59.200 --> 00:11:00.200]  「主旨的」
[00:11:00.200 --> 00:11:01.200]  「執政的」
[00:11:01.200 --> 00:11:02.200]  「掌權的」
[00:11:02.200 --> 00:11:03.500]  「一口氣的」
[00:11:03.500 --> 00:11:04.700]  「將他造弊」
[00:11:04.700 --> 00:11:05.700]  「一口氣的」
[00:11:05.700 --> 00:11:06.700]  「將他造弊」
[00:11:06.700 --> 00:11:08.400]  「他在萬世之戰」
[00:11:08.400 --> 00:11:09.900]  「萬有都是他」
[00:11:09.900 --> 00:11:12.800]  「他也是教會全體之首」
[00:11:12.800 --> 00:11:14.300]  「他是原始」
[00:11:14.300 --> 00:11:16.700]  「是從死裡首先復生的」
[00:11:16.700 --> 00:11:19.800]  「使他可以在凡事上居首位」
[00:11:19.800 --> 00:11:22.100]  「因為父喜歡叫一切的」
[00:11:22.100 --> 00:11:24.300]  「豐盛在他裡面居住」
[00:11:24.300 --> 00:11:26.100]  當我們看到
[00:11:26.300 --> 00:11:27.900]  本來要我們敬畏主
[00:11:27.900 --> 00:11:28.600]  我在想
[00:11:28.600 --> 00:11:31.300]  主為什麼值得我們敬畏呢?
[00:11:31.300 --> 00:11:34.400]  原來我們看回前面兩章就明白
[00:11:34.400 --> 00:11:36.500]  這位值得我們敬畏的主
[00:11:36.500 --> 00:11:38.200]  他是在創天造地的
[00:11:38.200 --> 00:11:40.000]  天上地下所有的
[00:11:40.000 --> 00:11:41.700]  看得見不看得見
[00:11:41.700 --> 00:11:43.000]  有畏主旨的
[00:11:43.000 --> 00:11:44.100]  執政掌權的
[00:11:44.100 --> 00:11:46.800]  都伏在這位萬有的主之身
[00:11:46.800 --> 00:11:48.200]  這位主
[00:11:48.200 --> 00:11:49.700]  就是充滿著豐盛的
[00:11:49.700 --> 00:11:51.000]  主耶穌基督
[00:11:51.000 --> 00:11:53.700]  唯有我們帶著這位
[00:11:53.900 --> 00:11:56.500]  敬畏愛慕主的心
[00:11:56.500 --> 00:11:57.600]  去工作
[00:11:57.600 --> 00:12:01.000]  那就會有一個不同的情況
[00:12:01.000 --> 00:12:03.700]  我們就充滿著一份敬重
[00:12:03.700 --> 00:12:05.900]  就好像神的孩子
[00:12:05.900 --> 00:12:08.500]  很願意服在上帝的律法
[00:12:08.500 --> 00:12:09.700]  謙卑鬱生一樣
[00:12:09.700 --> 00:12:11.300]  上帝的威嚴
[00:12:11.300 --> 00:12:13.200]  是令人肅然起敬
[00:12:13.200 --> 00:12:14.700]  上帝的慈愛
[00:12:14.700 --> 00:12:16.300]  是令人充滿著甘甜
[00:12:16.300 --> 00:12:18.200]  我們就自然由心底裡面
[00:12:18.200 --> 00:12:20.400]  能夠湧出一份喜悅的渴慕
[00:12:20.400 --> 00:12:22.300]  另外我們也明白
[00:12:22.500 --> 00:12:24.400]  我們本身都是一個有序的人
[00:12:24.400 --> 00:12:26.700]  我們都會面對隱憂和誘惑
[00:12:26.700 --> 00:12:28.900]  所以我們常常都帶著一份
[00:12:28.900 --> 00:12:30.200]  神聖的警覺
[00:12:30.200 --> 00:12:31.500]  和畏懼
[00:12:31.500 --> 00:12:32.700]  猶豫而生
[00:12:32.700 --> 00:12:34.500]  我們不可以得罪上帝
[00:12:34.500 --> 00:12:36.000]  就在這個
[00:12:36.000 --> 00:12:38.100]  敬畏單純的心底下
[00:12:38.100 --> 00:12:39.500]  去工作
[00:12:39.500 --> 00:12:42.000]  去服侍地上的主人
[00:12:42.000 --> 00:12:44.200]  去服從肉身的主人
[00:12:44.200 --> 00:12:45.500]  因為我們知道
[00:12:45.500 --> 00:12:47.200]  我們真正服侍的主
[00:12:47.200 --> 00:12:48.600]  不是地上的主人
[00:12:48.600 --> 00:12:50.300]  是天上的主人
[00:12:50.800 --> 00:12:52.600]  所以誰才是我們真正的大老闆呢?
[00:12:52.600 --> 00:12:53.900]  就是這位
[00:12:53.900 --> 00:12:55.900]  萬有的主耶穌基督
[00:12:55.900 --> 00:12:58.100]  在二十三節
[00:12:58.100 --> 00:13:00.000]  也是我們很熟悉的節數
[00:13:00.000 --> 00:13:02.500]  我們要由心發出
[00:13:02.500 --> 00:13:04.100]  無論做什麼事
[00:13:04.100 --> 00:13:05.800]  都要由心發出
[00:13:05.800 --> 00:13:07.200]  是為誰做呢?
[00:13:07.200 --> 00:13:08.600]  是為主做的
[00:13:08.600 --> 00:13:10.100]  為萬有的主
[00:13:10.100 --> 00:13:11.300]  我們的大老闆
[00:13:11.300 --> 00:13:12.500]  我們的主耶穌基督
[00:13:12.500 --> 00:13:14.000]  終極的上帝而做的
[00:13:14.000 --> 00:13:15.500]  不是為人做的
[00:13:15.500 --> 00:13:17.200]  當我們有這個
[00:13:17.200 --> 00:13:18.900]  這樣的心態
[00:13:18.900 --> 00:13:20.400]  我們不是為地上的人
[00:13:20.700 --> 00:13:21.700]  地上的主而做
[00:13:21.700 --> 00:13:23.500]  而是為天上的主而做的時候
[00:13:23.500 --> 00:13:25.000]  這個社會
[00:13:25.000 --> 00:13:26.000]  所有工作的
[00:13:26.000 --> 00:13:27.000]  情景
[00:13:27.000 --> 00:13:28.300]  會立刻變債
[00:13:28.300 --> 00:13:31.300]  工作突然間變得很甜美
[00:13:31.300 --> 00:13:32.700]  很聖潔
[00:13:32.700 --> 00:13:33.700]  很尊貴
[00:13:33.700 --> 00:13:34.800]  為什麼呢?
[00:13:34.800 --> 00:13:36.300]  因為大家在這個
[00:13:36.300 --> 00:13:37.700]  工作心態底下
[00:13:37.700 --> 00:13:38.800]  連學生
[00:13:38.800 --> 00:13:43.400]  他們回家做功課溫書會怎麼樣呢?
[00:13:43.400 --> 00:13:44.900]  都會變得很勤力
[00:13:44.900 --> 00:13:46.000]  很用心
[00:13:46.000 --> 00:13:48.400]  再不需要媽媽在旁邊催促他
[00:13:48.400 --> 00:13:49.400]  你做了功課沒有?
[00:13:49.400 --> 00:13:50.400]  你要溫書嗎?
[00:13:50.700 --> 00:13:51.800]  由心發出
[00:13:51.800 --> 00:13:54.600]  辦公室的職員
[00:13:54.600 --> 00:13:56.700]  都不需要上司去監察著
[00:13:56.700 --> 00:13:58.800]  我記得我們新年
[00:13:58.800 --> 00:14:00.100]  就要拿很多
[00:14:00.100 --> 00:14:01.100]  錢呢
[00:14:01.100 --> 00:14:01.800]  利是錢
[00:14:01.800 --> 00:14:02.700]  兒女的利是錢
[00:14:02.700 --> 00:14:03.700]  拿去銀行那裡
[00:14:03.700 --> 00:14:06.400]  銀行職員就在那裡數數數
[00:14:06.400 --> 00:14:08.300]  接著遇到什麼問題呢?
[00:14:08.300 --> 00:14:09.800]  原來我前面的職員
[00:14:09.800 --> 00:14:10.800]  後面有一個
[00:14:10.800 --> 00:14:12.300]  職員看著他
[00:14:12.300 --> 00:14:13.600]  看著兩三個職員
[00:14:13.600 --> 00:14:15.600]  後面的職員看著他數錢
[00:14:15.600 --> 00:14:16.700]  有什麼問題呢?
[00:14:16.700 --> 00:14:18.200]  就要找這個職員幫忙
[00:14:18.300 --> 00:14:21.000]  我想這個職員應該監察著這幾個可能
[00:14:21.000 --> 00:14:23.800]  剛剛新來的櫃檯員工
[00:14:23.800 --> 00:14:26.200]  如果我們每個人都知道
[00:14:26.200 --> 00:14:27.400]  我們由心發出
[00:14:27.400 --> 00:14:29.100]  我們是為主而做
[00:14:29.100 --> 00:14:30.100]  不是為人而做的
[00:14:30.100 --> 00:14:31.800]  再不需要這些監控
[00:14:31.800 --> 00:14:33.700]  不需要攝錄機看著你的工作
[00:14:33.700 --> 00:14:35.500]  做生意又怎麼樣呢?
[00:14:35.500 --> 00:14:36.900]  他接到訂單的時候
[00:14:36.900 --> 00:14:38.800]  他都很認真去處理這個訂單
[00:14:38.800 --> 00:14:41.100]  這個訂單不是人給他的
[00:14:41.100 --> 00:14:42.800]  是上帝給他的
[00:14:42.800 --> 00:14:45.500]  你再不會在大陸買到A貨
[00:14:45.500 --> 00:14:46.000]  假貨
[00:14:46.000 --> 00:14:46.600]  為什麼呢?
[00:14:46.800 --> 00:14:48.700]  因為所有商家都知道
[00:14:48.700 --> 00:14:50.100]  他不可以再賣無牌貨
[00:14:50.100 --> 00:14:51.800]  因為他賣的貨
[00:14:51.800 --> 00:14:53.100]  不是賣給人的
[00:14:53.100 --> 00:14:54.500]  是賣給主的
[00:14:54.500 --> 00:14:56.800]  那些公務員又怎麼樣呢?
[00:14:56.800 --> 00:14:59.100]  我這裡不是影射公務員
[00:14:59.100 --> 00:15:00.000]  就是公務員
[00:15:00.000 --> 00:15:02.700]  就不單止按本之辦事
[00:15:02.700 --> 00:15:04.100]  不是更加敷衍
[00:15:04.100 --> 00:15:05.200]  這個部門負責
