
[00:00:00.000 --> 00:00:01.500]  親愛的弟兄姊妹
[00:05:30.500 --> 00:05:34.500]  但是你看一下他們如何來處理這個事情
[00:05:34.500 --> 00:05:36.500]  在當中第六章第一節
[00:05:36.500 --> 00:05:38.500]  有這個問題
[00:05:38.500 --> 00:05:40.500]  第六章第二節
[00:05:40.500 --> 00:05:43.500]  十二個使徒就叫衆門徒來對他們說
[00:05:43.500 --> 00:05:45.500]  你看見他們十二個使徒是神做監選的
[00:05:45.500 --> 00:05:47.500]  後來在第一章裏面
[00:05:47.500 --> 00:05:50.500]  講到馬基雅被神挑選進到
[00:05:50.500 --> 00:05:53.500]  第十二個使徒的職位當中
[00:05:53.500 --> 00:05:56.500]  但是跟隨主耶穌的門徒
[00:05:56.500 --> 00:05:58.500]  也在當中給予了服事
[00:05:58.500 --> 00:06:01.500]  看到有問題的時候處理的方法
[00:06:01.500 --> 00:06:04.500]  第一個就是走在一起
[00:06:04.500 --> 00:06:06.500]  在神的光照當中
[00:06:06.500 --> 00:06:11.500]  今天最怕的就是教會有問題的時候
[00:06:11.500 --> 00:06:13.500]  一般的就在圖書館
[00:06:13.500 --> 00:06:15.500]  一般的就在停車場
[00:06:15.500 --> 00:06:16.500]  一般的在電話
[00:06:16.500 --> 00:06:18.500]  一般就在e-mail當中
[00:06:18.500 --> 00:06:21.500]  就發他的言論不走在一起
[00:06:21.500 --> 00:06:22.500]  親愛的兄弟姐妹
[00:06:22.500 --> 00:06:24.500]  我們無神感監選的人
[00:06:24.500 --> 00:06:27.500]  我們的生命的元素都沒改變
[00:06:27.500 --> 00:06:29.500]  人家可以打小報告
[00:06:29.500 --> 00:06:31.500]  人家可以用不同的方法
[00:06:31.500 --> 00:06:33.500]  來產生更大的危機
[00:06:33.500 --> 00:06:35.500]  信主的兒女們遇到問題
[00:06:35.500 --> 00:06:37.500]  應該走在一起
[00:06:37.500 --> 00:06:39.500]  人際關係通過主的改變
[00:06:39.500 --> 00:06:42.500]  我們面對人事的方法就不一樣
[00:06:42.500 --> 00:06:44.500]  今天十個門徒沒有把這個事情
[00:06:44.500 --> 00:06:47.500]  歸類到我們的事情
[00:06:47.500 --> 00:06:48.500]  我們來解決
[00:06:48.500 --> 00:06:50.500]  反而今天十個門徒
[00:06:50.500 --> 00:06:54.500]  把當中的信主都帶到他的面前
[00:06:54.500 --> 00:06:56.500]  當中下了一個決定
[00:06:56.500 --> 00:06:58.500]  我覺得是非常美好的決定
[00:06:58.500 --> 00:07:01.500]  這個就是他們處理危機的
[00:07:01.500 --> 00:07:03.500]  一個非常重要的原則
[00:07:03.500 --> 00:07:05.500]  原則是什麼
[00:07:05.500 --> 00:07:06.500]  這個原則是
[00:07:06.500 --> 00:07:11.500]  所有一切處理的事情的標準
[00:07:11.500 --> 00:07:13.500]  處理的方案
[00:07:13.500 --> 00:07:17.500]  都離不開神的光
[00:07:17.500 --> 00:07:20.500]  都離不開神的光
[00:07:20.500 --> 00:07:22.500]  原來這個就是我們面對危機
[00:07:22.500 --> 00:07:24.500]  第一個的原因
[00:07:24.500 --> 00:07:25.500]  今天有很多人說
[00:07:25.500 --> 00:07:27.500]  我在教會有一段時間
[00:07:27.500 --> 00:07:29.500]  我有一種經驗
[00:07:29.500 --> 00:07:31.500]  或者我有一種學問
[00:07:31.500 --> 00:07:33.500]  要來解決問題
[00:07:33.500 --> 00:07:37.500]  問題往往都不是一個人來解決
[00:07:37.500 --> 00:07:40.500]  問題都是因此在神的面前
[00:07:40.500 --> 00:07:43.500]  尋求他的標準來解決
[00:07:43.500 --> 00:07:46.500]  所以今天我們要學習一個美好的榜樣
[00:07:46.500 --> 00:07:50.500]  不要驚怕有在教會成長當中的危機
[00:07:50.500 --> 00:07:52.500]  但是也不要露出人性的選擇
[00:07:52.500 --> 00:07:54.500]  說我有經驗
[00:07:54.500 --> 00:07:55.500]  我有權益
[00:07:55.500 --> 00:07:57.500]  或者我有某一種的學問
[00:07:57.500 --> 00:08:01.500]  我們應該把這些都歸在神的話語裏
[00:08:01.500 --> 00:08:02.500]  他們的標準是什麼
[00:08:02.500 --> 00:08:03.500]  他們的標準說
[00:08:03.500 --> 00:08:07.500]  我們撇下神的道去玩、飯、喫
[00:08:07.500 --> 00:08:09.500]  圓就是不可以
[00:08:09.500 --> 00:08:13.500]  他們曉得他們教的緣故是要圓的
[00:08:13.500 --> 00:08:14.500]  所以問題有了
[00:08:14.500 --> 00:08:16.500]  但是我們要解決問題
[00:08:16.500 --> 00:08:20.500]  這不是用一個解決問題的方法來解決問題
[00:08:20.500 --> 00:08:21.500]  我們要通過神的話語
[00:08:21.500 --> 00:08:24.500]  進入我們的生命來解決這個問題
[00:08:24.500 --> 00:08:26.500]  保羅很清楚
[00:08:26.500 --> 00:08:29.500]  他自己在主義當中的承擔
[00:08:29.500 --> 00:08:32.500]  是要成爲福音的騎士
[00:08:32.500 --> 00:08:35.500]  你部首書第三章的第七節講得非常清楚
[00:08:35.500 --> 00:08:38.500]  他拜着先妃跟別人說
[00:08:38.500 --> 00:08:42.500]  他母本來給衆聖服中是最小的
[00:08:42.500 --> 00:08:44.500]  還要什麼
[00:08:44.500 --> 00:08:48.500]  我要把基督那奢侈道的豐富
[00:08:48.500 --> 00:08:51.500]  傳給外邦
[00:08:51.500 --> 00:08:55.500]  我們在教會處理時空的危機的裏面
[00:08:55.500 --> 00:09:00.500]  我們當要尋求神的話語作爲根據
[00:09:00.500 --> 00:09:03.500]  不要找一個簡單的解決方案
[00:09:03.500 --> 00:09:04.500]  比方說
[00:09:04.500 --> 00:09:06.500]  你不要常常說你算不算
[00:09:06.500 --> 00:09:08.500]  那讓我們就算是
[00:09:08.500 --> 00:09:10.500]  給你一個面子
[00:09:10.500 --> 00:09:11.500]  就這樣子
[00:09:11.500 --> 00:09:12.500]  你神的話語
[00:09:12.500 --> 00:09:15.500]  其實當中是說明的就是
[00:09:15.500 --> 00:09:18.500]  你宣佈神的主權
[00:09:18.500 --> 00:09:21.500]  既然基因是一個廣闊星座
[00:09:21.500 --> 00:09:23.500]  神連給神的救贖
[00:09:23.500 --> 00:09:25.500]  他們來到神的家裏面
[00:09:25.500 --> 00:09:27.500]  這個是神的主權
[00:09:27.500 --> 00:09:31.500]  我們解決問題就需要回到神的主權裏面
[00:09:31.500 --> 00:09:35.500]  把人帶到神的面前尋求神自己的信仰
[00:09:35.500 --> 00:09:37.500]  所以因爲這個緣故
[00:09:37.500 --> 00:09:40.500]  就帶來了在危機中的第一個路
[00:09:40.500 --> 00:09:42.500]  這個路是什麼
[00:09:42.500 --> 00:09:45.500]  他們說我不能接下傳福音的這種負擔
[00:09:45.500 --> 00:09:47.500]  那麼這些人怎麼照顧老爸
[00:09:47.500 --> 00:09:50.500]  我們在當中揀血的一批人
[00:09:50.500 --> 00:09:52.500]  他們有好的明信
[00:09:52.500 --> 00:09:56.500]  屬靈當中是在受聖靈的支配
[00:09:56.500 --> 00:09:59.500]  讓他們來管理這個事情
[00:09:59.500 --> 00:10:02.500]  好像我們能夠專心來傳福音
[00:10:02.500 --> 00:10:03.500]  他們一樣感謝神
[00:10:03.500 --> 00:10:04.500]  你看見嗎
[00:10:04.500 --> 00:10:08.500]  當人願意把神的話語放在首位
[00:10:08.500 --> 00:10:12.500]  不尋找一個簡單人爲的解決方案
[00:10:12.500 --> 00:10:15.500]  那個時候我們就看見有新的主
[00:10:15.500 --> 00:10:16.500]  這個主是什麼
[00:10:16.500 --> 00:10:19.500]  他開始在教會里面
[00:10:19.500 --> 00:10:22.500]  就找到一羣有恩賜的人
[00:10:22.500 --> 00:10:24.500]  蒙受神的肯定
[00:10:24.500 --> 00:10:26.500]  蒙受教會的接納
[00:10:26.500 --> 00:10:27.500]  起來不是
[00:10:27.500 --> 00:10:30.500]  這羣人叫做指示
[00:10:30.500 --> 00:10:35.500]  其實教會里面不僅僅是牧師長大來去帶領
[00:10:35.500 --> 00:10:37.500]  其實很需要一叔子妹
[00:10:37.500 --> 00:10:41.500]  肯定了神在你生命中的這個地位
[00:10:41.500 --> 00:10:43.500]  肯定了神在你面前中
[00:10:43.500 --> 00:10:46.500]  從此給你不一樣的恩賜
[00:10:46.500 --> 00:10:51.500]  也接受在教會每一個時段當中需要
[00:10:51.500 --> 00:10:53.500]  你能夠聽到神的聲音
[00:10:53.500 --> 00:10:55.500]  就進到屠室裏面
[00:10:55.500 --> 00:10:56.500]  他們一樣感謝神
[00:10:56.500 --> 00:10:58.500]  在每男性慶會里面
[00:10:58.500 --> 00:11:01.500]  有多少的教會除了有牧師以外
[00:11:01.500 --> 00:11:04.500]  肯定有指示
[00:11:04.500 --> 00:11:06.500]  在許多許多的教會里面
[00:11:06.500 --> 00:11:10.500]  當教會的徒士被徒薪過來的時候
[00:11:10.500 --> 00:11:13.500]  不要尋求一個好像我的一樣
[00:11:13.500 --> 00:11:15.500]  跑來跑去都死去的方向的人
[00:11:15.500 --> 00:11:18.500]  應該在當中尋找那些能夠蒙神使用
[00:11:18.500 --> 00:11:20.500]  起來不是神的人
[00:11:20.500 --> 00:11:22.500]  就在那個剎那的時候
[00:11:22.500 --> 00:11:24.500]  家庭就開始改變
[00:11:24.500 --> 00:11:26.500]  國度最有能力
[00:11:26.500 --> 00:11:27.500]  這個世界
[00:11:27.500 --> 00:11:28.500]  這種蒙神支持的帶領
[00:11:28.500 --> 00:11:31.500]  開始被改變過來
[00:11:31.500 --> 00:11:33.500]  你看這些人
[00:11:33.500 --> 00:11:35.500]  原先就在教會里面
[00:11:35.500 --> 00:11:37.500]  在生活的
[00:11:37.500 --> 00:11:40.500]  不禁因着神報你的帶領
[00:11:40.500 --> 00:11:42.500]  因着聖經的感動他們起來
[00:11:42.500 --> 00:11:43.500]  而且這七個人
[00:11:43.500 --> 00:11:45.500]  出來當中有兩個人
[00:11:45.500 --> 00:11:47.500]  成爲在初級教會當中
[00:11:47.500 --> 00:11:49.500]  非常蒙神使用的人
[00:11:49.500 --> 00:11:51.500]  第一個就是死乞法
[00:11:51.500 --> 00:11:53.500]  第二個就是美利
[00:11:53.500 --> 00:11:56.500]  這些人在生命當中
[00:11:56.500 --> 00:11:58.500]  被神使用的時候
[00:11:58.500 --> 00:12:00.500]  原來他們就把初級教會
[00:12:00.500 --> 00:12:04.500]  最美好的放在教會里面
[00:12:04.500 --> 00:12:06.500]  最美好的是什麼
[00:12:06.500 --> 00:12:08.500]  不再是牧師來主持會中
[00:12:08.500 --> 00:12:10.500]  最美好的就是
[00:12:10.500 --> 00:12:12.500]  這些帶領者起來的時候
[00:12:12.500 --> 00:12:15.500]  以人羣來主持人羣的領地
[00:12:15.500 --> 00:12:17.500]  今天教會越大
[00:12:17.500 --> 00:12:19.500]  越需要訓練
[00:12:19.500 --> 00:12:20.500]  教會越大
[00:12:20.500 --> 00:12:22.500]  越需要民信夫妻來
[00:12:22.500 --> 00:12:24.500]  聆聽神使的話
[00:12:24.500 --> 00:12:26.500]  現代民主你看見
[00:12:26.500 --> 00:12:28.500]  問題來了
[00:12:28.500 --> 00:12:32.500]  然後因着負重神話語的權利
[00:12:32.500 --> 00:12:34.500]  使用神話語中的標準
[00:12:34.500 --> 00:12:36.500]  到最後的時候帶來了
[00:12:36.500 --> 00:12:38.500]  不是僞跡出來的分裂
[00:12:38.500 --> 00:12:41.500]  還是帶來僞跡出來的圖
[00:12:41.500 --> 00:12:43.500]  這些人的恩賜被考定
[00:12:43.500 --> 00:12:46.500]  放在教會里面
[00:12:46.500 --> 00:12:48.500]  我常常跟弟兄姊妹說
[00:12:48.500 --> 00:12:51.500]  我說我們家裏面有兩個恩賜
[00:12:51.500 --> 00:12:53.500]  是我跟師母都沒有
[00:12:53.500 --> 00:12:56.500]  師母有寫詩歌的恩賜
[00:12:56.500 --> 00:12:59.500]  有拜祖經書的恩賜
[00:12:59.500 --> 00:13:02.500]  我有隨便講話的恩賜
[00:13:02.500 --> 00:13:05.500]  但是我們家裏面沒有地府發出的詞
[00:13:05.500 --> 00:13:08.500]  要我們去接待遠南的弟兄姊妹
[00:13:08.500 --> 00:13:11.500]  那個時候的總統主守
[00:13:11.500 --> 00:13:13.500]  在我開始煩惱的時候
[00:13:13.500 --> 00:13:15.500]  就發現在我們的QG
[00:13:15.500 --> 00:13:17.500]  我們的領壽的小組當中
[00:13:17.500 --> 00:13:18.500]  有一個姊妹
[00:13:18.500 --> 00:13:20.500]  這個姊妹這個恩賜
[00:13:20.500 --> 00:13:22.500]  周氏對答得很好
[00:13:22.500 --> 00:13:23.500]  她怎麼對答我們
[00:13:23.500 --> 00:13:25.500]  每個禮拜三早上
[00:13:25.500 --> 00:13:28.500]  我們有QG叫做領壽的分享
[00:13:28.500 --> 00:13:31.500]  我們就用這個活過的生命
[00:13:31.500 --> 00:13:34.500]  英文的結束了就是國語
[00:13:34.500 --> 00:13:35.500]  國語結束以後是粵語
[00:13:35.500 --> 00:13:38.500]  我們結合有三個小組的人
[00:13:38.500 --> 00:13:40.500]  所以早上星期三的時候
[00:13:40.500 --> 00:13:41.500]  9點鐘一起早
[00:13:41.500 --> 00:13:43.500]  早上12點半
[00:13:43.500 --> 00:13:45.500]  早上12點半結束以後
[00:13:45.500 --> 00:13:46.500]  你還喫啊
[00:13:46.500 --> 00:13:48.500]  下午要開會
[00:13:48.500 --> 00:13:49.500]  後來這個姊妹說
[00:13:49.500 --> 00:13:50.500]  我時間不要了
[00:13:50.500 --> 00:13:52.500]  你放心吧
[00:13:52.500 --> 00:13:54.500]  我雖然不曉得講到
[00:13:54.500 --> 00:13:56.500]  我雖然沒有什麼恩賜
[00:13:56.500 --> 00:13:59.500]  祖話對我來說是很容易的
[00:13:59.500 --> 00:14:03.500]  她說你要那頓飯是三十分鐘做好
[00:14:03.500 --> 00:14:07.500]  還是四十五分鐘做好
[00:14:07.500 --> 00:14:09.500]  我說越晚越好
[00:14:09.500 --> 00:14:10.500]  她說沒問題
[00:14:10.500 --> 00:14:11.500]  她就進到廚房裏
[00:14:11.500 --> 00:14:14.500]  三十分鐘菜都拿上來了
[00:14:14.500 --> 00:14:15.500]  肉都拿出來了
[00:14:15.500 --> 00:14:16.500]  東西都擺好了
[00:14:16.500 --> 00:14:19.500]  每個禮拜三我講完以後
[00:14:19.500 --> 00:14:21.500]  有十五個演習
[00:14:21.500 --> 00:14:23.500]  都是通過這個姊妹的
[00:14:23.500 --> 00:14:24.500]  這一組的故事
[00:14:24.500 --> 00:14:25.500]  這一組的恩賜
[00:14:25.500 --> 00:14:28.500]  現在這些姊妹都要小看自己
[00:14:28.500 --> 00:14:31.500]  不要說我沒有唸完天心
[00:14:31.500 --> 00:14:33.500]  我可以不是
[00:14:33.500 --> 00:14:34.500]  這樣再不要說
[00:14:34.500 --> 00:14:35.500]  她說你知道嗎
[00:14:35.500 --> 00:14:37.500]  我就是一個家庭主夫
[00:14:37.500 --> 00:14:39.500]  我沒有什麼可以不是
[00:14:39.500 --> 00:14:40.500]  其實當你在神的面前
[00:14:40.500 --> 00:14:44.500]  經過了多度生命中的改變的時候
[00:14:44.500 --> 00:14:46.500]  什麼都可以成爲
[00:14:46.500 --> 00:14:48.500]  神自己的基礎的概念
[00:14:48.500 --> 00:14:49.500]  什麼都可以成爲
[00:14:49.500 --> 00:14:51.500]  神當中的一種個人
[00:14:51.500 --> 00:14:53.500]  所以千萬不要忘記
[00:14:53.500 --> 00:14:54.500]  有些時候
[00:14:54.500 --> 00:14:55.500]  神發現你的時候
[00:14:55.500 --> 00:14:57.500]  是正在照顧需要的時候
[00:14:57.500 --> 00:14:59.500]  也可能是正在照顧
[00:14:59.500 --> 00:15:01.500]  在圍棋的時候
[00:15:01.500 --> 00:15:02.500]  第二個圍棋
[00:15:02.500 --> 00:15:05.500]  我叫做拜領者的圍棋
[00:15:05.500 --> 00:15:06.500]  拜領者的圍棋
[00:15:06.500 --> 00:15:11.500]  我們看第七章的第五十四到八章第一節
[00:15:11.500 --> 00:15:13.500]  爲什麼會產生這個
[00:15:13.500 --> 00:15:15.500]  拜領者的圍棋
[00:15:15.500 --> 00:15:16.500]  很奇怪的
[00:15:16.500 --> 00:15:19.500]  在整個新舊約的這個記載裏面
[00:15:19.500 --> 00:15:23.500]  每逢撒旦要攻擊趙貴
[00:15:23.500 --> 00:15:26.500]  攻擊神的這個白星的時候
[00:15:26.500 --> 00:15:30.500]  都是透過先攻擊神的主人
[00:15:30.500 --> 00:15:33.500]  所以爲什麼祖師徒要成爲趙貴的
[00:15:33.500 --> 00:15:36.500]  吐氏的傳道長道
[00:15:36.500 --> 00:15:37.500]  吐氏的長道
[00:15:37.500 --> 00:15:39.500]  日常常都是
[00:15:39.500 --> 00:15:41.500]  撒旦的伎倆就是
[00:15:41.500 --> 00:15:43.500]  打破了一個代名詞
[00:15:43.500 --> 00:15:46.500]  這會打破整個結果
[00:15:46.500 --> 00:15:49.500]  這個從久過去到現在
[00:15:49.500 --> 00:15:51.500]  所以撒旦引用的是
[00:15:51.500 --> 00:15:53.500]  引用撒旦
[00:15:53.500 --> 00:15:55.500]  透過引用撒旦
[00:15:55.500 --> 00:16:01.500]  破壞整個神在人面前建立婚姻的圖
[00:16:01.500 --> 00:16:03.500]  同樣在初代教會里面
[00:16:03.500 --> 00:16:06.500]  往往產生的就是代名詞
[00:16:06.500 --> 00:16:09.500]  常常同受了許多不一樣的圍棋
[00:16:09.500 --> 00:16:11.500]  這裏的圍棋爲什麼會產生
[00:16:11.500 --> 00:16:14.500]  是因爲當中有一個貴族
[00:16:14.500 --> 00:16:16.500]  來獻上了弟兄
[00:16:16.500 --> 00:16:19.500]  叫做史其反
[00:16:19.500 --> 00:16:21.500]  史其反是一個騎士
[00:16:21.500 --> 00:16:26.500]  但是卻在神的面前領受了几席的圍棋
[00:16:26.500 --> 00:16:28.500]  所以他在步道
[00:16:28.500 --> 00:16:33.500]  在與人來辯明神的福音的時尚
[00:16:33.500 --> 00:16:37.500]  他都大發熱心
[00:16:37.500 --> 00:16:39.500]  在《史書行傳》的第一章第九節
[00:16:39.500 --> 00:16:41.500]  就講到當中
[00:16:41.500 --> 00:16:44.500]  從不同的地方堂會來的幾個人
[00:16:44.500 --> 00:16:46.500]  大概是這幾個會堂的人
[00:16:46.500 --> 00:16:49.500]  都是相當猶太的一些人
[00:16:49.500 --> 00:16:52.500]  可能是猶太教當中一些重要的人
[00:16:52.500 --> 00:16:54.500]  有古地來的
[00:16:54.500 --> 00:16:55.500]  有阿里山大
[00:16:55.500 --> 00:16:56.500]  有基尼加
[00:16:56.500 --> 00:16:57.500]  雅西亞
[00:16:57.500 --> 00:16:58.500]  各處會堂有幾個人
[00:16:58.500 --> 00:17:00.500]  大概這些人代表
[00:17:00.500 --> 00:17:01.500]  來到耶路撒冷的時候
[00:17:01.500 --> 00:17:03.500]  都看到史其反
[00:17:03.500 --> 00:17:04.500]  講到主耶穌服務的事情
[00:17:04.500 --> 00:17:06.500]  他們說沒有這個事情
[00:17:06.500 --> 00:17:08.500]  耶穌不是我們等待了一下
[00:17:08.500 --> 00:17:12.500]  就在當中與史其反辯論
[00:17:12.500 --> 00:17:14.500]  第六章第十節就講到
[00:17:14.500 --> 00:17:16.500]  神如何使用史其反
[00:17:16.500 --> 00:17:19.500]  他應說對福音中的這種承擔
[00:17:19.500 --> 00:17:22.500]  他以智慧和勝利的話
[00:17:22.500 --> 00:17:24.500]  衆人都抵禦不住他
[00:17:24.500 --> 00:17:28.500]  因爲這個人緣故種下了禍根
[00:17:28.500 --> 00:17:29.500]  這個禍根就是
[00:17:29.500 --> 00:17:31.500]  習近平越在神的面前
[00:17:31.500 --> 00:17:33.500]  表明神的道理的時候
[00:17:33.500 --> 00:17:35.500]  猶太人越反感
[00:17:35.500 --> 00:17:36.500]  所以剛纔主席
