
[00:00:00.000 --> 00:00:03.320]  在接下來一季,我們的講道安排
[00:09:01.480 --> 00:09:04.800]  會徒勞無功,我們看看
[00:09:04.800 --> 00:09:07.880]  哈蓋書一章六字,我用新譯本給大家讀
[00:09:07.880 --> 00:09:10.180]  可能有些容易點的明白
[00:09:10.700 --> 00:09:16.840]  你們殺的種多,收穫的少,你們喫不飽,渴不足,你們穿衣服
[00:09:16.840 --> 00:09:23.240]  但不暖,你們把工錢放在袋裏,這個是破袋,等於你現在銀行倒閉了
[00:09:23.240 --> 00:09:25.040]  或者你買了雷曼債券一樣
[00:09:25.040 --> 00:09:26.820]  你的錢會沒了
[00:09:26.820 --> 00:09:28.880]  因爲他們不是以
[00:09:28.880 --> 00:09:31.180]  上帝的殿
[00:09:31.180 --> 00:09:32.460]  爲他們的中心
[00:09:32.460 --> 00:09:36.300]  這個對我們基督徒有什麼應用呢
[00:09:37.580 --> 00:09:40.660]  因爲舊的聖殿現在沒有了,但新約裏面
[00:09:40.660 --> 00:09:42.700]  上帝是以教會
[00:09:42.700 --> 00:09:43.740]  取代了聖殿
[00:09:43.740 --> 00:09:47.320]  我們看看上帝怎麼說關於教會
[00:09:47.320 --> 00:09:50.140]  在《以法所書》第二章19到22節
[00:09:50.140 --> 00:09:57.040]  保羅說,這樣你們不再作外人或客裏,是與聖徒和國事臣家裏的人了
[00:09:57.040 --> 00:10:00.880]  並且被建造在使徒和先知的根基上
[00:10:00.880 --> 00:10:03.180]  由基督耶穌自己爲防角石
[00:10:03.180 --> 00:10:05.740]  全防靠他聯絡得合適
[00:10:06.000 --> 00:10:07.780]  漸漸成爲主的聖殿
[00:10:07.780 --> 00:10:09.060]  你們
[00:10:09.060 --> 00:10:11.880]  也都靠耶穌基督同被建立
[00:10:11.880 --> 00:10:15.980]  建造成爲神執着聖靈居住的所在
[00:10:15.980 --> 00:10:27.500]  今天的基督徒和昔日的以色列人比老後的光景差不多
[00:10:27.500 --> 00:10:30.320]  我們漸漸被這個世界同化了
[00:10:30.320 --> 00:10:32.880]  過了一個沒有聖殿的生活
[00:10:32.880 --> 00:10:35.180]  我們對神的中心淡化了
[00:10:36.460 --> 00:10:38.000]  以致我們的生命
[00:10:38.000 --> 00:10:39.540]  是不豐盛
[00:10:39.540 --> 00:10:44.140]  所以第一個信息不單止應用在2500年前的猶太人
[00:10:44.140 --> 00:10:46.440]  也都應用在你和我身上
[00:10:46.440 --> 00:10:48.240]  我們要回到上帝那裏
[00:10:48.240 --> 00:10:50.800]  重建我們的屬靈生命
[00:10:50.800 --> 00:10:54.120]  我們要以教會
[00:10:54.120 --> 00:10:57.460]  神的家爲我們生活的中心
[00:10:57.460 --> 00:11:01.040]  我們再看第二個信息
[00:11:02.840 --> 00:11:08.220]  以色列人建了聖殿幾個禮拜就開始慢了
[00:11:08.220 --> 00:11:09.500]  因爲他們
[00:11:09.500 --> 00:11:11.300]  有個心灰意冷
[00:11:11.300 --> 00:11:13.340]  他們回想
[00:11:13.340 --> 00:11:14.620]  我們
[00:11:14.620 --> 00:11:16.160]  那麼荒涼
[00:11:16.160 --> 00:11:18.200]  怎麼辦
[00:11:18.200 --> 00:11:20.500]  有什麼意思呢
[00:11:20.500 --> 00:11:23.060]  所以在哈蓋書第二章三節
[00:11:23.060 --> 00:11:29.980]  提到上帝說你們中間剩下的人有誰見過這電與蟲前的榮耀呢
[00:11:29.980 --> 00:11:31.260]  現在你們
[00:11:31.520 --> 00:11:35.860]  又看他怎樣豈不是視如無物一樣嗎
[00:11:35.860 --> 00:11:36.900]  他們的心情就覺得
[00:11:36.900 --> 00:11:38.180]  聖殿
[00:11:38.180 --> 00:11:41.240]  好簡陋和以前
[00:11:41.240 --> 00:11:42.520]  70年前
[00:11:42.520 --> 00:11:44.060]  聖殿
[00:11:44.060 --> 00:11:49.180]  未被毀的時候那個美輪美奐那個裝還華麗差得太遠
[00:11:49.180 --> 00:11:53.540]  這個對比令到他們沒什麼心機繼續做
[00:11:53.540 --> 00:11:55.840]  連所羅巴伯
[00:11:55.840 --> 00:12:00.440]  約書那個大祭司都沒心機
[00:12:01.220 --> 00:12:02.760]  就整個坦了下來
[00:12:02.760 --> 00:12:06.080]  覺得沒什麼力
[00:12:06.080 --> 00:12:08.140]  就算我們做也沒用
[00:12:08.140 --> 00:12:10.440]  有點像我們現代的青年人
[00:12:10.440 --> 00:12:13.000]  他說我剛畢業找了一萬多塊
[00:12:13.000 --> 00:12:14.540]  現在買了一層樓
[00:12:14.540 --> 00:12:19.400]  成幾百萬一千萬買了沒什麼用呢,那不如用完它,洗完它
[00:12:19.400 --> 00:12:21.700]  一種灰心
[00:12:21.700 --> 00:12:23.240]  一種喪志的感覺
[00:12:23.240 --> 00:12:26.300]  所以上帝
[00:12:26.300 --> 00:12:28.360]  就直着哈蓋
[00:12:28.360 --> 00:12:30.920]  就再來提醒他們
[00:12:31.680 --> 00:12:34.760]  所羅巴伯雖如此你當剛強
[00:12:34.760 --> 00:12:39.620]  約撒達的兒子大祭司約書你也當剛強
[00:12:39.620 --> 00:12:42.440]  上帝和一個人談話的時候
[00:12:42.440 --> 00:12:44.740]  他通常找他老爸的名字
[00:12:44.740 --> 00:12:46.280]  劉炳發
[00:12:46.280 --> 00:12:47.560]  的兒子
[00:12:47.560 --> 00:12:50.620]  你當剛強,所以如果你嫁個兒子不行的話
[00:12:50.620 --> 00:12:53.960]  你做老爸都挺心急的,上帝會叫你的名字
[00:12:53.960 --> 00:12:56.780]  劉炳發的女兒是很行的
[00:12:58.560 --> 00:13:02.920]  他說你當剛強,你當作供,因爲我與你同在
[00:13:02.920 --> 00:13:06.240]  他鼓勵
[00:13:06.240 --> 00:13:10.340]  所羅巴伯鼓勵約書,鼓勵所有的人
[00:13:10.340 --> 00:13:12.900]  你不要氣餒
[00:13:12.900 --> 00:13:17.260]  因爲從前的殿和現在的殿背後那個都是我,上帝也會說
[00:13:17.260 --> 00:13:18.540]  我與你同在
[00:13:18.540 --> 00:13:25.700]  如果你是當時的猶太人,你讀熟聖經的話,你會想到
[00:13:25.960 --> 00:13:31.080]  當大衛和所羅門他們建聖殿的時候,大衛自己住皇宮
[00:13:31.080 --> 00:13:34.420]  覺得耶和華沒有一個殿給他
[00:13:34.420 --> 00:13:38.760]  他就預備些材料,叫他的兒子所羅門來建聖殿
[00:13:38.760 --> 00:13:40.040]  大衛怎麼說
[00:13:40.040 --> 00:13:45.920]  大衛對他的兒子所羅門說,你當剛強壯膽,不要懼怕,不要驚慌,因爲耶和華我的神
[00:13:45.920 --> 00:13:50.800]  即是你的神與你同在,他不撇下你,也不丟棄你,直到耶和華的殿
[00:13:50.800 --> 00:13:53.100]  的工作完不了
[00:13:53.880 --> 00:14:00.040]  有沒有看到這兩段經文很相似,都是叫我們剛強,叫我們工作,因爲耶和華與他同在
[00:14:00.040 --> 00:14:06.440]  所以我們看到上帝是一個很有恩典的上帝,他知道我們人是軟弱,他在每一代裏面
[00:14:06.440 --> 00:14:08.740]  每一代,每一個世代
[00:14:08.740 --> 00:14:11.300]  他都對我們說話,叫我們剛強
[00:14:11.300 --> 00:14:14.120]  每一個世代他都應許是與我們同在
[00:14:14.120 --> 00:14:15.400]  所以今日
[00:14:15.400 --> 00:14:18.460]  無論你的處境是怎麼樣
[00:14:18.460 --> 00:14:19.740]  上帝都應許你
[00:14:19.740 --> 00:14:22.040]  我與你同在
[00:14:22.300 --> 00:14:24.860]  上帝我照顧孩子照顧得很辛苦,上帝說
[00:14:24.860 --> 00:14:26.400]  我與你同在
[00:14:26.400 --> 00:14:29.220]  上帝我的工作做得很辛苦
[00:14:29.220 --> 00:14:31.520]  我老闆很差,上帝說我與你同在
[00:14:31.520 --> 00:14:42.780]  我們繼續看下去
[00:14:42.780 --> 00:14:48.160]  上帝不單止應許他與我們同在,上帝給他一個
[00:14:48.160 --> 00:14:50.980]  一個遠景,上帝說
[00:14:51.740 --> 00:14:54.300]  過了不多時,在二章六至七節
[00:14:54.300 --> 00:15:00.700]  我必再一次震動天地,滄海和巷地,我必震動萬國,萬國的珍寶都必運來
[00:15:00.700 --> 00:15:06.580]  我就使射這電,滿了榮耀,這是萬君之謠話說的
[00:15:06.580 --> 00:15:11.200]  上帝說你不要覺得這個電簡陋,將來這個電比以前的更好
[00:15:11.200 --> 00:15:12.480]  事實證明
[00:15:12.480 --> 00:15:14.020]  當耶穌基督
[00:15:14.020 --> 00:15:15.300]  的年代
[00:15:15.300 --> 00:15:18.360]  希律王將聖靈起到很大,還大過所有門王的時候
[00:15:18.360 --> 00:15:21.700]  萬國的珍寶都運了來
[00:15:22.200 --> 00:15:24.500]  所以上帝的應許
[00:15:24.500 --> 00:15:26.820]  是非常之奇妙
[00:15:26.820 --> 00:15:33.200]  看完第二個信息,我們看第三個
[00:15:33.200 --> 00:15:36.280]  9月24號,過了兩個月
[00:15:36.280 --> 00:15:38.600]  他們工作做着做着
[00:15:38.600 --> 00:15:42.160]  又有問題,另一個問題是
[00:15:42.160 --> 00:15:43.700]  上帝不喜悅他們的工作
[00:15:43.700 --> 00:15:50.620]  他們不覺得自己做得成功,又不覺得自己得到上帝的祝福,又不覺得自己生活好了
[00:15:50.880 --> 00:15:52.940]  即是做得很疲乏
[00:15:52.940 --> 00:15:54.220]  沒有效果
[00:15:54.220 --> 00:15:56.260]  首先
[00:15:56.260 --> 00:15:58.060]  他們做着做着灰心
[00:15:58.060 --> 00:16:00.620]  現在做着做着又覺得沒有什麼效果
[00:16:00.620 --> 00:16:02.660]  又覺得沒有什麼祝福
[00:16:02.660 --> 00:16:04.700]  上帝直着先知
[00:16:04.700 --> 00:16:05.740]  嚇開
[00:16:05.740 --> 00:16:07.020]  再一次跟他們說
[00:16:07.020 --> 00:16:10.600]  指出你們的問題,是因爲你們的生活
[00:16:10.600 --> 00:16:11.620]  不聖潔
[00:16:11.620 --> 00:16:13.160]  如果你看
[00:16:13.160 --> 00:16:17.260]  第二章11到14節,你會隱約看到一些東西
[00:16:17.520 --> 00:16:22.640]  上帝就對他說,用個比喻,人如果摸一個屍體,他就成爲不聖潔
[00:16:22.640 --> 00:16:25.720]  摸一下聖殿的禮物,做一下聖殿的工作
[00:16:25.720 --> 00:16:27.260]  那是不是就變成了聖潔呢
[00:16:27.260 --> 00:16:30.580]  那些祭司說,那就是不聖潔
[00:16:30.580 --> 00:16:32.380]  上帝說,你們就是這樣
[00:16:32.380 --> 00:16:35.440]  你們很多時間就在外面做一些不聖潔的事
[00:16:35.440 --> 00:16:40.820]  那你回來聖殿裏面,想着做多做少,上帝就喜悅了,我就成爲聖潔的人
[00:16:40.820 --> 00:16:44.400]  上帝說,這些完全不聖潔,你所獻的都不聖潔
[00:16:44.400 --> 00:16:46.200]  我們基督徒都有這樣的問題
[00:16:46.460 --> 00:16:49.520]  我們一至六就在公司,在我們的職場
[00:16:49.520 --> 00:16:52.340]  在我們生活言語方面,我們不聖潔
[00:16:52.340 --> 00:16:54.900]  但星期日回到教會
[00:16:54.900 --> 00:16:56.960]  就衣着端莊,坐在那裏
[00:16:56.960 --> 00:16:57.980]  就聖潔
[00:16:57.980 --> 00:17:00.020]  那後時一個禮拜就聖潔一天
[00:17:00.020 --> 00:17:03.600]  現在要聖潔兩天,因爲我們星期六都開埋崇拜
[00:17:03.600 --> 00:17:06.940]  那上帝說,這樣的生活
[00:17:06.940 --> 00:17:08.220]  是我不喜悅的
[00:17:08.220 --> 00:17:11.040]  上帝要你由星期一到星期七
[00:17:11.040 --> 00:17:13.600]  都要聖潔
[00:17:14.360 --> 00:17:18.200]  如果不是,他也不會賜福給你,不過
[00:17:18.200 --> 00:17:19.980]  上帝跟着就對他們說
[00:17:19.980 --> 00:17:22.040]  我
[00:17:22.040 --> 00:17:24.860]  從今天開始我要賜福於你們
[00:17:24.860 --> 00:17:27.420]  上帝要很堅固他們
[00:17:27.420 --> 00:17:29.720]  所以我們喜好上帝其實是一個
[00:17:29.720 --> 00:17:31.260]  很好的
[00:17:31.260 --> 00:17:32.540]  很好的上帝
[00:17:32.540 --> 00:17:38.420]  但我們現在基督徒都犯了一個錯誤,我們在教會里面
[00:17:38.420 --> 00:17:41.500]  很多時候我們沒有一個自省
[00:17:41.500 --> 00:17:44.300]  沒有一個聖潔的生活,我們上帝是聖潔
[00:17:44.560 --> 00:17:46.620]  要我們的生活行爲
[00:17:46.620 --> 00:17:47.640]  我們對人
[00:17:47.640 --> 00:17:49.440]  我們想事,我們看事
[00:17:49.440 --> 00:17:52.000]  我們都要有一個
[00:17:52.000 --> 00:17:54.300]  上帝的指引
[00:17:54.300 --> 00:17:55.840]  的一個原則
[00:17:55.840 --> 00:17:58.140]  第四個
[00:17:58.140 --> 00:17:59.920]  訊息
[00:17:59.920 --> 00:18:02.480]  我剛纔提過,特別對所羅巴伯講
[00:18:02.480 --> 00:18:04.020]  講得很有趣
[00:18:04.020 --> 00:18:06.580]  在哈蓋書第二章23節
[00:18:06.580 --> 00:18:11.700]  萬君子耶和華說,我僕人撒拉鐵的兒子所羅巴伯啊
[00:18:12.480 --> 00:18:16.320]  到那一日,我必以你爲印,因我揀選了你
[00:18:16.320 --> 00:18:19.920]  這個印就是戒指上的一個印
[00:18:19.920 --> 00:18:23.500]  皇帝如果派你去做大事
[00:18:23.500 --> 00:18:25.540]  給你一個權柄,他就給你一個印
[00:18:25.540 --> 00:18:29.380]  如果皇帝給你一個印,叫你去廣東打老虎
[00:18:29.380 --> 00:18:32.200]  這個印,你就來廣東打老虎
[00:18:32.200 --> 00:18:35.280]  爲何他會對所羅巴伯講這樣的東西呢
[00:18:35.280 --> 00:18:36.300]  原來
[00:18:36.300 --> 00:18:38.080]  有段故的
[00:18:38.080 --> 00:18:40.140]  在耶利米斯22節
[00:18:40.140 --> 00:18:41.420]  上帝
[00:18:41.920 --> 00:18:45.760]  對所羅巴伯的祖父,阿爺,阿爺叫哥尼亞
[00:18:45.760 --> 00:18:49.100]  是個猶太王來的,那時還未淪陷
[00:18:49.100 --> 00:18:52.680]  怎麼講呢,耶利米斯才
[00:18:52.680 --> 00:18:54.220]  講耶和華的說話
[00:18:54.220 --> 00:18:57.800]  猶太王約瓦敬的兒子哥尼亞
