
[00:00:00.000 --> 00:00:03.200]  感謝高職時抗禮的獻唱客
[00:06:57.520 --> 00:07:01.520]  正如聖經所說的「煙犯道理」
[00:07:01.520 --> 00:07:03.760]  其實喜歡聽就不用我們去傳
[00:07:03.760 --> 00:07:05.680]  就是因為他們不喜歡聽
[00:07:05.680 --> 00:07:10.080]  並且告訴我們傳道會帶來一定的後果
[00:07:10.080 --> 00:07:13.280]  這些後果就是會受到別人羞辱我們
[00:07:13.280 --> 00:07:15.760]  迫害我們和會受苦
[00:07:15.760 --> 00:07:17.920]  就好像保羅一樣
[00:07:17.920 --> 00:07:19.680]  因為傳道的關係
[00:07:19.680 --> 00:07:22.960]  他自己都要受監禁
[00:07:22.960 --> 00:07:27.040]  並且面對殉道
[00:07:27.040 --> 00:07:32.480]  但保羅都勸勉他的徒弟期望他去堅持
[00:07:32.480 --> 00:07:35.760]  因為他所傳的福音是一件好事
[00:07:35.760 --> 00:07:39.040]  沒有理由好事都收藏不和別人分享
[00:07:39.040 --> 00:07:41.840]  特別是要和我們最親愛的人
[00:07:41.840 --> 00:07:45.280]  要和他分享這個美好的事
[00:07:45.280 --> 00:07:49.440]  所以保羅勸勉提摩泰要用百般的智慧
[00:07:49.440 --> 00:07:50.880]  要用忍耐
[00:07:50.880 --> 00:07:54.800]  要用不同的方法去將這個福音傳揚
[00:07:54.800 --> 00:07:56.640]  讓囚禁在KK園裏的人
[00:07:56.640 --> 00:08:01.120]  都願意離開這個被囚禁的狀況
[00:08:01.120 --> 00:08:02.960]  保羅為了將真理傳給其他人
[00:08:02.960 --> 00:08:05.200]  他情願自己犧牲自己的生命
[00:08:05.200 --> 00:08:06.640]  都在所不惜
[00:08:06.640 --> 00:08:08.800]  因為他知道他所相信的
[00:08:08.800 --> 00:08:11.840]  他所傳揚的是很真確
[00:08:11.840 --> 00:08:15.520]  並且對世人有益處
[00:08:15.520 --> 00:08:18.800]  於是他將這個重大的任務
[00:08:18.800 --> 00:08:21.760]  去託付給他的徒弟提摩泰
[00:08:21.760 --> 00:08:26.880]  意思是上面有一代忠信的僕人
[00:08:26.880 --> 00:08:30.480]  在很多的艱難和困難的裏面
[00:08:30.480 --> 00:08:34.320]  他都願意繼續將這個福音一代一代傳下來
[00:08:34.320 --> 00:08:40.080]  以致在座和我都能夠得到福音的好處
[00:08:40.080 --> 00:08:44.320]  在經文裏面他告訴我們聖經很重要
[00:08:44.320 --> 00:08:49.600]  我們實在需要花一些時間去研讀、去學習
[00:08:49.600 --> 00:08:51.280]  當我們看完聖經之後
[00:08:51.280 --> 00:08:52.960]  不要只是看完
[00:08:52.960 --> 00:08:54.560]  不要只是去明白
[00:08:54.560 --> 00:08:56.400]  還要去進到一個地步
[00:08:56.400 --> 00:09:01.600]  就是我們要熟悉、要精通、要去通透
[00:09:01.600 --> 00:09:05.840]  以致能夠對我們整個人生有益處
[00:09:05.840 --> 00:09:09.520]  並且對整個世界帶來正面的影響
[00:09:09.520 --> 00:09:13.360]  第二,他告訴我們我們無要傳道
[00:09:13.360 --> 00:09:17.520]  要運用我們各人的聰明才智去讓人去明白
[00:09:17.520 --> 00:09:21.440]  特別是聖經的文字很艱辛
[00:09:21.440 --> 00:09:25.120]  我們如何用現代人能夠明白的說話
[00:09:25.120 --> 00:09:27.840]  他們能夠明白的狀況
[00:09:27.840 --> 00:09:30.800]  去知道這個福音的好處
[00:09:30.800 --> 00:09:32.720]  對他們來說是好東西
[00:09:32.720 --> 00:09:36.880]  所以我們要去努力
[00:09:36.880 --> 00:09:39.200]  但在布羅的生命裏面告訴我們
[00:09:39.200 --> 00:09:43.920]  如果在我們的生命裏面能夠活出那個道理
[00:09:43.920 --> 00:09:45.840]  是一個生招牌
[00:09:45.840 --> 00:09:48.640]  是讓人們更加願意去聆聽
[00:09:48.640 --> 00:09:50.560]  究竟聖經說了些什麼
[00:09:50.560 --> 00:09:53.200]  是一個最好的方法
[00:09:53.200 --> 00:09:54.560]  有一個朋友跟我分享
[00:09:54.560 --> 00:09:56.960]  他說如果我們要認識一些事物的話
[00:09:56.960 --> 00:09:59.360]  要經過五個階段
[00:09:59.360 --> 00:10:03.040]  從「知道」之後就要去「明白」
[00:10:03.040 --> 00:10:04.480]  我們知道這段經文
[00:10:04.480 --> 00:10:08.240]  接著我們就要明白究竟這段經文說了些什麼
[00:10:08.240 --> 00:10:12.400]  然後第三個階段就要去「喜歡」它
[00:10:12.400 --> 00:10:14.080]  第四個階段「喜歡」之後
[00:10:14.080 --> 00:10:17.680]  我們就將這段經文嘗試去實踐
[00:10:17.680 --> 00:10:19.920]  之後成為一個習慣
[00:10:19.920 --> 00:10:20.800]  什麼叫習慣呢
[00:10:20.800 --> 00:10:23.200]  就是在我們生命裏面流露出來
[00:10:23.200 --> 00:10:27.520]  例如我們想去學會煮菜
[00:10:27.520 --> 00:10:30.000]  我們知道是這樣的煮法
[00:10:30.000 --> 00:10:32.320]  也明白原來有些竅妙
[00:10:32.320 --> 00:10:34.480]  但我們要「喜歡」去煮
[00:10:34.480 --> 00:10:38.320]  然後真的拿來試煮
[00:10:38.320 --> 00:10:39.520]  煮多一段時間
[00:10:39.520 --> 00:10:42.080]  去「通透」去「明白」的時候
[00:10:42.080 --> 00:10:43.840]  你可以丟掉食譜
[00:10:43.840 --> 00:10:45.280]  不需要再看YouTube
[00:10:45.280 --> 00:10:48.560]  你自己可以拿起那些材料
[00:10:48.560 --> 00:10:50.400]  就已經可以煮到一味
[00:10:50.400 --> 00:10:52.000]  那一味的好菜
[00:10:52.000 --> 00:10:55.040]  甚至上面如果能夠「通透」的時候
[00:10:55.040 --> 00:10:56.080]  一理「通」
[00:10:56.080 --> 00:10:57.280]  百理「明白」
[00:10:57.280 --> 00:10:59.520]  我其實很欣賞那些人
[00:10:59.520 --> 00:11:01.760]  坐下來在酒樓吃飯
[00:11:01.760 --> 00:11:05.920]  忙完之後「我會煮了,回家就可以煮出來」
[00:11:05.920 --> 00:11:12.000]  其實它對於煮食是一種很「通透」的認識
[00:11:12.000 --> 00:11:13.920]  其實看聖經也一樣
[00:11:13.920 --> 00:11:15.680]  我們學習聖經的道理也一樣
[00:11:15.680 --> 00:11:17.600]  我們知道
[00:11:17.600 --> 00:11:19.360]  我們明白
[00:11:19.360 --> 00:11:21.760]  但我們很多時候都行不出來
[00:11:21.760 --> 00:11:25.840]  不會去操練去行出這個道理
[00:11:25.840 --> 00:11:31.680]  是因為我們卡住了在「喜歡」那裏
[00:11:31.680 --> 00:11:33.200]  不喜歡
[00:11:33.200 --> 00:11:34.640]  沒心情
[00:11:34.640 --> 00:11:36.160]  不太想
[00:11:36.160 --> 00:11:38.240]  所以我們知道、明白
[00:11:38.240 --> 00:11:41.920]  但很難去行出來
[00:11:41.920 --> 00:11:46.400]  為甚麼會沒心情、不喜歡、不想呢?
[00:11:46.400 --> 00:11:48.800]  可能
[00:11:48.800 --> 00:11:51.920]  可能聖經的要求實在很高
[00:11:51.920 --> 00:11:53.600]  很難達到
[00:11:53.600 --> 00:11:56.000]  於是就停了在這裏
[00:11:56.000 --> 00:11:58.880]  例如聖經告訴我們
[00:11:58.880 --> 00:12:01.520]  我們要對配偶忠誠
[00:12:01.520 --> 00:12:04.160]  甚麼叫對配偶忠誠?
[00:12:04.160 --> 00:12:05.600]  就是當你結了婚之後
[00:12:05.600 --> 00:12:07.680]  你就成為一個絕緣體
[00:12:07.680 --> 00:12:12.560]  你對異性就會立刻彈開
[00:12:12.560 --> 00:12:14.640]  可能對現代人來說
[00:12:14.640 --> 00:12:17.040]  這個真的很高的要求
[00:12:17.040 --> 00:12:18.720]  但聖經只是告訴我們
[00:12:18.720 --> 00:12:20.960]  當我們成為絕緣體的時候
[00:12:20.960 --> 00:12:23.040]  我們對配偶忠誠的時候
[00:12:23.040 --> 00:12:26.720]  其實是在保護我們的關係
[00:12:26.720 --> 00:12:30.560]  第二件事卡住在不能向前走的
[00:12:30.560 --> 00:12:34.640]  可能就是覺得聖經是很難去明白的
[00:12:34.640 --> 00:12:37.840]  聖經說有人打你的左面
[00:12:37.840 --> 00:12:40.640]  你要被別人的右面去打
[00:12:40.640 --> 00:12:42.320]  嘩
[00:12:42.320 --> 00:12:44.400]  基督徒這麼笨
[00:12:44.400 --> 00:12:45.520]  笨得這麼交關
[00:12:45.520 --> 00:12:48.800]  我不看了
[00:12:48.800 --> 00:12:50.240]  第三可能你會覺得
[00:12:50.240 --> 00:12:52.880]  聖經跟自己的處境無關
[00:12:52.880 --> 00:12:54.880]  牧師你剛才也說
[00:12:54.880 --> 00:12:57.360]  幾千年的事來的
[00:12:57.360 --> 00:12:59.440]  現在已經過時了,對不對?
[00:12:59.440 --> 00:13:01.760]  我們怎樣跟保羅的年代呢?
[00:13:01.760 --> 00:13:03.520]  保羅他有宗教的迫害
[00:13:03.520 --> 00:13:05.520]  我們現在有宗教的自由
[00:13:05.520 --> 00:13:07.040]  怎樣跟那時候呢?
[00:13:07.040 --> 00:13:09.520]  是不對的
[00:13:09.520 --> 00:13:12.640]  第四可能是你覺得生活逼人
[00:13:12.640 --> 00:13:16.880]  不想每次都那麼認真
[00:13:16.880 --> 00:13:21.440]  有一次我們吃完飯坐在客廳
[00:13:21.440 --> 00:13:24.080]  師長就跟我說
[00:13:24.080 --> 00:13:27.120]  我想吃一些垃圾
[00:13:27.120 --> 00:13:30.880]  我看著他,然後跟著就說
[00:13:30.880 --> 00:13:35.200]  你打開垃圾桶吧
[00:13:35.200 --> 00:13:39.440]  有時候我們都想吃一些垃圾的食物
[00:13:39.440 --> 00:13:42.800]  去調節一下我們的心情
[00:13:42.800 --> 00:13:45.280]  生活真的很逼人
[00:13:45.280 --> 00:13:48.560]  第五可能為什麼我們不想去看聖經
[00:13:48.560 --> 00:13:50.560]  或者不喜歡看聖經就是
[00:13:50.560 --> 00:13:52.880]  我們連休息的時間都沒有
[00:13:52.880 --> 00:13:54.960]  剛剛我上舞蹈班
[00:13:54.960 --> 00:13:56.400]  大家都很坦誠
[00:13:56.400 --> 00:13:58.960]  我們連休息的時間都不夠
[00:13:58.960 --> 00:14:03.840]  打開聖經其實是一劑很好的安眠藥
[00:14:03.840 --> 00:14:06.240]  很快就睡著了
[00:14:06.240 --> 00:14:10.480]  就算監禁去看的時候都不入腦
[00:14:10.480 --> 00:14:13.040]  無論這些都是事實來的
[00:14:13.040 --> 00:14:14.960]  聖經對我們的要求很高
[00:14:14.960 --> 00:14:16.240]  很難去明白
[00:14:16.240 --> 00:14:18.880]  跟我們的處境無關
[00:14:18.880 --> 00:14:24.800]  是因為我們對聖經一知半解
[00:14:24.800 --> 00:14:28.800]  Thomas 黃偉賢宣教師經常跟我們說
[00:14:28.800 --> 00:14:30.960]  我們背金句很好
[00:14:30.960 --> 00:14:35.360]  不過很多時候我們就是在金句裡面
[00:14:35.360 --> 00:14:37.360]  我們斷章取義
[00:14:37.360 --> 00:14:39.520]  我們不明白上文下理
[00:14:39.520 --> 00:14:42.960]  於是我們有時候都會用錯聖經
[00:14:42.960 --> 00:14:44.800]  要用錯聖經都不行
[00:14:44.800 --> 00:14:47.520]  所以我們很多時候都是一知半解之下
[00:14:47.520 --> 00:14:51.120]  我們就放下,拒絕聖經
[00:14:51.120 --> 00:14:55.520]  我不知道在座有沒有人喜歡吃榴槤
[00:14:55.520 --> 00:14:58.160]  哇,很喜歡吃,是不是?
[00:14:58.160 --> 00:14:59.680]  榴槤真的很有趣
[00:14:59.680 --> 00:15:00.960]  喜歡的人喜歡到暈
[00:15:00.960 --> 00:15:04.720]  不喜歡的人就真的要去扔垃圾桶
[00:15:04.720 --> 00:15:06.640]  以前我不喜歡吃榴槤
[00:15:06.640 --> 00:15:09.760]  很難去明白人類很有趣
[00:15:09.760 --> 00:15:13.520]  一看見它的樣子就不開胃
[00:15:13.520 --> 00:15:17.200]  打開它的時候味道要你走甲不休
[00:15:17.200 --> 00:15:20.160]  為什麼會有人會嘗試吃榴槤
[00:15:20.160 --> 00:15:24.000]  然後就發現原來是這麼美味
[00:15:24.000 --> 00:15:26.560]  還有這麼有益處
[00:15:26.560 --> 00:15:30.160]  其實聖經可能都跟榴槤有些關係
[00:15:30.160 --> 00:15:32.960]  叫我們很想去扔掉它
[00:15:32.960 --> 00:15:34.640]  但其實是寶
[00:15:34.640 --> 00:15:38.480]  我們需要去反地心吸力
[00:15:38.480 --> 00:15:40.560]  反常理這樣
[00:15:40.560 --> 00:15:44.720]  來揭開聖經這個寶藏
[00:15:44.720 --> 00:15:48.400]  當我們嘗到真味的好處的時候
[00:15:48.400 --> 00:15:52.400]  我們就會愛不釋手
[00:15:52.400 --> 00:15:55.760]  早前我有機會去看網絡上的一些人的講道
[00:15:55.760 --> 00:15:58.800]  其中一個例子我覺得很好,跟大家分享
[00:15:58.800 --> 00:16:01.680]  這個傳道人是一個女宣教師
[00:16:01.680 --> 00:16:04.400]  她分享有一天她回到家
[00:16:04.400 --> 00:16:06.640]  她的先生就跟她說
[00:16:06.640 --> 00:16:09.520]  我今天打一個櫥櫃去拿一些碗
[00:16:09.520 --> 00:16:12.640]  去裝東西的時候就發現
[00:16:12.640 --> 00:16:16.960]  那些碗繼續掉下來,你怎麼洗的?
[00:16:16.960 --> 00:16:18.960]  那個女傳道就想
[00:16:18.960 --> 00:16:23.600]  糟了,我又要去聽老師對我的埋怨
[00:16:23.600 --> 00:16:25.920]  然後老師就繼續說
[00:16:25.920 --> 00:16:30.960]  當她心裡很不舒服,很不開心的時候
[00:16:30.960 --> 00:16:33.040]  就上來跟她說
[00:16:33.040 --> 00:16:38.080]  她說,你太太不是很擅長這些東西
[00:16:38.080 --> 00:16:40.720]  不是很擅長洗碗
[00:16:40.720 --> 00:16:44.000]  不過我給了她很多東西,她是很擅長的
[00:16:44.000 --> 00:16:50.240]  我很想你去欣賞她那些擅長的東西
[00:16:50.240 --> 00:16:52.800]  武術聖經會提醒我們
[00:16:52.800 --> 00:16:54.800]  去走回正確的路
[00:16:54.800 --> 00:16:57.440]  以致我們能夠跟我們身邊的人
[00:16:57.440 --> 00:17:02.160]  去建立一個和諧和美滿的關係
[00:17:02.160 --> 00:17:04.320]  剛才也說過,生活逼人
[00:17:04.320 --> 00:17:06.160]  連休息的時間也沒有
[00:17:06.160 --> 00:17:09.760]  我在這裡有兩個例子跟大家分享
[00:17:09.760 --> 00:17:15.920]  在上個星期,有兩個會友發生了一些事
[00:17:15.920 --> 00:17:21.760]  我得到她的同意,在這裡跟大家分享
[00:17:21.760 --> 00:17:23.760]  我們的社會告訴我們
[00:17:23.760 --> 00:17:27.120]  做得越多,是越好的
[00:17:27.120 --> 00:17:29.520]  無論我們對我們的子女
[00:17:29.520 --> 00:17:31.040]  對我們的工作
[00:17:31.040 --> 00:17:32.560]  對我們的家人
[00:17:32.560 --> 00:17:35.120]  甚至是對我們的侍奉
[00:17:35.120 --> 00:17:37.760]  我們都期望越做越好
[00:17:37.760 --> 00:17:39.920]  其實我要說的就是
[00:17:39.920 --> 00:17:42.560]  通常這些想越做越好的人
[00:17:42.560 --> 00:17:48.160]  都是一些很盡責,很認真的人
[00:17:48.160 --> 00:17:52.160]  不過,當我們這樣越做越多的時候
[00:17:52.160 --> 00:17:56.160]  我們需要給自己去設限制
[00:17:56.160 --> 00:18:00.560]  去為別人去設限制
[00:18:00.560 --> 00:18:04.160]  我們要知道什麼叫做 good in love
[00:18:04.160 --> 00:18:05.920]  這個是需要上帝給我們的智慧
[00:18:05.920 --> 00:18:09.120]  不是每件事都是越做越好
[00:18:09.120 --> 00:18:11.120]  在越做越好的過程中
[00:18:11.120 --> 00:18:14.320]  我們不知不覺之間成為了別人的壓迫者
[00:18:14.320 --> 00:18:15.920]  壓迫了別人
[00:18:15.920 --> 00:18:18.160]  我們自己也不知道
[00:18:18.160 --> 00:18:22.160]  又或者當我們想越做越好的時候
[00:18:22.160 --> 00:18:26.160]  其實是不是出於一份內心的焦慮呢
[00:18:26.160 --> 00:18:28.880]  很怕別人覺得我不夠好
[00:18:28.880 --> 00:18:32.720]  很怕自己做了一個壞榜樣
[00:18:32.720 --> 00:18:36.560]  很想去證明一些東西
[00:18:36.560 --> 00:18:39.520]  於是我們需要一些時間下來去反省
[00:18:39.520 --> 00:18:45.040]  究竟我們現在是不是一個合適的狀況
[00:18:45.040 --> 00:18:48.880]  這兩位的頂姐妹身體出現了狀況
[00:18:48.880 --> 00:18:49.680]  出現了訊號
[00:18:49.680 --> 00:18:53.200]  以致她要被迫停下來
[00:18:53.200 --> 00:18:54.640]  在這個停下來的時間
[00:18:54.640 --> 00:18:56.320]  她有這個空間
[00:18:56.320 --> 00:18:58.240]  來到她返上你的面前
[00:18:58.240 --> 00:19:00.720]  去默想、去思考
[00:19:00.720 --> 00:19:03.520]  究竟現在她這個狀況
[00:19:03.520 --> 00:19:05.440]  是因為焦慮
[00:19:05.440 --> 00:19:07.680]  因為誤解聖經的教訓
[00:19:07.680 --> 00:19:10.080]  而做得這麼多呢
[00:19:10.080 --> 00:19:12.080]  其中一位的頂姐妹
[00:19:12.080 --> 00:19:14.320]  一位的姿態去分享就是
[00:19:14.320 --> 00:19:18.080]  原來上帝對她的要求不是這樣
[00:19:18.080 --> 00:19:20.720]  原來上帝對她的要求不是這樣
[00:19:20.720 --> 00:19:21.840]  有另一位
[00:19:21.840 --> 00:19:23.680]  她從另一段經文裏面
[00:19:23.680 --> 00:19:27.600]  來看到這個啟迪就是
[00:19:27.600 --> 00:19:29.360]  你們要休息
[00:19:29.360 --> 00:19:32.080]  要知道我是神
[00:19:32.080 --> 00:19:35.680]  只是你們不肯
[00:19:35.680 --> 00:19:38.160]  我們做了很多可能原來
[00:19:38.160 --> 00:19:42.560]  是對上帝一個的不信任
[00:19:42.560 --> 00:19:43.440]  當然
[00:19:43.440 --> 00:19:46.160]  我這番說話不是給那些懶得
[00:19:46.160 --> 00:19:47.680]  躺平的人
[00:19:47.680 --> 00:19:49.440]  你千萬不要執著牧師這句說話
[00:19:49.440 --> 00:19:50.800]  就是我可以不做了
[00:19:50.800 --> 00:19:52.800]  不是這樣的意思
[00:19:52.800 --> 00:19:55.600]  你需要很誠實地在神的面前
[00:19:55.600 --> 00:19:59.520]  去看究竟你在什麼狀況
[00:19:59.520 --> 00:20:02.720]  究竟你是懶得要啟動
[00:20:02.720 --> 00:20:05.040]  還是你真的做得太多
[00:20:05.040 --> 00:20:08.480]  上帝給你的訊息你是聽不到的
[00:20:08.480 --> 00:20:11.360]  其實整個社會都是
[00:20:11.360 --> 00:20:15.120]  一個狀況就是吸引我們的眼球
[00:20:15.120 --> 00:20:18.800]  不斷有不同的東西讓我們目不暇給
[00:20:18.800 --> 00:20:20.240]  也有很多事情
