
[00:00:00.000 --> 00:00:05.880]  提摩泰前後書究竟是講甚麼的呢?
[00:11:20.480 --> 00:11:23.320]  我們講清楚給你聽
[00:11:23.320 --> 00:11:29.320]  異端
[00:11:29.320 --> 00:11:30.480]  這些講異端的人
[00:11:30.480 --> 00:11:32.480]  他們不單止因為要說服人
[00:11:32.480 --> 00:11:35.040]  所以他們要爭取做教會的領袖
[00:11:35.040 --> 00:11:38.160]  做教會的老師
[00:11:38.160 --> 00:11:41.920]  所以他們就成為所謂的假教師
[00:11:41.920 --> 00:11:43.440]  他們在散播異端
[00:11:43.440 --> 00:11:46.400]  爭取人跟從他們
[00:11:46.400 --> 00:11:51.920]  令到教會陷入一個信仰的危機
[00:11:51.920 --> 00:11:53.760]  所以我們要學的是
[00:11:53.760 --> 00:11:55.840]  我們不要去爭論
[00:11:55.840 --> 00:12:00.080]  那些聖經沒有足夠解釋的難題
[00:12:00.080 --> 00:12:02.680]  歷世歷代都在討論那些難題
[00:12:02.680 --> 00:12:08.280]  不可以憑我們幾個人在爭論就解決了
[00:12:08.280 --> 00:12:10.120]  我們需要謙卑下來
[00:12:10.120 --> 00:12:14.840]  讓聖經學者不斷有更多的討論
[00:12:14.840 --> 00:12:26.440]  以致我們可以有更清楚的理解
[00:12:26.440 --> 00:12:27.640]  大家都需要明白
[00:12:27.640 --> 00:12:29.680]  我在此強調不要爭論
[00:12:29.680 --> 00:12:31.560]  不是表示不可以討論
[00:12:31.560 --> 00:12:32.880]  不可以學習
[00:12:32.880 --> 00:12:33.920]  不是,可以
[00:12:33.920 --> 00:12:36.280]  但是不要不斷去討論
[00:12:36.280 --> 00:12:44.920]  或者不斷去說別人站在你那邊
[00:12:44.920 --> 00:12:48.240]  另一方面我們卻是需要花心機
[00:12:48.240 --> 00:12:52.520]  花時間去討論和去實行
[00:12:52.520 --> 00:12:55.320]  聖經裏面已經很清楚
[00:12:55.320 --> 00:12:56.320]  講得很多
[00:12:56.320 --> 00:12:59.200]  很明白的那些教導我們成長
[00:12:59.200 --> 00:13:02.240]  成熟的那些題目上
[00:13:02.240 --> 00:13:07.040]  不要寫一本續活
[00:13:07.040 --> 00:13:09.480]  那些不重要的要花很多精力
[00:13:09.480 --> 00:13:13.440]  重要的就像懶懶閒闊佬爛你一樣
[00:13:13.440 --> 00:13:15.160]  不要,應該相反
[00:13:15.160 --> 00:13:17.680]  聖經很清楚吩咐我們要做的事
[00:13:17.680 --> 00:13:25.040]  我們應該花時間去實行
[00:13:25.040 --> 00:13:28.360]  第三點我們需要留意的是
[00:13:28.360 --> 00:13:32.400]  我們要教正我們的心
[00:13:32.400 --> 00:13:35.640]  我們看第五節
[00:13:35.640 --> 00:13:38.920]  「但命令的總歸就是愛」
[00:13:38.920 --> 00:13:42.360]  「這愛是從清潔的心和無愧的良心」
[00:13:42.360 --> 00:13:46.760]  「無偽的信心生出來的」
[00:13:46.760 --> 00:13:51.320]  你會發覺這句聖經好像一條公式
[00:13:51.320 --> 00:13:58.320]  乜乜乜乜加乜乜加乜乜加乜乜等於乜乜
[00:13:58.320 --> 00:14:02.960]  我相信每一個信徒或多或少都會想過這個問題
[00:14:02.960 --> 00:14:04.440]  包括我自己
[00:14:04.440 --> 00:14:07.840]  就說聖經裏面這麼多東西
[00:14:07.840 --> 00:14:10.720]  特別是聖經吩咐的東西你就去做
[00:14:10.720 --> 00:14:12.720]  聖經吩咐這麼多東西
[00:14:12.720 --> 00:14:13.920]  我怎麼記得
[00:14:13.920 --> 00:14:15.040]  我怎麼做得完
[00:14:15.040 --> 00:14:17.280]  還有我怎麼做呢
[00:14:17.280 --> 00:14:19.760]  這麼多從哪裏做起
[00:14:19.760 --> 00:14:24.040]  做著做著應該如何呢
[00:14:24.040 --> 00:14:28.120]  這節聖經給我們一個指引
[00:14:28.120 --> 00:14:33.280]  甚至好像一條方程式
[00:14:33.280 --> 00:14:36.000]  這句聖經是說
[00:14:36.000 --> 00:14:39.480]  我們學習最終的目標
[00:14:39.480 --> 00:14:42.400]  最終目的是甚麼呢
[00:14:42.400 --> 00:14:46.160]  是愛神愛人
[00:14:46.160 --> 00:14:52.680]  越學就越深的愛神愛人愛心
[00:14:52.680 --> 00:14:54.720]  如何去達到這個目標呢
[00:14:54.720 --> 00:14:58.160]  如何能夠更加愛神愛人呢
[00:14:58.160 --> 00:15:02.400]  你就要有三種的心
[00:15:02.400 --> 00:15:06.240]  首先是要有清澱的心
[00:15:06.240 --> 00:15:10.560]  清心即是一個很純潔的動機
[00:15:10.560 --> 00:15:14.920]  你與人相處去侍奉你是甚麼動機呢
[00:15:14.920 --> 00:15:18.960]  是否一個很純潔很簡單很清潔的心
[00:15:18.960 --> 00:15:23.160]  一個清心來侍奉呢
[00:15:23.160 --> 00:15:28.600]  第二是無虧的良心
[00:15:28.600 --> 00:15:32.400]  無虧的良心是對得起神的意思
[00:15:32.400 --> 00:15:37.080]  即是合神心意的思維
[00:15:37.080 --> 00:15:40.440]  講良心即是講你背後裏面的價值觀思維
[00:15:40.440 --> 00:15:42.760]  你怎樣想事你怎樣判斷事
[00:15:42.760 --> 00:15:46.560]  這就是你的良心
[00:15:46.560 --> 00:15:49.880]  這個良心是合神心意
[00:15:49.880 --> 00:15:53.800]  或合聖經教導的思維
[00:15:53.800 --> 00:15:55.800]  不是一般世人所講的
[00:15:55.800 --> 00:15:59.160]  他們自以為是那種良心
[00:15:59.160 --> 00:16:04.880]  我曾經多次聽過很多惡人或奸商
[00:16:04.880 --> 00:16:06.640]  他們大大聲聲說
[00:16:06.640 --> 00:16:09.160]  我所做的對得起自己的良心
[00:16:09.160 --> 00:16:10.720]  聽過嗎?我聽過真的這樣說
[00:16:10.720 --> 00:16:14.800]  在傳媒、新聞等等,他們真的夠膽說
[00:16:14.800 --> 00:16:18.160]  但我這麼久還未聽過有人夠膽說
[00:16:18.160 --> 00:16:27.360]  我所做的是對得起上帝的良心
[00:16:27.360 --> 00:16:29.200]  講良心時是講
[00:16:29.200 --> 00:16:36.040]  是合神心意和聖經教導的良心
[00:16:36.040 --> 00:16:40.800]  第三,我們需要有無偽的信心
[00:16:40.800 --> 00:16:43.360]  無偽的信心即不是裝扮出來
[00:16:43.360 --> 00:16:46.560]  不是外表的虔誠
[00:16:46.560 --> 00:16:48.160]  是裏面實質的虔誠
[00:16:48.160 --> 00:16:54.120]  即是生活上活出來有好的行為見證
[00:16:54.120 --> 00:17:01.080]  那一種活出來的見證、活出來的信心
[00:17:01.080 --> 00:17:03.960]  我們看看希伯來書十章二十二節
[00:17:03.960 --> 00:17:10.360]  那裏亦有相同的教導
[00:17:10.360 --> 00:17:11.840]  那裏經文說
[00:17:11.840 --> 00:17:16.280]  「憑我們心中天良的虧欠已經灑去」
[00:17:16.280 --> 00:17:18.360]  即是說洗乾淨
[00:17:18.360 --> 00:17:20.240]  是純正的、純潔的
[00:17:20.240 --> 00:17:21.400]  所謂清心
[00:17:21.400 --> 00:17:26.720]  我們的良心是一個沒有虧欠的良心
[00:17:26.720 --> 00:17:28.120]  「就當存誠心」
[00:17:28.120 --> 00:17:32.480]  這個誠心才是一個清心
[00:17:32.480 --> 00:17:38.560]  誠心其實只是一個很善私、很坦誠
[00:17:38.560 --> 00:17:42.320]  很單純的一個信心
[00:17:42.320 --> 00:17:45.360]  所謂清潔的心
[00:17:45.360 --> 00:17:47.960]  你會發覺
[00:17:47.960 --> 00:17:51.120]  還有它說「充足的信心」
[00:17:51.120 --> 00:18:00.000]  充足的信心亦可以理解為無偽的信心
[00:18:00.000 --> 00:18:02.080]  我們看二十四節
[00:18:02.080 --> 00:18:05.440]  它說「又要彼此相顧
[00:18:05.440 --> 00:18:09.280]  激發愛心勉勵行善」
[00:18:09.280 --> 00:18:11.400]  又提到愛心
[00:18:11.400 --> 00:18:20.560]  我發覺為何經文跟保羅所寫的提摩太前書的語氣那麼相近
[00:18:20.560 --> 00:18:25.080]  希伯來書是誰寫的呢?
[00:18:25.080 --> 00:18:27.160]  其實有很多的意見
[00:18:27.160 --> 00:18:31.440]  起碼有五、六個可能性的人
[00:18:31.440 --> 00:18:32.880]  但在這裡看的時候
[00:18:32.880 --> 00:18:37.440]  為何那麼相似保羅的語氣呢?
[00:18:37.440 --> 00:18:39.440]  我猜可能會否是保羅寫的
[00:18:39.440 --> 00:18:42.560]  或者跟保羅有關
[00:18:42.560 --> 00:18:44.320]  或者看過這封書信
[00:18:44.320 --> 00:18:46.880]  或受這封書信影響的人
[00:18:46.880 --> 00:18:49.360]  後來的人所寫的呢?
[00:18:49.360 --> 00:18:50.520]  可否是提摩太
[00:18:50.520 --> 00:18:58.320]  或者看過這些書的人去寫希伯來書的呢?
[00:18:58.320 --> 00:19:02.080]  所以我們無論是自己生活
[00:19:02.080 --> 00:19:05.680]  或者是在教會裡跟弟兄姊妹彼此相處
[00:19:05.680 --> 00:19:10.720]  我們都要這樣去校正我們的心
[00:19:10.720 --> 00:19:13.320]  當去到侍奉的時候
[00:19:13.320 --> 00:19:15.920]  我們更加需要有這樣的心
[00:19:15.920 --> 00:19:18.880]  就是我們要用清潔的心
[00:19:18.880 --> 00:19:20.240]  無愧的良心
[00:19:20.240 --> 00:19:24.240]  無偽的信心
[00:19:24.240 --> 00:19:29.080]  用這三種心培養出來的愛心來愛神
[00:19:29.080 --> 00:19:32.120]  愛人去彼此服侍
[00:19:32.120 --> 00:19:35.680]  這樣的侍奉必定蒙神的恩典
[00:19:35.680 --> 00:19:40.880]  和能夠榮耀神
[00:19:40.880 --> 00:19:42.840]  第四點我們需要留意的事
[00:19:42.840 --> 00:19:45.520]  就是我們不要做
[00:19:45.520 --> 00:19:48.760]  或者說一些虛浮的事情
[00:19:48.760 --> 00:19:51.440]  不要說一些虛浮的教導
[00:19:51.440 --> 00:19:57.000]  不要做一個虛浮的人
[00:19:57.000 --> 00:20:02.080]  我們看回提摩太前書一章六節
[00:20:02.080 --> 00:20:03.800]  「有人偏離這些
[00:20:03.800 --> 00:20:07.440]  反而去講虛浮的話」
[00:20:07.440 --> 00:20:10.480]  即是說那些人不講這些心
[00:20:10.480 --> 00:20:13.680]  他不更正自己的心
[00:20:13.680 --> 00:20:15.560]  他就去講其他事情
[00:20:15.560 --> 00:20:16.680]  即是說不要講聖經
[00:20:16.680 --> 00:20:20.440]  講我的特別知識
[00:20:20.440 --> 00:20:23.000]  第七節「想要作教法師
[00:20:23.000 --> 00:20:25.400]  卻不明白自己所講說的
[00:20:25.400 --> 00:20:29.160]  所論定的虛浮的話」
[00:20:29.160 --> 00:20:30.760]  我們有兩方面的解釋
[00:20:30.760 --> 00:20:32.760]  一方面可以理解為
[00:20:32.760 --> 00:20:37.080]  是強調過分屬靈的東西
[00:20:37.080 --> 00:20:39.880]  或者屬靈過分屬靈的層面
[00:20:39.880 --> 00:20:44.480]  英文就是over-spiritualized
[00:20:44.480 --> 00:20:47.480]  就是講一些很動聽
[00:20:47.480 --> 00:20:54.320]  但是卻是很難實行的一些主義或者說話
[00:20:54.320 --> 00:20:59.840]  比如叫人家每天都要兩小時祈禱
[00:20:59.840 --> 00:21:01.600]  兩小時讀經
[00:21:01.600 --> 00:21:03.800]  這樣神就會聽你的禱告
[00:21:03.800 --> 00:21:10.600]  神會賜福給你保護你的平安
[00:21:10.600 --> 00:21:11.520]  是不是很好聽?
[00:21:11.520 --> 00:21:13.800]  每天有兩小時祈禱
[00:21:13.800 --> 00:21:15.120]  兩小時讀經
[00:21:15.120 --> 00:21:19.920]  哇!真是很屬靈!很不得了!
[00:21:19.920 --> 00:21:26.360]  你回到家裡能做到嗎?
[00:21:26.360 --> 00:21:27.800]  相信很困難
[00:21:27.800 --> 00:21:31.160]  我就想過很可能那些苦修士
[00:21:31.160 --> 00:21:34.120]  就可能會做到
[00:21:34.120 --> 00:21:37.480]  其他人真是很難
[00:21:37.480 --> 00:21:38.360]  這樣教導人
[00:21:38.360 --> 00:21:39.240]  這樣要求人的時候
[00:21:39.240 --> 00:21:42.640]  令到對方會有一種很虧欠
[00:21:42.640 --> 00:21:46.160]  很自救、很自卑的感覺
[00:21:46.160 --> 00:21:47.560]  慘了!我是不是得救了?
[00:21:47.560 --> 00:21:49.360]  為什麼我不可以兩小時祈禱
[00:21:49.360 --> 00:21:52.880]  兩小時讀經呢?
[00:21:52.880 --> 00:21:54.280]  不會的
[00:21:54.280 --> 00:21:55.880]  這些是虛浮的說話
[00:21:55.880 --> 00:21:59.520]  實際在現代現今的生活裡是很難做到的
[00:21:59.520 --> 00:22:01.520]  你做到我感謝神為你
[00:22:01.520 --> 00:22:02.960]  神一定大大賜福給你
[00:22:02.960 --> 00:22:05.800]  但是做不到的時候
[00:22:05.800 --> 00:22:07.160]  不是說叫你就這樣就算了
[00:22:07.160 --> 00:22:12.600]  但是有其他改善方法的
[00:22:12.600 --> 00:22:14.080]  退休的人士可以嗎?
[00:22:14.080 --> 00:22:15.200]  退休有很多時間了
[00:22:15.200 --> 00:22:16.880]  可以嗎?
[00:22:16.880 --> 00:22:19.040]  或者我們納節日退休之後
[00:22:19.040 --> 00:22:21.680]  我就兩小時讀經、兩小時祈禱
[00:22:21.680 --> 00:22:22.760]  可以嗎?
[00:22:22.760 --> 00:22:27.680]  有幾個退休的人士可以這樣做的
[00:22:27.680 --> 00:22:28.520]  清經說什麼?
[00:22:28.520 --> 00:22:32.680]  我們心靈固然願意
[00:22:32.680 --> 00:22:34.520]  肉體是怎樣?
[00:22:34.520 --> 00:22:36.520]  它是軟弱了
[00:22:36.520 --> 00:22:39.800]  退休是你的心想
[00:22:39.800 --> 00:22:41.000]  我不是說小看退休的人
[00:22:41.000 --> 00:22:43.680]  小到你真的要退休的時候
[00:22:43.680 --> 00:22:45.960]  其實你的精神體力未必能夠應付到
[00:22:45.960 --> 00:22:50.240]  兩小時的讀經、兩小時的祈禱
[00:22:50.240 --> 00:22:54.880]  我們不要過份去標榜宿命的事
[00:22:54.880 --> 00:22:56.800]  宿命的事是要
[00:22:56.800 --> 00:22:58.680]  但是我們要量力而為
[00:22:58.680 --> 00:23:01.720]  不要給自己懶惰的理由
[00:23:01.720 --> 00:23:05.120]  但是也真的要有理智去做
[00:23:05.120 --> 00:23:10.160]  神要求我們不是那些表面的禮儀
[00:23:10.160 --> 00:23:11.520]  神要求我們的心
[00:23:11.520 --> 00:23:19.720]  我們要校正我們的心
[00:23:19.720 --> 00:23:20.720]  虛浮的話
[00:23:20.720 --> 00:23:23.080]  另一方面的理解可以說是
[00:23:23.080 --> 00:23:24.080]  反過來
[00:23:24.080 --> 00:23:28.600]  虛假的屬靈
[00:23:28.600 --> 00:23:35.280]  那些假教師主張的
[00:23:35.280 --> 00:23:39.720]  他們輕視犯罪的嚴重性
[00:23:39.720 --> 00:23:40.720]  那些假教師
