
[00:00:00.000 --> 00:00:03.080]  在生命記第25章5到10節
[00:01:48.560 --> 00:01:51.880]  本城的長老就要召那人來問她
[00:01:51.880 --> 00:01:53.420]  她若執意說
[00:01:53.420 --> 00:01:56.500]  我不願意娶她
[00:01:56.500 --> 00:02:01.880]  她哥哥的妻就要當著長老到那人的跟前
[00:02:01.880 --> 00:02:03.660]  脫了她的鞋
[00:02:03.660 --> 00:02:06.480]  吐沫在她臉上說
[00:02:06.480 --> 00:02:09.560]  凡不為哥哥建立家事的
[00:02:09.560 --> 00:02:11.860]  都要這樣對待她
[00:02:11.860 --> 00:02:13.640]  在以色列中
[00:02:13.640 --> 00:02:16.980]  她的名必稱為「脫鞋之家」
[00:02:16.980 --> 00:02:19.540]  我們停在這邊
[00:02:19.540 --> 00:02:21.840]  這幾句話非常有意思
[00:02:21.840 --> 00:02:26.960]  這我們就了解什麼叫「脫鞋之家」
[00:02:26.960 --> 00:02:30.040]  你該脫鞋的時候你不脫鞋
[00:02:30.040 --> 00:02:33.620]  結果這個寡婦呢
[00:02:33.620 --> 00:02:36.940]  她可以當著長老的面
[00:02:36.940 --> 00:02:39.760]  然後吐沫在你臉上
[00:02:39.760 --> 00:02:42.320]  而且咒罵你
[00:02:42.320 --> 00:02:44.380]  說不盡你的本分
[00:02:44.380 --> 00:02:49.000]  而那個人的家要被稱為「脫鞋之家」
[00:02:49.000 --> 00:02:53.860]  這是因為在當初他們以色列
[00:02:53.860 --> 00:02:57.440]  他們猶太人有一個習慣就是
[00:02:57.440 --> 00:02:58.960]  跟中國人很像
[00:02:58.960 --> 00:03:01.280]  兄終弟及嘛
[00:03:01.280 --> 00:03:03.320]  家裡面的財產
[00:03:03.320 --> 00:03:05.120]  如果
[00:03:05.120 --> 00:03:08.180]  當然爸爸死了大部分歸給哥哥
[00:03:08.180 --> 00:03:11.000]  哥哥死了要歸給弟弟
[00:03:11.000 --> 00:03:16.640]  猶太人包掛哥哥的妻子
[00:03:16.640 --> 00:03:20.980]  所以他整個要一起拿過去
[00:03:20.980 --> 00:03:25.580]  這樣子他們就可以免得這個財產就分到外面去
[00:03:25.580 --> 00:03:28.400]  假如你嫁給別人你的財產地產
[00:03:28.400 --> 00:03:30.200]  就分到外面去
[00:03:30.200 --> 00:03:32.760]  所以他們保持他們的
[00:03:32.760 --> 00:03:34.560]  除了血統的存證
[00:03:34.560 --> 00:03:36.340]  除了一家人的
[00:03:36.340 --> 00:03:37.880]  還有他們的財產
[00:03:37.880 --> 00:03:39.680]  通通在一起
[00:03:39.680 --> 00:03:41.480]  但是如果這個人呢
[00:03:41.480 --> 00:03:43.520]  他就是不要
[00:03:43.520 --> 00:03:48.140]  而且聖經上面是說他是要跟他哥哥是同住在一起
[00:03:48.140 --> 00:03:51.200]  如果你是不住在一起的話就不要管這個事情
[00:03:51.200 --> 00:03:54.520]  如果同住在一起的話那麼就
[00:03:54.520 --> 00:03:59.900]  就要盡到所謂叫做兄弟的責任
[00:03:59.900 --> 00:04:01.700]  他要接過嫂子
[00:04:01.700 --> 00:04:03.740]  還有他的天產
[00:04:03.740 --> 00:04:05.280]  還有他的家人
[00:04:05.280 --> 00:04:11.420]  包括全部都要過來 包括他的妻妻 包括他的奴僕等
[00:04:11.420 --> 00:04:12.700]  通通要過來
[00:04:12.700 --> 00:04:14.240]  這裡講的是呢
[00:04:14.240 --> 00:04:16.280]  脫鞋子表示說我
[00:04:16.280 --> 00:04:18.840]  放棄權力
[00:04:18.840 --> 00:04:22.680]  因為在路德記有講到一個小故事是這樣子
[00:04:22.680 --> 00:04:26.020]  我們先來看路德記的四章一到二節
[00:04:26.020 --> 00:04:27.560]  請
[00:04:27.560 --> 00:04:29.600]  伯阿斯到了城門
[00:04:29.600 --> 00:04:31.140]  坐在那裡
[00:04:31.140 --> 00:04:35.740]  恰巧伯阿斯所說的那致敬的親屬經過
[00:04:35.740 --> 00:04:37.020]  伯阿斯說
[00:04:37.020 --> 00:04:38.320]  某人啊
[00:04:38.320 --> 00:04:40.100]  你來坐在這裡
[00:04:40.100 --> 00:04:42.140]  他就坐下來坐下
[00:04:42.140 --> 00:04:46.760]  伯阿斯又從本城的長老中簡選了十人
[00:04:46.760 --> 00:04:48.040]  對他們說
[00:04:48.040 --> 00:04:50.080]  請你們坐在這裡
[00:04:50.080 --> 00:04:52.640]  他們就都坐下
[00:04:52.640 --> 00:04:55.980]  伯阿斯對那致敬的親屬說
[00:04:55.980 --> 00:05:01.360]  從莫亞地回來的奈奧密現在要賣我們族兄
[00:05:01.360 --> 00:05:04.180]  以利米謝米勒的那塊地
[00:05:04.180 --> 00:05:07.500]  我想當屬那塊地的是你
[00:05:07.500 --> 00:05:09.040]  其次是我
[00:05:09.040 --> 00:05:11.600]  以外再沒有別人了
[00:05:11.600 --> 00:05:17.220]  你可以在這裡的人面前和我本國的長老面前說明
[00:05:17.220 --> 00:05:19.540]  你若肯屬就屬
[00:05:19.540 --> 00:05:22.100]  若不肯屬就告訴我
[00:05:22.100 --> 00:05:26.460]  那人回答說我肯屬
[00:05:26.460 --> 00:05:27.740]  伯阿斯說
[00:05:27.740 --> 00:05:30.800]  你從奈奧密手中買這地的時候
[00:05:30.800 --> 00:05:33.100]  也當取此人的妻
[00:05:33.100 --> 00:05:35.160]  莫亞女子路德
[00:05:35.160 --> 00:05:39.260]  使此人在產業上承留她的名
[00:05:39.260 --> 00:05:40.280]  那人說
[00:05:40.280 --> 00:05:43.100]  這樣我就不能屬了
[00:05:43.100 --> 00:05:45.660]  恐怕我的產業有礙
[00:05:45.660 --> 00:05:47.700]  你可以屬
[00:05:47.700 --> 00:05:49.240]  我當屬的
[00:05:49.240 --> 00:05:52.060]  我不能屬了
[00:05:52.060 --> 00:05:53.080]  從前
[00:05:53.080 --> 00:05:58.460]  在以色列中要訂奪什麼事或贖回或交易
[00:05:58.460 --> 00:06:01.020]  這人就脫鞋給那人
[00:06:01.020 --> 00:06:04.340]  以色列人都以此為證據
[00:06:04.340 --> 00:06:06.400]  那人對伯阿斯說
[00:06:06.400 --> 00:06:08.180]  你自己買吧
[00:06:08.180 --> 00:06:10.500]  於是將鞋脫下來
[00:06:10.500 --> 00:06:12.800]  就給了伯阿斯了嘛
[00:06:12.800 --> 00:06:16.120]  那故事也蠻簡單的也蠻有意思
[00:06:16.120 --> 00:06:17.660]  他這裡是說
[00:06:17.660 --> 00:06:20.740]  從前在以色列人中要做什麼事情
[00:06:20.740 --> 00:06:23.540]  就是我們剛才講的生命記上面規定
[00:06:23.540 --> 00:06:30.200]  生命記是摩西五經中的創出利民生
[00:06:30.200 --> 00:06:33.780]  創世紀、初愛紀、利位紀是講
[00:06:33.780 --> 00:06:36.340]  祭司的條例、祭司的規則
[00:06:36.340 --> 00:06:39.940]  還有祭司的身份等資格
[00:06:39.940 --> 00:06:41.460]  明是講民術記
[00:06:41.460 --> 00:06:48.380]  同在把這個老百姓十二支派中間發生的事情再講一遍
[00:06:48.380 --> 00:06:54.520]  然後生命記就是把神的命令重新再申述一下
[00:06:54.520 --> 00:07:00.140]  當然神的命令基本上就是摩西領袖的實踐
[00:07:00.140 --> 00:07:04.240]  但是摩西推展出613條摩西律法
[00:07:04.240 --> 00:07:07.320]  那麼有民法也有刑法
[00:07:07.320 --> 00:07:10.900]  那麼民法終究有這個繼承的條例
[00:07:10.900 --> 00:07:14.740]  是講這個凶重地級的事情
[00:07:14.740 --> 00:07:18.060]  或者是田產部落外人
[00:07:18.060 --> 00:07:20.620]  或者是什麼什麼的事情
[00:07:20.620 --> 00:07:27.280]  甚至於當那個納歐米她的先生以利米勒過世了嘛
[00:07:27.280 --> 00:07:29.080]  這故事是這樣子
[00:07:29.080 --> 00:07:33.680]  以利米勒有一個妻叫納歐米
[00:07:33.680 --> 00:07:35.980]  還有兩個孩子
[00:07:35.980 --> 00:07:39.580]  他們就住在伯利恒
[00:07:39.580 --> 00:07:43.160]  結果伯利恒發生了饑荒
[00:07:43.160 --> 00:07:45.720]  那麼他們就離開了伯利恒
[00:07:45.720 --> 00:07:47.780]  到了摩崖地區
[00:07:47.780 --> 00:07:49.820]  討口飯吃
[00:07:49.820 --> 00:07:54.180]  那麼這兩個孩子就分別認識了摩崖女子
[00:07:54.180 --> 00:07:55.960]  一個叫路德
[00:07:55.960 --> 00:07:58.020]  另外一個他的嫂子
[00:07:58.020 --> 00:08:00.580]  不知道叫什麼名字
[00:08:00.580 --> 00:08:04.420]  後來這以利米勒也死了
[00:08:04.420 --> 00:08:07.480]  這個他的兩個兒子也都死了
[00:08:07.480 --> 00:08:12.600]  這一家六口現在變成了三個女人了
[00:08:12.600 --> 00:08:17.460]  那納歐米又碰上摩崖地發生饑荒
[00:08:17.460 --> 00:08:20.800]  所以他們就想說
[00:08:20.800 --> 00:08:24.880]  納歐米就說我們不如回到伯利恒去吧
[00:08:24.880 --> 00:08:29.240]  因為聽說那裡又有豐收了
[00:08:29.240 --> 00:08:30.520]  結果
[00:08:30.520 --> 00:08:34.620]  這個納歐米就跟那兩個媳婦說你們是摩崖人
[00:08:34.620 --> 00:08:37.440]  那麼你們先生也死了
[00:08:37.440 --> 00:08:41.020]  我也沒有再有兒子
[00:08:41.020 --> 00:08:44.600]  可以接續你們的位子
[00:08:44.600 --> 00:08:48.180]  所以你們各自改嫁去了吧
[00:08:48.180 --> 00:08:51.000]  結果大媳婦就走了
[00:08:51.000 --> 00:08:53.300]  那路德就捨不得走
[00:08:53.300 --> 00:08:59.440]  路德就講了幾句話非常的美好的幾句誓言
[00:08:59.440 --> 00:09:00.980]  我不只一次講過
[00:09:00.980 --> 00:09:02.260]  我幫人家振奮
[00:09:02.260 --> 00:09:07.380]  我都很想用路德跟他婆婆的宣告說
[00:09:07.380 --> 00:09:10.200]  你往哪裡去我就往哪裡去
[00:09:10.200 --> 00:09:12.000]  你的國就是我的國
[00:09:12.000 --> 00:09:14.040]  你的神就是我的神
[00:09:14.040 --> 00:09:17.120]  你死在哪裡我就死在哪裡
[00:09:17.120 --> 00:09:18.900]  講得真是
[00:09:18.900 --> 00:09:22.740]  納歐米就帶著路德回到伯利恒
[00:09:22.740 --> 00:09:26.320]  那人家說那個不是納歐米嗎
[00:09:26.320 --> 00:09:29.400]  納歐米的意思是歡樂
[00:09:29.400 --> 00:09:32.480]  納歐米就說哎呀你們不要講了
[00:09:32.480 --> 00:09:34.260]  不要叫我納歐米了
[00:09:34.260 --> 00:09:38.620]  我滿滿的出去我現在回來就剩下我
[00:09:38.620 --> 00:09:40.660]  跟我這個媳婦
[00:09:40.660 --> 00:09:41.940]  歡樂說
[00:09:41.940 --> 00:09:46.560]  她的人生從高峰掉到了低谷
[00:09:46.560 --> 00:09:49.880]  他們回到伯利恒
[00:09:49.880 --> 00:09:52.180]  伯利恒的意思是糧倉
[00:09:52.180 --> 00:09:55.260]  所以他那裡有很多麥子
[00:09:55.260 --> 00:09:56.540]  大麥小麥
[00:09:56.540 --> 00:09:58.340]  那麼聖經上面說
[00:09:58.340 --> 00:10:02.700]  回到伯利恒恰巧是收大麥的時候
[00:10:02.700 --> 00:10:06.020]  所以路德就出去
[00:10:06.020 --> 00:10:08.320]  跟在人家後面十歲
[00:10:08.320 --> 00:10:11.400]  有沒有看過有一幅畫叫做十歲嗎
[00:10:11.400 --> 00:10:13.440]  一個女子在那邊撿
[00:10:13.440 --> 00:10:16.780]  地上田裡面釣的那些麥穗嗎
[00:10:16.780 --> 00:10:18.820]  那個就是指的是路德
[00:10:18.820 --> 00:10:20.620]  那麼他又恰巧
[00:10:20.620 --> 00:10:23.180]  來到波阿斯的田裡面
[00:10:23.180 --> 00:10:25.480]  波阿斯是那一代
[00:10:25.480 --> 00:10:26.760]  大財族
[00:10:26.760 --> 00:10:28.300]  大地主
[00:10:28.300 --> 00:10:30.100]  那麼
[00:10:30.100 --> 00:10:32.140]  猶太人也有這個規矩
[00:10:32.140 --> 00:10:34.960]  就是說你不可以虧待
[00:10:34.960 --> 00:10:37.000]  孤老父母
[00:10:37.000 --> 00:10:39.300]  也不可以虧待外來的人
[00:10:39.300 --> 00:10:42.120]  也不可以阻止
[00:10:42.120 --> 00:10:44.420]  生出來吃掉在地上
[00:10:44.420 --> 00:10:47.760]  或者鳥兒來吃地上的穀物
[00:10:47.760 --> 00:10:48.780]  因為
[00:10:48.780 --> 00:10:50.820]  都是神造
[00:10:50.820 --> 00:10:53.640]  天父善前養活他們
[00:10:53.640 --> 00:10:54.660]  所以
[00:10:54.660 --> 00:10:56.460]  人家看這個
[00:10:56.460 --> 00:10:58.260]  路德來了就有一點
[00:10:58.260 --> 00:11:01.060]  突然就跟那個波阿斯報告
[00:11:01.060 --> 00:11:03.380]  波阿斯就說你讓他
[00:11:03.380 --> 00:11:04.660]  而且你們
[00:11:04.660 --> 00:11:06.700]  下次你們收的時候故意
[00:11:06.700 --> 00:11:09.520]  丟點東西在地上讓他去撿
[00:11:09.520 --> 00:11:11.560]  所以我們就看到一個
[00:11:11.560 --> 00:11:14.120]  蠻有神心像的
[00:11:14.120 --> 00:11:17.700]  他對那些需要幫助的人
[00:11:17.700 --> 00:11:19.760]  他願意
[00:11:19.760 --> 00:11:22.320]  盡他可能來幫助他
[00:11:22.320 --> 00:11:23.600]  他跟他們說
[00:11:23.600 --> 00:11:26.160]  你們吃飯的時候叫他一起來吃
[00:11:26.160 --> 00:11:28.460]  你們不可吃著他
[00:11:28.460 --> 00:11:33.320]  你們東西你們把麥水丟地上讓他多食取一點
[00:11:33.320 --> 00:11:37.680]  所以當他食回家的時候甚至於早早就拿不下了
[00:11:37.680 --> 00:11:38.700]  回家的時候
[00:11:38.700 --> 00:11:40.740]  男女說兒女兒啊
[00:11:40.740 --> 00:11:43.060]  今天怎麼這麼快
[00:11:43.060 --> 00:11:45.360]  他把榮耀歸給神
[00:11:45.360 --> 00:11:46.640]  他說今天
[00:11:46.640 --> 00:11:49.200]  耶和華神恩待我
[00:11:49.200 --> 00:11:51.760]  讓我一下就撿到好多
[00:11:51.760 --> 00:11:54.580]  殊不知是波阿斯
[00:11:54.580 --> 00:11:56.620]  刻意的安排
[00:11:56.620 --> 00:12:00.460]  總之
[00:12:00.460 --> 00:12:05.580]  奈奧米知道這是波阿斯對路德有意識
[00:12:05.580 --> 00:12:07.380]  奈奧米就說
[00:12:07.380 --> 00:12:08.920]  女兒啊
[00:12:08.920 --> 00:12:10.200]  今天晚上
[00:12:10.200 --> 00:12:11.980]  你再去的時候
[00:12:11.980 --> 00:12:13.780]  你去洗洗澡
[00:12:13.780 --> 00:12:16.860]  穿上漂亮的衣服
[00:12:16.860 --> 00:12:19.420]  你今天晚上睡就睡在他的
[00:12:19.420 --> 00:12:23.260]  帳篷睡在他腳下
[00:12:23.260 --> 00:12:26.580]  所以女兒就這麼做
[00:12:26.580 --> 00:12:27.860]  路德就這麼做
[00:12:27.860 --> 00:12:31.460]  然後晚上睡覺波阿斯就發現有人睡在他腳下面
[00:12:31.460 --> 00:12:33.760]  波阿斯就說是誰啊
[00:12:33.760 --> 00:12:36.580]  那麼路德說是我小女子
[00:12:36.580 --> 00:12:40.160]  求你依靜遮蓋我
[00:12:40.160 --> 00:12:43.740]  他這樣來他神的面前
[00:12:43.740 --> 00:12:47.320]  神是厚赤人恩典祝福的神
[00:12:47.320 --> 00:12:53.980]  當我們願意臣服 服服敬拜在他腳下的時候
[00:12:53.980 --> 00:12:56.540]  他的一切的好處
[00:12:56.540 --> 00:12:58.580]  都會給我
[00:12:58.580 --> 00:13:00.120]  你甚至於
[00:13:00.120 --> 00:13:04.220]  你向他來到他面前服服敬拜的時候
[00:13:04.220 --> 00:13:07.540]  守天的祝福 平安
[00:13:07.540 --> 00:13:09.340]  他都要吃掉
[00:13:09.340 --> 00:13:10.360]  感謝神
[00:13:10.360 --> 00:13:13.440]  他的保守 他的帶領 他的眷顧
[00:13:13.440 --> 00:13:15.740]  都要到我們身上
[00:13:15.740 --> 00:13:18.300]  當然了
[00:13:18.300 --> 00:13:20.100]  波阿斯也知道
[00:13:20.100 --> 00:13:22.660]  路德也對他有意思
[00:13:22.660 --> 00:13:26.240]  波阿斯就說明天你放心回去
[00:13:26.240 --> 00:13:29.300]  我為你做主
[00:13:29.300 --> 00:13:32.900]  他說我其實是你的親屬
[00:13:32.900 --> 00:13:35.960]  我跟你的王夫以利米勒
[00:13:35.960 --> 00:13:37.500]  我們有親戚關係
[00:13:37.500 --> 00:13:41.860]  只不過我不是你的致敬的親屬
[00:13:41.860 --> 00:13:45.440]  英文是講Kingsman Redeemer
[00:13:45.440 --> 00:13:48.000]  你看這字你就懂它的意思了吧
[00:13:48.000 --> 00:13:50.060]  什麼叫Redeemer
[00:13:50.060 --> 00:13:53.640]  Redeemer就是救贖主啊
[00:13:53.640 --> 00:13:55.680]  在美之間有一條歌說
[00:13:55.680 --> 00:13:58.240]  我知道我的救贖主活著
[00:13:58.240 --> 00:14:01.320]  I know my redeemer lives
[00:14:01.320 --> 00:14:05.920]  所以至今的親屬原文是Kingsman Redeemer
[00:14:05.920 --> 00:14:09.000]  也就是說我可以救贖你
[00:14:09.000 --> 00:14:11.040]  我可以買贖你
[00:14:11.040 --> 00:14:13.860]  我可以娶你
[00:14:13.860 --> 00:14:15.660]  我可以贖你的產業
[00:14:15.660 --> 00:14:17.440]  你任何的
[00:14:17.440 --> 00:14:21.020]  你王夫你家裡面的欠賬
[00:14:21.020 --> 00:14:22.060]  你的產業
[00:14:22.060 --> 00:14:25.380]  你怎麼樣我都可以幫你贖
[00:14:25.380 --> 00:14:27.180]  其實
[00:14:27.180 --> 00:14:29.220]  波阿斯是一個大財主
[00:14:29.220 --> 00:14:30.240]  一個大地主
[00:14:30.240 --> 00:14:32.800]  他不需要那一塊地
[00:14:32.800 --> 00:14:34.340]  是不是
[00:14:34.340 --> 00:14:39.460]  所以他就來到城門口
[00:14:39.460 --> 00:14:41.260]  城門口常常是
[00:14:41.260 --> 00:14:44.080]  我們聖經上面講是怎麼樣
[00:14:44.080 --> 00:14:47.140]  中國也是一樣城門口貼公告的地方
[00:14:47.140 --> 00:14:48.180]  不是嗎
[00:14:48.180 --> 00:14:50.220]  還有長老都坐在那邊
[00:14:50.220 --> 00:14:54.060]  甚至於城門口上面有稅官
[00:14:54.060 --> 00:14:55.600]  然後
[00:14:55.600 --> 00:14:57.900]  那些長老在那邊定奪事情
[00:14:57.900 --> 00:15:00.980]  有人有什麼問題就來到城門口
[00:15:00.980 --> 00:15:02.520]  找這些長老
[00:15:02.520 --> 00:15:05.580]  結果波阿斯就到那邊找到那個人說
[00:15:05.580 --> 00:15:07.620]  我說什麼人啊你過來
[00:15:07.620 --> 00:15:10.700]  然後跟他講說
[00:15:10.700 --> 00:15:15.820]  我有心要買贖路德
[00:15:15.820 --> 00:15:19.400]  但是你是更
[00:15:19.400 --> 00:15:22.980]  有的英文翻譯叫nearest redeemer
[00:15:22.980 --> 00:15:25.040]  更近的親屬
[00:15:25.040 --> 00:15:28.360]  我的版本是叫Kingsman redeemer
[00:15:28.360 --> 00:15:30.420]  救贖主義
[00:15:30.420 --> 00:15:32.980]  所以你有優先權利
[00:15:32.980 --> 00:15:38.100]  而且找了十個長老來做證明
[00:15:38.100 --> 00:15:40.660]  那麼這個人一聽當然好啊
[00:15:40.660 --> 00:15:41.940]  我願意贖
[00:15:41.940 --> 00:15:46.540]  但他可能不懂這個猶太人的規矩
[00:15:46.540 --> 00:15:48.860]  或者他認為
[00:15:48.860 --> 00:15:51.160]  路德是磨壓人
[00:15:51.160 --> 00:15:54.740]  不需要守這一套猶太人的規矩
[00:15:54.740 --> 00:15:57.040]  他說我願意贖啊
[00:15:57.040 --> 00:15:58.840]  波阿斯就說那你
[00:15:58.840 --> 00:16:01.400]  還要贖路德
[00:16:01.400 --> 00:16:03.180]  買他 你要娶他
[00:16:03.180 --> 00:16:06.520]  你要接他王夫以利米勒
[00:16:06.520 --> 00:16:07.800]  成為他的先生
[00:16:07.800 --> 00:16:11.380]  你就可以繼承他所有的財產
[00:16:11.380 --> 00:16:12.660]  這個人一聽
[00:16:12.660 --> 00:16:14.460]  就心裡面有一點不太高興
[00:16:14.460 --> 00:16:15.220]  不太舒服
[00:16:15.220 --> 00:16:16.760]  因為他想
[00:16:16.760 --> 00:16:19.840]  他說我自己也有很多的地業啊
[00:16:19.840 --> 00:16:22.140]  我如果娶了路德的話
[00:16:22.140 --> 00:16:25.460]  將來我的產業不是要分給他嗎
[00:16:25.460 --> 00:16:26.480]  是不是
[00:16:26.480 --> 00:16:28.540]  因為很可能
[00:16:28.540 --> 00:16:30.320]  路德還年輕
[00:16:30.320 --> 00:16:32.640]  這個人也不見得年輕
[00:16:32.640 --> 00:16:37.240]  那麼活著的人當然繼承所有的東西
[00:16:37.240 --> 00:16:40.820]  那他想說到時候我以前的孩子
[00:16:40.820 --> 00:16:42.100]  我以前的
[00:16:42.100 --> 00:16:46.200]  我前妻他們生的孩子或什麼
[00:16:46.200 --> 00:16:48.760]  到時候這些產業都被路德霸佔了
[00:16:48.760 --> 00:16:50.040]  不是也不好嗎
[00:16:50.040 --> 00:16:51.060]  所以他就想一下
[00:16:51.060 --> 00:16:53.620]  他說我看我不要
[00:16:53.620 --> 00:16:56.180]  我不想要贖他了
[00:16:56.180 --> 00:16:58.480]  那麼波阿斯就說了
[00:16:58.480 --> 00:17:00.280]  那很好
[00:17:00.280 --> 00:17:01.560]  但是
[00:17:01.560 --> 00:17:03.860]  我們十個長老作證
[00:17:03.860 --> 00:17:05.400]  然後呢
[00:17:05.400 --> 00:17:07.960]  你要把你的鞋子給我
[00:17:07.960 --> 00:17:10.780]  所以鞋子表示說
[00:17:10.780 --> 00:17:13.340]  你的權利
[00:17:13.340 --> 00:17:17.180]  他就把鞋子脫下來給了波阿斯
[00:17:17.180 --> 00:17:20.500]  後來波阿斯就娶了路德
[00:17:20.500 --> 00:17:21.780]  繼承了
[00:17:21.780 --> 00:17:26.140]  他王夫伊利米勒的所有的產業
[00:17:26.140 --> 00:17:28.700]  事情真的是皆大歡喜
[00:17:28.700 --> 00:17:31.520]  這個人他看到的是什麼
[00:17:31.520 --> 00:17:35.100]  他看到是屬地的
[00:17:35.100 --> 00:17:40.740]  很可能伊利米勒的田場沒有他的多
[00:17:40.740 --> 00:17:44.840]  所以他姑戀自己的比較多那一份少
[00:17:44.840 --> 00:17:47.140]  到時候把自己的還要分出去
[00:17:47.140 --> 00:17:48.680]  他不願意
[00:17:48.680 --> 00:17:52.260]  他沒有看到屬天的祝福
[00:17:52.260 --> 00:17:57.880]  而波阿斯他卻看到從神來的祝福
[00:17:57.880 --> 00:18:00.960]  感謝神
[00:18:00.960 --> 00:18:04.540]  所以這是一個這樣子一個小故事
[00:18:04.540 --> 00:18:07.360]  他把他脫去鞋子給了波阿斯
[00:18:07.360 --> 00:18:10.940]  他就放棄他的繼承權
[00:18:10.940 --> 00:18:11.960]  那麼
[00:18:11.960 --> 00:18:13.760]  聖經上面就講說
[00:18:13.760 --> 00:18:15.560]  後來我們一起來念
[00:18:15.560 --> 00:18:17.340]  耶穌的加普
[00:18:17.340 --> 00:18:19.140]  亞伯拉罕的後裔
[00:18:19.140 --> 00:18:20.680]  大衛的子孫
[00:18:20.680 --> 00:18:22.980]  耶穌基督的加普
[00:18:22.980 --> 00:18:25.020]  亞伯拉罕生以撒
[00:18:25.020 --> 00:18:27.060]  以撒生雅各
[00:18:27.060 --> 00:18:30.660]  雅各生猶大和他的弟兄
[00:18:30.660 --> 00:18:35.260]  猶大從他馬式生法勒斯和謝拉
[00:18:35.260 --> 00:18:37.820]  法勒斯生希斯倫
[00:18:37.820 --> 00:18:40.140]  希斯倫生雅蘭
[00:18:40.140 --> 00:18:42.940]  雅蘭生亞米拿達
[00:18:42.940 --> 00:18:45.260]  亞米拿達生拿順
[00:18:45.260 --> 00:18:47.300]  拿順生沙門
[00:18:47.300 --> 00:18:51.140]  沙門從沙盒式生波阿斯
[00:18:51.140 --> 00:18:55.240]  波阿斯從路德式生俄貝德
[00:18:55.240 --> 00:18:57.280]  俄貝德生耶穌
[00:18:57.280 --> 00:19:00.360]  耶穌生大衛
[00:19:00.360 --> 00:19:03.180]  馬太福音耶穌的加普裡面提到
[00:19:03.180 --> 00:19:06.260]  四個女人
[00:19:06.260 --> 00:19:07.260]  這裡只有三個
[00:19:07.260 --> 00:19:10.600]  還有一個是誰啊
[00:19:10.600 --> 00:19:11.100]  瑪利亞
[00:19:11.100 --> 00:19:12.140]  因為他這個還沒有完
[00:19:12.140 --> 00:19:13.100]  還有再下
[00:19:13.100 --> 00:19:14.440]  繼續還有往下走
[00:19:14.440 --> 00:19:17.260]  只是沒有再把他念完
[00:19:17.260 --> 00:19:19.560]  而這四個女人啊
[00:19:19.560 --> 00:19:22.900]  他提到這個加普裡面
[00:19:22.900 --> 00:19:26.220]  拉赫是不是猶太人啊
[00:19:26.220 --> 00:19:27.740]  不是
[00:19:27.740 --> 00:19:32.620]  那個他馬式是猶太人
[00:19:32.620 --> 00:19:34.140]  路德是不是猶太人啊
[00:19:34.140 --> 00:19:35.420]  不是
[00:19:35.420 --> 00:19:39.260]  所以你就像我們一樣
[00:19:39.260 --> 00:19:40.800]  我們不是猶太人學的
[00:19:40.800 --> 00:19:43.860]  我們生來不是神的兒女
[00:19:43.860 --> 00:19:47.700]  我們只是預定被簡寫成為神的兒女
[00:19:47.700 --> 00:19:49.500]  我們不是猶太人學的
[00:19:49.500 --> 00:19:51.820]  但是這沒有關係
[00:19:51.820 --> 00:19:52.820]  是不是
