
[00:00:00.000 --> 00:00:04.500]  我們的信仰是很多東西都信的
[00:09:09.000 --> 00:09:12.000]  有時候我都坦白去想
[00:09:12.000 --> 00:09:21.000]  義端和教會做的事是不是都是這樣的呢?
[00:09:21.000 --> 00:09:23.000]  純粹是力度不同而已
[00:09:23.000 --> 00:09:27.000]  稍後我們會再講下去
[00:09:27.000 --> 00:09:29.000]  有不同的向度配合起來的時候
[00:09:29.000 --> 00:09:31.000]  就會看得再多一點
[00:09:31.000 --> 00:09:39.000]  但控制的另一邊的相反是放縱
[00:09:39.000 --> 00:09:44.000]  這是一種人性的表現
[00:09:44.000 --> 00:09:48.000]  宗教領袖控制一班人
[00:09:48.000 --> 00:09:55.000]  某程度是對他自己宗教的滿足
[00:09:55.000 --> 00:10:01.000]  甚至會牽涉到宗教領導層的利益因素
[00:10:01.000 --> 00:10:10.000]  亦都有可能是因為他的道理的偏差
[00:10:10.000 --> 00:10:18.000]  將本來在宗教道德裏面很高的水平破壞了他
[00:10:18.000 --> 00:10:25.000]  稍後我就會和大家講東方閃電
[00:10:25.000 --> 00:10:31.000]  我想你留心聽到
[00:10:31.000 --> 00:10:33.000]  以致留心我們的周刊
[00:10:33.000 --> 00:10:38.000]  你會知道我們好幾次都有提到這個義端
[00:10:38.000 --> 00:10:50.000]  他就是為了方便達成他傳教的目的
[00:10:50.000 --> 00:10:59.000]  將一般基本人認為應該有的道德都扭曲了
[00:10:59.000 --> 00:11:09.000]  最後一個字我想和大家分享一下
[00:11:09.000 --> 00:11:11.000]  第十八節的經跨
[00:11:11.000 --> 00:11:16.000]  這個經跨的字不要想到
[00:11:16.000 --> 00:11:19.000]  我們聖經經常看到其中所謂的經跨
[00:11:19.000 --> 00:11:21.000]  不過是勞苦受煩的經跨
[00:11:21.000 --> 00:11:30.000]  彼得後書其實好多獨特的字出現
[00:11:30.000 --> 00:11:36.000]  這個字其實是腫脹的意思
[00:11:36.000 --> 00:11:40.000]  是不是估不到呢
[00:11:40.000 --> 00:11:46.000]  等於例如你睡醒覺眼睛腫了
[00:11:46.000 --> 00:11:52.000]  是超過了你睡得好軟的水腫
[00:11:52.000 --> 00:11:59.000]  你睡醒了之後關節腫了動不了
[00:11:59.000 --> 00:12:05.000]  是指到一種病態
[00:12:05.000 --> 00:12:13.000]  多餘的肉在阻礙著你
[00:12:13.000 --> 00:12:19.000]  令你非常的不舒服
[00:12:19.000 --> 00:12:27.000]  就是說義端所講的話是會延過其實是會更多的
[00:12:27.000 --> 00:12:35.000]  這個是義端和異教信仰其中一個很大的分別
[00:12:35.000 --> 00:12:42.000]  其實很多傳統宗教都有義端
[00:12:42.000 --> 00:12:48.000]  不只是基督教都有腫脹的特點
[00:12:48.000 --> 00:12:51.000]  就是它一定會有更浮誇的道理
[00:12:51.000 --> 00:12:56.000]  更激進的道理
[00:12:56.000 --> 00:12:58.000]  多了一些東西
[00:12:58.000 --> 00:13:04.000]  令你在原本相對傳統的信仰裡面
[00:13:04.000 --> 00:13:05.000]  有些東西得不到
[00:13:05.000 --> 00:13:07.000]  你覺得在那裡是這些了我得到了
[00:13:07.000 --> 00:13:17.000]  如果有一天你回傳統的基督教教會
[00:13:17.000 --> 00:13:21.000]  甚至回華僑
[00:13:21.000 --> 00:13:23.000]  回到不耐煩了
[00:13:23.000 --> 00:13:26.000]  牧師講來講去都是那些東西
[00:13:26.000 --> 00:13:30.000]  等於姐妹也是這樣做
[00:13:30.000 --> 00:13:33.000]  領袖也不知道在做什麼
[00:13:33.000 --> 00:13:38.000]  我一直很用心領袖也得不到什麼經驗
[00:13:38.000 --> 00:13:45.000]  你可能會失望
[00:13:45.000 --> 00:13:50.000]  忽然間有一個很腫脹的信仰出現
[00:13:50.000 --> 00:13:55.000]  其實其他人聽到都很不舒服
[00:13:55.000 --> 00:13:58.000]  但就植入你的心裡面
[00:13:58.000 --> 00:14:03.000]  是的
[00:14:03.000 --> 00:14:08.000]  傳統的信仰就是沒有了這些東西
[00:14:08.000 --> 00:14:10.000]  甚至可能他跟你講
[00:14:10.000 --> 00:14:12.000]  本來聖經就是這樣的
[00:14:12.000 --> 00:14:16.000]  本來的道理就是這樣的
[00:14:16.000 --> 00:14:20.000]  根本我們就不應該互相之間有那麼多話要講
[00:14:20.000 --> 00:14:24.000]  我們只是傳福音
[00:14:24.000 --> 00:14:26.000]  不溝通
[00:14:26.000 --> 00:14:28.000]  不講是非
[00:14:28.000 --> 00:14:31.000]  我們就去傳教吧
[00:14:31.000 --> 00:14:39.000]  如果這東西剛剛是你心靈裡面一個空洞的缺口呢
[00:14:39.000 --> 00:14:41.000]  就正中口
[00:14:41.000 --> 00:14:45.000]  我們覺得華僑沒有愛
[00:14:45.000 --> 00:14:47.000]  人很奇怪的
[00:14:47.000 --> 00:14:51.000]  有很多愛心都可以覺得沒有愛的
[00:14:51.000 --> 00:14:56.000]  好像一個人吃得很飽仍然想吃東西
[00:14:56.000 --> 00:14:58.000]  如果你開車
[00:14:58.000 --> 00:15:03.000]  前面的車忽然停下來
[00:15:03.000 --> 00:15:08.000]  你輕輕的撞過去
[00:15:08.000 --> 00:15:10.000]  為什麼停車
[00:15:10.000 --> 00:15:16.000]  你可能真的七空生煙
[00:15:16.000 --> 00:15:20.000]  我要下車跟他理論
[00:15:20.000 --> 00:15:22.000]  賠錢
[00:15:22.000 --> 00:15:25.000]  一開門
[00:15:25.000 --> 00:15:28.000]  準備跟前面的司機吵架
[00:15:28.000 --> 00:15:36.000]  原來有個很矮的婆婆在過馬路
[00:15:36.000 --> 00:15:44.000]  老婆婆雖然是在不對的地方過馬路
[00:15:44.000 --> 00:15:50.000]  但是她是在過的
[00:15:50.000 --> 00:15:58.000]  所以前面的司機就停了車
[00:15:58.000 --> 00:16:03.000]  你還會不會跟他去罵道理呢
[00:16:03.000 --> 00:16:11.000]  你會不會覺得自己完全適合然後要去賠錢呢
[00:16:11.000 --> 00:16:16.000]  可能你的態度會完全改變
[00:16:16.000 --> 00:16:20.000]  原來我們的理解
[00:16:20.000 --> 00:16:26.000]  和事實可以有很大差異
[00:16:26.000 --> 00:16:36.000]  願主去提醒我們怎樣去建立我們的信仰
[00:16:36.000 --> 00:16:43.000]  對聖經的認識很重要
[00:16:43.000 --> 00:16:51.000]  如果你一直都不是很認真去看聖經
[00:16:51.000 --> 00:16:58.000]  過去一直沒有很用心去學習信仰
[00:16:58.000 --> 00:17:05.000]  不一定只是長輩比較少看聖經
[00:17:05.000 --> 00:17:12.000]  外面的年輕人你們有沒有用心去看聖經呢
[00:17:12.000 --> 00:17:20.000]  真理是協助你持守上帝的話語和信仰的純正
[00:17:20.000 --> 00:17:25.000]  牧師也見到很多教會
[00:17:25.000 --> 00:17:28.000]  他們解釋聖經很好
[00:17:28.000 --> 00:17:32.000]  真理持守得很好
[00:17:32.000 --> 00:17:35.000]  但教會也是在一個低層衰落裏面
[00:17:35.000 --> 00:17:41.000]  我會提醒你經驗同樣是重要的
[00:17:41.000 --> 00:17:49.000]  我剛才講了道理和經驗之間的互動成為中間一個很大的力量
[00:17:49.000 --> 00:17:55.000]  道理和經驗互動有一個很大的力量
[00:17:55.000 --> 00:18:01.000]  如果我們沒有信仰經驗
[00:18:01.000 --> 00:18:06.000]  當你心靈軟弱的時候
[00:18:06.000 --> 00:18:09.000]  很危險的
[00:18:09.000 --> 00:18:12.000]  願主去引導我們
[00:18:12.000 --> 00:18:19.000]  跟著我想講關於東方閃電一些最新的情況
[00:18:19.000 --> 00:18:27.000]  以及在香港的情況
[00:18:27.000 --> 00:18:29.000]  這個情況我們就不用翻譯了
[00:18:29.000 --> 00:18:33.000]  我們看看電腦的投影片
[00:18:33.000 --> 00:18:42.000]  其實很多的異教異端
[00:18:42.000 --> 00:18:45.000]  都有跟東方閃電近似的東西
[00:18:45.000 --> 00:18:47.000]  也都有它突出的東西
[00:18:47.000 --> 00:18:51.000]  傳統的教會或者是一個正統的教會
[00:18:51.000 --> 00:18:54.000]  會鼓勵我們去服侍人
[00:18:54.000 --> 00:18:55.000]  尊重人
[00:18:55.000 --> 00:18:59.000]  我們不是完全絕對只是信奉政權
[00:18:59.000 --> 00:19:01.000]  不過不是鼓勵你
[00:19:01.000 --> 00:19:03.000]  逢什麼都反對
[00:19:03.000 --> 00:19:06.000]  就是說不是一個反社會的群體
[00:19:06.000 --> 00:19:10.000]  我們會鼓勵做領袖的
[00:19:10.000 --> 00:19:13.000]  要有榜樣去受苦
[00:19:13.000 --> 00:19:16.000]  甚至鼓勵弟兄姊妹去成為他者的榜樣
[00:19:16.000 --> 00:19:21.000]  也都鼓勵我們人與人之間互相謙卑互相信服
[00:19:21.000 --> 00:19:23.000]  這個我相信大家好熟悉
[00:19:23.000 --> 00:19:25.000]  是傳統教會的道理
[00:19:25.000 --> 00:19:27.000]  但是普遍來說
[00:19:27.000 --> 00:19:31.000]  特別是一些行為激進派的異端
[00:19:31.000 --> 00:19:36.000]  他們會指使其他人去服侍其他人
[00:19:36.000 --> 00:19:38.000]  或者服侍自己
[00:19:38.000 --> 00:19:41.000]  他們會貶低人個人的思維
[00:19:41.000 --> 00:19:44.000]  或者是被尊重的價值
[00:19:44.000 --> 00:19:46.000]  就是說人其實不值得是什麼
[00:19:46.000 --> 00:19:53.000]  唯有信這個信仰成為這個信仰的忠誠者 他的價值才會被建立
[00:19:53.000 --> 00:19:56.000]  通常來說他會有一定的反社會程度
[00:19:56.000 --> 00:19:58.000]  反社會可以是反建制
[00:19:58.000 --> 00:20:00.000]  也都可以抽離社會
[00:20:00.000 --> 00:20:03.000]  就是完全不和社會接觸
[00:20:03.000 --> 00:20:08.000]  例如有些異端是完全禁止教友看雜誌的
[00:20:08.000 --> 00:20:10.000]  不理你八卦不八卦地舉個例子
[00:20:10.000 --> 00:20:11.000]  都會有的
[00:20:11.000 --> 00:20:16.000]  他會是用核制的方式來互相感染
[00:20:16.000 --> 00:20:18.000]  而不是用榜樣的方式
[00:20:18.000 --> 00:20:23.000]  普遍來說都會有一定近似塵壓式的推銷
[00:20:23.000 --> 00:20:26.000]  一層一層的傳遞下去壓下去
[00:20:26.000 --> 00:20:29.000]  當你對信仰越忠誠
[00:20:29.000 --> 00:20:31.000]  你就越有機會往上爬
[00:20:31.000 --> 00:20:35.000]  當然這也是輕和重的問題
[00:20:35.000 --> 00:20:38.000]  我們不會全部人都是執事
[00:20:38.000 --> 00:20:40.000]  都會有相關性
[00:20:40.000 --> 00:20:44.000]  是會有一個壓制性的元素下去
[00:20:44.000 --> 00:20:47.000]  就是說一層一層一定要聽上面講的
[00:20:47.000 --> 00:20:49.000]  味道是相對重
[00:20:49.000 --> 00:20:52.000]  這個是不單止在東方閃電
[00:20:52.000 --> 00:20:55.000]  因為我希望弟兄姊妹
[00:20:55.000 --> 00:20:58.000]  相對地較容易知道
[00:20:58.000 --> 00:21:01.000]  有其他人和你傳教的時候
[00:21:01.000 --> 00:21:04.000]  和你傾信仰的時候
[00:21:04.000 --> 00:21:06.000]  究竟是怎麼一回事
[00:21:08.000 --> 00:21:10.000]  再講多一點特徵
[00:21:10.000 --> 00:21:12.000]  領袖永遠是對的
[00:21:12.000 --> 00:21:15.000]  所以其實義端都不錯對於我來說
[00:21:15.000 --> 00:21:17.000]  因為是家長式的教導
[00:21:17.000 --> 00:21:21.000]  我可以經常說上帝敢講
[00:21:21.000 --> 00:21:23.000]  然後就講好控制性
[00:21:23.000 --> 00:21:26.000]  未必可以容許多元思想的方向
[00:21:26.000 --> 00:21:30.000]  權力亦都會相對相當的集中
[00:21:30.000 --> 00:21:34.000]  義端一定會提升自己的群體
[00:21:34.000 --> 00:21:38.000]  是更加親近神更加獨一無二
[00:21:38.000 --> 00:21:42.000]  其他教會完全拍馬都追不上
[00:21:42.000 --> 00:21:46.000]  是唯有我們這樣做才叫貼近神
[00:21:46.000 --> 00:21:49.000]  所以他的行為漸漸就會出現洗腦的效應
[00:21:49.000 --> 00:21:51.000]  就是怎麼做都可以
[00:21:51.000 --> 00:21:53.000]  我越和其他人不同
[00:21:53.000 --> 00:21:57.000]  就顯示我越獨特和親近神
[00:21:57.000 --> 00:21:59.000]  是可以是這樣的
[00:21:59.000 --> 00:22:01.000]  例如安排教會
[00:22:01.000 --> 00:22:05.000]  你可能一直想不明白他們為什麼會喝雙氧水
[00:22:05.000 --> 00:22:07.000]  其實他們沒有喝雙氧水很久了
[00:22:07.000 --> 00:22:11.000]  不過在教會裏面是大量推銷健康產品
[00:22:11.000 --> 00:22:13.000]  還要是由我推銷
[00:22:13.000 --> 00:22:15.000]  那你想一想多好
[00:22:15.000 --> 00:22:19.000]  經常想一想為什麼我在傳統教會裏面做牧師
[00:22:19.000 --> 00:22:24.000]  會推銷那些淨化水什麼能量的東西
[00:22:24.000 --> 00:22:27.000]  直接在講壇裏面這樣處理
[00:22:27.000 --> 00:22:31.000]  就會推動很多末世的情懷
[00:22:31.000 --> 00:22:33.000]  這個世界快不行了
[00:22:33.000 --> 00:22:39.000]  前陣子上一年他們每一個家都會買一些末世的急救包
[00:22:39.000 --> 00:22:42.000]  不是真是first aid pack
[00:22:42.000 --> 00:22:47.000]  是有罐頭有淨化水一大堆東西
[00:22:47.000 --> 00:22:53.000]  叫信徒每人買回家去準備末日的降臨都會有
[00:22:53.000 --> 00:22:57.000]  私生活全部要向領導的交代
[00:22:57.000 --> 00:23:00.000]  大家都要隨時後命
[00:23:00.000 --> 00:23:04.000]  做一個全時間準備為主爭戰的會友
[00:23:04.000 --> 00:23:06.000]  所以道理是近似
[00:23:06.000 --> 00:23:09.000]  不過演繹方法可以有極大的差異
[00:23:09.000 --> 00:23:10.000]  與社會為敵
[00:23:10.000 --> 00:23:11.000]  剛才提過了
[00:23:11.000 --> 00:23:15.000]  也都有異端是會鼓勵你脫離家庭的
[00:23:15.000 --> 00:23:17.000]  我以前接觸過一個異端
[00:23:17.000 --> 00:23:20.000]  是鼓勵大學生不回家的完全
[00:23:20.000 --> 00:23:22.000]  放學就回教會的了
[00:23:22.000 --> 00:23:24.000]  在教會裡睡
[00:23:24.000 --> 00:23:25.000]  在教會裡生活
[00:23:25.000 --> 00:23:29.000]  醒了做完功課就全教的
[00:23:29.000 --> 00:23:30.000]  是什麼事呢
[00:23:30.000 --> 00:23:33.000]  探訪式回去探爸爸媽媽的
[00:23:33.000 --> 00:23:36.000]  我肯定你不想你的子女信這個異端
[00:23:36.000 --> 00:23:40.000]  離開這個信仰有嚴重的後果
[00:23:40.000 --> 00:23:44.000]  當然我告訴你離開基督教信仰後果都很嚴重
[00:23:44.000 --> 00:23:46.000]  沒有了永生或者諸如此類
[00:23:46.000 --> 00:23:52.000]  但他們是會再出現攻擊和咒詛的元素在裡面的
[00:23:52.000 --> 00:23:59.000]  這個是東方閃電他自己一個最簡單的道理系統
[00:23:59.000 --> 00:24:01.000]  他講的東西很多
[00:24:01.000 --> 00:24:04.000]  最簡單的說就是耶穌基督以前
[00:24:04.000 --> 00:24:06.000]  2000年前來過
[00:24:06.000 --> 00:24:07.000]  死了
[00:24:07.000 --> 00:24:09.000]  升回上天
[00:24:09.000 --> 00:24:10.000]  其實再回來了
[00:24:10.000 --> 00:24:12.000]  不過你不知道
[00:24:12.000 --> 00:24:13.000]  就好像你的親戚回來了
[00:24:13.000 --> 00:24:14.000]  在加拿大
[00:24:14.000 --> 00:24:16.000]  住在哪裡你還沒見到他
[00:24:16.000 --> 00:24:17.000]  就在哪裡呢
[00:24:17.000 --> 00:24:18.000]  在中國國內
[00:24:18.000 --> 00:24:19.000]  在中國國內
[00:24:19.000 --> 00:24:21.000]  去了一個女人身上
[00:24:21.000 --> 00:24:22.000]  所以他就說
[00:24:22.000 --> 00:24:25.000]  現在再回來的基督是女基督
[00:24:25.000 --> 00:24:26.000]  很簡單
[00:24:26.000 --> 00:24:27.000]  他2000年前講的東西
[00:24:27.000 --> 00:24:28.000]  現在他再回來講
[00:24:28.000 --> 00:24:30.000]  那當然是信他的
[00:24:30.000 --> 00:24:31.000]  是不是很簡單
[00:24:31.000 --> 00:24:34.000]  你爸爸媽媽20年前跟你講乖
[00:24:34.000 --> 00:24:35.000]  現在跟你講蟻
[00:24:35.000 --> 00:24:36.000]  那你是乖還是蟻
[00:24:36.000 --> 00:24:37.000]  當然是蟻
[00:24:37.000 --> 00:24:38.000]  所以他就說這個女基督
[00:24:38.000 --> 00:24:40.000]  現在回來講的東西才是更重要
[00:24:40.000 --> 00:24:44.000]  重要過2000年前耶穌回來講的東西
[00:24:44.000 --> 00:24:46.000]  甚至重要過整本聖經講的東西
[00:24:46.000 --> 00:24:48.000]  用這個道理推翻整本聖經
[00:24:48.000 --> 00:24:49.000]  所有道德價值
[00:24:49.000 --> 00:24:51.000]  以及神學系統
[00:24:51.000 --> 00:24:52.000]  他就說人呢
[00:24:52.000 --> 00:24:54.000]  其實總共分開五級的
[00:24:54.000 --> 00:24:55.000]  就是有階級之分的
[00:24:55.000 --> 00:24:56.000]  首先
[00:24:56.000 --> 00:24:57.000]  東方閃電的領袖呢
[00:24:57.000 --> 00:24:59.000]  就是最高級人類
[00:24:59.000 --> 00:25:01.000]  將來上到天堂呢
[00:25:01.000 --> 00:25:02.000]  他們就是
[00:25:02.000 --> 00:25:03.000]  好像天使那麼威水
[00:25:03.000 --> 00:25:04.000]  簡單而言
[00:25:04.000 --> 00:25:06.000]  就是我不敢絕對講得百分百準確
[00:25:06.000 --> 00:25:08.000]  我沒有去過他們的教會
[00:25:08.000 --> 00:25:11.000]  然後就是
[00:25:11.000 --> 00:25:12.000]  他們的信徒
[00:25:12.000 --> 00:25:14.000]  就是長子
[00:25:14.000 --> 00:25:17.000]  我想明白聖經一看長子這個東西
[00:25:17.000 --> 00:25:20.000]  就是說信東方閃電的人
[00:25:20.000 --> 00:25:21.000]  是長子
[00:25:21.000 --> 00:25:23.000]  接著本來回華朝
[00:25:23.000 --> 00:25:24.000]  本來回其他教會
[00:25:24.000 --> 00:25:28.000]  後來就來到去信東方閃電的呢
[00:25:28.000 --> 00:25:30.000]  就是第三級的人類
[00:25:30.000 --> 00:25:31.000]  就叫子民
[00:25:31.000 --> 00:25:35.000]  因為東方閃電的長子發聲
[00:25:35.000 --> 00:25:37.000]  就是他向你傳教
[00:25:37.000 --> 00:25:38.000]  接著你信了
[00:25:38.000 --> 00:25:40.000]  那就是第三級
[00:25:40.000 --> 00:25:41.000]  第四級就是
[00:25:41.000 --> 00:25:43.000]  你這群人都不信
[00:25:43.000 --> 00:25:44.000]  就是基督徒
[00:25:44.000 --> 00:25:45.000]  那這群人呢
[00:25:45.000 --> 00:25:46.000]  就只會死的
[00:25:46.000 --> 00:25:48.000]  死完會輪迴翻生
[00:25:48.000 --> 00:25:51.000]  就繼續為主為奴為母
[00:25:51.000 --> 00:25:52.000]  所以呢
[00:25:52.000 --> 00:25:53.000]  在天堂上面呢
[00:25:53.000 --> 00:25:54.000]  這群就是最低級的人
[00:25:54.000 --> 00:25:55.000]  就是我和你
[00:25:55.000 --> 00:25:56.000]  在天堂上面
[00:25:56.000 --> 00:25:58.000]  就是基本上是小妹子
[00:25:58.000 --> 00:26:00.000]  這個是我自己的演繹
[00:26:00.000 --> 00:26:01.000]  當然
[00:26:01.000 --> 00:26:03.000]  這件事和我們最同的就是
[00:26:03.000 --> 00:26:04.000]  所有什麼都不信的
[00:26:04.000 --> 00:26:06.000]  最終滅亡
[00:26:06.000 --> 00:26:08.000]  這個就總算都叫做
[00:26:08.000 --> 00:26:10.000]  岩翻一項
[00:26:10.000 --> 00:26:11.000]  五種人裏面
[00:26:11.000 --> 00:26:12.000]  這個是他的觀念
[00:26:12.000 --> 00:26:14.000]  所以東方閃電的信徒
[00:26:14.000 --> 00:26:17.000]  一來會控制他全個生活系統
[00:26:17.000 --> 00:26:18.000]  以及所有的錢財
[00:26:18.000 --> 00:26:19.000]  奉獻給教會
[00:26:19.000 --> 00:26:21.000]  全部時間脫離家庭
[00:26:21.000 --> 00:26:22.000]  奉獻給教會
[00:26:22.000 --> 00:26:24.000]  為什麼這麼大的魔力
[00:26:24.000 --> 00:26:26.000]  能夠向基督徒傳教
[00:26:26.000 --> 00:26:28.000]  是有這個原因
[00:26:28.000 --> 00:26:29.000]  就正因為他們
[00:26:29.000 --> 00:26:31.000]  每一個人都全情投入
[00:26:31.000 --> 00:26:32.000]  愛心爆棚
[00:26:32.000 --> 00:26:34.000]  這個是特性
