
[00:00:00.000 --> 00:00:03.300]  我們讀一段聖經在以賽亞書第五十四章
[00:02:11.900 --> 00:02:13.400]  是第一次我去到新機場
[00:02:13.400 --> 00:02:14.700]  非常漂亮
[00:02:14.700 --> 00:02:16.700]  跟以前完全不同
[00:02:16.700 --> 00:02:19.700]  不但新的機場 新的港口
[00:02:19.700 --> 00:02:25.300]  現在多哥已經成爲在西非最大的一個運輸的港口
[00:02:25.300 --> 00:02:27.700]  就在羅曼這個地方
[00:02:27.700 --> 00:02:29.700]  不但如此有新的道路
[00:02:29.700 --> 00:02:32.100]  都是新的一些馬路
[00:02:32.100 --> 00:02:33.400]  很寬敞的馬路
[00:02:33.400 --> 00:02:34.800]  甚至我們教會門口
[00:02:34.800 --> 00:02:36.900]  我們左邊那是我們教會
[00:02:36.900 --> 00:02:38.700]  以前都是前面的泥巴地
[00:02:38.700 --> 00:02:41.700]  我多年來的禱告主
[00:02:41.700 --> 00:02:43.300]  讓他們鋪一下這個地吧
[00:02:43.300 --> 00:02:44.300]  感謝上帝
[00:02:44.300 --> 00:02:46.000]  今年一去真的已經鋪好了
[00:02:46.000 --> 00:02:47.800]  你看 非常漂亮
[00:02:51.600 --> 00:02:58.600]  現在在多哥已經很難想象我們大概17年前那種景象
[00:02:58.600 --> 00:03:01.200]  我們在泥漿當中開車
[00:03:01.200 --> 00:03:03.800]  我還記得那時候看見一個大卡車
[00:03:03.800 --> 00:03:05.600]  因爲下雨路滑
[00:03:05.600 --> 00:03:09.200]  整個卡車翻倒橫躺在路上
[00:03:09.200 --> 00:03:10.700]  沒辦法中斷
[00:03:10.700 --> 00:03:12.400]  所有交通都已經中斷了
[00:03:12.400 --> 00:03:15.000]  結果我們自己必須下車
[00:03:15.000 --> 00:03:19.000]  在泥漿上能夠繞着那個卡車走過去
[00:03:19.000 --> 00:03:19.600]  爲什麼呢
[00:03:20.000 --> 00:03:25.000]  因爲我們的汽車必須要開到旁邊的斜坡
[00:03:25.000 --> 00:03:27.000]  往下開再繞上來
[00:03:27.000 --> 00:03:28.600]  我們都不敢在車上
[00:03:28.600 --> 00:03:30.200]  怕那個車翻過去怎麼辦
[00:03:30.200 --> 00:03:31.400]  統統下車
[00:03:31.400 --> 00:03:32.600]  我們寧願自己走路了
[00:03:32.600 --> 00:03:33.600]  不要走這種車
[00:03:33.600 --> 00:03:37.000]  然後每家車子慢慢從下面滑上來
[00:03:37.000 --> 00:03:38.500]  然後我們再上車
[00:03:38.500 --> 00:03:42.700]  現在已經很難想象那種日子
[00:03:42.700 --> 00:03:44.100]  以前我告訴你們
[00:03:44.100 --> 00:03:46.700]  在多哥的馬路叫Holy Road
[00:03:46.700 --> 00:03:48.900]  不是說聖潔是充滿洞嗎
[00:03:51.000 --> 00:03:57.100]  但現在在多哥已經沒有什麼Holy Road了
[00:03:57.100 --> 00:03:59.500]  已經非常的平坦
[00:03:59.500 --> 00:04:00.400]  非常的漂亮
[00:04:00.400 --> 00:04:04.900]  現在的多哥人已經很難想象當年我們在那裏的景象
[00:04:04.900 --> 00:04:08.800]  同樣我們在那個時候又怎能夠想象
[00:04:08.800 --> 00:04:11.900]  現在的多哥是這樣的進步呢
[00:04:11.900 --> 00:04:16.000]  這次去非洲真的親身再一次體會到
[00:04:16.000 --> 00:04:19.500]  現在真是神恢復季節的來到了
[00:04:19.700 --> 00:04:23.500]  當神開始做恢復工作的時候
[00:04:23.500 --> 00:04:27.500]  神所能成就的真的遠超過我們人所能夠想象
[00:04:27.500 --> 00:04:29.400]  就好像剛纔我們讀了聖經
[00:04:29.400 --> 00:04:31.600]  以賽爾書54章第一節所說的
[00:04:31.600 --> 00:04:34.000]  你這不懷孕不生養要歌唱
[00:04:34.000 --> 00:04:36.500]  未曾經過慘難的要發聲歌唱
[00:04:36.500 --> 00:04:37.800]  揚聲歡呼
[00:04:37.800 --> 00:04:38.400]  爲什麼呢
[00:04:38.400 --> 00:04:41.000]  因爲沒有丈夫的比有丈夫的兒女更多
[00:04:41.000 --> 00:04:43.000]  你說這怎麼可能呢
[00:04:43.000 --> 00:04:47.800]  但的確在人不能在神就是沒有難成的事情
[00:04:47.900 --> 00:04:50.200]  你們世界上我們需要預備好
[00:04:50.200 --> 00:04:53.300]  我們自己來迎接這樣一個恢復的季節
[00:04:53.300 --> 00:04:54.700]  怎麼樣預備法
[00:04:54.700 --> 00:04:57.300]  第二節告訴我們四件事情在這裏
[00:04:57.300 --> 00:05:00.800]  怎麼預備我們自己來迎接這樣子恢復的季節
[00:05:00.800 --> 00:05:03.500]  第一個要擴張賬目之地
[00:05:03.500 --> 00:05:05.200]  跟你們說要擴張賬目之地
[00:05:05.200 --> 00:05:09.300]  因爲當神要開始做恢復工作的時候
[00:05:09.300 --> 00:05:14.500]  就表明是有一個新的撒種跟收割的季節要來到的
[00:05:15.200 --> 00:05:18.500]  好像以前你無論怎麼撒好像都沒什麼結果
[00:05:18.500 --> 00:05:22.100]  看不見任何種子撒就看不見任何的收成
[00:05:22.100 --> 00:05:25.200]  可現在神說季節改變了
[00:05:25.200 --> 00:05:28.100]  不但撒種的季節有收割的季節
[00:05:28.100 --> 00:05:32.100]  神要降下甘霖向下始雨在我們中間
[00:05:32.100 --> 00:05:34.000]  要秋雨春雨
[00:05:34.000 --> 00:05:38.300]  聖經講到說要降臨在我們的使田園能夠生長才是
[00:05:38.300 --> 00:05:41.300]  你知道在聖經裏面告訴我們
[00:05:41.300 --> 00:05:42.800]  在以色列地兩個雨季
[00:05:42.800 --> 00:05:44.200]  一個是秋雨一個春雨
[00:05:44.700 --> 00:05:46.800]  秋雨其實是撒種的季節
[00:05:46.800 --> 00:05:50.200]  在以色列地春雨纔是個收割的季節
[00:05:50.200 --> 00:05:51.200]  神說要降
[00:05:51.200 --> 00:05:53.200]  不但降下秋雨讓你撒種
[00:05:53.200 --> 00:05:56.800]  神要降下春雨讓我們能夠準備收割
[00:05:56.800 --> 00:05:58.800]  因爲豐收的季節來
[00:05:58.800 --> 00:06:00.300]  當豐收的季節來到
[00:06:00.300 --> 00:06:02.300]  神恢復的恩典降臨的時候
[00:06:02.300 --> 00:06:04.200]  那個良倉就要擴張
[00:06:04.200 --> 00:06:05.500]  爲什麼要擴張賬目之地
[00:06:05.500 --> 00:06:08.000]  因爲神的恩典要降臨了
[00:06:08.000 --> 00:06:08.700]  Amen
[00:06:08.700 --> 00:06:12.100]  所以撒迦勒斯第十章第一節很清楚講到這件事
[00:06:12.100 --> 00:06:15.800]  當春雨的時候要向發閃電的耶和華求雨
[00:06:15.800 --> 00:06:19.200]  祂必爲衆人降下甘霖使田園生長才是
[00:06:19.200 --> 00:06:20.200]  換句話說
[00:06:20.200 --> 00:06:22.400]  這裏講到豐收的季節來到了
[00:06:22.400 --> 00:06:24.800]  神恢復的季節來到的時候
[00:06:24.800 --> 00:06:27.900]  我們就要向發閃電的神來求雨
[00:06:27.900 --> 00:06:29.800]  這裏講到我們的神是什麼樣的神
[00:06:29.800 --> 00:06:30.600]  是什麼
[00:06:30.600 --> 00:06:32.300]  發閃電的神
[00:06:32.300 --> 00:06:34.800]  我第一次讀這個經文的時候覺得好酷
[00:06:34.800 --> 00:06:37.700]  我們的神發閃電的神
[00:06:37.700 --> 00:06:39.300]  什麼意思呢
[00:06:39.300 --> 00:06:41.200]  兩方面的意思
[00:06:42.000 --> 00:06:42.800]  第一個
[00:06:42.800 --> 00:06:46.600]  他是發閃電的神代表在他沒有難成的事情
[00:06:46.600 --> 00:06:48.900]  閃電帶的能力
[00:06:48.900 --> 00:06:50.900]  在他沒有難成的事情
[00:06:50.900 --> 00:06:51.900]  第二
[00:06:51.900 --> 00:06:53.800]  當神工作的時候
[00:06:53.800 --> 00:06:56.600]  那個速度是快到你無法想象的
[00:06:56.600 --> 00:06:57.300]  Amen
[00:06:57.300 --> 00:06:59.000]  閃電就是這麼快
[00:06:59.000 --> 00:07:00.300]  這麼快
[00:07:00.300 --> 00:07:02.200]  神不工作則已
[00:07:02.200 --> 00:07:04.100]  但神開始工作的時候
[00:07:04.100 --> 00:07:06.400]  速度快到你無法想象
[00:07:06.400 --> 00:07:07.300]  Amen
[00:07:07.300 --> 00:07:08.200]  也許你說
[00:07:08.200 --> 00:07:09.900]  現在什麼都景象都沒有
[00:07:09.900 --> 00:07:11.300]  現在看不見任何的成長
[00:07:11.300 --> 00:07:12.400]  看不見人豐收
[00:07:12.400 --> 00:07:13.400]  好像什麼都沒有
[00:07:13.400 --> 00:07:15.600]  但是你要準備好
[00:07:15.600 --> 00:07:16.200]  爲什麼
[00:07:16.200 --> 00:07:18.300]  因爲我們的神是發閃電的神
[00:07:18.300 --> 00:07:19.400]  Hallelujah
[00:07:19.400 --> 00:07:21.300]  當神開始工作的時候
[00:07:21.300 --> 00:07:23.500]  速度是非常快速的
[00:07:23.500 --> 00:07:26.800]  我還記得有一次師母晚上出去足浴
[00:07:26.800 --> 00:07:29.000]  能夠massage一下
[00:07:29.000 --> 00:07:30.900]  晚上睡覺睡得好
[00:07:30.900 --> 00:07:32.500]  纔出去一個鐘頭
[00:07:32.500 --> 00:07:33.900]  回到家裏就跟我說
[00:07:33.900 --> 00:07:36.500]  我剛纔帶了五個人信耶穌
[00:07:36.500 --> 00:07:37.500]  我說What
[00:07:37.500 --> 00:07:40.500]  剛纔出一個鐘頭
[00:07:40.700 --> 00:07:42.400]  怎麼可能帶五個人信耶穌呢
[00:07:42.400 --> 00:07:43.600]  她說對啊
[00:07:43.600 --> 00:07:45.400]  因爲那個幫我按摩的小姐
[00:07:45.400 --> 00:07:47.000]  我就問她說你聽過耶穌嗎
[00:07:47.000 --> 00:07:47.700]  她說沒有啊
[00:07:47.700 --> 00:07:49.400]  因爲沒聽耶穌
[00:07:49.400 --> 00:07:50.100]  我給你講耶穌
[00:07:50.100 --> 00:07:50.800]  她說好啊好啊
[00:07:50.800 --> 00:07:52.400]  師母就跟她講耶穌
[00:07:52.400 --> 00:07:54.700]  講完就說你願意接受耶穌嗎
[00:07:54.700 --> 00:07:56.600]  那個小姐說是是我願意我願意
[00:07:56.600 --> 00:08:00.400]  沒想到旁邊左邊也有一個人在按摩
[00:08:00.400 --> 00:08:01.600]  那個按摩人也聽到說
[00:08:01.600 --> 00:08:03.200]  我也很想信耶穌啊
[00:08:03.200 --> 00:08:06.200]  幫她按摩的小姐說我也很想信耶穌啊
[00:08:06.200 --> 00:08:08.300]  在她右邊也有一個人在按摩
[00:08:08.300 --> 00:08:09.400]  她說我也很想信啊
[00:08:09.500 --> 00:08:10.800]  那個小姐說我也很想信啊
[00:08:10.800 --> 00:08:12.600]  哇一個鐘頭五個人都信耶穌
[00:08:12.600 --> 00:08:13.200]  Hallelujah
[00:08:13.200 --> 00:08:20.400]  這是爲什麼我們要建Shakana Glory
[00:08:20.400 --> 00:08:21.500]  這個聖殿的原因
[00:08:21.500 --> 00:08:25.200]  是爲了神應許的豐收要降臨
[00:08:25.200 --> 00:08:27.900]  是爲了五千的異象
[00:08:27.900 --> 00:08:28.800]  Amen
[00:08:28.800 --> 00:08:31.400]  我們要預備場地
[00:08:31.400 --> 00:08:35.200]  不但在場地上我們要擴張丈母之地
[00:08:35.200 --> 00:08:37.500]  聽說你們在小主的事工上
[00:08:37.700 --> 00:08:39.700]  我們也要擴張丈母之地
[00:08:39.700 --> 00:08:42.700]  因爲當新人進入教會的時候
[00:08:42.700 --> 00:08:44.900]  我們必須要有一種連結力
[00:08:44.900 --> 00:08:46.200]  有一種關懷力
[00:08:46.200 --> 00:08:48.700]  讓每一個新人在我們教會當中
[00:08:48.700 --> 00:08:50.400]  能夠有一種歸屬感嘛
[00:08:50.400 --> 00:08:54.300]  爲這個緣故小主一定要不斷的擴張
[00:08:54.300 --> 00:08:56.000]  不斷的分支出去了
[00:08:56.000 --> 00:08:59.100]  我看見今天在我們很多的小主有一種
[00:08:59.100 --> 00:09:01.700]  到死都不分離的情節你知道嗎
[00:09:01.700 --> 00:09:05.200]  那你錯了
[00:09:05.900 --> 00:09:09.600]  小主的目的不是叫你找一個溫暖的小窩
[00:09:09.600 --> 00:09:10.900]  在這裏待到永遠
[00:09:10.900 --> 00:09:11.700]  不是的
[00:09:11.700 --> 00:09:15.800]  小主的目的要使更多人進神的國度
[00:09:15.800 --> 00:09:17.000]  成爲神的工人
[00:09:17.000 --> 00:09:18.200]  Amen
[00:09:18.200 --> 00:09:21.000]  所以小主的事工一定要擴張
[00:09:21.000 --> 00:09:22.100]  準備好
[00:09:22.100 --> 00:09:24.500]  當神要帶領新人進來的時候
[00:09:24.500 --> 00:09:27.200]  小主一定要準備好迎接新人
[00:09:27.200 --> 00:09:30.000]  不但小主事工要擴張
[00:09:30.000 --> 00:09:32.200]  我告訴你個人生命也要擴張
[00:09:32.800 --> 00:09:36.400]  這爲什麼耶穌在按柴授銀的比喻裏面
[00:09:36.400 --> 00:09:40.300]  講到主人給不同的僕人不同的銀子
[00:09:40.300 --> 00:09:43.800]  我們看見每一個人從神那領受不同的恩典
[00:09:43.800 --> 00:09:45.000]  不同的才幹
[00:09:45.000 --> 00:09:46.100]  有不同的資源
[00:09:46.100 --> 00:09:47.000]  每一個人都不同
[00:09:47.000 --> 00:09:49.200]  神給你有五千兩嗎
[00:09:49.200 --> 00:09:52.700]  我告訴你神給你五千兩不是叫你自我欣賞的
[00:09:52.700 --> 00:09:54.800]  不是叫你自我滿足的
[00:09:54.800 --> 00:09:56.400]  神給你五千兩嗎
[00:09:56.400 --> 00:09:58.800]  好好用神所給你的恩賜才幹
[00:09:58.800 --> 00:09:59.900]  爲神所用吧
[00:09:59.900 --> 00:10:00.900]  Amen
[00:10:01.200 --> 00:10:03.400]  去爲神賺取另外五千兩吧
[00:10:03.400 --> 00:10:05.600]  神給你兩千兩嗎
[00:10:05.600 --> 00:10:08.500]  你要用這兩千兩爲主去賺取Amen
[00:10:08.500 --> 00:10:11.100]  千萬不要像那一千兩的
[00:10:11.100 --> 00:10:14.800]  自以爲覺得一千兩能做什麼沒有用
[00:10:14.800 --> 00:10:17.300]  就不去爲主擴張
[00:10:17.300 --> 00:10:20.200]  結果主說這個僕人怎麼樣的僕人
[00:10:20.200 --> 00:10:22.700]  又餓又懶
[00:10:22.700 --> 00:10:25.500]  跟你們說你千萬不要做又餓又懶的僕人跟他說
[00:10:25.500 --> 00:10:30.900]  你一定要擴張境界Amen
[00:10:31.600 --> 00:10:33.500]  第二節說不要限制
[00:10:33.500 --> 00:10:35.900]  意思是不要讓我們的經驗
[00:10:35.900 --> 00:10:37.900]  不要讓我們的傳統
[00:10:37.900 --> 00:10:40.700]  不要讓我們的環境來限制神的工作
[00:10:40.700 --> 00:10:43.700]  我非常喜歡以佛手術三章二十節
[00:10:43.700 --> 00:10:46.300]  我們看見這個新界非常的保密通來唸好吧
[00:10:46.300 --> 00:10:49.800]  來誰能夠照着運行在我們心裏的大力
[00:10:49.800 --> 00:10:52.100]  充充足足的成就一切
[00:10:52.100 --> 00:10:54.100]  超過我們所求所想
[00:10:54.100 --> 00:10:55.100]  Hallelujah
[00:10:55.100 --> 00:10:57.800]  誰能夠照着運行在我們中間大力
[00:10:57.800 --> 00:10:59.100]  什麼是在我們心中的大力
[00:11:01.000 --> 00:11:02.400]  聖靈的能力嗎
[00:11:02.400 --> 00:11:06.700]  每一個基督在你生命當中都有聖靈的內注Amen
[00:11:06.700 --> 00:11:09.200]  這個聖靈是有能力的聖靈
[00:11:09.200 --> 00:11:13.200]  聖靈降臨在我們身上我們就得到能力
[00:11:13.200 --> 00:11:16.100]  誰能夠照着運行在我們心裏的大力
[00:11:16.100 --> 00:11:18.300]  充充足足成就什麼
[00:11:18.300 --> 00:11:21.500]  一切超乎所求所想Hallelujah
[00:11:21.500 --> 00:11:24.400]  所以爲這個緣故你要擴張
[00:11:24.400 --> 00:11:26.900]  我們的生命需要不斷的擴張
[00:11:26.900 --> 00:11:30.500]  因爲神要賜下更多的恩典在我們身上Amen
[00:11:30.800 --> 00:11:34.000]  第二你要張大居所的慢子
[00:11:34.000 --> 00:11:35.500]  跟你拍張大居所的慢子
[00:11:35.500 --> 00:11:39.700]  當你照目之地要擴張的時候
[00:11:39.700 --> 00:11:41.300]  你一定要遮蓋
[00:11:41.300 --> 00:11:43.900]  慢子是爲遮蓋用的
[00:11:43.900 --> 00:11:46.600]  那什麼是我們屬靈的慢子呢
[00:11:46.600 --> 00:11:48.800]  屬靈的慢子就是我們的禱告
[00:11:48.800 --> 00:11:52.200]  一方面我們相信神要在我們這做大師
[00:11:52.200 --> 00:11:54.000]  讓我們擴張照目之地
[00:11:54.000 --> 00:11:57.100]  但另一方面我們必須要有深切的禱告
[00:11:57.100 --> 00:11:59.500]  因爲在禱告的過程當中
[00:11:59.600 --> 00:12:02.000]  神能夠賜給我們信心跟盼望
[00:12:02.000 --> 00:12:05.800]  讓我們在各樣的環境當中不至於動搖
[00:12:05.800 --> 00:12:08.300]  有一本關於禱告的書
[00:12:08.300 --> 00:12:10.600]  叫做The Circle Maker
[00:12:10.600 --> 00:12:13.000]  一個畫圓圈的人
[00:12:13.000 --> 00:12:15.100]  裏面講到一個故事
[00:12:15.100 --> 00:12:18.400]  在祖前一百年的時候在耶路撒冷
[00:12:18.400 --> 00:12:20.800]  當時有極大的乾旱
[00:12:20.800 --> 00:12:24.100]  幾乎要使整個世代要滅絕
[00:12:24.100 --> 00:12:27.200]  雖然那是一個不再有先知
[00:12:27.200 --> 00:12:29.300]  不再有神機的時代
[00:12:29.900 --> 00:12:31.100]  可那個時候有一個人
[00:12:31.100 --> 00:12:32.600]  名叫哈尼
[00:12:32.600 --> 00:12:35.800]  他卻對神有一個確信
[00:12:35.800 --> 00:12:39.500]  他相信神仍然垂聽禱告
[00:12:39.500 --> 00:12:40.500]  你們
[00:12:40.500 --> 00:12:43.700]  所以當時就請他來說向神來求雨吧
[00:12:43.700 --> 00:12:47.100]  他手裏拿了一根六尺的杖
[00:12:47.100 --> 00:12:50.900]  就開始在地上畫了一個極大的圓圈
[00:12:50.900 --> 00:12:53.800]  他就跪在那個圓圈的裏面
[00:12:53.800 --> 00:12:55.900]  舉手向天來禱告
[00:12:55.900 --> 00:12:58.300]  像以利亞一樣向神來求雨
[00:12:59.000 --> 00:13:00.500]  他主啊求你
[00:13:00.500 --> 00:13:03.100]  真的再一次按着你的憐憫
[00:13:03.100 --> 00:13:07.100]  豐盛的憐憫來垂聽我們在你面前的禱告
[00:13:07.100 --> 00:13:10.100]  主啊真的求你親自來成就
[00:13:10.100 --> 00:13:11.800]  若是你不成就
[00:13:11.800 --> 00:13:13.800]  我不親眼看見你的憐憫
[00:13:13.800 --> 00:13:16.800]  我就不從這個圓圈裏面走出去
[00:13:16.800 --> 00:13:21.600]  他就跪在地上一直禱告
[00:13:21.600 --> 00:13:24.500]  結果雨水真的降臨下來
[00:13:24.500 --> 00:13:26.900]  而且持續的降下
[00:13:27.500 --> 00:13:29.900]  不但使地土得到滋潤
[00:13:29.900 --> 00:13:34.800]  而且也恢復了當時的人對神的一個信心
[00:13:34.800 --> 00:13:37.600]  而在整個猶太人歷史當中
[00:13:37.600 --> 00:13:40.300]  他們稱這一天叫做The Day
[00:13:40.300 --> 00:13:41.400]  那一天
[00:13:41.400 --> 00:13:46.400]  他們把哈尼的禱告叫做扭轉世代的禱告
[00:13:46.400 --> 00:13:48.500]  他們稱爲哈尼這個人
[00:13:48.500 --> 00:13:50.600]  The Circle Maker
[00:13:50.600 --> 00:13:54.000]  一個在地上畫圓圈的人
[00:13:54.000 --> 00:13:56.900]  當他在地上畫圓圈的時候
[00:13:56.900 --> 00:13:58.600]  他是確信一件事情
[00:13:58.600 --> 00:14:01.000]  神必然垂聽
[00:14:01.000 --> 00:14:02.600]  而且紀念他的禱告
[00:14:02.600 --> 00:14:03.500]  Amen
[00:14:03.500 --> 00:14:06.500]  當然我的意思不是叫我們今天照樣畫幅
[00:14:06.500 --> 00:14:08.300]  按照他的方式來禱告
[00:14:08.300 --> 00:14:09.900]  但不可否認的
[00:14:09.900 --> 00:14:11.200]  我們要明白一件事情
[00:14:11.200 --> 00:14:14.600]  神所看重的是一個人在神面前
[00:14:14.600 --> 00:14:16.800]  有單純勇敢的心智
[00:14:16.800 --> 00:14:20.000]  今天如果我們想在禱告當中
[00:14:20.000 --> 00:14:21.400]  經歷神的神蹟
[00:14:21.400 --> 00:14:24.100]  我們就必須對神有一種確信
[00:14:24.100 --> 00:14:26.400]  你知道在整本聖經當中
[00:14:26.400 --> 00:14:28.400]  你看見每一個勇敢的禱告
[00:14:28.400 --> 00:14:31.200]  每一個帶來神蹟的禱告
[00:14:31.200 --> 00:14:34.600]  都是因爲人心中有一種對神
[00:14:34.600 --> 00:14:36.000]  一種說不出來
[00:14:36.000 --> 00:14:38.700]  無法解釋的確信在哪裏
[00:14:38.700 --> 00:14:41.000]  是解釋不來
[00:14:41.000 --> 00:14:44.100]  就是人對神有一種某種的確信
[00:14:44.100 --> 00:14:47.900]  當他有這種確信向神來呼求的時候
[00:14:47.900 --> 00:14:50.100]  神蹟就發生了
[00:14:50.100 --> 00:14:51.000]  第二點
[00:14:51.000 --> 00:14:53.700]  如果你一旦明白這樣一個原則
[00:14:53.900 --> 00:14:56.600]  你就應當在神所給你的生活
[00:14:56.600 --> 00:14:58.300]  每一個領域裏面
[00:14:58.300 --> 00:15:01.600]  你要抓住神的應許來禱告
[00:15:01.600 --> 00:15:02.400]  Amen
[00:15:02.400 --> 00:15:04.100]  在Washington DC
[00:15:04.100 --> 00:15:04.800]  有一個教會叫
[00:15:04.800 --> 00:15:06.500]  National Community Church
[00:15:06.500 --> 00:15:09.600]  它的主任牧師叫Mark Patterson
[00:15:09.600 --> 00:15:11.500]  當他讀到這本書的
[00:15:11.500 --> 00:15:13.100]  Circle Maker的時候
[00:15:13.100 --> 00:15:16.200]  他就確信神也會紀念
[00:15:16.200 --> 00:15:17.900]  他在神面前的禱告
[00:15:17.900 --> 00:15:19.900]  在1996年
[00:15:19.900 --> 00:15:22.900]  他創辦了National Community Church
[00:15:23.400 --> 00:15:24.900]  當他開始那個教會的時候
[00:15:24.900 --> 00:15:27.000]  他就從家裏開始往外走
[00:15:27.000 --> 00:15:28.800]  繞了一整圈
[00:15:28.800 --> 00:15:31.000]  走了4.7個mile
[00:15:31.000 --> 00:15:32.800]  最後回到他家裏
[00:15:32.800 --> 00:15:36.600]  他就跪在這個圓圈的裏面
[00:15:36.600 --> 00:15:38.400]  他就在神面前禱告
[00:15:38.400 --> 00:15:39.200]  宣告說
[00:15:39.200 --> 00:15:39.700]  主啊
[00:15:39.700 --> 00:15:42.000]  凡我腳掌所踏之地
[00:15:42.000 --> 00:15:43.400]  你都要賞賜給我
[00:15:43.400 --> 00:15:47.800]  結果他說他回頭看這十幾二十年來
[00:15:47.800 --> 00:15:52.300]  他就看見他們過去所租用的每一個場地
[00:15:53.100 --> 00:15:54.600]  他們在國會山莊
[00:15:54.600 --> 00:15:56.600]  所開設最出名的一個咖啡屋
[00:15:56.600 --> 00:15:58.200]  叫以便以謝咖啡屋
[00:15:58.200 --> 00:15:59.900]  一直到他們最近
[00:15:59.900 --> 00:16:02.100]  所買的整個教會的建築
[00:16:02.100 --> 00:16:04.400]  通通都在他
[00:16:04.400 --> 00:16:07.700]  一開始走的整個圓圈的裏面
[00:16:07.700 --> 00:16:08.900]  Hallelujah
[00:16:08.900 --> 00:16:10.900]  神果然是信實的神
[00:16:10.900 --> 00:16:11.500]  Amen
[00:16:11.500 --> 00:16:12.400]  第二點
[00:16:12.400 --> 00:16:14.000]  今天你在神面前禱告
[00:16:14.000 --> 00:16:15.800]  是怎麼樣的禱告生活呢
[00:16:15.800 --> 00:16:17.900]  你需要重新回到神的面前
[00:16:17.900 --> 00:16:19.700]  憑着信心來禱告
[00:16:19.700 --> 00:16:21.600]  你需要在你的工作上
[00:16:21.600 --> 00:16:22.600]  在你的家庭
[00:16:22.600 --> 00:16:24.200]  在你個人的生命當中
[00:16:24.200 --> 00:16:26.100]  在神所給你每一個領域裏面
[00:16:26.100 --> 00:16:29.400]  學習做一個畫圓圈來禱告的人
[00:16:29.400 --> 00:16:30.300]  Amen
[00:16:30.300 --> 00:16:31.500]  同樣
[00:16:31.500 --> 00:16:35.400]  當面對Shakina Glory建電計劃的時候
[00:16:35.400 --> 00:16:38.400]  面對一千九百萬的工程費用
[00:16:38.400 --> 00:16:41.700]  我們也需要學習在神面前的禱告
[00:16:41.700 --> 00:16:45.500]  一方面我們相信神要成就偉大奇妙的工作
