
[00:00:00.000 --> 00:00:01.000]  弟姐妹平安
[00:03:23.160 --> 00:03:26.200]  其實有些同學是真的找天堂之門的
[00:03:26.200 --> 00:03:28.480]  不過找來找去都找不到
[00:03:28.480 --> 00:03:32.240]  那又或者是有些人就好像找到
[00:03:32.240 --> 00:03:34.200]  但是就達不到那個
[00:03:34.200 --> 00:03:37.720]  進入天堂之門的那個條件
[00:03:37.720 --> 00:03:40.880]  那也有一些人的目標是什麼呢
[00:03:40.880 --> 00:03:42.920]  就是他們一開始的時候
[00:03:42.920 --> 00:03:44.680]  因為每個人就拿著20元
[00:03:44.680 --> 00:03:46.080]  那他們只有20元而已
[00:03:46.080 --> 00:03:49.200]  有些人就是一開始的時候就拿著2000元
[00:03:49.600 --> 00:03:53.880]  因為我們始終都會有一些是身於富裕的家庭
[00:03:53.880 --> 00:03:56.200]  和身於沒那麼富裕的家庭
[00:03:56.200 --> 00:03:57.640]  那所以有些人就2000元
[00:03:57.640 --> 00:03:58.520]  有些人就20元
[00:03:58.520 --> 00:03:59.640]  那他們做什麼呢
[00:03:59.640 --> 00:04:01.040]  就拿著這20元
[00:04:01.040 --> 00:04:02.800]  他們連讀小學都沒有
[00:04:02.800 --> 00:04:03.760]  都不能夠
[00:04:03.760 --> 00:04:05.400]  因為讀小學都要錢的
[00:04:05.400 --> 00:04:08.400]  我們不像香港那樣有一個免費教育
[00:04:08.400 --> 00:04:09.120]  那他們怎樣呢
[00:04:09.120 --> 00:04:11.880]  就唯有拿著那20元然後就去求職了
[00:04:11.880 --> 00:04:12.880]  接著求職
[00:04:12.880 --> 00:04:13.680]  那他們就做什麼呢
[00:04:13.680 --> 00:04:16.240]  就是求職賺錢
[00:04:16.240 --> 00:04:18.800]  然後賺錢就再去讀書
[00:04:19.040 --> 00:04:19.960]  然後讀書呢
[00:04:19.960 --> 00:04:20.880]  升了學歷了
[00:04:20.880 --> 00:04:21.480]  就去什麼呢
[00:04:21.480 --> 00:04:23.840]  就再去上班賺錢
[00:04:23.840 --> 00:04:25.360]  然後賺完錢之後再去什麼呢
[00:04:25.360 --> 00:04:26.680]  就再去讀書
[00:04:26.680 --> 00:04:28.480]  因為去小學讀到中學
[00:04:28.480 --> 00:04:29.640]  中學讀到大學這樣
[00:04:29.640 --> 00:04:30.880]  那接著就做什麼呢
[00:04:30.880 --> 00:04:31.640]  就再升職
[00:04:31.640 --> 00:04:32.160]  再賺錢
[00:04:32.160 --> 00:04:33.080]  再升職再賺錢
[00:04:33.080 --> 00:04:36.080]  那有一些同學就讀到大學的時候
[00:04:36.080 --> 00:04:38.440]  我本身設計的時候就沒有那麼殘忍的
[00:04:38.440 --> 00:04:40.760]  我們就有一些老師很殘忍的
[00:04:40.760 --> 00:04:42.000]  就說你讀到大學
[00:04:42.000 --> 00:04:44.160]  但是AI取代了你的工作
[00:04:44.160 --> 00:04:45.880]  所以你連工作都沒得做
[00:04:47.040 --> 00:04:49.040]  那也有一些同學就做什麼呢
[00:04:49.040 --> 00:04:52.720]  就是用錢去抽卡
[00:04:52.720 --> 00:04:55.120]  不是抽那些Pokemon的卡
[00:04:55.120 --> 00:04:56.120]  他抽什麼卡呢
[00:04:56.120 --> 00:04:59.240]  就是他有一些卡是可以一抽出來的時候
[00:04:59.240 --> 00:05:01.960]  是會有一些獎賞
[00:05:01.960 --> 00:05:04.240]  或者有一些懲罰
[00:05:04.240 --> 00:05:07.000]  其實大部分都是懲罰
[00:05:07.000 --> 00:05:09.000]  其實就很少獎賞的
[00:05:09.000 --> 00:05:10.800]  那接著他們的獎賞是什麼呢
[00:05:10.800 --> 00:05:12.040]  就真的很早期的時候
[00:05:12.040 --> 00:05:13.320]  有一些同學一抽
[00:05:13.320 --> 00:05:14.480]  就抽到
[00:05:14.480 --> 00:05:15.960]  就是他用20元去抽
[00:05:15.960 --> 00:05:18.280]  就抽到一千元回來
[00:05:18.280 --> 00:05:19.640]  然後他就好像
[00:05:19.640 --> 00:05:21.080]  我抽到一千元了
[00:05:21.080 --> 00:05:23.800]  接著就跟其他的同學去講
[00:05:23.800 --> 00:05:24.680]  我抽到一千元
[00:05:24.680 --> 00:05:26.520]  接著就有一群同學
[00:05:26.520 --> 00:05:30.600]  就走去娛樂場所那裡去抽
[00:05:30.600 --> 00:05:31.520]  那怎知道呢
[00:05:31.520 --> 00:05:33.440]  就是贏一顆糖
[00:05:33.440 --> 00:05:34.680]  就
[00:05:34.680 --> 00:05:35.440]  什麼
[00:05:35.440 --> 00:05:36.440]  輸一間廠
[00:05:36.440 --> 00:05:37.280]  對了
[00:05:37.280 --> 00:05:39.480]  贏一顆糖就輸一間廠
[00:05:39.480 --> 00:05:42.920]  或者就是這樣
[00:05:42.920 --> 00:05:44.720]  就在這個氛圍底下
[00:05:44.720 --> 00:05:46.160]  就很多同學
[00:05:46.160 --> 00:05:53.520]  漸漸地失去了他的目標和方向
[00:05:53.520 --> 00:05:57.520]  或者可能一直都找不到天堂之門
[00:05:57.520 --> 00:05:59.600]  接著去到後期的時候
[00:05:59.600 --> 00:06:01.280]  就有一些同學開始講
[00:06:01.280 --> 00:06:04.960]  天堂之門是假的
[00:06:04.960 --> 00:06:06.560]  是遊戲負責人
[00:06:06.560 --> 00:06:07.840]  就是我
[00:06:07.840 --> 00:06:09.640]  騙他們
[00:06:09.640 --> 00:06:11.760]  騙他們玩這個遊戲
[00:06:11.760 --> 00:06:14.760]  後來其實天堂之門是真的
[00:06:14.760 --> 00:06:16.080]  不過他們找不到
[00:06:16.080 --> 00:06:17.440]  也進不了
[00:06:17.440 --> 00:06:20.920]  所以也不願意試一些新的方法
[00:06:20.920 --> 00:06:22.280]  去進去天堂之門
[00:06:22.280 --> 00:06:26.080]  所以到最後就是一個二人都沒有
[00:06:26.080 --> 00:06:27.600]  就真的沒有一個同學
[00:06:27.600 --> 00:06:29.880]  去贏得這個比賽
[00:06:29.880 --> 00:06:30.520]  弟兄姊妹
[00:06:30.520 --> 00:06:32.840]  我們覺不覺得或多或少
[00:06:32.840 --> 00:06:35.560]  聽完這些小學生玩這個遊戲之後
[00:06:35.560 --> 00:06:36.560]  或多或少會不會覺得
[00:06:36.560 --> 00:06:39.240]  其實都是我們的縮影
[00:06:39.240 --> 00:06:40.360]  像不像我們
[00:06:40.360 --> 00:06:43.720]  我們可能在這個世界上拼搏
[00:06:43.720 --> 00:06:45.240]  可能我們追學歷
[00:06:45.240 --> 00:06:46.120]  追成績
[00:06:46.120 --> 00:06:47.080]  追成就
[00:06:47.080 --> 00:06:48.920]  或者可能是追子女
[00:06:48.920 --> 00:06:50.960]  追交樓
[00:06:50.960 --> 00:06:53.520]  或者我們可能都不是這些
[00:06:53.520 --> 00:06:56.320]  其實我只是想找一頓飯吃
[00:06:56.320 --> 00:06:58.600]  為生存而努力
[00:06:58.600 --> 00:07:02.360]  但是有時就忘記了
[00:07:02.360 --> 00:07:04.920]  最重要的目標
[00:07:04.920 --> 00:07:07.360]  目的是什麼
[00:07:07.360 --> 00:07:09.920]  當我們在這個現實的生活裡面
[00:07:09.920 --> 00:07:10.800]  去到拼搏
[00:07:10.800 --> 00:07:12.480]  或者有時候都會覺得迷失了
[00:07:12.480 --> 00:07:15.600]  其實我在做什麼
[00:07:15.600 --> 00:07:17.320]  我為什麼要這樣做
[00:07:17.320 --> 00:07:19.360]  當我們以為靠自己的方法
[00:07:19.360 --> 00:07:21.600]  才可以保障的時候
[00:07:21.600 --> 00:07:24.480]  其實在聖經裡面
[00:07:24.480 --> 00:07:29.000]  剛剛回到巴勒斯坦地的以色列人
[00:07:29.000 --> 00:07:33.360]  都同樣有些同樣的掙扎
[00:07:33.360 --> 00:07:36.480]  今天講到的經文是《撒加利亞書》
[00:07:36.480 --> 00:07:38.760]  《撒加利亞書》就是小仙之書
[00:07:38.760 --> 00:07:41.600]  我們有時候都比較少講
[00:07:41.600 --> 00:07:43.520]  其實《撒加利亞書》的背景是怎樣的
[00:07:43.520 --> 00:07:46.800]  就是在以色列人亡國
[00:07:46.800 --> 00:07:48.000]  然後他們被擄
[00:07:48.000 --> 00:07:51.080]  然後他們就回到巴勒斯坦地
[00:07:51.080 --> 00:07:53.760]  因為他們容許可以回到巴勒斯坦地
[00:07:53.760 --> 00:07:54.440]  他們做什麼呢
[00:07:54.440 --> 00:07:58.040]  就是可以回到重建城牆
[00:07:58.040 --> 00:08:00.480]  和重建聖殿
[00:08:00.480 --> 00:08:03.280]  而當時先知撒加利亞
[00:08:03.280 --> 00:08:05.840]  就接收到上帝給的訊息
[00:08:05.840 --> 00:08:07.400]  呼籲以色列人
[00:08:07.400 --> 00:08:11.560]  不要忘記他們回到巴勒斯坦地
[00:08:11.560 --> 00:08:12.960]  首先要做的
[00:08:12.960 --> 00:08:16.960]  就是要傾盡全力去重建聖殿
[00:08:16.960 --> 00:08:20.360]  去恢復對上帝的敬拜
[00:08:20.360 --> 00:08:23.600]  以致能夠令到以色列
[00:08:23.600 --> 00:08:27.000]  可以有一個信仰的根基
[00:08:27.000 --> 00:08:30.320]  然後再去發展其他的事情
[00:08:30.320 --> 00:08:35.040]  以色列人就好像我們初信的時候
[00:08:35.040 --> 00:08:37.360]  初信的時候很熱情
[00:08:37.360 --> 00:08:41.880]  很想投入在教會的侍奉裡面
[00:08:41.880 --> 00:08:44.000]  很想拾取更多的崗位
[00:08:44.000 --> 00:08:46.520]  以色列人最初回到巴勒斯坦地
[00:08:46.520 --> 00:08:47.920]  也是這麼熱情的
[00:08:47.920 --> 00:08:51.000]  因為他們很熱切地重建聖殿
[00:08:51.000 --> 00:08:52.800]  重建城牆
[00:08:52.800 --> 00:08:55.640]  但是日子久了
[00:08:55.640 --> 00:08:58.960]  他們面對的困難多了
[00:08:58.960 --> 00:09:02.560]  裡裡外外他們都被人夾攻
[00:09:02.560 --> 00:09:05.440]  所以以色列人就開始怎樣呢
[00:09:05.440 --> 00:09:06.920]  有時候也好像我們一樣
[00:09:06.920 --> 00:09:10.040]  就是我們覺得好像有些困難
[00:09:10.040 --> 00:09:12.640]  好像信仰上有些瓶頸
[00:09:12.640 --> 00:09:15.720]  不如還是先回教會
[00:09:15.720 --> 00:09:17.560]  先不要搞其他的事情
[00:09:17.560 --> 00:09:21.480]  先做好生活裡面其他的事情
[00:09:21.480 --> 00:09:22.640]  以色列人也是這樣
[00:09:22.640 --> 00:09:25.560]  他們就開始放慢了手腳
[00:09:25.560 --> 00:09:26.840]  顧了生活
[00:09:26.840 --> 00:09:28.480]  顧了經濟
[00:09:28.480 --> 00:09:34.520]  那麼聖殿的重建就漸漸地荒廢了
[00:09:34.520 --> 00:09:39.920]  那麼就在以色列停止重建聖殿的時候
[00:09:39.920 --> 00:09:41.520]  先知的呼籲
[00:09:41.520 --> 00:09:43.560]  還有一些以斯拉
[00:09:43.560 --> 00:09:44.680]  尼希米
[00:09:44.680 --> 00:09:47.840]  還有所羅巴伯這些以色列人的領袖
[00:09:47.840 --> 00:09:49.440]  就重新呼籲他們
[00:09:49.440 --> 00:09:51.960]  我們要加緊腳步
[00:09:51.960 --> 00:09:53.960]  重建那個聖殿
[00:09:53.960 --> 00:09:55.760]  就是這樣的情況下
[00:09:55.760 --> 00:09:59.040]  聖殿得以被重建
[00:09:59.040 --> 00:10:00.040]  可以建好
[00:10:00.040 --> 00:10:01.240]  就是放慢了手腳
[00:10:01.240 --> 00:10:03.760]  不過在一些強烈的呼籲下
[00:10:03.760 --> 00:10:06.880]  他們終於再重建這個聖殿回來
[00:10:06.880 --> 00:10:09.760]  然後上帝也都應許以色列人
[00:10:09.760 --> 00:10:12.600]  會復興耶路撒冷
[00:10:12.600 --> 00:10:14.560]  令到當中的居民
[00:10:14.560 --> 00:10:17.320]  能夠歡喜快樂地過活
[00:10:17.320 --> 00:10:19.840]  也可以好好地慶祝
[00:10:19.840 --> 00:10:23.400]  上帝賜予以色列人的節日
[00:10:23.400 --> 00:10:26.600]  這些就是在撒加利亞書
[00:10:26.600 --> 00:10:28.200]  頭那八章裡面
[00:10:28.200 --> 00:10:30.840]  主要的一些內容
[00:10:30.840 --> 00:10:32.040]  而第九章開始了
[00:10:32.040 --> 00:10:34.880]  就是今天我們所看的經文的開始
[00:10:34.880 --> 00:10:36.200]  聖經學者都認為
[00:10:36.200 --> 00:10:39.800]  當時其實聖殿已經重建好了
[00:10:39.800 --> 00:10:43.200]  而先知的訊息也都有所改變
[00:10:43.200 --> 00:10:47.000]  開始轉為審判其他國家
[00:10:47.000 --> 00:10:52.640]  以及以色列未來能夠復興的一些訊息
[00:10:52.640 --> 00:10:54.280]  而今天的經文
[00:10:54.280 --> 00:10:56.200]  九章九至十二節
[00:10:56.200 --> 00:10:58.200]  就說明了以色列將來
[00:10:58.200 --> 00:11:02.720]  是會有一個君王在他們的當中
[00:11:02.720 --> 00:11:05.360]  其實我們這樣聽的時候
[00:11:05.360 --> 00:11:06.960]  我們就覺得好像沒什麼
[00:11:06.960 --> 00:11:08.320]  有一個君王也很正常
[00:11:08.320 --> 00:11:11.200]  其實以色列的預言經常都是這樣的
[00:11:11.200 --> 00:11:14.240]  不過大家要明白一件事
[00:11:14.240 --> 00:11:16.640]  就是在撒加利亞的時代
[00:11:16.640 --> 00:11:18.640]  就是在先知的時代
[00:11:18.640 --> 00:11:24.160]  當時的以色列並不是一個國家
[00:11:24.160 --> 00:11:27.560]  它只是一個自治區
[00:11:27.560 --> 00:11:29.240]  它只是一個自治區
[00:11:29.240 --> 00:11:32.720]  所以當先知的預言
[00:11:32.720 --> 00:11:36.360]  是會有一個君王在他們當中的時候
[00:11:36.360 --> 00:11:39.680]  其實是一個很大膽的訊息
[00:11:39.680 --> 00:11:40.960]  簡單來說
[00:11:40.960 --> 00:11:43.880]  好像有一點感覺到以色列人
[00:11:43.880 --> 00:11:47.600]  這是否引領以色列人去叛亂的訊息
[00:11:47.600 --> 00:11:49.760]  這個叛亂的角度是從什麼呢
[00:11:49.760 --> 00:11:53.640]  是從當時波斯帝國的角度去看這件事
[00:11:53.640 --> 00:11:57.680]  但是站在以色列人的角度去看這件事的時候
[00:11:57.680 --> 00:12:01.800]  這個訊息正正就是提醒以色列人
[00:12:01.800 --> 00:12:05.080]  是要重新見得到
[00:12:05.080 --> 00:12:10.760]  上帝的恩若從來沒有離開過他們
[00:12:10.760 --> 00:12:12.240]  當我們去看經文
[00:12:12.240 --> 00:12:14.480]  我們打開聖經或者在螢光幕
[00:12:14.480 --> 00:12:15.840]  我們可以看看
[00:12:15.840 --> 00:12:19.800]  我們看看經文裡面怎麼描述這個君王
[00:12:19.800 --> 00:12:25.880]  在經文裡面是描述這個君王是公義的
[00:12:25.880 --> 00:12:28.560]  他也會私人拯救
[00:12:28.560 --> 00:12:31.800]  而除了這些特質和行動之外
[00:12:31.800 --> 00:12:34.360]  他還有一個很重要的形象
[00:12:34.360 --> 00:12:35.280]  就是什麼呢
[00:12:35.280 --> 00:12:39.520]  就是謙和地騎驢進城
[00:12:39.520 --> 00:12:41.400]  可能我們第一次就會想
[00:12:41.400 --> 00:12:44.960]  因為我們是新約的基督徒
[00:12:44.960 --> 00:12:45.960]  我們第一次想
[00:12:45.960 --> 00:12:47.840]  這個騎驢進城的
[00:12:47.840 --> 00:12:50.360]  還不是說耶穌
[00:12:50.360 --> 00:12:52.800]  一定是說耶穌
[00:12:52.800 --> 00:13:00.000]  但是對於當時撒加利亞時代的人來說
[00:13:00.000 --> 00:13:02.320]  這個形象
[00:13:02.320 --> 00:13:03.920]  他們第一次聯想的
[00:13:03.920 --> 00:13:06.440]  並不是耶穌
[00:13:06.440 --> 00:13:08.040]  他們想到的是誰呢
[00:13:08.040 --> 00:13:10.800]  他們想到的是所羅門
[00:13:10.800 --> 00:13:13.960]  原因是在聶王記上的時候
[00:13:13.960 --> 00:13:16.040]  所羅門還沒有登基
[00:13:16.040 --> 00:13:17.880]  大衛就叫所羅門
[00:13:17.880 --> 00:13:20.160]  你要騎驢進城
[00:13:20.160 --> 00:13:22.160]  去給民眾知道
[00:13:22.160 --> 00:13:26.680]  你就是大衛所願意承繼
[00:13:26.680 --> 00:13:29.360]  就是去承繼大衛王位的那個王
[00:13:29.360 --> 00:13:31.320]  所以當時的人
[00:13:31.320 --> 00:13:33.520]  當看到這個形象的時候
[00:13:33.520 --> 00:13:34.440]  第一次會想
[00:13:34.440 --> 00:13:35.960]  就是所羅門
[00:13:35.960 --> 00:13:38.960]  在這個典故的情況下
[00:13:38.960 --> 00:13:42.560]  就知道先知所預言的這個君王
[00:13:42.560 --> 00:13:48.680]  其實是在承繼上帝向大衛所納的那個約
[00:13:48.680 --> 00:13:50.640]  所以上帝的約
[00:13:50.640 --> 00:13:55.160]  從來從來都沒有離開過以色列
[00:13:55.160 --> 00:13:57.960]  這個王是會怎樣呢
[00:13:57.960 --> 00:14:02.760]  我們去到第十節
[00:14:02.760 --> 00:14:04.360]  在第十節那裡
[00:14:04.360 --> 00:14:06.000]  上帝自己說
[00:14:06.000 --> 00:14:09.360]  上帝會除滅以法連的戰車
[00:14:09.360 --> 00:14:11.880]  耶路撒冷的戰馬
[00:14:11.880 --> 00:14:14.320]  戰爭的弓會被剪除
[00:14:14.320 --> 00:14:17.160]  對於我們今時今日的人來說
[00:14:17.160 --> 00:14:18.000]  可能我們就會覺得
[00:14:18.000 --> 00:14:20.960]  我當然是擁有越多的軍備
[00:14:20.960 --> 00:14:23.600]  那個國家才更強盛
[00:14:23.600 --> 00:14:26.200]  要不然我們怎麼會要有越軍
[00:14:26.200 --> 00:14:27.680]  那麼越軍的時候是怎樣呢
[00:14:27.680 --> 00:14:31.720]  就是我們要展示我們有多少支導彈
[00:14:31.720 --> 00:14:32.880]  有多少架軍艦
[00:14:32.880 --> 00:14:33.880]  有多少架戰機
[00:14:33.880 --> 00:14:35.360]  各類各類
[00:14:35.360 --> 00:14:36.760]  但是
[00:14:36.760 --> 00:14:38.360]  當我們去看這段經文的時候
[00:14:38.360 --> 00:14:39.440]  我們就會覺得
[00:14:39.440 --> 00:14:45.680]  為什麼上帝明明說賜軍王給以色列
[00:14:45.680 --> 00:14:47.080]  不過
[00:14:47.080 --> 00:14:53.240]  他卻是要拿走以色列所有的軍備呢
[00:14:53.240 --> 00:14:54.480]  其實
[00:14:54.480 --> 00:14:56.160]  我們看賜這段經文
[00:14:56.160 --> 00:14:59.080]  好像是一個對以色列的懲罰
[00:14:59.080 --> 00:14:59.840]  不過
[00:14:59.840 --> 00:15:02.960]  其實這個是上帝對以色列
[00:15:02.960 --> 00:15:05.760]  應許的實現
[00:15:05.760 --> 00:15:07.040]  原因是
[00:15:07.040 --> 00:15:09.360]  這段經文正正就是說到
[00:15:09.360 --> 00:15:13.640]  以色列不再需要任何的戰力
[00:15:13.640 --> 00:15:16.240]  去保護自己
[00:15:16.240 --> 00:15:20.720]  而是有上帝去保護他們
[00:15:20.720 --> 00:15:23.240]  他們不再需要出去打仗
[00:15:23.240 --> 00:15:26.160]  不需要再用一兵一卒之下
[00:15:26.160 --> 00:15:29.800]  去面對其他人的侵略
[00:15:29.800 --> 00:15:34.280]  反而是有上帝幫助他們
[00:15:34.280 --> 00:15:38.120]  去怎樣面對各樣的侵略
[00:15:38.120 --> 00:15:39.840]  而且這個軍王
[00:15:39.840 --> 00:15:42.600]  是會令到他們得到和平
[00:15:42.600 --> 00:15:43.920]  而他的管治
[00:15:43.920 --> 00:15:45.840]  也是由大河
[00:15:45.840 --> 00:15:47.760]  大河就是幼發拉禮河
[00:15:47.760 --> 00:15:49.280]  直到地極
[00:15:49.280 --> 00:15:51.240]  可以說連外邦人
[00:15:51.240 --> 00:15:54.000]  都是屬於這個軍王的管治
[00:15:54.000 --> 00:15:55.680]  甚至乎這個軍王
[00:15:55.680 --> 00:15:58.680]  他會將一切被囚禁在外邦
[00:15:58.680 --> 00:16:00.880]  屬於上帝的子民
[00:16:00.880 --> 00:16:03.960]  回到他的上帝的保障裡面
[00:16:03.960 --> 00:16:08.880]  也都令到他們這群被囚禁的人
[00:16:08.880 --> 00:16:11.960]  能夠得到補償
[00:16:11.960 --> 00:16:14.880]  今天我們明明說到十二節
[00:16:14.880 --> 00:16:18.280]  但其實那個預言是去到第十三節
[00:16:18.280 --> 00:16:22.680]  如果大家有聖經可以打開去看第十三節
[00:16:22.680 --> 00:16:26.120]  如果在第十三節裡面
[00:16:26.120 --> 00:16:29.720]  我們就會說明明是沒有兵力的情況下
[00:16:29.720 --> 00:16:34.840]  上帝卻是會令到以色列人強壯
[00:16:34.840 --> 00:16:38.760]  甚至乎是會令當時開始強盛的希臘
[00:16:38.760 --> 00:16:40.320]  希臘軍隊開始強盛
[00:16:40.320 --> 00:16:42.320]  是會被攻擊
[00:16:42.320 --> 00:16:44.200]  在戰爭之中
[00:16:44.200 --> 00:16:46.840]  就是令到希臘在戰爭裡面
[00:16:46.840 --> 00:16:49.200]  這裡的戰爭和攻擊
[00:16:49.200 --> 00:16:51.280]  是上帝自己主動
[00:16:51.280 --> 00:16:53.400]  去彰顯他的公義
[00:16:53.400 --> 00:16:56.120]  審判列國
[00:16:56.120 --> 00:16:58.360]  為的是要令到他的子民
[00:16:58.360 --> 00:17:01.360]  奪回真正的平安
[00:17:01.360 --> 00:17:05.120]  真正的不是以色列民自己
[00:17:05.120 --> 00:17:08.000]  真正的是耶和華
[00:17:08.000 --> 00:17:11.560]  以色列不需要再靠自己的武器
[00:17:11.560 --> 00:17:16.160]  去面對這些侵略
[00:17:16.160 --> 00:17:21.600]  當以色列民在上帝的保障裡面的時候
[00:17:21.600 --> 00:17:23.800]  他們所面對的困難
[00:17:23.800 --> 00:17:28.480]  原來是可以交託給上帝
