
[00:00:00.000 --> 00:00:01.560]  大家節目平安
[00:12:58.960 --> 00:13:00.960]  現在上帝直接跟你說
[00:13:00.960 --> 00:13:02.960]  那你應該
[00:13:02.960 --> 00:13:04.960]  迎娶瑪利亞 馴服迎娶瑪利亞
[00:13:04.960 --> 00:13:06.960]  還是不馴服
[00:13:06.960 --> 00:13:08.960]  不娶瑪利亞
[00:13:08.960 --> 00:13:10.960]  如果給你的選擇是什麼
[00:13:12.960 --> 00:13:14.960]  你不給我回應
[00:13:14.960 --> 00:13:18.960]  你不要說自己
[00:13:18.960 --> 00:13:20.960]  應該 約瑟應該要娶
[00:13:20.960 --> 00:13:22.960]  應該要娶
[00:13:22.960 --> 00:13:24.960]  因為上帝的介入
[00:13:24.960 --> 00:13:26.960]  上帝直接
[00:13:26.960 --> 00:13:28.960]  將他的訊息 他的話語
[00:13:28.960 --> 00:13:30.960]  他的旨意 告訴你這樣做
[00:13:30.960 --> 00:13:32.960]  一個敬畏上帝的人
[00:13:32.960 --> 00:13:34.960]  他自然的就是
[00:13:34.960 --> 00:13:36.960]  進行上帝的吩咐而去走
[00:13:36.960 --> 00:13:38.960]  所以約瑟的選擇
[00:13:38.960 --> 00:13:40.960]  就是馴服上帝
[00:13:40.960 --> 00:13:42.960]  如果他就是選擇
[00:13:42.960 --> 00:13:44.960]  娶瑪利亞
[00:13:44.960 --> 00:13:46.960]  因此他就保障了瑪利亞的生命
[00:13:46.960 --> 00:13:48.960]  順而保障了耶穌的生命
[00:13:48.960 --> 00:13:50.960]  耶穌可以順利出世
[00:13:50.960 --> 00:13:52.960]  當上帝介入
[00:13:52.960 --> 00:13:54.960]  一個人生命裏面的時候
[00:13:54.960 --> 00:13:56.960]  他的旨意特別臨到一個人身上的時候
[00:13:56.960 --> 00:13:58.960]  一個生命的功課
[00:13:58.960 --> 00:14:00.960]  在基圖裏面是要學習
[00:14:00.960 --> 00:14:02.960]  就是馴不馴服
[00:14:02.960 --> 00:14:04.960]  當上帝的旨意
[00:14:04.960 --> 00:14:06.960]  臨到你要這樣做的時候
[00:14:06.960 --> 00:14:08.960]  你是馴服 選擇馴服
[00:14:08.960 --> 00:14:10.960]  還是選擇不馴服 即是拒絕
[00:14:10.960 --> 00:14:12.960]  有時上帝的
[00:14:12.960 --> 00:14:14.960]  旨意臨到你身上的時候
[00:14:14.960 --> 00:14:16.960]  是奇妙的
[00:14:16.960 --> 00:14:18.960]  就好像約瑟那麼獨特
[00:14:18.960 --> 00:14:20.960]  聖靈懷忍
[00:14:20.960 --> 00:14:22.960]  就算我娶了他那些人都怎樣說我
[00:14:22.960 --> 00:14:24.960]  都很多東西想的
[00:14:24.960 --> 00:14:26.960]  在裏面
[00:14:26.960 --> 00:14:28.960]  他都覺得很不明白
[00:14:28.960 --> 00:14:30.960]  很難以想像
[00:14:30.960 --> 00:14:32.960]  但因為他敬畏上帝
[00:14:32.960 --> 00:14:34.960]  上帝的旨意是凌駕於一切
[00:14:34.960 --> 00:14:36.960]  包括他生命的時候
[00:14:36.960 --> 00:14:38.960]  他就會選擇
[00:14:38.960 --> 00:14:40.960]  遵行上帝的吩咐
[00:14:40.960 --> 00:14:42.960]  因為
[00:14:42.960 --> 00:14:44.960]  上帝的旨意是大的
[00:14:44.960 --> 00:14:46.960]  因為上帝的旨意
[00:14:46.960 --> 00:14:48.960]  是凌駕於一切 在他生命裏面
[00:14:48.960 --> 00:14:50.960]  最近我就收到
[00:14:50.960 --> 00:14:52.960]  我們之前一個宣教士
[00:14:52.960 --> 00:14:54.960]  王振潮牧師
[00:14:54.960 --> 00:14:56.960]  他過去一向是西非裏面的服侍
[00:14:56.960 --> 00:14:58.960]  過去這半年就回到香港
[00:14:58.960 --> 00:15:00.960]  述職 剛剛他太太
[00:15:00.960 --> 00:15:02.960]  那些髖骨有問題
[00:15:02.960 --> 00:15:04.960]  於是就做完手術
[00:15:04.960 --> 00:15:06.960]  休息了一段時間 復原了
[00:15:06.960 --> 00:15:08.960]  現在計劃會在1月1日
[00:15:08.960 --> 00:15:10.960]  即是明年就會回
[00:15:10.960 --> 00:15:12.960]  回到非洲
[00:15:12.960 --> 00:15:14.960]  其實有些人就跟他說
[00:15:14.960 --> 00:15:16.960]  不要回去了 因為非洲
[00:15:16.960 --> 00:15:18.960]  很多疫症很厲害 大家都知道
[00:15:18.960 --> 00:15:20.960]  二來你到了退休年齡
[00:15:20.960 --> 00:15:22.960]  你太太也是退休年齡
[00:15:22.960 --> 00:15:24.960]  留回來香港
[00:15:24.960 --> 00:15:26.960]  萬一你過去的時候中招
[00:15:26.960 --> 00:15:28.960]  怎樣算好
[00:15:28.960 --> 00:15:30.960]  個個都勸他留下
[00:15:30.960 --> 00:15:32.960]  但他在那個分享信裏面
[00:15:32.960 --> 00:15:34.960]  他都決定過去
[00:15:34.960 --> 00:15:36.960]  不知道是不是一意孤行
[00:15:36.960 --> 00:15:38.960]  不聽人這樣說
[00:15:38.960 --> 00:15:40.960]  但他又沒有收到上帝叫他不要去
[00:15:40.960 --> 00:15:42.960]  叫他停止
[00:15:42.960 --> 00:15:44.960]  他當初領袖的使命
[00:15:44.960 --> 00:15:46.960]  吩咐就要去
[00:15:46.960 --> 00:15:48.960]  現在沒有上帝的吩咐
[00:15:48.960 --> 00:15:50.960]  留下來還是去
[00:15:50.960 --> 00:15:52.960]  照原初所領袖的
[00:15:52.960 --> 00:15:54.960]  要過去
[00:15:54.960 --> 00:15:56.960]  但如果真的去到
[00:15:56.960 --> 00:15:58.960]  發生了中招
[00:15:58.960 --> 00:16:00.960]  有很大毛病的時候
[00:16:00.960 --> 00:16:02.960]  很多人都這樣說他
[00:16:02.960 --> 00:16:04.960]  當初我勸你不要去
[00:16:04.960 --> 00:16:06.960]  現在中招了
[00:16:06.960 --> 00:16:08.960]  他都說很反覆
[00:16:08.960 --> 00:16:10.960]  內心裏面很掙扎
[00:16:10.960 --> 00:16:12.960]  去還是不去
[00:16:12.960 --> 00:16:14.960]  上帝的旨意
[00:16:14.960 --> 00:16:16.960]  在他生命裏面是大
[00:16:16.960 --> 00:16:18.960]  他就是選擇去
[00:16:18.960 --> 00:16:20.960]  但其實他都不知道
