
[00:00:00.000 --> 00:00:04.920]  我不知你對選擇這兩個字在裏面出現了甚麼
[00:01:16.480 --> 00:01:18.880]  有些人很喜歡很多選擇
[00:01:18.880 --> 00:01:19.960]  我都聽過一句說話
[00:01:19.960 --> 00:01:23.640]  有人說有得選才是老闆
[00:01:23.640 --> 00:01:25.440]  你喜不喜歡做老闆
[00:01:25.440 --> 00:01:27.160]  可能現在老闆都很大風險
[00:01:27.160 --> 00:01:28.280]  打工算了
[00:01:28.280 --> 00:01:30.320]  不過真的有得選比較開心
[00:01:30.320 --> 00:01:31.840]  有選擇多開心
[00:01:31.840 --> 00:01:32.800]  去到一間餐廳吃東西
[00:01:32.800 --> 00:01:33.800]  打開餐牌
[00:01:33.800 --> 00:01:36.120]  嘩!這麼多選擇很開心
[00:01:36.120 --> 00:01:37.000]  不過有些人說不是
[00:01:37.000 --> 00:01:38.760]  我有選擇困難症
[00:01:38.760 --> 00:01:41.800]  一打開餐牌這麼多我就暈了
[00:01:41.800 --> 00:01:42.920]  有的
[00:01:42.920 --> 00:01:45.000]  所以我的弟兄姐妹有時候都知道
[00:01:45.000 --> 00:01:46.440]  我去吃飯有時候都懶去選
[00:01:46.440 --> 00:01:47.800]  坐下就A餐
[00:01:47.800 --> 00:01:48.600]  不要理會選什麼
[00:01:48.600 --> 00:01:49.760]  總之來就吃
[00:01:49.760 --> 00:01:51.440]  有時候都挺有趣
[00:01:51.440 --> 00:01:52.360]  不過告訴我們
[00:01:52.360 --> 00:01:55.800]  原來選擇對有些人來說是很期望得到
[00:01:55.800 --> 00:01:57.560]  但有些人覺得是很苦的
[00:01:57.560 --> 00:01:59.720]  因為要選
[00:01:59.720 --> 00:02:02.360]  信仰的人生有沒有選擇呢?
[00:02:02.360 --> 00:02:03.760]  雖然我們知道上帝有很多恩典
[00:02:03.760 --> 00:02:05.800]  亦上帝為我們預備了很多
[00:02:05.800 --> 00:02:07.720]  但在信仰裏面我們都有選擇的
[00:02:07.720 --> 00:02:09.080]  是不是?
[00:02:09.080 --> 00:02:11.280]  你今天睡醒你的選擇是什麼?
[00:02:11.280 --> 00:02:13.080]  多睡一會兒吧
[00:02:13.080 --> 00:02:14.760]  晚一點回來不要緊
[00:02:14.760 --> 00:02:16.800]  遲一點到是不覺得的
[00:02:16.800 --> 00:02:17.960]  回來一次都沒有關係
[00:02:17.960 --> 00:02:18.880]  是不是?不要緊的
[00:02:18.880 --> 00:02:20.080]  看不到的這麼多人
[00:02:20.080 --> 00:02:22.080]  牧師會數不到我的
[00:02:22.080 --> 00:02:24.040]  我想我們不是點名指著誰沒有回來
[00:02:24.040 --> 00:02:25.640]  不過我們都關心我的弟兄姐妹
[00:02:25.640 --> 00:02:27.720]  都會知道的
[00:02:27.720 --> 00:02:28.520]  不過更重要的是
[00:02:28.520 --> 00:02:30.960]  原來在信仰裏面我們都有不同的選擇
[00:02:30.960 --> 00:02:32.560]  你可以選擇去打球
[00:02:32.560 --> 00:02:33.680]  天氣這麼好
[00:02:33.680 --> 00:02:37.720]  帶家人和子女一起去海灘游泳就好了
[00:02:37.720 --> 00:02:39.640]  你可以選擇繼續很舒服
[00:02:39.640 --> 00:02:42.240]  或者你選擇去受一點苦
[00:02:42.240 --> 00:02:43.920]  又或者你可以選擇在信仰裏面
[00:02:43.920 --> 00:02:46.560]  你用心做很多你覺得重要的事情
[00:02:46.560 --> 00:02:48.360]  譬如每天讀經靈修
[00:02:48.360 --> 00:02:50.880]  我經常鼓勵弟兄姐妹每天都讀經靈修
[00:02:50.880 --> 00:02:52.400]  不過真的容易做到嗎?
[00:02:52.400 --> 00:02:54.160]  不容易的,不過很難的
[00:02:54.160 --> 00:02:56.200]  很多弟兄姐妹每天都說很辛苦
[00:02:56.200 --> 00:02:57.200]  花不了時間
[00:02:57.200 --> 00:02:59.360]  很睏
[00:02:59.360 --> 00:03:01.360]  人生有很多的選擇
[00:03:01.360 --> 00:03:04.960]  每個選擇都可能影響你未來的路
[00:03:04.960 --> 00:03:07.440]  我們很怕去選錯,是不是?
[00:03:07.440 --> 00:03:08.200]  又或者這麼說
[00:03:08.200 --> 00:03:10.480]  我們很想選得對,是不是?
[00:03:10.480 --> 00:03:11.200]  有沒有弟兄姐妹
[00:03:11.200 --> 00:03:13.920]  你說我選擇的時候我特意選錯的?
[00:03:13.920 --> 00:03:14.720]  沒有的,是不是?
[00:03:14.720 --> 00:03:16.320]  我都見過一個同學跟我說的
[00:03:16.320 --> 00:03:18.280]  明明答過的選擇齊,答錯了
[00:03:18.280 --> 00:03:19.280]  為什麼特意的?
[00:03:19.280 --> 00:03:21.440]  答錯得比較多,為什麼?比較有型
[00:03:21.440 --> 00:03:22.600]  只是開玩笑而已
[00:03:22.600 --> 00:03:23.800]  心裏面很清楚知道
[00:03:23.800 --> 00:03:24.880]  自己選錯選不到
[00:03:24.880 --> 00:03:26.880]  當然是最想選對了
[00:03:26.880 --> 00:03:29.720]  人生當然是很想所有東西選對了
[00:03:29.720 --> 00:03:32.280]  無論你自己或者你身邊的人,是不是?
[00:03:32.280 --> 00:03:34.200]  我們當中有很多弟兄姐妹做父母的
[00:03:34.200 --> 00:03:35.920]  你幫你的子女選學校
[00:03:35.920 --> 00:03:37.480]  你會不會特意選錯的?
[00:03:37.480 --> 00:03:38.640]  選一間差一點的
[00:03:38.640 --> 00:03:40.240]  明明他可以進到一間很厲害的
[00:03:40.240 --> 00:03:41.440]  選一間差一點的
[00:03:41.440 --> 00:03:43.200]  讓他多學一點東西
[00:03:43.200 --> 00:03:44.240]  這個心態都可能好的
[00:03:44.240 --> 00:03:46.760]  不過我想沒有哪個父母願意的,是不是?
[00:03:46.760 --> 00:03:50.320]  我們很想將我們想到最好最好的選擇
[00:03:50.320 --> 00:03:53.360]  更重要的是我們想選擇得最對
[00:03:53.360 --> 00:03:54.680]  選對了就好了
[00:03:54.680 --> 00:03:56.000]  如果上帝告訴我
[00:03:56.000 --> 00:03:58.080]  聖靈感動我每一刻每一秒都知道怎麼選擇
[00:03:58.080 --> 00:03:59.000]  就一流了,是不是?
[00:03:59.000 --> 00:03:59.680]  一出門口
[00:03:59.680 --> 00:04:00.520]  我轉左還是轉右?
[00:04:00.520 --> 00:04:01.560]  聖靈告訴我轉右
[00:04:01.560 --> 00:04:02.440]  那就轉右
[00:04:02.440 --> 00:04:03.400]  去到吃飯坐下來
[00:04:03.400 --> 00:04:05.320]  我選A餐還是B餐?
[00:04:05.320 --> 00:04:06.520]  聖靈就提醒我選B餐
[00:04:06.520 --> 00:04:07.560]  A餐吃了會肚子痛
[00:04:07.560 --> 00:04:09.280]  那就選B餐
[00:04:09.280 --> 00:04:11.880]  如果是這樣就好了
[00:04:11.880 --> 00:04:13.680]  你的經歷是不是這樣的?
[00:04:13.680 --> 00:04:15.040]  當然不是了
[00:04:17.120 --> 00:04:19.560]  教你拒之以三
[00:04:19.560 --> 00:04:21.440]  精準教育之術
[00:04:21.440 --> 00:04:23.040]  天大義錄
[00:04:23.040 --> 00:04:25.960]  讓你人生上天真的百分之一百準確
[00:04:25.960 --> 00:04:26.720]  是的
[00:04:26.720 --> 00:04:27.720]  對的
[00:04:27.720 --> 00:04:31.880]  有些東西我們當然是如果知道目標就百分之一百準確
[00:04:31.880 --> 00:04:33.280]  我們也很想的
[00:04:33.280 --> 00:04:35.840]  我們也很想百分之一百準確選對了
[00:04:35.840 --> 00:04:36.560]  每個人都是
[00:04:36.560 --> 00:04:37.560]  你和我都是
[00:04:37.560 --> 00:04:40.120]  怎樣才會選得對一點或者不太對呢?
[00:04:40.120 --> 00:04:41.280]  今天這段經文
[00:04:41.280 --> 00:04:43.320]  給我們很深的體會
[00:04:43.320 --> 00:04:44.800]  好像有些人選對了
[00:04:44.800 --> 00:04:46.080]  好像有些人選不對
[00:04:46.080 --> 00:04:47.760]  我們看看這段經文好不好?
[00:04:47.760 --> 00:04:49.320]  我們再看一遍這段聖經
[00:04:49.320 --> 00:04:50.560]  剛剛也聽過了
[00:04:50.560 --> 00:04:54.280]  這段聖經在《路加福音》第十章三十八到四十二節
[00:04:54.280 --> 00:04:59.560]  短短幾節聖經說出一個很重要的價值和原則
[00:04:59.560 --> 00:05:01.400]  聖經裡面說到
[00:05:01.400 --> 00:05:04.200]  當耶穌和門徒一起繼續他們的生活
[00:05:04.200 --> 00:05:05.240]  他們繼續前行
[00:05:05.240 --> 00:05:06.920]  耶穌到了一個村莊
[00:05:06.920 --> 00:05:10.000]  聖經裡面描述有一個女人她叫做瑪黛
[00:05:10.000 --> 00:05:12.800]  就接耶穌到她的家裡面
[00:05:12.800 --> 00:05:15.320]  瑪黛有一個妹妹叫做瑪利亞
[00:05:15.720 --> 00:05:19.960]  瑪利亞就在主的腳前坐著聽主的講道
[00:05:19.960 --> 00:05:22.480]  瑪黛便侍候主
[00:05:22.480 --> 00:05:24.440]  結果瑪黛在聖經裡面描述
[00:05:24.440 --> 00:05:26.600]  她侍候的侍多就心裡面忙亂了
[00:05:26.600 --> 00:05:27.920]  就跟主說
[00:05:27.920 --> 00:05:30.680]  主啊,我的妹妹留下我一個人侍候
[00:05:30.680 --> 00:05:31.760]  你不在意嗎?
[00:05:31.760 --> 00:05:33.000]  吩咐她來幫我吧
[00:05:33.000 --> 00:05:34.440]  主耶穌就回答
[00:05:34.440 --> 00:05:37.360]  瑪黛,瑪黛,你為很多的事操心煩惱
[00:05:37.360 --> 00:05:39.160]  但是不可以少的只有一件
[00:05:39.160 --> 00:05:42.000]  瑪利亞已經選了一個尚好的福分
[00:05:42.000 --> 00:05:43.800]  是沒有人能奪去的
[00:05:44.680 --> 00:05:48.840]  在聖經裡面你驟耳聽完之後就見到有三個人
[00:05:48.840 --> 00:05:50.000]  耶穌
[00:05:50.000 --> 00:05:51.200]  有瑪黛
[00:05:51.200 --> 00:05:52.480]  有瑪利亞
[00:05:52.480 --> 00:05:55.240]  好像最後結論就是耶穌讚瑪利亞
[00:05:55.240 --> 00:05:56.880]  瑪利亞選對了
[00:05:56.880 --> 00:05:58.720]  瑪黛你選錯了
[00:05:58.720 --> 00:06:01.480]  我們先看看為什麼瑪黛選錯了
[00:06:01.480 --> 00:06:03.360]  瑪黛是什麼人呢?
[00:06:03.360 --> 00:06:07.360]  在聖經裡面一開始說瑪黛是一個願意接待主的人
[00:06:07.360 --> 00:06:11.560]  一開始說瑪黛是主動接耶穌到她家裡的
[00:06:11.560 --> 00:06:12.720]  你想想
[00:06:12.720 --> 00:06:15.360]  耶穌去到不同地方作客
[00:06:15.360 --> 00:06:17.480]  瑪黛就主動去接待耶穌
[00:06:17.480 --> 00:06:18.880]  當然不止耶穌一個
[00:06:18.880 --> 00:06:20.480]  你想象一下耶穌還有門徒
[00:06:20.480 --> 00:06:21.440]  是他們的
[00:06:21.440 --> 00:06:23.440]  所以可能要接待十幾個門徒
[00:06:23.440 --> 00:06:24.280]  跟隨耶穌
[00:06:24.280 --> 00:06:25.000]  一大群人
[00:06:25.000 --> 00:06:26.480]  甚至可能有些人跟隨耶穌來
[00:06:26.480 --> 00:06:27.880]  一大群人去接待
[00:06:27.880 --> 00:06:30.080]  當接待耶穌之後
[00:06:30.080 --> 00:06:32.400]  瑪黛就很想將最好的給耶穌
[00:06:32.400 --> 00:06:34.240]  聖經裡面沒有說她忙什麼
[00:06:34.240 --> 00:06:36.200]  不過可能大英姐妹也有經驗了
[00:06:36.200 --> 00:06:37.480]  如果你要接待人到你家裡
[00:06:37.480 --> 00:06:38.520]  你有什麼要忙的?
[00:06:38.520 --> 00:06:39.800]  很多的
[00:06:39.800 --> 00:06:42.560]  如果有一天你知道要邀請團體大英姐妹來
[00:06:42.560 --> 00:06:44.080]  又或者邀請牧師來
[00:06:44.080 --> 00:06:45.600]  那就預備很多東西了
[00:06:45.600 --> 00:06:46.640]  我很感恩
[00:06:46.640 --> 00:06:48.320]  我常常去探訪大英姐妹
[00:06:48.320 --> 00:06:49.800]  大英姐妹就預備很多東西了
[00:06:49.800 --> 00:06:52.200]  我真的試過一個早上探訪三家大英姐妹
[00:06:52.200 --> 00:06:53.880]  我一個人吃了兩打西餅
[00:06:53.880 --> 00:06:55.720]  沒辦法了
[00:06:55.720 --> 00:06:56.640]  盛情難卻
[00:06:56.640 --> 00:06:58.560]  牧師我預備了西餅
[00:06:58.560 --> 00:07:00.720]  你明知道她可能是一位長者的生活
[00:07:00.720 --> 00:07:02.000]  或者兩夫妻生活而已
[00:07:02.000 --> 00:07:02.960]  她來到
[00:07:02.960 --> 00:07:03.760]  有一打西餅
[00:07:03.760 --> 00:07:04.320]  你不吃嗎?
[00:07:04.320 --> 00:07:05.200]  那就吃兩塊
[00:07:05.200 --> 00:07:06.560]  第二家又吃兩塊
[00:07:06.560 --> 00:07:07.920]  第三家又吃幾塊
[00:07:07.920 --> 00:07:10.200]  結果我可以一朝裡面吃一打西餅
[00:07:11.000 --> 00:07:12.760]  對身體不太好
[00:07:12.760 --> 00:07:14.480]  大家下次有心就行了
[00:07:14.480 --> 00:07:16.720]  不過我明白大家很想招待
[00:07:16.720 --> 00:07:19.640]  甚至大英姐妹很想在家裡煮幾道菜
[00:07:19.640 --> 00:07:20.800]  煲個好湯
[00:07:20.800 --> 00:07:23.000]  我真的試過有一次在一個姐妹的家裡
[00:07:23.000 --> 00:07:24.520]  早上九點去探訪
[00:07:24.520 --> 00:07:26.600]  因為之後我有其他服務要做
[00:07:26.600 --> 00:07:27.640]  九點去到她家裡
[00:07:27.640 --> 00:07:29.200]  她已經煲好好湯等我了
[00:07:29.200 --> 00:07:30.800]  我說你幾點起來煲湯?
[00:07:30.800 --> 00:07:31.800]  我說不是很早而已
[00:07:31.800 --> 00:07:33.520]  三點多起床預備而已
[00:07:33.520 --> 00:07:34.680]  我說哇
[00:07:34.680 --> 00:07:35.880]  真的厲害
[00:07:35.880 --> 00:07:37.920]  不要誤會我希望大家是這樣做
[00:07:37.920 --> 00:07:38.680]  大家多睡一點
[00:07:38.680 --> 00:07:39.600]  更重要一點
[00:07:39.600 --> 00:07:41.960]  我心裡面很感動
[00:07:41.960 --> 00:07:42.560]  也覺得
[00:07:42.560 --> 00:07:44.920]  這位姐妹真的辛苦了
[00:07:44.920 --> 00:07:45.800]  為我預備
[00:07:45.800 --> 00:07:49.560]  我們很想去作最好的準備去招呼別人
[00:07:49.560 --> 00:07:52.480]  如果來的是牧師你已經這麼好招呼
[00:07:52.480 --> 00:07:54.080]  如果來的是耶穌你會怎樣呢?
[00:07:54.080 --> 00:07:55.040]  哇
[00:07:55.040 --> 00:07:56.120]  不得了
[00:07:56.120 --> 00:07:56.960]  如果我是馬大
[00:07:56.960 --> 00:07:58.520]  我肯定第一時間走進廚房
[00:07:58.520 --> 00:07:59.200]  不是應該這麼說
[00:07:59.200 --> 00:07:59.920]  不用第一時間
[00:07:59.920 --> 00:08:01.040]  前兩天耶穌來
[00:08:01.040 --> 00:08:01.880]  買好菜
[00:08:01.880 --> 00:08:03.240]  買好最好的
[00:08:03.240 --> 00:08:05.000]  然後就炒幾道菜
[00:08:05.000 --> 00:08:06.080]  整理好房子
[00:08:06.080 --> 00:08:07.120]  擦乾淨
[00:08:07.120 --> 00:08:08.440]  煮最拿手的
[00:08:08.440 --> 00:08:10.560]  將最好的最好的擺上來
[00:08:10.560 --> 00:08:12.240]  一定是這樣的
[00:08:12.240 --> 00:08:13.560]  這是應該做的
[00:08:13.560 --> 00:08:14.680]  很對的
[00:08:14.680 --> 00:08:16.600]  所以馬大就盡力去做
[00:08:16.600 --> 00:08:18.760]  這是很正常的事
[00:08:18.760 --> 00:08:21.280]  聖經裡面雖然沒有說馬大為耶穌預備什麼
[00:08:21.280 --> 00:08:23.680]  只是說馬大有很多事情要做
[00:08:23.680 --> 00:08:25.120]  很多事情要做
[00:08:25.120 --> 00:08:26.720]  結果馬大
[00:08:26.720 --> 00:08:28.480]  就看到耶穌身邊
[00:08:28.480 --> 00:08:29.320]  居然
[00:08:29.320 --> 00:08:30.840]  他的妹妹瑪利亞就
[00:08:30.840 --> 00:08:32.120]  黏在耶穌腳邊
[00:08:32.120 --> 00:08:36.240]  就覺得瑪利亞為什麼黏在耶穌腳邊不幫忙呢?
[00:08:36.240 --> 00:08:38.080]  想就叫瑪利亞幫忙
[00:08:38.600 --> 00:08:39.600]  不過馬大很有趣
[00:08:39.600 --> 00:08:41.080]  馬大不是直接叫瑪利亞的
[00:08:41.080 --> 00:08:42.880]  不是妹妹過來幫忙
[00:08:42.880 --> 00:08:44.280]  他沒有這麼叫
[00:08:44.280 --> 00:08:46.040]  他跑去跟耶穌說
[00:08:46.040 --> 00:08:47.320]  主啊主啊
[00:08:47.320 --> 00:08:49.160]  我妹妹留在這裡
[00:08:49.160 --> 00:08:51.080]  只剩下我一個人在侍奉你
[00:08:51.080 --> 00:08:52.520]  你不在意的嗎?
[00:08:52.520 --> 00:08:54.640]  你叫她來幫我吧
[00:08:54.640 --> 00:08:58.840]  為什麼馬大不直接叫瑪利亞呢?
[00:08:58.840 --> 00:09:00.520]  你有沒有想過為什麼呢?
[00:09:00.520 --> 00:09:01.920]  可能是因為
[00:09:01.920 --> 00:09:03.000]  兩姐妹關係不好
[00:09:03.000 --> 00:09:04.160]  不是關係很好
[00:09:04.160 --> 00:09:05.320]  我常常提到關係很好
[00:09:05.320 --> 00:09:06.480]  是什麼原因呢?
[00:09:06.480 --> 00:09:08.480]  可能馬大不好意思
[00:09:08.480 --> 00:09:10.080]  因為瑪利亞黏著客人
[00:09:10.080 --> 00:09:11.160]  黏著耶穌
[00:09:11.160 --> 00:09:12.560]  好像突然拉走
[00:09:12.560 --> 00:09:13.800]  好像在招待客人一樣
[00:09:13.800 --> 00:09:14.840]  拉走他不太好
[00:09:14.840 --> 00:09:18.360]  不過馬大心裡面有一個很深的感受
[00:09:18.360 --> 00:09:19.760]  感受是什麼呢?
[00:09:19.760 --> 00:09:21.240]  感受就是
[00:09:21.240 --> 00:09:23.240]  你不在意嗎?
[00:09:23.240 --> 00:09:24.880]  跟主說
[00:09:24.880 --> 00:09:25.720]  你不在意嗎?
[00:09:25.720 --> 00:09:26.320]  你不知道嗎?
[00:09:26.320 --> 00:09:27.480]  你看不到嗎?
[00:09:27.480 --> 00:09:30.560]  這句話讓我很深的體會
[00:09:30.560 --> 00:09:32.640]  也看清楚這段經文的內容
[00:09:32.640 --> 00:09:34.920]  這段經文驟眼看來就好像
[00:09:34.920 --> 00:09:36.960]  馬大很忙很忙做很多事情
[00:09:36.960 --> 00:09:38.920]  瑪利亞就坐下來靜靜地
[00:09:38.920 --> 00:09:40.520]  所以以後我們就靜靜地
[00:09:40.520 --> 00:09:41.720]  就不用做這麼多事情了
[00:09:41.720 --> 00:09:42.280]  是不是?
[00:09:42.280 --> 00:09:43.640]  甚至可能兩姐妹跟牧師說
[00:09:43.640 --> 00:09:45.320]  牧師以後我不做這麼多事情了
[00:09:45.320 --> 00:09:46.600]  教會的事情我不做了
[00:09:46.600 --> 00:09:47.840]  我只是坐在客廳裡
[00:09:47.840 --> 00:09:49.640]  崇拜坐在那裡靜靜地就算了
[00:09:49.640 --> 00:09:51.040]  因為做很多事情不好嘛
[00:09:51.040 --> 00:09:51.760]  好像馬大那樣
[00:09:51.760 --> 00:09:52.560]  耶穌就說他
[00:09:52.560 --> 00:09:53.200]  是不是?
[00:09:53.200 --> 00:09:55.320]  靜靜地坐下來才是最好的福分
[00:09:55.320 --> 00:09:56.760]  所以不要這麼忙做事情了
[00:09:56.760 --> 00:09:59.400]  不過反思我們真的很忙
[00:09:59.400 --> 00:10:00.880]  在我們的生命裡面很忙
[00:10:00.880 --> 00:10:02.120]  香港人節奏很快
[00:10:02.120 --> 00:10:03.960]  我們在台灣其中一個體會就是
[00:10:03.960 --> 00:10:05.560]  台灣人經常說他們的節奏很快
[00:10:05.560 --> 00:10:06.920]  但是相對香港已經很慢了
[00:10:06.920 --> 00:10:09.120]  我們住宿的地方樓下有一支紅綠燈
[00:10:09.120 --> 00:10:10.840]  那支紅綠燈要等80秒
[00:10:10.840 --> 00:10:12.120]  才會轉燈
[00:10:12.120 --> 00:10:13.720]  每一次我們站在那裡的時候
[00:10:13.720 --> 00:10:15.280]  開始聊兩句話之後就不耐煩了
[00:10:15.280 --> 00:10:15.880]  大家就看
[00:10:15.880 --> 00:10:16.920]  轉不轉的
[00:10:16.920 --> 00:10:17.720]  這麼久的
[00:10:17.720 --> 00:10:18.240]  哇
[00:10:18.240 --> 00:10:20.720]  倒數的數字是80多秒的
[00:10:20.720 --> 00:10:23.040]  接著回來香港數一下香港的紅綠燈
[00:10:23.040 --> 00:10:24.920]  6秒左右已經轉了
[00:10:24.920 --> 00:10:26.280]  有些5秒而已
[00:10:26.280 --> 00:10:28.000]  為什麼可以這麼慢呢?
[00:10:28.000 --> 00:10:29.400]  我們很想快一點
[00:10:29.400 --> 00:10:30.520]  我們要講效率
[00:10:30.520 --> 00:10:32.240]  香港人講效率的嘛
[00:10:32.240 --> 00:10:33.440]  做什麼都要快
[00:10:33.720 --> 00:10:35.160]  上班要很快
[00:10:35.160 --> 00:10:36.000]  是不是?
[00:10:36.000 --> 00:10:37.000]  你今天早上起床
[00:10:37.000 --> 00:10:38.160]  是不是刷牙洗臉換衣服
[00:10:38.160 --> 00:10:39.160]  回教會可能也很快
[00:10:39.160 --> 00:10:40.360]  可能已經晚了
[00:10:40.360 --> 00:10:42.160]  或者你趕著上班
[00:10:42.160 --> 00:10:43.200]  工作要很高
[00:10:43.200 --> 00:10:44.360]  搭地鐵很趕
[00:10:44.360 --> 00:10:46.440]  明明地鐵這一班走了
[00:10:46.440 --> 00:10:47.640]  可能一分鐘下一班就來了
[00:10:47.640 --> 00:10:48.680]  但是你也要衝過去
[00:10:48.680 --> 00:10:49.440]  是不是?
[00:10:49.440 --> 00:10:50.480]  要擋住
[00:10:50.480 --> 00:10:51.920]  因為你覺得要快一點
[00:10:51.920 --> 00:10:54.480]  人很想很有效率
[00:10:54.480 --> 00:10:55.480]  很有快
[00:10:55.480 --> 00:10:57.280]  結果導致自己做很多很多事情
[00:10:57.280 --> 00:10:59.160]  甚至在教會裡面侍奉也是
[00:10:59.160 --> 00:11:01.280]  在教會裡面侍奉可能也很忙碌
[00:11:01.280 --> 00:11:02.160]  很忙碌
[00:11:02.320 --> 00:11:04.000]  當然努力盡心侍奉
[00:11:04.000 --> 00:11:05.120]  為主預備最好的
[00:11:05.120 --> 00:11:06.320]  是非常好的
[00:11:06.320 --> 00:11:09.520]  所以在這裡馬大為耶穌預備的一定是最好的
[00:11:09.520 --> 00:11:11.120]  一定是得到上帝的讚賞的
[00:11:11.120 --> 00:11:12.960]  不過當他預備之後
[00:11:12.960 --> 00:11:14.520]  當他一直預備的期間
[00:11:14.520 --> 00:11:16.440]  發生一些很重要的情況
[00:11:16.440 --> 00:11:17.880]  《聖經》裡面描述說
[00:11:17.880 --> 00:11:19.760]  馬大事後的事多
[00:11:19.760 --> 00:11:20.800]  這是第四十節
[00:11:20.800 --> 00:11:23.520]  他說心裡忙亂
[00:11:23.520 --> 00:11:26.400]  《聖經》裡面用心裡忙亂
[00:11:26.400 --> 00:11:27.600]  來形容馬大
[00:11:27.600 --> 00:11:30.600]  當馬大一直做事
[00:11:30.600 --> 00:11:32.200]  一直忙碌為主的時候
[00:11:32.200 --> 00:11:33.400]  可能一開始是很開心的
[00:11:33.400 --> 00:11:34.120]  可能一開始是想著
[00:11:34.120 --> 00:11:34.760]  真的好了
[00:11:34.760 --> 00:11:35.320]  耶穌來了
[00:11:35.320 --> 00:11:36.200]  先煮好東西給祂吃
[00:11:36.200 --> 00:11:37.000]  真的開心了
[00:11:37.000 --> 00:11:38.240]  一直做
[00:11:38.240 --> 00:11:38.920]  做著做著
[00:11:38.920 --> 00:11:40.040]  越做就越忙
[00:11:40.040 --> 00:11:41.760]  越做就越亂
[00:11:41.760 --> 00:11:43.920]  因為可能有很多事務
[00:11:43.920 --> 00:11:46.120]  甚至他的眼睛就看到一些事務
[00:11:46.120 --> 00:11:48.000]  忘記了他要侍奉那位主
[00:11:48.000 --> 00:11:49.760]  所以當他看到
[00:11:49.760 --> 00:11:51.240]  為什麼阿妹這麼空閒
[00:11:51.240 --> 00:11:52.840]  他第一句就跟耶穌說
[00:11:52.840 --> 00:11:53.760]  你看不到嗎?
[00:11:53.760 --> 00:11:54.920]  你不在意嗎?
[00:11:54.920 --> 00:11:57.120]  到底他覺得耶穌不在意什麼呢?
[00:11:57.120 --> 00:11:57.920]  就是
[00:11:57.920 --> 00:11:59.800]  耶穌你不在意我這麼忙嗎?
[00:11:59.800 --> 00:12:02.160]  你不在意我為你做這麼多事情嗎?
[00:12:02.160 --> 00:12:03.560]  你居然讓祂不做事
[00:12:03.560 --> 00:12:05.600]  讓祂這麼空閒坐在那裡
[00:12:05.600 --> 00:12:07.200]  你叫祂來跟我一起吧
[00:12:07.200 --> 00:12:08.280]  叫祂來陪我做事吧
[00:12:08.280 --> 00:12:09.280]  我們做事這麼重要
[00:12:09.280 --> 00:12:10.440]  服侍你這麼重要
[00:12:10.440 --> 00:12:12.960]  耶穌怎麼回答馬大?
[00:12:12.960 --> 00:12:14.360]  耶穌說馬大
