
[00:00:00.000 --> 00:00:02.760]  過去若干年我們小組查考過
[00:02:30.600 --> 00:02:32.480]  他就不要活了嗎
[00:02:32.480 --> 00:02:34.400]  如果說沒有大車子的人
[00:02:34.400 --> 00:02:35.880]  他就死定了嗎
[00:02:35.880 --> 00:02:39.480]  所以這些不能算是我們人生的目標
[00:02:39.480 --> 00:02:42.920]  只是中間的一個小插曲
[00:02:42.920 --> 00:02:44.800]  保羅講得最好了嘛
[00:02:44.800 --> 00:02:48.760]  他說我忘記背後努力面前向着標杆直跑
[00:02:48.760 --> 00:02:53.320]  我要來成就那神從上面召我要我成就的事情
[00:02:53.320 --> 00:02:55.840]  我感謝神我讚美神
[00:02:55.840 --> 00:02:59.840]  我的人生的目標在以前我很小的時候
[00:02:59.840 --> 00:03:02.400]  我就一心要做工程師
[00:03:02.400 --> 00:03:04.520]  我也做到了工程師啦
[00:03:04.520 --> 00:03:06.360]  我的工程師還蠻不錯的
[00:03:06.360 --> 00:03:08.600]  網絡通訊工程師
[00:03:08.600 --> 00:03:12.600]  Noteil Cisco AT&T Wireless
[00:03:12.600 --> 00:03:14.040]  這些我都做過
[00:03:14.040 --> 00:03:16.960]  所以蠻不錯的
[00:03:16.960 --> 00:03:18.680]  但是我回頭再看過來了
[00:03:18.680 --> 00:03:22.160]  哎呀這不是神給我的目標嗎
[00:03:22.160 --> 00:03:24.080]  當我到了五十多歲的時候
[00:03:24.080 --> 00:03:27.360]  神才啓示我神才說我要滅
[00:03:27.360 --> 00:03:29.360]  我說莫高醜啊
[00:03:29.360 --> 00:03:30.800]  我真的能嗎
[00:03:30.800 --> 00:03:34.720]  真的到現在我仍然相信
[00:03:34.720 --> 00:03:37.800]  神雖然看我不行
[00:03:37.800 --> 00:03:41.880]  但是他願意給我這個機會
[00:03:41.880 --> 00:03:44.720]  我以前剛開始出來做得很辛苦
[00:03:44.720 --> 00:03:47.360]  現在也不見得很輕鬆
[00:03:47.360 --> 00:03:49.400]  我有一次就問神
[00:03:49.400 --> 00:03:53.880]  說你到底要我做什麼
[00:03:53.880 --> 00:03:57.080]  神說You just sit back relax
[00:03:57.080 --> 00:04:00.480]  enjoy 享受
[00:04:00.480 --> 00:04:02.080]  你爲我所用
[00:04:02.080 --> 00:04:04.040]  我心裏想對呀
[00:04:04.040 --> 00:04:05.320]  我既然要做牧師
[00:04:05.320 --> 00:04:07.760]  我既然放下所有我來跟隨他
[00:04:07.760 --> 00:04:11.520]  我就要享受在他裏面的樂趣
[00:04:11.520 --> 00:04:12.560]  他的樂園
[00:04:12.560 --> 00:04:16.360]  所以當我們弟兄姐妹來到神的家裏面
[00:04:16.360 --> 00:04:19.960]  享受與我們神同在的時間
[00:04:19.960 --> 00:04:21.480]  這個時間
[00:04:21.480 --> 00:04:23.440]  你如果能夠兩個小時
[00:04:23.440 --> 00:04:25.480]  能夠enjoy的話
[00:04:25.480 --> 00:04:27.800]  那你一個禮拜能夠受用
[00:04:27.800 --> 00:04:29.520]  你如果能夠把他帶回家
[00:04:29.520 --> 00:04:33.320]  二十四小時讓他陪着你的話
[00:04:33.320 --> 00:04:35.600]  哇那不更棒嗎
[00:04:35.600 --> 00:04:36.920]  我以前都一直想說
[00:04:36.920 --> 00:04:39.680]  哎呀我娶太太一定要娶個
[00:04:39.680 --> 00:04:42.120]  不是護士也是醫生吧
[00:04:42.120 --> 00:04:49.160]  但是我說感謝神
[00:04:49.160 --> 00:04:51.320]  你知道嗎
[00:04:51.320 --> 00:04:54.440]  因爲他常常提醒我
[00:04:54.440 --> 00:04:56.360]  你到底
[00:04:56.360 --> 00:04:57.600]  你跟神的關係
[00:04:57.600 --> 00:04:59.120]  或者是你今天這樣子做
[00:04:59.120 --> 00:05:01.080]  或者是你那樣子做
[00:05:01.080 --> 00:05:03.280]  所以讓我再一次的
[00:05:03.280 --> 00:05:04.280]  能夠
[00:05:04.280 --> 00:05:07.680]  坦白說把螺絲拴緊了
[00:05:07.680 --> 00:05:09.040]  然後讓我想到
[00:05:09.040 --> 00:05:10.280]  那天我想到我說
[00:05:10.280 --> 00:05:11.920]  哎呀
[00:05:11.920 --> 00:05:15.440]  我其實我太太十八歲我就認識她了
[00:05:15.440 --> 00:05:17.240]  哈雷勒亞
[00:05:17.240 --> 00:05:18.800]  感謝神
[00:05:18.800 --> 00:05:22.400]  今天她已經六十二三歲了
[00:05:22.400 --> 00:05:24.640]  所以有多少了
[00:05:24.640 --> 00:05:26.680]  沒有五十年也有四十五年了
[00:05:26.680 --> 00:05:27.480]  是不是
[00:05:27.480 --> 00:05:29.360]  哈雷勒亞
[00:05:29.360 --> 00:05:31.600]  到現在她還沒退休
[00:05:31.600 --> 00:05:33.680]  還在爲這個家
[00:05:33.680 --> 00:05:35.880]  爲這個教會來打拼
[00:05:35.880 --> 00:05:38.960]  我想這就是神叫我們
[00:05:38.960 --> 00:05:41.440]  祂給我們的目標
[00:05:41.440 --> 00:05:44.240]  祂給我們的一個方向
[00:05:44.240 --> 00:05:45.680]  雖然
[00:05:45.680 --> 00:05:48.960]  我的一路走來也是坎坷
[00:05:48.960 --> 00:05:50.680]  但是真的
[00:05:50.680 --> 00:05:53.040]  高高低低棲息夫婦
[00:05:53.040 --> 00:05:56.360]  我這個人生真的很精彩不是嗎
[00:05:56.360 --> 00:05:57.760]  我有的時候想說
[00:05:57.760 --> 00:06:00.280]  我也講過不止一次
[00:06:00.280 --> 00:06:02.440]  我們爬山的人都知道
[00:06:02.440 --> 00:06:04.560]  你要一路往上爬
[00:06:04.560 --> 00:06:07.120]  你根本爬不動
[00:06:07.120 --> 00:06:09.840]  那很快你就 exhausted
[00:06:09.840 --> 00:06:12.680]  就筋疲力竭了
[00:06:12.680 --> 00:06:16.200]  因爲你一直往上走
[00:06:16.200 --> 00:06:19.000]  只有上上下下
[00:06:19.000 --> 00:06:20.880]  那才叫你走得遠
[00:06:20.880 --> 00:06:22.640]  那才叫你能夠爬到
[00:06:22.640 --> 00:06:24.560]  你人生的高峯
[00:06:24.560 --> 00:06:27.600]  那個神手爲你定
[00:06:27.600 --> 00:06:30.200]  不是你自己想要什麼
[00:06:30.200 --> 00:06:31.880]  我自己想要
[00:06:31.880 --> 00:06:34.240]  我說的我想要做工程師
[00:06:34.240 --> 00:06:35.600]  我也做到了
[00:06:35.600 --> 00:06:37.560]  但是我才發現
[00:06:37.560 --> 00:06:41.400]  神要我是來照管祂的小羊
[00:06:41.400 --> 00:06:42.320]  感謝神
[00:06:42.320 --> 00:06:45.760]  所以我們究竟爲何而活
[00:06:45.760 --> 00:06:48.640]  我在第一個禮拜我講的是說
[00:06:48.640 --> 00:06:51.080]  我們原是上帝所做成
[00:06:51.080 --> 00:06:53.680]  是在基督耶穌裏創造的
[00:06:53.680 --> 00:06:56.560]  爲的是要我們行各樣的善事
[00:06:56.560 --> 00:07:00.400]  就是上帝預先安排的
[00:07:00.400 --> 00:07:02.440]  祂叫你做生意
[00:07:02.440 --> 00:07:04.440]  祂也保守你生意做得好
[00:07:04.440 --> 00:07:05.720]  祂叫你做工程師
[00:07:05.720 --> 00:07:07.120]  祂也保守你工程師做得好
[00:07:07.120 --> 00:07:09.120]  祂叫你做媽媽或做生意
[00:07:09.120 --> 00:07:12.600]  祂叫你做什麼或做什麼
[00:07:12.600 --> 00:07:14.480]  祂有祂的目的
[00:07:14.480 --> 00:07:16.480]  你順着祂的意識
[00:07:16.480 --> 00:07:19.720]  走上祂爲你定奪的路
[00:07:19.720 --> 00:07:22.120]  祂爲你定奪的腳步
[00:07:22.120 --> 00:07:24.120]  感謝神 讚美神
[00:07:24.120 --> 00:07:26.200]  那麼第二個禮拜我說
[00:07:26.200 --> 00:07:31.160]  我們的人生是爲了討神的喜悅
[00:07:31.160 --> 00:07:32.440]  我們敬拜祂
[00:07:32.440 --> 00:07:36.200]  用心靈和誠實來敬拜祂
[00:07:36.200 --> 00:07:38.200]  就好像保羅說
[00:07:38.200 --> 00:07:39.600]  所以弟兄們
[00:07:39.600 --> 00:07:42.320]  我以神的慈悲勸你們
[00:07:42.320 --> 00:07:45.360]  將身體獻上當作活祭
[00:07:45.360 --> 00:07:47.960]  是聖潔的 是神所喜悅的
[00:07:47.960 --> 00:07:49.880]  你們如此侍奉
[00:07:49.880 --> 00:07:51.760]  乃是理所當然的
[00:07:51.760 --> 00:07:53.680]  不要效仿這個世界
[00:07:53.680 --> 00:07:56.560]  只要心意更新而變化
[00:07:56.560 --> 00:07:58.240]  叫你們察驗何爲神的
[00:07:58.240 --> 00:08:03.520]  神情善良 可喜悅的職業
[00:08:03.520 --> 00:08:07.280]  然後跟着一個樂我講的是
[00:08:07.280 --> 00:08:09.280]  我們香蕉的人生
[00:08:09.280 --> 00:08:12.360]  就是不是喫香蕉的香蕉
[00:08:12.360 --> 00:08:14.120]  最近很流行喫香蕉
[00:08:14.120 --> 00:08:16.480]  我是講說你跟別人的
[00:08:16.480 --> 00:08:17.480]  community
[00:08:17.480 --> 00:08:19.520]  你跟人的fellowship
[00:08:19.520 --> 00:08:21.280]  就是我們團聚的人生
[00:08:21.280 --> 00:08:24.800]  是爲了神的家而活
[00:08:24.800 --> 00:08:27.280]  神的家有大家有小家
[00:08:27.280 --> 00:08:29.080]  還有整個神的國
[00:08:29.080 --> 00:08:31.360]  我們是爲了這個活的
[00:08:31.360 --> 00:08:32.880]  我們自己的小家
[00:08:32.880 --> 00:08:35.200]  是在中間包在裏面
[00:08:35.200 --> 00:08:37.800]  是那最核心的單位
[00:08:37.800 --> 00:08:41.840]  但是我們是爲神的家而活的
[00:08:41.840 --> 00:08:44.720]  是與弟兄姐妹與神
[00:08:44.720 --> 00:08:47.400]  有美好的溝通的
[00:08:47.400 --> 00:08:50.520]  如果你跟你的親人
[00:08:50.520 --> 00:08:52.320]  跟你的親愛的人
[00:08:52.320 --> 00:08:54.280]  跟你的伴侶
[00:08:54.280 --> 00:08:56.280]  沒有一個溝通的話
[00:08:56.280 --> 00:08:58.720]  常常會有許多的誤會
[00:08:58.720 --> 00:09:01.280]  常常會有許多的齷齪
[00:09:01.280 --> 00:09:03.360]  Hallelujah 讚美神
[00:09:03.360 --> 00:09:06.560]  這點我到頭來還常常要去多學習
[00:09:06.560 --> 00:09:08.560]  跟家人 跟弟兄姐妹
[00:09:08.560 --> 00:09:10.440]  有多一些交通的時間
[00:09:10.440 --> 00:09:12.080]  多一些溝通的時間
[00:09:12.080 --> 00:09:15.080]  因爲常常我們忙忙到
[00:09:15.080 --> 00:09:16.600]  心亡了
[00:09:16.600 --> 00:09:19.000]  忙忙到
[00:09:19.000 --> 00:09:20.760]  忘記了
[00:09:20.760 --> 00:09:23.200]  最重要的是一個關係
[00:09:23.200 --> 00:09:26.640]  臺灣話說有關係就沒有關係
[00:09:26.640 --> 00:09:28.240]  你如果跟什麼人有關係
[00:09:28.240 --> 00:09:30.600]  你犯的錯也沒有關係
[00:09:30.600 --> 00:09:32.280]  是不是
[00:09:32.280 --> 00:09:33.560]  感謝神
[00:09:33.560 --> 00:09:36.800]  當然我們要活出標杆的人生
[00:09:36.800 --> 00:09:40.680]  就是如大衛王說的
[00:09:40.680 --> 00:09:43.480]  有一件事我曾尋求耶和華
[00:09:43.480 --> 00:09:44.880]  我仍要尋求他
[00:09:44.880 --> 00:09:48.840]  就是一生一世住在他的殿中
[00:09:48.840 --> 00:09:51.440]  向他詢問
[00:09:51.440 --> 00:09:54.440]  我真的有好多事情我要向神來問
[00:09:54.440 --> 00:09:57.040]  一生一世住在他的殿中
[00:09:57.040 --> 00:09:59.200]  這是活出標杆人生
[00:09:59.200 --> 00:10:02.080]  上次我們講說成長的人生要
[00:10:02.080 --> 00:10:03.800]  長成像基督
[00:10:03.800 --> 00:10:05.840]  耶穌的智慧與聲量
[00:10:05.840 --> 00:10:07.840]  並神與人喜悅他的心
[00:10:07.840 --> 00:10:09.840]  都一起增長
[00:10:09.840 --> 00:10:12.640]  Hallelujah 讚美神
[00:10:12.640 --> 00:10:16.040]  然後在上一個禮拜
[00:10:16.040 --> 00:10:18.320]  上一個月我是說
[00:10:18.320 --> 00:10:21.680]  我們要討神喜悅
[00:10:21.680 --> 00:10:25.160]  神最看重有四種人
[00:10:25.160 --> 00:10:26.320]  在彼得前書他說
[00:10:26.320 --> 00:10:28.200]  唯有你們是被揀選的族類
[00:10:28.200 --> 00:10:29.640]  是有君臣的祭祀
[00:10:29.640 --> 00:10:31.320]  是聖潔的國度
[00:10:31.320 --> 00:10:33.280]  是屬神的子民
[00:10:33.280 --> 00:10:35.840]  爲要宣揚那召你們出黑暗
[00:10:35.840 --> 00:10:38.800]  入奇妙光明者的美德
[00:10:38.800 --> 00:10:40.440]  所以這四種人
[00:10:40.440 --> 00:10:41.960]  揀選的族類有君臣的祭祀
[00:10:41.960 --> 00:10:42.720]  聖潔的國度
[00:10:42.720 --> 00:10:44.760]  屬神的子民
[00:10:44.760 --> 00:10:47.720]  這是神最看重
[00:10:47.720 --> 00:10:51.280]  那麼他給我們權柄跟責任
[00:10:51.280 --> 00:10:52.720]  就是要宣揚
[00:10:52.720 --> 00:10:55.520]  那召我們出黑暗入奇妙光明者
[00:10:55.520 --> 00:10:58.000]  就是宣揚耶穌基督的柔美
[00:10:58.000 --> 00:10:59.640]  宣揚他的福音
[00:10:59.640 --> 00:11:00.320]  對不對
[00:11:00.320 --> 00:11:01.360]  然後下一句話他說
[00:11:01.360 --> 00:11:04.840]  從前你們不配做兒女子民
[00:11:04.840 --> 00:11:06.800]  如今成爲子民
[00:11:06.800 --> 00:11:08.640]  從前你們不謀年緒
[00:11:08.640 --> 00:11:10.920]  如今謀了年緒
[00:11:10.920 --> 00:11:13.280]  這就是我們要怎麼樣
[00:11:13.280 --> 00:11:15.200]  向人家宣揚
[00:11:15.200 --> 00:11:18.200]  那召我們出黑暗入奇妙光明者的美德
[00:11:18.200 --> 00:11:22.520]  把你們從前是什麼樣子跟別人講
[00:11:22.520 --> 00:11:23.880]  我從前不謀年緒
[00:11:23.880 --> 00:11:25.920]  我從前不配做子民
[00:11:25.920 --> 00:11:27.160]  如今我謀了年緒
[00:11:27.160 --> 00:11:28.240]  如今我做了子民
[00:11:28.240 --> 00:11:32.320]  神赦免了我的一切的罪孽過犯
[00:11:32.320 --> 00:11:34.440]  然後說跟着他講說
[00:11:34.440 --> 00:11:36.840]  要講說現在我們是怎麼樣
[00:11:36.840 --> 00:11:38.800]  將來我們會怎麼樣
[00:11:38.800 --> 00:11:39.960]  就跟他們講
[00:11:39.960 --> 00:11:42.360]  哈雷路亞讚美聖
[00:11:42.360 --> 00:11:48.080]  因爲今天我要再來一次跟各位分享
[00:11:48.080 --> 00:11:51.600]  我們的人生是一個侍奉的人生
[00:11:51.600 --> 00:11:55.760]  我們是爲了服侍神而活的
[00:11:55.760 --> 00:11:59.920]  剛纔我們唸的可不可以轉到好撒瑪利亞人
[00:11:59.920 --> 00:12:02.040]  把它打出來好的
[00:12:02.040 --> 00:12:07.000]  剛纔我們唸的這邊呢
[00:12:07.000 --> 00:12:08.280]  他這個故事
[00:12:08.280 --> 00:12:12.200]  這個這一段經文就是講說好撒瑪利亞人
[00:12:12.200 --> 00:12:13.280]  你知道嗎
[00:12:13.280 --> 00:12:16.200]  我們有的時候讀聖經啊
[00:12:16.200 --> 00:12:19.840]  要要要要花點腦筋啊
[00:12:19.840 --> 00:12:21.560]  讀聖經不是這麼簡單的
[00:12:21.560 --> 00:12:23.040]  你知道嗎
[00:12:23.040 --> 00:12:27.040]  就好像我常常喜歡鼓勵我們弟兄姐妹
[00:12:27.040 --> 00:12:29.320]  你有的時候不要說什麼
[00:12:29.320 --> 00:12:31.120]  講了半天人家不知道你講什麼
[00:12:31.120 --> 00:12:33.440]  你就說好撒瑪利亞人
[00:12:33.440 --> 00:12:35.640]  讀過的人都知道你講什麼
[00:12:35.640 --> 00:12:37.680]  你就講說耶穌的大使命
[00:12:37.680 --> 00:12:42.080]  就是耶穌進去來對他們說天上地下所有的權民都喫給我了
[00:12:42.080 --> 00:12:44.160]  所以你們要去奉父子聖經的門
[00:12:44.160 --> 00:12:45.160]  爲他們喫起飯
[00:12:45.160 --> 00:12:46.960]  我所教訓你們都教導他們遵守
[00:12:46.960 --> 00:12:49.360]  我就必須你們從那直到世界的末了
[00:12:49.360 --> 00:12:51.120]  巴賴福音二十八章
[00:12:51.120 --> 00:12:51.960]  你就用不着講
[00:12:51.960 --> 00:12:54.600]  你就講說耶穌頒佈了大使命
[00:12:54.600 --> 00:12:55.400]  對不對
[00:12:55.400 --> 00:12:59.440]  然後大戒命就是使戒等等
[00:12:59.440 --> 00:13:02.120]  所以這些所謂的專有名詞
[00:13:02.120 --> 00:13:03.640]  我們要把它背起來
[00:13:03.640 --> 00:13:05.560]  如果說今天我們講這個
[00:13:05.560 --> 00:13:09.480]  所以人家介紹這叫做好撒瑪利亞人
[00:13:09.480 --> 00:13:10.400]  當然了
[00:13:10.400 --> 00:13:15.120]  同樣的還有一個名詞叫做井旁的撒瑪利亞人
[00:13:15.120 --> 00:13:18.880]  所以我們讀聖經的時候要花點時間把它用一個
[00:13:18.880 --> 00:13:22.200]  最好記的一個字把它記起來
[00:13:22.200 --> 00:13:24.880]  整段經文就統統記起來了
[00:13:24.880 --> 00:13:27.600]  那麼到底什麼是撒瑪利亞人呢
[00:13:27.600 --> 00:13:33.320]  因爲聖經裏面提到很多次關於撒瑪利亞人
[00:13:33.320 --> 00:13:35.080]  在希伯來話裏面
[00:13:35.080 --> 00:13:38.880]  撒瑪利亞人就是Samarim
[00:13:38.880 --> 00:13:42.080]  叫做Samarim撒瑪利亞人
[00:13:42.080 --> 00:13:44.720]  你知道它的字的意思嗎
[00:13:44.720 --> 00:13:48.320]  它的意思是說托拉的守護者
[00:13:48.320 --> 00:13:50.120]  什麼叫托拉
[00:13:50.120 --> 00:13:53.080]  托拉就是神的聖卷
[00:13:53.080 --> 00:13:55.520]  所以撒瑪利亞人實際上
[00:13:55.520 --> 00:13:58.280]  他們是 他的字的意思就是
[00:13:58.280 --> 00:14:01.280]  神的聖卷的守護者
[00:14:01.280 --> 00:14:03.080]  其實有另外一個意思
[00:14:03.080 --> 00:14:09.360]  就是說他們很看重神的律例典章
[00:14:09.360 --> 00:14:11.040]  聖經上面的話
[00:14:11.040 --> 00:14:13.680]  聖經上面的規定他們很看重
[00:14:13.680 --> 00:14:16.640]  所以叫做托拉的守護者
[00:14:16.640 --> 00:14:20.800]  所以撒瑪利亞人其實他們也是信神的
[00:14:20.800 --> 00:14:22.480]  他們信的是耶和華神
[00:14:22.480 --> 00:14:25.600]  他們基本上也是讀舊約
[00:14:25.600 --> 00:14:28.000]  讀摩西五經的
[00:14:28.000 --> 00:14:29.240]  哈雷路亞
[00:14:29.240 --> 00:14:32.480]  那麼這一族人其實是生活在
[00:14:32.480 --> 00:14:34.640]  尼凡特的一個族羣
[00:14:34.640 --> 00:14:38.120]  尼凡特就是在阿拉伯半島
[00:14:38.120 --> 00:14:39.800]  這邊一個地方
[00:14:39.800 --> 00:14:43.520]  它是以色列其實是一個旁支
[00:14:43.520 --> 00:14:45.240]  怎麼講呢
[00:14:45.240 --> 00:14:47.880]  因爲以色列的神學家
[00:14:47.880 --> 00:14:49.520]  一個歷史學家
[00:14:49.520 --> 00:14:51.880]  Joseph他說
[00:14:51.880 --> 00:14:54.440]  撒瑪利亞人是怎麼樣呢
[00:14:54.440 --> 00:14:56.840]  是當
[00:14:56.840 --> 00:15:01.640]  北國以色列亡於亞述帝國的時候
[00:15:01.640 --> 00:15:06.240]  然後以亞述帝國就把人搬來搬去
[00:15:06.240 --> 00:15:09.800]  所以把以色列人搬離開了
[00:15:09.800 --> 00:15:12.040]  迦南平原或者是
[00:15:12.040 --> 00:15:14.960]  撒瑪利亞或者是耶路撒冷
[00:15:14.960 --> 00:15:18.200]  然後結果把外族人搬來
[00:15:18.200 --> 00:15:19.880]  把撒瑪利亞人搬過來
[00:15:19.880 --> 00:15:24.120]  所以他們跟以色列人剩餘的人
[00:15:24.120 --> 00:15:28.120]  所生的孩子就是撒瑪利亞人
[00:15:28.120 --> 00:15:31.840]  最主要今天是講的就是撒瑪利亞城
[00:15:31.840 --> 00:15:34.960]  所以以色列人把他們看作是什麼
[00:15:34.960 --> 00:15:36.480]  雜種
[00:15:36.480 --> 00:15:40.040]  不把他們看作是真正的以色列人
[00:15:40.040 --> 00:15:41.880]  或者是葡萄樹
[00:15:41.880 --> 00:15:43.880]  或者是橄欖籽
[00:15:43.880 --> 00:15:47.000]  或者是無花果籽等
[00:15:47.000 --> 00:15:50.720]  乃至把他們看作是雜種
[00:15:50.720 --> 00:15:53.320]  所以在馬太福音上面
[00:15:53.320 --> 00:15:56.440]  耶穌不是差派十二個門徒
[00:15:56.440 --> 00:15:58.920]  吩咐他們出去禪福音嗎
[00:15:58.920 --> 00:16:00.520]  耶穌說什麼
[00:16:00.520 --> 00:16:02.360]  外邦人的路你們不要走
[00:16:02.360 --> 00:16:05.120]  撒瑪利亞人的城你們不要進去
[00:16:05.120 --> 00:16:07.120]  寧可進猶太家
[00:16:07.120 --> 00:16:09.360]  私善的洋情的佳絕
[00:16:09.360 --> 00:16:10.680]  換句話說
[00:16:10.680 --> 00:16:13.520]  你如果看以色列的地圖
[00:16:13.520 --> 00:16:17.160]  我有放在你們的週報上面
[00:16:17.160 --> 00:16:19.960]  我們知道迦南平原的話
[00:16:19.960 --> 00:16:23.640]  比較上面是加利利海
[00:16:23.640 --> 00:16:27.160]  然後下面是石海 中間是約旦河
[00:16:27.160 --> 00:16:29.440]  約旦河的東邊是約旦平原
[00:16:29.440 --> 00:16:32.280]  約旦河的西邊就是加南平原
[00:16:32.280 --> 00:16:37.240]  那麼靠近加利利海
[00:16:37.240 --> 00:16:40.360]  那整個地方就叫做加利利
[00:16:40.360 --> 00:16:44.680]  它就是北國的以色列的地方
[00:16:44.680 --> 00:16:47.760]  靠近石海這一塊地方
[00:16:47.760 --> 00:16:50.600]  是南國猶大的地方
[00:16:50.600 --> 00:16:54.440]  南國猶大的首都是耶路撒冷
[00:16:54.440 --> 00:16:59.000]  北國以色列的首都是撒瑪利亞
[00:16:59.000 --> 00:17:02.840]  所以撒瑪利亞其實是非常有名的
[00:17:02.840 --> 00:17:07.760]  但是耶穌的志工很多時候是在加利利
[00:17:07.760 --> 00:17:12.440]  所以他從耶路撒冷要到加利利去
[00:17:12.440 --> 00:17:15.040]  或者在加利利海里面
[00:17:15.040 --> 00:17:20.080]  他必須要通過撒瑪利亞那一塊地方
[00:17:20.080 --> 00:17:22.680]  但他跟門徒說你們擾到走
[00:17:22.680 --> 00:17:24.880]  所以他基本上是擾過耶利哥
[00:17:24.880 --> 00:17:26.440]  然後再擾過去
[00:17:26.440 --> 00:17:31.240]  因爲他們認爲撒瑪利亞人是雜種
[00:17:31.240 --> 00:17:35.120]  是不純的 是不信神的等等
[00:17:35.120 --> 00:17:40.320]  所以這是當時對撒瑪利亞人的一個歧視
[00:17:40.320 --> 00:17:45.440]  甚至於我剛纔講的井旁的撒瑪利亞人
[00:17:45.440 --> 00:17:47.200]  他的意思是在
[00:17:47.200 --> 00:17:49.880]  他的故事是在約翰福音裏面
[00:17:49.880 --> 00:17:53.760]  那耶穌有一天中午來到西迦 來到井旁
[00:17:53.760 --> 00:17:57.840]  西迦就是在撒瑪利亞城的附近
[00:17:57.840 --> 00:18:02.160]  在基利興山那個地方
[00:18:02.160 --> 00:18:03.080]  你知道嗎
[00:18:03.080 --> 00:18:05.560]  在那邊有兩座山是很有名的
[00:18:05.560 --> 00:18:06.560]  聖經上面講
[00:18:06.560 --> 00:18:09.680]  一個叫做巴魯山 一個叫基利興山
[00:18:09.680 --> 00:18:11.960]  那麼西迦就在那邊
[00:18:11.960 --> 00:18:16.040]  那麼耶穌就到那邊 在那個井旁
[00:18:16.040 --> 00:18:19.840]  耶穌就打發門徒進城去買東西
[00:18:19.840 --> 00:18:23.480]  他就在等那個撒瑪利亞的婦人
[00:18:23.480 --> 00:18:27.080]  那個已經有了五個先生
[00:18:27.080 --> 00:18:28.640]  曾經有過五個先生
