
[00:00:00.000 --> 00:00:05.000]  好,各位弟兄姊妹,新的一年,2026年呢,
[00:03:02.000 --> 00:03:03.000]  新年願望,
[00:03:03.000 --> 00:03:05.000]  你有沒有?
[00:03:05.000 --> 00:03:11.000]  國家,
[00:03:11.000 --> 00:03:12.000]  你有沒有?
[00:03:12.000 --> 00:03:14.000]  這裡一共有七個,
[00:03:14.000 --> 00:03:16.000]  看看有沒有一個是你的,
[00:03:16.000 --> 00:03:17.000]  今年,
[00:03:17.000 --> 00:03:18.000]  國家國泰民安,
[00:03:18.000 --> 00:03:20.000]  正不正?
[00:03:20.000 --> 00:03:22.000]  沒有人出聲,
[00:03:22.000 --> 00:03:23.000]  社會繁榮安定,
[00:03:23.000 --> 00:03:25.000]  香港講得最多,
[00:03:25.000 --> 00:03:27.000]  不過都是德國講,
[00:03:27.000 --> 00:03:28.000]  不好意思,
[00:03:28.000 --> 00:03:30.000]  家庭幸福快樂,
[00:03:30.000 --> 00:03:31.000]  當然想,
[00:03:31.000 --> 00:03:33.000]  生意財源廣進,
[00:03:33.000 --> 00:03:34.000]  正不正?
[00:03:34.000 --> 00:03:37.000]  身體身心康泰,
[00:03:37.000 --> 00:03:40.000]  生活萬事如意,
[00:03:40.000 --> 00:03:41.000]  有沒有可能,
[00:03:41.000 --> 00:03:43.000]  什麼事你都如意,
[00:03:43.000 --> 00:03:46.000]  馬年龍馬精神,
[00:03:46.000 --> 00:03:48.000]  今年是不是馬年?
[00:03:48.000 --> 00:03:50.000]  我們都想龍馬精神,
[00:03:50.000 --> 00:03:52.000]  我都想,
[00:03:52.000 --> 00:03:54.000]  七句都很夠,
[00:03:54.000 --> 00:03:56.000]  大家這樣說,
[00:03:56.000 --> 00:03:58.000]  太過完美了,
[00:03:58.000 --> 00:04:01.000]  完美到你根本沒可能做得到,
[00:04:01.000 --> 00:04:03.000]  國泰民安在英國,
[00:04:03.000 --> 00:04:04.000]  在香港,
[00:04:04.000 --> 00:04:05.000]  在中國,
[00:04:05.000 --> 00:04:06.000]  在伊朗,
[00:04:06.000 --> 00:04:08.000]  你說有沒有?
[00:04:08.000 --> 00:04:10.000]  繁榮安定,
[00:04:10.000 --> 00:04:12.000]  幸福快樂是想,
[00:04:12.000 --> 00:04:14.000]  但是太遠了,
[00:04:14.000 --> 00:04:16.000]  很老土,
[00:04:16.000 --> 00:04:20.000]  有沒有些是新穎些?
[00:04:20.000 --> 00:04:25.000]  在聖經的教導裡面,
[00:04:25.000 --> 00:04:27.000]  新年願望,
[00:04:27.000 --> 00:04:28.000]  過得好,
[00:04:28.000 --> 00:04:30.000]  活得好,
[00:04:30.000 --> 00:04:31.000]  過得好,
[00:04:31.000 --> 00:04:32.000]  活得好,
[00:04:32.000 --> 00:04:34.000]  是有意思的,
[00:04:34.000 --> 00:04:35.000]  各位,
[00:04:35.000 --> 00:04:39.000]  我們人生在世要過很多關,
[00:04:39.000 --> 00:04:41.000]  年年都要過年關,
[00:04:41.000 --> 00:04:45.000]  你來英國你要過海關,
[00:04:45.000 --> 00:04:47.000]  來了英國的海關,
[00:04:47.000 --> 00:04:50.000]  BNO都可能有變數,
[00:04:50.000 --> 00:04:51.000]  一陣又說五加一,
[00:04:51.000 --> 00:04:53.000]  一陣十加一,
[00:04:53.000 --> 00:04:56.000]  一陣又說什麼加都沒有,
[00:04:56.000 --> 00:05:01.000]  士關又要你考英文試,
[00:05:01.000 --> 00:05:06.000]  B1的試又說要考B2,
[00:05:06.000 --> 00:05:09.000]  B2我問親人都耍手棱頭,
[00:05:09.000 --> 00:05:10.000]  香港人頂不住,
[00:05:10.000 --> 00:05:12.000]  A level的英文,
[00:05:12.000 --> 00:05:14.000]  這裡的人都沒有,
[00:05:14.000 --> 00:05:16.000]  你怎麼可能突破,
[00:05:16.000 --> 00:05:18.000]  前關來香港,
[00:05:18.000 --> 00:05:19.000]  由香港來英國,
[00:05:19.000 --> 00:05:21.000]  可能帶著一大筆,
[00:05:21.000 --> 00:05:23.000]  一入關你已經去了一大筆,
[00:05:23.000 --> 00:05:26.000]  去了一大半可能,
[00:05:26.000 --> 00:05:28.000]  病關,
[00:05:28.000 --> 00:05:31.000]  來到這裡都很容易病,
[00:05:31.000 --> 00:05:34.000]  甚至有些頂不住上去,
[00:05:34.000 --> 00:05:36.000]  我有些朋友,
[00:05:36.000 --> 00:05:38.000]  死門關,
[00:05:38.000 --> 00:05:39.000]  人生有很多關,
[00:05:39.000 --> 00:05:41.000]  有很多新年的願望,
[00:05:41.000 --> 00:05:43.000]  我認為最緊要過得到,
[00:05:43.000 --> 00:05:45.000]  活得好,
[00:05:45.000 --> 00:05:49.000]  今日我們看的聖經,
[00:05:49.000 --> 00:05:52.000]  我會舉手的,
[00:05:52.000 --> 00:05:54.000]  如果你跟不到,
[00:05:54.000 --> 00:05:56.000]  沒有舉手,
[00:05:56.000 --> 00:05:57.000]  因為我這段時間,
[00:05:57.000 --> 00:05:59.000]  港獨很有挑戰,
[00:05:59.000 --> 00:06:01.000]  是我睡午覺時間,
[00:06:01.000 --> 00:06:03.000]  在家中,
[00:06:03.000 --> 00:06:07.000]  所以我要和誰魔鬥爭,
[00:06:07.000 --> 00:06:09.000]  我越說越興奮,
[00:06:09.000 --> 00:06:10.000]  就會很精神,
[00:06:10.000 --> 00:06:12.000]  我們會看,
[00:06:12.000 --> 00:06:14.000]  約翰福音五章一至十八,
[00:06:14.000 --> 00:06:17.000]  和約翰福音十章十節,
[00:06:17.000 --> 00:06:18.000]  這一段經文是說,
[00:06:18.000 --> 00:06:21.000]  在猶太人新年如月節的時候,
[00:06:21.000 --> 00:06:24.000]  耶穌行了一個很勁的神蹟,
[00:06:24.000 --> 00:06:26.000]  怎樣勁?
[00:06:26.000 --> 00:06:27.000]  慢慢聽,
[00:06:27.000 --> 00:06:30.000]  一個病了三十八年的病人,
[00:06:30.000 --> 00:06:31.000]  竟然能夠康復,
[00:06:31.000 --> 00:06:33.000]  而且康復得很好,
[00:06:36.000 --> 00:06:38.000]  在今日的經文第一段,
[00:06:38.000 --> 00:06:40.000]  就是耶穌醫好病患者,
[00:06:40.000 --> 00:06:43.000]  幫助他過得到難關,
[00:06:43.000 --> 00:06:46.000]  第二段,
[00:06:46.000 --> 00:06:50.000]  就說到耶穌醫好了那個人之後,
[00:06:50.000 --> 00:06:53.000]  那個癱了的人,
[00:06:53.000 --> 00:06:56.000]  竟然被斥責他安息日,
[00:06:56.000 --> 00:06:58.000]  治病是違法的,
[00:06:58.000 --> 00:07:00.000]  然後第三段,
[00:07:00.000 --> 00:07:04.000]  我們就會引用約翰十章七至八節,
[00:07:04.000 --> 00:07:08.000]  耶穌不單止幫助那個人過得到關,
[00:07:08.000 --> 00:07:10.000]  而且活得更好,
[00:07:10.000 --> 00:07:12.000]  使他進入羊的門,
[00:07:12.000 --> 00:07:14.000]  羊的門是什麼門呢?
[00:07:14.000 --> 00:07:16.000]  一會兒會解釋,
[00:07:16.000 --> 00:07:18.000]  我們來看一看經文,
[00:07:18.000 --> 00:07:20.000]  第一段,
[00:07:20.000 --> 00:07:26.000]  說耶穌在猶太人一個節期,
[00:07:26.000 --> 00:07:28.000]  上耶路撒冷,
[00:07:28.000 --> 00:07:31.000]  在耶路撒冷去到聖殿那裡,
[00:07:32.000 --> 00:07:34.000]  他最終的目的,
[00:07:34.000 --> 00:07:36.000]  就是要去一個池子,
[00:07:36.000 --> 00:07:38.000]  就是不氏大池,
[00:07:38.000 --> 00:07:40.000]  在那裡睡了病人,
[00:07:40.000 --> 00:07:44.000]  特別有一個病人,
[00:07:44.000 --> 00:07:45.000]  第五節,
[00:07:45.000 --> 00:07:49.000]  那裡有一個病人,
[00:07:49.000 --> 00:07:52.000]  在經文只說那個人,
[00:07:52.000 --> 00:07:53.000]  那人,
[00:07:53.000 --> 00:07:57.000]  這個人一定是很特別的人物,
[00:07:57.000 --> 00:07:59.000]  所以沒有名字,
[00:07:59.000 --> 00:08:01.000]  不說是誰,
[00:08:02.000 --> 00:08:03.000]  你猜一下,
[00:08:03.000 --> 00:08:04.000]  你怎麼猜都猜不到,
[00:08:04.000 --> 00:08:07.000]  但是知道他病了三十八年,
[00:08:07.000 --> 00:08:10.000]  耶穌看到他睡在那裡,
[00:08:10.000 --> 00:08:12.000]  知道他病情,
[00:08:12.000 --> 00:08:14.000]  病了很久就問,
[00:08:14.000 --> 00:08:16.000]  你要不要痊癒?
[00:08:16.000 --> 00:08:19.000]  耶穌問好像很多餘,
[00:08:19.000 --> 00:08:22.000]  當然想痊癒,
[00:08:22.000 --> 00:08:23.000]  病人就說,
[00:08:23.000 --> 00:08:24.000]  先生,
[00:08:24.000 --> 00:08:26.000]  水凍的時候,
[00:08:26.000 --> 00:08:28.000]  沒有人將我放在池子裡,
[00:08:28.000 --> 00:08:30.000]  我剛剛要去,
[00:08:30.000 --> 00:08:32.000]  有人幫我剛剛去,
[00:08:32.000 --> 00:08:35.000]  有個人比我還先,
[00:08:35.000 --> 00:08:36.000]  下去了,
[00:08:36.000 --> 00:08:39.000]  所以他沒有辦法得醫治,
[00:08:39.000 --> 00:08:41.000]  耶穌聽到之後,
[00:08:41.000 --> 00:08:43.000]  馬上叫他起來,
[00:08:43.000 --> 00:08:45.000]  拿起你的玉子走吧,
[00:08:45.000 --> 00:08:47.000]  那個人立刻痊癒,
[00:08:47.000 --> 00:08:49.000]  就拿起他的起來,
[00:08:49.000 --> 00:08:51.000]  然後拿起玉子,
[00:08:51.000 --> 00:08:53.000]  馬上就走了,
[00:08:53.000 --> 00:08:54.000]  第二段就說,
[00:08:54.000 --> 00:08:57.000]  耶穌受到猶太人的斥責,
[00:08:57.000 --> 00:09:00.000]  耶穌治好了,
[00:09:00.000 --> 00:09:02.000]  患了三十八年的人,
[00:09:02.000 --> 00:09:06.000]  竟然沒有受到讚賞,
[00:09:06.000 --> 00:09:09.000]  不過不讚賞耶穌的,
[00:09:09.000 --> 00:09:14.000]  先是對那個被醫治的人說,
[00:09:14.000 --> 00:09:18.000]  猶太人對那個被醫治好的人說,
[00:09:18.000 --> 00:09:20.000]  今天是安息日,
[00:09:20.000 --> 00:09:22.000]  你拿起一張被子,
[00:09:22.000 --> 00:09:24.000]  玉子就是被子,
[00:09:24.000 --> 00:09:26.000]  是不合法的,
[00:09:26.000 --> 00:09:28.000]  那個人一聽就震,
[00:09:28.000 --> 00:09:30.000]  幾個猶太人,
[00:09:30.000 --> 00:09:32.000]  有法利塞人,
[00:09:32.000 --> 00:09:33.000]  有薩都哥人,
[00:09:33.000 --> 00:09:35.000]  這裡沒有寫得很清楚,
[00:09:35.000 --> 00:09:38.000]  但是我去研究他就知道了,
[00:09:38.000 --> 00:09:40.000]  當時的宗教領袖,
[00:09:40.000 --> 00:09:43.000]  幾個來對著他說話,
[00:09:43.000 --> 00:09:46.000]  他說不出是哪個人,
[00:09:46.000 --> 00:09:48.000]  因為那裡人多,
[00:09:48.000 --> 00:09:53.000]  他不知道醫好他那個人是耶穌,
[00:09:53.000 --> 00:09:59.000]  後來他就在聖殿獻完祭,
[00:09:59.000 --> 00:10:01.000]  獻完一個感恩祭,
[00:10:01.000 --> 00:10:02.000]  這裡沒有記載,
[00:10:02.000 --> 00:10:04.000]  但是他在聖殿,
[00:10:04.000 --> 00:10:07.000]  我們知道他一定要會獻祭,
[00:10:07.000 --> 00:10:09.000]  因為他三十八年的病,
[00:10:09.000 --> 00:10:11.000]  能夠得到醫治,
[00:10:11.000 --> 00:10:13.000]  是不是要感謝神?
[00:10:13.000 --> 00:10:16.000]  雖然不知道那個人是誰醫好他,
[00:10:16.000 --> 00:10:18.000]  但是他得到醫治,
[00:10:18.000 --> 00:10:21.000]  都是神的力量幫他,
[00:10:21.000 --> 00:10:23.000]  遇到耶穌,
[00:10:23.000 --> 00:10:26.000]  他真的可以看真一點,
[00:10:26.000 --> 00:10:28.000]  剛才可能看不真,
[00:10:28.000 --> 00:10:29.000]  不知道是誰,
[00:10:29.000 --> 00:10:30.000]  現在看真一點,
[00:10:30.000 --> 00:10:33.000]  因為耶穌見到他就說,
[00:10:33.000 --> 00:10:35.000]  你已經康復了,
[00:10:35.000 --> 00:10:37.000]  「全愈」在原文意思,
[00:10:37.000 --> 00:10:38.000]  你康復了,
[00:10:38.000 --> 00:10:40.000]  不是好一陣子,
[00:10:40.000 --> 00:10:42.000]  不是回光返照,
[00:10:42.000 --> 00:10:43.000]  有些人快要死,
[00:10:43.000 --> 00:10:44.000]  病得快要死,
[00:10:44.000 --> 00:10:48.000]  會回光返照,
[00:10:48.000 --> 00:10:49.000]  好了,
[00:10:49.000 --> 00:10:50.000]  不要再犯罪,
[00:10:50.000 --> 00:10:52.000]  免得你的遭遇更惶,
[00:10:52.000 --> 00:10:55.000]  他有病是因為他犯了罪,
[00:10:55.000 --> 00:10:56.000]  不知道什麼罪,
[00:10:56.000 --> 00:10:59.000]  就是因為他不知道犯了什麼罪,
[00:10:59.000 --> 00:11:02.000]  他都不敢說他的大名,
[00:11:02.000 --> 00:11:04.000]  那個人一知道是耶穌,
[00:11:04.000 --> 00:11:07.000]  他馬上去找猶太人,
[00:11:07.000 --> 00:11:10.000]  醫好他的人就是耶穌,
[00:11:10.000 --> 00:11:12.000]  他可能想著說完之後,
[00:11:12.000 --> 00:11:14.000]  那些猶太人會,
[00:11:14.000 --> 00:11:16.000]  這個耶穌真是好了,
[00:11:16.000 --> 00:11:17.000]  不是,
[00:11:17.000 --> 00:11:20.000]  那些猶太人迫害耶穌,
[00:11:20.000 --> 00:11:26.000]  在安息日做這些事,
[00:11:26.000 --> 00:11:28.000]  他們就迫害耶穌,
[00:11:28.000 --> 00:11:30.000]  那些猶太人,
[00:11:30.000 --> 00:11:33.000]  一陣會解釋猶太是什麼人,
[00:11:33.000 --> 00:11:34.000]  好了,
[00:11:34.000 --> 00:11:39.000]  他們就去找耶穌,
[00:11:39.000 --> 00:11:41.000]  直接指出耶穌,
[00:11:41.000 --> 00:11:45.000]  你不應該在安息日醫病,
[00:11:45.000 --> 00:11:48.000]  犯了魔西的律法,
[00:11:48.000 --> 00:11:49.000]  很大件事,
[00:11:49.000 --> 00:11:51.000]  耶穌就回答他,
[00:11:51.000 --> 00:11:53.000]  我父做事直到如今,
[00:11:53.000 --> 00:11:54.000]  我都做事,
[00:11:54.000 --> 00:11:56.000]  我跟我爸爸做事,
[00:11:56.000 --> 00:11:58.000]  那些猶太人一聽,
[00:11:58.000 --> 00:12:00.000]  就越發要殺他,
[00:12:00.000 --> 00:12:02.000]  氣得吹鬚擼眼,
[00:12:02.000 --> 00:12:04.000]  這個我形容的,
[00:12:04.000 --> 00:12:06.000]  不過我相信都是,
[00:12:06.000 --> 00:12:08.000]  犯了安息日的大罪,
[00:12:08.000 --> 00:12:12.000]  還有你竟然叫天父做你爸爸,
[00:12:12.000 --> 00:12:13.000]  你是誰?
[00:12:13.000 --> 00:12:15.000]  耶穌說我就是他的兒子,
[00:12:15.000 --> 00:12:18.000]  更加糟糕,
[00:12:18.000 --> 00:12:23.000]  你竟然將自己和神同等看待,
[00:12:23.000 --> 00:12:25.000]  你就是神,
[00:12:25.000 --> 00:12:27.000]  你真是,
[00:12:27.000 --> 00:12:29.000]  第三段,
[00:12:29.000 --> 00:12:33.000]  耶穌帶領被醫治的人,
[00:12:33.000 --> 00:12:37.000]  不單止過得了他的病的關,
[00:12:37.000 --> 00:12:40.000]  他並且會進入羊的門,
[00:12:40.000 --> 00:12:42.000]  活得更好,
[00:12:42.000 --> 00:12:44.000]  留意經文第七節,
[00:12:44.000 --> 00:12:45.000]  耶穌這樣說,
[00:12:45.000 --> 00:12:46.000]  我,
[00:12:46.000 --> 00:12:48.000]  耶穌用了這個字,
[00:12:48.000 --> 00:12:50.000]  我不知道有沒有跟大家說過,
[00:12:50.000 --> 00:12:52.000]  耶穌這個我,
[00:12:52.000 --> 00:12:55.000]  好像皇帝叫自己做朕,
[00:12:55.000 --> 00:12:57.000]  有沒有聽過?
[00:12:57.000 --> 00:12:59.000]  這個我不是普通人說的,
[00:12:59.000 --> 00:13:00.000]  耶穌一說,
[00:13:00.000 --> 00:13:03.000]  就是他以神的身份說,
[00:13:03.000 --> 00:13:04.000]  ego amy,
[00:13:04.000 --> 00:13:06.000]  我實實在在,
[00:13:06.000 --> 00:13:08.000]  還要說實實在在,
[00:13:08.000 --> 00:13:09.000]  即是不是假的,
[00:13:09.000 --> 00:13:11.000]  是真的,
[00:13:11.000 --> 00:13:12.000]  講到明,
[00:13:12.000 --> 00:13:14.000]  實實在在,
[00:13:14.000 --> 00:13:20.000]  我就是羊的門,
[00:13:20.000 --> 00:13:23.000]  這段經文一會兒還會詳細說,
[00:13:23.000 --> 00:13:26.000]  我們進入神跡,
[00:13:26.000 --> 00:13:29.000]  神跡第一,
[00:13:29.000 --> 00:13:36.000]  三十八年的病痛,
[00:13:36.000 --> 00:13:38.000]  三十八年的冷漠,
[00:13:38.000 --> 00:13:39.000]  為什麼這樣說呢?
[00:13:39.000 --> 00:13:42.000]  一個病了三十八年的病人,
[00:13:42.000 --> 00:13:44.000]  很想得到醫治,
[00:13:44.000 --> 00:13:48.000]  耶穌竟然親自走到他的面前,
[00:13:48.000 --> 00:13:49.000]  找他,
[00:13:49.000 --> 00:13:50.000]  而且問候他,
[00:13:50.000 --> 00:13:52.000]  醫好了他,
[00:13:52.000 --> 00:13:54.000]  這一件是一件美事,
[00:13:54.000 --> 00:13:58.000]  一個長期受苦的人,
[00:13:58.000 --> 00:14:00.000]  能夠得到脫離病困,
[00:14:00.000 --> 00:14:01.000]  得到自由,
[00:14:01.000 --> 00:14:04.000]  一個絕望的人,
[00:14:04.000 --> 00:14:06.000]  三十八年都不好的病,
[00:14:06.000 --> 00:14:10.000]  根本藥石都無靈,
[00:14:10.000 --> 00:14:11.000]  但是很奇怪,
[00:14:11.000 --> 00:14:16.000]  猶太人當權者卻是不高興,
[00:14:16.000 --> 00:14:19.000]  不會為了這個病了這麼久的人,
[00:14:19.000 --> 00:14:22.000]  得到康復而感恩,
[00:14:22.000 --> 00:14:27.000]  反而是猶太人,
[00:14:27.000 --> 00:14:32.000]  他們是沒有關心這個人,
[00:14:32.000 --> 00:14:34.000]  當他知道這個醫好他的人,
[00:14:34.000 --> 00:14:35.000]  是耶穌的時候,
[00:14:35.000 --> 00:14:39.000]  他們更加不開心,
[00:14:39.000 --> 00:14:45.000]  甚至要逼迫他,
[00:14:45.000 --> 00:14:48.000]  我們再深入些看看,
[00:14:48.000 --> 00:14:52.000]  這個長期病患者的病況,
[00:14:52.000 --> 00:14:54.000]  他是一個長期病患者,
[00:14:54.000 --> 00:14:56.000]  長期患了癱瘓,
[00:14:56.000 --> 00:14:58.000]  或者是跛腳,
[00:14:58.000 --> 00:15:00.000]  騎腿跛腳,
[00:15:00.000 --> 00:15:02.000]  大家想像一下一個人,
[00:15:02.000 --> 00:15:07.000]  長期三十八年都是癱瘓和跛腳,
[00:15:07.000 --> 00:15:09.000]  他生活是多麼的老倒,
[00:15:09.000 --> 00:15:11.000]  多麼的慘,
[00:15:11.000 --> 00:15:15.000]  而且他也是因為犯罪而患病,
[00:15:15.000 --> 00:15:18.000]  他的罪應該很多人都知道,
[00:15:18.000 --> 00:15:20.000]  不過我們不知道,
[00:15:20.000 --> 00:15:22.000]  不見得光的病,
[00:15:22.000 --> 00:15:26.000]  有些人可能會覺得這個人罪有應得,
[00:15:26.000 --> 00:15:27.000]  懲罰他,
[00:15:27.000 --> 00:15:29.000]  所以猶太當權者,
[00:15:29.000 --> 00:15:33.000]  可能都不會憐惜一個這樣的人,
[00:15:33.000 --> 00:15:35.000]  他的苦況,
[00:15:35.000 --> 00:15:37.000]  他不能夠走動,
[00:15:37.000 --> 00:15:39.000]  常常都要呆在這裏,
[00:15:39.000 --> 00:15:41.000]  或者睡在這裏,
[00:15:41.000 --> 00:15:45.000]  不能夠站起來,
[00:15:45.000 --> 00:15:48.000]  長期患病了三十八年,
[00:15:48.000 --> 00:15:51.000]  當時的人大概是五十歲,
[00:15:51.000 --> 00:15:52.000]  五十歲裏面,
[00:15:52.000 --> 00:15:54.000]  你病了三十八年,
[00:15:54.000 --> 00:15:57.000]  你是否長期都在疾病裏面,
[00:15:57.000 --> 00:16:00.000]  長期受苦,
[00:16:00.000 --> 00:16:02.000]  多次失望,
[00:16:02.000 --> 00:16:07.000]  三十八年,
[00:16:07.000 --> 00:16:11.000]  他不知道去過這個不是大池多少次,
[00:16:11.000 --> 00:16:12.000]  我們不知道,
[00:16:12.000 --> 00:16:15.000]  如果他每天都去,
[00:16:15.000 --> 00:16:16.000]  我們計算過,
[00:16:16.000 --> 00:16:18.000]  如果他每天都去,
[00:16:18.000 --> 00:16:21.000]  每天都等候那些池水一動,
[00:16:21.000 --> 00:16:22.000]  就能夠下去,
[00:16:22.000 --> 00:16:23.000]  那就得醫治了,
[00:16:23.000 --> 00:16:26.000]  他可能去了超過一萬三千次,
[00:16:26.000 --> 00:16:29.000]  你將三十八年乘三百六十五日,
[00:16:29.000 --> 00:16:32.000]  你可能找到大約次數,
[00:16:32.000 --> 00:16:35.000]  沒那麼長,
[00:16:35.000 --> 00:16:37.000]  起碼有三十八年,
[00:16:37.000 --> 00:16:39.000]  三十八次,
[00:16:39.000 --> 00:16:40.000]  最少我估計,
[00:16:40.000 --> 00:16:44.000]  試過那麼多次失敗的人,
[00:16:44.000 --> 00:16:47.000]  他能夠得到醫治,
[00:16:47.000 --> 00:16:51.000]  是否應該是歡喜快樂,
[00:16:51.000 --> 00:16:54.000]  還有這個人多次失望,
[00:16:54.000 --> 00:16:58.000]  而且他的罪不單止是身體的罪,
[00:16:58.000 --> 00:17:01.000]  是靈性上和神的關係,
[00:17:01.000 --> 00:17:04.000]  和人的關係發生了問題,
[00:17:04.000 --> 00:17:10.000]  所以三十八年他受盡身心靈的苦楚,
[00:17:10.000 --> 00:17:15.000]  在這個長期病患裏面,
[00:17:15.000 --> 00:17:20.000]  我們看到原來他有很多好的時辰,
[00:17:20.000 --> 00:17:24.000]  八節或者好的日子,
[00:17:24.000 --> 00:17:26.000]  一個好的時間,
[00:17:26.000 --> 00:17:28.000]  他應該可以得到醫治,
[00:17:28.000 --> 00:17:30.000]  可能而已,
[00:17:30.000 --> 00:17:35.000]  我們看到他的醫治的場景,
[00:17:35.000 --> 00:17:39.000]  經常都可能是在好的節日,
[00:17:39.000 --> 00:17:41.000]  就算以往不是,
[00:17:41.000 --> 00:17:42.000]  那一天是了,
[00:17:42.000 --> 00:17:44.000]  好的節日,
[00:17:44.000 --> 00:17:45.000]  在愉悅節,
[00:17:45.000 --> 00:17:47.000]  好的日子,
[00:17:47.000 --> 00:17:48.000]  安息日,
[00:17:48.000 --> 00:17:49.000]  是享受安息,
[00:17:49.000 --> 00:17:52.000]  最得到平安的日子,
[00:17:52.000 --> 00:17:54.000]  好的位置,
[00:17:54.000 --> 00:17:56.000]  在陽門,
[00:17:56.000 --> 00:18:00.000]  聖殿那裏的陽門外面,
[00:18:00.000 --> 00:18:03.000]  就是那些神的子民,
[00:18:03.000 --> 00:18:05.000]  要獻感恩的祭的時候,
[00:18:05.000 --> 00:18:07.000]  他們在那裏聚集,
[00:18:07.000 --> 00:18:09.000]  然後再進去陽門,
[00:18:09.000 --> 00:18:11.000]  選一些陽來獻祭,
[00:18:11.000 --> 00:18:14.000]  都是充滿歡欣的,
[00:18:14.000 --> 00:18:20.000]  聖殿的廊址在那裏有很多患病的人,
[00:18:20.000 --> 00:18:24.000]  在等候下去不是大池,
[00:18:24.000 --> 00:18:29.000]  是充滿希望的一個地方,
[00:18:29.000 --> 00:18:32.000]  亦都是很接近不是大池,
[00:18:32.000 --> 00:18:33.000]  快些得到醫治,
[00:18:33.000 --> 00:18:35.000]  好的機會,
[00:18:35.000 --> 00:18:37.000]  如果池水一動,
[00:18:37.000 --> 00:18:38.000]  天使一撥動,
[00:18:38.000 --> 00:18:40.000]  哪一個第一個下水的,
[00:18:40.000 --> 00:18:43.000]  就可以得到無醫治,
[00:18:43.000 --> 00:18:45.000]  有好的時機,
[00:18:45.000 --> 00:18:47.000]  天時地利,
[00:18:47.000 --> 00:18:49.000]  有沒有人和?
[00:18:49.000 --> 00:18:50.000]  有,
[00:18:50.000 --> 00:18:57.000]  不過不是三十八年的那日,
[00:18:57.000 --> 00:19:00.000]  他那一日應該是充滿失望的,
[00:19:00.000 --> 00:19:03.000]  一二三四,
[00:19:03.000 --> 00:19:08.000]  那些好的東西在那裏,
[00:19:08.000 --> 00:19:11.000]  天時地利人和等等,
[00:19:11.000 --> 00:19:13.000]  充滿失望的時候,
[00:19:13.000 --> 00:19:15.000]  耶穌走去問他,
[00:19:15.000 --> 00:19:17.000]  你想痊癒嗎?
[00:19:17.000 --> 00:19:19.000]  病人在逆境當中,
[00:19:19.000 --> 00:19:21.000]  你會看到,
[00:19:21.000 --> 00:19:24.000]  他不單止有希望,
[00:19:24.000 --> 00:19:27.000]  他是尚存盼望,
[00:19:27.000 --> 00:19:30.000]  一次不成功,
[00:19:30.000 --> 00:19:32.000]  下不到池水,
[00:19:32.000 --> 00:19:33.000]  二次三次,
