
[00:00:00.000 --> 00:00:03.960]  今日的題目是「不住的禱告,恆常的禱告」
[00:02:17.280 --> 00:02:22.080]  我很想在這裏先跟大家一起去看
[00:02:22.080 --> 00:02:24.080]  究竟這一節聖經
[00:02:24.080 --> 00:02:26.080]  講不住的禱告
[00:02:26.080 --> 00:02:28.680]  聖本督就只是用這一節的經文
[00:02:28.680 --> 00:02:31.880]  去講他這一條的所謂回饋
[00:02:31.880 --> 00:02:34.680]  但是我們要明白這一節經文
[00:02:34.680 --> 00:02:37.880]  其實在整個保羅的書信
[00:02:37.880 --> 00:02:39.480]  《貼哨人家前書》裏面
[00:02:39.480 --> 00:02:43.480]  其實座落在他結尾這一封書信
[00:02:43.480 --> 00:02:44.880]  一個血面的
[00:02:44.880 --> 00:02:47.080]  我們現在試一下一起來看
[00:02:47.080 --> 00:02:49.480]  這個血面是包含了甚麼
[00:02:49.480 --> 00:02:52.080]  其實有四個處境
[00:02:52.080 --> 00:02:54.880]  第一個處境就是他教導我們
[00:02:54.880 --> 00:02:57.680]  要去敬重教會的領袖
[00:02:57.680 --> 00:02:59.480]  我們一起讀這段經文
[00:02:59.480 --> 00:03:00.680]  在貼前五章
[00:03:00.680 --> 00:03:02.680]  十二到十三節我們一起讀
[00:03:02.680 --> 00:03:03.680]  弟兄們
[00:03:03.680 --> 00:03:08.080]  我們勸你們敬重那在你們中間奴婦的人
[00:03:08.080 --> 00:03:10.880]  就是在主裏面治理你們
[00:03:10.880 --> 00:03:12.280]  勸戒你們
[00:03:12.280 --> 00:03:17.880]  由因他們所做的工用愛心格外尊重他們
[00:03:17.880 --> 00:03:20.280]  你們也要彼此和睦
[00:03:20.280 --> 00:03:22.280]  我想大家留意
[00:03:22.280 --> 00:03:24.680]  這一段的經文
[00:03:24.680 --> 00:03:26.280]  如果大家這樣看
[00:03:26.280 --> 00:03:27.880]  他很清楚講的
[00:03:27.880 --> 00:03:32.880]  就是我們要去敬重教會的領袖
[00:03:32.880 --> 00:03:35.480]  在這個貼哨人家的教會
[00:03:35.480 --> 00:03:38.880]  保羅說叫頂姐妹你們要敬重
[00:03:38.880 --> 00:03:43.880]  這個領袖在這裏用了三個分詞
[00:03:43.880 --> 00:03:48.080]  希臘文如果他一個動詞下面有三個分詞
[00:03:48.080 --> 00:03:54.080]  就是表明這個是整個主句裏面的重點
[00:03:54.080 --> 00:03:57.080]  這三個分詞就是這裏所講的
[00:03:57.080 --> 00:04:01.480]  是包括在你們當中奴婦的
[00:04:01.480 --> 00:04:04.880]  還有在你們當中治理你們
[00:04:04.880 --> 00:04:06.280]  勸戒你們
[00:04:06.280 --> 00:04:07.880]  這三樣東西
[00:04:07.880 --> 00:04:12.080]  正正是每一個教會裏頭的領袖必須要做的
[00:04:12.080 --> 00:04:13.480]  奴婦
[00:04:13.480 --> 00:04:16.680]  我們看見保羅和他的同工
[00:04:16.680 --> 00:04:18.480]  在當時那個時代
[00:04:18.480 --> 00:04:21.480]  他們是帶職服侍的
[00:04:21.480 --> 00:04:22.880]  他們一邊去傳道
[00:04:22.880 --> 00:04:25.080]  他們一邊亦都織帳棚
[00:04:25.080 --> 00:04:30.280]  保羅他當時真的落手落腳
[00:04:30.280 --> 00:04:33.080]  做一個Tank Maker是很不簡單的
[00:04:33.080 --> 00:04:36.280]  他們是要將一些很粗的線
[00:04:36.280 --> 00:04:39.680]  然後穿到那些皮革裏面
[00:04:39.680 --> 00:04:43.680]  去做這些所謂的帳棚
[00:04:43.680 --> 00:04:45.080]  維生
[00:04:45.080 --> 00:04:47.480]  他們真是晝夜去作工
[00:04:47.480 --> 00:04:49.480]  保羅在貼哨來家前才跟他們講
[00:04:49.480 --> 00:04:53.080]  我在你們當中雖然可以得到這個
[00:04:53.080 --> 00:04:54.880]  作為使徒被人尊重
[00:04:54.880 --> 00:04:58.080]  但他說我並沒有去濫用這個權柄
[00:04:58.080 --> 00:05:01.680]  我反而在你們當中是晝夜來作工
[00:05:01.680 --> 00:05:03.680]  這個給我們一個很好的榜樣
[00:05:03.680 --> 00:05:07.280]  每一個領袖他們都必須成為
[00:05:07.280 --> 00:05:10.280]  弟兄姊妹一個奴婦的榜樣
[00:05:10.280 --> 00:05:12.280]  而第二樣治理
[00:05:12.280 --> 00:05:14.480]  治理就是包含著管理
[00:05:14.480 --> 00:05:17.280]  其實今日很多的教會
[00:05:17.280 --> 00:05:19.880]  若然有些問題出現
[00:05:19.880 --> 00:05:23.480]  其實是因為若然不懂得去分配工作
[00:05:23.480 --> 00:05:29.680]  或者是怎樣去管理那些事務
[00:05:29.680 --> 00:05:31.680]  這樣就會很容易混亂
[00:05:31.680 --> 00:05:35.680]  所以初期教會他們為何要選拔這些執事出來
[00:05:35.680 --> 00:05:40.680]  好讓那些使徒能夠專心以祈禱傳道為事
[00:05:40.680 --> 00:05:42.680]  《士堂傳》第六章就是這樣講
[00:05:42.680 --> 00:05:45.680]  他們這班執事選出來做甚麼
[00:05:45.680 --> 00:05:47.280]  管理飯食
[00:05:47.280 --> 00:05:48.680]  是一個管理
[00:05:48.680 --> 00:05:51.680]  因為當時他們是一起繁物公用
[00:05:51.680 --> 00:05:54.080]  和一起食大鑊飯
[00:05:54.080 --> 00:05:58.080]  他們彼此一齊生活在一起
[00:05:58.080 --> 00:06:02.480]  在整個社區裡面樹立一個很美麗的見證
[00:06:02.480 --> 00:06:04.880]  所以我們又看到第二樣
[00:06:04.880 --> 00:06:08.680]  這種治理的功能在教會領袖亦都很重要
[00:06:08.680 --> 00:06:11.480]  而第三方面就是他們要勸戒
[00:06:11.480 --> 00:06:16.880]  這個是永遠一個教會領袖不能夠忽略的一個工作
[00:06:16.880 --> 00:06:20.480]  就是用正義分解神的道
[00:06:20.480 --> 00:06:23.680]  好好地將上帝的說話講明
[00:06:23.680 --> 00:06:26.880]  讓弟兄姊妹能夠明白上帝的心意
[00:06:26.880 --> 00:06:32.080]  所以這一種的教導、勸戒、督責
[00:06:32.080 --> 00:06:35.480]  是一種屬靈的角度裡面講那種的教導
[00:06:35.480 --> 00:06:38.480]  不是講他們做老師、講通識科
[00:06:38.480 --> 00:06:39.480]  不是講那些
[00:06:39.480 --> 00:06:42.080]  是講的是將上帝的真理
[00:06:42.080 --> 00:06:44.880]  去教導弟兄姊妹來進行
[00:06:44.880 --> 00:06:46.480]  接著保羅就說
[00:06:46.480 --> 00:06:50.080]  你們必須去敬重這一類這樣的人
[00:06:50.080 --> 00:06:51.080]  這一班的領袖
[00:06:51.080 --> 00:06:54.080]  又因他們所做的功用愛心
[00:06:54.080 --> 00:06:56.280]  格外尊重他們
[00:06:56.280 --> 00:06:57.480]  請留意
[00:06:57.480 --> 00:07:00.880]  他叫我們去尊重這一班的領袖
[00:07:00.880 --> 00:07:02.480]  敬重他們
[00:07:02.480 --> 00:07:04.080]  不是因為他們的地位
[00:07:04.080 --> 00:07:06.480]  不是因為他們坐在某一個位置裡面
[00:07:06.480 --> 00:07:07.680]  你要敬重他們
[00:07:07.680 --> 00:07:08.680]  你要尊重他們
[00:07:08.680 --> 00:07:10.280]  是因為什麼緣故?
[00:07:10.280 --> 00:07:14.680]  是因為他們所做的工作
[00:07:14.680 --> 00:07:18.280]  所以我們今天都要彼此提醒
[00:07:18.280 --> 00:07:20.280]  我們照著上帝的心意
[00:07:20.280 --> 00:07:23.480]  我們要好好地來學習這一方面
[00:07:23.480 --> 00:07:28.280]  其實「敬重」這個字在前文出現過十二次
[00:07:28.280 --> 00:07:31.480]  而他們一直是這個原文
[00:07:31.480 --> 00:07:35.080]  「敬重」是在講「知道」這樣的意思
[00:07:35.080 --> 00:07:35.880]  「知道」
[00:07:35.880 --> 00:07:39.080]  就是說這個領袖是你知道他為人的
[00:07:39.080 --> 00:07:43.280]  保羅他由始至終是要讓弟兄姊妹看見
[00:07:43.280 --> 00:07:45.880]  他的生命在他當中的服侍
[00:07:45.880 --> 00:07:47.280]  擺上這一切
[00:07:47.280 --> 00:07:50.480]  是他們可以來作見證的
[00:07:50.480 --> 00:07:54.680]  他在當中好像母親會預養他們的兒女一樣
[00:07:54.680 --> 00:07:58.680]  也好像父親一樣來督責他們
[00:07:58.680 --> 00:07:59.680]  他們做錯了
[00:07:59.680 --> 00:08:03.080]  他就會來提醒他們
[00:08:03.080 --> 00:08:05.280]  這種父母的角色
[00:08:05.280 --> 00:08:07.280]  就在我們講牧養
[00:08:07.280 --> 00:08:09.680]  嫁會的弟兄姊妹的過程裡面
[00:08:09.680 --> 00:08:12.080]  就成為一種真正的關係
[00:08:12.080 --> 00:08:13.880]  所以這幾方面
[00:08:13.880 --> 00:08:17.480]  都是我們要學習去尊重
[00:08:17.480 --> 00:08:22.880]  他格外的尊重非常重視的這一班的領袖
[00:08:22.880 --> 00:08:25.080]  是因為他們用生命的服侍
[00:08:25.080 --> 00:08:26.880]  而帶出給人看見
[00:08:26.880 --> 00:08:32.880]  他們的工作裡面是值得我們去尊重、敬重他們
[00:08:32.880 --> 00:08:34.880]  那麼第二方面
[00:08:34.880 --> 00:08:36.080]  我們看下一段
[00:08:36.080 --> 00:08:38.480]  就在這個第十四到十五節
[00:08:38.480 --> 00:08:40.080]  保羅又提醒他們
[00:08:40.080 --> 00:08:44.880]  弟兄們你們需要去警戒那些不守規矩的人
[00:08:44.880 --> 00:08:48.680]  這裡接著說了四樣東西
[00:08:48.680 --> 00:08:50.480]  免為灰心的人
[00:08:50.480 --> 00:08:52.280]  輔助軟弱的人
[00:08:52.280 --> 00:08:55.880]  也都要用忍耐去對待眾人
[00:08:55.880 --> 00:08:59.480]  說完三個領袖的功能之後
[00:08:59.480 --> 00:09:01.880]  保羅就在這裡勸勉大家
[00:09:01.880 --> 00:09:04.080]  他不只是對領袖說
[00:09:04.080 --> 00:09:08.080]  他在說你們全體弟兄們
[00:09:08.080 --> 00:09:11.280]  整個教會都需要學的一件事
[00:09:11.280 --> 00:09:12.280]  做什麼呢?
[00:09:12.280 --> 00:09:14.080]  他說要勸勉你們
[00:09:14.080 --> 00:09:16.080]  你們當中如果有人
[00:09:16.080 --> 00:09:18.680]  不作功就不得吃飯
[00:09:18.680 --> 00:09:22.080]  貼守外交前書後書都有處理這個問題
[00:09:22.080 --> 00:09:26.280]  原來當時有他們那個時代
[00:09:26.280 --> 00:09:28.880]  就因為他們凡物公用的緣故
[00:09:28.880 --> 00:09:31.080]  也都因為他們當中
[00:09:31.080 --> 00:09:33.480]  有基督徒是用愛心
[00:09:33.480 --> 00:09:38.080]  去幫助一些較為有缺乏的弟兄姐妹
[00:09:38.080 --> 00:09:39.680]  但竟然有些弟兄姐妹
[00:09:39.680 --> 00:09:43.880]  就是濫用基督徒的所謂那種愛心
[00:09:43.880 --> 00:09:45.280]  就游手好閒
[00:09:45.280 --> 00:09:46.480]  什麼都不做了
[00:09:46.480 --> 00:09:48.680]  我既然反正我回來
[00:09:48.680 --> 00:09:51.880]  我就有其他的人可以供養我
[00:09:51.880 --> 00:09:54.880]  可以給我一些物質的需要
[00:09:54.880 --> 00:09:57.480]  所以保羅在當中是極其嚴重
[00:09:57.480 --> 00:10:00.880]  去警戒這些不守規矩的人
[00:10:00.880 --> 00:10:03.880]  他就說不作功不得吃飯
[00:10:03.880 --> 00:10:07.280]  你們要努力的去做正經的事業
[00:10:07.280 --> 00:10:09.280]  你們不要游手好閒
[00:10:09.280 --> 00:10:13.680]  第二方面就說要勉勵灰心的人
[00:10:13.680 --> 00:10:17.080]  其實每一個教會都有灰心的人
[00:10:17.080 --> 00:10:19.680]  我們總有在這個人生的路裏面
[00:10:19.680 --> 00:10:21.680]  你會試過意志消沉
[00:10:21.680 --> 00:10:25.280]  或者一些心靈是有憂傷的時刻
[00:10:25.280 --> 00:10:29.680]  就是正正在這些生命的
[00:10:29.680 --> 00:10:32.480]  有一種經歷的這些時刻
[00:10:32.480 --> 00:10:34.680]  你很需要旁邊有弟兄姐妹
[00:10:34.680 --> 00:10:36.080]  去和你同行
[00:10:36.080 --> 00:10:37.080]  去鼓勵你
[00:10:37.080 --> 00:10:39.680]  第三樣就是輔助軟弱的人
[00:10:39.680 --> 00:10:43.880]  這個軟弱是包含什麼?
[00:10:43.880 --> 00:10:46.480]  包含生病
[00:10:46.480 --> 00:10:47.480]  有些人會
[00:10:47.480 --> 00:10:50.680]  這個是很正常的一個會議
[00:10:50.680 --> 00:10:52.280]  我們身體上的軟弱
[00:10:52.280 --> 00:10:55.680]  但還有的是我們心靈都會軟弱
[00:10:55.680 --> 00:10:58.480]  我們靈性可能都會軟弱的
[00:10:58.480 --> 00:11:01.480]  所以教會每年都鼓勵弟兄姐妹
[00:11:01.480 --> 00:11:03.480]  有讀經運動
[00:11:03.480 --> 00:11:05.680]  現在祈禱部又鼓勵大家
[00:11:05.680 --> 00:11:09.680]  祈禱24小時一起
[00:11:09.680 --> 00:11:12.880]  我們響應伊拉基金這個祈禱的運動
[00:11:12.880 --> 00:11:13.880]  為什麼?
[00:11:13.880 --> 00:11:15.480]  因為我們香港這個社會
[00:11:15.480 --> 00:11:17.880]  真的很需要更多的弟兄姐妹
[00:11:17.880 --> 00:11:18.880]  興起
[00:11:18.880 --> 00:11:21.880]  我們說如果我們真的愛香港這個城市
[00:11:21.880 --> 00:11:23.880]  我們要用實際的行動
[00:11:23.880 --> 00:11:26.680]  我們為這個城市去守望
[00:11:26.680 --> 00:11:30.280]  我們深信我們的禱告是沒有白費的
[00:11:30.280 --> 00:11:32.280]  我們在地上同心合意的祈禱
[00:11:32.280 --> 00:11:33.280]  原來在天上
[00:11:33.280 --> 00:11:35.480]  上帝的大能的蚌壁
[00:11:35.480 --> 00:11:39.880]  祂會親自來去動祂的善功
[00:11:39.880 --> 00:11:42.080]  我們禱告的意思也不是說
[00:11:42.080 --> 00:11:44.080]  繞著雙手只是祈禱
[00:11:44.080 --> 00:11:45.880]  我們會盡我們的本份
[00:11:45.880 --> 00:11:47.280]  我們在地上
[00:11:47.280 --> 00:11:50.280]  完成上帝給我們應該做的工作
[00:11:50.280 --> 00:11:52.480]  但同時間我們都是相信
[00:11:52.480 --> 00:11:54.880]  在我們工作的手的背後
[00:11:54.880 --> 00:11:56.880]  我們需要有禱告的心
[00:11:56.880 --> 00:11:59.680]  去托著一切的聖功的進行
[00:11:59.680 --> 00:12:02.080]  所以當我們如果明白這一點的時候
[00:12:02.080 --> 00:12:03.480]  我們體會軟弱的人
[00:12:03.480 --> 00:12:05.680]  不單止是有病的人
[00:12:05.680 --> 00:12:07.880]  心靈有軟弱的人
[00:12:07.880 --> 00:12:11.680]  有些人在道德上可能犯了一些錯
[00:12:11.680 --> 00:12:14.480]  他需要人指正他
[00:12:14.480 --> 00:12:17.080]  但重新要鼓勵他
[00:12:17.080 --> 00:12:18.280]  扶他一把
[00:12:18.280 --> 00:12:20.480]  讓他走回正路上
[00:12:20.480 --> 00:12:23.080]  這是每一間教會都需要做的事
[00:12:23.080 --> 00:12:23.880]  最後
[00:12:23.880 --> 00:12:25.480]  忍耐對待眾人
[00:12:25.480 --> 00:12:27.680]  我們對待每一個人
[00:12:27.680 --> 00:12:30.480]  你想想如果以上這三種的人
[00:12:30.480 --> 00:12:33.080]  充斥在教會
[00:12:33.080 --> 00:12:35.080]  通常上帝都很公平
[00:12:35.080 --> 00:12:37.480]  每一個教會都總有這些人在當中
[00:12:37.480 --> 00:12:41.480]  不會說一個教會全都立了
[00:12:41.480 --> 00:12:44.280]  我們總會有的
[00:12:44.280 --> 00:12:45.680]  有的時候你要怎樣?
[00:12:45.680 --> 00:12:48.080]  你要真的要有忍耐
[00:12:48.080 --> 00:12:50.680]  你不要說不守規矩的人
[00:12:50.680 --> 00:12:52.080]  不要來我們當中
[00:12:52.080 --> 00:12:52.880]  灰心的人
[00:12:52.880 --> 00:12:54.280]  請你走到另一間
[00:12:54.280 --> 00:12:55.480]  不會的
[00:12:55.480 --> 00:12:57.080]  上帝給我們的弟兄姊妹
[00:12:57.080 --> 00:12:58.080]  我們要怎樣?
[00:12:58.080 --> 00:13:00.480]  用愛和用忍耐
[00:13:00.480 --> 00:13:03.880]  以上帝的話語來教導他們
[00:13:03.880 --> 00:13:04.880]  所以
[00:13:04.880 --> 00:13:06.880]  保羅用這四項的勸勉
[00:13:06.880 --> 00:13:09.480]  去鼓勵全教會的弟兄姊妹
[00:13:09.480 --> 00:13:11.280]  不要以惡報惡
[00:13:11.280 --> 00:13:13.080]  常要追求良善
[00:13:13.080 --> 00:13:14.480]  就是這個段落
[00:13:14.480 --> 00:13:15.880]  他就快要結束了
[00:13:15.880 --> 00:13:17.280]  接著第三段
[00:13:17.280 --> 00:13:19.680]  他接著說下去
[00:13:19.680 --> 00:13:21.480]  就是十六到十八節所說的
[00:13:21.480 --> 00:13:23.080]  我們一起讀好嗎?
[00:13:23.080 --> 00:13:25.880]  「要常常喜樂不住的禱告
[00:13:25.880 --> 00:13:27.280]  凡事借因
[00:13:27.280 --> 00:13:29.880]  因為這是神在基督耶穌裡
[00:13:29.880 --> 00:13:32.480]  向你們所定的旨意」
[00:13:32.480 --> 00:13:34.080]  這一段經文
[00:13:34.080 --> 00:13:35.880]  我相信大家很熟悉的
[00:13:35.880 --> 00:13:38.680]  說完我們要敬重教會的領袖
[00:13:38.680 --> 00:13:41.080]  說完全體教會的弟兄姊妹
[00:13:41.080 --> 00:13:43.680]  要有這四項的勸勉的時候
[00:13:43.680 --> 00:13:44.480]  保羅就說
[00:13:44.480 --> 00:13:46.880]  你要做得到頭這兩件事
[00:13:46.880 --> 00:13:48.680]  你必須要什麼?
[00:13:48.680 --> 00:13:50.680]  你是一種內在的生命
[00:13:50.680 --> 00:13:53.280]  這一種的含養
[00:13:53.280 --> 00:13:55.280]  這種含養原來就是
[00:13:55.280 --> 00:13:57.880]  我們基督應該有的生命
[00:13:57.880 --> 00:13:59.880]  那種的態度
[00:13:59.880 --> 00:14:01.080]  常常喜樂
[00:14:01.080 --> 00:14:03.280]  如果你明白基督的喜樂的源頭
[00:14:03.280 --> 00:14:04.880]  不是因為環境
[00:14:04.880 --> 00:14:06.480]  不是因為很開心
[00:14:06.480 --> 00:14:07.680]  我回來團契
[00:14:07.680 --> 00:14:10.480]  大家弟兄姊妹一起圍威威
[00:14:10.480 --> 00:14:12.080]  我們很開心
[00:14:12.080 --> 00:14:14.480]  其實基督的團契
[00:14:14.480 --> 00:14:16.880]  當然你會有開心的時刻
[00:14:16.880 --> 00:14:20.280]  但我們會有一起分擔悲傷的時候
[00:14:20.280 --> 00:14:21.680]  都有
[00:14:21.680 --> 00:14:23.280]  每一次弟兄姊妹
[00:14:23.280 --> 00:14:24.680]  你要講見證
[00:14:24.680 --> 00:14:26.080]  你猜是不是所有的見證
[00:14:26.080 --> 00:14:29.480]  都只是病得醫治
[00:14:29.480 --> 00:14:30.680]  不一定的
[00:14:30.680 --> 00:14:32.880]  有時有些基督徒都會
[00:14:32.880 --> 00:14:35.280]  遇到一些非常大的掙扎
[00:14:35.280 --> 00:14:36.280]  一些難處
[00:14:36.280 --> 00:14:38.280]  我做牧師這麼多年
[00:14:38.280 --> 00:14:39.680]  我整個體會就是
[00:14:39.680 --> 00:14:42.480]  我們基督徒的人生
[00:14:42.480 --> 00:14:44.880]  不要以為無關
[00:14:44.880 --> 00:14:47.880]  正正在很多人生的路裏面
[00:14:47.880 --> 00:14:49.680]  不是你所盤算
[00:14:49.680 --> 00:14:52.880]  或者你自己預計是這樣
[00:14:52.880 --> 00:14:54.680]  我們一般很正路去想
[00:14:54.680 --> 00:14:55.880]  我敬畏上帝
[00:14:55.880 --> 00:14:58.680]  我是照著神的心去生活
[00:14:58.680 --> 00:15:03.280]  或者好好去過每日的生活的時候
[00:15:03.280 --> 00:15:04.880]  應該得到上帝的祝福
[00:15:04.880 --> 00:15:05.680]  是不是
[00:15:05.680 --> 00:15:07.480]  但如果你有讀過《約伯記》的時候
[00:15:07.480 --> 00:15:09.880]  你就發覺不一定是這樣
[00:15:09.880 --> 00:15:14.080]  一樣我們基督人生會遇到一些危難
[00:15:14.080 --> 00:15:16.680]  或者忽然的禍患
[00:15:16.680 --> 00:15:18.080]  是不是
[00:15:18.080 --> 00:15:19.480]  同不同意
[00:15:19.480 --> 00:15:22.680]  甚至有時你禱告了一段長時間
[00:15:22.680 --> 00:15:25.280]  都未得到應運
[00:15:25.280 --> 00:15:27.080]  你有時會不會灰心
[00:15:27.080 --> 00:15:29.880]  你有時會不會懷疑上帝
[00:15:29.880 --> 00:15:33.080]  我要將一些很真實的處境告訴大家
[00:15:33.080 --> 00:15:35.080]  這件事我會去到
[00:15:35.080 --> 00:15:36.480]  我今天講到的結尾
[00:15:36.480 --> 00:15:40.480]  我希望給到大家一個答案
[00:15:40.480 --> 00:15:41.680]  在這些處境裏面
[00:15:41.680 --> 00:15:43.480]  你不要放棄禱告
[00:15:43.480 --> 00:15:45.880]  你仍然是相信上帝在
[00:15:45.880 --> 00:15:47.480]  上帝仍然沒有改變
[00:15:47.480 --> 00:15:48.680]  我仍然要堅持
[00:15:48.680 --> 00:15:50.880]  我要抓住我這一位
[00:15:50.880 --> 00:15:53.680]  與我一起共渡憂患的上帝
[00:15:53.680 --> 00:15:57.280]  因為他明白我們任何一個人的處境
[00:15:57.280 --> 00:16:01.280]  我們在這些困難裏面
[00:16:01.280 --> 00:16:04.080]  我們仍然要掌握這個不住的禱告
[00:16:04.080 --> 00:16:07.080]  因為你若果明白
[00:16:07.080 --> 00:16:09.280]  凡事你能夠謝恩的話
[00:16:09.280 --> 00:16:11.480]  你就不會只是看環境
[00:16:11.480 --> 00:16:13.680]  你才會喜樂
[00:16:13.680 --> 00:16:14.480]  所以有些人說
[00:16:14.480 --> 00:16:16.880]  如何能夠做到凡事謝恩呢
[00:16:16.880 --> 00:16:19.880]  若然你謝恩的動機
[00:16:19.880 --> 00:16:22.280]  不是只是因為順境你才謝恩
[00:16:22.280 --> 00:16:24.280]  不是因為你是開心的時候
[00:16:24.280 --> 00:16:25.880]  你才能夠謝恩
[00:16:25.880 --> 00:16:27.480]  你可以在憂傷
[00:16:27.480 --> 00:16:29.280]  你可以在流淚的時候
[00:16:29.280 --> 00:16:31.280]  你在一些逆境裏面
[00:16:31.280 --> 00:16:32.880]  你仍然是相信
[00:16:32.880 --> 00:16:36.280]  神容許這件事臨到我
[00:16:36.280 --> 00:16:37.680]  或者我的家庭
[00:16:37.680 --> 00:16:39.880]  或者我兒女的身上
[00:16:39.880 --> 00:16:42.680]  你仍然是抓緊上帝
[00:16:42.680 --> 00:16:45.280]  你在這個處境你是存在
[00:16:45.280 --> 00:16:48.480]  而且你是容許了這個處境這樣發生
[00:16:48.480 --> 00:16:51.880]  我仍然堅持去感謝你
[00:16:51.880 --> 00:16:52.480]  為什麼呢?
[00:16:52.480 --> 00:16:54.080]  保羅給了我們一個答案
[00:16:54.080 --> 00:16:55.680]  為什麼?
[00:16:55.680 --> 00:16:58.280]  我們要凡事謝恩
[00:16:58.280 --> 00:17:01.280]  這是神在基督耶穌裏面
[00:17:01.280 --> 00:17:03.680]  向我們所定的旨意
[00:17:03.680 --> 00:17:06.680]  原來在基督耶穌裏面的事
[00:17:06.680 --> 00:17:07.880]  是什麼事呢?
[00:17:07.880 --> 00:17:09.880]  讓神透過祂的獨生兒子
[00:17:09.880 --> 00:17:12.280]  因為我們成就了這個救恩
[00:17:12.280 --> 00:17:14.480]  去顯明一切的心意
[00:17:14.480 --> 00:17:17.080]  都在祂的獨生兒子的身上
[00:17:17.080 --> 00:17:19.880]  是可以得以成就的
[00:17:19.880 --> 00:17:22.280]  所以上帝給我們的救恩
[00:17:22.280 --> 00:17:25.880]  不是只是為了叫我們信了耶穌之後
[00:17:25.880 --> 00:17:28.880]  我們的人生路上一切都是平順
[00:17:28.880 --> 00:17:30.280]  不是這樣的
[00:17:30.280 --> 00:17:31.480]  正正就是說
[00:17:31.480 --> 00:17:33.480]  我們有了上帝的兒子
[00:17:33.480 --> 00:17:35.880]  成為我們生命裏的至寶的時候
[00:17:35.880 --> 00:17:38.480]  我們面對我們人生的前路
[00:17:38.480 --> 00:17:40.080]  我們遇到困難
[00:17:40.080 --> 00:17:41.080]  遇到挑戰
[00:17:41.080 --> 00:17:43.680]  遇到甚至我們不明白的事情的時候
[00:17:43.680 --> 00:17:46.680]  我仍然不是看那個環境
[00:17:46.680 --> 00:17:48.680]  我是在基督耶穌裏面
[00:17:48.680 --> 00:17:52.680]  在主裏面我能夠可以常常喜樂
[00:17:52.680 --> 00:17:56.480]  在主基督裏面我仍然可以凡事謝恩
[00:17:56.480 --> 00:17:57.880]  在主基督裏面
[00:17:57.880 --> 00:18:00.280]  我不放棄這個祈禱的權利
[00:18:00.280 --> 00:18:04.680]  因為好像一首很出名的聖詩說什麼
