
[00:00:00.000 --> 00:00:03.000]  在今天又跟大家見面
[00:01:27.000 --> 00:01:29.000]  都沒有
[00:01:29.000 --> 00:01:30.000]  有一個
[00:01:30.000 --> 00:01:32.000]  那你們在哪裏呢?
[00:01:32.000 --> 00:01:37.000]  有時候我們都是在一個信仰的反思裏面
[00:01:37.000 --> 00:01:38.000]  都會問自己
[00:01:38.000 --> 00:01:41.000]  今天我的屬靈光景是在哪裏?
[00:01:41.000 --> 00:01:45.000]  但當我自己去跟大兄姊妹聊天的時候
[00:01:45.000 --> 00:01:46.000]  都問大兄姊妹
[00:01:46.000 --> 00:01:48.000]  你覺得自己在埃及、曠野
[00:01:48.000 --> 00:01:50.000]  還是英許之地的時候
[00:01:50.000 --> 00:01:52.000]  其實很多人都跟我說
[00:01:52.000 --> 00:01:54.000]  覺得自己已經出埃及了
[00:01:54.000 --> 00:01:56.000]  因為我是接受了耶穌基督的
[00:01:56.000 --> 00:02:00.000]  但好像那個生命一直都在曠野裏面
[00:02:00.000 --> 00:02:04.000]  因為現在外面世界很難工作
[00:02:04.000 --> 00:02:06.000]  工作很辛苦
[00:02:06.000 --> 00:02:08.000]  但作為基督徒又要經常想
[00:02:08.000 --> 00:02:10.000]  究竟聖經講的這些事情
[00:02:10.000 --> 00:02:12.000]  能不能做得到?那樣的時候
[00:02:12.000 --> 00:02:14.000]  人家又好像戴著一個眼鏡
[00:02:14.000 --> 00:02:17.000]  去看我們作為基督徒的時候
[00:02:17.000 --> 00:02:19.000]  好像有很多包袱
[00:02:19.000 --> 00:02:21.000]  以至到做人就要很小心
[00:02:21.000 --> 00:02:23.000]  很大壓力
[00:02:23.000 --> 00:02:25.000]  我就會去想
[00:02:25.000 --> 00:02:27.000]  究竟我們經常都說
[00:02:27.000 --> 00:02:29.000]  我們是屬神子民的身份
[00:02:29.000 --> 00:02:31.000]  屬神子民有的祝福
[00:02:31.000 --> 00:02:33.000]  即是那些平安、喜樂
[00:02:33.000 --> 00:02:35.000]  我們怎樣才能夠得到?
[00:02:35.000 --> 00:02:37.000]  如果我們不知道
[00:02:37.000 --> 00:02:39.000]  我們怎樣才能夠享受到
[00:02:39.000 --> 00:02:41.000]  在神裏面那份祝福的話
[00:02:41.000 --> 00:02:43.000]  我們就好像浪費了
[00:02:43.000 --> 00:02:47.000]  我們跟隨耶穌這段人生的歷程
[00:02:47.000 --> 00:02:49.000]  我知道上個星期
[00:02:49.000 --> 00:02:51.000]  Pastor Sandy就在我們當中
[00:02:51.000 --> 00:02:53.000]  去分享十誡
[00:02:53.000 --> 00:02:55.000]  又是講規矩的時候
[00:02:55.000 --> 00:02:57.000]  我不知道大家的感受是怎樣
[00:02:57.000 --> 00:02:59.000]  但原來我們說
[00:02:59.000 --> 00:03:01.000]  神和我們頒布十誡之前
[00:03:01.000 --> 00:03:03.000]  祂和我們上了一個
[00:03:03.000 --> 00:03:05.000]  屬靈預備班
[00:03:05.000 --> 00:03:07.000]  那我麻煩出一出我們的覆蓋
[00:03:07.000 --> 00:03:09.000]  我們的覆蓋
[00:03:09.000 --> 00:03:11.000]  就是一個Spiritual Orientation
[00:03:11.000 --> 00:03:13.000]  一個Spiritual Orientation
[00:03:13.000 --> 00:03:15.000]  即是說一個預備班
[00:03:15.000 --> 00:03:17.000]  神在頒布十誡之前
[00:03:17.000 --> 00:03:20.000]  就已經跟以色列人提醒了祂
[00:03:20.000 --> 00:03:22.000]  如果你要去跟隨耶穌
[00:03:22.000 --> 00:03:24.000]  你要去跟隨神的時候
[00:03:24.000 --> 00:03:26.000]  我們用一個什麼樣的心態
[00:03:26.000 --> 00:03:28.000]  去跟隨呢?
[00:03:28.000 --> 00:03:30.000]  所以我們要回歸一點
[00:03:30.000 --> 00:03:32.000]  就是說在十九章之前
[00:03:32.000 --> 00:03:34.000]  其實這班以色列人
[00:03:34.000 --> 00:03:36.000]  他們發生了什麼事呢?
[00:03:36.000 --> 00:03:37.000]  那你放心
[00:03:37.000 --> 00:03:39.000]  我不會由第一章講到十九章的
[00:03:39.000 --> 00:03:41.000]  因為時間有限
[00:03:41.000 --> 00:03:43.000]  那我們來個總結
[00:03:43.000 --> 00:03:45.000]  我們知道為什麼
[00:03:45.000 --> 00:03:47.000]  會有出埃及的這本書出現
[00:03:47.000 --> 00:03:49.000]  就是因為當時的以色列人
[00:03:49.000 --> 00:03:52.000]  他們被埃及人苦待
[00:03:52.000 --> 00:03:56.000]  那神說他聽到他們的哀哭聲
[00:03:56.000 --> 00:03:59.000]  於是就呼召摩西
[00:03:59.000 --> 00:04:01.000]  你幫我帶他們出埃及
[00:04:01.000 --> 00:04:04.000]  去到神應許列祖那個流奶與物之地
[00:04:04.000 --> 00:04:07.000]  在整個過程的裏面
[00:04:07.000 --> 00:04:10.000]  我看到神有兩方面的屬性
[00:04:10.000 --> 00:04:11.000]  是什麼呢?
[00:04:11.000 --> 00:04:13.000]  第一,我們所信的神
[00:04:13.000 --> 00:04:15.000]  是一個滿有能力的神
[00:04:15.000 --> 00:04:16.000]  很簡單
[00:04:16.000 --> 00:04:18.000]  給你們去看出埃及的
[00:04:18.000 --> 00:04:20.000]  你們最記得的是什麼呢?
[00:04:20.000 --> 00:04:23.000]  紅海十災是吧
[00:04:23.000 --> 00:04:24.000]  這些嘩呀嘩呀
[00:04:24.000 --> 00:04:27.000]  就是神的神職是棒棒聲來的
[00:04:27.000 --> 00:04:28.000]  很厲害
[00:04:28.000 --> 00:04:30.000]  我們會看到的就是一個
[00:04:30.000 --> 00:04:31.000]  很有能力的神
[00:04:31.000 --> 00:04:32.000]  而確實
[00:04:32.000 --> 00:04:36.000]  在聖經當摩西路大以色列人
[00:04:36.000 --> 00:04:38.000]  已經去過了紅海
[00:04:38.000 --> 00:04:39.000]  過了十災之後
[00:04:39.000 --> 00:04:40.000]  有一節聖經
[00:04:40.000 --> 00:04:41.000]  他說他們看
[00:04:41.000 --> 00:04:42.000]  以色列人看
[00:04:42.000 --> 00:04:43.000]  神是誰呢?
[00:04:43.000 --> 00:04:44.000]  耶和華
[00:04:44.000 --> 00:04:46.000]  是戰士
[00:04:46.000 --> 00:04:48.000]  戰士就是要很能打
[00:04:48.000 --> 00:04:49.000]  很有謀略
[00:04:49.000 --> 00:04:50.000]  那位的神
[00:04:50.000 --> 00:04:51.000]  他戰無不勝
[00:04:51.000 --> 00:04:53.000]  除了這個屬性之外
[00:04:53.000 --> 00:04:55.000]  我會看到的就是
[00:04:55.000 --> 00:04:56.000]  所信的神
[00:04:56.000 --> 00:04:57.000]  我們所信的神
[00:04:57.000 --> 00:04:59.000]  是一個信實不變的神
[00:04:59.000 --> 00:05:00.000]  為什麼這樣說呢?
[00:05:00.000 --> 00:05:02.000]  因為當我們一直看聖經的時候
[00:05:02.000 --> 00:05:04.000]  其實在出埃及的
[00:05:04.000 --> 00:05:05.000]  一次又一次
[00:05:05.000 --> 00:05:07.000]  摩西他就是
[00:05:07.000 --> 00:05:08.000]  就是神和摩西說
[00:05:08.000 --> 00:05:10.000]  摩西就跟以色列人說什麼呢?
[00:05:10.000 --> 00:05:12.000]  他說他是列祖的神
[00:05:12.000 --> 00:05:14.000]  他應許列祖
[00:05:14.000 --> 00:05:15.000]  那份的約
[00:05:15.000 --> 00:05:17.000]  就是大家在 PowerPoint 看到
[00:05:17.000 --> 00:05:18.000]  那個約是什麼呢?
[00:05:18.000 --> 00:05:19.000]  他們會
[00:05:19.000 --> 00:05:21.000]  就是後裔是極其繁多
[00:05:21.000 --> 00:05:23.000]  也都是能夠得地為業
[00:05:23.000 --> 00:05:24.000]  這個約
[00:05:24.000 --> 00:05:26.000]  是一次又一次地說
[00:05:26.000 --> 00:05:27.000]  他必然成就
[00:05:27.000 --> 00:05:28.000]  只要以色列人
[00:05:28.000 --> 00:05:30.000]  他進入這份約的裏面
[00:05:30.000 --> 00:05:32.000]  同樣能夠享受
[00:05:32.000 --> 00:05:33.000]  約的裏面
[00:05:33.000 --> 00:05:34.000]  這一份的祝福
[00:05:34.000 --> 00:05:35.000]  這一份的付足
[00:05:35.000 --> 00:05:37.000]  這一份的平安
[00:05:37.000 --> 00:05:39.000]  不過問題就來了
[00:05:39.000 --> 00:05:40.000]  當以色列人
[00:05:40.000 --> 00:05:42.000]  他過了紅海
[00:05:42.000 --> 00:05:44.000]  他不是像現在
[00:05:44.000 --> 00:05:47.000]  海邊不是有叮噹嗎?
[00:05:47.000 --> 00:05:48.000]  叮噹有個隨意門
[00:05:48.000 --> 00:05:49.000]  開了道門
[00:05:49.000 --> 00:05:50.000]  過了紅海
[00:05:50.000 --> 00:05:51.000]  一隻腳踏出去的時候
[00:05:51.000 --> 00:05:53.000]  就已經去到應許之地
[00:05:53.000 --> 00:05:55.000]  不是這樣
[00:05:55.000 --> 00:05:56.000]  我們看到的以色列人
[00:05:56.000 --> 00:05:58.000]  他們去了哪裏呢?
[00:05:58.000 --> 00:06:00.000]  神帶他們去了曠野
[00:06:00.000 --> 00:06:02.000]  就在這個曠野裏面
[00:06:02.000 --> 00:06:04.000]  神幫他們想了一個
[00:06:04.000 --> 00:06:06.000]  我說是一個 spiritual orientation
[00:06:06.000 --> 00:06:07.000]  一個屬靈
[00:06:07.000 --> 00:06:08.000]  一個簡報會
[00:06:08.000 --> 00:06:09.000]  或者一個預備班
[00:06:09.000 --> 00:06:10.000]  情況就是
[00:06:10.000 --> 00:06:11.000]  好像我們今天
[00:06:11.000 --> 00:06:12.000]  大家都上班
[00:06:12.000 --> 00:06:13.000]  上班的時候
[00:06:13.000 --> 00:06:15.000]  第一天你會去哪裏呢?
[00:06:15.000 --> 00:06:17.000]  我打過很多份工
[00:06:17.000 --> 00:06:18.000]  上班第一天
[00:06:18.000 --> 00:06:20.000]  通常就不是先見自己的老闆
[00:06:20.000 --> 00:06:22.000]  因為就去到
[00:06:22.000 --> 00:06:23.000]  一個 meeting room
[00:06:23.000 --> 00:06:24.000]  那裏就是
[00:06:24.000 --> 00:06:26.000]  公司就會有一個 orientation
[00:06:26.000 --> 00:06:28.000]  orientation 會做的事
[00:06:28.000 --> 00:06:29.000]  就是介紹一下
[00:06:29.000 --> 00:06:31.000]  公司的架構
[00:06:31.000 --> 00:06:32.000]  我試過有一次
[00:06:32.000 --> 00:06:33.000]  上班第一天
[00:06:33.000 --> 00:06:34.000]  去 orientation 的時候
[00:06:34.000 --> 00:06:36.000]  一進入房間
[00:06:36.000 --> 00:06:38.000]  很多相片
[00:06:38.000 --> 00:06:39.000]  那些相片
[00:06:39.000 --> 00:06:40.000]  那個 HR 的同事
[00:06:40.000 --> 00:06:41.000]  就跟我說
[00:06:41.000 --> 00:06:42.000]  他說你記住
[00:06:42.000 --> 00:06:44.000]  要認住這些人的樣子
[00:06:44.000 --> 00:06:46.000]  為甚麼呢?
[00:06:46.000 --> 00:06:47.000]  沒錯
[00:06:47.000 --> 00:06:48.000]  全部都是老闆
[00:06:48.000 --> 00:06:49.000]  你認住他
[00:06:49.000 --> 00:06:50.000]  你見到他
[00:06:50.000 --> 00:06:52.000]  記得要跟他說早安
[00:06:52.000 --> 00:06:53.000]  還有就是
[00:06:53.000 --> 00:06:54.000]  你要知道這些部門
[00:06:54.000 --> 00:06:55.000]  很重要的
[00:06:55.000 --> 00:06:56.000]  到時候你工作
[00:06:56.000 --> 00:06:58.000]  如果你要去順暢一點
[00:06:58.000 --> 00:07:00.000]  你工作開心一點
[00:07:00.000 --> 00:07:02.000]  那你就會做了
[00:07:02.000 --> 00:07:04.000]  我們上班
[00:07:04.000 --> 00:07:06.000]  公司會幫我們預備了
[00:07:06.000 --> 00:07:07.000]  這些
[00:07:07.000 --> 00:07:08.000]  我們叫 training 也好
[00:07:08.000 --> 00:07:09.000]  orientation 也好
[00:07:09.000 --> 00:07:11.000]  就是準備我們的心
[00:07:11.000 --> 00:07:12.000]  我們知道
[00:07:12.000 --> 00:07:13.000]  我們要面對的對象
[00:07:13.000 --> 00:07:14.000]  是甚麼東西
[00:07:14.000 --> 00:07:16.000]  那我用另外一個比喻
[00:07:16.000 --> 00:07:17.000]  去旅行
[00:07:17.000 --> 00:07:19.000]  大家還有沒有跟團的?
[00:07:19.000 --> 00:07:20.000]  沒有了是嗎?
[00:07:20.000 --> 00:07:21.000]  因為
[00:07:21.000 --> 00:07:22.000]  都有
[00:07:22.000 --> 00:07:23.000]  我聽到有
[00:07:23.000 --> 00:07:24.000]  我們現在很喜歡自由行
[00:07:24.000 --> 00:07:25.000]  不過
[00:07:25.000 --> 00:07:26.000]  如果我們去一些
[00:07:26.000 --> 00:07:27.000]  陌生的地方
[00:07:27.000 --> 00:07:29.000]  我們就會去
[00:07:29.000 --> 00:07:30.000]  報團的話
[00:07:30.000 --> 00:07:32.000]  就會有茶會
[00:07:32.000 --> 00:07:34.000]  你們有沒有去過茶會?
[00:07:34.000 --> 00:07:35.000]  咦!
[00:07:35.000 --> 00:07:37.000]  那你們每次都很資深
[00:07:37.000 --> 00:07:38.000]  去茶會
[00:07:38.000 --> 00:07:40.000]  我們不是因為那粒燒賣
[00:07:40.000 --> 00:07:42.000]  不是那個旅行袋
[00:07:42.000 --> 00:07:43.000]  為甚麼我們去茶會?
[00:07:43.000 --> 00:07:45.000]  因為我們去旅行的地方
[00:07:45.000 --> 00:07:47.000]  我們覺得陌生
[00:07:47.000 --> 00:07:48.000]  在茶會的裏面
[00:07:48.000 --> 00:07:50.000]  那個導遊會去介紹那個地方
[00:07:50.000 --> 00:07:53.000]  一些我們要注意的地方
[00:07:53.000 --> 00:07:55.000]  我們作為旅遊人士
[00:07:55.000 --> 00:07:56.000]  我們怎樣可以投入
[00:07:56.000 --> 00:07:57.000]  在那個旅程裏面
[00:07:57.000 --> 00:07:59.000]  玩得開心
[00:07:59.000 --> 00:08:00.000]  其實我們的人生
[00:08:00.000 --> 00:08:02.000]  都是一個旅程
[00:08:02.000 --> 00:08:03.000]  我們的人生
[00:08:03.000 --> 00:08:04.000]  除了我們今天
[00:08:04.000 --> 00:08:06.000]  我們看到地上的事之外
[00:08:06.000 --> 00:08:08.000]  其實還有天上
[00:08:08.000 --> 00:08:09.000]  永恆的事
[00:08:09.000 --> 00:08:10.000]  還有我不知道
[00:08:10.000 --> 00:08:11.000]  大家有沒有想
[00:08:11.000 --> 00:08:13.000]  甚麼叫做信耶穌
[00:08:13.000 --> 00:08:14.000]  剛才Math帶我們
[00:08:14.000 --> 00:08:15.000]  去敬拜的時候
[00:08:15.000 --> 00:08:16.000]  就講了整個福音內容
[00:08:16.000 --> 00:08:17.000]  那首歌
[00:08:17.000 --> 00:08:18.000]  是嗎?
[00:08:18.000 --> 00:08:19.000]  信耶穌
[00:08:19.000 --> 00:08:20.000]  不是缺節
[00:08:20.000 --> 00:08:22.000]  那一刻那麼簡單
[00:08:22.000 --> 00:08:24.000]  因為我們說信耶穌
[00:08:24.000 --> 00:08:26.000]  其實是我們跟隨神
[00:08:26.000 --> 00:08:27.000]  我們每一天
[00:08:27.000 --> 00:08:29.000]  我們怎樣用我們的生命
[00:08:29.000 --> 00:08:30.000]  跟神相遇
[00:08:30.000 --> 00:08:33.000]  然後就去榮耀神
[00:08:33.000 --> 00:08:36.000]  既然神去幫意識人
[00:08:36.000 --> 00:08:37.000]  當領受十誡之前
[00:08:37.000 --> 00:08:39.000]  去預備了這個
[00:08:39.000 --> 00:08:40.000]  Spiritual Orientation
[00:08:40.000 --> 00:08:42.000]  一個簡報會
[00:08:42.000 --> 00:08:43.000]  去準備
[00:08:43.000 --> 00:08:45.000]  去領受神的祝福的時候
[00:08:45.000 --> 00:08:46.000]  我都很想今天
[00:08:46.000 --> 00:08:48.000]  跟大家一起的
[00:08:48.000 --> 00:08:49.000]  就是透過出埃及的
[00:08:49.000 --> 00:08:51.000]  十九章一到六節
[00:08:51.000 --> 00:08:52.000]  我們一起的
[00:08:52.000 --> 00:08:54.000]  去上這個屬靈預備班
[00:08:54.000 --> 00:08:55.000]  因為我想
[00:08:55.000 --> 00:08:56.000]  我們坐在這裏的
[00:08:56.000 --> 00:08:57.000]  剛才我問
[00:08:57.000 --> 00:08:58.000]  有沒有人在埃及
[00:08:58.000 --> 00:08:59.000]  是沒有的
[00:08:59.000 --> 00:09:01.000]  但可能我們的生命
[00:09:01.000 --> 00:09:02.000]  我們就停留在
[00:09:02.000 --> 00:09:03.000]  這個曠野裏面
[00:09:03.000 --> 00:09:04.000]  我們說
[00:09:04.000 --> 00:09:06.000]  神啊你的祝福是在這裏
[00:09:06.000 --> 00:09:07.000]  但為甚麼我好像
[00:09:07.000 --> 00:09:08.000]  我的生命裏面
[00:09:08.000 --> 00:09:10.000]  我一直都不是
[00:09:10.000 --> 00:09:12.000]  很能夠享受到
[00:09:12.000 --> 00:09:14.000]  我做一個基督徒的身份呢
[00:09:14.000 --> 00:09:16.000]  所以當我們說
[00:09:16.000 --> 00:09:17.000]  要去進入這個
[00:09:17.000 --> 00:09:18.000]  屬靈那個的
[00:09:18.000 --> 00:09:21.000]  簡報會預備班的時候
[00:09:21.000 --> 00:09:22.000]  我在這段經文裏面
[00:09:22.000 --> 00:09:23.000]  我看到
[00:09:23.000 --> 00:09:25.000]  三件很重要的事
[00:09:25.000 --> 00:09:27.000]  很想跟大家分享
[00:09:27.000 --> 00:09:29.000]  第一
[00:09:29.000 --> 00:09:30.000]  我們要知道的
[00:09:30.000 --> 00:09:31.000]  就是神是愛
[00:09:31.000 --> 00:09:32.000]  但是
[00:09:32.000 --> 00:09:33.000]  不是歷愛
[00:09:33.000 --> 00:09:35.000]  我相信沒有人會懷疑
[00:09:35.000 --> 00:09:36.000]  就是神是愛
[00:09:36.000 --> 00:09:37.000]  但很多時候
[00:09:37.000 --> 00:09:39.000]  我們會不會沒有留心的就是
[00:09:39.000 --> 00:09:40.000]  神這份的愛
[00:09:40.000 --> 00:09:41.000]  祂告訴我們
[00:09:41.000 --> 00:09:43.000]  不是歷愛呢
[00:09:43.000 --> 00:09:44.000]  我們看看
[00:09:44.000 --> 00:09:47.000]  在神叫摩西
[00:09:47.000 --> 00:09:49.000]  帶領以色列人出埃及
[00:09:49.000 --> 00:09:51.000]  這一段的過程裏面
[00:09:51.000 --> 00:09:52.000]  祂出埃及的路線
[00:09:52.000 --> 00:09:55.000]  我們會看到一回甚麼事呢
[00:09:55.000 --> 00:09:56.000]  首先
[00:09:56.000 --> 00:09:57.000]  我們看到
[00:09:57.000 --> 00:09:58.000]  大家看到在螢光幕裏面
[00:09:58.000 --> 00:09:59.000]  是一個地圖
[00:09:59.000 --> 00:10:01.000]  就是祂們出埃及的路線
[00:10:01.000 --> 00:10:03.000]  就由起點的1
[00:10:03.000 --> 00:10:04.000]  一直一直一直
[00:10:04.000 --> 00:10:06.000]  1 2 3 4 5 7 這樣
[00:10:06.000 --> 00:10:07.000]  簡單來說
[00:10:07.000 --> 00:10:09.000]  我們會看到的就是
[00:10:09.000 --> 00:10:11.000]  祂何時出埃及呢
[00:10:11.000 --> 00:10:13.000]  就是正月十五的時候
[00:10:13.000 --> 00:10:15.000]  以色列人就從
[00:10:15.000 --> 00:10:16.000]  蘭塞起行
[00:10:16.000 --> 00:10:17.000]  就是說
[00:10:17.000 --> 00:10:19.000]  1那個地方
[00:10:19.000 --> 00:10:21.000]  1那個地方就開始走了
[00:10:21.000 --> 00:10:22.000]  那去到呢
[00:10:22.000 --> 00:10:23.000]  接著就是說
[00:10:23.000 --> 00:10:24.000]  祂出埃及的
[00:10:24.000 --> 00:10:25.000]  第二個月十五日呢
[00:10:25.000 --> 00:10:26.000]  就去到以臨
[00:10:26.000 --> 00:10:28.000]  和西賴中間
[00:10:28.000 --> 00:10:30.000]  就是5和6
[00:10:30.000 --> 00:10:31.000]  這個地方
[00:10:31.000 --> 00:10:33.000]  然後就去到今天
[00:10:33.000 --> 00:10:34.000]  我們講到我們的十九章
[00:10:34.000 --> 00:10:35.000]  就說
[00:10:35.000 --> 00:10:38.000]  滿了三個月的那一天
[00:10:38.000 --> 00:10:41.000]  就來到西賴的曠野
[00:10:41.000 --> 00:10:42.000]  那而我們看到呢
[00:10:42.000 --> 00:10:44.000]  在出埃及記說呢
[00:10:44.000 --> 00:10:45.000]  就是說
[00:10:45.000 --> 00:10:48.000]  滿了三個月的第一天
[00:10:48.000 --> 00:10:49.000]  那我就在想
[00:10:49.000 --> 00:10:52.000]  是不是真的走了三個月呢
[00:10:52.000 --> 00:10:54.000]  那我再看回聖經原文呢
[00:10:54.000 --> 00:10:56.000]  它原來有個
[00:10:56.000 --> 00:10:57.000]  就是看回原文
[00:10:57.000 --> 00:11:00.000]  再看回英文ESV的翻譯呢
[00:11:00.000 --> 00:11:02.000]  是有個更精準的解釋呢
[00:11:02.000 --> 00:11:04.000]  原來不是講
[00:11:04.000 --> 00:11:06.000]  第三個月的最後一天
[00:11:06.000 --> 00:11:07.000]  而是英文是什麼
[00:11:07.000 --> 00:11:09.000]  on the third new moon
[00:11:09.000 --> 00:11:10.000]  就是說
[00:11:10.000 --> 00:11:11.000]  第三個月的第一天
[00:11:11.000 --> 00:11:13.000]  如果這樣數的話
[00:11:13.000 --> 00:11:14.000]  就是說以色列人
[00:11:14.000 --> 00:11:16.000]  他走了四十五天
[00:11:16.000 --> 00:11:18.000]  而在這一段的過程
[00:11:18.000 --> 00:11:19.000]  歷程裏面
[00:11:19.000 --> 00:11:20.000]  這四十五天
[00:11:20.000 --> 00:11:21.000]  我們會看到什麼呢
[00:11:21.000 --> 00:11:23.000]  以色列人他的情緒
[00:11:23.000 --> 00:11:25.000]  是由非常之hyper
[00:11:25.000 --> 00:11:27.000]  非常之興奮呢
[00:11:27.000 --> 00:11:30.000]  突然間就跌到極度的不安
[00:11:30.000 --> 00:11:31.000]  我為什麼這樣說呢
[00:11:31.000 --> 00:11:32.000]  因為剛才大家
[00:11:32.000 --> 00:11:34.000]  馬上已經回答我了
[00:11:34.000 --> 00:11:36.000]  他們很厲害的以色列人
[00:11:36.000 --> 00:11:38.000]  他們見識過神的那份神蹟
[00:11:38.000 --> 00:11:40.000]  最厲害的是什麼呢
[00:11:40.000 --> 00:11:41.000]  十災
[00:11:41.000 --> 00:11:42.000]  過紅海
[00:11:42.000 --> 00:11:44.000]  那些是很震撼式的神蹟
[00:11:44.000 --> 00:11:46.000]  他們一定是很興奮
[00:11:46.000 --> 00:11:48.000]  我跟的那個神很厲害
[00:11:48.000 --> 00:11:49.000]  你跟的那個大佬很厲害的時候
[00:11:49.000 --> 00:11:50.000]  你也會很興奮
[00:11:50.000 --> 00:11:51.000]  很厲害啊神
[00:11:51.000 --> 00:11:53.000]  你真是無所不能
[00:11:53.000 --> 00:11:55.000]  但是當他興奮過後
[00:11:55.000 --> 00:11:58.000]  經歷過神這麼震撼的神蹟之後
[00:11:58.000 --> 00:11:59.000]  他也要面對的
[00:11:59.000 --> 00:12:01.000]  就是他的現實生活
[00:12:01.000 --> 00:12:03.000]  現實生活是什麼呢
[00:12:03.000 --> 00:12:04.000]  四十五天了
[00:12:04.000 --> 00:12:06.000]  他從埃及出來
[00:12:06.000 --> 00:12:09.000]  他帶的食物都差不多吃完了
[00:12:09.000 --> 00:12:11.000]  在曠野沒有水喝
[00:12:11.000 --> 00:12:12.000]  更加的
[00:12:12.000 --> 00:12:14.000]  有沒有人去過曠野
[00:12:14.000 --> 00:12:15.000]  應該沒有
[00:12:15.000 --> 00:12:16.000]  但是你可以想像到是什麼呢
[00:12:16.000 --> 00:12:18.000]  曠野就是什麼都沒有
[00:12:18.000 --> 00:12:19.000]  你看他前面
[00:12:19.000 --> 00:12:23.000]  全部都是那些石啊沙土啊
[00:12:23.000 --> 00:12:25.000]  你都不知道你自己要在那裡
[00:12:25.000 --> 00:12:27.000]  還要走多少的時候
[00:12:27.000 --> 00:12:29.000]  於是乎他們以色列人
[00:12:29.000 --> 00:12:31.000]  他就是開始他們會害怕
[00:12:31.000 --> 00:12:33.000]  再加上你想想
[00:12:33.000 --> 00:12:36.000]  他們在埃及住了四百三十年
[00:12:36.000 --> 00:12:39.000]  縱然你說在埃及其實是很慘的
[00:12:39.000 --> 00:12:41.000]  因為給埃及人的苦待
[00:12:41.000 --> 00:12:44.000]  但是起碼在這四百三十年的裡面
[00:12:44.000 --> 00:12:46.000]  對於以色列人來說
[00:12:46.000 --> 00:12:48.000]  他已經習慣了
[00:12:48.000 --> 00:12:49.000]  他習慣了什麼
[00:12:49.000 --> 00:12:51.000]  他知道怎樣才有飯吃
[00:12:51.000 --> 00:12:54.000]  他知道怎樣去哪裡拿水喝
[00:12:54.000 --> 00:12:56.000]  他知道他們可以睡在哪裡
[00:12:56.000 --> 00:12:58.000]  但是現在在曠野
[00:12:58.000 --> 00:13:00.000]  一個陌生的地方
[00:13:00.000 --> 00:13:01.000]  他什麼都不知道
[00:13:01.000 --> 00:13:03.000]  所以我會看到的就是
[00:13:03.000 --> 00:13:04.000]  這幫以色列人
[00:13:04.000 --> 00:13:05.000]  他見識過神蹟
[00:13:05.000 --> 00:13:07.000]  很震撼的神蹟
[00:13:07.000 --> 00:13:08.000]  但是這一刻的裡面
[00:13:08.000 --> 00:13:11.000]  他內心其實他非常恐懼
[00:13:11.000 --> 00:13:12.000]  而我又會去想
[00:13:12.000 --> 00:13:14.000]  為什麼這幫以色列人
[00:13:14.000 --> 00:13:16.000]  他又肯跟蹤摩西
[00:13:16.000 --> 00:13:18.000]  就是出埃及的呢
[00:13:18.000 --> 00:13:19.000]  都住了
