
[00:00:00.000 --> 00:00:02.520]  我們一直都是說相愛
[00:02:00.240 --> 00:02:05.880]  但唯獨十誡是上帝親自用紙頭寫在白板上
[00:02:05.880 --> 00:02:08.600]  如果你有看過20年前
[00:02:08.600 --> 00:02:09.600]  我想不止20年前
[00:02:09.600 --> 00:02:10.440]  可能30年前
[00:02:10.440 --> 00:02:11.680]  猶不連立
[00:02:11.680 --> 00:02:12.680]  拍攝那一齣十誡
[00:02:12.680 --> 00:02:15.920]  那時白板上有閃點的字
[00:02:15.920 --> 00:02:19.280]  可以說是神親自用紙頭寫上去
[00:02:19.280 --> 00:02:20.440]  所以可以看到
[00:02:20.440 --> 00:02:22.440]  這個十誡是多麼重要
[00:02:22.440 --> 00:02:25.840]  我們先看第一十誡
[00:02:25.840 --> 00:02:30.240]  不如一起讀第20章第三節
[00:02:30.240 --> 00:02:32.440]  除了我以外
[00:02:32.440 --> 00:02:34.440]  你不可有別的神
[00:02:34.440 --> 00:02:37.200]  這個就是第一誡裏面最重要的
[00:02:37.200 --> 00:02:38.840]  我們只可以敬拜一位真神
[00:02:38.840 --> 00:02:40.120]  不可以有其他神
[00:02:40.120 --> 00:02:42.120]  第二誡就不讀了
[00:02:42.120 --> 00:02:45.320]  第一句不可為自己雕刻偶像等等
[00:02:45.320 --> 00:02:46.920]  大家可以看到
[00:02:46.920 --> 00:02:48.520]  第三誡
[00:02:48.520 --> 00:02:51.520]  不可妄稱耶和華神理的名
[00:02:51.520 --> 00:02:53.080]  理神的名
[00:02:53.080 --> 00:02:54.520]  我們不可以亂用耶和華名
[00:02:54.520 --> 00:02:57.120]  去說神做什麼
[00:02:57.120 --> 00:02:59.520]  其實神真心心的是什麼呢?
[00:02:59.520 --> 00:03:00.920]  第四誡
[00:03:00.920 --> 00:03:03.080]  當紀念安息日
[00:03:03.080 --> 00:03:04.320]  守為聖日
[00:03:04.320 --> 00:03:07.120]  到中間第十節附近
[00:03:07.120 --> 00:03:09.800]  無論何功都不可做
[00:03:09.800 --> 00:03:12.200]  即是我們要專心在這一天
[00:03:12.200 --> 00:03:13.280]  去敬拜神
[00:03:13.280 --> 00:03:15.720]  去和神有一個安息的關係
[00:03:15.720 --> 00:03:17.520]  什麼工作都要放下
[00:03:17.520 --> 00:03:20.240]  這四誡可以看到
[00:03:20.240 --> 00:03:24.040]  是說我們和神人之間的關係
[00:03:24.040 --> 00:03:27.720]  即是說我們怎樣去尊敬神呢?
[00:03:27.720 --> 00:03:30.720]  如果用兩個字去總結這四個誡名
[00:03:30.720 --> 00:03:32.440]  我們可以用愛神
[00:03:32.440 --> 00:03:34.520]  愛神可以總結這四個誡名
[00:03:34.520 --> 00:03:35.920]  接著從第五誡開始
[00:03:35.920 --> 00:03:36.920]  可以看到很不同
[00:03:36.920 --> 00:03:38.120]  我們一起讀第五誡
[00:03:38.120 --> 00:03:38.720]  準備
[00:03:38.720 --> 00:03:41.840]  在第十二節
[00:03:41.840 --> 00:03:43.040]  一、二、三
[00:03:43.040 --> 00:03:44.840]  當孝敬父母
[00:03:44.840 --> 00:03:47.320]  使你的日子在耶和華
[00:03:47.320 --> 00:03:50.920]  你神所賜你的地上得以長久
[00:03:50.920 --> 00:03:52.520]  對了
[00:03:52.520 --> 00:03:53.840]  接著我想可以一起讀下去
[00:03:53.840 --> 00:03:55.320]  因為也很短而已
[00:03:55.320 --> 00:03:56.840]  不可殺人
[00:03:56.840 --> 00:03:58.240]  不可姦人
[00:03:58.240 --> 00:03:59.640]  不可偷盜
[00:03:59.640 --> 00:04:02.240]  不可作假見證陷害人
[00:04:02.240 --> 00:04:04.520]  不可貪戀人的房屋
[00:04:04.520 --> 00:04:06.840]  也不可貪戀人的妻子
[00:04:06.840 --> 00:04:08.520]  獨妃、牛奴
[00:04:08.520 --> 00:04:11.440]  並他一切所有的
[00:04:11.440 --> 00:04:14.120]  你會看到在第五至第十誡
[00:04:14.120 --> 00:04:16.640]  集中去講解我們和人與人之間的關係
[00:04:16.640 --> 00:04:18.120]  如果用兩個字去總結
[00:04:18.120 --> 00:04:19.440]  可以用「愛人」
[00:04:19.440 --> 00:04:21.920]  去總結了這六誡
[00:04:21.920 --> 00:04:22.920]  所以整個十誡
[00:04:22.920 --> 00:04:25.520]  包含著愛神、愛人的心意
[00:04:25.520 --> 00:04:27.240]  也是我們教會
[00:04:27.240 --> 00:04:28.840]  一個很中心的核心價值
[00:04:28.840 --> 00:04:30.440]  愛神、愛人
[00:04:30.440 --> 00:04:33.040]  為什麼我今天會和大家選十誡呢?
[00:04:33.040 --> 00:04:34.240]  在這十誡裡面
[00:04:34.240 --> 00:04:36.440]  是一個很重要的基礎
[00:04:36.440 --> 00:04:40.240]  是上帝要建立他的百姓的一個重要的合約
[00:04:40.240 --> 00:04:43.040]  在裡面包含了愛神、愛人的命令
[00:04:43.040 --> 00:04:44.920]  我相信如果每一個國家
[00:04:44.920 --> 00:04:46.720]  都能夠進行這十誡
[00:04:46.720 --> 00:04:48.120]  這個國家就能夠
[00:04:48.120 --> 00:04:50.640]  國泰民安、和平和諧
[00:04:50.640 --> 00:04:52.240]  好像繁榮地發展
[00:04:52.240 --> 00:04:55.640]  可能天堂就好像在這個國家裡面出現了
[00:04:55.640 --> 00:04:56.720]  而在這十誡裡面
[00:04:56.720 --> 00:04:59.440]  你覺得哪一誡最特別呢?
[00:04:59.440 --> 00:05:02.720]  哪一誡你覺得是最突出、最不同的呢?
[00:05:02.720 --> 00:05:04.440]  或者你看到我在這裡鋪排
[00:05:04.440 --> 00:05:05.840]  你會留意到一件事
[00:05:05.840 --> 00:05:08.720]  一至四誡都有「不可」這兩個字
[00:05:08.720 --> 00:05:11.720]  第六至第十誡更加明顯有「不可」這兩個字
[00:05:11.720 --> 00:05:14.120]  唯獨有一誡是用正面的方法去表達的
[00:05:14.120 --> 00:05:15.320]  那一誡呢?
[00:05:15.320 --> 00:05:16.920]  第五誡沒錯了
[00:05:16.920 --> 00:05:18.640]  所以很明顯在第五誡裡面
[00:05:18.640 --> 00:05:20.520]  是特別不同的
[00:05:20.520 --> 00:05:23.320]  剛才我說一至四誡是愛神
[00:05:23.320 --> 00:05:25.120]  五至十誡就是愛人
[00:05:25.120 --> 00:05:27.320]  所以第一是最重要的
[00:05:27.320 --> 00:05:28.720]  所以我想「不可」裡面的神
[00:05:28.720 --> 00:05:30.720]  很重要在神的誡命裡面
[00:05:30.720 --> 00:05:32.120]  在人的誡命裡面
[00:05:32.120 --> 00:05:33.440]  原來最重要的是什麼呢?
[00:05:33.440 --> 00:05:34.720]  在第五誡裡面說
[00:05:34.720 --> 00:05:38.440]  「當孝敬父母」
[00:05:38.440 --> 00:05:40.520]  所以今天讓我透過在十誡這個
[00:05:40.520 --> 00:05:42.520]  「當孝敬父母」這個字
[00:05:42.520 --> 00:05:44.720]  背後所蘊含的「應許」
[00:05:44.720 --> 00:05:46.520]  我們看看在十誡當中
[00:05:46.520 --> 00:05:48.320]  上帝要給我們的心意
[00:05:48.320 --> 00:05:50.320]  還有什麼「應許」在背後呢?
[00:05:50.320 --> 00:05:52.720]  當我們回看
[00:05:52.720 --> 00:05:54.920]  愛人的第一誡竟然就是「愛父母」
[00:05:54.920 --> 00:05:56.120]  是什麼意思呢?
[00:05:56.120 --> 00:05:57.520]  有什麼意義呢?
[00:05:57.520 --> 00:05:58.320]  你作為人
[00:05:58.320 --> 00:06:01.520]  你在哪裡最先接觸到愛呢?
[00:06:01.520 --> 00:06:02.920]  你作為人
[00:06:02.920 --> 00:06:06.120]  你最先接觸到的對象是哪些人呢?
[00:06:06.120 --> 00:06:07.520]  在哪裡呢?
[00:06:07.520 --> 00:06:08.720]  你爸爸媽媽啦
[00:06:08.720 --> 00:06:10.120]  甚至是你媽媽啦
[00:06:10.120 --> 00:06:11.920]  我們在母福裡面
[00:06:11.920 --> 00:06:13.720]  你可能已經感受到媽媽的心跳
[00:06:13.720 --> 00:06:15.120]  你已經得到媽媽的溫暖
[00:06:15.120 --> 00:06:17.320]  你得到媽媽的營養
[00:06:17.320 --> 00:06:19.320]  所以可能誰還有記憶記得到
[00:06:19.320 --> 00:06:21.720]  我在母福裡面的過程
[00:06:21.720 --> 00:06:22.920]  我想沒有人有一個記憶
[00:06:22.920 --> 00:06:24.920]  但是這個愛的感覺其實
[00:06:24.920 --> 00:06:26.320]  由嬰兒出生
[00:06:26.320 --> 00:06:28.720]  去到這個世界裡面
[00:06:28.720 --> 00:06:30.320]  在媽媽的肚子裡面出來
[00:06:30.320 --> 00:06:32.520]  得到媽媽的擁抱
[00:06:32.520 --> 00:06:33.920]  聽到爸爸的笑聲
[00:06:33.920 --> 00:06:35.720]  爸爸舉起嬰兒
[00:06:35.720 --> 00:06:36.720]  幫他洗澡
[00:06:36.720 --> 00:06:40.520]  或者在媽媽的哺乳裡面成長
[00:06:40.520 --> 00:06:41.720]  每一個身體的接觸
[00:06:41.720 --> 00:06:42.720]  每一個擁抱
[00:06:42.720 --> 00:06:43.720]  每一個親吻
[00:06:43.720 --> 00:06:47.720]  都是爸爸媽媽去愛這個子女
[00:06:47.720 --> 00:06:49.520]  讓他第一次認識
[00:06:49.520 --> 00:06:51.520]  愛的滋味和愛的感覺
[00:06:51.520 --> 00:06:52.720]  雖然可能我們記憶裡面
[00:06:52.720 --> 00:06:54.720]  已經忘記了發生了什麼事
[00:06:54.720 --> 00:06:57.320]  但是這個感覺已經印在每個人的心裡面
[00:06:57.320 --> 00:06:59.720]  原來愛就在這裡開始了
[00:06:59.720 --> 00:07:02.320]  所以特別在嬰兒房裡面
[00:07:02.320 --> 00:07:03.320]  那些爸爸媽媽呢
[00:07:03.320 --> 00:07:04.720]  初為人父母的
[00:07:04.720 --> 00:07:06.720]  要多點去愛他們的嬰兒
[00:07:06.720 --> 00:07:08.120]  去擁抱去親他
[00:07:08.120 --> 00:07:10.920]  你不要說他嬰兒什麼都不記得了
[00:07:10.920 --> 00:07:14.120]  三歲才開始記得我是誰
[00:07:14.120 --> 00:07:15.120]  不是的
[00:07:15.120 --> 00:07:16.720]  原來我們愛的人育
[00:07:16.720 --> 00:07:17.920]  愛的滋味
[00:07:17.920 --> 00:07:21.720]  他小時候已經在裡面有了
[00:07:21.720 --> 00:07:23.520]  我記得有件事很好笑的
[00:07:23.520 --> 00:07:24.920]  我兒子
[00:07:24.920 --> 00:07:25.920]  大家見過了
[00:07:25.920 --> 00:07:27.720]  他經常都很喜歡抱著我
[00:07:27.720 --> 00:07:29.520]  逛街時牽著我的手
[00:07:29.520 --> 00:07:31.520]  我有一天跟太太說
[00:07:31.520 --> 00:07:33.320]  哎呀真是不要習慣
[00:07:33.320 --> 00:07:34.920]  他都男孩子這麼大了
[00:07:34.920 --> 00:07:35.720]  還牽著
[00:07:35.720 --> 00:07:37.320]  牽著我
[00:07:37.320 --> 00:07:39.920]  我跟太太聊天的時候
[00:07:39.920 --> 00:07:41.920]  我記得有位弟兄曾經說過
[00:07:41.920 --> 00:07:43.120]  說弟兄中年了
[00:07:43.120 --> 00:07:45.720]  他兒子已經進大學了
[00:07:45.720 --> 00:07:48.720]  你兒子有時間陪你
[00:07:48.720 --> 00:07:49.920]  你就要珍惜了
[00:07:49.920 --> 00:07:51.520]  將來兒子都長大了
[00:07:51.520 --> 00:07:52.520]  就不記得父母了
[00:07:52.520 --> 00:07:55.720]  或者連牽你的手都嫌費事了
[00:07:55.720 --> 00:07:56.920]  所以自此之後
[00:07:56.920 --> 00:07:58.520]  我都覺得應該珍惜
[00:07:58.520 --> 00:08:01.520]  縱然我兒子牛高馬大了
[00:08:01.520 --> 00:08:02.920]  但是他有機會抱著你
[00:08:02.920 --> 00:08:03.920]  牽著你的手
[00:08:03.920 --> 00:08:05.320]  都要珍惜
[00:08:05.320 --> 00:08:06.720]  我們今天去看看
[00:08:06.720 --> 00:08:08.520]  在十誡裡面
[00:08:08.520 --> 00:08:10.320]  愛父母
[00:08:10.320 --> 00:08:11.320]  孝敬父母
[00:08:11.320 --> 00:08:12.320]  給我們什麼英許
[00:08:12.320 --> 00:08:13.520]  給我們什麼誡命呢
[00:08:13.520 --> 00:08:14.920]  我們才有一個禱告
[00:08:14.920 --> 00:08:16.320]  自比天父我們禱告你
[00:08:16.320 --> 00:08:17.920]  將我們的心交給你
[00:08:17.920 --> 00:08:19.920]  而今天不是我在這裡講道
[00:08:19.920 --> 00:08:21.520]  而是上帝你的話語
[00:08:21.520 --> 00:08:22.520]  要透過我
[00:08:22.520 --> 00:08:23.320]  一個工具
[00:08:23.320 --> 00:08:24.920]  一個流通的管子
[00:08:24.920 --> 00:08:26.720]  讓我們去明白
[00:08:26.720 --> 00:08:27.920]  愛是什麼
[00:08:27.920 --> 00:08:29.520]  原來在十誡裡面
[00:08:29.520 --> 00:08:31.320]  好像一個很多的律例
[00:08:31.320 --> 00:08:31.920]  很多誡命
[00:08:31.920 --> 00:08:33.120]  很多負面的
[00:08:33.120 --> 00:08:37.520]  一個不准不准的禁止裡面
[00:08:37.520 --> 00:08:38.920]  祂唯獨要我們
[00:08:38.920 --> 00:08:40.720]  去看到孝敬父母
[00:08:40.720 --> 00:08:42.320]  在愛人的誡命裡面
[00:08:42.320 --> 00:08:43.720]  第一誡的重要性
[00:08:43.720 --> 00:08:45.120]  求主你在當中
[00:08:45.120 --> 00:08:45.920]  幫助我們
[00:08:45.920 --> 00:08:47.320]  聖靈開啟我們的心
[00:08:47.320 --> 00:08:48.120]  讓我們看見
[00:08:48.120 --> 00:08:49.720]  當中的英許和福氣
[00:08:49.720 --> 00:08:51.120]  我們怎樣去學習
[00:08:51.120 --> 00:08:53.720]  直接去愛我們的父母
[00:08:53.720 --> 00:08:54.720]  愛我們的家人
[00:08:54.720 --> 00:08:55.720]  愛我們的子女
[00:08:55.720 --> 00:08:56.520]  求祢帶領我們
[00:08:56.520 --> 00:08:57.320]  多謝祢
[00:08:57.320 --> 00:08:58.520]  奉耶穌基督的名求
[00:08:58.520 --> 00:08:59.520]  阿門
[00:08:59.520 --> 00:09:02.320]  當我們要再繼續講十誡
[00:09:02.320 --> 00:09:03.320]  第五誡的時候
[00:09:03.320 --> 00:09:04.920]  我們要看看二福所書
[00:09:04.920 --> 00:09:06.720]  因為保羅就將這個
[00:09:06.720 --> 00:09:08.720]  第五誡的英許
[00:09:08.720 --> 00:09:10.120]  用另一個方式表達出來
[00:09:10.120 --> 00:09:11.920]  我們一起讀二福所書六章
[00:09:11.920 --> 00:09:12.720]  一至四節
[00:09:12.720 --> 00:09:13.720]  一二三
[00:09:34.920 --> 00:09:37.120]  二福所書是保羅的書信
[00:09:37.120 --> 00:09:39.520]  一個很豐富的神學書卷
[00:09:39.520 --> 00:09:40.720]  在當中
[00:09:40.720 --> 00:09:43.720]  頭三章是在講
[00:09:43.720 --> 00:09:46.120]  耶穌基督要和人類和好
[00:09:46.120 --> 00:09:46.920]  一個復合
[00:09:46.920 --> 00:09:49.920]  帶來一個上帝創始成中的奧秘
[00:09:49.920 --> 00:09:52.120]  一個合一的奧秘
[00:09:52.120 --> 00:09:53.920]  第四至六章
[00:09:53.920 --> 00:09:55.320]  就是一個應容
[00:09:55.320 --> 00:09:57.920]  代表奧秘之後
[00:09:57.920 --> 00:09:59.520]  一個基督的新人
[00:09:59.520 --> 00:10:01.320]  要注意的一些新的生活
[00:10:01.320 --> 00:10:03.520]  特別是人與人之間的生活
[00:10:03.520 --> 00:10:04.720]  是怎樣的呢?
[00:10:04.720 --> 00:10:07.720]  第五章二十二節到第六章九節
[00:10:07.720 --> 00:10:11.320]  就在講不同的關係要留意的地方
[00:10:11.320 --> 00:10:13.720]  在五章二十二節到五章三十三節
[00:10:13.720 --> 00:10:15.720]  是在講丈夫和妻子的關係
[00:10:15.720 --> 00:10:18.520]  六章一至一至四節是在講父母和子女的關係
[00:10:18.520 --> 00:10:20.920]  六章五至九節是在講主人和父母的關係
[00:10:20.920 --> 00:10:23.120]  我們重點在六章一至四節裡面
[00:10:23.120 --> 00:10:24.920]  父母子女的關係裡面
[00:10:24.920 --> 00:10:26.720]  又可以分為兩個段落
[00:10:26.720 --> 00:10:28.920]  一至三節是在講兒女的積分
[00:10:28.920 --> 00:10:30.320]  第四節是在講父親
[00:10:30.320 --> 00:10:32.320]  也包括母親的積分
[00:10:32.320 --> 00:10:34.320]  很簡單地將背景交代了
[00:10:34.320 --> 00:10:36.120]  今天要講的是
[00:10:36.120 --> 00:10:37.320]  應許之福
[00:10:37.320 --> 00:10:39.720]  在十教裡面教導我們要愛父母
[00:10:39.720 --> 00:10:41.520]  為什麼要愛父母呢?
[00:10:41.520 --> 00:10:43.520]  或者如果不看聖經
[00:10:43.520 --> 00:10:46.520]  單單你以一個人
[00:10:46.520 --> 00:10:53.120]  我想這裡人人都經歷過父母的照顧長大
[00:10:53.120 --> 00:10:55.520]  有些人今天已經成為別人的父母
[00:10:55.520 --> 00:10:58.320]  甚至乎可能成為別人的爺爺奶奶
[00:10:58.320 --> 00:10:59.720]  婆婆阿公等等
[00:10:59.720 --> 00:11:01.720]  為什麼我們要愛父母呢?
[00:11:01.720 --> 00:11:03.720]  為什麼要孝敬父母呢?
[00:11:03.720 --> 00:11:05.720]  這裡我講快一點
[00:11:05.720 --> 00:11:07.120]  有些人說報恩
[00:11:07.120 --> 00:11:09.720]  有些人說我們做父母
[00:11:09.720 --> 00:11:10.920]  供書教學
[00:11:10.920 --> 00:11:12.320]  從經濟學角度來看
[00:11:12.320 --> 00:11:14.320]  要養一個小朋友在香港
[00:11:14.320 --> 00:11:16.320]  由BB去到讀大學
[00:11:16.320 --> 00:11:17.920]  可能都要五百萬
[00:11:17.920 --> 00:11:19.320]  現在可能不止了
[00:11:19.320 --> 00:11:23.320]  又要奶粉、尿片、學費、補習費、衣服、鞋物
[00:11:23.320 --> 00:11:24.320]  年年更換
[00:11:24.320 --> 00:11:25.320]  到大不如之後
[00:11:25.320 --> 00:11:26.520]  還不是還債的時候
[00:11:26.520 --> 00:11:28.120]  還不是報答我的時候
[00:11:28.120 --> 00:11:30.320]  這個就是愛父母
[00:11:30.320 --> 00:11:33.920]  原來因為供書教學要報答、還債
[00:11:33.920 --> 00:11:34.920]  是不是這樣呢?
[00:11:34.920 --> 00:11:35.920]  有些人不是
[00:11:35.920 --> 00:11:37.320]  不是這麼講錢的
[00:11:37.320 --> 00:11:38.520]  講感激
[00:11:38.520 --> 00:11:40.920]  父母綿綱碎濕養育之恩
[00:11:40.920 --> 00:11:42.520]  十幾年的恩情
[00:11:42.520 --> 00:11:43.720]  兒子都病了
[00:11:43.720 --> 00:11:47.120]  好像昨晚我女兒整晚都叫兒童
[00:11:47.120 --> 00:11:49.720]  我和Stella都千方百計
[00:11:49.720 --> 00:11:52.320]  怎樣幫我女兒舒服一點可以睡覺
[00:11:52.320 --> 00:11:54.320]  有些人捱更多事情
[00:11:54.320 --> 00:11:55.920]  爸爸通宵去工作
[00:11:55.920 --> 00:11:57.720]  希望賺多點錢
[00:11:57.720 --> 00:12:01.920]  可以讓子女有一個安樂的茶飯
[00:12:01.920 --> 00:12:02.920]  或者安樂窩
[00:12:02.920 --> 00:12:04.320]  很多心血放在裡面
[00:12:04.320 --> 00:12:07.520]  子女勉強有人性都會感受到
[00:12:07.520 --> 00:12:08.720]  爸爸媽媽的愛惜
[00:12:08.720 --> 00:12:10.320]  勉強有人性的都知道
[00:12:10.320 --> 00:12:11.920]  不用說都要回報他
[00:12:11.920 --> 00:12:12.920]  感恩淘寶
[00:12:12.920 --> 00:12:14.320]  好好照顧父母
[00:12:14.320 --> 00:12:16.520]  是不是真的要這樣愛父母呢?
[00:12:16.520 --> 00:12:18.320]  有些不是
[00:12:18.320 --> 00:12:21.720]  可能有些爸爸媽媽虐打子女
[00:12:21.720 --> 00:12:24.320]  又不負責任
[00:12:24.320 --> 00:12:25.720]  失了蹤
[00:12:25.720 --> 00:12:27.320]  我們怎樣可以愛父母呢?
[00:12:27.320 --> 00:12:28.920]  怎樣可以感恩淘寶呢?
[00:12:28.920 --> 00:12:30.920]  這個朋友
[00:12:30.920 --> 00:12:32.920]  在西方的社會可能會多一點
[00:12:32.920 --> 00:12:33.920]  有些人
[00:12:33.920 --> 00:12:36.320]  父母和子女的關係很友好
[00:12:36.320 --> 00:12:37.320]  很朋友
[00:12:37.320 --> 00:12:38.320]  不叫爸爸媽媽
[00:12:38.320 --> 00:12:41.120]  David Mary 直接叫名字
[00:12:41.120 --> 00:12:42.720]  好像朋友一樣
[00:12:42.720 --> 00:12:43.520]  一起打球
[00:12:43.520 --> 00:12:44.920]  一起逛商場
[00:12:44.920 --> 00:12:46.520]  一起去看電影
[00:12:46.520 --> 00:12:47.520]  好像朋友的關係
[00:12:47.520 --> 00:12:51.320]  近幾年來香港的父母都是這樣
[00:12:51.320 --> 00:12:53.920]  和父母和子女好像朋友關係
[00:12:53.920 --> 00:12:55.120]  這個朋友關係
[00:12:55.120 --> 00:12:56.920]  令子女覺得很信任這個
[00:12:56.920 --> 00:12:58.520]  認識了十幾二十年的朋友
[00:12:58.520 --> 00:12:59.520]  有什麼事
[00:12:59.520 --> 00:13:00.520]  可以跟他說
[00:13:00.520 --> 00:13:02.320]  有情的交往
[00:13:02.320 --> 00:13:03.920]  這種朋友的心態
[00:13:03.920 --> 00:13:05.920]  可能隨著子女成長之後
[00:13:05.920 --> 00:13:07.520]  會淡化
[00:13:07.520 --> 00:13:08.920]  出來工作
[00:13:08.920 --> 00:13:09.920]  拍拖
[00:13:09.920 --> 00:13:10.720]  結婚
[00:13:10.720 --> 00:13:11.920]  成家立室
[00:13:11.920 --> 00:13:14.520]  可能這個爸爸朋友
[00:13:14.520 --> 00:13:15.320]  媽媽朋友
[00:13:15.320 --> 00:13:16.920]  就會生疏了
[00:13:16.920 --> 00:13:18.320]  或者沒那麼多機會見
[00:13:18.320 --> 00:13:20.320]  或者隔幾年才見一次
[00:13:20.320 --> 00:13:22.520]  這些基礎都比較薄弱
[00:13:22.520 --> 00:13:23.920]  在我們聖經裡面
[00:13:23.920 --> 00:13:25.520]  為什麼我們要愛父母呢?
[00:13:25.520 --> 00:13:27.320]  為什麼要孝敬父母呢?
[00:13:27.320 --> 00:13:29.120]  當然不是除了這一句之外
[00:13:29.120 --> 00:13:30.320]  有應許
[00:13:30.320 --> 00:13:31.320]  因為這個什麼
[00:13:31.320 --> 00:13:33.520]  使你得福在世長壽
[00:13:33.520 --> 00:13:35.720]  我們不是因為這件事而孝敬父母
[00:13:35.720 --> 00:13:36.920]  而在第一節那裡
[00:13:36.920 --> 00:13:37.920]  保羅怎麼說
[00:13:37.920 --> 00:13:39.520]  你們作兒女的
[00:13:39.520 --> 00:13:41.920]  要在主裡聽從父母
[00:13:41.920 --> 00:13:44.320]  這是理所當然的
[00:13:44.320 --> 00:13:46.520]  什麼叫做在主裡
[00:13:46.520 --> 00:13:48.320]  在主裡的意思就是說
[00:13:48.320 --> 00:13:49.720]  我們的父母
[00:13:49.720 --> 00:13:51.120]  原來是
[00:13:51.120 --> 00:13:53.520]  上帝賜給我們的
[00:13:53.520 --> 00:13:54.920]  你沒得選擇的
[00:13:54.920 --> 00:13:56.920]  有沒有人可以選擇誰做你爸爸
[00:13:56.920 --> 00:13:58.320]  選誰做你媽媽
[00:13:58.320 --> 00:14:00.320]  或者選李嘉誠
[00:14:00.320 --> 00:14:02.720]  選一些有錢人做爸爸媽媽
[00:14:02.720 --> 00:14:03.120]  可不可以?
[00:14:03.120 --> 00:14:04.120]  沒有的
[00:14:04.120 --> 00:14:05.520]  我們每個人一出生
[00:14:05.520 --> 00:14:07.520]  都是上帝已經預備了
[00:14:07.520 --> 00:14:09.120]  這個人就是我們的父母
[00:14:09.120 --> 00:14:10.720]  這個人就是我們爸爸媽媽
[00:14:10.720 --> 00:14:12.320]  我們不是因為他有成就
[00:14:12.320 --> 00:14:14.320]  不是因為他是香港小姐
[00:14:14.320 --> 00:14:16.920]  或者他是一個很出眾的人
[00:14:16.920 --> 00:14:18.520]  我們選擇他做我們爸爸媽媽
[00:14:18.520 --> 00:14:20.120]  原來不是
[00:14:20.120 --> 00:14:22.720]  爸爸媽媽是上帝賜給我們
[00:14:22.720 --> 00:14:24.520]  為我們選擇
[00:14:24.520 --> 00:14:25.720]  因為主的緣故
[00:14:25.720 --> 00:14:27.120]  因為上帝的揀選
[00:14:27.120 --> 00:14:29.120]  所以我們就要愛我們的父母
[00:14:29.120 --> 00:14:32.120]  在主裡要聽從我們的父母
[00:14:32.120 --> 00:14:34.120]  試問哪一個爸爸媽媽是完美的
[00:14:34.120 --> 00:14:35.520]  我們每一個爸爸媽媽
